iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 27, 2018"
Total Net Assets,"44,676,418,760.22"
Shares Outstanding,"522,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"NBTB","NBT BANCORP INC","Equity","0.22","41.06","2,374,079.00","97,479,683.74","97,479,683.74","Financials","2626459","US6287781024","NASDAQ"
"RGEN","REPLIGEN CORP","Equity","0.22","47.56","2,046,585.00","97,335,582.60","97,335,582.60","Health Care","2731654","US7599161095","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.22","31.24","3,110,638.00","97,176,331.12","97,176,331.12","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.22","66.95","1,451,399.00","97,171,163.05","97,171,163.05","Health Care","BZ0G875","US75901B1070","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.22","50.11","1,937,501.00","97,088,175.11","97,088,175.11","Information Technology","2475060","US45765U1034","NASDAQ"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","43.50","2,220,807.00","96,605,104.50","96,605,104.50","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.21","208.80","460,585.00","96,170,148.00","96,170,148.00","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"BRC","BRADY CORP CLASS A","Equity","0.21","36.90","2,604,739.00","96,114,869.10","96,114,869.10","Industrials","2117726","US1046741062","New York Stock Exchange Inc."
"MGLN","MAGELLAN HEALTH INC","Equity","0.21","72.00","1,332,647.00","95,950,584.00","95,950,584.00","Health Care","2307787","US5590792074","NASDAQ"
"FCF","FIRST COMMONWEALTH FINANCIAL CORP","Equity","0.21","17.60","5,388,745.00","94,841,912.00","94,841,912.00","Financials","2351546","US3198291078","New York Stock Exchange Inc."
"PRGS","PROGRESS SOFTWARE CORP","Equity","0.21","38.21","2,478,762.00","94,713,496.02","94,713,496.02","Information Technology","2705198","US7433121008","NASDAQ"
"SCL","STEPAN","Equity","0.21","86.90","1,087,161.00","94,474,290.90","94,474,290.90","Materials","2845005","US8585861003","New York Stock Exchange Inc."
"AAWW","ATLAS AIR WORLDWIDE HOLDINGS INC","Equity","0.21","67.25","1,404,476.00","94,451,011.00","94,451,011.00","Industrials","B01Z8P4","US0491642056","NASDAQ"
"BCOR","BLUCORA INC","Equity","0.21","36.40","2,560,903.00","93,216,869.20","93,216,869.20","Information Technology","B8L2DV2","US0952291005","NASDAQ"
"AROC","ARCHROCK INC","Equity","0.21","13.15","7,073,879.00","93,021,508.85","93,021,508.85","Energy","BYRGSX7","US03957W1062","New York Stock Exchange Inc."
"CUB","CUBIC CORP","Equity","0.21","67.75","1,366,970.00","92,612,217.50","92,612,217.50","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"ATU","ACTUANT CORP CLASS A","Equity","0.21","27.95","3,311,459.00","92,555,279.05","92,555,279.05","Industrials","2716792","US00508X2036","New York Stock Exchange Inc."
"BCC","BOISE CASCADE","Equity","0.20","42.95","2,137,085.00","91,787,800.75","91,787,800.75","Materials","B9BP4R1","US09739D1000","New York Stock Exchange Inc."
"DNR","DENBURY RESOURCES INC","Equity","0.20","4.19","21,810,752.00","91,387,050.88","91,387,050.88","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"LTC","LTC PROPERTIES REIT INC","Equity","0.20","41.22","2,176,424.00","89,712,197.28","89,712,197.28","Real Estate","2498788","US5021751020","New York Stock Exchange Inc."
"BEAT","BIOTELEMETRY INC","Equity","0.20","52.75","1,697,886.00","89,563,486.50","89,563,486.50","Health Care","BCD7L64","US0906721065","NASDAQ"
"HF","HFF INC CLASS A","Equity","0.20","44.00","2,030,134.00","89,325,896.00","89,325,896.00","Real Estate","B1Q1RT1","US40418F1084","New York Stock Exchange Inc."
"ADC","AGREE REALTY REIT CORP","Equity","0.20","52.21","1,706,665.00","89,104,979.65","89,104,979.65","Real Estate","2062161","US0084921008","New York Stock Exchange Inc."
"KALU","KAISER ALUMINIUM CORP","Equity","0.20","110.90","801,689.00","88,907,310.10","88,907,310.10","Materials","B15CJ33","US4830077040","NASDAQ"
"UVV","UNIVERSAL CORP","Equity","0.20","66.00","1,345,235.00","88,785,510.00","88,785,510.00","Consumer Staples","2923804","US9134561094","New York Stock Exchange Inc."
"MATW","MATTHEWS INTERNATIONAL CORP CLASS","Equity","0.20","50.65","1,751,649.00","88,721,021.85","88,721,021.85","Industrials","2568090","US5771281012","NASDAQ"
"WD","WALKER & DUNLOP INC","Equity","0.20","57.60","1,539,841.00","88,694,841.60","88,694,841.60","Financials","B4TZV44","US93148P1021","New York Stock Exchange Inc."
"TTMI","TTM TECHNOLOGIES INC","Equity","0.20","17.41","5,092,947.00","88,668,207.27","88,668,207.27","Information Technology","2635659","US87305R1095","NASDAQ"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Equity","0.20","28.37","3,102,483.00","88,017,442.71","88,017,442.71","Real Estate","BWWCK85","US6378701063","New York Stock Exchange Inc."
"THRM","GENTHERM INC","Equity","0.20","44.05","1,997,574.00","87,993,134.70","87,993,134.70","Consumer Discretionary","B8JFD24","US37253A1034","NASDAQ"
"AXL","AMERICAN AXLE AND MANUFACTURING HO","Equity","0.20","16.09","5,468,570.00","87,989,291.30","87,989,291.30","Consumer Discretionary","2382416","US0240611030","New York Stock Exchange Inc."
"MTH","MERITAGE CORP","Equity","0.20","42.30","2,073,649.00","87,715,352.70","87,715,352.70","Consumer Discretionary","2601326","US59001A1025","New York Stock Exchange Inc."
"GBX","GREENBRIER INC","Equity","0.19","56.55","1,546,060.00","87,429,693.00","87,429,693.00","Industrials","2387530","US3936571013","New York Stock Exchange Inc."
"KN","KNOWLES CORP","Equity","0.19","17.65","4,950,061.00","87,368,576.65","87,368,576.65","Information Technology","BJTD9L6","US49926D1090","New York Stock Exchange Inc."
"PFS","PROVIDENT FINANCIAL SERVICES INC","Equity","0.19","26.23","3,319,627.00","87,073,816.21","87,073,816.21","Financials","2171603","US74386T1051","New York Stock Exchange Inc."
"WABC","WESTAMERICA BANCORPORATION","Equity","0.19","60.22","1,444,535.00","86,989,897.70","86,989,897.70","Financials","2950374","US9570901036","NASDAQ"
"SPXC","SPX CORP","Equity","0.19","36.49","2,356,605.00","85,992,516.45","85,992,516.45","Industrials","2787185","US7846351044","New York Stock Exchange Inc."
"ALGT","ALLEGIANT TRAVEL","Equity","0.19","124.85","687,488.00","85,832,876.80","85,832,876.80","Industrials","B15M2C3","US01748X1028","NASDAQ"
"ESE","ESCO TECHNOLOGIES INC","Equity","0.19","61.55","1,392,048.00","85,680,554.40","85,680,554.40","Industrials","2321583","US2963151046","New York Stock Exchange Inc."
"STBA","S AND T BANCORP INC","Equity","0.19","45.18","1,895,355.00","85,632,138.90","85,632,138.90","Financials","2781109","US7838591011","NASDAQ"
"NPO","ENPRO INDUSTRIES INC","Equity","0.19","73.82","1,156,674.00","85,385,674.68","85,385,674.68","Industrials","2951292","US29355X1072","New York Stock Exchange Inc."
"OXM","OXFORD INDUSTRIES INC","Equity","0.19","92.14","926,261.00","85,345,688.54","85,345,688.54","Consumer Discretionary","2665300","US6914973093","New York Stock Exchange Inc."
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.19","18.90","4,513,955.00","85,313,749.50","85,313,749.50","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.19","23.15","3,682,885.00","85,258,787.75","85,258,787.75","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"HUBG","HUB GROUP INC CLASS A","Equity","0.19","45.95","1,852,474.00","85,121,180.30","85,121,180.30","Industrials","2407632","US4433201062","NASDAQ"
"AAT","AMERICAN ASSETS TRUST REIT INC TRU","Equity","0.19","36.77","2,283,970.00","83,981,576.90","83,981,576.90","Real Estate","B3NTLD4","US0240131047","New York Stock Exchange Inc."
"AIR","AAR CORP","Equity","0.19","47.45","1,761,030.00","83,560,873.50","83,560,873.50","Industrials","2001119","US0003611052","New York Stock Exchange Inc."
"MANT","MANTECH INTERNATIONAL CORP CLASS A","Equity","0.19","57.94","1,440,960.00","83,489,222.40","83,489,222.40","Information Technology","2825308","US5645631046","NASDAQ"
"KRA","KRATON CORP","Equity","0.19","47.49","1,756,733.00","83,427,250.17","83,427,250.17","Materials","B547X79","US50077C1062","New York Stock Exchange Inc."
"AVAV","AEROVIRONMENT INC","Equity","0.18","72.09","1,150,471.00","82,937,454.39","82,937,454.39","Industrials","B1P5YY8","US0080731088","NASDAQ"
"GME","GAMESTOP CORP CLASS A","Equity","0.18","14.83","5,564,815.00","82,526,206.45","82,526,206.45","Consumer Discretionary","B0LLFT5","US36467W1099","New York Stock Exchange Inc."
"EFII","ELECTRONICS FOR IMAGING INC","Equity","0.18","33.63","2,452,045.00","82,462,273.35","82,462,273.35","Information Technology","2310202","US2860821022","NASDAQ"
"CJ","C J ENERGY SVCS INC","Equity","0.18","23.53","3,496,697.00","82,277,280.41","82,277,280.41","Energy","BD8PMN4","US12674R1005","New York Stock Exchange Inc."
"WING","WINGSTOP INC","Equity","0.18","51.11","1,607,454.00","82,156,973.94","82,156,973.94","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"MATX","MATSON INC","Equity","0.18","35.31","2,322,244.00","81,998,435.64","81,998,435.64","Industrials","B8GNC91","US57686G1058","New York Stock Exchange Inc."
"IRDM","IRIDIUM COMMUNICATIONS INC","Equity","0.18","17.95","4,565,686.00","81,954,063.70","81,954,063.70","Telecommunications","B2QH310","US46269C1027","NASDAQ"
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.18","24.76","3,306,659.00","81,872,876.84","81,872,876.84","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"TNC","TENNANT","Equity","0.18","83.45","980,361.00","81,811,125.45","81,811,125.45","Industrials","2883641","US8803451033","New York Stock Exchange Inc."
"BHLB","BERKSHIRE HILLS BANCORP INC","Equity","0.18","40.55","1,997,429.00","80,995,745.95","80,995,745.95","Financials","2606570","US0846801076","New York Stock Exchange Inc."
"SPSC","SPS COMMERCE INC","Equity","0.18","85.71","942,236.00","80,759,047.56","80,759,047.56","Information Technology","B57VWJ3","US78463M1071","NASDAQ"
"FBP","FIRST BANCORP","Equity","0.18","8.34","9,672,827.00","80,671,377.18","80,671,377.18","Financials","2296926","PR3186727065","New York Stock Exchange Inc."
"VRTU","VIRTUSA CORP","Equity","0.18","53.22","1,515,051.00","80,631,014.22","80,631,014.22","Information Technology","B1YWRN0","US92827P1021","NASDAQ"
"AAON","AAON INC","Equity","0.18","36.65","2,185,983.00","80,116,276.95","80,116,276.95","Industrials","2268130","US0003602069","NASDAQ"
"AKS","AK STEEL HOLDING CORP","Equity","0.18","5.25","15,253,950.00","80,083,237.50","80,083,237.50","Materials","2067735","US0015471081","New York Stock Exchange Inc."
"ECOL","US ECOLOGY INC","Equity","0.18","66.90","1,195,528.00","79,980,823.20","79,980,823.20","Industrials","2772396","US91732J1025","NASDAQ"
"EVTC","EVERTEC INC","Equity","0.18","24.05","3,323,394.00","79,927,625.70","79,927,625.70","Information Technology","B7KY3Z6","PR30040P1032","New York Stock Exchange Inc."
"OCLR","OCLARO INC","Equity","0.18","8.60","9,291,527.00","79,907,132.20","79,907,132.20","Information Technology","B01W5C1","US67555N2062","NASDAQ"
"PPBI","PACFIC PREMIER BANCORP INC","Equity","0.18","37.55","2,127,857.00","79,901,030.35","79,901,030.35","Financials","2767217","US69478X1054","NASDAQ"
"NP","NEENAH INC","Equity","0.18","87.35","914,673.00","79,896,686.55","79,896,686.55","Materials","B03W0P7","US6400791090","New York Stock Exchange Inc."
"BRKL","BROOKLINE BANCORP INC","Equity","0.18","18.50","4,299,531.00","79,541,323.50","79,541,323.50","Financials","2967675","US11373M1071","NASDAQ"
"SBCF","SEACOAST BANKING OF FLORIDA","Equity","0.18","31.12","2,552,373.00","79,429,847.76","79,429,847.76","Financials","BH65L93","US8117078019","NASDAQ"
"LZB","LA-Z-BOY INC","Equity","0.18","30.90","2,569,537.00","79,398,693.30","79,398,693.30","Consumer Discretionary","2508405","US5053361078","New York Stock Exchange Inc."
"EIG","EMPLOYERS HOLDINGS INC","Equity","0.18","45.35","1,745,011.00","79,136,248.85","79,136,248.85","Financials","B1Q1RR9","US2922181043","New York Stock Exchange Inc."
"BMI","BADGER METER INC","Equity","0.18","50.80","1,555,483.00","79,018,536.40","79,018,536.40","Information Technology","2069128","US0565251081","New York Stock Exchange Inc."
"RMBS","RAMBUS INC","Equity","0.18","13.39","5,875,646.00","78,674,899.94","78,674,899.94","Information Technology","2721967","US7509171069","NASDAQ"
"VREX","VAREX IMAGING CORP","Equity","0.18","37.60","2,091,494.00","78,640,174.40","78,640,174.40","Health Care","BDQYWV1","US92214X1063","NASDAQ"
"CVGW","CALAVO GROWERS INC","Equity","0.18","92.25","852,342.00","78,628,549.50","78,628,549.50","Consumer Staples","2859200","US1282461052","NASDAQ"
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Equity","0.18","13.66","5,749,004.00","78,531,394.64","78,531,394.64","Real Estate","B3M7R64","US8660821005","New York Stock Exchange Inc."
"CAL","CALERES INC","Equity","0.18","33.28","2,359,301.00","78,517,537.28","78,517,537.28","Consumer Discretionary","BWX4MD9","US1295001044","New York Stock Exchange Inc."
"DIOD","DIODES INC","Equity","0.17","37.56","2,086,857.00","78,382,348.92","78,382,348.92","Information Technology","2270500","US2545431015","NASDAQ"
"FSS","FEDERAL SIGNAL CORP","Equity","0.17","23.78","3,282,257.00","78,052,071.46","78,052,071.46","Industrials","2333986","US3138551086","New York Stock Exchange Inc."
"WPG","WASHINGTON PRIME GROUP INC","Equity","0.17","7.58","10,252,582.00","77,714,571.56","77,714,571.56","Real Estate","BD5JMM8","US93964W1080","New York Stock Exchange Inc."
"MEI","METHODE ELECTRONICS INC","Equity","0.17","38.65","2,003,252.00","77,425,689.80","77,425,689.80","Information Technology","2583297","US5915202007","New York Stock Exchange Inc."
"PATK","PATRICK INDUSTRIES INC","Equity","0.17","59.60","1,297,525.00","77,332,490.00","77,332,490.00","Industrials","2673154","US7033431039","NASDAQ"
"FN","FABRINET","Equity","0.17","38.59","1,999,565.00","77,163,213.35","77,163,213.35","Information Technology","B4JSZL8","KYG3323L1005","New York Stock Exchange Inc."
"DDD","3D SYSTEMS CORP","Equity","0.17","12.41","6,185,066.00","76,756,669.06","76,756,669.06","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"CENTA","CENTRAL GARDEN AND PET CLASS A","Equity","0.17","39.61","1,934,051.00","76,607,760.11","76,607,760.11","Consumer Staples","B1P36Y6","US1535272058","NASDAQ"
"GNL","GLOBAL NET LEASE INC","Equity","0.17","20.60","3,702,317.00","76,267,730.20","76,267,730.20","Real Estate","BZCFW78","US3793782018","New York Stock Exchange Inc."
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Equity","0.17","41.22","1,849,775.00","76,247,725.50","76,247,725.50","Information Technology","2210885","US1263491094","NASDAQ"
"APOG","APOGEE ENTERPRISES INC","Equity","0.17","49.21","1,543,072.00","75,934,573.12","75,934,573.12","Industrials","2046176","US0375981091","NASDAQ"
"AZZ","AZZ INC","Equity","0.17","53.70","1,407,786.00","75,598,108.20","75,598,108.20","Industrials","2067672","US0024741045","New York Stock Exchange Inc."
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","Equity","0.17","42.10","1,793,078.00","75,488,583.80","75,488,583.80","Financials","2912374","US91359V1070","New York Stock Exchange Inc."
"ENTA","ENANTA PHARMACEUTICALS INC","Equity","0.17","96.00","785,842.00","75,440,832.00","75,440,832.00","Health Care","B9L5200","US29251M1062","NASDAQ"
"HLX","HELIX ENERGY SOLUTIONS GROUP INC","Equity","0.17","9.94","7,584,514.00","75,390,069.16","75,390,069.16","Energy","2037062","US42330P1075","New York Stock Exchange Inc."
"NE","NOBLE PLC","Equity","0.17","5.59","13,477,754.00","75,340,644.86","75,340,644.86","Energy","BFG3KF2","GB00BFG3KF26","New York Stock Exchange Inc."
"RAVN","RAVEN INDUSTRIES INC","Equity","0.17","38.80","1,936,708.00","75,144,270.40","75,144,270.40","Industrials","2725851","US7542121089","NASDAQ"
"SAFT","SAFETY INSURANCE GROUP INC","Equity","0.17","89.60","836,114.00","74,915,814.40","74,915,814.40","Financials","2958538","US78648T1007","NASDAQ"
"ROCK","GIBRALTAR INDUSTRIES INC","Equity","0.17","43.60","1,717,727.00","74,892,897.20","74,892,897.20","Industrials","2369226","US3746891072","NASDAQ"
"GPI","GROUP AUTOMOTIVE INC","Equity","0.17","68.96","1,083,834.00","74,741,192.64","74,741,192.64","Consumer Discretionary","2121352","US3989051095","New York Stock Exchange Inc."
"LMNX","LUMINEX CORP","Equity","0.17","33.21","2,236,662.00","74,279,545.02","74,279,545.02","Health Care","2572109","US55027E1029","NASDAQ"
"PLUS","EPLUS","Equity","0.17","98.90","748,980.00","74,074,122.00","74,074,122.00","Information Technology","2597748","US2942681071","NASDAQ"
"CTB","COOPER TIRE AND RUBBER","Equity","0.16","26.60","2,761,273.00","73,449,861.80","73,449,861.80","Consumer Discretionary","2222608","US2168311072","New York Stock Exchange Inc."
"CALM","CAL MAINE FOODS INC","Equity","0.16","45.00","1,610,727.00","72,482,715.00","72,482,715.00","Consumer Staples","2158781","US1280302027","NASDAQ"
"USPH","US PHYSICAL THERAPY INC","Equity","0.16","106.00","681,403.00","72,228,718.00","72,228,718.00","Health Care","2911166","US90337L1089","New York Stock Exchange Inc."
"KEM","KEMET CORP","Equity","0.16","26.79","2,685,858.00","71,954,135.82","71,954,135.82","Information Technology","2487612","US4883602074","New York Stock Exchange Inc."
"UNT","UNIT CORP","Equity","0.16","24.41","2,929,755.00","71,515,319.55","71,515,319.55","Energy","2925833","US9092181091","New York Stock Exchange Inc."
"TILE","INTERFACE INC","Equity","0.16","22.00","3,246,459.00","71,422,098.00","71,422,098.00","Industrials","B86V808","US4586653044","NASDAQ"
"OSIS","OSI SYSTEMS INC","Equity","0.16","77.10","925,955.00","71,391,130.50","71,391,130.50","Information Technology","2111579","US6710441055","NASDAQ"
"SXI","STANDEX INTERNATIONAL CORP","Equity","0.16","103.30","691,027.00","71,383,089.10","71,383,089.10","Industrials","2840174","US8542311076","New York Stock Exchange Inc."
"SONC","SONIC CORP","Equity","0.16","35.21","2,025,870.00","71,330,882.70","71,330,882.70","Consumer Discretionary","2821113","US8354511052","NASDAQ"
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.16","16.18","4,395,571.00","71,120,338.78","71,120,338.78","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"SHLM","A SCHULMAN INC","Equity","0.16","43.60","1,630,960.00","71,109,856.00","71,109,856.00","Materials","2779342","US8081941044","NASDAQ"
"LPSN","LIVEPERSON INC","Equity","0.16","23.35","3,039,873.00","70,981,034.55","70,981,034.55","Information Technology","2577052","US5381461012","NASDAQ"
"MDC","MDC HOLDINGS INC","Equity","0.16","28.93","2,439,803.00","70,583,500.79","70,583,500.79","Consumer Discretionary","2561204","US5526761086","New York Stock Exchange Inc."
"TIVO","TIVO CORP","Equity","0.16","11.80","5,949,792.00","70,207,545.60","70,207,545.60","Information Technology","BD8FFY6","US88870P1066","NASDAQ"
"ODP","OFFICE DEPOT INC","Equity","0.16","2.49","28,074,516.00","69,905,544.84","69,905,544.84","Consumer Discretionary","2655981","US6762201068","NASDAQ"
"DIN","DINE BRANDS GLOBAL INC","Equity","0.16","71.81","973,312.00","69,893,534.72","69,893,534.72","Consumer Discretionary","2456957","US2544231069","New York Stock Exchange Inc."
"SWM","SCHWEITZER MAUDUIT INTERNATIONAL I","Equity","0.16","41.39","1,686,388.00","69,799,599.32","69,799,599.32","Materials","2782038","US8085411069","New York Stock Exchange Inc."
"STRA","STRAYER EDUCATION INC","Equity","0.16","119.56","582,601.00","69,655,775.56","69,655,775.56","Consumer Discretionary","2853417","US8632361056","NASDAQ"
"GES","GUESS INC","Equity","0.15","21.96","3,158,184.00","69,353,720.64","69,353,720.64","Consumer Discretionary","2387109","US4016171054","New York Stock Exchange Inc."
"ABG","ASBURY AUTOMOTIVE GROUP INC.","Equity","0.15","68.15","1,014,249.00","69,121,069.35","69,121,069.35","Consumer Discretionary","2855855","US0434361046","New York Stock Exchange Inc."
"GOV","GOVERNMENT PROPERTIES INCOME TRUST","Equity","0.15","14.70","4,665,851.00","68,588,009.70","68,588,009.70","Real Estate","B4ZG8D9","US38376A1034","NASDAQ"
"NAVG","NAVIGATORS GROUP INC","Equity","0.15","59.70","1,148,606.00","68,571,778.20","68,571,778.20","Financials","2627850","US6389041020","NASDAQ"
"CHCO","CITY HOLDING","Equity","0.15","81.78","834,632.00","68,256,204.96","68,256,204.96","Financials","2161778","US1778351056","NASDAQ"
"MTRN","MATERION CORP","Equity","0.15","61.35","1,107,899.00","67,969,603.65","67,969,603.65","Materials","2149622","US5766901012","New York Stock Exchange Inc."
"SHAK","SHAKE SHACK INC CLASS A","Equity","0.15","64.42","1,054,495.00","67,930,567.90","67,930,567.90","Consumer Discretionary","BV0LCR0","US8190471016","New York Stock Exchange Inc."
"SVU","SUPERVALU INC","Equity","0.15","32.07","2,100,091.00","67,349,918.37","67,349,918.37","Consumer Staples","BF0FM92","US8685363017","New York Stock Exchange Inc."
"CROX","CROCS INC","Equity","0.15","18.08","3,719,551.00","67,249,482.08","67,249,482.08","Consumer Discretionary","B0T7Z62","US2270461096","NASDAQ"
"MSTR","MICROSTRATEGY INC CLASS A","Equity","0.15","129.16","515,086.00","66,528,507.76","66,528,507.76","Information Technology","2974329","US5949724083","NASDAQ"
"NMIH","NMI HOLDINGS INC CLASS A","Equity","0.15","20.70","3,207,864.00","66,402,784.80","66,402,784.80","Financials","BGDW5G5","US6292093050","NASDAQ"
"JRVR","JAMES RIVER GROUP HOLDINGS LTD","Equity","0.15","40.57","1,632,355.00","66,224,642.35","66,224,642.35","Financials","BT8RWQ5","BMG5005R1079","NASDAQ"
"ASIX","ADVANSIX INC","Equity","0.15","39.45","1,675,869.00","66,113,032.05","66,113,032.05","Materials","BYMMZL7","US00773T1016","New York Stock Exchange Inc."
"CORT","CORCEPT THERAPEUTICS INC","Equity","0.15","12.73","5,189,760.00","66,065,644.80","66,065,644.80","Health Care","B00SCY1","US2183521028","NASDAQ"
"CPLA","CAPELLA EDUCATION","Equity","0.15","104.55","631,582.00","66,031,898.10","66,031,898.10","Consumer Discretionary","B0GWDP5","US1395941057","NASDAQ"
"CTRE","CARETRUST REIT INC","Equity","0.15","16.46","3,994,231.00","65,745,042.26","65,745,042.26","Real Estate","BMP8TL6","US14174T1079","NASDAQ"
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","Equity","0.15","14.50","4,533,342.00","65,733,459.00","65,733,459.00","Financials","2081133","US1011191053","NASDAQ"
"CECO","CAREER EDUCATION CORP","Equity","0.15","18.23","3,572,338.00","65,123,721.74","65,123,721.74","Consumer Discretionary","2143646","US1416651099","NASDAQ"
"PGTI","PGT INNOVATIONS INC","Equity","0.15","23.75","2,741,885.00","65,119,768.75","65,119,768.75","Industrials","B17V2N9","US69336V1017","New York Stock Exchange Inc."
"VVI","VIAD CORP","Equity","0.14","57.45","1,122,912.00","64,511,294.40","64,511,294.40","Industrials","B01KGF5","US92552R4065","New York Stock Exchange Inc."
"GCI","GANNETT INC","Equity","0.14","10.30","6,191,844.00","63,775,993.20","63,775,993.20","Consumer Discretionary","BZ0P429","US36473H1041","New York Stock Exchange Inc."
"AMWD","AMERICAN WOODMARK CORP","Equity","0.14","82.10","774,672.00","63,600,571.20","63,600,571.20","Industrials","2030674","US0305061097","NASDAQ"
"NTRI","NUTRISYSTEM INC","Equity","0.14","39.30","1,614,561.00","63,452,247.30","63,452,247.30","Consumer Discretionary","2620398","US67069D1081","NASDAQ"
"TVTY","TIVITY HEALTH INC","Equity","0.14","34.15","1,850,917.00","63,208,815.55","63,208,815.55","Health Care","BD8Q1B8","US88870R1023","NASDAQ"
"FARO","FARO TECHNOLOGIES INC","Equity","0.14","69.15","911,191.00","63,008,857.65","63,008,857.65","Information Technology","2106661","US3116421021","NASDAQ"
"DEA","EASTERLY GOVERNMENT PROPERTIES INC","Equity","0.14","18.85","3,341,166.00","62,980,979.10","62,980,979.10","Real Estate","BVSS693","US27616P1030","New York Stock Exchange Inc."
"BABY","NATUS MEDICAL INC","Equity","0.14","34.55","1,822,867.00","62,980,054.85","62,980,054.85","Health Care","2771133","US6390501038","NASDAQ"
"SYKE","SYKES ENTERPRISES INC","Equity","0.14","28.99","2,167,914.00","62,847,826.86","62,847,826.86","Information Technology","2860536","US8712371033","NASDAQ"
"BJRI","BJS RESTAURANTS INC","Equity","0.14","64.00","979,745.00","62,703,680.00","62,703,680.00","Consumer Discretionary","2200552","US09180C1062","NASDAQ"
"PMT","PENNYMAC MORTGAGE INVESTMENT TRUST","Equity","0.14","19.01","3,297,823.00","62,691,615.23","62,691,615.23","Financials","B3V8JL7","US70931T1034","New York Stock Exchange Inc."
"CATM","CARDTRONICS PLC CLASS A","Equity","0.14","24.91","2,510,029.00","62,524,822.39","62,524,822.39","Information Technology","BYT1841","GB00BYT18414","NASDAQ"
"ARCB","ARCBEST CORP","Equity","0.14","44.40","1,406,069.00","62,429,463.60","62,429,463.60","Industrials","BLTFST7","US03937C1053","NASDAQ"
"CTS","CTS CORP","Equity","0.14","35.35","1,764,610.00","62,378,963.50","62,378,963.50","Information Technology","2239244","US1265011056","New York Stock Exchange Inc."
"BHE","BENCHMARK ELECTRONICS INC","Equity","0.14","24.15","2,555,322.00","61,711,026.30","61,711,026.30","Information Technology","2090816","US08160H1014","New York Stock Exchange Inc."
"PUMP","PROPETRO HOLDING CORP","Equity","0.14","15.72","3,924,950.00","61,700,214.00","61,700,214.00","Energy","BYXR9C0","US74347M1080","New York Stock Exchange Inc."
"SCHL","SCHOLASTIC CORP","Equity","0.14","41.18","1,486,507.00","61,214,358.26","61,214,358.26","Consumer Discretionary","2779234","US8070661058","NASDAQ"
"WNC","WABASH NATIONAL CORP","Equity","0.14","19.10","3,192,328.00","60,973,464.80","60,973,464.80","Industrials","2932048","US9295661071","New York Stock Exchange Inc."
"IBP","INSTALLED BUILDING PRODUCTS INC","Equity","0.14","53.00","1,148,927.00","60,893,131.00","60,893,131.00","Consumer Discretionary","BJSP4C9","US45780R1014","New York Stock Exchange Inc."
"PJC","PIPER JAFFRAY","Equity","0.14","77.15","787,120.00","60,726,308.00","60,726,308.00","Financials","2227089","US7240781002","New York Stock Exchange Inc."
"ACOR","ACORDA THERAPEUTICS INC","Equity","0.14","23.95","2,535,082.00","60,715,213.90","60,715,213.90","Health Care","2925844","US00484M1062","NASDAQ"
"CHS","CHICOS FAS INC","Equity","0.14","8.62","7,030,999.00","60,607,211.38","60,607,211.38","Consumer Discretionary","2196781","US1686151028","New York Stock Exchange Inc."
"WGO","WINNEBAGO INDUSTRIES INC","Equity","0.13","38.30","1,579,018.00","60,476,389.40","60,476,389.40","Consumer Discretionary","2972721","US9746371007","New York Stock Exchange Inc."
"OFIX","ORTHOFIX INTERNATIONAL NV","Equity","0.13","59.41","1,017,962.00","60,477,122.42","60,477,122.42","Health Care","2644547","ANN6748L1027","NASDAQ"
"NEWM","NEW MEDIA INVESTMENT GROUP INC","Equity","0.13","18.04","3,339,277.00","60,240,557.08","60,240,557.08","Consumer Discretionary","BH2R795","US64704V1061","New York Stock Exchange Inc."
