"Name","Symbol","Average Vol. (3m)","Market Cap","Revenue","P/E Ratio","Beta"
"Park Electrochemical","PKE","141.39K","476.96M","114.88M","121.65","0.92"
"Patrick","PATK","248.98K","1.52B","1.84B","16.6","0.73"
"PDC Energy","PDCE","898.19K","4.01B","908.52M","","0.63"
"Pennsylvania RE","PEI","1.12M","763.34M","364.51M","","1.17"
"Perficient","PRFT","239.02K","950.77M","495.19M","57.66","0.68"
"Perry Ellis","PERY","87.98K","449.04M","888.00M","7.56","0.42"
"PetMed Express","PETS","664.52K","852.25M","273.80M","23.6","0.66"
"PGT Innovations","PGTI","468.64K","1.08B","538.61M","35.14","0.75"
"Phibro","PAHC","105.54K","1.90B","803.04M","29.53","0.92"
"Pinnacle","PNFP","522.27K","4.85B","534.63M","16.63","1.01"
"Pioneer Energy Services","PES","962.66K","404.59M","495.18M","","3.11"
"Piper Jaffray","PJC","95.69K","1.16B","1.07B","","1.51"
"Plexus","PLXS","156.62K","2.04B","2.77B","22.09","0.74"
"Powell Industries","POWL","56.05K","402.19M","372.57M","","1.21"
"Power Integrations","POWI","162.99K","2.29B","430.14M","35.54","0.96"
"PRA Group Inc","PRAA","407.16K","1.94B","830.19M","31.87","1.57"
"ProAssurance","PRA","471.53K","2.07B","849.09M","24.86","0.59"
"Progress","PRGS","514.27K","1.77B","403.54M","34.06","0.82"
"Proto Labs","PRLB","148.55K","3.62B","372.08M","65.27","1.09"
"Provident","PFS","147.64K","1.85B","196.54M","17.63","0.89"
"PS Business Parks","PSB","97.09K","3.52B","406.00M","31.51","0.49"
"Quaker Chemical","KWR","38.31K","2.17B","837.23M","71.01","1.28"
"Quality Systems","QSII","327.16K","1.26B","531.03M","327.75","0.63"
"Qualys","QLYS","272.04K","3.76B","242.58M","104.41","0.96"
"Quanex Building Products","NX","203.84K","646.87M","867.40M","26.47","0.74"
"QuinStreet","QNST","634.94K","650.45M","374.36M","77.04","0.99"
"Quorum Health","QHC","450.39K","133.46M","2.03B","",""
"Rambus","RMBS","923.63K","1.42B","342.17M","","0.37"
"Raven","RAVN","132.08K","1.42B","394.91M","28.08","1.55"
"Rayonier Advanced Materials","RYAM","823.38K","960.60M","1.28B","4.5","3.39"
"Re Max Holding","RMAX","103.02K","992.90M","200.34M","18.31","0.53"
"Red Robin Gourmet Burgers","RRGB","337.53K","649.22M","1.38B","24.56","0.27"
"Regis","RGS","171.60K","821.98M","1.34B","6.72","1.37"
"Rent-A-Center","RCII","1.69M","787.33M","2.66B","","0.64"
"Repligen","RGEN","273.07K","2.13B","155.47M","100.34","0.73"
"Resources Connection","RECN","120.65K","447.52M","654.13M","24.72","1.06"
"Retail Opportunity","ROIC","1.17M","2.16B","281.75M","60.34","0.63"
"REX American Resources","REX","37.81K","473.39M","460.25M","16.13","1.24"
"RLI","RLI","145.72K","3.11B","809.33M","45.34","1.25"
"Roadrunner","RRTS","830.02K","102.43M","2.18B","","0.95"
"Rogers","ROG","119.43K","2.20B","831.82M","33.08","1.44"
"RR Donnelley & Sons","RRD","1.05M","396.49M","8.65B","3.33","1.35"
"Rudolph","RTEC","198.04K","965.31M","267.52M","19.13","1.03"
"Ruth's Hospitality","RUTH","249.57K","926.64M","425.82M","27.37","0.36"
"S&T Bancorp","STBA","95.44K","1.58B","162.33M","","0.67"
"Sabra","SBRA","1.99M","3.99B","571.74M","19.6","0.71"
"Safety Insurance","SAFT","46.63K","1.37B","839.19M","23.45","0.59"
"Saia","SAIA","218.60K","2.04B","1.45B","30.52","0.8"
"Sanderson Farms","SAFM","563.59K","2.26B","3.44B","9.22","0.32"
"Sanmina","SANM","991.17K","2.15B","6.89B","25.14","0.49"
"Saul Centers","BFS","35.07K","1.19B","225.32M","36.83","0.65"
"ScanSource","SCSC","99.74K","1.06B","3.77B","21.98","0.98"
"Scholastic","SCHL","130.00K","1.50B","1.63B","","0.71"
"Schweitzer-Mauduit","SWM","153.92K","1.33B","1.01B","14.14","1.27"
"Scientific Games","SGMS","947.55K","4.62B","3.17B","","2.45"
"SEACOR","CKH","166.19K","990.08M","644.29M","78.43","0.85"
"Select Medical","SEM","484.04K","2.59B","5.70B","21.5","1.33"
"Selective","SIGI","177.02K","3.39B","2.50B","21.99","1.25"
"Semtech","SMTC","557.70K","3.36B","574.47M","40.44","1.41"
"Seneca Foods A","SENEA","15.79K","268.30M","1.59B","","1.1"
"ServisFirst Bancshares","SFBS","150.50K","2.31B","162.74M","19.43","1.25"
"Shoe Carnival","SCVL","255.89K","524.42M","1.28B","17.72","0.73"
"Shutterstock","SSTK","209.63K","1.74B","579.91M","36.94","1.39"
"Simmons First National","SFNC","534.96K","2.85B","376.49M","21.61","1.2"
"Simpson Manufacturing","SSD","211.18K","2.92B","1.00B","31.27","1.51"
"SkyWest","SKYW","273.85K","2.92B","3.22B","14.6","1.7"
"Sleep Number","SL2","0.02K","955.47M","1.29B","22.66","0.58"
"Sonic","SONC","845.97K","1.32B","435.41M","24.46","1.5"
"Sonic Automotive","SAH","199.01K","821.42M","9.98B","12.53","1.54"
"South Jersey Industries","SJI","891.18K","2.90B","1.34B","47.57","0.58"
"Southside","SBSI","163.06K","1.22B","126.00M","19.01","0.74"
"SpartanNash Co","SPTN","299.72K","910.98M","10.51B","","1.2"
"Spectrum","SPPI","1.33M","2.47B","129.77M","","1.99"
"Spire","SR","332.20K","3.65B","1.96B","20.76","0.06"
"Spok Holdings","SPOK","95.76K","287.19M","172.85M","33.32","0.43"
"SPS Commerce","SPSC","147.37K","1.33B","227.72M","205.38","0.65"
"SPX Corp","SPXC","224.66K","1.57B","1.44B","16.51","1.56"
"SPX FLOW Inc","FLOW","238.22K","1.89B","2.01B","37.45",""
"Stage Stores","SSI","220.38K","67.76M","1.95B","","0.81"
"Stampscom","STMP","384.31K","4.92B","497.23M","28.12","-0.01"
"Standard Motor Products","SMP","89.68K","1.09B","1.10B","21","1.71"
"Standex","SXI","35.71K","1.34B","857.96M","24.85","1.52"
"Stein Mart","SMRT","520.78K","117.76M","1.31B","","-0.9"
"Stepan","SCL","112.26K","1.86B","1.96B","18.48","1.17"
"Sterling Bancorp","STL","2.13M","5.22B","600.32M","21.11","1.02"
"Steven Madden","SHOO","476.25K","3.29B","1.57B","26.74","0.43"
"Stewart Info Services","STC","154.19K","1.07B","1.96B","28.09","0.74"
"Strayer","STRA","93.12K","1.36B","456.41M","43.34","0.91"
"Sturm Ruger&Company","RGR","193.87K","988.25M","486.06M","22.83","-0.05"
"Summit Hotel Properties","INN","593.08K","1.49B","537.60M","27.71","1.2"
"SunCoke Energy","SXC","385.03K","867.72M","1.37B","","1.1"
"Super Micro Computer","SMCI","512.88K","1.18B","717.87M","17.69","0.22"
"Superior Industries","SUP","176.22K","435.10M","1.32B","","1.18"
"Supernus","SUPN","659.85K","2.81B","335.10M","36.27","1.01"
"Supervalu","SVU","1.06M","823.03M","14.16B","9.93","0.98"
"SurModics","SRDX","32.27K","798.79M","73.92M","356.43","0.62"
"Sykes","SYKE","145.07K","1.30B","1.62B","22.31","0.77"
"Synchronoss Tech","SNCR","1.01M","259.69M","399.98M","","0.64"
"Synergy Resources","SRCI","443.33K","2.64B","464.69M","12.84","1.64"
"Tailored Brands","TLRD","1.54M","1.16B","3.34B","10.21","1.74"
"Take-Two","TTWO","2.20M","14.57B","2.21B","79.68","0.93"
"Team","TISI","412.26K","664.22M","1.22B","","1.69"
"Tennant","TNC","101.14K","1.41B","1.08B","429.47","0.82"
"Tetra Tech","TTEK","270.35K","3.38B","2.11B","26.71","0.99"
"Tetra Technologies","TTI","745.90K","563.81M","851.75M","85.98","0.69"
"Texas Capital","TCBI","471.03K","4.78B","577.95M","19.03","1.81"
"The Andersons","ANDE","139.16K","990.50M","3.47B","","1.18"
"The Childrens Place","PLCE","392.35K","2.13B","1.87B","16.98","0.41"
"The Ensign","ENSG","249.64K","1.98B","1.90B","31.15","0.67"
"The Medicines","MDCO","1.51M","2.95B","51.98M","","0.73"
"The Navigators","NAVG","101.93K","1.73B","1.35B","25.61","0.53"
"The Providence Service","PRSC","86.77K","938.11M","2.03B","30.45","0.74"
"Tidewater","TDW","248.68K","824.03M","421.61M","","1.99"
"Tile Shop","TTS","993.54K","488.12M","343.59M","51.43","1.88"
"Timkensteel Corp","TMST","283.27K","792.62M","1.40B","","1.95"
"Titan","TWI","244.75K","635.32M","1.54B","","1.6"
"Tivity Health","TVTY","437.82K","1.37B","565.89M","20.14","0.48"
"TiVo","TIVO","1.54M","1.57B","810.54M","27.72","-0.35"
"Tompkins","TMP","7.08K","1.33B","154.31M","19.32","0.9"
"Topbuild Corp","BLD","275.57K","2.99B","1.96B","26.75",""
"Tredegar","TG","86.48K","821.38M","996.56M","16.81","1.52"
"Trex","TREX","389.54K","4.03B","591.55M","37.9","2.31"
"TrueBlue","TBI","241.63K","1.05B","2.49B","18.32","1.9"
"TrustCo Bank NY","TRST","311.34K","863.04M","95.48M","16.75","1"
"TTEC","TTEC","55.56K","1.56B","1.51B","","0.95"
"TTM","TTMI","913.36K","1.85B","2.70B","13.57","1.81"
"Tuesday Morning","TUES","259.67K","126.09M","999.51M","","1.28"
"U S Concrete","USCR","349.30K","881.69M","1.36B","57.85","0.95"
"UMB Financial","UMBF","236.14K","3.89B","542.34M","19.37","0.83"
"Unifi","UFI","75.25K","581.79M","668.84M","21.01","0.67"
"Unifirst","UNF","62.34K","3.57B","1.67B","34.32","0.59"
"Unit","UNT","402.84K","1.43B","769.05M","47.14","2.91"
"United Bankshares","UBSI","725.70K","3.80B","407.66M","18","1.05"
"United Community Banks","UCBI","493.37K","2.44B","266.38M","19.58","0.85"
"United Fire","UFCS","90.11K","1.40B","1.30B","61.44","0.43"
"United Insurances","UIHC","162.95K","868.60M","711.92M","116.13","1.63"
"Universal","UVV","242.93K","1.62B","2.03B","18.46","1.19"
"Universal Electronics","UEIC","90.04K","493.69M","699.08M","93.84","1.13"
"Universal Forest","UFPI","306.86K","2.23B","4.94B","","1.92"
"Universal Health RI","UHT","34.84K","887.73M","73.13M","37.5","0.34"
"Universal Insurance","UVE","186.76K","1.32B","768.54M","11.04","1.73"
"Urstadt Biddle Properties","UBA","101.89K","846.57M","134.60M","41.47","0.36"
"US Ecology","ECOL","97.67K","1.43B","513.87M","48.6","0.62"
"US Physicalrapy","USPH","51.88K","1.32B","424.82M","79.76","1.08"
"US Silica","SLCA","1.89M","1.94B","1.37B","14.46","2.21"
"Veeco","VECO","723.52K","769.33M","548.94M","","0.57"
"Vera Bradley","VRA","334.69K","502.13M","445.10M","41.95","0.49"
"Veritiv Cor","VRTV","68.30K","643.87M","8.47B","187.6","0.44"
"Viad","VVI","73.70K","1.17B","2.27B","21.06","0.71"
"Viavi Solutions","VIAV","2.45M","2.32B","814.50M","","1.07"
"Vicor","VICR","112.49K","2.01B","238.64M","406.95","0.93"
"Virtus","VRTS","61.07K","926.00M","474.85M","20.3","1.51"
"Virtusa","VRTU","221.45K","1.61B","1.02B","80.04","1.19"
"Vitamin Shoppe","VSI","496.38K","173.25M","1.16B","","0.5"
"Wabash National","WNC","490.64K","1.17B","1.90B","9.3","1.86"
"WageWorks","WAGE","375.70K","2.03B","235.62M","43.97","1.13"
"Walker&Dunlop","WD","195.26K","1.84B","700.80M","13.45","0.89"
"Watts Water Technologies","WTS","116.03K","2.86B","1.49B","27.62","1.03"
"WD-40","WDFC","60.92K","2.24B","402.45M","38.88","0.55"
"Westamerica Bancorporation","WABC","95.13K","1.59B","100.97M","24.19","0.99"
"Winnebago Industries","WGO","650.42K","1.35B","1.94B","13.37","1.76"
"Wintrust","WTFC","353.73K","5.14B","726.16M","17.64","0.82"
"Wolverine","WWW","636.46K","3.46B","2.29B","105.32","1"
"World Acceptance","WRLD","111.75K","1.10B","548.71M","16.21","2.89"
"WWE","WWE","1.27M","6.34B","800.23M","113.97","1.08"
"XO","XOXO","212.40K","885.89M","163.11M","72.41","0.96"
"Xperi","XPER","599.71K","816.36M","372.01M","","0.6"
"Zumiez","ZUMZ","383.79K","556.52M","952.55M","19.17","1.01"
