"Name","Symbol","Average Vol. (3m)","Market Cap","Revenue","P/E Ratio","Beta"
"PDC Energy","PDCE","898.19K","3.41B","845.89M","","0.7"
"Pennsylvania RE","PEI","1.01M","752.43M","367.23M","","1.11"
"Perficient","PRFT","239.02K","945.43M","499.96M","47.62","0.84"
"Perry Ellis","PERY","87.98K","438.09M","888.00M","7.38","0.34"
"PetMed Express","PETS","664.52K","779.64M","281.53M","20.16","0.52"
"PGT Innovations","PGTI","490.83K","1.27B","570.50M","29.43","0.84"
"Phibro","PAHC","105.54K","1.99B","803.04M","30.68","0.92"
"Pinnacle","PNFP","522.27K","5.07B","534.63M","17.21","1.01"
"Pioneer Energy Services","PES","955.09K","242.47M","542.83M","","2.98"
"Piper Jaffray","PJC","76.42K","1.18B","838.67M","","1.52"
"Plexus","PLXS","156.62K","1.97B","2.77B","22.12","0.68"
"Powell Industries","POWL","56.05K","457.22M","408.77M","","1.34"
"Power Integrations","POWI","162.99K","2.12B","432.06M","32.69","0.9"
"PRA Group Inc","PRAA","407.16K","1.68B","851.38M","24.24","1.63"
"ProAssurance","PRA","494.13K","2.55B","897.25M","27.45","0.55"
"Progress","PRGS","514.27K","1.74B","403.54M","33.65","0.76"
"Proto Labs","PRLB","142.00K","3.70B","399.69M","64.41","1.11"
"Provident","PFS","167.53K","1.71B","201.79M","16.98","0.78"
"PS Business Parks","PSB","89.30K","3.60B","407.90M","23.18","0.49"
"Quaker Chemical","KWR","37.45K","2.30B","858.01M","60.88","1.37"
"Quality Systems","QSII","327.16K","1.41B","533.31M","540.83","0.57"
"Qualys","QLYS","272.04K","3.34B","255.43M","86.52","1.13"
"Quanex Building Products","NX","193.59K","594.28M","867.40M","25.2","0.73"
"QuinStreet","QNST","634.94K","639.14M","404.35M","43.26","0.93"
"Quorum Health","QHC","368.66K","123.54M","1.97B","",""
"Rambus","RMBS","923.63K","1.25B","303.91M","","0.19"
"Raven","RAVN","132.08K","1.40B","394.91M","27.66","1.53"
"Rayonier Advanced Materials","RYAM","802.38K","1.07B","1.62B","4.59","3.41"
"Re Max Holding","RMAX","117.47K","867.79M","205.80M","16.07","0.47"
"Red Robin Gourmet Burgers","RRGB","337.53K","510.43M","1.38B","19.33","0.38"
"Regis","RGS","156.63K","834.43M","1.34B","6.83","1.32"
"Rent-A-Center","RCII","1.69M","788.70M","2.64B","","0.62"
"Repligen","RGEN","273.07K","2.17B","170.75M","161.5","0.68"
"Resources Connection","RECN","120.65K","510.76M","654.13M","27.65","1.06"
"Retail Opportunity","ROIC","1.17M","2.18B","287.45M","63.22","0.59"
"REX American Resources","REX","36.04K","477.45M","460.25M","16.16","1.1"
"RLI","RLI","143.83K","3.44B","809.33M","48.37","1.25"
"Roadrunner","RRTS","878.49K","69.31M","2.21B","","0.83"
"Rogers","ROG","115.01K","2.42B","845.08M","38.63","1.46"
"RR Donnelley & Sons","RRD","1.03M","352.70M","7.05B","13.18","1.34"
"Rudolph","RTEC","205.37K","862.91M","277.58M","15.58","0.87"
"Ruth's Hospitality","RUTH","249.57K","952.93M","435.44M","26.32","0.32"
"S&T Bancorp","STBA","95.44K","1.59B","165.65M","17.1","0.6"
"Sabra","SBRA","1.99M","4.15B","610.66M","11.09","0.58"
"Safety Insurance","SAFT","46.63K","1.47B","838.42M","23.06","0.56"
"Saia","SAIA","218.60K","1.98B","1.52B","25.46","0.78"
"Sanderson Farms","SAFM","563.59K","2.49B","3.44B","10.14","0.25"
"Sanmina","SANM","991.17K","2.05B","6.99B","24.49","0.45"
"Saul Centers","BFS","37.93K","1.34B","225.70M","39.72","0.62"
"ScanSource","SCSC","99.74K","1.09B","3.77B","22.48","0.88"
"Scholastic","SCHL","130.00K","1.44B","1.63B","3620.18","0.67"
"Schweitzer-Mauduit","SWM","146.04K","1.25B","1.03B","12.94","1.34"
"Scientific Games","SGMS","947.55K","2.70B","3.25B","","2.52"
"SEACOR","CKH","135.41K","912.82M","745.33M","16.32","0.81"
"Select Medical","SEM","549.08K","2.59B","4.76B","20.46","1.35"
"Selective","SIGI","177.02K","3.74B","2.54B","21.64","1.24"
"Semtech","SMTC","557.70K","3.21B","574.47M","38.49","1.39"
"Seneca Foods A","SENEA","15.79K","303.59M","1.66B","","0.97"
"ServisFirst Bancshares","SFBS","150.50K","2.31B","162.74M","20.4","1.25"
"Shoe Carnival","SCVL","255.89K","533.26M","1.28B","18.58","0.69"
"Shutterstock","SSTK","216.15K","1.78B","602.49M","40.89","1.33"
"Simmons First National","SFNC","534.96K","2.85B","398.99M","18.57","1.09"
"Simpson Manufacturing","SSD","268.99K","3.39B","1.05B","30.96","1.59"
"SkyWest","SKYW","273.85K","3.18B","3.22B","13.45","1.65"
"Sleep Number","SL2","0.14K","952.88M","1.31B","22.66","0.58"
"Sonic","SONC","845.97K","1.26B","435.41M","23.14","1.54"
"Sonic Automotive","SAH","209.50K","931.11M","10.08B","13.86","1.62"
"South Jersey Industries","SJI","710.99K","2.84B","1.32B","","0.55"
"Southside","SBSI","163.06K","1.25B","134.61M","18.47","0.74"
"SpartanNash Co","SPTN","299.72K","714.48M","10.51B","","1.24"
"Spectrum","SPPI","1.33M","2.41B","119.64M","","1.88"
"Spire","SR","284.60K","3.89B","1.98B","21.65","0.02"
"Spok Holdings","SPOK","95.76K","299.66M","171.15M","50.76","0.35"
"SPS Commerce","SPSC","147.37K","1.65B","234.53M","164.53","0.71"
"SPX Corp","SPXC","209.47K","1.49B","1.47B","12.21","1.58"
"SPX FLOW Inc","FLOW","214.99K","2.03B","2.04B","31.85",""
"Stage Stores","SSI","204.35K","58.16M","1.95B","","0.57"
"Stampscom","STMP","384.31K","4.21B","520.72M","22.52","-0.01"
"Standard Motor Products","SMP","93.65K","1.14B","1.07B","22.39","1.66"
"Standex","SXI","34.29K","1.39B","857.96M","25.94","1.47"
"Stein Mart","SMRT","520.78K","125.42M","1.31B","","-1.11"
"Stepan","SCL","101.29K","1.98B","1.98B","18.78","1.19"
"Sterling Bancorp","STL","1.93M","5.12B","642.84M","17.74","0.95"
"Steven Madden","SHOO","476.25K","3.33B","1.59B","26.78","0.47"
"Stewart Info Services","STC","114.07K","1.06B","1.96B","27.75","0.76"
"Strategic Education","STRA","93.12K","1.46B","458.36M","56.03","0.82"
"Sturm Ruger&Company","RGR","171.47K","1.04B","482.62M","21.7","-0.05"
"Summit Hotel Properties","INN","575.65K","1.43B","560.76M","25.52","1.18"
"SunCoke Energy","SXC","378.11K","702.95M","1.42B","154.92","1.03"
"Super Micro Computer","SMCI","512.88K","917.86M","717.87M","14.04","0.26"
"Superior Industries","SUP","169.97K","566.39M","1.47B","","1.2"
"Supernus","SUPN","659.85K","2.34B","358.81M","25.02","0.94"
"Supervalu","SVU","1.70M","1.24B","14.91B","29.8","1.26"
"SurModics","SRDX","32.27K","980.67M","78.36M","","0.58"
"Sykes","SYKE","145.07K","1.25B","1.64B","22.56","0.75"
"Synchronoss Tech","SNCR","1.01M","256.38M","357.73M","","0.53"
"Synergy Resources","SRCI","443.33K","2.25B","536.74M","10.1","1.88"
"Tailored Brands","TLRD","1.63M","1.07B","3.34B","9.83","1.67"
"Take-Two","TTWO","2.20M","14.15B","2.18B","74.92","0.9"
"Team","TISI","352.51K","734.03M","1.25B","","1.72"
"Tennant","TNC","93.23K","1.38B","1.11B","74.83","0.86"
"Tetra Tech","TTEK","270.35K","3.88B","2.18B","30.09","0.98"
"Tetra Technologies","TTI","681.27K","606.50M","903.45M","49.04","0.84"
"Texas Capital","TCBI","471.03K","4.65B","577.95M","18.31","1.79"
"The Andersons","ANDE","139.16K","1.15B","3.39B","62.25","1.31"
"The Childrens Place","PLCE","392.35K","2.19B","1.87B","17.75","0.37"
"The Ensign","ENSG","249.64K","1.94B","1.95B","26.73","0.65"
"The Medicines","MDCO","1.51M","2.94B","34.91M","","0.77"
"The Navigators","NAVG","101.93K","1.94B","1.40B","24.32","0.5"
"The Providence Service","PRSC","86.77K","867.39M","1.63B","52.77","0.69"
"Tidewater","TDW","259.28K","788.56M","412.10M","","2.1"
"Tile Shop","TTS","993.54K","408.47M","347.04M","46.57","1.87"
"Timkensteel Corp","TMST","350.16K","597.88M","1.47B","","1.78"
"Titan","TWI","382.16K","441.45M","1.60B","","1.61"
"Tivity Health","TVTY","437.82K","1.31B","578.85M","17.85","0.55"
"TiVo","TIVO","1.54M","1.51B","774.84M","37.55","-0.58"
"Tompkins","TMP","7.08K","1.32B","161.27M","17.16","0.84"
"Topbuild Corp","BLD","279.75K","2.64B","2.09B","22.84",""
"Tredegar","TG","109.86K","721.93M","989.50M","38.28","1.38"
"Trex","TREX","389.53K","4.76B","640.30M","39.88","2.39"
"TrueBlue","TBI","243.87K","1.17B","2.50B","17.63","1.86"
"TrustCo Bank NY","TRST","311.34K","891.97M","97.49M","16.16","1.02"
"TTEC","TTEC","55.56K","1.19B","1.51B","","0.91"
"TTM","TTMI","913.36K","1.86B","2.79B","10.15","1.87"
"Tuesday Morning","TUES","259.67K","139.85M","999.51M","","1.44"
"U S Concrete","USCR","349.30K","868.65M","1.43B","26.45","1.07"
"UMB Financial","UMBF","236.14K","3.81B","549.96M","17.88","0.8"
"Unifi","UFI","61.12K","603.43M","678.91M","21.3","0.65"
"Unifirst","UNF","62.93K","3.54B","1.67B","33.93","0.58"
"Unit","UNT","372.25K","1.42B","801.77M","54.62","2.99"
"United Bankshares","UBSI","725.70K","4.08B","412.39M","17.18","1.07"
"United Community Banks","UCBI","493.37K","2.46B","283.25M","18.43","0.91"
"United Fire","UFCS","90.11K","1.26B","1.07B","55.79","0.57"
"United Insurances","UIHC","162.95K","900.98M","717.00M","60.88","1.7"
"Universal","UVV","262.88K","1.49B","2.13B","15.15","1.07"
"Universal Electronics","UEIC","90.04K","582.28M","684.02M","25.38","1.13"
"Universal Forest","UFPI","306.86K","2.28B","4.31B","15.03","1.87"
"Universal Health RI","UHT","33.45K","1.01B","75.10M","39.78","0.29"
"Universal Insurance","UVE","204.36K","1.55B","792.84M","11.45","1.81"
"Urstadt Biddle Properties","UBA","102.29K","854.40M","134.60M","41.94","0.29"
"US Ecology","ECOL","97.67K","1.56B","524.72M","41.21","0.57"
"US Physicalrapy","USPH","50.44K","1.45B","435.67M","81.89","1.07"
"US Silica","SLCA","1.97M","1.81B","1.50B","14.96","2.29"
"Veeco","VECO","723.52K","529.39M","591.65M","","0.59"
"Vera Bradley","VRA","334.69K","507.47M","445.10M","43.41","0.31"
"Veritiv Cor","VRTV","62.70K","758.70M","8.61B","384.89","0.41"
"Viad","VVI","60.54K","1.23B","1.95B","23.95","0.67"
"Viavi Solutions","VIAV","2.45M","2.50B","880.40M","","0.97"
"Vicor","VICR","112.49K","2.37B","255.13M","180.46","0.98"
"Virtus","VRTS","61.07K","943.32M","513.65M","14.21","1.52"
"Virtusa","VRTU","221.45K","1.59B","1.09B","162.09","1.23"
"Vitamin Shoppe","VSI","575.37K","308.95M","1.15B","","0.5"
"Wabash National","WNC","410.38K","1.08B","2.07B","8.17","1.88"
"WageWorks","WAGE","309.34K","2.09B","235.62M","44.95","1.39"
"Walker&Dunlop","WD","185.91K","1.71B","712.59M","11.48","0.7"
"Watts Water Technologies","WTS","117.48K","2.84B","1.52B","25.2","1.06"
"WD-40","WDFC","60.92K","2.38B","402.45M","41.8","0.57"
"Westamerica Bancorporation","WABC","95.13K","1.68B","93.82M","24.97","1.01"
"Winnebago Industries","WGO","608.68K","1.18B","1.94B","11.98","1.71"
"Wintrust","WTFC","353.73K","5.10B","726.16M","17.71","0.79"
"Wolverine","WWW","598.41K","3.64B","2.26B","52.61","0.99"
"World Acceptance","WRLD","111.75K","1.08B","542.59M","14.91","2.86"
"WWE","WWE","1.36M","6.20B","867.18M","102.3","0.98"
"XO","XOXO","200.65K","762.14M","164.03M","47.71","0.86"
"Xperi","XPER","599.71K","796.75M","344.64M","","0.54"
"Zumiez","ZUMZ","383.79K","742.45M","952.55M","25.81","1.01"
