"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Koppers","KOP","35.75","36.35","35.50","-0.60","-1.65%","144.40K","15:59:59"
"Korn/Ferry","KFY","67.19","67.81","66.80","+0.09","+0.13%","193.42K","15:59:59"
"Kraton","KRA","47.77","49.60","47.73","-1.49","-3.02%","97.73K","15:59:59"
"Kulicke&Soffa","KLIC","26.35","26.36","25.57","+0.49","+1.89%","531.43K","15:59:59"
"La-Z-Boy","LZB","33.50","33.60","33.10","+0.35","+1.06%","355.39K","15:59:59"
"Lannett Com","LCI","5.55","5.85","4.80","+0.45","+8.82%","3.85M","15:59:59"
"LCI Industries","LCII","93.85","95.00","93.75","-0.55","-0.58%","124.66K","15:59:59"
"Legacy Texas Financial Grp","LTXB","45.21","45.49","44.68","-0.09","-0.20%","108.79K","15:59:59"
"Lendingtree","TREE","244.25","246.80","240.10","+0.65","+0.27%","79.53K","15:59:59"
"Lexington","LXP","9.37","9.38","9.18","+0.17","+1.85%","1.08M","15:59:59"
"LGI Homes","LGIH","57.76","57.88","56.69","+0.47","+0.82%","239.35K","15:59:59"
"LHC Group","LHCG","98.72","100.20","98.43","-0.75","-0.75%","173.76K","15:59:59"
"Ligand","LGND","254.31","259.34","250.37","-2.65","-1.03%","308.18K","15:59:59"
"Lindsay","LNN","93.32","94.64","92.76","+0.55","+0.59%","43.34K","15:59:59"
"Liquidity Services","LQDT","7.25","7.35","7.25","-0.10","-1.36%","23.19K","15:59:59"
"Lithia Motors","LAD","88.04","88.62","87.10","+0.06","+0.07%","165.18K","15:59:59"
"Littelfuse","LFUS","225.66","226.98","223.24","+2.10","+0.94%","112.44K","15:59:59"
"LivePerson","LPSN","26.40","26.50","26.15","+0.05","+0.19%","352.71K","15:59:59"
"LogMeIn","LOGM","84.75","85.10","82.85","+1.90","+2.29%","1.15M","15:59:59"
"Lsb Industries","LXU","7.18","7.30","7.06","+0.08","+1.13%","113.02K","15:59:59"
"LSC Communications","LKSD","12.14","12.33","12.07","-0.13","-1.06%","112.79K","15:59:59"
"LTC Properties","LTC","45.92","45.95","45.18","+0.58","+1.28%","99.04K","15:59:59"
"Lumber Liquidators","LL","17.41","17.60","17.11","+0.13","+0.75%","1.00M","15:59:59"
"Lumentum Holdings Inc","LITE","68.15","68.25","66.15","+1.75","+2.64%","1.45M","15:59:59"
"Luminex","LMNX","27.90","28.18","26.76","0.00","0.00%","180.98K","15:59:59"
"Lydall","LDL","44.25","45.05","44.20","-0.70","-1.56%","65.75K","15:59:59"
"M/I Homes","MHO","26.37","26.62","26.19","-0.16","-0.60%","148.34K","15:59:59"
"Magellan Health","MGLN","75.10","77.10","74.70","-0.85","-1.12%","231.90K","15:59:59"
"Maiden Holdings","MHLD","4.15","4.20","4.05","+0.10","+2.47%","492.72K","15:59:59"
"ManTech","MANT","65.68","66.29","65.51","+0.05","+0.08%","126.86K","15:59:59"
"Marcus","MCS","39.15","39.55","39.05","+0.10","+0.26%","61.51K","15:59:59"
"MarineMax","HZO","21.70","22.00","21.20","+0.40","+1.88%","263.65K","15:59:59"
"Marriot Vacations Worldwide","VAC","124.690","125.100","122.790","+1.340","+1.09%","250.26K","15:59:59"
"Marten Transport","MRTN","21.85","22.35","21.75","-0.30","-1.35%","149.61K","15:59:59"
"Masimo","MASI","117.47","118.59","116.79","-0.41","-0.35%","371.03K","15:59:59"
"Materion","MTRN","63.45","64.15","63.10","-0.05","-0.08%","78.58K","15:59:59"
"Matrix","MTRX","21.25","21.75","21.20","-0.35","-1.62%","89.25K","15:59:59"
"Matson","MATX","36.850","37.180","36.750","+0.180","+0.49%","100.35K","15:59:59"
"Matthews","MATW","53.00","53.35","52.85","+0.15","+0.28%","60.02K","15:59:59"
"MDC","MDC","32.09","32.62","32.01","-0.49","-1.50%","402.09K","15:59:59"
"Medidata","MDSO","83.78","84.15","81.90","+1.38","+1.67%","723.77K","15:59:59"
"MEDIFAST","MED","221.60","228.74","220.15","-5.53","-2.43%","201.42K","15:59:59"
"Mercury","MRCY","52.73","52.90","52.02","+0.29","+0.55%","297.17K","15:59:59"
"Meridian","VIVO","15.50","15.65","15.45","+0.05","+0.32%","137.15K","15:59:59"
"Merit","MMSI","58.30","58.40","57.80","+0.30","+0.52%","180.54K","15:59:59"
"Meritage","MTH","43.45","43.95","43.15","-0.40","-0.91%","143.89K","15:59:59"
"Methode Electronics","MEI","40.95","41.05","40.55","+0.30","+0.74%","118.57K","15:59:59"
"MicroStrategy","MSTR","147.84","148.85","146.75","+0.91","+0.62%","73.43K","15:59:59"
"MiMedx","MDXG","4.83","4.84","4.18","+0.17","+3.54%","1.32M","15:59:59"
"MKS Instruments","MKSI","93.65","93.80","92.25","0.00","0.00%","408.83K","15:59:59"
"Mobile Mini","MINI","43.70","43.95","43.35","+0.20","+0.46%","115.60K","15:59:59"
"Momenta","MNTA","27.05","27.50","26.78","-0.30","-1.10%","177.32K","15:59:59"
"Monarch","MCRI","46.96","47.14","46.12","-0.12","-0.25%","24.62K","15:59:59"
"Monotype","TYPE","21.00","21.58","21.00","-0.50","-2.33%","105.06K","15:59:59"
"Monro Muffler Brake","MNRO","69.75","70.25","68.35","+1.10","+1.60%","254.35K","15:59:59"
"Moog","MOGa","80.35","80.78","80.20","-0.03","-0.04%","98.04K","15:59:59"
"Motorcar Parts","MPAA","26.44","26.65","26.05","-0.02","-0.08%","63.37K","15:59:59"
"Movado","MOV","49.40","49.78","48.10","+1.65","+3.46%","463.17K","15:59:59"
"MTS Systems","MTSC","53.70","53.80","53.40","+0.50","+0.94%","27.49K","15:59:59"
"Mueller Industries","MLI","32.71","33.29","32.65","-0.28","-0.85%","69.63K","15:59:59"
"Multi-Color","LABL","60.35","61.65","60.15","-0.80","-1.31%","27.97K","15:59:59"
"Myers Industries","MYE","22.80","23.00","22.65","0.00","0.00%","79.98K","15:59:59"
"MYR Group","MYRG","34.76","34.94","34.32","+0.07","+0.20%","106.68K","15:59:59"
"Nanometrics","NANO","44.78","44.85","43.71","+0.25","+0.56%","215.46K","15:59:59"
"National Presto Industries","NPK","137.10","137.80","133.86","-0.15","-0.11%","48.56K","15:59:59"
"Natus","BABY","36.90","37.35","36.50","-0.05","-0.14%","118.97K","15:59:59"
"Nautilus","NLS","14.900","15.000","14.700","0.000","0.00%","110.28K","15:59:59"
"Navigant","NCI","23.46","23.97","23.44","-0.20","-0.85%","153.00K","15:59:59"
"NBT Bancorp","NBTB","40.54","40.90","40.54","-0.27","-0.66%","21.64K","15:59:59"
"Neenah Paper","NP","89.80","89.90","88.85","+0.45","+0.50%","38.40K","15:59:59"
"Nektar","NKTR","66.11","66.23","64.89","+0.89","+1.36%","1.27M","15:59:59"
"Neogen","NEOG","87.90","89.40","87.72","-1.05","-1.18%","134.84K","15:59:59"
"NETGEAR","NTGR","73.25","75.25","72.75","-0.50","-0.68%","411.73K","15:59:59"
"Newpark Resources","NR","11.000","11.200","10.850","0.000","0.00%","504.29K","15:59:59"
"NIC","EGOV","16.85","17.15","16.75","-0.15","-0.88%","314.00K","15:59:59"
"Northern Oil&Gas","NOG","3.330","3.420","3.260","-0.110","-3.20%","248.93K","27/08"
"Northfield Bancorp","NFBK","16.26","16.54","16.26","-0.22","-1.33%","36.36K","15:59:59"
"Northwest Bancshares","NWBI","18.21","18.33","18.14","-0.07","-0.38%","212.69K","15:59:59"
"Northwest Natural Gas","NWN","63.50","63.75","62.70","+0.45","+0.71%","166.74K","15:59:59"
"NutriSystem","NTRI","36.80","37.54","35.95","-0.33","-0.88%","775.70K","15:59:59"
"OFG Bancorp","OFG","16.35","16.65","16.30","-0.10","-0.61%","154.73K","15:59:59"
"Old National Bancorp","ONB","19.80","20.00","19.73","-0.15","-0.75%","483.00K","15:59:59"
"Ollies Bargain Outlet Holdings Inc","OLLI","83.05","83.60","81.40","+1.90","+2.34%","635.78K","15:59:59"
"Olympic Steel","ZEUS","21.62","22.10","21.51","-0.25","-1.14%","47.58K","15:59:59"
"Omnicell","OMCL","66.75","68.45","66.55","-1.45","-2.13%","248.59K","15:59:59"
"Onespan","OSPN","18.40","18.60","18.20","0.00","0.00%","71.81K","15:59:59"
"Opus Bank","OPB","27.95","28.45","27.80","-0.15","-0.53%","63.75K","15:59:59"
"Orion Group","ORN","8.480","8.742","8.450","-0.150","-1.74%","226.97K","15:59:59"
"Oritani","ORIT","16.15","16.30","16.15","-0.10","-0.62%","89.77K","15:59:59"
"OSI Systems","OSIS","77.01","78.48","76.52","-0.94","-1.21%","92.36K","15:59:59"
"Oxford Industries","OXM","94.38","94.48","92.62","+1.29","+1.39%","46.03K","15:59:59"
"Papa John's","PZZA","45.84","46.00","45.21","+0.83","+1.84%","1.44M","15:59:59"
"Park Electrochemical","PKE","21.41","21.63","21.34","-0.11","-0.51%","37.09K","15:59:59"
"Patrick","PATK","64.75","65.75","64.55","-0.35","-0.54%","126.42K","15:59:59"
"PDC Energy","PDCE","54.970","55.050","53.600","+1.200","+2.23%","794.63K","15:59:59"
"Pennsylvania RE","PEI","10.40","10.41","10.02","+0.28","+2.77%","1.40M","15:59:59"
"Perficient","PRFT","28.36","28.62","28.20","+0.08","+0.28%","102.82K","15:59:59"
"Perry Ellis","PERY","27.54","27.75","27.47","-0.08","-0.29%","58.05K","15:59:59"
"PetMed Express","PETS","37.13","37.40","36.57","+0.46","+1.25%","318.20K","15:59:59"
"PGT Innovations","PGTI","24.750","24.950","24.500","0.000","0.00%","195.71K","15:59:59"
"Phibro","PAHC","49.25","50.40","41.33","-4.25","-7.94%","521.06K","15:59:59"
"Pinnacle","PNFP","64.20","64.50","63.70","-0.15","-0.23%","291.85K","15:59:59"
"Pioneer Energy Services","PES","3.150","3.450","3.150","-0.250","-7.35%","673.50K","15:59:59"
"Piper Jaffray","PJC","78.35","78.70","77.90","+0.20","+0.26%","35.06K","15:59:59"
"Plexus","PLXS","62.70","62.93","61.96","+0.82","+1.33%","149.87K","15:59:59"
"Powell Industries","POWL","40.66","40.88","40.25","+0.37","+0.92%","12.33K","15:59:59"
"Power Integrations","POWI","73.25","74.25","72.93","-0.55","-0.75%","125.82K","15:59:59"
"PRA Group Inc","PRAA","37.15","38.15","37.15","-0.85","-2.24%","99.17K","15:59:59"
"ProAssurance","PRA","48.25","48.70","48.15","-0.10","-0.21%","171.19K","15:59:59"
"Progress","PRGS","40.25","40.51","39.89","+0.08","+0.20%","131.34K","15:59:59"
"Proto Labs","PRLB","148.80","150.18","148.25","+0.25","+0.17%","65.81K","15:59:59"
"Provident","PFS","25.30","25.49","25.23","-0.13","-0.51%","68.44K","15:59:59"
"PS Business Parks","PSB","131.07","131.29","129.02","+1.74","+1.35%","76.44K","15:59:59"
"Quaker Chemical","KWR","176.78","179.73","176.56","-1.76","-0.99%","32.18K","15:59:59"
"Quality Systems","QSII","22.66","22.71","22.28","+0.10","+0.44%","196.19K","15:59:59"
"Qualys","QLYS","91.500","92.100","90.625","+0.250","+0.27%","256.54K","15:59:59"
"Quanex Building Products","NX","16.60","16.90","16.40","-0.20","-1.19%","295.40K","15:59:59"
"QuinStreet","QNST","15.560","15.990","15.330","-0.300","-1.89%","464.32K","15:59:59"
"Quorum Health","QHC","4.510","4.580","4.400","+0.060","+1.35%","173.51K","15:59:59"
"Rambus","RMBS","12.04","12.05","11.94","+0.02","+0.17%","369.59K","15:59:59"
"Raven","RAVN","47.20","47.90","47.15","-0.30","-0.63%","111.65K","15:59:59"
"Rayonier Advanced Materials","RYAM","21.24","21.52","21.18","-0.10","-0.47%","577.62K","15:59:59"
"Re Max Holding","RMAX","50.00","50.10","49.75","+0.05","+0.10%","40.67K","15:59:59"
"Red Robin Gourmet Burgers","RRGB","40.40","42.50","40.30","-1.55","-3.69%","312.85K","15:59:59"
"Regis","RGS","21.50","21.71","21.46","+0.12","+0.56%","227.35K","15:59:59"
"Rent-A-Center","RCII","14.74","14.77","14.72","0.00","0.00%","340.58K","15:59:59"
"Repligen","RGEN","53.31","53.59","52.48","+0.28","+0.53%","267.35K","15:59:59"
"Resources Connection","RECN","15.75","15.90","15.45","+0.15","+0.96%","160.74K","15:59:59"
"Retail Opportunity","ROIC","19.62","19.64","19.40","+0.12","+0.62%","991.44K","15:59:59"
"REX American Resources","REX","77.92","80.50","76.26","-1.22","-1.54%","15.61K","15:59:59"
"RLI","RLI","77.05","77.74","76.88","+0.02","+0.03%","121.13K","15:59:59"
"Roadrunner","RRTS","1.41","1.51","1.41","-0.05","-3.42%","391.35K","15:59:59"
"Rogers","ROG","140.44","141.80","138.29","+2.15","+1.55%","135.09K","15:59:59"
"RR Donnelley & Sons","RRD","5.18","5.19","5.06","+0.03","+0.58%","489.97K","15:59:59"
"Rudolph","RTEC","27.45","27.85","27.30","-0.20","-0.72%","100.82K","15:59:59"
"Ruth's Hospitality","RUTH","30.90","31.15","30.70","-0.15","-0.48%","133.98K","15:59:59"
"S&T Bancorp","STBA","46.54","47.33","46.36","-0.55","-1.17%","30.52K","15:59:59"
"Sabra","SBRA","23.48","23.50","22.81","+0.47","+2.04%","1.31M","15:59:59"
"Safety Insurance","SAFT","95.25","96.99","93.05","-0.55","-0.57%","9.07K","15:59:59"
"Saia","SAIA","77.60","79.50","77.60","-0.90","-1.15%","88.30K","15:59:59"
"Sanderson Farms","SAFM","106.75","108.31","105.44","+0.54","+0.51%","522.62K","15:59:59"
"Sanmina","SANM","31.25","31.40","30.95","+0.30","+0.97%","164.19K","15:59:59"
"Saul Centers","BFS","59.67","59.82","58.70","+0.80","+1.36%","38.18K","15:59:59"
"ScanSource","SCSC","43.15","44.27","42.55","+0.70","+1.65%","227.85K","15:59:59"
"Scholastic","SCHL","41.80","42.10","41.66","-0.24","-0.57%","76.01K","15:59:59"
"Schweitzer-Mauduit","SWM","40.89","41.21","40.70","+0.05","+0.12%","74.90K","15:59:59"
"Scientific Games","SGMS","30.45","30.85","29.55","+0.10","+0.33%","1.02M","15:59:59"
"SEACOR","CKH","51.68","52.50","50.96","-0.38","-0.73%","70.39K","15:59:59"
"Select Medical","SEM","19.40","19.55","19.15","-0.10","-0.51%","520.27K","15:59:59"
"Selective","SIGI","63.65","64.10","63.35","-0.05","-0.08%","88.40K","15:59:59"
"Semtech","SMTC","49.90","50.63","49.55","-0.35","-0.70%","365.11K","15:59:59"
"Seneca Foods A","SENEA","30.60","30.85","30.45","-0.40","-1.29%","9.21K","15:59:59"
"ServisFirst Bancshares","SFBS","43.05","43.38","42.88","-0.19","-0.44%","81.32K","15:59:59"
"Shoe Carnival","SCVL","36.91","37.63","35.32","+2.06","+5.91%","1.03M","15:59:59"
"Shutterstock","SSTK","53.19","53.32","52.34","+0.31","+0.59%","119.77K","15:59:59"
"Simmons First National","SFNC","30.80","31.15","30.65","-0.15","-0.48%","183.14K","15:59:59"
"Simpson Manufacturing","SSD","75.75","75.96","75.05","0.00","0.00%","151.05K","15:59:59"
"SkyWest","SKYW","64.55","64.70","63.50","+1.10","+1.73%","89.55K","15:59:59"
"Sleep Number","SL2","27.350","27.350","27.350","-0.550","-1.97%","0","02:02:00"
"Sonic","SONC","33.79","34.41","33.42","-0.45","-1.31%","542.17K","15:59:59"
"Sonic Automotive","SAH","21.75","22.10","21.70","-0.05","-0.23%","164.77K","15:59:59"
"South Jersey Industries","SJI","32.54","32.82","32.47","-0.19","-0.58%","191.08K","15:59:59"
"Southside","SBSI","35.25","35.61","35.09","-0.11","-0.31%","38.85K","15:59:59"
"SpartanNash Co","SPTN","21.17","21.63","21.05","-0.11","-0.52%","119.29K","15:59:59"
"Spectrum","SPPI","24.47","25.07","24.28","-0.35","-1.41%","963.78K","15:59:59"
"Spire","SR","74.45","75.00","74.20","-0.35","-0.47%","94.96K","15:59:59"
"Spok Holdings","SPOK","15.60","15.85","15.55","+0.05","+0.32%","43.69K","15:59:59"
"SPS Commerce","SPSC","96.53","98.99","96.42","-1.60","-1.63%","107.19K","15:59:59"
"SPX Corp","SPXC","34.19","34.38","33.79","+0.05","+0.15%","160.09K","15:59:59"
"SPX FLOW Inc","FLOW","48.25","49.43","48.18","-0.74","-1.51%","88.75K","15:59:59"
"Stage Stores","SSI","2.11","2.19","2.10","+0.01","+0.48%","102.04K","15:59:59"
"Stampscom","STMP","238.35","239.00","233.80","+1.25","+0.53%","174.91K","15:59:59"
"Standard Motor Products","SMP","51.52","51.69","50.94","+0.19","+0.37%","33.75K","15:59:59"
"Standex","SXI","103.55","112.75","102.20","-10.05","-8.85%","74.17K","15:59:59"
"Stein Mart","SMRT","2.19","2.33","2.18","+0.02","+0.92%","690.85K","15:59:59"
"Stepan","SCL","88.75","89.80","88.64","-0.56","-0.63%","35.26K","15:59:59"
"Sterling Bancorp","STL","22.75","22.95","22.60","-0.10","-0.44%","1.08M","15:59:59"
"Steven Madden","SHOO","56.90","57.93","56.60","-0.25","-0.44%","471.57K","15:59:59"
"Stewart Info Services","STC","44.76","45.18","44.69","-0.24","-0.53%","54.55K","15:59:59"
"Strategic Education","STRA","138.38","138.80","136.59","+0.78","+0.57%","88.52K","15:59:59"
"Sturm Ruger&Company","RGR","60.60","61.32","60.35","-0.45","-0.74%","66.05K","15:59:59"
"Summit Hotel Properties","INN","13.73","13.73","13.60","+0.11","+0.81%","448.25K","15:59:59"
"SunCoke Energy","SXC","11.35","11.63","11.24","-0.13","-1.13%","269.81K","15:59:59"
"Super Micro Computer","SMCI","19.48","19.50","17.24","+2.23","+12.93%","2.05M","15:59:00"
"Superior Industries","SUP","22.45","22.75","22.05","+0.15","+0.67%","131.60K","15:59:59"
"Supernus","SUPN","44.950","45.400","43.800","+0.200","+0.45%","610.09K","15:59:59"
"Supervalu","SVU","32.240","32.300","32.160","+0.040","+0.12%","889.59K","15:59:59"
"SurModics","SRDX","74.85","75.80","74.60","-0.15","-0.20%","95.13K","15:59:59"
"Sykes","SYKE","30.11","30.19","29.67","+0.36","+1.21%","101.00K","15:59:59"
"Synchronoss Tech","SNCR","6.04","6.13","5.78","+0.26","+4.40%","413.76K","15:58:00"
"Synergy Resources","SRCI","9.66","9.73","9.47","+0.01","+0.10%","367.52K","27/08"
"Tailored Brands","TLRD","22.47","22.56","21.63","+0.83","+3.84%","1.67M","15:59:59"
"Take-Two","TTWO","133.66","134.34","132.12","+0.29","+0.22%","988.42K","15:59:59"
"Team","TISI","23.25","24.50","23.20","-1.10","-4.52%","497.87K","15:59:59"
"Tennant","TNC","74.45","75.15","74.10","-0.50","-0.67%","90.86K","15:59:59"
"Tetra Tech","TTEK","68.90","71.00","68.48","-0.75","-1.08%","211.61K","15:59:59"
"Tetra Technologies","TTI","4.65","4.75","4.65","+0.01","+0.22%","606.71K","15:59:59"
"Texas Capital","TCBI","92.55","93.25","91.90","-0.25","-0.27%","194.08K","15:59:59"
"The Andersons","ANDE","40.70","41.10","40.50","+0.20","+0.49%","56.14K","15:59:59"
"The Childrens Place","PLCE","140.20","141.40","134.70","+5.65","+4.20%","794.43K","15:59:59"
"The Ensign","ENSG","38.25","38.61","38.00","-0.12","-0.31%","129.48K","15:59:59"
"The Medicines","MDCO","39.40","39.78","39.09","+0.17","+0.43%","497.14K","15:59:59"
"The Navigators","NAVG","69.50","69.70","69.45","+0.10","+0.14%","304.35K","15:59:59"
"The Providence Service","PRSC","67.01","67.58","66.60","+0.01","+0.01%","41.80K","15:59:59"
"Tidewater","TDW","31.010","31.540","30.835","-0.190","-0.61%","84.05K","15:59:59"
"Tile Shop","TTS","7.600","7.845","7.500","-0.050","-0.65%","220.45K","15:59:59"
"Timkensteel Corp","TMST","13.93","14.06","13.68","+0.27","+1.98%","262.67K","15:59:59"
"Titan","TWI","7.79","7.87","7.64","+0.09","+1.17%","323.11K","15:59:59"
"Tivity Health","TVTY","33.20","33.30","32.80","+0.25","+0.76%","244.44K","15:59:59"
"TiVo","TIVO","13.55","14.10","13.08","-0.50","-3.56%","939.28K","15:59:59"
"Tompkins","TMP","86.94","87.47","86.94","-0.39","-0.45%","2.54K","27/08"
"Topbuild Corp","BLD","66.93","69.03","66.79","-2.23","-3.22%","313.82K","15:59:59"
"Tredegar","TG","22.45","22.65","22.10","+0.25","+1.13%","148.39K","15:59:59"
"Trex","TREX","83.26","83.59","81.76","+1.00","+1.22%","281.60K","15:59:59"
"TrueBlue","TBI","29.40","29.55","29.30","-0.10","-0.34%","102.21K","15:59:59"
"TrustCo Bank NY","TRST","9.15","9.30","9.15","-0.15","-1.61%","349.13K","15:59:59"
"TTEC","TTEC","26.65","26.75","25.85","+0.50","+1.91%","90.66K","15:59:59"
"TTM","TTMI","18.44","18.55","18.19","+0.25","+1.37%","564.00K","15:59:59"
"Tuesday Morning","TUES","3.15","3.25","3.10","-0.05","-1.56%","308.48K","15:59:59"
"U S Concrete","USCR","48.45","49.03","48.05","-0.35","-0.72%","202.34K","15:59:59"
"UMB Financial","UMBF","74.81","75.26","74.56","-0.19","-0.25%","96.70K","15:59:59"
"Unifi","UFI","32.21","32.57","31.87","-0.37","-1.14%","59.15K","15:59:59"
"Unifirst","UNF","184.40","185.55","183.60","+0.85","+0.46%","56.69K","15:59:59"
"Unit","UNT","25.800","27.500","25.780","-1.680","-6.11%","242.63K","15:59:59"
"United Bankshares","UBSI","38.90","39.15","38.65","-0.30","-0.77%","314.76K","15:59:59"
"United Community Banks","UCBI","30.38","30.65","30.22","-0.20","-0.65%","300.10K","15:59:59"
"United Fire","UFCS","50.34","51.28","50.20","-0.57","-1.12%","21.98K","15:59:59"
"United Insurances","UIHC","20.750","20.910","20.500","+0.150","+0.73%","59.50K","15:59:59"
"Universal","UVV","59.45","59.70","59.15","-0.10","-0.17%","94.41K","15:59:59"
"Universal Electronics","UEIC","44.60","44.90","43.80","+1.00","+2.29%","71.17K","15:59:59"
"Universal Forest","UFPI","36.96","37.52","36.85","-0.43","-1.15%","130.12K","15:59:59"
"Universal Health RI","UHT","75.70","75.97","73.42","+1.45","+1.95%","21.82K","15:59:59"
"Universal Insurance","UVE","44.55","45.60","44.35","-0.30","-0.67%","173.59K","15:59:59"
"Urstadt Biddle Properties","UBA","22.99","23.09","22.47","+0.17","+0.74%","104.11K","15:59:59"
"US Ecology","ECOL","72.90","73.40","72.80","+0.40","+0.55%","40.35K","15:59:59"
"US Physicalrapy","USPH","119.60","120.10","118.15","+1.15","+0.97%","33.20K","15:59:59"
"US Silica","SLCA","22.330","22.870","22.180","-0.120","-0.53%","2.27M","15:59:59"
"Veeco","VECO","11.25","11.40","10.95","-0.10","-0.88%","413.43K","15:59:59"
"Vera Bradley","VRA","14.80","15.25","14.79","-0.09","-0.60%","177.59K","15:59:59"
"Veritiv Cor","VRTV","48.15","48.28","47.50","+0.65","+1.37%","42.18K","15:59:59"
"Viad","VVI","61.60","62.25","61.40","-0.30","-0.48%","23.99K","15:59:59"
"Viavi Solutions","VIAV","11.48","11.50","11.38","+0.06","+0.53%","790.90K","15:59:59"
"Vicor","VICR","59.90","60.80","59.55","-0.15","-0.25%","257.47K","15:59:59"
"Virtus","VRTS","128.05","130.40","127.90","-0.90","-0.70%","27.06K","15:59:59"
"Virtusa","VRTU","57.00","57.47","56.29","+0.01","+0.02%","53.94K","15:59:59"
"Vitamin Shoppe","VSI","13.60","13.93","13.60","-0.05","-0.37%","440.56K","15:59:59"
"Wabash National","WNC","18.93","19.26","18.92","-0.15","-0.79%","278.07K","15:59:59"
"WageWorks","WAGE","52.150","52.850","51.450","+0.050","+0.10%","120.89K","15:59:59"
"Walker&Dunlop","WD","55.17","55.40","54.84","-0.04","-0.07%","122.19K","15:59:59"
"Watts Water Technologies","WTS","83.35","83.90","83.20","-0.25","-0.30%","44.09K","15:59:59"
"WD-40","WDFC","173.35","175.70","173.05","-1.15","-0.66%","49.92K","15:59:59"
"Westamerica Bancorporation","WABC","62.88","63.07","62.50","-0.06","-0.10%","49.72K","15:59:59"
"Winnebago Industries","WGO","38.60","39.15","38.40","+0.15","+0.39%","212.65K","15:59:59"
"Wintrust","WTFC","88.80","89.54","88.11","-0.53","-0.59%","222.63K","15:59:59"
"Wolverine","WWW","38.33","38.57","37.93","+0.38","+1.00%","455.04K","15:59:59"
"World Acceptance","WRLD","117.13","120.12","116.61","-2.80","-2.33%","46.58K","15:59:59"
"WWE","WWE","83.75","84.16","82.22","+1.56","+1.90%","590.72K","15:59:59"
"XO","XOXO","30.110","30.750","30.010","-0.360","-1.18%","83.03K","15:59:59"
"Xperi","XPER","16.40","16.75","16.15","-0.15","-0.91%","187.18K","15:59:59"
"Zumiez","ZUMZ","29.95","30.10","29.45","+0.55","+1.87%","481.39K","15:59:59"
