"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Kopin","KOPN","2.240","2.320","2.194","-0.090","-3.86%","293.05K","15:59:53"
"Koppers","KOP","35.00","35.15","34.45","-0.10","-0.28%","196.39K","16:00:00"
"Korn/Ferry","KFY","64.94","66.18","64.32","-0.81","-1.23%","294.06K","16:00:00"
"Kraton","KRA","45.54","46.87","45.01","-1.60","-3.39%","110.42K","16:00:00"
"Kulicke&Soffa","KLIC","26.37","26.90","26.06","-0.64","-2.37%","490.73K","16:00:02"
"La-Z-Boy","LZB","31.10","31.28","30.90","-0.30","-0.96%","212.33K","16:00:00"
"Lannett Com","LCI","13.28","13.55","12.60","-0.28","-2.03%","626.63K","16:00:00"
"LCI Industries","LCII","97.60","98.80","96.70","-1.80","-1.81%","67.16K","16:00:00"
"Legacy Texas Financial Grp","LTXB","43.82","44.26","43.72","-0.48","-1.08%","169.90K","16:00:02"
"Lendingtree","TREE","232.45","239.40","228.65","-6.45","-2.70%","151.31K","16:00:02"
"Lexington","LXP","8.95","8.96","8.84","+0.08","+0.90%","583.52K","16:00:00"
"LGI Homes","LGIH","54.43","56.37","54.05","-2.31","-4.07%","216.98K","16:00:01"
"LHC Group","LHCG","94.42","96.25","94.17","-0.29","-0.31%","133.33K","16:00:01"
"Ligand","LGND","247.37","248.06","244.00","-1.74","-0.70%","245.02K","16:00:02"
"Lindsay","LNN","89.74","90.03","88.87","-0.08","-0.09%","37.52K","16:00:00"
"Liquidity Services","LQDT","7.20","7.30","7.00","-0.10","-1.37%","96.54K","15:59:45"
"Lithia Motors","LAD","84.63","85.13","84.00","-0.88","-1.03%","349.31K","16:00:00"
"Littelfuse","LFUS","219.13","222.96","216.75","-3.08","-1.39%","124.34K","16:00:02"
"LivePerson","LPSN","23.75","24.00","23.50","-0.30","-1.25%","326.65K","16:00:02"
"LogMeIn","LOGM","79.65","80.10","77.80","-0.05","-0.06%","1.18M","16:00:02"
"Lsb Industries","LXU","6.73","6.82","6.56","-0.13","-1.90%","64.12K","16:00:00"
"LSC Communications","LKSD","11.12","11.24","10.99","-0.10","-0.89%","222.74K","16:00:00"
"LTC Properties","LTC","44.81","44.91","44.29","+0.57","+1.29%","169.22K","16:00:00"
"Lumber Liquidators","LL","18.14","18.15","17.50","-0.07","-0.38%","1.23M","16:00:00"
"Lumentum Holdings Inc","LITE","59.20","59.90","58.14","-0.40","-0.67%","1.49M","16:00:02"
"Luminex","LMNX","26.93","27.01","26.24","-0.09","-0.33%","293.76K","16:00:02"
"Lydall","LDL","43.25","43.35","42.70","+0.05","+0.12%","59.51K","16:00:00"
"M/I Homes","MHO","25.69","26.63","25.49","+0.49","+1.94%","379.32K","16:00:00"
"Magellan Health","MGLN","75.20","76.15","74.65","-0.65","-0.86%","192.74K","16:00:01"
"Maiden Holdings","MHLD","3.90","4.20","3.90","-0.20","-4.88%","669.33K","15:59:56"
"ManTech","MANT","62.47","62.70","62.14","-0.34","-0.54%","47.55K","16:00:02"
"Marcus","MCS","37.80","38.05","36.25","-2.40","-5.97%","147.60K","16:00:00"
"MarineMax","HZO","19.10","19.85","18.90","-0.55","-2.80%","248.76K","16:00:00"
"Marriot Vacations Worldwide","VAC","117.300","118.850","116.605","-1.430","-1.20%","222.30K","16:00:00"
"Marten Transport","MRTN","22.35","22.70","21.90","-0.40","-1.76%","203.83K","16:00:02"
"Masimo","MASI","112.26","112.64","110.73","+0.06","+0.05%","373.35K","16:00:02"
"Materion","MTRN","61.88","63.80","60.35","-2.33","-3.62%","218.56K","16:00:03"
"Matrix","MTRX","18.95","20.10","18.90","-1.30","-6.42%","149.20K","16:00:02"
"Matson","MATX","35.730","36.090","35.360","-0.420","-1.16%","71.62K","16:00:00"
"Matthews","MATW","51.30","51.85","50.80","-0.55","-1.06%","67.72K","16:00:02"
"MDC","MDC","30.97","31.11","30.63","-0.05","-0.16%","161.63K","16:00:00"
"Medidata","MDSO","78.30","80.15","77.22","-1.76","-2.20%","383.55K","16:00:02"
"MEDIFAST","MED","208.92","214.86","207.05","-5.78","-2.69%","140.08K","16:00:00"
"Mercury","MRCY","49.43","50.18","49.06","-0.65","-1.30%","210.54K","16:00:01"
"Meridian","VIVO","14.85","14.90","14.65","-0.05","-0.34%","98.02K","16:00:02"
"Merit","MMSI","56.60","56.80","54.85","+0.85","+1.52%","299.03K","16:00:01"
"Meritage","MTH","41.55","41.80","41.30","-0.25","-0.60%","128.84K","16:00:00"
"Methode Electronics","MEI","38.90","39.50","38.45","-0.45","-1.14%","91.40K","16:00:00"
"MicroStrategy","MSTR","140.29","142.81","139.53","-1.86","-1.31%","64.49K","15:59:35"
"MiMedx","MDXG","3.98","4.06","3.75","-0.10","-2.45%","2.24M","16:00:02"
"MKS Instruments","MKSI","89.90","91.45","88.95","-1.75","-1.91%","386.37K","16:00:02"
"Mobile Mini","MINI","43.90","45.30","43.40","-1.15","-2.55%","175.40K","16:00:02"
"Momenta","MNTA","25.60","25.80","25.03","0.00","0.00%","302.80K","16:00:02"
"Monarch","MCRI","46.74","47.39","46.31","-0.65","-1.37%","70.88K","15:59:46"
"Monotype","TYPE","21.15","21.35","20.75","-0.15","-0.70%","179.35K","16:00:01"
"Monro Muffler Brake","MNRO","70.55","70.95","69.35","-0.55","-0.77%","251.52K","16:00:00"
"Moog","MOGa","76.42","76.63","75.72","-0.35","-0.46%","84.34K","16:00:00"
"Motorcar Parts","MPAA","24.54","24.88","24.40","-0.07","-0.28%","156.56K","15:59:55"
"Movado","MOV","50.05","51.15","49.65","-1.55","-3.00%","87.72K","16:00:00"
"MTS Systems","MTSC","51.27","51.70","50.65","-0.23","-0.44%","79.98K","15:59:47"
"Mueller Industries","MLI","31.02","31.64","30.95","-0.89","-2.79%","162.86K","16:00:00"
"Multi-Color","LABL","63.85","65.20","63.75","-1.25","-1.92%","53.80K","15:59:35"
"Myers Industries","MYE","21.25","21.45","21.13","-0.35","-1.62%","61.78K","16:00:00"
"MYR Group","MYRG","33.88","35.13","33.85","-1.20","-3.42%","68.32K","16:00:02"
"Nanometrics","NANO","45.22","46.98","45.00","-1.00","-2.16%","715.89K","16:00:02"
"National Presto Industries","NPK","134.60","136.75","133.18","+0.75","+0.56%","61.10K","16:00:00"
"Natus","BABY","36.60","37.50","36.30","-0.65","-1.75%","212.16K","16:00:01"
"Nautilus","NLS","13.800","14.000","13.450","-0.150","-1.08%","199.01K","16:00:00"
"Navigant","NCI","24.00","24.75","23.97","-0.56","-2.26%","219.49K","16:00:00"
"NBT Bancorp","NBTB","39.69","40.47","39.68","-0.56","-1.39%","46.23K","16:00:01"
"Neenah Paper","NP","88.70","89.25","87.90","-0.25","-0.28%","42.06K","16:00:00"
"Nektar","NKTR","58.62","60.98","58.50","-1.77","-2.93%","1.88M","16:00:02"
"Neogen","NEOG","83.08","84.39","82.65","-1.66","-1.96%","130.02K","16:00:01"
"NETGEAR","NTGR","66.85","67.30","66.00","-0.20","-0.30%","239.36K","16:00:02"
"Newpark Resources","NR","9.800","10.400","9.725","-0.600","-5.77%","366.89K","16:00:00"
"NIC","EGOV","16.50","16.55","16.30","0.00","0.00%","259.70K","16:00:02"
"Northern Oil&Gas","NOG","2.670","2.700","2.560","-0.060","-2.20%","244.76K","14/08"
"Northfield Bancorp","NFBK","16.16","16.40","16.11","-0.16","-0.98%","36.14K","16:00:01"
"Northwest Bancshares","NWBI","18.19","18.30","18.04","-0.04","-0.22%","410.78K","16:00:01"
"Northwest Natural Gas","NWN","64.55","65.25","64.30","+0.20","+0.31%","68.68K","16:00:00"
"NutriSystem","NTRI","39.60","41.20","39.45","-1.70","-4.12%","454.73K","16:00:02"
"OFG Bancorp","OFG","17.00","17.65","16.80","-0.50","-2.86%","705.32K","16:00:00"
"Old National Bancorp","ONB","19.35","19.68","19.33","-0.25","-1.28%","560.61K","16:00:01"
"Ollies Bargain Outlet Holdings Inc","OLLI","72.85","73.65","71.90","-0.70","-0.95%","490.63K","16:00:02"
"Olympic Steel","ZEUS","20.34","21.98","20.24","-1.88","-8.46%","144.89K","16:00:01"
"Omnicell","OMCL","63.75","64.45","63.01","-0.15","-0.23%","259.52K","16:00:02"
"Onespan","OSPN","17.70","17.95","17.45","+0.05","+0.28%","126.27K","16:00:01"
"Opus Bank","OPB","28.40","28.80","28.25","-0.30","-1.05%","113.00K","16:00:02"
"Orion Group","ORN","9.030","9.230","8.930","-0.160","-1.74%","167.80K","16:00:00"
"Oritani","ORIT","16.15","16.15","15.93","0.00","0.00%","200.81K","16:00:02"
"OSI Systems","OSIS","78.00","79.24","76.97","-1.36","-1.71%","185.00K","16:00:01"
"Oxford Industries","OXM","94.20","95.59","93.66","-1.91","-1.99%","104.11K","16:00:00"
"Papa John's","PZZA","42.58","43.82","42.30","-0.42","-0.98%","1.65M","16:00:02"
"Park Electrochemical","PKE","21.18","21.65","21.11","-0.51","-2.35%","68.24K","16:00:00"
"Patrick","PATK","61.40","64.72","61.00","-3.00","-4.66%","222.57K","16:00:02"
"PDC Energy","PDCE","49.870","52.700","49.470","-3.200","-6.03%","1.34M","16:00:02"
"Pennsylvania RE","PEI","10.45","10.53","10.36","-0.01","-0.10%","877.49K","16:00:00"
"Perficient","PRFT","26.82","26.89","26.59","-0.04","-0.15%","88.48K","16:00:02"
"Perry Ellis","PERY","27.64","27.64","27.48","+0.12","+0.44%","84.97K","16:00:02"
"PetMed Express","PETS","36.89","37.86","36.87","-0.85","-2.25%","398.59K","16:00:01"
"PGT Innovations","PGTI","24.500","24.750","24.450","-0.050","-0.20%","265.80K","16:00:02"
"Phibro","PAHC","49.25","49.85","49.00","-0.70","-1.40%","80.77K","16:00:02"
"Pinnacle","PNFP","63.80","64.53","63.50","-0.40","-0.62%","409.44K","16:00:02"
"Pioneer Energy Services","PES","2.975","3.104","2.800","-0.175","-5.56%","895.72K","16:00:00"
"Piper Jaffray","PJC","76.05","77.57","75.85","-1.30","-1.68%","47.60K","16:00:00"
"Plexus","PLXS","60.99","61.56","60.35","-0.57","-0.93%","85.16K","16:00:01"
"Powell Industries","POWL","39.68","40.26","39.20","-0.52","-1.29%","24.20K","16:00:02"
"Power Integrations","POWI","71.80","72.45","70.95","-0.25","-0.35%","192.68K","16:00:02"
"PRA Group Inc","PRAA","37.85","38.60","37.40","-0.55","-1.43%","324.88K","16:00:01"
"ProAssurance","PRA","46.75","47.23","46.28","+0.20","+0.43%","340.73K","16:00:00"
"Progress","PRGS","38.29","39.45","38.11","-0.86","-2.20%","160.87K","16:00:02"
"Proto Labs","PRLB","132.00","134.33","131.20","-2.55","-1.90%","83.42K","16:00:00"
"Provident","PFS","25.09","25.48","25.05","-0.26","-1.03%","162.57K","16:00:00"
"PS Business Parks","PSB","129.72","130.80","128.66","+1.19","+0.93%","51.19K","16:00:00"
"Quaker Chemical","KWR","168.94","170.26","163.50","+0.94","+0.56%","49.31K","16:00:00"
"Quality Systems","QSII","21.51","21.98","21.44","-0.36","-1.65%","153.59K","16:00:02"
"Qualys","QLYS","84.500","85.950","82.905","-1.200","-1.40%","342.27K","16:00:02"
"Quanex Building Products","NX","16.75","16.75","16.50","-0.05","-0.30%","55.50K","16:00:00"
"QuinStreet","QNST","13.820","14.410","13.761","-0.490","-3.42%","456.72K","16:00:02"
"Quorum Health","QHC","4.190","4.480","4.180","-0.260","-5.84%","347.68K","16:00:00"
"Rambus","RMBS","11.86","12.02","11.78","-0.11","-0.92%","1.02M","16:00:02"
"Raven","RAVN","38.45","38.55","37.80","-0.10","-0.26%","36.76K","16:00:01"
"Rayonier Advanced Materials","RYAM","20.20","20.40","19.97","-0.22","-1.08%","364.45K","16:00:00"
"Re Max Holding","RMAX","48.10","48.90","48.00","-0.60","-1.23%","61.21K","16:00:00"
"Red Robin Gourmet Burgers","RRGB","38.35","38.70","37.65","-0.15","-0.39%","260.64K","16:00:01"
"Regis","RGS","18.27","18.34","17.98","-0.01","-0.03%","136.14K","16:00:00"
"Rent-A-Center","RCII","14.83","14.83","14.73","+0.04","+0.27%","1.78M","16:00:02"
"Repligen","RGEN","49.08","49.58","48.76","-0.42","-0.85%","295.03K","16:00:01"
"Resources Connection","RECN","15.80","16.05","15.55","-0.25","-1.56%","71.44K","16:00:02"
"Retail Opportunity","ROIC","19.11","19.19","19.05","+0.06","+0.32%","713.52K","16:00:01"
"REX American Resources","REX","73.16","74.71","72.61","-2.29","-3.04%","19.91K","16:00:00"
"RLI","RLI","76.89","77.29","76.46","+0.08","+0.10%","79.63K","16:00:00"
"Roadrunner","RRTS","1.80","1.85","1.78","-0.09","-4.76%","414.51K","16:00:00"
"Rogers","ROG","127.05","129.16","126.39","-3.30","-2.53%","69.12K","16:00:00"
"RR Donnelley & Sons","RRD","4.80","4.86","4.66","-0.06","-1.23%","596.23K","16:00:00"
"Rudolph","RTEC","26.75","27.95","26.65","-1.05","-3.78%","171.97K","16:00:00"
"Ruth's Hospitality","RUTH","30.65","30.75","30.30","-0.05","-0.16%","280.85K","16:00:02"
"S&T Bancorp","STBA","44.50","45.04","44.44","-0.45","-1.00%","44.91K","16:00:01"
"Sabra","SBRA","23.11","23.23","22.78","+0.23","+1.01%","1.17M","16:00:02"
"Safety Insurance","SAFT","95.80","96.75","95.30","+0.15","+0.16%","19.22K","16:00:02"
"Saia","SAIA","75.75","76.00","73.50","-0.30","-0.39%","163.91K","16:00:02"
"Sanderson Farms","SAFM","103.01","103.08","100.05","+2.43","+2.42%","323.55K","16:00:02"
"Sanmina","SANM","29.95","30.20","29.78","-0.35","-1.16%","217.16K","16:00:02"
"Saul Centers","BFS","58.49","58.93","55.96","+1.69","+2.98%","44.93K","16:00:00"
"ScanSource","SCSC","41.20","41.25","40.65","+0.40","+0.98%","56.99K","16:00:02"
"Scholastic","SCHL","41.10","41.32","40.77","+0.01","+0.02%","68.82K","16:00:01"
"Schweitzer-Mauduit","SWM","39.84","40.47","39.51","-0.36","-0.90%","79.91K","16:00:00"
"Scientific Games","SGMS","29.30","31.25","29.15","-2.05","-6.54%","3.06M","16:00:01"
"SEACOR","CKH","50.51","51.54","50.38","-1.20","-2.32%","91.89K","16:00:00"
"Select Medical","SEM","19.25","19.50","19.20","-0.35","-1.79%","242.18K","16:00:00"
"Selective","SIGI","62.90","63.20","62.15","+0.60","+0.96%","90.85K","16:00:02"
"Semtech","SMTC","48.50","49.25","47.60","-0.35","-0.72%","505.15K","16:00:01"
"Seneca Foods A","SENEA","30.10","30.32","29.26","+0.30","+1.01%","60.66K","16:00:01"
"ServisFirst Bancshares","SFBS","42.28","42.84","42.10","-0.51","-1.19%","42.07K","16:00:02"
"Shoe Carnival","SCVL","32.43","33.23","31.92","-0.96","-2.88%","254.88K","16:00:02"
"Shutterstock","SSTK","51.17","51.83","50.65","-0.09","-0.18%","184.90K","16:00:00"
"Simmons First National","SFNC","30.20","30.70","30.13","-0.50","-1.63%","219.42K","16:00:02"
"Simpson Manufacturing","SSD","72.13","72.67","71.58","-0.70","-0.96%","168.67K","16:00:00"
"SkyWest","SKYW","60.65","61.15","60.25","+0.05","+0.08%","117.54K","16:00:02"
"Sleep Number","SL2","28.150","28.150","28.150","+0.000","+0.00%","0","02:00:00"
"Sonic","SONC","34.16","34.36","33.73","+0.03","+0.09%","449.08K","16:00:02"
"Sonic Automotive","SAH","21.05","21.20","20.28","+0.20","+0.96%","229.98K","16:00:00"
"South Jersey Industries","SJI","32.96","33.74","32.89","-0.17","-0.51%","377.08K","16:00:00"
"Southside","SBSI","35.17","35.79","35.16","-0.68","-1.90%","68.82K","16:00:02"
"SpartanNash Co","SPTN","23.80","24.11","23.59","-0.24","-1.00%","127.91K","16:00:02"
"Spectrum","SPPI","22.48","22.85","21.87","-0.49","-2.13%","1.05M","16:00:01"
"Spire","SR","75.75","76.15","75.10","+0.95","+1.27%","137.46K","16:00:00"
"Spok Holdings","SPOK","15.35","15.50","15.05","-0.05","-0.32%","220.32K","16:00:02"
"SPS Commerce","SPSC","91.39","93.59","90.74","-2.39","-2.55%","178.03K","16:00:02"
"SPX Corp","SPXC","33.94","34.53","33.69","-0.97","-2.78%","104.71K","16:00:00"
"SPX FLOW Inc","FLOW","45.92","46.12","44.71","+0.15","+0.33%","266.39K","16:00:00"
"Stage Stores","SSI","2.08","2.20","2.08","-0.10","-4.59%","199.01K","16:00:00"
"Stampscom","STMP","231.75","237.60","230.00","-5.20","-2.19%","423.67K","16:00:01"
"Standard Motor Products","SMP","50.47","50.82","49.98","+0.15","+0.30%","90.10K","16:00:00"
"Standex","SXI","108.65","109.05","107.95","-0.35","-0.32%","20.07K","16:00:00"
"Stein Mart","SMRT","2.71","3.09","2.66","-0.33","-10.86%","637.99K","16:00:01"
"Stepan","SCL","86.20","86.97","85.58","-1.30","-1.49%","46.01K","16:00:00"
"Sterling Bancorp","STL","22.00","22.30","21.85","-0.20","-0.90%","942.56K","16:00:00"
"Steven Madden","SHOO","56.65","57.30","56.23","-0.85","-1.48%","255.11K","16:00:02"
"Stewart Info Services","STC","44.63","44.90","44.37","-0.20","-0.45%","43.12K","16:00:00"
"Strategic Education","STRA","127.96","127.97","122.72","+4.04","+3.26%","150.08K","16:00:02"
"Sturm Ruger&Company","RGR","58.55","59.00","57.85","-0.40","-0.68%","67.10K","16:00:00"
"Summit Hotel Properties","INN","13.54","13.68","13.36","+0.22","+1.65%","754.47K","16:00:00"
"SunCoke Energy","SXC","10.40","10.85","10.37","-0.57","-5.20%","293.40K","16:00:00"
"Super Micro Computer","SMCI","18.75","19.65","18.70","-0.95","-4.82%","468.75K","16:00:02"
"Superior Industries","SUP","22.30","22.35","21.49","+0.35","+1.59%","137.63K","16:00:00"
"Supernus","SUPN","43.250","43.350","42.050","+0.550","+1.29%","784.29K","16:00:01"
"Supervalu","SVU","32.110","32.160","32.020","-0.040","-0.12%","1.52M","16:00:00"
"SurModics","SRDX","72.60","73.50","71.63","-0.50","-0.68%","110.80K","16:00:01"
"Sykes","SYKE","28.57","28.95","28.45","-0.18","-0.63%","58.30K","16:00:01"
"Synchronoss Tech","SNCR","5.34","5.44","5.15","+0.19","+3.69%","345.15K","15:59:00"
"Synergy Resources","SRCI","8.95","9.47","8.80","-0.32","-3.45%","374.70K","14/08"
"Tailored Brands","TLRD","20.44","22.47","20.14","-2.26","-9.96%","1.51M","16:00:00"
"Take-Two","TTWO","125.95","128.61","124.45","-3.14","-2.43%","2.26M","16:00:02"
"Team","TISI","23.48","23.65","22.73","+0.47","+2.07%","304.58K","16:00:00"
"Tennant","TNC","75.80","76.85","75.35","-0.80","-1.04%","83.53K","16:00:00"
"Tetra Tech","TTEK","69.35","70.30","69.20","-0.88","-1.25%","110.80K","16:00:02"
"Tetra Technologies","TTI","4.77","4.90","4.68","-0.16","-3.25%","458.56K","16:00:00"
"Texas Capital","TCBI","90.45","91.70","90.10","-0.80","-0.88%","353.76K","16:00:02"
"The Andersons","ANDE","39.40","39.55","38.95","-0.10","-0.25%","102.94K","16:00:02"
"The Childrens Place","PLCE","128.40","134.25","127.45","-5.45","-4.07%","476.13K","16:00:02"
"The Ensign","ENSG","36.51","37.19","36.36","-0.21","-0.57%","275.38K","16:00:01"
"The Medicines","MDCO","39.78","40.11","39.07","-0.10","-0.25%","1.09M","16:00:02"
"The Navigators","NAVG","65.00","65.20","64.05","+0.70","+1.09%","167.66K","16:00:02"
"The Providence Service","PRSC","65.44","65.53","64.56","+0.06","+0.09%","40.56K","16:00:02"
"Tidewater","TDW","30.180","32.000","30.140","-2.180","-6.74%","178.75K","16:00:00"
"Tile Shop","TTS","8.100","8.200","7.950","-0.100","-1.22%","160.23K","16:00:02"
"Timkensteel Corp","TMST","12.93","13.12","12.72","-0.35","-2.64%","481.21K","16:00:00"
"Titan","TWI","6.94","7.20","6.88","-0.24","-3.34%","394.21K","16:00:00"
"Tivity Health","TVTY","33.00","33.30","32.60","-0.10","-0.30%","384.63K","16:00:02"
"TiVo","TIVO","12.35","12.45","12.00","+0.20","+1.65%","833.19K","16:00:02"
"Tompkins","TMP","86.36","86.98","86.20","-0.48","-0.55%","3.82K","14/08"
"Topbuild Corp","BLD","73.28","74.29","72.73","-0.57","-0.77%","458.21K","16:00:00"
"Tredegar","TG","22.90","23.10","22.60","-0.05","-0.22%","283.54K","16:00:00"
"Trex","TREX","77.39","78.88","76.53","-1.44","-1.83%","226.79K","16:00:00"
"TrueBlue","TBI","28.75","28.90","28.40","0.00","0.00%","230.00K","16:00:00"
"TrustCo Bank NY","TRST","9.20","9.33","9.15","-0.10","-1.08%","305.33K","16:00:02"
"TTEC","TTEC","25.80","25.95","24.35","+0.60","+2.38%","73.66K","16:00:01"
"TTM","TTMI","18.26","18.56","18.05","-0.29","-1.56%","398.12K","16:00:02"
"Tuesday Morning","TUES","2.85","2.95","2.85","-0.10","-3.39%","65.15K","16:00:02"
"U S Concrete","USCR","51.30","52.50","50.97","-1.40","-2.66%","218.64K","16:00:02"
"UMB Financial","UMBF","74.53","76.00","74.35","-0.80","-1.06%","163.23K","16:00:02"
"Unifi","UFI","31.87","32.13","31.69","-0.21","-0.65%","48.74K","16:00:00"
"Unifirst","UNF","181.90","183.75","181.50","-2.15","-1.17%","52.82K","16:00:00"
"Unit","UNT","25.370","26.210","24.840","-0.830","-3.17%","200.59K","16:00:00"
"United Bankshares","UBSI","38.45","39.05","38.23","-0.60","-1.54%","454.89K","16:00:01"
"United Community Banks","UCBI","30.66","31.24","30.59","-0.43","-1.38%","320.46K","16:00:02"
"United Fire","UFCS","50.95","51.14","50.10","+0.57","+1.13%","111.74K","16:00:01"
"United Insurances","UIHC","21.070","21.250","20.920","-0.130","-0.61%","35.97K","16:00:02"
"Universal","UVV","59.40","59.55","57.75","+1.30","+2.24%","265.85K","16:00:00"
"Universal Electronics","UEIC","42.70","43.15","42.30","-0.35","-0.81%","80.76K","16:00:01"
"Universal Forest","UFPI","36.57","36.89","36.15","-0.23","-0.62%","125.02K","16:00:02"
"Universal Health RI","UHT","71.89","72.15","70.90","+1.26","+1.78%","30.37K","16:00:00"
"Universal Insurance","UVE","45.40","45.65","45.05","-0.05","-0.11%","198.42K","16:00:00"
"Urstadt Biddle Properties","UBA","22.40","22.45","22.18","+0.19","+0.86%","40.51K","16:00:00"
"US Ecology","ECOL","70.45","71.25","70.05","-1.00","-1.40%","44.34K","16:00:01"
"US Physicalrapy","USPH","114.00","118.10","113.35","-2.75","-2.36%","35.96K","16:00:00"
"US Silica","SLCA","22.440","23.900","22.100","-1.320","-5.56%","2.55M","16:00:00"
"Veeco","VECO","10.60","11.40","10.40","-0.55","-4.93%","1.04M","16:00:02"
"Vera Bradley","VRA","14.15","14.27","13.86","-0.16","-1.12%","264.78K","16:00:01"
"Veritiv Cor","VRTV","48.75","49.50","48.05","-0.45","-0.91%","83.22K","16:00:00"
"Viad","VVI","60.15","61.10","59.90","-0.65","-1.07%","31.39K","16:00:00"
"Viavi Solutions","VIAV","10.46","10.98","10.45","-0.47","-4.30%","5.78M","16:00:02"
"Vicor","VICR","60.35","61.90","59.46","-1.80","-2.90%","268.44K","16:00:02"
"Virtus","VRTS","129.55","131.45","128.10","-1.80","-1.37%","47.24K","16:00:01"
"Virtusa","VRTU","51.98","52.23","50.95","+0.32","+0.62%","91.48K","16:00:01"
"Vitamin Shoppe","VSI","12.95","13.10","12.22","+0.55","+4.44%","1.12M","16:00:00"
"Wabash National","WNC","18.07","18.15","17.84","-0.01","-0.06%","374.62K","16:00:00"
"WageWorks","WAGE","51.750","53.050","51.650","-1.400","-2.63%","405.65K","16:00:00"
"Walker&Dunlop","WD","53.91","55.44","53.75","-1.45","-2.62%","134.08K","16:00:00"
"Watts Water Technologies","WTS","82.00","82.60","81.40","-0.95","-1.15%","76.27K","16:00:00"
"WD-40","WDFC","166.10","167.35","165.00","-1.05","-0.63%","49.93K","16:00:01"
"Westamerica Bancorporation","WABC","62.15","63.72","61.90","-1.30","-2.05%","82.74K","16:00:01"
"Winnebago Industries","WGO","37.98","38.60","37.40","-0.68","-1.75%","242.67K","16:00:00"
"Wintrust","WTFC","88.89","90.45","88.71","-1.29","-1.43%","295.61K","16:00:01"
"Wolverine","WWW","37.91","38.22","37.33","-0.48","-1.25%","802.57K","16:00:00"
"World Acceptance","WRLD","114.86","115.61","113.48","-0.44","-0.38%","30.33K","16:00:02"
"WWE","WWE","77.84","78.66","76.75","-0.69","-0.88%","641.96K","16:00:00"
"XO","XOXO","29.640","29.680","28.920","+0.320","+1.09%","190.48K","16:00:00"
"Xperi","XPER","16.40","16.48","15.95","+0.05","+0.31%","388.63K","16:00:02"
"Zumiez","ZUMZ","28.40","29.25","27.95","-0.90","-3.07%","443.48K","16:00:01"
