"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Kopin","KOPN","2.410","2.900","2.350","-0.630","-20.72%","1.54M","15:59:59"
"Koppers","KOP","37.45","37.70","37.00","-0.15","-0.40%","49.55K","15:59:59"
"Korn/Ferry","KFY","67.83","67.90","65.99","+1.83","+2.77%","492.10K","15:59:59"
"Kraton","KRA","48.16","48.43","47.29","+0.35","+0.73%","69.27K","15:59:59"
"Kulicke&Soffa","KLIC","26.72","26.98","26.24","+0.20","+0.75%","668.36K","15:59:59"
"La-Z-Boy","LZB","30.45","30.75","30.10","+0.20","+0.66%","268.89K","15:59:59"
"Lannett Com","LCI","13.40","13.70","13.25","+0.05","+0.37%","502.50K","15:59:59"
"LCI Industries","LCII","98.20","100.75","97.85","-2.30","-2.29%","192.32K","15:59:59"
"Legacy Texas Financial Grp","LTXB","43.41","43.76","43.20","-0.04","-0.09%","175.68K","15:59:59"
"Lendingtree","TREE","244.15","246.85","240.30","+0.05","+0.02%","113.80K","15:59:59"
"Lexington","LXP","8.88","8.88","8.79","+0.04","+0.45%","833.64K","15:59:59"
"LGI Homes","LGIH","50.05","50.28","48.79","-0.92","-1.80%","849.02K","15:59:59"
"LHC Group","LHCG","92.82","92.89","91.60","-0.02","-0.02%","224.64K","15:59:59"
"Ligand","LGND","226.74","229.98","222.26","+1.70","+0.76%","320.33K","15:59:59"
"Lindsay","LNN","91.23","91.34","90.21","+0.77","+0.85%","35.69K","15:59:59"
"Liquidity Services","LQDT","7.00","7.10","6.85","+0.05","+0.72%","103.51K","15:59:59"
"Lithia Motors","LAD","87.95","88.83","86.00","+1.71","+1.98%","318.87K","15:59:59"
"Littelfuse","LFUS","221.24","222.04","215.86","+1.60","+0.73%","181.35K","15:59:59"
"LivePerson","LPSN","24.10","24.20","23.21","+0.55","+2.34%","494.45K","15:59:59"
"LogMeIn","LOGM","84.35","84.75","82.50","+1.05","+1.26%","771.60K","15:59:59"
"Lsb Industries","LXU","6.92","7.00","6.68","+0.15","+2.22%","95.10K","15:59:59"
"LSC Communications","LKSD","11.13","11.85","10.64","-0.72","-6.08%","1.10M","15:59:59"
"LTC Properties","LTC","42.67","42.93","42.54","+0.06","+0.14%","112.54K","15:59:59"
"Lumber Liquidators","LL","19.01","19.48","18.98","-0.48","-2.46%","1.09M","15:59:59"
"Lumentum Holdings Inc","LITE","56.10","56.25","54.33","+1.25","+2.28%","1.16M","15:59:59"
"Luminex","LMNX","34.72","35.37","34.51","+0.12","+0.35%","598.44K","15:59:59"
"Lydall","LDL","40.70","41.90","40.50","+0.10","+0.25%","77.62K","15:59:59"
"M/I Homes","MHO","26.00","26.02","25.30","+0.15","+0.58%","281.11K","15:59:59"
"Magellan Health","MGLN","74.85","75.40","74.40","-0.20","-0.27%","330.14K","15:59:59"
"Maiden Holdings","MHLD","7.65","8.35","7.65","-0.70","-8.38%","344.18K","15:59:59"
"ManTech","MANT","63.09","63.71","61.83","+1.14","+1.84%","134.10K","15:59:59"
"Marcus","MCS","38.15","38.50","37.30","+0.75","+2.01%","151.21K","15:59:59"
"MarineMax","HZO","19.10","19.38","18.80","+0.10","+0.53%","230.49K","15:59:59"
"Marriot Vacations Worldwide","VAC","121.200","121.580","118.790","+1.420","+1.19%","269.43K","15:59:59"
"Marten Transport","MRTN","22.35","22.35","22.00","+0.25","+1.13%","369.49K","15:59:59"
"Masimo","MASI","108.47","109.23","107.85","+0.21","+0.19%","452.89K","15:59:59"
"Materion","MTRN","64.30","64.45","63.40","+0.75","+1.18%","77.49K","15:59:59"
"Matrix","MTRX","20.25","20.45","20.10","-0.15","-0.74%","109.75K","15:59:59"
"Matson","MATX","36.070","36.080","35.620","+0.400","+1.12%","135.82K","15:59:59"
"Matthews","MATW","51.60","52.18","51.28","-0.25","-0.48%","112.59K","15:59:59"
"MDC","MDC","30.59","30.61","29.89","+0.26","+0.86%","466.29K","15:59:59"
"Medidata","MDSO","77.61","78.00","75.12","+1.49","+1.96%","679.45K","15:59:59"
"MEDIFAST","MED","205.05","213.84","201.00","-8.14","-3.82%","376.67K","15:59:59"
"Mercury","MRCY","48.51","48.63","47.32","+0.76","+1.59%","431.96K","15:59:59"
"Meridian","VIVO","15.40","15.55","15.25","+0.05","+0.33%","106.50K","15:59:59"
"Merit","MMSI","56.25","56.30","55.40","+0.50","+0.90%","283.01K","15:59:59"
"Meritage","MTH","42.80","43.15","42.30","0.00","0.00%","513.73K","15:59:59"
"Methode Electronics","MEI","39.55","39.70","38.90","+0.50","+1.28%","105.46K","15:59:59"
"MicroStrategy","MSTR","137.17","137.50","134.20","+2.28","+1.69%","162.20K","15:59:59"
"MiMedx","MDXG","4.42","4.58","4.18","+0.26","+6.25%","1.49M","15:59:59"
"MKS Instruments","MKSI","95.20","95.65","94.30","+0.75","+0.79%","282.19K","15:59:59"
"Mobile Mini","MINI","43.90","44.05","43.05","+0.85","+1.97%","142.90K","15:59:59"
"Momenta","MNTA","29.05","29.20","27.95","+0.60","+2.11%","286.83K","15:59:59"
"Monarch","MCRI","47.90","48.47","47.30","-0.04","-0.08%","37.03K","15:59:59"
"Monotype","TYPE","20.70","20.85","20.45","+0.30","+1.47%","194.12K","15:59:59"
"Monro Muffler Brake","MNRO","70.20","70.75","69.55","+0.15","+0.21%","197.02K","15:59:59"
"Moog","MOGa","74.18","74.98","73.69","+0.18","+0.24%","98.10K","15:59:59"
"Motorcar Parts","MPAA","21.62","21.84","21.06","+0.18","+0.84%","127.74K","15:59:59"
"Movado","MOV","50.10","50.30","49.25","+0.45","+0.91%","120.85K","15:59:59"
"MTS Systems","MTSC","53.95","54.40","53.60","+0.35","+0.65%","73.97K","15:59:59"
"Mueller Industries","MLI","32.52","32.88","32.48","-0.08","-0.25%","147.80K","15:59:59"
"Multi-Color","LABL","65.50","65.55","63.85","+0.80","+1.24%","80.16K","15:59:59"
"Myers Industries","MYE","21.80","21.90","21.60","-0.05","-0.23%","131.43K","15:59:59"
"MYR Group","MYRG","36.17","36.24","34.99","+1.06","+3.03%","169.11K","15:59:59"
"Nanometrics","NANO","42.63","43.00","41.87","+0.36","+0.85%","314.97K","15:59:59"
"National Presto Industries","NPK","127.30","127.80","124.70","+1.60","+1.27%","55.57K","15:59:59"
"Natus","BABY","36.70","36.75","36.20","+0.30","+0.82%","100.85K","15:59:59"
"Nautilus","NLS","13.950","14.250","13.800","-0.150","-1.06%","240.44K","15:59:59"
"Navigant","NCI","24.80","25.50","23.42","+1.52","+6.53%","935.57K","15:59:59"
"NBT Bancorp","NBTB","39.50","39.75","39.00","-0.17","-0.43%","49.84K","15:59:59"
"Neenah Paper","NP","88.70","90.00","88.50","-0.70","-0.78%","62.40K","15:59:59"
"Nektar","NKTR","55.39","56.58","53.57","+1.45","+2.69%","1.86M","15:59:59"
"Neogen","NEOG","83.00","83.39","81.53","+1.49","+1.83%","119.42K","15:59:59"
"NETGEAR","NTGR","66.45","66.70","64.80","+0.75","+1.14%","401.94K","15:59:59"
"Newpark Resources","NR","10.350","10.400","10.050","+0.200","+1.97%","257.42K","15:59:59"
"NIC","EGOV","16.10","16.45","15.60","+0.15","+0.94%","375.32K","15:59:59"
"Northern Oil&Gas","NOG","3.380","3.740","3.370","-0.310","-8.40%","553.40K","05/08"
"Northfield Bancorp","NFBK","16.25","16.37","16.17","-0.12","-0.73%","30.53K","15:59:59"
"Northwest Bancshares","NWBI","17.83","17.94","17.78","-0.10","-0.56%","282.49K","15:59:59"
"Northwest Natural Gas","NWN","64.95","65.15","64.42","+0.40","+0.62%","112.49K","15:59:59"
"NutriSystem","NTRI","43.20","43.65","41.45","-0.30","-0.69%","1.06M","15:59:59"
"OFG Bancorp","OFG","16.35","16.75","16.11","-0.10","-0.61%","331.86K","15:59:59"
"Old National Bancorp","ONB","19.40","19.45","19.25","0.00","0.00%","367.37K","15:59:59"
"Ollies Bargain Outlet Holdings Inc","OLLI","69.50","70.15","68.85","+0.65","+0.94%","642.53K","15:59:59"
"Olympic Steel","ZEUS","24.01","24.03","22.01","+1.60","+7.14%","151.42K","15:59:59"
"Omnicell","OMCL","61.80","62.20","59.84","+1.80","+3.00%","394.31K","15:59:59"
"Onespan","OSPN","17.25","17.40","17.00","-0.05","-0.29%","209.50K","15:59:59"
"Opus Bank","OPB","28.40","28.55","28.20","+0.15","+0.53%","71.89K","15:59:59"
"Orion Group","ORN","9.610","9.730","9.050","+0.260","+2.78%","457.03K","15:59:59"
"Oritani","ORIT","15.95","15.95","15.80","+0.03","+0.16%","132.78K","15:59:59"
"OSI Systems","OSIS","79.61","80.19","78.91","+0.70","+0.89%","69.05K","15:59:59"
"Oxford Industries","OXM","92.15","92.26","91.04","+0.86","+0.94%","87.28K","15:59:59"
"Papa John's","PZZA","42.33","42.54","41.44","+0.04","+0.09%","1.59M","15:59:59"
"Park Electrochemical","PKE","22.41","22.54","22.23","+0.08","+0.36%","50.91K","15:59:59"
"Patrick","PATK","59.95","60.25","59.10","+0.35","+0.59%","109.54K","15:59:59"
"PDC Energy","PDCE","61.520","63.960","61.230","-1.620","-2.57%","1.06M","15:59:59"
"Pennsylvania RE","PEI","10.61","11.05","10.58","+0.01","+0.09%","1.47M","15:59:59"
"Perficient","PRFT","26.80","26.87","26.44","+0.31","+1.17%","130.31K","15:59:59"
"Perry Ellis","PERY","29.09","29.28","28.99","-0.01","-0.03%","79.72K","15:59:59"
"PetMed Express","PETS","37.94","38.43","37.80","-0.21","-0.55%","268.47K","15:59:59"
"PGT Innovations","PGTI","24.750","24.800","24.100","+0.600","+2.48%","579.92K","15:59:59"
"Phibro","PAHC","50.80","51.05","50.05","+0.40","+0.79%","89.52K","15:59:59"
"Pinnacle","PNFP","63.30","63.40","62.80","+0.05","+0.08%","258.08K","15:59:59"
"Pioneer Energy Services","PES","3.500","3.550","3.200","+0.300","+9.38%","933.02K","15:59:59"
"Piper Jaffray","PJC","76.80","77.30","75.45","+0.85","+1.12%","38.09K","15:59:59"
"Plexus","PLXS","61.14","61.52","60.49","+0.72","+1.19%","158.94K","15:59:59"
"Powell Industries","POWL","37.00","37.09","36.16","+0.03","+0.08%","43.20K","15:59:59"
"Power Integrations","POWI","72.70","72.90","70.90","+1.75","+2.47%","113.14K","15:59:59"
"PRA Group Inc","PRAA","39.60","39.85","38.65","+0.90","+2.33%","147.19K","15:59:59"
"ProAssurance","PRA","42.20","42.20","41.30","+0.55","+1.32%","315.77K","15:59:59"
"Progress","PRGS","38.20","38.24","37.36","+0.69","+1.84%","162.09K","15:59:59"
"Proto Labs","PRLB","129.15","129.75","125.90","+3.35","+2.66%","85.28K","15:59:59"
"Provident","PFS","25.10","25.29","24.97","-0.12","-0.48%","179.91K","15:59:59"
"PS Business Parks","PSB","128.79","130.10","128.27","-0.68","-0.53%","88.59K","15:59:59"
"Quaker Chemical","KWR","167.38","168.32","162.87","+0.87","+0.52%","37.65K","15:59:59"
"Quality Systems","QSII","21.78","21.79","21.17","+0.51","+2.40%","219.18K","15:59:59"
"Qualys","QLYS","87.500","87.525","85.300","+2.350","+2.76%","321.46K","15:59:59"
"Quanex Building Products","NX","16.80","17.00","16.60","-0.05","-0.30%","57.66K","15:59:59"
"QuinStreet","QNST","14.630","15.000","14.200","+0.180","+1.25%","1.08M","15:59:59"
"Quorum Health","QHC","4.290","4.530","4.270","-0.260","-5.71%","249.32K","15:59:59"
"Rambus","RMBS","12.60","12.66","12.49","+0.07","+0.56%","1.03M","15:59:59"
"Raven","RAVN","38.65","38.70","38.25","+0.40","+1.05%","37.05K","15:59:59"
"Rayonier Advanced Materials","RYAM","20.41","20.63","19.75","+0.67","+3.39%","1.65M","15:59:59"
"Re Max Holding","RMAX","49.35","50.55","49.25","-0.90","-1.79%","85.90K","15:59:59"
"Red Robin Gourmet Burgers","RRGB","37.65","38.45","37.25","0.00","0.00%","516.14K","15:59:59"
"Regis","RGS","17.68","17.77","17.60","+0.05","+0.28%","115.30K","15:59:59"
"Rent-A-Center","RCII","14.83","14.88","14.78","0.00","0.00%","670.65K","15:59:59"
"Repligen","RGEN","48.93","49.26","47.59","+1.36","+2.86%","471.15K","15:59:59"
"Resources Connection","RECN","16.30","16.45","16.11","+0.10","+0.62%","70.83K","15:59:59"
"Retail Opportunity","ROIC","19.15","19.42","19.09","-0.14","-0.73%","1.07M","15:59:59"
"REX American Resources","REX","77.93","78.84","76.21","+0.78","+1.01%","33.71K","15:59:59"
"RLI","RLI","75.08","75.38","74.60","+0.47","+0.63%","110.72K","15:59:59"
"Roadrunner","RRTS","2.04","2.11","2.01","-0.04","-1.92%","370.58K","15:59:59"
"Rogers","ROG","132.02","133.24","127.14","+4.48","+3.51%","212.29K","15:59:59"
"RR Donnelley & Sons","RRD","4.55","4.94","4.48","-0.44","-8.82%","1.57M","15:59:59"
"Rudolph","RTEC","28.30","28.55","27.85","-0.15","-0.53%","295.56K","15:59:59"
"Ruth's Hospitality","RUTH","28.80","28.85","28.45","+0.30","+1.05%","131.60K","15:59:59"
"S&T Bancorp","STBA","44.51","44.59","44.15","+0.11","+0.25%","44.80K","15:59:59"
"Sabra","SBRA","22.07","22.32","22.04","-0.17","-0.76%","761.16K","15:59:59"
"Safety Insurance","SAFT","92.20","93.00","91.75","-0.50","-0.54%","19.08K","15:59:59"
"Saia","SAIA","76.80","76.80","74.75","+1.20","+1.59%","283.87K","15:59:59"
"Sanderson Farms","SAFM","103.34","104.90","102.19","+0.48","+0.47%","416.20K","15:59:59"
"Sanmina","SANM","29.85","29.90","29.40","+0.50","+1.70%","506.92K","15:59:59"
"Saul Centers","BFS","54.88","55.25","53.29","+1.22","+2.27%","28.45K","15:59:59"
"ScanSource","SCSC","40.30","40.65","40.15","+0.20","+0.50%","43.19K","15:59:59"
"Scholastic","SCHL","41.20","41.41","40.86","+0.27","+0.66%","64.25K","15:59:59"
"Schweitzer-Mauduit","SWM","42.04","42.47","41.87","-0.33","-0.78%","99.78K","15:59:59"
"Scientific Games","SGMS","34.80","35.65","33.80","-0.50","-1.42%","2.61M","15:59:59"
"SEACOR","CKH","51.38","51.74","50.94","+0.28","+0.55%","128.97K","15:59:59"
"Select Medical","SEM","20.40","20.80","20.15","+0.25","+1.24%","612.47K","15:59:59"
"Selective","SIGI","62.40","62.65","61.40","+0.80","+1.30%","140.03K","15:59:59"
"Semtech","SMTC","48.85","49.08","47.40","+1.05","+2.20%","253.32K","15:59:59"
"Seneca Foods A","SENEA","29.05","29.30","28.25","+0.65","+2.29%","17.81K","15:59:59"
"ServisFirst Bancshares","SFBS","42.18","42.39","42.01","-0.09","-0.21%","52.27K","15:59:59"
"Shoe Carnival","SCVL","32.04","32.09","31.13","+0.24","+0.75%","98.69K","15:59:59"
"Shutterstock","SSTK","52.77","53.56","50.58","+2.23","+4.41%","463.06K","15:59:59"
"Simmons First National","SFNC","30.10","30.30","29.95","+0.05","+0.17%","162.34K","15:59:59"
"Simpson Manufacturing","SSD","73.93","74.31","73.13","+0.19","+0.26%","388.53K","15:59:59"
"SkyWest","SKYW","59.55","59.75","59.25","+0.25","+0.42%","167.15K","15:59:59"
"Sleep Number","SL2","24.820","24.820","24.820","+0.260","+1.06%","0","02:04:00"
"Sonic","SONC","34.21","34.79","33.97","-0.07","-0.20%","621.18K","15:59:59"
"Sonic Automotive","SAH","20.90","20.95","20.05","+0.70","+3.47%","202.71K","15:59:59"
"South Jersey Industries","SJI","34.17","34.20","33.64","+0.36","+1.06%","343.80K","15:59:59"
"Southside","SBSI","34.88","34.91","34.60","+0.14","+0.40%","44.24K","15:59:59"
"SpartanNash Co","SPTN","23.46","23.77","23.37","-0.09","-0.38%","80.97K","15:59:59"
"Spectrum","SPPI","21.05","21.26","20.44","+0.49","+2.38%","799.89K","15:59:59"
"Spire","SR","73.60","73.70","72.20","+1.70","+2.36%","262.52K","15:59:59"
"Spok Holdings","SPOK","14.85","14.90","14.55","+0.25","+1.71%","114.48K","15:59:59"
"SPS Commerce","SPSC","89.78","90.00","87.73","+1.98","+2.26%","281.65K","15:59:59"
"SPX Corp","SPXC","36.75","36.89","36.13","+0.26","+0.71%","265.45K","15:59:59"
"SPX FLOW Inc","FLOW","47.02","47.02","45.88","+1.26","+2.75%","152.72K","15:59:59"
"Stage Stores","SSI","2.06","2.08","2.01","+0.03","+1.23%","171.56K","15:59:00"
"Stampscom","STMP","267.45","268.30","260.48","+6.00","+2.29%","183.60K","15:59:59"
"Standard Motor Products","SMP","47.53","48.00","47.48","-0.16","-0.34%","107.68K","15:59:59"
"Standex","SXI","105.00","105.05","103.35","+1.15","+1.11%","27.98K","15:59:59"
"Stein Mart","SMRT","2.20","2.25","2.12","-0.04","-1.79%","256.41K","15:59:59"
"Stepan","SCL","89.11","89.75","87.72","+0.26","+0.29%","37.22K","15:59:59"
"Sterling Bancorp","STL","22.10","22.25","21.80","+0.15","+0.68%","1.52M","15:59:59"
"Steven Madden","SHOO","55.15","56.15","55.00","-0.75","-1.34%","274.72K","15:59:59"
"Stewart Info Services","STC","45.28","45.29","44.74","+0.53","+1.18%","53.41K","15:59:59"
"Strategic Education","STRA","123.19","124.36","122.48","+0.57","+0.46%","196.07K","15:59:59"
"Sturm Ruger&Company","RGR","55.65","56.15","54.45","+0.35","+0.63%","247.68K","15:59:59"
"Summit Hotel Properties","INN","13.73","13.82","13.63","-0.01","-0.07%","503.48K","15:59:59"
"SunCoke Energy","SXC","11.28","11.41","11.04","+0.15","+1.35%","364.68K","15:59:59"
"Super Micro Computer","SMCI","21.05","21.25","20.51","+0.05","+0.24%","501.79K","15:59:59"
"Superior Industries","SUP","19.45","19.45","18.35","+0.85","+4.57%","216.59K","15:59:59"
"Supernus","SUPN","53.000","54.050","52.250","+0.250","+0.47%","846.16K","15:59:59"
"Supervalu","SVU","32.090","32.190","32.080","-0.140","-0.43%","2.49M","15:59:59"
"SurModics","SRDX","65.35","67.67","63.00","+6.00","+10.11%","407.89K","15:59:59"
"Sykes","SYKE","29.48","29.59","28.97","+0.28","+0.96%","70.33K","15:59:59"
"Synchronoss Tech","SNCR","4.16","4.22","3.99","+0.10","+2.46%","150.64K","15:59:00"
"Synergy Resources","SRCI","10.97","11.48","10.80","-0.42","-3.69%","273.63K","05/08"
"Tailored Brands","TLRD","20.91","21.02","20.47","-0.01","-0.05%","750.07K","15:59:59"
"Take-Two","TTWO","121.32","123.88","120.00","-2.09","-1.69%","3.00M","15:59:59"
"Team","TISI","22.35","22.55","21.90","+0.45","+2.05%","317.85K","15:59:59"
"Tennant","TNC","80.85","81.35","80.45","+0.35","+0.43%","62.03K","15:59:59"
"Tetra Tech","TTEK","68.60","69.00","65.21","+3.15","+4.81%","417.97K","15:59:59"
"Tetra Technologies","TTI","4.29","4.38","4.27","-0.06","-1.38%","258.09K","15:59:59"
"Texas Capital","TCBI","91.15","91.55","90.20","+0.25","+0.28%","250.04K","15:59:59"
"The Andersons","ANDE","35.00","35.30","34.75","+0.10","+0.29%","57.08K","15:59:59"
"The Childrens Place","PLCE","125.90","126.85","124.28","+1.00","+0.80%","443.67K","15:59:59"
"The Ensign","ENSG","35.95","37.33","35.08","+0.90","+2.57%","421.54K","15:59:59"
"The Medicines","MDCO","39.00","39.43","38.08","+0.49","+1.27%","638.09K","15:59:59"
"The Navigators","NAVG","59.15","59.55","58.93","-0.25","-0.42%","83.61K","15:59:59"
"The Providence Service","PRSC","72.70","73.45","71.78","+0.85","+1.18%","53.76K","15:59:59"
"Tidewater","TDW","32.260","32.330","31.741","+0.120","+0.37%","143.43K","15:59:59"
"Tile Shop","TTS","7.900","8.250","7.850","-0.250","-3.07%","323.37K","15:59:59"
"Timkensteel Corp","TMST","14.02","14.05","13.38","+0.43","+3.16%","394.11K","15:59:59"
"Titan","TWI","7.03","7.44","7.00","-0.09","-1.26%","1.92M","15:59:59"
"Tivity Health","TVTY","35.30","35.60","34.90","+0.05","+0.14%","674.89K","15:59:59"
"TiVo","TIVO","11.45","11.65","11.40","0.00","0.00%","418.24K","15:59:59"
"Tompkins","TMP","85.58","85.74","85.07","-0.05","-0.06%","2.01K","05/08"
"Topbuild Corp","BLD","75.80","76.31","72.81","+2.62","+3.58%","364.76K","15:59:59"
"Tredegar","TG","22.25","22.95","21.70","+0.20","+0.91%","145.33K","15:59:59"
"Trex","TREX","79.38","79.75","78.24","+0.86","+1.10%","383.30K","15:59:59"
"TrueBlue","TBI","29.00","29.05","27.35","+1.65","+6.03%","348.25K","15:59:59"
"TrustCo Bank NY","TRST","9.20","9.20","9.10","+0.10","+1.10%","161.22K","15:59:59"
"TTEC","TTEC","31.85","32.55","31.40","-0.10","-0.31%","32.04K","15:59:59"
"TTM","TTMI","18.83","19.15","18.45","+0.07","+0.37%","1.60M","15:59:59"
"Tuesday Morning","TUES","3.00","3.00","2.85","+0.10","+3.45%","178.78K","15:59:59"
"U S Concrete","USCR","45.10","46.70","44.00","-1.40","-3.01%","672.54K","15:59:59"
"UMB Financial","UMBF","74.24","74.53","73.47","+0.26","+0.35%","138.35K","15:59:59"
"Unifi","UFI","31.52","31.97","31.50","-0.42","-1.31%","62.28K","15:59:59"
"Unifirst","UNF","189.65","189.70","187.45","+1.50","+0.80%","51.40K","15:59:59"
"Unit","UNT","23.890","24.160","23.480","+0.150","+0.63%","395.29K","15:59:59"
"United Bankshares","UBSI","38.00","38.15","37.63","+0.15","+0.40%","299.94K","15:59:59"
"United Community Banks","UCBI","30.86","31.00","30.62","+0.02","+0.06%","409.73K","15:59:59"
"United Fire","UFCS","56.74","57.29","56.30","-0.26","-0.46%","30.34K","15:59:59"
"United Insurances","UIHC","20.780","21.980","20.610","-0.490","-2.30%","68.52K","15:59:59"
"Universal","UVV","67.60","68.20","67.30","-0.30","-0.44%","112.62K","15:59:59"
"Universal Electronics","UEIC","43.00","44.80","42.25","-1.95","-4.34%","284.46K","15:59:59"
"Universal Forest","UFPI","36.70","36.95","36.43","+0.12","+0.33%","225.00K","15:59:59"
"Universal Health RI","UHT","68.70","69.00","67.77","+0.80","+1.18%","19.91K","15:59:59"
"Universal Insurance","UVE","44.50","44.90","43.90","-0.20","-0.45%","354.66K","15:59:59"
"Urstadt Biddle Properties","UBA","22.10","22.45","22.05","-0.23","-1.03%","46.14K","15:59:59"
"US Ecology","ECOL","69.00","69.13","65.30","+4.55","+7.06%","75.99K","15:59:59"
"US Physicalrapy","USPH","114.90","118.75","114.55","+0.15","+0.13%","71.59K","15:59:59"
"US Silica","SLCA","24.920","25.340","24.770","-0.240","-0.95%","1.51M","15:59:59"
"Veeco","VECO","11.60","12.05","11.40","0.00","0.00%","1.16M","15:59:59"
"Vera Bradley","VRA","13.27","13.63","13.24","-0.13","-0.97%","188.42K","15:59:59"
"Veritiv Cor","VRTV","39.30","39.45","38.45","+0.50","+1.29%","36.83K","15:59:59"
"Viad","VVI","56.85","57.20","56.10","+0.30","+0.53%","36.73K","15:59:59"
"Viavi Solutions","VIAV","10.33","10.37","10.06","+0.29","+2.89%","2.09M","15:59:59"
"Vicor","VICR","61.00","61.05","59.05","+2.30","+3.92%","234.70K","15:59:59"
"Virtus","VRTS","130.05","130.55","126.29","+2.55","+2.00%","39.02K","15:59:59"
"Virtusa","VRTU","53.47","53.49","52.30","+1.09","+2.08%","156.35K","15:59:59"
"Vitamin Shoppe","VSI","8.40","8.60","8.20","-0.25","-2.89%","148.20K","15:59:59"
"Wabash National","WNC","19.00","19.32","18.87","+0.17","+0.90%","522.66K","15:59:59"
"WageWorks","WAGE","54.850","55.150","53.050","+2.000","+3.78%","176.17K","15:59:59"
"Walker&Dunlop","WD","53.22","54.41","52.90","-0.21","-0.39%","204.73K","15:59:59"
"Watts Water Technologies","WTS","85.75","87.00","85.55","-0.75","-0.87%","195.41K","15:59:59"
"WD-40","WDFC","165.00","165.40","162.55","+2.70","+1.66%","56.43K","15:59:59"
"Westamerica Bancorporation","WABC","61.26","61.44","60.71","+0.35","+0.57%","40.37K","15:59:59"
"Winnebago Industries","WGO","40.10","40.75","39.30","-0.30","-0.74%","446.02K","15:59:59"
"Wintrust","WTFC","89.32","89.60","88.33","+0.33","+0.37%","213.16K","15:59:59"
"Wolverine","WWW","36.30","36.49","35.76","+0.39","+1.09%","534.77K","15:59:59"
"World Acceptance","WRLD","106.89","107.86","104.33","+2.39","+2.29%","55.03K","15:59:59"
"WWE","WWE","80.27","80.69","77.92","+1.73","+2.20%","1.14M","15:59:59"
"XO","XOXO","29.040","29.350","28.180","+0.670","+2.36%","236.38K","15:59:59"
"Xperi","XPER","16.25","16.70","16.20","-0.10","-0.61%","179.07K","15:59:59"
"Zumiez","ZUMZ","24.70","24.80","23.30","+1.20","+5.11%","525.42K","15:59:59"
