"Name","Symbol","Average Vol. (3m)","Market Cap","Revenue","P/E Ratio","Beta"
"Patrick","PATK","248.98K","1.49B","1.84B","16.64","0.74"
"PDC Energy","PDCE","898.19K","4.03B","908.52M","","0.63"
"Pennsylvania RE","PEI","1.10M","756.31M","364.51M","","1.17"
"Perficient","PRFT","239.02K","948.31M","495.19M","58.54","0.69"
"Perry Ellis","PERY","87.98K","448.88M","888.00M","7.55","0.42"
"PetMed Express","PETS","664.52K","827.94M","281.53M","18.99","0.59"
"PGT Innovations","PGTI","487.45K","1.08B","538.61M","34.74","0.74"
"Phibro","PAHC","105.54K","1.92B","803.04M","29.97","0.93"
"Pinnacle","PNFP","522.27K","4.90B","534.63M","16.77","1.02"
"Pioneer Energy Services","PES","973.11K","396.81M","495.18M","","3.08"
"Piper Jaffray","PJC","96.14K","1.16B","1.07B","","1.51"
"Plexus","PLXS","156.62K","2.01B","2.77B","22.13","0.74"
"Powell Industries","POWL","56.05K","402.30M","372.57M","","1.22"
"Power Integrations","POWI","162.99K","2.26B","430.14M","35.35","0.96"
"PRA Group Inc","PRAA","407.16K","1.95B","830.19M","32.24","1.58"
"ProAssurance","PRA","481.37K","2.09B","849.09M","25.08","0.6"
"Progress","PRGS","514.27K","1.76B","403.54M","34.27","0.82"
"Proto Labs","PRLB","147.40K","3.64B","372.08M","65.65","1.1"
"Provident","PFS","148.90K","1.87B","196.54M","17.74","0.89"
"PS Business Parks","PSB","96.96K","3.46B","406.00M","31.43","0.49"
"Quaker Chemical","KWR","38.32K","2.17B","837.23M","69.75","1.27"
"Quality Systems","QSII","327.16K","1.29B","531.03M","327.43","0.63"
"Qualys","QLYS","272.04K","3.78B","242.58M","104.41","0.96"
"Quanex Building Products","NX","206.53K","624.08M","867.40M","26.09","0.73"
"QuinStreet","QNST","634.94K","649.51M","374.36M","79.44","1.01"
"Quorum Health","QHC","450.34K","131.36M","2.03B","",""
"Rambus","RMBS","923.63K","1.43B","342.17M","","0.37"
"Raven","RAVN","132.08K","1.42B","394.91M","27.73","1.54"
"Rayonier Advanced Materials","RYAM","821.34K","885.91M","1.28B","4.48","3.38"
"Re Max Holding","RMAX","103.36K","986.69M","200.34M","17.93","0.51"
"Red Robin Gourmet Burgers","RRGB","337.53K","648.57M","1.38B","24.7","0.27"
"Regis","RGS","171.62K","820.59M","1.34B","6.69","1.37"
"Rent-A-Center","RCII","1.69M","787.33M","2.66B","","0.64"
"Repligen","RGEN","273.07K","2.13B","155.47M","100.73","0.73"
"Resources Connection","RECN","120.65K","450.67M","654.13M","26.18","1.08"
"Retail Opportunity","ROIC","1.17M","2.15B","281.75M","60.66","0.63"
"REX American Resources","REX","38.02K","476.68M","460.25M","16.11","1.23"
"RLI","RLI","145.89K","3.22B","809.33M","45.56","1.25"
"Roadrunner","RRTS","841.87K","99.73M","2.18B","","0.93"
"Rogers","ROG","119.39K","2.19B","831.82M","33.23","1.45"
"RR Donnelley & Sons","RRD","1.06M","387.35M","8.65B","3.24","1.34"
"Rudolph","RTEC","197.56K","955.77M","267.52M","19.03","1.03"
"Ruth's Hospitality","RUTH","249.57K","935.92M","425.82M","27.19","0.36"
"S&T Bancorp","STBA","95.44K","1.59B","162.33M","","0.68"
"Sabra","SBRA","1.99M","3.91B","571.74M","19.52","0.71"
"Safety Insurance","SAFT","46.63K","1.36B","839.19M","23.15","0.58"
"Saia","SAIA","218.60K","2.01B","1.45B","30.7","0.8"
"Sanderson Farms","SAFM","563.59K","2.26B","3.44B","9.3","0.32"
"Sanmina","SANM","991.17K","2.12B","6.89B","25.14","0.49"
"Saul Centers","BFS","35.43K","1.18B","225.32M","36.63","0.65"
"ScanSource","SCSC","99.74K","1.06B","3.77B","21.87","0.98"
"Scholastic","SCHL","130.00K","1.50B","1.63B","","0.69"
"Schweitzer-Mauduit","SWM","152.09K","1.32B","1.01B","14.1","1.27"
"Scientific Games","SGMS","947.55K","4.51B","3.17B","","2.44"
"SEACOR","CKH","162.02K","979.90M","644.29M","78.44","0.84"
"Select Medical","SEM","492.95K","2.61B","5.70B","22.05","1.34"
"Selective","SIGI","177.02K","3.42B","2.50B","21.95","1.25"
"Semtech","SMTC","557.70K","3.38B","574.47M","40.32","1.41"
"Seneca Foods A","SENEA","15.79K","272.23M","1.59B","","1.1"
"ServisFirst Bancshares","SFBS","150.50K","2.21B","162.74M","19.7","1.25"
"Shoe Carnival","SCVL","255.89K","508.50M","1.28B","18.07","0.74"
"Shutterstock","SSTK","213.48K","1.72B","579.91M","36.05","1.38"
"Simmons First National","SFNC","534.96K","2.88B","376.49M","19.11","1.21"
"Simpson Manufacturing","SSD","211.48K","2.91B","1.00B","31.09","1.5"
"SkyWest","SKYW","273.85K","2.89B","3.22B","14.64","1.7"
"Sleep Number","SL2","0.02K","991.45M","1.29B","22.66","0.58"
"Sonic","SONC","845.97K","1.33B","435.41M","24.52","1.5"
"Sonic Automotive","SAH","197.11K","774.48M","9.98B","12.84","1.55"
"South Jersey Industries","SJI","851.01K","2.88B","1.34B","47.38","0.58"
"Southside","SBSI","163.06K","1.23B","126.00M","19.32","0.75"
"SpartanNash Co","SPTN","299.72K","900.20M","10.51B","","1.19"
"Spectrum","SPPI","1.33M","2.47B","129.77M","","1.97"
"Spire","SR","332.09K","3.64B","1.96B","20.76","0.06"
"Spok Holdings","SPOK","95.76K","285.20M","172.85M","33.55","0.43"
"SPS Commerce","SPSC","147.37K","1.33B","227.72M","205.51","0.65"
"SPX Corp","SPXC","220.29K","1.56B","1.44B","16.2","1.55"
"SPX FLOW Inc","FLOW","237.61K","1.92B","2.01B","36.41",""
"Stage Stores","SSI","225.08K","66.63M","1.95B","","0.81"
"Stampscom","STMP","384.31K","4.83B","497.23M","28.55",""
"Standard Motor Products","SMP","89.66K","1.09B","1.10B","21.1","1.71"
"Standex","SXI","35.66K","1.33B","857.96M","24.6","1.52"
"Stein Mart","SMRT","520.78K","116.81M","1.31B","","-0.92"
"Stepan","SCL","109.53K","1.87B","1.96B","18.16","1.16"
"Sterling Bancorp","STL","2.11M","5.21B","600.32M","21.34","1.02"
"Steven Madden","SHOO","476.25K","3.22B","1.57B","26.4","0.43"
"Stewart Info Services","STC","152.10K","1.07B","1.96B","27.77","0.74"
"Strayer","STRA","93.12K","1.36B","456.41M","43.48","0.91"
"Sturm Ruger&Company","RGR","196.20K","980.40M","486.06M","23.33","-0.04"
"Summit Hotel Properties","INN","590.75K","1.48B","537.60M","27.9","1.2"
"SunCoke Energy","SXC","384.53K","864.49M","1.37B","","1.1"
"Super Micro Computer","SMCI","512.88K","1.16B","717.87M","17.65","0.21"
"Superior Industries","SUP","174.93K","430.10M","1.32B","","1.17"
"Supernus","SUPN","659.85K","2.84B","335.10M","36.58","1"
"Supervalu","SVU","1.01M","791.54M","14.16B","9.66","0.96"
"SurModics","SRDX","32.27K","805.42M","73.92M","363.76","0.63"
"Sykes","SYKE","145.07K","1.29B","1.62B","22.31","0.77"
"Synchronoss Tech","SNCR","1.01M","259.69M","399.98M","","0.64"
"Synergy Resources","SRCI","443.33K","2.66B","464.69M","12.73","1.63"
"Tailored Brands","TLRD","1.57M","1.12B","3.34B","9.92","1.72"
"Take-Two","TTWO","2.20M","14.48B","2.21B","79.8","0.93"
"Team","TISI","410.01K","661.22M","1.22B","","1.69"
"Tennant","TNC","93.50K","1.42B","1.08B","427.02","0.82"
"Tetra Tech","TTEK","270.35K","3.35B","2.11B","26.71","0.99"
"Tetra Technologies","TTI","745.22K","551.25M","851.75M","84.02","0.67"
"Texas Capital","TCBI","471.03K","4.79B","577.95M","18.85","1.81"
"The Andersons","ANDE","139.16K","1.00B","3.47B","","1.17"
"The Childrens Place","PLCE","392.35K","2.09B","1.87B","17.29","0.42"
"The Ensign","ENSG","249.64K","1.96B","1.90B","31.23","0.67"
"The Medicines","MDCO","1.51M","2.93B","51.98M","","0.73"
"The Navigators","NAVG","101.93K","1.75B","1.35B","25.72","0.53"
"The Providence Service","PRSC","86.77K","930.04M","2.03B","31.04","0.74"
"Tidewater","TDW","251.55K","821.43M","421.61M","","2"
"Tile Shop","TTS","993.54K","461.88M","343.59M","51.72","1.89"
"Timkensteel Corp","TMST","282.57K","788.61M","1.40B","","1.96"
"Titan","TWI","239.40K","613.78M","1.54B","","1.59"
"Tivity Health","TVTY","437.82K","1.38B","565.89M","20.2","0.48"
"TiVo","TIVO","1.54M","1.57B","810.54M","27.4","-0.35"
"Tompkins","TMP","7.08K","1.39B","154.31M","","0.89"
"Topbuild Corp","BLD","268.44K","2.97B","1.96B","26.22",""
"Tredegar","TG","87.26K","813.10M","996.56M","16.91","1.52"
"Trex","TREX","386.22K","4.00B","591.55M","37.6","2.31"
"TrueBlue","TBI","242.95K","1.04B","2.49B","18.55","1.91"
"TrustCo Bank NY","TRST","311.34K","872.69M","95.48M","16.75","1"
"TTEC","TTEC","55.56K","1.59B","1.51B","","0.94"
"TTM","TTMI","913.36K","1.82B","2.70B","13.54","1.8"
"Tuesday Morning","TUES","259.67K","124.95M","999.51M","","1.29"
"U S Concrete","USCR","349.30K","879.17M","1.36B","59.67","0.96"
"UMB Financial","UMBF","236.14K","3.92B","542.34M","19.71","0.83"
"Unifi","UFI","74.00K","577.39M","668.84M","20.76","0.66"
"Unifirst","UNF","62.99K","3.58B","1.67B","34.47","0.59"
"Unit","UNT","408.42K","1.39B","769.05M","45.73","2.89"
"United Bankshares","UBSI","725.70K","3.84B","407.66M","18.3","1.06"
"United Community Banks","UCBI","493.37K","2.44B","266.38M","19.87","0.85"
"United Fire","UFCS","90.11K","1.42B","1.30B","61.37","0.43"
"United Insurances","UIHC","162.95K","868.17M","711.92M","113.96","1.62"
"Universal","UVV","241.67K","1.64B","2.03B","18.49","1.19"
"Universal Electronics","UEIC","90.04K","500.05M","699.08M","94.11","1.13"
"Universal Forest","UFPI","306.86K","2.26B","4.94B","","1.9"
"Universal Health RI","UHT","34.86K","891.03M","73.13M","37.27","0.34"
"Universal Insurance","UVE","188.34K","1.32B","768.54M","11.15","1.74"
"Urstadt Biddle Properties","UBA","103.63K","843.61M","134.60M","41.84","0.36"
"US Ecology","ECOL","97.67K","1.44B","513.87M","48.38","0.62"
"US Physicalrapy","USPH","51.43K","1.33B","424.82M","80.68","1.09"
"US Silica","SLCA","1.90M","1.91B","1.37B","14.03","2.19"
"Veeco","VECO","723.52K","752.29M","548.94M","","0.57"
"Vera Bradley","VRA","334.69K","490.36M","445.10M","42.56","0.5"
"Veritiv Cor","VRTV","68.37K","635.95M","8.47B","183.16","0.42"
"Viad","VVI","73.37K","1.17B","2.27B","21","0.71"
"Viavi Solutions","VIAV","2.45M","2.34B","814.50M","","1.07"
"Vicor","VICR","112.49K","2.00B","238.64M","406.55","0.93"
"Virtus","VRTS","61.07K","931.41M","474.85M","20.32","1.5"
"Virtusa","VRTU","221.45K","1.61B","1.02B","81.25","1.21"
"Vitamin Shoppe","VSI","491.88K","178.10M","1.16B","","0.52"
"Wabash National","WNC","479.78K","1.15B","1.90B","9.25","1.85"
"WageWorks","WAGE","368.49K","2.05B","235.62M","45","1.14"
"Walker&Dunlop","WD","191.80K","1.85B","700.80M","13.45","0.89"
"Watts Water Technologies","WTS","114.41K","2.87B","1.49B","27.27","1.02"
"WD-40","WDFC","60.92K","2.22B","402.45M","39.37","0.56"
"Westamerica Bancorporation","WABC","95.13K","1.57B","100.97M","23.79","1"
"Winnebago Industries","WGO","659.14K","1.31B","1.94B","13.51","1.76"
"Wintrust","WTFC","353.73K","5.09B","726.16M","17.97","0.83"
"Wolverine","WWW","642.74K","3.42B","2.29B","104.71","1"
"World Acceptance","WRLD","111.75K","1.13B","548.71M","15.73","2.87"
"WWE","WWE","1.29M","6.40B","800.23M","113.42","1.08"
"XO","XOXO","213.83K","879.94M","163.11M","72.82","0.96"
"Xperi","XPER","599.71K","806.56M","372.01M","","0.59"
"Zumiez","ZUMZ","383.79K","551.42M","952.55M","19.35","1.01"
