"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Kirklands","KIRK","11.60","11.80","11.43","+0.15","+1.31%","65.60K","15:59:59"
"Kite","KRG","16.88","17.00","16.46","+0.31","+1.87%","335.23K","15:59:59"
"Knight Transportation","KNX","37.99","38.13","37.18","+0.49","+1.31%","2.43M","15:59:59"
"Kopin","KOPN","3.110","3.130","3.010","+0.080","+2.64%","276.42K","15:59:59"
"Koppers","KOP","39.20","39.30","38.30","+0.35","+0.90%","57.93K","15:59:59"
"Korn/Ferry","KFY","65.77","66.03","65.35","-0.13","-0.20%","352.32K","15:59:59"
"Kraton","KRA","49.13","49.34","48.29","+0.00","+0.00%","150.22K","15:59:59"
"Kulicke&Soffa","KLIC","28.03","28.39","27.76","-0.28","-0.99%","666.53K","15:59:59"
"La-Z-Boy","LZB","32.40","32.55","31.15","+1.40","+4.52%","506.12K","15:59:59"
"Lannett Com","LCI","12.80","12.98","12.50","+0.10","+0.79%","503.89K","15:59:59"
"LCI Industries","LCII","98.65","99.70","96.45","+1.45","+1.49%","186.46K","15:59:59"
"Legacy Texas Financial Grp","LTXB","43.86","43.98","41.94","+1.94","+4.63%","792.29K","15:59:59"
"Lendingtree","TREE","248.30","252.65","245.00","-1.15","-0.46%","165.31K","15:59:59"
"Lexington","LXP","8.77","8.80","8.54","+0.22","+2.57%","748.55K","15:59:59"
"LGI Homes","LGIH","61.74","62.56","60.73","+0.76","+1.25%","285.19K","15:59:59"
"LHC Group","LHCG","87.00","87.26","85.35","+0.81","+0.94%","254.09K","15:59:59"
"Ligand","LGND","232.54","235.04","226.01","+5.81","+2.56%","397.27K","15:59:59"
"Lindsay","LNN","94.10","94.36","93.42","+0.37","+0.39%","108.86K","15:59:59"
"Liquidity Services","LQDT","6.90","7.00","6.75","0.00","0.00%","83.42K","15:59:59"
"Lithia Motors","LAD","96.21","97.81","95.59","+0.30","+0.31%","293.32K","15:59:59"
"Littelfuse","LFUS","228.57","231.42","227.73","-0.99","-0.43%","142.46K","15:59:59"
"LivePerson","LPSN","23.00","23.10","22.65","+0.25","+1.10%","405.10K","15:59:59"
"LogMeIn","LOGM","109.25","110.40","108.75","-0.40","-0.36%","494.51K","15:59:59"
"Lsb Industries","LXU","7.35","7.38","7.07","+0.27","+3.81%","156.24K","15:59:59"
"LSC Communications","LKSD","14.79","15.10","14.22","+0.57","+4.01%","242.98K","15:59:59"
"LTC Properties","LTC","42.05","42.20","41.15","+0.88","+2.14%","141.58K","15:59:59"
"Lumber Liquidators","LL","26.30","26.40","25.47","+0.56","+2.18%","467.75K","15:59:59"
"Lumentum Holdings Inc","LITE","59.40","60.80","59.20","+0.10","+0.17%","1.42M","15:59:59"
"Luminex","LMNX","33.99","33.99","33.37","+0.59","+1.77%","375.27K","15:59:59"
"Lydall","LDL","45.70","46.08","44.75","+0.55","+1.22%","89.61K","15:59:59"
"M/I Homes","MHO","28.12","28.16","27.60","+0.49","+1.77%","174.45K","15:59:59"
"Magellan Health","MGLN","95.45","96.70","94.20","+0.10","+0.10%","479.22K","15:59:59"
"Maiden Holdings","MHLD","8.15","8.20","7.85","+0.25","+3.16%","277.79K","15:59:59"
"ManTech","MANT","60.34","60.75","59.68","+0.24","+0.40%","120.87K","15:59:59"
"Marcus","MCS","33.20","33.35","32.95","+0.15","+0.45%","38.94K","15:59:59"
"MarineMax","HZO","21.25","21.65","21.00","+0.15","+0.71%","304.22K","15:59:59"
"Marriot Vacations Worldwide","VAC","120.070","120.330","118.800","+0.400","+0.33%","206.60K","15:59:59"
"Marten Transport","MRTN","23.50","23.75","23.15","+0.05","+0.21%","398.44K","15:59:59"
"Masimo","MASI","101.86","102.73","100.71","+0.77","+0.76%","309.65K","15:59:59"
"Materion","MTRN","55.90","56.30","55.65","-0.60","-1.06%","50.43K","15:59:59"
"Matrix","MTRX","19.50","19.55","19.15","+0.30","+1.56%","100.63K","15:59:59"
"Matson","MATX","36.820","36.990","36.520","-0.130","-0.35%","215.12K","15:59:59"
"Matthews","MATW","58.75","59.40","58.55","-0.70","-1.18%","167.61K","15:59:59"
"MDC","MDC","32.67","32.85","32.08","+0.36","+1.11%","249.44K","15:59:59"
"Medidata","MDSO","86.98","87.24","85.36","+1.01","+1.17%","498.44K","15:59:59"
"MEDIFAST","MED","171.65","172.27","166.22","+4.88","+2.93%","112.65K","15:59:59"
"Mercury","MRCY","41.60","42.14","41.27","-0.09","-0.22%","326.03K","15:59:59"
"Meridian","VIVO","15.85","15.90","15.55","+0.25","+1.60%","94.09K","15:59:59"
"Merit","MMSI","55.95","56.25","54.75","+0.10","+0.18%","260.40K","15:59:59"
"Meritage","MTH","46.40","46.75","46.03","+0.15","+0.32%","249.07K","15:59:59"
"Methode Electronics","MEI","39.45","39.70","39.10","+0.35","+0.90%","176.10K","15:59:59"
"MicroStrategy","MSTR","137.54","137.81","135.37","+1.71","+1.26%","47.63K","15:59:59"
"MiMedx","MDXG","4.02","4.34","3.38","+0.61","+17.89%","15.32M","15:59:59"
"MKS Instruments","MKSI","101.70","103.20","101.50","-1.10","-1.07%","536.68K","15:59:59"
"Mobile Mini","MINI","47.75","47.80","46.65","+0.15","+0.32%","126.17K","15:59:59"
"Momenta","MNTA","29.95","30.66","28.65","+0.55","+1.87%","1.33M","15:59:59"
"Monarch","MCRI","47.84","48.35","47.06","-0.77","-1.58%","90.32K","15:59:59"
"Monotype","TYPE","20.45","20.60","20.25","+0.20","+0.99%","157.77K","15:59:59"
"Monro Muffler Brake","MNRO","68.75","69.15","67.00","+1.50","+2.23%","347.18K","15:59:59"
"Moog","MOGa","79.86","79.92","78.44","+1.02","+1.29%","149.94K","15:59:59"
"Motorcar Parts","MPAA","20.94","20.97","20.45","+0.37","+1.80%","135.48K","15:59:59"
"Movado","MOV","49.40","50.00","48.35","+0.35","+0.71%","137.05K","15:59:59"
"MTS Systems","MTSC","54.30","54.60","53.75","+0.35","+0.65%","51.63K","15:59:59"
"Mueller Industries","MLI","29.46","29.50","29.10","+0.04","+0.14%","241.72K","15:59:59"
"Multi-Color","LABL","65.25","65.55","64.35","0.00","0.00%","84.03K","15:59:59"
"Myers Industries","MYE","18.55","18.63","18.15","+0.40","+2.20%","92.04K","15:59:59"
"MYR Group","MYRG","37.82","38.08","37.48","+0.05","+0.13%","111.40K","15:59:59"
"Nanometrics","NANO","37.62","37.92","37.19","-0.37","-0.97%","115.47K","15:59:59"
"National Presto Industries","NPK","120.00","120.60","119.80","0.00","0.00%","23.26K","15:59:59"
"Natus","BABY","32.55","32.85","31.85","+0.50","+1.56%","256.42K","15:59:59"
"Nautilus","NLS","14.400","14.600","14.300","0.000","0.00%","101.37K","15:59:59"
"Navigant","NCI","21.42","21.53","21.22","+0.07","+0.33%","545.00K","15:59:59"
"NBT Bancorp","NBTB","39.63","39.67","38.92","+0.31","+0.79%","54.89K","15:59:59"
"Neenah Paper","NP","88.35","88.45","86.50","+1.35","+1.55%","43.77K","15:59:59"
"Nektar","NKTR","49.08","49.61","47.18","+1.20","+2.51%","1.67M","15:59:59"
"Neogen","NEOG","81.79","82.27","80.57","-0.10","-0.12%","229.31K","15:59:59"
"NETGEAR","NTGR","76.05","78.30","75.70","-1.70","-2.19%","439.25K","15:59:59"
"Newpark Resources","NR","9.850","9.900","9.550","+0.250","+2.60%","663.40K","15:59:59"
"NIC","EGOV","16.30","16.40","16.05","+0.25","+1.56%","258.03K","15:59:59"
"Northern Oil&Gas","NOG","3.450","3.490","3.380","+0.030","+0.88%","1.76M","16:10:00"
"Northfield Bancorp","NFBK","16.95","17.05","16.84","+0.06","+0.36%","60.21K","15:59:59"
"Northwest Bancshares","NWBI","17.79","17.82","17.56","+0.13","+0.74%","416.31K","15:59:59"
"Northwest Natural Gas","NWN","64.20","64.60","62.85","+0.85","+1.34%","112.84K","15:59:59"
"NutriSystem","NTRI","40.30","40.40","38.70","+1.40","+3.60%","558.54K","15:59:59"
"OFG Bancorp","OFG","14.60","15.25","14.40","-0.55","-3.63%","350.42K","15:59:59"
"Old National Bancorp","ONB","19.05","19.13","18.70","+0.05","+0.26%","764.10K","15:59:59"
"Ollies Bargain Outlet Holdings Inc","OLLI","74.95","75.25","74.25","+0.30","+0.40%","641.80K","15:59:59"
"Olympic Steel","ZEUS","22.60","22.74","22.40","-0.12","-0.53%","45.30K","15:59:59"
"Omnicell","OMCL","54.60","55.00","53.95","+0.35","+0.65%","199.44K","15:59:59"
"Onespan","OSPN","20.15","20.35","19.95","+0.05","+0.25%","113.93K","15:59:59"
"Opus Bank","OPB","29.80","29.90","29.35","+0.30","+1.02%","79.49K","15:59:59"
"Orion Group","ORN","9.280","9.380","9.040","+0.070","+0.76%","270.39K","15:59:59"
"Oritani","ORIT","16.35","16.40","16.23","+0.10","+0.62%","144.93K","15:59:59"
"OSI Systems","OSIS","77.62","78.65","77.14","-0.88","-1.12%","152.33K","15:59:59"
"Oxford Industries","OXM","92.73","92.81","90.59","+1.86","+2.05%","124.64K","15:59:59"
"Papa John's","PZZA","51.00","53.88","50.70","-2.60","-4.85%","2.71M","15:59:59"
"Park Electrochemical","PKE","23.56","23.62","23.32","+0.12","+0.51%","65.91K","15:59:59"
"Patrick","PATK","61.25","61.70","60.10","+0.35","+0.57%","166.39K","15:59:59"
"PDC Energy","PDCE","60.770","61.460","60.560","-0.220","-0.36%","713.22K","15:59:59"
"Pennsylvania RE","PEI","10.85","10.97","10.49","+0.22","+2.07%","1.04M","15:59:59"
"Perficient","PRFT","27.12","27.24","26.99","-0.04","-0.15%","73.71K","15:59:59"
"Perry Ellis","PERY","28.30","28.44","28.14","+0.01","+0.04%","90.74K","15:59:59"
"PetMed Express","PETS","41.37","41.76","40.29","+0.62","+1.52%","701.09K","15:59:59"
"PGT Innovations","PGTI","21.550","21.700","21.350","+0.050","+0.23%","258.81K","15:59:59"
"Phibro","PAHC","47.10","47.75","47.00","-0.85","-1.77%","144.91K","15:59:59"
"Pinnacle","PNFP","62.25","62.80","61.15","+0.20","+0.32%","824.15K","15:59:59"
"Pioneer Energy Services","PES","5.200","5.450","5.150","-0.050","-0.95%","542.80K","15:59:59"
"Piper Jaffray","PJC","76.30","76.68","75.70","-0.60","-0.78%","43.06K","15:59:59"
"Plexus","PLXS","61.79","62.28","58.80","+0.91","+1.49%","330.67K","15:59:59"
"Powell Industries","POWL","35.08","35.57","34.99","-0.22","-0.62%","21.44K","15:59:59"
"Power Integrations","POWI","77.50","78.00","76.90","-0.40","-0.51%","93.08K","15:59:59"
"PRA Group Inc","PRAA","42.95","43.05","42.35","+0.40","+0.94%","163.37K","15:59:59"
"ProAssurance","PRA","38.55","38.63","37.90","+0.25","+0.65%","366.27K","15:59:59"
"Progress","PRGS","39.40","40.21","39.15","-0.71","-1.77%","224.60K","15:59:59"
"Proto Labs","PRLB","134.35","134.45","131.66","+2.00","+1.51%","89.11K","15:59:59"
"Provident","PFS","27.66","27.68","27.26","+0.25","+0.91%","109.17K","15:59:59"
"PS Business Parks","PSB","128.71","129.73","127.44","+1.01","+0.79%","92.07K","15:59:59"
"Quaker Chemical","KWR","162.75","162.90","159.05","+3.34","+2.10%","51.80K","15:59:59"
"Quality Systems","QSII","19.70","19.74","19.33","+0.17","+0.87%","218.52K","15:59:59"
"Qualys","QLYS","96.350","97.050","95.539","+0.400","+0.42%","203.07K","15:59:59"
"Quanex Building Products","NX","18.45","18.75","18.25","+0.20","+1.10%","183.96K","15:59:59"
"QuinStreet","QNST","13.800","14.020","13.500","-0.310","-2.20%","584.27K","15:59:59"
"Quorum Health","QHC","4.440","4.480","4.155","+0.250","+5.97%","164.85K","15:59:59"
"Rambus","RMBS","13.18","13.19","12.97","+0.22","+1.70%","773.15K","15:59:59"
"Raven","RAVN","39.60","39.75","38.75","+0.55","+1.41%","58.85K","15:59:59"
"Rayonier Advanced Materials","RYAM","18.52","18.70","18.16","0.00","0.00%","1.62M","15:59:59"
"Re Max Holding","RMAX","55.95","56.10","55.15","+0.80","+1.45%","83.24K","15:59:59"
"Red Robin Gourmet Burgers","RRGB","50.05","50.25","48.35","+0.75","+1.52%","187.32K","15:59:59"
"Regis","RGS","17.82","17.87","17.60","+0.19","+1.08%","137.31K","15:59:59"
"Rent-A-Center","RCII","14.74","14.76","14.70","+0.04","+0.27%","2.15M","15:59:59"
"Repligen","RGEN","48.79","49.33","47.51","+0.87","+1.82%","396.04K","15:59:59"
"Resources Connection","RECN","14.20","15.84","13.20","-2.95","-17.20%","493.29K","15:59:59"
"Retail Opportunity","ROIC","19.15","19.28","18.78","+0.26","+1.38%","878.98K","15:59:59"
"REX American Resources","REX","73.58","73.58","72.76","+0.33","+0.45%","57.12K","15:59:59"
"RLI","RLI","70.29","70.66","67.94","+0.98","+1.41%","247.45K","15:59:59"
"Roadrunner","RRTS","2.66","2.68","2.55","0.00","0.00%","438.88K","15:59:59"
"Rogers","ROG","119.85","120.05","118.44","+0.76","+0.64%","39.66K","15:59:59"
"RR Donnelley & Sons","RRD","5.64","5.71","5.55","+0.05","+0.89%","715.33K","15:59:59"
"Rudolph","RTEC","30.35","30.50","30.05","-0.15","-0.49%","136.60K","15:59:59"
"Ruth's Hospitality","RUTH","29.95","30.00","29.25","+0.60","+2.04%","145.39K","15:59:59"
"S&T Bancorp","STBA","45.12","45.16","43.50","+1.13","+2.57%","127.51K","15:59:59"
"Sabra","SBRA","22.37","22.60","21.82","+0.46","+2.10%","1.90M","15:59:59"
"Safety Insurance","SAFT","89.50","89.60","88.55","+0.80","+0.90%","19.98K","15:59:59"
"Saia","SAIA","79.30","79.55","77.40","+0.85","+1.08%","125.59K","15:59:59"
"Sanderson Farms","SAFM","98.99","100.42","98.00","+0.90","+0.92%","423.25K","15:59:59"
"Sanmina","SANM","31.35","31.45","30.75","0.00","0.00%","364.88K","15:59:59"
"Saul Centers","BFS","53.72","54.03","52.29","+1.24","+2.36%","37.08K","15:59:59"
"ScanSource","SCSC","41.55","41.65","40.90","+0.50","+1.22%","39.87K","15:59:59"
"Scholastic","SCHL","43.12","47.39","42.21","-3.78","-8.06%","305.47K","15:59:59"
"Schweitzer-Mauduit","SWM","43.23","43.26","42.81","+0.32","+0.75%","196.60K","15:59:59"
"Scientific Games","SGMS","50.95","51.05","49.95","+0.60","+1.19%","598.62K","15:59:59"
"SEACOR","CKH","54.50","54.80","53.80","+0.59","+1.09%","99.20K","15:59:59"
"Select Medical","SEM","19.30","19.40","18.65","+0.30","+1.58%","380.59K","15:59:59"
"Selective","SIGI","57.65","57.90","57.30","-0.25","-0.43%","161.48K","15:59:59"
"Semtech","SMTC","50.80","50.95","50.30","+0.05","+0.10%","233.03K","15:59:59"
"Seneca Foods A","SENEA","27.35","27.60","27.10","+0.20","+0.74%","9.63K","15:59:59"
"ServisFirst Bancshares","SFBS","43.42","43.82","42.83","-0.05","-0.12%","346.84K","15:59:59"
"Shoe Carnival","SCVL","32.62","33.41","31.11","-1.95","-5.64%","404.59K","15:59:59"
"Shutterstock","SSTK","49.89","50.62","49.72","-0.32","-0.64%","117.99K","15:59:59"
"Simmons First National","SFNC","30.90","30.95","30.35","+0.35","+1.15%","303.47K","15:59:59"
"Simpson Manufacturing","SSD","63.00","63.17","62.27","+0.01","+0.02%","164.64K","15:59:59"
"SkyWest","SKYW","56.10","56.15","54.90","+0.35","+0.63%","146.30K","15:59:59"
"Sleep Number","SL2","25.890","25.890","25.890","-0.050","-0.19%","0","02:03:00"
"Sonic","SONC","36.47","36.52","36.07","+0.26","+0.72%","246.83K","15:59:59"
"Sonic Automotive","SAH","19.25","19.50","19.20","-0.30","-1.53%","193.94K","15:59:59"
"South Jersey Industries","SJI","33.87","33.99","33.02","+0.45","+1.35%","424.27K","15:59:59"
"Southside","SBSI","34.86","34.86","34.22","+0.56","+1.63%","103.82K","15:59:59"
"SpartanNash Co","SPTN","25.36","25.64","25.25","+0.01","+0.04%","144.18K","15:59:59"
"Spectrum","SPPI","23.77","24.08","23.29","-0.26","-1.08%","853.06K","15:59:59"
"Spire","SR","72.55","72.65","71.15","+1.30","+1.82%","173.33K","15:59:59"
"Spok Holdings","SPOK","14.45","14.80","14.18","-0.40","-2.69%","145.58K","15:59:59"
"SPS Commerce","SPSC","76.56","77.02","75.59","+0.88","+1.16%","133.98K","15:59:59"
"SPX Corp","SPXC","36.55","36.67","36.16","+0.02","+0.05%","320.17K","15:59:59"
"SPX FLOW Inc","FLOW","44.54","44.70","43.54","+0.73","+1.67%","244.10K","15:59:59"
"Stage Stores","SSI","2.40","2.44","2.39","+0.01","+0.42%","139.82K","15:59:59"
"Stampscom","STMP","274.60","277.65","273.60","-0.80","-0.29%","187.38K","15:59:59"
"Standard Motor Products","SMP","48.53","48.84","47.59","+0.42","+0.87%","73.15K","15:59:59"
"Standex","SXI","104.20","104.40","101.30","+2.85","+2.81%","32.22K","15:59:59"
"Stein Mart","SMRT","2.46","2.68","2.45","-0.11","-4.28%","492.98K","15:59:59"
"Stepan","SCL","82.29","82.32","80.17","+1.10","+1.35%","71.21K","15:59:59"
"Sterling Bancorp","STL","23.15","23.23","22.83","-0.05","-0.22%","1.52M","15:59:59"
"Steven Madden","SHOO","56.25","56.70","55.20","+0.75","+1.35%","369.27K","15:59:59"
"Stewart Info Services","STC","45.04","45.61","43.53","+0.24","+0.54%","213.37K","15:59:59"
"Strayer","STRA","119.92","120.16","118.53","+0.60","+0.50%","44.53K","15:59:59"
"Sturm Ruger&Company","RGR","56.65","57.00","56.30","+0.05","+0.09%","104.54K","15:59:59"
"Summit Hotel Properties","INN","14.24","14.27","13.96","+0.22","+1.57%","359.10K","15:59:59"
"SunCoke Energy","SXC","13.42","13.45","13.23","0.00","0.00%","378.95K","15:59:59"
"Super Micro Computer","SMCI","24.25","24.30","24.10","+0.05","+0.21%","172.73K","15:59:59"
"Superior Industries","SUP","17.40","17.80","17.33","-0.40","-2.25%","89.93K","15:59:59"
"Supernus","SUPN","54.250","54.600","53.250","-0.450","-0.82%","422.03K","15:59:59"
"Supervalu","SVU","21.430","21.790","21.300","-0.070","-0.33%","425.53K","15:59:59"
"SurModics","SRDX","60.25","60.38","58.70","+1.00","+1.69%","128.20K","15:59:59"
"Sykes","SYKE","30.27","30.35","29.75","+0.32","+1.07%","96.73K","15:59:59"
"Synchronoss Tech","SNCR","5.60","5.74","5.60","-0.04","-0.71%","97.90K","15:59:00"
"Synergy Resources","SRCI","10.89","10.95","10.58","+0.22","+2.06%","273.98K","16:10:00"
"Tailored Brands","TLRD","23.33","23.40","22.61","+0.68","+3.00%","1.07M","15:59:59"
"Take-Two","TTWO","127.41","128.24","126.61","+0.60","+0.47%","1.38M","15:59:59"
"Team","TISI","22.15","22.25","21.45","+0.50","+2.31%","227.31K","15:59:59"
"Tennant","TNC","78.20","78.95","77.15","+0.95","+1.23%","224.32K","15:59:59"
"Tetra Tech","TTEK","60.70","60.80","59.25","+1.20","+2.02%","211.88K","15:59:59"
"Tetra Technologies","TTI","4.49","4.62","4.49","-0.08","-1.75%","406.46K","15:59:59"
"Texas Capital","TCBI","96.20","99.95","95.15","+2.50","+2.67%","1.43M","15:59:59"
"The Andersons","ANDE","35.00","35.10","34.30","+0.35","+1.01%","60.40K","15:59:59"
"The Childrens Place","PLCE","128.05","129.75","123.00","+4.20","+3.39%","738.78K","15:59:59"
"The Ensign","ENSG","38.15","38.17","37.03","+0.21","+0.55%","228.15K","15:59:59"
"The Medicines","MDCO","40.08","40.27","39.36","+0.32","+0.80%","909.09K","15:59:59"
"The Navigators","NAVG","58.15","58.20","57.45","+0.20","+0.35%","61.70K","15:59:59"
"The Providence Service","PRSC","72.03","72.22","71.57","+0.11","+0.15%","42.16K","15:59:59"
"Tidewater","TDW","31.590","32.150","31.230","+0.260","+0.83%","321.59K","15:59:59"
"Tile Shop","TTS","9.300","9.500","8.400","+1.000","+12.05%","2.76M","15:59:59"
"Timkensteel Corp","TMST","17.80","17.82","17.34","-0.18","-1.00%","235.01K","15:59:59"
"Titan","TWI","10.62","10.69","10.37","+0.19","+1.82%","188.73K","15:59:59"
"Tivity Health","TVTY","34.30","34.65","34.13","-0.30","-0.87%","648.30K","15:59:59"
"TiVo","TIVO","12.75","13.05","12.70","0.00","0.00%","1.09M","15:59:59"
"Tompkins","TMP","87.18","87.57","86.41","-0.15","-0.17%","6.50K","16:10:00"
"Topbuild Corp","BLD","83.96","84.10","81.82","+2.00","+2.44%","221.39K","15:59:59"
"Tredegar","TG","24.80","24.90","24.15","+0.30","+1.22%","63.25K","15:59:59"
"Trex","TREX","68.41","68.91","67.54","+0.24","+0.35%","249.12K","15:59:59"
"TrueBlue","TBI","28.00","28.25","27.25","+0.55","+2.00%","201.88K","15:59:59"
"TrustCo Bank NY","TRST","8.95","9.05","8.90","-0.05","-0.56%","437.94K","15:59:59"
"TTEC","TTEC","33.95","34.45","33.53","+0.15","+0.44%","73.69K","15:59:59"
"TTM","TTMI","17.89","18.12","17.78","-0.17","-0.94%","1.16M","15:59:59"
"Tuesday Morning","TUES","2.75","2.80","2.68","-0.03","-0.90%","256.76K","15:59:59"
"U S Concrete","USCR","52.45","52.50","50.70","+0.80","+1.55%","367.57K","15:59:59"
"UMB Financial","UMBF","77.65","77.94","76.99","+0.02","+0.03%","203.30K","15:59:59"
"Unifi","UFI","31.73","31.92","31.44","+0.18","+0.57%","39.23K","15:59:59"
"Unifirst","UNF","186.45","187.00","185.05","+0.80","+0.43%","48.45K","15:59:59"
"Unit","UNT","26.420","26.790","26.120","-0.010","-0.04%","308.32K","15:59:59"
"United Bankshares","UBSI","36.10","36.20","35.25","+0.65","+1.83%","434.32K","15:59:59"
"United Community Banks","UCBI","30.85","30.97","30.42","+0.16","+0.52%","397.53K","15:59:59"
"United Fire","UFCS","56.24","56.55","55.82","-0.45","-0.79%","48.55K","15:59:59"
"United Insurances","UIHC","20.320","20.350","20.150","+0.010","+0.05%","32.60K","15:59:59"
"Universal","UVV","64.80","65.55","62.80","+0.25","+0.39%","307.76K","15:59:59"
"Universal Electronics","UEIC","34.95","35.70","34.60","+0.20","+0.58%","118.95K","15:59:59"
"Universal Forest","UFPI","36.17","36.62","34.40","-2.23","-5.81%","1.57M","15:59:59"
"Universal Health RI","UHT","64.63","65.00","63.53","+1.02","+1.60%","20.79K","15:59:59"
"Universal Insurance","UVE","37.60","38.00","36.95","+0.45","+1.21%","237.99K","15:59:59"
"Urstadt Biddle Properties","UBA","22.50","22.55","21.90","+0.45","+2.04%","87.11K","15:59:59"
"US Ecology","ECOL","65.00","65.50","64.15","+0.58","+0.90%","73.82K","15:59:59"
"US Physicalrapy","USPH","104.00","104.20","101.16","+2.05","+2.01%","42.63K","15:59:59"
"US Silica","SLCA","24.830","26.330","24.750","-1.270","-4.87%","3.29M","15:59:59"
"Veeco","VECO","15.80","16.03","15.35","-0.35","-2.17%","283.25K","15:59:59"
"Vera Bradley","VRA","14.09","14.34","13.77","+0.30","+2.18%","334.72K","15:59:59"
"Veritiv Cor","VRTV","40.65","40.75","40.00","+0.55","+1.37%","35.21K","15:59:59"
"Viad","VVI","57.05","57.40","56.45","+0.45","+0.80%","46.39K","15:59:59"
"Viavi Solutions","VIAV","10.27","10.55","10.26","-0.13","-1.25%","2.80M","15:59:59"
"Vicor","VICR","50.95","51.80","50.48","-0.45","-0.88%","133.45K","15:59:59"
"Virtus","VRTS","128.30","131.90","128.05","-1.40","-1.08%","46.99K","15:59:59"
"Virtusa","VRTU","54.15","54.61","53.87","+0.12","+0.22%","141.65K","15:59:59"
"Vitamin Shoppe","VSI","7.15","7.50","6.80","+0.20","+2.88%","329.78K","15:59:59"
"Wabash National","WNC","20.21","20.22","19.67","+0.40","+2.02%","403.28K","15:59:59"
"WageWorks","WAGE","51.100","51.750","50.525","-0.850","-1.64%","331.99K","15:59:59"
"Walker&Dunlop","WD","59.35","59.40","58.08","+1.08","+1.85%","103.34K","15:59:59"
"Watts Water Technologies","WTS","83.85","84.00","82.65","+0.80","+0.96%","73.30K","15:59:59"
"WD-40","WDFC","161.20","161.40","155.60","+4.14","+2.64%","103.65K","15:59:59"
"Westamerica Bancorporation","WABC","59.73","60.00","58.50","+0.86","+1.46%","99.55K","15:59:59"
"Winnebago Industries","WGO","42.75","43.15","41.95","+0.40","+0.94%","329.48K","15:59:59"
"Wintrust","WTFC","91.31","91.92","90.45","+0.47","+0.52%","357.73K","15:59:59"
"Wolverine","WWW","36.52","36.58","35.49","+0.93","+2.61%","446.47K","15:59:59"
"World Acceptance","WRLD","120.31","120.68","115.65","+3.91","+3.36%","74.64K","15:59:59"
"WWE","WWE","82.12","83.12","80.03","+1.60","+1.99%","1.26M","15:59:59"
"XO","XOXO","34.200","34.300","33.780","+0.280","+0.83%","114.25K","15:59:59"
"Xperi","XPER","16.65","17.35","16.55","+0.30","+1.83%","371.55K","15:59:59"
"Zumiez","ZUMZ","21.85","21.90","21.30","+0.50","+2.34%","387.90K","15:59:59"
