"Name","Symbol","Average Vol. (3m)","Market Cap","Revenue","P/E Ratio","Beta"
"Pennsylvania RE","PEI","1.04M","745.75M","364.51M","","1.11"
"Perficient","PRFT","239.02K","928.68M","499.96M","46.45","0.84"
"Perry Ellis","PERY","87.98K","461.73M","888.00M","7.78","0.34"
"PetMed Express","PETS","664.52K","789.15M","281.53M","20.41","0.52"
"PGT Innovations","PGTI","513.39K","1.21B","570.50M","28.48","0.84"
"Phibro","PAHC","105.54K","2.03B","803.04M","31.34","0.92"
"Pinnacle","PNFP","522.27K","4.93B","534.63M","16.7","1.01"
"Pioneer Energy Services","PES","1.01M","248.98M","542.83M","","2.98"
"Piper Jaffray","PJC","85.32K","1.15B","838.67M","","1.52"
"Plexus","PLXS","156.62K","1.99B","2.77B","21.86","0.68"
"Powell Industries","POWL","56.05K","423.86M","372.57M","","1.34"
"Power Integrations","POWI","162.99K","2.10B","432.06M","32.16","0.9"
"PRA Group Inc","PRAA","407.16K","1.75B","830.19M","28.65","1.63"
"ProAssurance","PRA","483.05K","2.23B","849.09M","26.55","0.55"
"Progress","PRGS","514.27K","1.69B","403.54M","32.65","0.76"
"Proto Labs","PRLB","148.52K","3.40B","399.69M","59.21","1.12"
"Provident","PFS","166.21K","1.69B","201.79M","16.84","0.78"
"PS Business Parks","PSB","90.97K","3.54B","407.90M","22.8","0.49"
"Quaker Chemical","KWR","36.95K","2.22B","858.01M","58.65","1.37"
"Quality Systems","QSII","327.16K","1.37B","533.31M","523.12","0.56"
"Qualys","QLYS","272.04K","3.32B","255.43M","85.91","1.14"
"Quanex Building Products","NX","201.83K","590.78M","867.40M","25.05","0.73"
"QuinStreet","QNST","634.94K","681.09M","374.36M","80.78","0.92"
"Quorum Health","QHC","401.06K","136.77M","2.03B","",""
"Rambus","RMBS","923.63K","1.35B","303.91M","","0.19"
"Raven","RAVN","132.08K","1.37B","394.91M","27.06","1.54"
"Rayonier Advanced Materials","RYAM","817.57K","1.02B","1.62B","4.34","3.41"
"Re Max Holding","RMAX","107.05K","891.75M","200.34M","16.55","0.47"
"Red Robin Gourmet Burgers","RRGB","337.53K","488.38M","1.38B","18.49","0.4"
"Regis","RGS","158.47K","813.21M","1.34B","6.66","1.32"
"Rent-A-Center","RCII","1.69M","792.14M","2.64B","","0.62"
"Repligen","RGEN","273.07K","2.08B","170.75M","155.14","0.68"
"Resources Connection","RECN","120.65K","517.15M","654.13M","28","1.05"
"Retail Opportunity","ROIC","1.17M","2.17B","287.45M","63.09","0.59"
"REX American Resources","REX","37.53K","496.36M","460.25M","16.8","1.1"
"RLI","RLI","151.91K","3.31B","809.33M","46.47","1.25"
"Roadrunner","RRTS","864.08K","80.10M","2.18B","","0.82"
"Rogers","ROG","121.60K","2.34B","845.08M","37.5","1.46"
"RR Donnelley & Sons","RRD","1.07M","350.09M","7.05B","13.1","1.34"
"Rudolph","RTEC","198.68K","904.88M","277.58M","16.38","0.87"
"Ruth's Hospitality","RUTH","249.57K","881.77M","425.82M","25.79","0.33"
"S&T Bancorp","STBA","95.44K","1.55B","165.65M","16.72","0.6"
"Sabra","SBRA","1.99M","3.97B","571.74M","19.86","0.57"
"Safety Insurance","SAFT","46.63K","1.42B","839.19M","","0.56"
"Saia","SAIA","218.60K","1.94B","1.52B","24.93","0.78"
"Sanderson Farms","SAFM","563.59K","2.35B","3.44B","9.57","0.25"
"Sanmina","SANM","991.17K","2.01B","6.99B","23.8","0.45"
"Saul Centers","BFS","36.99K","1.19B","225.70M","35.74","0.63"
"ScanSource","SCSC","99.74K","1.03B","3.77B","21.24","0.89"
"Scholastic","SCHL","130.00K","1.43B","1.63B","3590.35","0.68"
"Schweitzer-Mauduit","SWM","150.54K","1.30B","1.01B","13.97","1.34"
"Scientific Games","SGMS","947.55K","3.20B","3.25B","","2.55"
"SEACOR","CKH","153.69K","928.31M","745.33M","16.65","0.81"
"Select Medical","SEM","539.89K","2.70B","4.76B","21.53","1.35"
"Selective","SIGI","177.02K","3.62B","2.54B","20.98","1.24"
"Semtech","SMTC","557.70K","3.16B","574.47M","37.9","1.39"
"Seneca Foods A","SENEA","15.79K","276.08M","1.66B","","0.96"
"ServisFirst Bancshares","SFBS","150.50K","2.25B","162.74M","19.81","1.25"
"Shoe Carnival","SCVL","255.89K","511.23M","1.28B","17.81","0.69"
"Shutterstock","SSTK","224.41K","1.76B","602.49M","40.63","1.33"
"Simmons First National","SFNC","534.96K","2.77B","398.99M","18.09","1.09"
"Simpson Manufacturing","SSD","262.92K","3.42B","1.05B","31.19","1.59"
"SkyWest","SKYW","273.85K","3.09B","3.22B","13.85","1.66"
"Sleep Number","SL2","0.02K","924.91M","1.31B","22.66","0.58"
"Sonic","SONC","845.97K","1.24B","435.41M","22.8","1.55"
"Sonic Automotive","SAH","204.00K","861.96M","10.08B","12.84","1.62"
"South Jersey Industries","SJI","775.37K","2.89B","1.34B","47.68","0.55"
"Southside","SBSI","163.06K","1.22B","134.61M","18.01","0.74"
"SpartanNash Co","SPTN","299.72K","845.96M","10.51B","","1.24"
"Spectrum","SPPI","1.33M","2.14B","129.77M","","1.89"
"Spire","SR","329.36K","3.62B","1.96B","","0.02"
"Spok Holdings","SPOK","95.76K","284.09M","171.15M","47.44","0.35"
"SPS Commerce","SPSC","147.37K","1.53B","234.53M","152.63","0.71"
"SPX Corp","SPXC","221.50K","1.57B","1.47B","12.87","1.58"
"SPX FLOW Inc","FLOW","227.91K","1.95B","2.04B","30.57",""
"Stage Stores","SSI","210.78K","57.31M","1.95B","","0.57"
"Stampscom","STMP","384.31K","4.69B","520.72M","25.41","-0.01"
"Standard Motor Products","SMP","88.55K","1.07B","1.07B","21.09","1.66"
"Standex","SXI","34.72K","1.33B","857.96M","24.84","1.47"
"Stein Mart","SMRT","520.78K","107.23M","1.31B","","-1.1"
"Stepan","SCL","107.58K","2.01B","1.98B","18.95","1.19"
"Sterling Bancorp","STL","2.00M","4.95B","642.84M","17.15","0.96"
"Steven Madden","SHOO","476.25K","3.27B","1.59B","26.31","0.47"
"Stewart Info Services","STC","132.11K","1.06B","1.96B","27.83","0.76"
"Strategic Education","STRA","93.12K","1.39B","458.36M","53.21","0.82"
"Sturm Ruger&Company","RGR","206.67K","964.70M","482.62M","20.1","-0.05"
"Summit Hotel Properties","INN","589.66K","1.44B","560.76M","25.71","1.18"
"SunCoke Energy","SXC","382.12K","719.66M","1.42B","158.77","1.03"
"Super Micro Computer","SMCI","512.88K","1.02B","717.87M","15.64","0.27"
"Superior Industries","SUP","174.99K","465.11M","1.32B","","1.21"
"Supernus","SUPN","659.85K","2.73B","335.10M","34.86","0.93"
"Supervalu","SVU","1.66M","1.24B","14.91B","29.87","1.26"
"SurModics","SRDX","32.27K","786.86M","73.92M","348.22","0.59"
"Sykes","SYKE","145.07K","1.25B","1.62B","21.69","0.76"
"Synchronoss Tech","SNCR","1.01M","171.20M","399.98M","","0.54"
"Synergy Resources","SRCI","443.33K","2.76B","536.74M","12.4","1.88"
"Tailored Brands","TLRD","1.66M","1.04B","3.34B","9.54","1.67"
"Take-Two","TTWO","2.20M","14.05B","2.21B","74.34","0.89"
"Team","TISI","402.46K","656.72M","1.22B","","1.72"
"Tennant","TNC","96.56K","1.45B","1.11B","78.64","0.85"
"Tetra Tech","TTEK","270.35K","3.64B","2.18B","28.08","0.97"
"Tetra Technologies","TTI","720.27K","546.23M","851.75M","85.19","0.84"
"Texas Capital","TCBI","471.03K","4.56B","577.95M","17.94","1.8"
"The Andersons","ANDE","139.16K","987.67M","3.47B","","1.31"
"The Childrens Place","PLCE","392.35K","2.08B","1.87B","16.84","0.37"
"The Ensign","ENSG","249.64K","1.82B","1.95B","25.2","0.66"
"The Medicines","MDCO","1.51M","2.83B","34.91M","","0.77"
"The Navigators","NAVG","101.93K","1.77B","1.35B","25.83","0.5"
"The Providence Service","PRSC","86.77K","935.77M","2.03B","30.63","0.69"
"Tidewater","TDW","268.60K","838.38M","421.61M","","2.09"
"Tile Shop","TTS","993.54K","427.76M","347.04M","48.98","1.87"
"Timkensteel Corp","TMST","344.68K","605.15M","1.47B","","1.78"
"Titan","TWI","306.99K","425.94M","1.54B","","1.61"
"Tivity Health","TVTY","437.82K","1.40B","578.85M","19.15","0.55"
"TiVo","TIVO","1.54M","1.41B","810.54M","24.8","-0.57"
"Tompkins","TMP","7.08K","1.31B","154.31M","","0.84"
"Topbuild Corp","BLD","270.45K","2.61B","1.96B","23.53",""
"Tredegar","TG","96.20K","730.30M","996.56M","15.1","1.38"
"Trex","TREX","425.12K","4.62B","640.30M","38.63","2.39"
"TrueBlue","TBI","238.16K","1.03B","2.50B","16.77","1.87"
"TrustCo Bank NY","TRST","311.34K","877.51M","97.49M","15.9","1.02"
"TTEC","TTEC","55.56K","1.47B","1.51B","","0.91"
"TTM","TTMI","913.36K","1.94B","2.79B","10.79","1.86"
"Tuesday Morning","TUES","259.67K","132.97M","999.51M","","1.44"
"U S Concrete","USCR","349.30K","781.67M","1.36B","51.43","1.07"
"UMB Financial","UMBF","236.14K","3.70B","549.96M","17.4","0.79"
"Unifi","UFI","62.59K","585.64M","678.91M","20.68","0.65"
"Unifirst","UNF","64.07K","3.60B","1.67B","34.5","0.58"
"Unit","UNT","389.41K","1.28B","769.05M","43.46","2.99"
"United Bankshares","UBSI","725.70K","3.98B","412.39M","16.54","1.07"
"United Community Banks","UCBI","493.37K","2.44B","283.25M","18.24","0.91"
"United Fire","UFCS","90.11K","1.42B","1.30B","61.49","0.57"
"United Insurances","UIHC","162.95K","910.83M","717.00M","61.51","1.7"
"Universal","UVV","240.04K","1.69B","2.03B","19.08","1.07"
"Universal Electronics","UEIC","90.04K","634.95M","684.02M","27.1","1.1"
"Universal Forest","UFPI","306.86K","2.25B","4.31B","14.83","1.87"
"Universal Health RI","UHT","34.57K","933.23M","75.10M","36.58","0.29"
"Universal Insurance","UVE","204.93K","1.56B","792.84M","11.49","1.81"
"Urstadt Biddle Properties","UBA","104.50K","836.69M","134.60M","41.25","0.29"
"US Ecology","ECOL","97.67K","1.41B","524.72M","37.46","0.58"
"US Physicalrapy","USPH","46.77K","1.45B","435.67M","69.63","1.07"
"US Silica","SLCA","1.97M","1.96B","1.50B","16.12","2.29"
"Veeco","VECO","723.52K","564.83M","591.65M","","0.61"
"Vera Bradley","VRA","334.69K","477.54M","445.10M","40.85","0.31"
"Veritiv Cor","VRTV","64.16K","614.57M","8.47B","181.29","0.4"
"Viad","VVI","66.55K","1.16B","1.95B","22.29","0.67"
"Viavi Solutions","VIAV","2.45M","2.27B","814.50M","","0.97"
"Vicor","VICR","112.49K","2.32B","255.13M","178.18","0.98"
"Virtus","VRTS","61.07K","920.22M","513.65M","13.87","1.52"
"Virtusa","VRTU","221.45K","1.56B","1.02B","77.45","1.23"
"Vitamin Shoppe","VSI","474.00K","209.60M","1.16B","","0.51"
"Wabash National","WNC","427.10K","1.09B","2.07B","8.14","1.88"
"WageWorks","WAGE","341.08K","2.09B","235.62M","45","1.39"
"Walker&Dunlop","WD","193.65K","1.66B","712.59M","11.23","0.7"
"Watts Water Technologies","WTS","122.00K","2.95B","1.52B","26.22","1.06"
"WD-40","WDFC","60.92K","2.25B","402.45M","39.51","0.57"
"Westamerica Bancorporation","WABC","95.13K","1.62B","93.82M","24.17","1.01"
"Winnebago Industries","WGO","635.92K","1.27B","1.94B","12.95","1.71"
"Wintrust","WTFC","353.73K","5.01B","726.16M","17.37","0.79"
"Wolverine","WWW","653.70K","3.40B","2.29B","104.68","0.99"
"World Acceptance","WRLD","111.75K","955.16M","542.59M","13.29","2.86"
"WWE","WWE","1.51M","6.06B","867.18M","101.08","0.98"
"XO","XOXO","223.96K","734.88M","164.03M","46","0.86"
"Xperi","XPER","599.71K","801.65M","372.01M","","0.55"
"Zumiez","ZUMZ","383.79K","598.54M","952.55M","20.81","1.02"
