"Name","Symbol","Average Vol. (3m)","Market Cap","Revenue","P/E Ratio","Beta"
"Pennsylvania RE","PEI","1.04M","711.28M","364.51M","","1.11"
"Perficient","PRFT","239.02K","972.15M","499.96M","48.08","0.84"
"Perry Ellis","PERY","87.98K","463.16M","888.00M","7.79","0.34"
"PetMed Express","PETS","664.52K","783.16M","281.53M","20.15","0.52"
"PGT Innovations","PGTI","513.52K","1.28B","570.50M","29.07","0.84"
"Phibro","PAHC","105.54K","2.04B","803.04M","30.84","0.92"
"Pinnacle","PNFP","522.27K","4.94B","534.63M","16.94","1.01"
"Pioneer Energy Services","PES","989.30K","256.76M","542.83M","","2.97"
"Piper Jaffray","PJC","81.67K","1.17B","838.67M","","1.52"
"Plexus","PLXS","156.62K","2.03B","2.77B","22.25","0.68"
"Powell Industries","POWL","56.05K","433.83M","372.57M","","1.35"
"Power Integrations","POWI","162.99K","2.14B","432.06M","33.21","0.9"
"PRA Group Inc","PRAA","407.16K","1.80B","830.19M","23.68","1.62"
"ProAssurance","PRA","480.30K","2.26B","849.09M","28.36","0.56"
"Progress","PRGS","514.27K","1.73B","403.54M","33.47","0.76"
"Proto Labs","PRLB","147.74K","3.52B","399.69M","61.54","1.12"
"Provident","PFS","166.49K","1.67B","201.79M","16.89","0.77"
"PS Business Parks","PSB","91.08K","3.52B","407.90M","22.63","0.49"
"Quaker Chemical","KWR","36.50K","2.22B","858.01M","59.29","1.36"
"Quality Systems","QSII","327.16K","1.38B","533.31M","525.58","0.57"
"Qualys","QLYS","272.04K","3.43B","255.43M","89.04","1.13"
"Quanex Building Products","NX","197.51K","596.04M","867.40M","25.05","0.72"
"QuinStreet","QNST","634.94K","611.80M","404.35M","41.86","0.93"
"Quorum Health","QHC","411.97K","120.24M","2.03B","",""
"Rambus","RMBS","923.63K","1.37B","303.91M","","0.19"
"Raven","RAVN","132.08K","1.39B","394.91M","27.48","1.53"
"Rayonier Advanced Materials","RYAM","815.68K","1.05B","1.62B","4.5","3.43"
"Re Max Holding","RMAX","112.87K","881.10M","200.34M","16.45","0.47"
"Red Robin Gourmet Burgers","RRGB","337.53K","482.54M","1.38B","18.81","0.35"
"Regis","RGS","159.14K","816.90M","1.34B","6.69","1.32"
"Rent-A-Center","RCII","1.69M","790.00M","2.64B","","0.62"
"Repligen","RGEN","273.07K","2.14B","170.75M","159.02","0.67"
"Resources Connection","RECN","120.65K","517.15M","654.13M","28.17","1.06"
"Retail Opportunity","ROIC","1.17M","2.15B","287.45M","62.14","0.59"
"REX American Resources","REX","36.60K","506.59M","460.25M","17.07","1.1"
"RLI","RLI","147.92K","3.34B","809.33M","46.91","1.25"
"Roadrunner","RRTS","879.94K","78.94M","2.21B","","0.81"
"Rogers","ROG","122.79K","2.45B","845.08M","38.62","1.47"
"RR Donnelley & Sons","RRD","1.05M","327.60M","7.05B","13.13","1.33"
"Rudolph","RTEC","198.66K","882.05M","277.58M","16.15","0.86"
"Ruth's Hospitality","RUTH","249.57K","884.87M","425.82M","26.15","0.32"
"S&T Bancorp","STBA","95.44K","1.57B","165.65M","16.96","0.6"
"Sabra","SBRA","1.99M","3.99B","571.74M","19.79","0.58"
"Safety Insurance","SAFT","46.63K","1.41B","839.19M","22.45","0.56"
"Saia","SAIA","218.60K","1.94B","1.52B","25.1","0.78"
"Sanderson Farms","SAFM","563.59K","2.36B","3.44B","9.38","0.25"
"Sanmina","SANM","991.17K","2.09B","6.99B","24.77","0.45"
"Saul Centers","BFS","36.83K","1.21B","225.70M","36.55","0.63"
"ScanSource","SCSC","99.74K","1.05B","3.77B","21.69","0.88"
"Scholastic","SCHL","130.00K","1.42B","1.63B","3616.67","0.67"
"Schweitzer-Mauduit","SWM","149.65K","1.27B","1.01B","12.94","1.34"
"Scientific Games","SGMS","947.55K","3.16B","3.25B","","2.48"
"SEACOR","CKH","147.99K","944.71M","745.33M","16.76","0.8"
"Select Medical","SEM","536.44K","2.63B","4.76B","20.67","1.34"
"Selective","SIGI","177.02K","3.59B","2.54B","20.79","1.24"
"Semtech","SMTC","557.70K","3.33B","574.47M","40.79","1.39"
"Seneca Foods A","SENEA","15.79K","280.01M","1.66B","","0.98"
"ServisFirst Bancshares","SFBS","150.50K","2.24B","162.74M","19.92","1.24"
"Shoe Carnival","SCVL","255.89K","508.98M","1.28B","17.81","0.69"
"Shutterstock","SSTK","226.92K","1.84B","602.49M","42.71","1.35"
"Simmons First National","SFNC","534.96K","2.79B","398.99M","18.27","1.09"
"Simpson Manufacturing","SSD","263.94K","3.41B","1.05B","30.79","1.59"
"SkyWest","SKYW","273.85K","3.15B","3.22B","13.35","1.65"
"Sleep Number","SL2","0.02K","887.65M","1.31B","22.66","0.58"
"Sonic","SONC","845.97K","1.21B","435.41M","22.61","1.54"
"Sonic Automotive","SAH","208.28K","918.30M","10.08B","13.51","1.63"
"South Jersey Industries","SJI","746.90K","2.90B","1.34B","48.09","0.55"
"Southside","SBSI","163.06K","1.23B","134.61M","18.33","0.74"
"SpartanNash Co","SPTN","299.72K","852.06M","10.51B","","1.23"
"Spectrum","SPPI","1.33M","2.20B","129.77M","","1.87"
"Spire","SR","300.92K","3.74B","1.96B","21.03","0.03"
"Spok Holdings","SPOK","95.76K","293.82M","171.15M","48.78","0.35"
"SPS Commerce","SPSC","147.37K","1.61B","234.53M","158.43","0.72"
"SPX Corp","SPXC","220.56K","1.57B","1.47B","12.63","1.57"
"SPX FLOW Inc","FLOW","225.74K","2.02B","2.04B","31.48",""
"Stage Stores","SSI","213.37K","61.83M","1.95B","","0.58"
"Stampscom","STMP","384.31K","4.72B","520.72M","24.8","-0.02"
"Standard Motor Products","SMP","87.73K","1.07B","1.07B","21.03","1.66"
"Standex","SXI","34.24K","1.35B","857.96M","25.33","1.47"
"Stein Mart","SMRT","520.78K","104.84M","1.31B","","-1.1"
"Stepan","SCL","105.79K","1.99B","1.98B","18.91","1.19"
"Sterling Bancorp","STL","1.96M","4.99B","642.84M","17.5","0.95"
"Steven Madden","SHOO","476.25K","3.26B","1.59B","26.22","0.48"
"Stewart Info Services","STC","125.82K","1.07B","1.96B","27.86","0.75"
"Strategic Education","STRA","93.12K","1.41B","458.36M","53.72","0.82"
"Sturm Ruger&Company","RGR","192.14K","979.53M","482.62M","20.42","-0.05"
"Summit Hotel Properties","INN","581.99K","1.43B","560.76M","25.18","1.17"
"SunCoke Energy","SXC","385.06K","754.08M","1.42B","163.91","1.03"
"Super Micro Computer","SMCI","512.88K","986.03M","717.87M","14.63","0.25"
"Superior Industries","SUP","176.75K","487.62M","1.47B","2070.57","1.23"
"Supernus","SUPN","659.85K","2.76B","335.10M","27.77","0.92"
"Supervalu","SVU","1.67M","1.25B","14.91B","29.98","1.26"
"SurModics","SRDX","32.27K","875.03M","78.36M","","0.6"
"Sykes","SYKE","145.07K","1.25B","1.62B","22.71","0.75"
"Synchronoss Tech","SNCR","1.01M","174.58M","399.98M","","0.54"
"Synergy Resources","SRCI","443.33K","2.41B","536.74M","10.82","1.86"
"Tailored Brands","TLRD","1.66M","1.06B","3.34B","9.84","1.68"
"Take-Two","TTWO","2.20M","13.91B","2.21B","75.31","0.91"
"Team","TISI","387.00K","688.21M","1.22B","","1.73"
"Tennant","TNC","95.28K","1.46B","1.11B","77.33","0.85"
"Tetra Tech","TTEK","270.35K","3.85B","2.18B","29.56","0.99"
"Tetra Technologies","TTI","693.23K","551.25M","851.75M","81.67","0.84"
"Texas Capital","TCBI","471.03K","4.58B","577.95M","18.21","1.79"
"The Andersons","ANDE","139.16K","1.00B","3.47B","61.03","1.33"
"The Childrens Place","PLCE","392.35K","2.13B","1.87B","17.33","0.38"
"The Ensign","ENSG","249.64K","1.86B","1.95B","25.89","0.65"
"The Medicines","MDCO","1.51M","2.86B","34.91M","","0.77"
"The Navigators","NAVG","101.93K","1.73B","1.35B","25.44","0.5"
"The Providence Service","PRSC","86.77K","951.40M","2.03B","28.12","0.68"
"Tidewater","TDW","264.52K","847.51M","421.61M","","2.09"
"Tile Shop","TTS","993.54K","419.89M","347.04M","49.58","1.87"
"Timkensteel Corp","TMST","347.22K","637.11M","1.47B","","1.78"
"Titan","TWI","347.34K","434.91M","1.54B","","1.57"
"Tivity Health","TVTY","437.82K","1.39B","578.85M","18.48","0.55"
"TiVo","TIVO","1.54M","1.48B","810.54M","26.31","-0.58"
"Tompkins","TMP","7.08K","1.31B","154.31M","","0.84"
"Topbuild Corp","BLD","266.72K","2.86B","2.09B","23.32",""
"Tredegar","TG","98.16K","756.78M","996.56M","40.48","1.36"
"Trex","TREX","391.32K","4.65B","640.30M","38.26","2.38"
"TrueBlue","TBI","234.19K","1.07B","2.50B","17.38","1.87"
"TrustCo Bank NY","TRST","311.34K","877.51M","97.49M","16.06","1.02"
"TTEC","TTEC","55.56K","1.51B","1.51B","","0.88"
"TTM","TTMI","913.36K","1.95B","2.79B","11.05","1.88"
"Tuesday Morning","TUES","259.67K","135.26M","999.51M","","1.44"
"U S Concrete","USCR","349.30K","833.78M","1.43B","25.49","1.07"
"UMB Financial","UMBF","236.14K","3.72B","549.96M","17.6","0.8"
"Unifi","UFI","62.12K","580.69M","678.91M","21.01","0.66"
"Unifirst","UNF","63.69K","3.63B","1.67B","34.99","0.58"
"Unit","UNT","376.55K","1.30B","769.05M","43.3","2.98"
"United Bankshares","UBSI","725.70K","3.97B","412.39M","16.81","1.07"
"United Community Banks","UCBI","493.37K","2.44B","283.25M","18.4","0.91"
"United Fire","UFCS","90.11K","1.40B","1.30B","54.49","0.55"
"United Insurances","UIHC","162.95K","895.84M","717.00M","60.44","1.7"
"Universal","UVV","252.76K","1.70B","2.13B","14.88","1.05"
"Universal Electronics","UEIC","90.04K","1.03B","684.02M","25.95","1.16"
"Universal Forest","UFPI","306.86K","2.27B","4.31B","14.84","1.87"
"Universal Health RI","UHT","34.55K","949.45M","75.10M","36.79","0.29"
"Universal Insurance","UVE","208.14K","1.53B","792.84M","11.4","1.81"
"Urstadt Biddle Properties","UBA","104.84K","829.03M","134.60M","40.66","0.29"
"US Ecology","ECOL","97.67K","1.54B","524.72M","39.88","0.57"
"US Physicalrapy","USPH","46.68K","1.43B","435.67M","80.2","1.07"
"US Silica","SLCA","1.93M","1.95B","1.50B","16.17","2.28"
"Veeco","VECO","723.52K","569.70M","591.65M","","0.56"
"Vera Bradley","VRA","334.69K","486.44M","445.10M","42.38","0.32"
"Veritiv Cor","VRTV","56.28K","623.28M","8.47B","185.03","0.41"
"Viad","VVI","65.17K","1.17B","1.95B","22.96","0.67"
"Viavi Solutions","VIAV","2.45M","2.38B","814.50M","","0.97"
"Vicor","VICR","112.49K","2.44B","255.13M","190.78","0.98"
"Virtus","VRTS","61.07K","951.98M","513.65M","14.44","1.51"
"Virtusa","VRTU","221.45K","1.61B","1.02B","78.33","1.23"
"Vitamin Shoppe","VSI","508.97K","196.27M","1.16B","","0.55"
"Wabash National","WNC","412.03K","1.08B","2.07B","8.09","1.87"
"WageWorks","WAGE","331.15K","2.21B","235.62M","47.98","1.4"
"Walker&Dunlop","WD","187.98K","1.68B","712.59M","11.4","0.68"
"Watts Water Technologies","WTS","119.70K","2.91B","1.52B","25.79","1.06"
"WD-40","WDFC","60.92K","2.31B","402.45M","40.29","0.57"
"Westamerica Bancorporation","WABC","95.13K","1.65B","93.82M","25.07","1.02"
"Winnebago Industries","WGO","616.67K","1.26B","1.94B","12.81","1.71"
"Wintrust","WTFC","353.73K","5.02B","726.16M","17.56","0.79"
"Wolverine","WWW","619.05K","3.41B","2.29B","","1"
"World Acceptance","WRLD","111.75K","998.48M","542.59M","14.11","2.88"
"WWE","WWE","1.51M","6.17B","867.18M","101.85","0.97"
"XO","XOXO","214.14K","763.63M","164.03M","47.33","0.86"
"Xperi","XPER","599.71K","801.65M","372.01M","","0.54"
"Zumiez","ZUMZ","383.79K","632.93M","952.55M","22.4","1.03"
