Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
ITRI,"Itron Inc",65.95,"80% Buy",62.85%,31.13%,291425,55.26,79.95
IVC,"Invacare Corp",15.2,"96% Sell",31.97%,33.56%,378985,13.2,20
IVR,"Invesco Mortgage Capital Inc",16.17,"16% Sell",49.67%,10.82%,684885,15.15,18.86
JBSS,"John B Sanfilippo",71.21,"32% Sell",38.22%,32.77%,83075,54.32,79.37
JBT,"John Bean Technologies Corp",115.05,"96% Buy",65.38%,20.60%,142260,84.81,122.65
JCP,"J.C. Penney Company Inc",1.72,"88% Sell",33.29%,122.59%,18265154,1.6,4.75
JJSF,"J J Snack Foods",143.27,"32% Sell",41.73%,24.31%,66230,124.1,159.05
JRVR,"James River Gp HD",41,"80% Buy",55.24%,16.25%,97505,32.17,44.34
KALU,"Kaiser Aluminum",110.02,"64% Buy",52.75%,21.79%,88405,90.93,119.66
KAMN,"Kaman Corp",65.28,"48% Sell",43.96%,16.71%,159645,48.05,75.08
KELYA,"Kelly Svcs Cl A",25.64,"64% Buy",61.08%,18.81%,137405,21.18,32.31
KEM,"Kemet Corp",26.59,"48% Buy",56.85%,39.64%,1158650,13.73,29.85
KFY,"Korn/Ferry International",67.1,"88% Buy",56.73%,21.33%,412645,31.99,68.98
KIRK,"Kirkland's Inc",12.12,"80% Buy",60.68%,22.76%,86090,8.55,13.48
KLIC,"Kulicke and Soffa",25.86,"8% Sell",49.03%,24.23%,561380,18.22,28.71
KN,"Knowles Corp",17.67,"80% Buy",60.84%,13.62%,699680,10.94,18.32
KOP,"Koppers Holdings Inc",36.35,"32% Sell",47.79%,38.66%,198780,33.65,51.8
KOPN,"Kopin Cp",2.29,"72% Sell",34.00%,88.67%,414685,2.12,4.6
KRA,"Kraton Performance Polymers Inc",49.26,"48% Buy",56.53%,30.30%,135955,31.48,53.99
KRG,"Kite Realty Group Trust",17.24,"80% Buy",55.60%,17.05%,499590,13.87,20.79
KS,"Kapstone Paper and Packaging Corp",34.36,"72% Sell",41.69%,3.99%,588160,20.42,35.01
KWR,"Quaker Chemical Corp",178.54,"96% Buy",64.79%,40.82%,43495,134.91,180.51
LABL,"Multi Color Cp",61.15,"88% Sell",41.44%,40.49%,93885,57.76,89.7
LAD,"Lithia Motors",87.98,"16% Sell",46.00%,21.18%,265805,78.85,127.99
LCI,"Lannett Co Inc",5.1,"96% Sell",23.25%,328.67%,2395625,4.6,30.35
LCII,"Lci Industries",94.4,"16% Buy",49.79%,50.82%,195530,80.95,132.73
LDL,"Lydall Inc",44.95,"40% Buy",55.07%,43.98%,86490,37.5,60
LGIH,"LGI Homes Inc",57.29,"8% Buy",50.87%,48.22%,339500,40.73,81.88
LGND,"Ligand Pharm",256.96,"96% Buy",66.12%,40.07%,392830,123.11,259.43
LHCG,"LHC Group Inc",99.47,"96% Buy",74.05%,22.98%,240200,58.65,100.43
LION,"Fidelity Southern Cp",24.4,"8% Buy",49.46%,12.71%,84705,20.28,27.05
LKSD,"Lsc Communications Inc",12.27,"32% Sell",45.17%,87.82%,394295,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",17.28,"64% Sell",31.05%,84.93%,1865620,16.9,41.33
LMAT,"Lemaitre Vascular",36.2,"32% Buy",49.55%,22.46%,104510,28.23,41.28
LMNX,"Luminex Corp",27.9,Hold,44.43%,120.31%,504595,18.62,35.37
LNN,"Lindsay Corp",92.77,"16% Sell",49.99%,21.89%,44615,83.57,103.03
LNTH,"Lantheus Holdings",14.9,"32% Buy",56.78%,61.93%,252465,12.8,24.45
LOCO,"El Pollo Loco",12.15,"80% Buy",56.47%,23.36%,264500,9.05,12.75
LPSN,"Liveperson Inc",26.35,"100% Buy",70.23%,28.18%,522585,10.8,26.75
LQDT,"Liquidity Services",7.35,"80% Buy",57.67%,40.17%,92565,4.34,8
LTC,"Ltc Properties",45.34,"72% Buy",65.04%,14.14%,157120,34.46,49.59
LTXB,"Legacytexas Fnl",45.3,"64% Buy",60.02%,16.71%,206800,34.58,46.45
LXP,"Lexington Realty Trust",9.2,"96% Buy",62.43%,11.82%,815265,7.59,10.65
LXU,"Lsb Industries Inc",7.1,"72% Buy",57.71%,35.43%,108485,4.75,10.05
LZB,"La-Z-Boy Inc",33.15,"64% Buy",55.00%,60.06%,559245,23.15,39.15
MANT,"Mantech Intl Cp A",65.63,"96% Buy",69.60%,22.11%,130205,38.37,65.77
MATW,"Matthews Intl Corp",52.85,Hold,44.16%,16.99%,105885,47.7,65.1
MATX,"Matson Inc",36.67,"40% Buy",52.26%,19.74%,171810,24,40.32
MCRI,"Monarch Casino",47.08,"40% Buy",51.64%,19.68%,72405,33.8,49.63
MCS,"Marcus Corp",39.05,"64% Buy",60.77%,30.17%,116775,23.55,40.45
MDC,"M.D.C. Holdings",32.58,"96% Buy",58.97%,23.70%,393015,26.45,37.45
MDCO,"Medicines Co",39.23,"56% Buy",53.98%,16.36%,652985,24.45,41.57
MDXG,"Mimedx Group Inc",4.66,"16% Buy",52.65%,90.95%,2420020,3.01,18.25
MED,"Medifast Inc",227.13,"96% Buy",72.45%,74.15%,249435,54.06,229.74
MEI,"Methode Electronics",40.65,"40% Buy",54.08%,21.22%,138480,36.75,48.44
MGLN,"Magellan Health",75.95,"24% Sell",35.55%,16.96%,237035,71.03,112.25
MGPI,"MGP Ingredients Inc",73.2,"72% Sell",36.35%,51.73%,240880,55.04,99.73
MHLD,"Maiden Holdings Ltd",4.05,"88% Sell",26.50%,191.68%,696875,3.8,9.1
MHO,"M/I Homes",26.53,Hold,50.68%,24.99%,245020,24.08,37.41
MINI,"Mobile Mini Inc",43.5,"72% Sell",44.07%,21.17%,197345,28.1,50.4
MLI,"Mueller Industries",32.99,"88% Buy",59.87%,23.50%,195600,25.26,37.57
MMSI,"Merit Medical Sys",58,"96% Buy",61.98%,17.25%,278295,36.21,61.17
MNRO,"Monro Muffler Brak",68.65,"8% Buy",53.52%,24.39%,251345,45.45,71.85
MNTA,"Momenta Pharma",27.35,"40% Buy",52.91%,44.01%,399880,11.85,32.2
MOG.A,"Moog Inc Cl A",80.38,"24% Buy",57.13%,19.40%,94735,71.56,93.93
MOV,"Movado Group Inc",47.75,"16% Sell",44.29%,33.45%,163040,23.65,53.72
MPAA,"Motorcar Parts Amer",26.46,"96% Buy",74.88%,28.41%,229455,18.09,30.16
MRCY,"Mercury Sys Inc",52.44,"96% Buy",73.52%,57.89%,516440,30.11,55
MRTN,"Marten Transport L",22.15,"32% Sell",46.99%,25.03%,203325,15.8,29.6
MSTR,"Microstrategy Cl A",146.93,"96% Buy",63.50%,25.16%,95585,122.16,150.08
MTH,"Meritage Corp",43.85,Hold,51.47%,24.37%,402765,38.8,55.5
MTRN,"Materion Corp",63.5,"80% Buy",63.32%,18.10%,99890,37.3,65.1
MTRX,"Matrix Service Co",21.6,"96% Buy",63.49%,35.31%,169195,10.6,21.95
MTSC,"M T S Systems Cp",53.2,"32% Buy",52.15%,24.94%,72620,42,57.5
MXL,"Maxlinear Inc",18.91,"40% Buy",57.35%,30.91%,1169280,15.39,28.06
MYE,"Myers Industries",22.8,"88% Buy",65.68%,24.23%,145970,17.7,24.6
MYGN,"Myriad Genetics Inc",49.3,"100% Buy",73.26%,44.86%,795365,27.23,49.85
MYRG,"MYR Group Inc",34.69,"56% Sell",44.13%,52.83%,103425,23.88,40.81
NANO,"Nanometrics Inc",44.53,"96% Buy",61.33%,54.00%,605980,22.08,48.26
NAVG,"Navigators Grp Inc",69.4,"96% Buy",74.42%,36.45%,318935,45.8,70.13
NBHC,"National Bank Holdings Corp",40.86,"80% Buy",58.75%,12.59%,92140,30.25,41.44
NBTB,"NBT Bancorp Inc",40.81,"88% Buy",56.52%,15.82%,61315,31.28,41.88
NCI,"Navigant Consulting",23.66,"40% Buy",52.33%,56.66%,399395,14.66,25.85
NE,"Noble Corp",6.22,"64% Buy",56.95%,43.61%,4771185,3.22,6.84
NEOG,"Neogen Cp",88.95,"100% Buy",67.23%,17.28%,155560,49.51,89.97
NEWM,"New Media Investment Group Inc",15.74,"56% Sell",32.54%,31.63%,575015,13.32,19.1
NFBK,"Northfield Bncrp Del",16.48,"8% Buy",48.83%,18.65%,56520,15.14,18.39
NGVT,"Ingevity Corp",100.64,"88% Buy",64.33%,19.98%,158075,58.79,101.79
NLS,"Nautilus Group",14.9,"16% Buy",53.94%,29.99%,248980,11.3,17.38
NMIH,"Nmi Holdings Cmn A",22.2,"88% Buy",68.26%,29.85%,399775,10.1,22.8
NP,"Neenah Paper",89.35,"88% Buy",57.00%,11.98%,65295,75.5,95.4
NPK,"National Presto Industries",137.25,"88% Buy",66.64%,25.41%,32225,88.8,140.32
NPO,"Enpro Industries",75.64,"80% Buy",54.83%,35.55%,185245,63.73,94.79
NR,"Newpark Resources",11,"96% Buy",57.55%,42.55%,538725,7.35,11.65
NSA,"National Storage Affiliates Tru",28.24,"56% Sell",44.07%,18.58%,356170,21.84,32.28
NSIT,"Insight Enterpr",55.38,"96% Buy",66.01%,31.20%,286410,32.1,56.86
NSP,"Insperity Inc",116.7,"96% Buy",69.11%,39.73%,326350,39.25,118.2
NTGR,"Netgear Inc",73.75,"80% Buy",63.16%,22.31%,401160,44.2,78.3
NTRI,"Nutrisystem Inc",37.13,"24% Sell",42.48%,53.58%,738630,26.06,60.8
NWBI,"Northwest Bancshares",18.28,"72% Buy",57.03%,10.28%,343055,15.06,18.56
NWN,"Northwest Natural Gas Company",63.05,"24% Sell",46.50%,16.36%,113450,51.5,69.5
NX,"Quanex Building Products Corp",16.8,"64% Sell",44.91%,27.80%,114975,16,24.6
NYMT,"New York Mtge Trust",6.39,"80% Buy",60.56%,13.92%,2503770,5.35,6.54
OCLR,"Oclaro Inc",9.43,"96% Buy",63.47%,14.94%,1352845,5.61,10.2
ODP,"Office Depot",3.34,"96% Buy",68.93%,52.14%,5368750,2,4.65
OFG,"Oriental Financial Group",16.45,"16% Buy",53.21%,36.15%,439265,7.8,17.75
OFIX,"Orthofix Intl Nv",53.59,"64% Sell",41.20%,63.92%,209185,47.16,61.98
OIS,"Oil States International",33.55,"8% Buy",52.86%,33.96%,477510,20.23,38.95
OMCL,"Omnicell Inc",68.2,"96% Buy",74.96%,19.36%,348785,39.75,68.8
OMI,"Owens & Minor",16.79,"16% Buy",51.43%,80.04%,1338885,14.07,29.85
ONB,"Old National Bncp",19.95,"88% Buy",57.66%,14.24%,603855,15.38,20.55
OPB,"Opus Bank",28.1,"56% Sell",43.72%,12.45%,134785,21.06,30.95
ORIT,"Oritani Financial",16.25,"16% Buy",49.94%,13.17%,181430,15,17.7
ORN,"Orion Group Holdings Inc",8.63,"24% Sell",46.64%,35.91%,247075,5.34,9.83
OSIS,"O S I Systems Inc",77.95,"24% Buy",51.30%,23.93%,139735,50.5,96.64
OSPN,"Onespan Inc.",18.4,Hold,49.46%,32.53%,208750,11.05,25.45
OSUR,"Orasure Tech Inc",16.28,"72% Sell",44.10%,16.28%,408740,12.86,23.01
OXM,"Oxford Industries",93.09,"16% Buy",54.23%,19.00%,86135,57.54,97.19
PAHC,"Phibro Anl Htlh A",53.5,"100% Buy",69.32%,26.10%,125660,32.05,54.62
PARR,"Par Petroleum Corp",18.26,"72% Buy",62.06%,15.79%,169510,16.42,21.94
PATK,"Patrick Inds Inc",65.1,"96% Buy",58.57%,41.46%,168380,46.43,72.35
PDCE,"Pdc Energy Inc",53.77,"56% Sell",42.77%,53.87%,1015105,37.15,66.2
PDFS,"Pdf Solutions Inc",10.18,"16% Sell",44.80%,50.96%,251080,9.27,18.48
PEI,"Pennsylvania Real Estate Investment",10.12,"80% Sell",42.53%,32.45%,880245,8.86,12.52
PENN,"Penn Natl Gaming Inc",34.3,"64% Buy",56.83%,24.92%,1125525,20.7,36.9
PERY,"Perry Ellis Int",27.62,"8% Sell",44.72%,26.02%,102540,21.14,29.59
PES,"Pioneer Energy Services Corp",3.4,"16% Sell",40.87%,159.16%,879435,1.6,6.35
PETS,"Petmed Express Inc",36.67,"72% Sell",43.84%,21.47%,402990,31.81,57.8
PFBC,"Preferred Bank La",61.94,"48% Sell",44.72%,16.35%,86610,49.84,69.48
PFS,"Provident Financial Services",25.43,"40% Sell",39.58%,12.67%,161300,23.26,29.12
PGNX,"Progenics Pharmaceut",8.06,"8% Buy",50.06%,61.22%,2313080,5.01,9.42
PGTI,"Pgt Inc",24.75,"64% Buy",58.81%,31.08%,507080,12.85,25.95
PJC,"Piper Jaffray Companies",78.15,"32% Buy",52.64%,17.20%,59480,52.75,99.8
PKE,"Park Electrochemical Corp",21.52,"8% Sell",45.32%,17.87%,84060,16.45,24.16
PLAB,"Photronics Inc",10.75,"100% Buy",74.80%,48.73%,554295,7.2,11
PLAY,"Dave & Buster's Ente",57.72,"96% Buy",74.39%,19.33%,676925,37.85,59.99
PLCE,"Children's Place Inc",134.55,"48% Buy",56.98%,26.03%,625445,99.9,161.65
PLUS,"Eplus Inc",101.9,"80% Buy",56.84%,22.62%,65465,67.65,107.25
PLXS,"Plexus Cp",61.88,"48% Buy",55.58%,11.42%,127575,50.33,66.78
PMT,"Pennymac Mortgage Investment Trust",19.77,"72% Buy",59.51%,13.61%,302350,14.87,20.07
POWI,"Power Integratn",73.8,"16% Buy",50.91%,16.97%,133545,60.55,86.6
POWL,"Powell Inds Inc",40.29,"72% Buy",67.27%,24.77%,37460,22.8,41.42
PPBI,"Pacific Premier Bncp",38.9,"16% Buy",52.94%,13.54%,282425,32.05,46.05
PRA,"Pro-Assurance Corp",48.35,"80% Buy",76.92%,20.72%,401470,34.95,63.45
PRAA,"Pra Group Inc",38,"40% Sell",44.40%,38.96%,271415,25.72,43.75
PRFT,"Perficient Inc",28.28,"100% Buy",64.94%,17.05%,134165,17.53,28.37
PRGS,"Progress Software",40.17,"96% Buy",57.96%,15.67%,206535,32.79,53.6
PRLB,"Proto Labs Inc",148.55,"96% Buy",69.72%,20.28%,101540,69.3,149.65
PRSC,"Providence Svc Cp",67,"72% Sell",40.18%,40.96%,74500,50.67,83.9
PSB,"Business Parks",129.33,"32% Buy",53.93%,10.67%,68800,107.91,137.6
PUMP,"Propetro Holding Corp",16.72,"16% Buy",52.80%,44.10%,1138540,10.97,22.88
PVAC,"Penn Va Corp",83.45,"32% Buy",54.40%,38.50%,153875,32.49,96.13
QHC,"Quorum Health Corp",4.45,"16% Sell",49.21%,66.94%,346880,3.8,10
QLYS,"Qualys Inc",91.25,"56% Buy",56.55%,24.72%,391355,45.1,98.3
QNST,"Quinstreet Inc",15.86,"100% Buy",62.96%,62.83%,824815,4.95,16.42
QSII,"Quality Systems Inc",22.56,"96% Buy",67.25%,26.27%,232330,12.24,23.73
RAVN,"Raven Industries Inc",47.5,"100% Buy",74.58%,49.26%,113620,26.7,49.8
RCII,"Rent-A-Center Inc",14.74,Hold,63.43%,5.43%,888775,7.22,14.94
RECN,"Resources Connect",15.6,"56% Sell",42.69%,15.37%,118410,12.05,17.95
REGI,"Renewable Energy",26.45,"96% Buy",86.58%,46.42%,873505,9.5,26.95
REI,"Ring Energy Inc",11.46,"96% Sell",40.78%,38.43%,407575,11.11,17.35
REX,"Rex American Resources Corp",79.14,"72% Buy",57.68%,21.26%,22330,70.48,96.62
RGEN,"Repligen Cp",53.03,"100% Buy",72.52%,20.25%,317500,29.56,54.07
RGNX,"Regenxbio Inc",66.6,"8% Buy",47.87%,33.08%,575790,20.35,85.1
RGR,"Sturm Ruger & Company",61.05,"72% Buy",61.13%,26.86%,174885,43,64.55
RGS,"Regis Corp",21.38,"96% Buy",79.84%,48.82%,305050,12.1,22.4
RH,"Restoration Hardware Holdings",153.52,"88% Buy",61.18%,29.46%,656140,44,164.49
RLI,"Rli Corp",77.03,"80% Buy",66.28%,10.77%,130320,50.34,78.42
RMAX,"Re/Max Holdings Inc",49.95,"16% Sell",44.75%,24.43%,136030,43.85,67.5
RMBS,"Rambus Inc",12.02,"56% Sell",41.10%,27.02%,849405,11.5,15.5
ROCK,"Gibraltar Ind Inc",45.4,"80% Buy",62.53%,25.33%,144845,27.95,46.6
ROG,"Rogers Corp",138.29,"100% Buy",66.62%,35.26%,135285,105.6,184
ROIC,"Retail Opp Invts Cp",19.5,"96% Buy",58.18%,11.69%,854115,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",13.83,"96% Buy",61.44%,20.28%,677030,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",5.15,"24% Sell",45.03%,85.47%,1161415,4.48,10.68
RRGB,"Red Robin Gourm",41.95,"32% Sell",44.38%,79.07%,552915,36.2,70.1
RTEC,"Rudolph Technologies",27.65,"32% Sell",43.34%,23.53%,233165,21.45,34.55
RUTH,"Ruth's Hospitality",31.05,"88% Buy",57.49%,59.40%,265515,17.95,33.95
RWT,"Redwood Trust",16.72,"48% Buy",56.38%,12.50%,983680,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",21.34,"80% Buy",66.96%,38.43%,811315,13.31,22.96
SAFT,"Safety Ins Group Inc",95.8,"88% Buy",62.80%,14.56%,28950,67.5,97.25
SAH,"Sonic Automotive",21.8,"72% Buy",55.93%,27.22%,158400,16.2,23.6
SAIA,"Saia Inc",78.5,"32% Buy",53.29%,17.97%,196395,52.45,87.05
SANM,"Sanmina Corp",30.95,"72% Buy",56.67%,14.17%,301750,24.6,39.4
SBCF,"Seacoast Banking Cp",31.42,"16% Buy",54.02%,21.68%,235775,20.58,34.95
SBSI,"Southside Bancshares",35.36,"48% Buy",51.50%,17.01%,82130,31.2,37.57
SCHL,"Scholastic Cp",42.04,"8% Buy",47.90%,14.42%,93290,33.51,47.76
SCL,"Stepan Company",89.31,"88% Buy",62.99%,16.67%,63010,68.09,90.96
SCSC,"Scansource Inc",42.45,"88% Buy",56.76%,22.77%,71695,31.4,45.35
SCVL,"Shoe Carnival Inc",34.85,"96% Buy",59.86%,31.88%,220005,15.07,36.33
SEDG,"Solaredge Tech",47.2,"48% Sell",43.90%,63.82%,1026525,24.7,70.74
SEM,"Select Medical Holdings Corp",19.5,"32% Buy",50.65%,32.20%,661220,15.85,21.65
SENEA,"Seneca Foods Cp A",31,"80% Buy",58.67%,42.44%,20470,25.45,36.6
SFBS,"Servisfirst Bancs",43.24,"40% Buy",52.53%,16.22%,85180,32.54,44.95
SFLY,"Shutterfly Inc",75.84,"56% Sell",36.62%,29.85%,1030780,39.76,100.34
SFNC,"Simmons First Natl",30.95,"32% Buy",52.35%,16.82%,208815,24.98,33.45
SHAK,"Shake Shack Inc",57.53,"48% Sell",42.74%,50.70%,1025435,30.12,70.12
SHOO,"Steven Maddens Ltd",57.15,"88% Buy",56.70%,18.36%,360795,37.25,58.95
SIGI,"Selective Ins Group",63.7,"88% Buy",65.85%,22.43%,141115,46.28,64.35
SJI,"South Jersey Industries",32.73,"24% Sell",45.10%,15.44%,428370,25.96,36.41
SKYW,"Skywest Inc",63.45,"96% Buy",62.96%,22.03%,192295,33.1,65.32
SLCA,"U.S. Silica Holdings Inc",22.45,"88% Sell",37.69%,39.71%,2059140,22.1,38.7
SMCI,"Super Micro Computer",17.25,"72% Sell",34.22%,75.80%,2885200,14.2,27.8
SMP,"Standard Motor Products",51.33,"96% Buy",61.37%,18.81%,92755,40.56,51.8
SMTC,"Semtech Corp",50.25,"80% Buy",54.22%,26.07%,329130,31.3,51.95
SNBR,"Sleep Number Corporation",32.13,"88% Buy",57.75%,24.07%,558035,26.22,40.72
SONC,"Sonic Cp",34.24,"8% Sell",50.30%,23.28%,538585,22.11,37.44
SPOK,"Spok Holdings Inc",15.55,"72% Buy",55.94%,24.75%,116910,13.75,18.85
SPPI,"Spectrum Pharma Inc",24.82,"100% Buy",66.40%,44.55%,1026900,9.03,25.29
SPSC,"Sps Commerce Inc",98.13,"96% Buy",74.60%,21.49%,191470,45.02,98.87
SPTN,"Spartannash Company",21.28,"56% Sell",39.54%,73.40%,213290,16.32,27.72
SPXC,"SPX Corp",34.14,"64% Sell",41.46%,21.61%,181495,23.41,39.28
SR,"Spire Inc",74.8,"32% Buy",55.63%,13.61%,197935,60.08,82.85
SRCI,"Src Energy Inc",9.65,"80% Sell",41.54%,48.64%,3087080,7.37,13.32
SRDX,"Surmodics Inc",75,"96% Buy",75.82%,36.10%,131155,25,75.2
SSD,"Simpson Manufacturing Company",75.75,"96% Buy",69.74%,68.02%,380685,42.67,76.16
SSP,"E.W. Scripps Company",14.56,"80% Buy",58.09%,30.94%,332125,10.69,19.26
SSTK,"Shutterstock Inc",52.88,"96% Buy",59.19%,34.40%,270390,31.39,54
STBA,"S&T Bancorp Inc",47.09,"96% Buy",62.93%,12.79%,67470,34.67,47.77
STC,"Stewart Information Services Corp",45,"72% Buy",54.74%,9.73%,78835,34.48,47.37
STMP,"Stamps.Com Inc",237.1,"56% Sell",42.69%,51.46%,381295,160,285.74
STRA,"Strayer Education",137.6,"96% Buy",68.02%,48.87%,186875,76.41,138.84
SUP,"Superior Industries International",22.3,"80% Buy",66.33%,53.47%,190530,12.7,22.95
SUPN,"Supernus Pharm",44.75,"72% Sell",36.13%,43.51%,944240,33.3,61.25
SVU,"Supervalu Inc",32.2,"72% Buy",74.97%,5.77%,1866735,13.6,32.4
SWM,"Schweitzer-Mauduit International",40.84,"32% Sell",45.57%,32.71%,126010,37.05,48.06
SXC,"Suncoke Energy Inc",11.48,Hold,45.40%,31.48%,315265,8.36,14.32
SXI,"Standex International Corp",113.6,"100% Buy",68.09%,15.42%,33560,89.4,114.2
SYKE,"Sykes Enterprises",29.75,"48% Buy",54.56%,14.02%,99560,25.9,32.15
TBI,"Trueblue Inc",29.5,"96% Buy",60.49%,26.50%,254980,19.75,29.85
TCMD,"Tactile Systems Technology Inc",65.49,"96% Buy",67.46%,64.20%,281735,22.72,65.96
TG,"Tredegar Corp",22.2,"32% Sell",46.61%,91.08%,162500,15.35,26.5
TGI,"Triumph Group",21.4,"8% Sell",52.79%,68.16%,635225,17.75,34.58
THRM,"Gentherm Inc",49.15,"96% Buy",71.11%,24.06%,197565,29.8,49.8
TILE,"Interface Inc",23.6,"32% Buy",55.82%,18.62%,286100,18.65,26.25
TISI,"Team Inc",24.35,"64% Buy",59.62%,32.11%,383755,11.45,25.55
TIVO,"Tivo Corp",14.05,"48% Buy",62.99%,47.48%,1056880,11.3,20.17
TLRD,"Tailored Brands Inc",21.64,"24% Sell",43.87%,48.23%,1083330,11.55,35.94
TMP,Tompkinstrustco,87.33,"24% Buy",51.59%,14.21%,21870,71.27,91.99
TMST,"Timken Steel Corp",13.66,"24% Sell",40.13%,36.60%,426740,12.54,20.24
TNC,"Tennant Company",74.95,"64% Sell",41.73%,21.82%,77140,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.3,"56% Buy",52.43%,34.66%,709665,12.27,17.1
TREX,"Trex Company",82.26,"88% Buy",65.40%,70.20%,483520,36.63,84.21
TRHC,"Tabula Rasa Healthcare Inc",84.25,"96% Buy",77.34%,24.13%,346285,19.72,85.61
TRST,"Trustco Bank Corp NY",9.3,"88% Buy",54.66%,14.33%,327155,7.51,9.7
TTEC,"Teletech Hldgs",26.15,"72% Sell",33.99%,85.60%,67455,24.35,43.75
TTEK,"Tetra Tech Inc",69.65,"80% Buy",67.86%,33.67%,305865,40.6,70.75
TTI,"Tetra Technologies",4.64,"16% Buy",50.98%,53.45%,630295,1.87,5.11
TTMI,"TTM Technologies I",18.19,"40% Buy",50.51%,42.84%,772035,13.61,19.91
TTS,"Tile Shop Hldgs",7.65,"56% Sell",43.34%,30.40%,291705,5.15,16.05
TVPT,"Travelport Worldwide Ltd",18.66,Hold,49.68%,41.45%,1161850,12.1,20.3
TVTY,"Tivity Health",32.95,"64% Sell",39.81%,19.47%,440535,29.95,48.5
TWI,"Titan International",7.7,"72% Sell",37.24%,128.40%,783890,6.71,14.53
TYPE,"Monotype Imag. Hold.",21.5,"48% Buy",54.16%,18.60%,273430,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",22.82,"72% Buy",56.99%,10.86%,60975,17.2,23.94
UCBI,"United Comm Banks",30.58,"80% Sell",45.45%,17.80%,356455,24.47,34.18
UCTT,"Ultra Clean Holdings",14.6,"16% Sell",48.12%,37.48%,701045,12.75,34.59
UEIC,"Universal Elect In",43.6,"72% Buy",65.44%,85.28%,154280,26.97,67.44
UFCS,"United Fire Group I",50.91,"48% Sell",39.83%,42.28%,80155,38.95,61.56
UFI,"Unifi Inc",32.58,"8% Buy",54.09%,29.08%,67530,28.97,39.21
UFPI,"Universal Forest Prd",37.39,"56% Buy",53.41%,19.56%,199260,27.18,39.58
UHT,"Universal Health Realty Income Trust",74.25,"96% Buy",72.84%,14.14%,29430,53,78.61
UIHC,"United Insurance Hld",20.6,"24% Buy",49.04%,14.86%,73740,13.6,22.23
UNF,"Unifirst Corp",183.55,"8% Buy",47.75%,13.77%,57910,136.55,193.05
UNT,"Unit Corp",27.48,"88% Buy",61.38%,36.69%,316300,15.29,28.68
USCR,"U S Concrete Inc",48.8,"80% Sell",42.11%,57.63%,412445,44,86.35
USPH,"U.S. Physical Therapy",118.45,"96% Buy",68.92%,38.22%,65055,56.5,120.75
UVE,"Universal Insurance Holdings Inc",44.85,"56% Buy",67.92%,14.93%,238435,15.07,45.9
UVV,"Universal Corp",59.55,"32% Sell",41.88%,56.84%,224515,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",123.35,"64% Buy",54.63%,28.53%,266010,107.17,154.14
VECO,"Veeco Instrument",11.35,"56% Sell",39.54%,90.23%,846750,10,22.35
VG,"Vonage Holdings",14.07,"56% Buy",57.44%,32.43%,1422740,7.62,14.61
VIAV,"Viavi Solutions",11.42,"96% Buy",66.70%,28.94%,2486755,8.34,11.55
VICR,"Vicor Cp",60.05,"40% Buy",60.05%,32.69%,274605,16.3,64.5
VIVO,"Meridian Bioscience",15.45,"32% Buy",50.44%,20.90%,156920,13.53,17.1
VRA,"Vera Bradley",14.89,"96% Buy",60.00%,27.42%,239000,6.99,15.47
VREX,"Varex Imaging Corp",31.71,"16% Sell",44.23%,110.39%,481405,27.31,43.76
VRTS,"Virtus Inv Prts",128.95,"16% Sell",48.19%,22.35%,46255,103.81,138.02
VRTU,"Virtusa Corp",56.99,"96% Buy",64.38%,23.56%,147810,33.5,58.09
VRTV,"Veritiv Corp",47.5,"88% Buy",65.41%,52.63%,79620,20.35,51
VSI,"Vitamin Shoppe Inc",13.65,"96% Buy",82.05%,101.96%,804590,2.95,13.95
VSTO,"Vista Outdoor Inc",18,"56% Buy",59.50%,53.23%,556945,12.35,23.71
VVI,"Viad Corp",61.9,"96% Buy",69.84%,13.56%,53870,49.2,62.3
WABC,"Westamerica Bancorp",62.94,"56% Buy",56.90%,17.41%,90430,49.38,64.76
WAGE,"Wageworks Inc",52.1,"16% Buy",49.05%,28.67%,227025,38.4,65.8
WD,"Walker & Dunlop",55.21,"56% Sell",46.79%,27.18%,219445,42.66,61.44
WDFC,"W D 40 Co",174.5,"96% Buy",73.09%,11.84%,48830,106.3,176.05
WDR,"Waddell & Reed Financial",20.59,"40% Buy",55.40%,33.12%,911040,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.15,"40% Sell",37.12%,33.56%,1314300,7.7,13.41
WGO,"Winnebago Industries",38.45,"48% Sell",47.91%,37.44%,386820,34.3,58.65
WING,"Wingstop Inc",66.79,"96% Buy",74.49%,57.41%,719310,31.53,67.62
WIRE,"Encore Wire Cp",52.05,"48% Buy",58.08%,31.65%,80770,39.8,58.7
WLH,"William Lyon Homes",20.38,"72% Sell",37.91%,33.88%,481220,19.77,32.95
WNC,"Wabash National Corp",19.08,"16% Sell",50.55%,30.68%,470785,17.47,26.54
