Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPAR,"Inter Parfums Inc",62.2,+68.08,+43.15%,+12.89%,+23.29%,+60.72%
IPHS,"Innophos Hldngs Inc",44.84,-1.52,-4.04%,-7.91%,+0.81%,-5.36%
IRBT,"Irobot Corp",84.18,+17.60,+9.75%,+4.09%,+40.25%,-18.12%
IRDM,"Iridium Comm Inc",19.75,+111.50,+67.37%,+15.50%,+70.26%,+91.75%
IRT,"Independence Realty Trust Inc",10.28,+6.00,+1.88%,-0.39%,+7.87%,+1.48%
ITG,"Investment Technology Group",21.68,+7.80,+12.62%,+1.83%,+3.58%,+4.13%
ITGR,"Integer Holdings Corp",71.9,+65.50,+58.72%,+7.15%,+13.41%,+55.63%
ITRI,"Itron Inc",60.6,-17.10,-11.14%,-1.14%,-6.70%,-15.89%
IVC,"Invacare Corp",18.1,+25.80,+7.42%,unch,-2.43%,+18.69%
IVR,"Invesco Mortgage Capital Inc",16.31,-3.50,-8.52%,+0.62%,-0.73%,-2.28%
JBSS,"John B Sanfilippo",78.4,+31.40,+23.95%,+0.85%,+24.98%,+24.48%
JBT,"John Bean Technologies Corp",108.8,+15.93,-1.81%,+17.30%,+23.50%,+19.63%
JCP,"J.C. Penney Company Inc",2.36,-44.26,-25.32%,-3.28%,-18.34%,-56.62%
JJSF,"J J Snack Foods",142.26,+7.72,-6.30%,-10.21%,+7.20%,+11.40%
JRVR,"James River Gp HD",40.08,+2.67,+0.17%,+0.15%,+6.28%,+0.02%
KALU,"Kaiser Aluminum",111.46,+16.35,+4.31%,+6.50%,+10.94%,+15.18%
KAMN,"Kaman Corp",65.28,+25.41,+10.94%,-3.84%,+6.48%,+28.10%
KELYA,"Kelly Svcs Cl A",24.52,+4.11,-10.08%,+6.15%,-19.02%,+9.76%
KEM,"Kemet Corp",25.79,+67.64,+71.25%,-1.19%,+40.54%,+46.95%
KFY,"Korn/Ferry International",67.83,+109.91,+63.92%,+4.66%,+26.12%,+102.18%
KIRK,"Kirkland's Inc",11.26,+15.83,-5.89%,-6.01%,+3.30%,+18.53%
KLIC,"Kulicke and Soffa",26.72,+36.61,+9.80%,+6.41%,+15.72%,+37.66%
KN,"Knowles Corp",17.81,+29.21,+21.49%,+11.45%,+33.31%,+15.42%
KOP,"Koppers Holdings Inc",37.45,-11.34,-26.42%,-5.67%,-7.53%,-5.31%
KOPN,"Kopin Cp",2.41,-39.96,-24.69%,-20.20%,-28.27%,-30.75%
KRA,"Kraton Performance Polymers Inc",48.16,+31.78,-0.02%,+2.86%,+2.42%,+31.15%
KRG,"Kite Realty Group Trust",16.73,-13.38,-14.64%,-2.62%,+13.96%,-19.61%
KS,"Kapstone Paper and Packaging Corp",34.85,+44.81,+53.59%,+0.43%,+2.11%,+52.18%
KWR,"Quaker Chemical Corp",167.38,+23.22,+11.00%,+3.94%,+14.06%,+20.11%
LABL,"Multi Color Cp",65.5,-14.39,-12.49%,-1.65%,+2.99%,-18.78%
LAD,"Lithia Motors",87.95,-21.92,-22.57%,-9.64%,-8.14%,-14.30%
LCI,"Lannett Co Inc",13.4,-28.28,-42.24%,-2.90%,-13.83%,-19.76%
LCII,"Lci Industries",98.2,-4.32,-24.46%,+3.86%,+3.48%,-2.68%
LDL,"Lydall Inc",40.7,-18.31,-19.80%,-8.95%,-1.09%,-17.78%
LGIH,"LGI Homes Inc",50.05,-8.44,-33.29%,-13.66%,-31.65%,+5.50%
LGND,"Ligand Pharm",226.74,+87.48,+65.59%,+4.65%,+45.94%,+85.76%
LHCG,"LHC Group Inc",92.82,+55.68,+51.54%,+5.13%,+29.71%,+52.54%
LION,"Fidelity Southern Cp",23.74,+9.05,+8.90%,-9.15%,+3.49%,+8.45%
LKSD,"Lsc Communications Inc",11.13,-28.87,-26.53%,-20.16%,-10.24%,-35.10%
LL,"Lumber Liquidators Holdings Inc",19.01,-49.77,-39.44%,-26.12%,-8.91%,-47.90%
LMAT,"Lemaitre Vascular",35.93,+11.16,+12.85%,-2.18%,+7.74%,+8.35%
LMNX,"Luminex Corp",34.72,+93.82,+76.24%,+15.35%,+62.24%,+73.17%
LNN,"Lindsay Corp",91.23,+3.08,+3.44%,-9.24%,+2.30%,+1.36%
LNTH,"Lantheus Holdings",13.5,-33.42,-33.99%,-9.70%,-17.81%,-21.51%
LOCO,"El Pollo Loco",11.6,+2.82,+17.17%,unch,+11.00%,-4.13%
LPSN,"Liveperson Inc",24.1,+108.45,+109.57%,+8.56%,+33.89%,+84.67%
LQDT,"Liquidity Services",7,+10.91,+44.33%,+1.08%,+22.81%,+14.75%
LTC,"Ltc Properties",42.67,-4.63,-2.02%,-2.80%,+14.70%,-16.00%
LTXB,"Legacytexas Fnl",43.41,+16.05,+2.84%,+9.51%,+4.05%,+10.80%
LXP,"Lexington Realty Trust",8.88,-6.79,-7.98%,-1.66%,+7.90%,-12.68%
LXU,"Lsb Industries Inc",6.92,+6.86,-21.00%,+15.91%,+22.05%,+0.14%
LZB,"La-Z-Boy Inc",30.45,-0.62,-2.40%,-5.14%,+4.64%,-7.73%
MANT,"Mantech Intl Cp A",63.09,+58.06,+25.70%,+7.08%,+20.24%,+51.29%
MATW,"Matthews Intl Corp",51.6,-17.42,-2.27%,-14.36%,+3.41%,-21.64%
MATX,"Matson Inc",36.07,+30.80,+20.88%,-7.44%,+15.50%,+19.16%
MCRI,"Monarch Casino",47.9,+34.09,+6.87%,+5.46%,+8.42%,+43.11%
MCS,"Marcus Corp",38.15,+56.95,+39.49%,+14.39%,+22.87%,+41.04%
MDC,"M.D.C. Holdings",30.59,-6.13,-4.05%,-2.98%,-5.32%,-11.49%
MDCO,"Medicines Co",39,+4.04,+42.65%,+1.43%,+30.92%,+7.05%
MDXG,"Mimedx Group Inc",4.42,-29.68,-64.95%,+31.94%,-44.26%,-69.89%
MED,"Medifast Inc",205.05,+283.25,+193.73%,+22.30%,+68.82%,+383.61%
MEI,"Methode Electronics",39.55,+0.76,-1.37%,-3.06%,-1.74%,+1.54%
MGLN,"Magellan Health",74.85,-8.11,-22.48%,-23.78%,-13.07%,-0.40%
MGPI,"MGP Ingredients Inc",75.02,+12.21,-2.42%,-20.88%,-12.34%,+28.39%
MHLD,"Maiden Holdings Ltd",7.65,+7.48,+15.91%,-4.97%,-3.16%,-31.08%
MHO,"M/I Homes",26,-7.51,-24.42%,-3.53%,-15.61%,+0.74%
MINI,"Mobile Mini Inc",43.9,+38.32,+27.25%,-11.13%,+0.23%,+37.62%
MLI,"Mueller Industries",32.52,+10.65,-8.21%,+6.21%,+16.39%,+4.33%
MMSI,"Merit Medical Sys",56.25,+45.08,+30.21%,+1.90%,+12.16%,+36.12%
MNRO,"Monro Muffler Brak",70.2,+55.74,+23.27%,+12.68%,+25.81%,+48.10%
MNTA,"Momenta Pharma",29.05,+111.17,+108.24%,+27.97%,+40.34%,+77.13%
MOG.A,"Moog Inc Cl A",74.18,-8.03,-14.59%,-3.89%,-8.99%,-1.53%
MOV,"Movado Group Inc",50.1,+101.90,+55.59%,+1.73%,+30.13%,+97.63%
MPAA,"Motorcar Parts Amer",21.62,-18.34,-13.49%,+9.19%,+4.09%,-17.73%
MRCY,"Mercury Sys Inc",48.51,+18.09,-5.53%,+21.55%,+50.61%,+9.68%
MRTN,"Marten Transport L",22.35,+29.65,+10.10%,-7.07%,+12.31%,+36.70%
MSTR,"Microstrategy Cl A",137.17,+6.87,+4.47%,+1.70%,+5.35%,+1.06%
MTH,"Meritage Corp",42.8,-4.90,-16.41%,-6.14%,-7.86%,-2.39%
MTRN,"Materion Corp",64.3,+70.43,+32.30%,+13.91%,+21.21%,+64.87%
MTRX,"Matrix Service Co",20.25,+87.49,+13.76%,+3.58%,+26.96%,+91.04%
MTSC,"M T S Systems Cp",53.95,+10.40,+0.47%,-0.37%,+3.06%,+4.66%
MXL,"Maxlinear Inc",17.31,-27.67,-34.48%,+1.82%,-26.12%,-28.59%
MYE,"Myers Industries",21.8,+17.98,+11.79%,+13.54%,-2.02%,+36.25%
MYGN,"Myriad Genetics Inc",44.4,+57.70,+29.28%,+17.03%,+58.40%,+78.38%
MYRG,"MYR Group Inc",36.17,+34.02,+1.23%,-5.07%,-0.69%,+37.58%
NANO,"Nanometrics Inc",42.63,+50.67,+71.07%,+16.83%,+21.04%,+70.72%
NAVG,"Navigators Grp Inc",59.15,+6.99,+21.46%,+2.16%,+6.48%,+4.51%
NBHC,"National Bank Holdings Corp",40.55,+29.96,+25.04%,+4.08%,+14.29%,+19.26%
NBTB,"NBT Bancorp Inc",39.5,+16.68,+7.34%,+1.00%,+6.79%,+10.64%
NCI,"Navigant Consulting",24.8,+60.21,+27.77%,+9.15%,+16.93%,+54.90%
NE,"Noble Corp",5.96,+71.77,+31.86%,-2.13%,+28.45%,+53.61%
NEOG,"Neogen Cp",83,+65.38,+34.61%,-0.90%,+16.41%,+65.67%
NEWM,"New Media Investment Group Inc",16.1,+10.73,-4.05%,-14.18%,-3.54%,+17.78%
NFBK,"Northfield Bncrp Del",16.25,+0.44,-4.86%,-4.80%,+1.88%,-3.50%
NGVT,"Ingevity Corp",99.87,+77.44,+41.72%,+17.45%,+29.52%,+62.65%
NLS,"Nautilus Group",13.95,-14.99,+4.49%,-9.71%,-7.92%,-16.22%
NMIH,"Nmi Holdings Cmn A",21.2,+81.97,+24.71%,+25.44%,+28.48%,+76.67%
NP,"Neenah Paper",88.7,+14.39,-2.15%,+2.31%,+11.64%,+14.45%
NPK,"National Presto Industries",127.3,+26.24,+28.00%,+3.62%,+32.81%,+13.46%
NPO,"Enpro Industries",74.6,-0.02,-20.22%,+3.01%,+7.80%,+0.36%
NR,"Newpark Resources",10.35,+27.83,+20.35%,-1.90%,-2.82%,+23.21%
NSA,"National Storage Affiliates Tru",29.08,+29.66,+6.68%,-8.29%,+9.20%,+31.41%
NSIT,"Insight Enterpr",52.39,+34.04,+36.82%,+4.32%,+20.66%,+18.29%
NSP,"Insperity Inc",106.45,+161.83,+85.61%,+10.54%,+28.49%,+152.70%
NTGR,"Netgear Inc",66.45,+40.01,+13.11%,-3.63%,+20.38%,+43.06%
NTRI,"Nutrisystem Inc",43.2,-5.95,-17.87%,+8.41%,+29.15%,-19.10%
NWBI,"Northwest Bancshares",17.83,+14.53,+6.58%,-0.11%,+7.28%,+10.75%
NWN,"Northwest Natural Gas Company",64.95,+4.63,+8.89%,-2.40%,+4.25%,-0.08%
NX,"Quanex Building Products Corp",16.8,-19.19,-28.21%,-9.68%,-4.82%,-21.31%
NYMT,"New York Mtge Trust",6.4,+5.78,+3.73%,+4.58%,+3.56%,+4.75%
OCLR,"Oclaro Inc",8.93,+10.26,+32.49%,-0.56%,+7.98%,+2.17%
ODP,"Office Depot",2.52,-37.67,-28.81%,-6.67%,+8.62%,-57.58%
OFG,"Oriental Financial Group",16.35,+88.70,+73.94%,+13.15%,+18.05%,+59.51%
OFIX,"Orthofix Intl Nv",61.87,+30.85,+13.11%,+6.82%,+18.10%,+40.68%
OIS,"Oil States International",33.25,+43.16,+17.49%,+1.68%,-9.52%,+33.00%
OMCL,"Omnicell Inc",61.8,+35.59,+27.42%,+8.99%,+37.95%,+21.06%
OMI,"Owens & Minor",18.67,-20.66,-1.11%,+9.31%,+19.30%,-34.24%
ONB,"Old National Bncp",19.4,+19.64,+11.17%,+1.84%,+12.14%,+17.22%
OPB,"Opus Bank",28.4,+18.35,+4.03%,-4.78%,+0.53%,+18.58%
ORIT,"Oritani Financial",15.95,-1.86,-2.74%,-3.33%,+4.59%,-3.33%
ORN,"Orion Group Holdings Inc",9.61,+72.24,+22.73%,+17.20%,+41.12%,+52.30%
OSIS,"O S I Systems Inc",79.61,+5.03,+23.66%,+1.30%,+18.27%,+0.39%
OSPN,"Onespan Inc.",17.25,+26.56,+24.10%,-16.67%,+7.81%,+30.68%
OSUR,"Orasure Tech Inc",16.89,-6.92,-10.45%,-4.68%,+16.80%,-18.03%
OXM,"Oxford Industries",92.15,+50.51,+22.56%,+8.27%,+21.23%,+48.46%
PAHC,"Phibro Anl Htlh A",50.8,+39.62,+51.64%,+7.51%,+19.67%,+30.42%
PARR,"Par Petroleum Corp",17.26,-2.23,-10.48%,-1.15%,-2.65%,-0.06%
PATK,"Patrick Inds Inc",59.95,+15.86,-13.68%,-0.83%,+5.45%,+22.60%
PDCE,"Pdc Energy Inc",61.52,+47.67,+19.36%,-0.90%,+7.80%,+32.99%
PDFS,"Pdf Solutions Inc",9.35,-44.62,-40.41%,-23.19%,-22.43%,-39.57%
PEI,"Pennsylvania Real Estate Investment",10.61,-2.05,-10.77%,-6.68%,+3.71%,-10.01%
PENN,"Penn Natl Gaming Inc",31.45,+40.05,+0.38%,-9.91%,+2.54%,+53.27%
PERY,"Perry Ellis Int",29.09,+49.62,+16.17%,+2.54%,+12.66%,+51.04%
PES,"Pioneer Energy Services Corp",3.5,+72.74,+14.75%,-37.50%,-22.22%,+55.56%
PETS,"Petmed Express Inc",37.94,-17.87,-16.62%,-10.98%,+10.61%,-20.29%
PFBC,"Preferred Bank La",62.22,+10.99,+5.85%,-7.93%,-1.63%,+10.34%
PFS,"Provident Financial Services",25.1,-2.50,-6.93%,-10.61%,-4.67%,-3.31%
PGNX,"Progenics Pharmaceut",8.94,+60.94,+50.25%,+5.18%,+31.28%,+53.61%
PGTI,"Pgt Inc",24.75,+97.50,+46.88%,+15.93%,+33.06%,+85.39%
PJC,"Piper Jaffray Companies",76.8,+21.51,-10.96%,-0.45%,+6.44%,+20.28%
PKE,"Park Electrochemical Corp",22.41,+31.20,+14.05%,-3.82%,+27.33%,+22.79%
PLAB,"Photronics Inc",9.1,+2.83,+6.74%,+9.64%,+15.19%,-7.61%
PLAY,"Dave & Buster's Ente",50.67,-7.89,-8.16%,+3.62%,+22.69%,-15.32%
PLCE,"Children's Place Inc",125.9,+11.37,-13.38%,+4.57%,+2.44%,+10.05%
PLUS,"Eplus Inc",103.5,+38.46,+37.63%,+3.97%,+23.51%,+20.28%
PLXS,"Plexus Cp",61.14,+16.03,+0.69%,-2.03%,+5.05%,+16.70%
PMT,"Pennymac Mortgage Investment Trust",19.86,+20.67,+23.58%,+1.59%,+8.82%,+15.87%
POWI,"Power Integratn",72.7,+1.99,-1.16%,-5.22%,+3.86%,+4.68%
POWL,"Powell Inds Inc",37,+26.14,+29.14%,+5.80%,+20.56%,+10.61%
PPBI,"Pacific Premier Bncp",36.95,-1.79,-7.62%,-3.15%,-7.04%,+2.64%
PRA,"Pro-Assurance Corp",42.2,-23.66,-26.16%,+16.74%,+5.37%,-27.62%
PRAA,"Pra Group Inc",39.6,+23.48,+19.28%,-5.71%,+11.39%,+2.33%
PRFT,"Perficient Inc",26.8,+55.59,+40.53%,+0.37%,+11.57%,+55.36%
PRGS,"Progress Software",38.2,+8.53,-10.27%,-0.31%,+1.30%,+21.46%
PRLB,"Proto Labs Inc",129.15,+69.78,+25.39%,+4.07%,+9.45%,+74.53%
PRSC,"Providence Svc Cp",72.7,+39.09,+22.51%,-12.04%,-3.52%,+44.27%
PSB,"Business Parks",128.79,+1.88,+2.96%,-2.43%,+9.97%,-3.08%
PUMP,"Propetro Holding Corp",16.3,+26.03,-19.15%,+2.32%,-8.68%,+27.44%
PVAC,"Penn Va Corp",85.49,+125.22,+118.59%,-5.26%,+81.16%,+121.59%
QHC,"Quorum Health Corp",4.29,-0.02,-31.25%,-13.33%,-40.00%,+34.06%
QLYS,"Qualys Inc",87.5,+84.67,+47.43%,-2.02%,+17.77%,+89.19%
QNST,"Quinstreet Inc",14.63,+192.71,+74.58%,-0.75%,+19.23%,+300.82%
QSII,"Quality Systems Inc",21.78,+59.45,+60.38%,+4.36%,+62.54%,+35.03%
RAVN,"Raven Industries Inc",38.65,+16.11,+12.52%,-3.50%,+2.66%,+13.18%
RCII,"Rent-A-Center Inc",14.83,+28.01,+33.60%,+0.07%,+50.10%,+8.64%
RECN,"Resources Connect",16.3,+19.31,+5.50%,-4.68%,+4.15%,+22.10%
REGI,"Renewable Energy",17.85,+59.69,+51.27%,+3.78%,+35.23%,+48.75%
REI,"Ring Energy Inc",11.98,-16.72,-13.81%,-9.99%,-26.95%,-9.52%
REX,"Rex American Resources Corp",77.93,-16.08,-5.87%,-1.49%,+5.74%,-19.49%
RGEN,"Repligen Cp",48.93,+30.71,+34.87%,-0.04%,+31.78%,+17.82%
RGNX,"Regenxbio Inc",70.3,+196.25,+111.43%,-11.35%,+76.41%,+278.98%
RGR,"Sturm Ruger & Company",55.65,+10.30,-0.36%,-1.85%,-4.22%,+5.20%
RGS,"Regis Corp",17.68,+55.16,+15.10%,+4.93%,+10.85%,+68.70%
RH,"Restoration Hardware Holdings",138.49,+65.06,+60.64%,+2.01%,+37.34%,+143.31%
RLI,"Rli Corp",75.08,+40.33,+23.77%,+11.10%,+15.97%,+31.19%
RMAX,"Re/Max Holdings Inc",49.35,-17.19,+1.75%,-10.35%,-8.70%,-23.61%
RMBS,"Rambus Inc",12.6,-5.14,-11.39%,-0.79%,-11.08%,-1.33%
ROCK,"Gibraltar Ind Inc",44.05,+57.49,+33.48%,+13.53%,+24.08%,+47.57%
ROG,"Rogers Corp",132.02,+7.27,-18.47%,+13.14%,+16.89%,+10.99%
ROIC,"Retail Opp Invts Cp",19.15,-0.80,-4.01%,-1.79%,+10.12%,-5.80%
RPT,"Ramco-Gershenson Properties Trust",13.09,+0.07,-11.13%,-2.31%,+10.28%,-6.43%
RRD,"Donnelley [R.R.] & Sons Co",4.55,-53.86,-51.08%,-21.42%,-30.85%,-51.80%
RRGB,"Red Robin Gourm",37.65,-37.89,-33.24%,-22.13%,-36.88%,-32.53%
RTEC,"Rudolph Technologies",28.3,+19.36,+18.41%,-6.75%,-9.73%,+30.41%
RUTH,"Ruth's Hospitality",28.8,+46.07,+33.03%,+1.77%,+0.88%,+46.56%
RWT,"Redwood Trust",16.3,-0.07,+9.99%,-2.80%,+3.30%,-4.40%
RYAM,"Rayonier Advanced Materials Inc",20.41,+45.68,-0.20%,+15.70%,+0.79%,+48.01%
SAFT,"Safety Ins Group Inc",92.2,+31.79,+14.68%,+5.61%,+15.76%,+27.52%
SAH,"Sonic Automotive",20.9,+18.32,+13.28%,-1.42%,+2.70%,+20.81%
SAIA,"Saia Inc",76.8,+34.07,+8.55%,-5.07%,+9.25%,+43.69%
SANM,"Sanmina Corp",29.85,-12.27,-9.55%,-1.81%,-0.17%,-16.50%
SBCF,"Seacoast Banking Cp",29.18,+27.03,+15.75%,-9.18%,+5.95%,+21.08%
SBSI,"Southside Bancshares",34.88,+5.01,+3.56%,+1.51%,+6.73%,+1.78%
SCHL,"Scholastic Cp",41.2,+3.69,+2.72%,-11.85%,-1.13%,+1.50%
SCL,"Stepan Company",89.11,+17.47,+12.84%,+11.89%,+28.73%,+10.18%
SCSC,"Scansource Inc",40.3,+10.53,+12.57%,-1.59%,+17.49%,+3.20%
SCVL,"Shoe Carnival Inc",32.04,+60.68,+19.78%,-3.58%,+33.83%,+76.14%
SEDG,"Solaredge Tech",49.65,+38.77,+32.22%,-7.46%,-9.07%,+75.13%
SEM,"Select Medical Holdings Corp",20.4,+22.58,+15.58%,+8.22%,+13.65%,+18.95%
SENEA,"Seneca Foods Cp A",29.05,-0.61,-5.53%,-1.36%,+5.64%,-3.65%
SFBS,"Servisfirst Bancs",42.18,+17.74,+1.64%,-2.52%,+0.60%,+16.26%
SFLY,"Shutterfly Inc",83.53,+50.78,+67.90%,-7.40%,-9.63%,+75.01%
SFNC,"Simmons First Natl",30.1,+13.42,+5.43%,-0.99%,+0.17%,+12.42%
SHAK,"Shake Shack Inc",57.54,+72.17,+33.19%,-10.46%,+2.84%,+83.54%
SHLM,"Schulman A Inc",43.75,+49.08,+17.45%,-1.46%,+2.34%,+63.55%
SHOO,"Steven Maddens Ltd",55.15,+32.99,+18.09%,+2.60%,+13.95%,+34.02%
SIGI,"Selective Ins Group",62.4,+23.71,+6.30%,+10.44%,+13.15%,+21.17%
SJI,"South Jersey Industries",34.17,+2.92,+9.41%,-3.12%,+9.17%,-0.35%
SKYW,"Skywest Inc",59.55,+52.68,+12.15%,+10.79%,+4.93%,+61.60%
SLCA,"U.S. Silica Holdings Inc",24.92,-12.17,-23.46%,-4.74%,-18.24%,-10.46%
SMCI,"Super Micro Computer",21.05,-17.32,+0.60%,-12.84%,-0.94%,-22.32%
SMP,"Standard Motor Products",47.53,+4.64,+5.83%,-5.66%,+5.72%,+3.73%
SMTC,"Semtech Corp",48.85,+34.97,+42.84%,-0.41%,+17.71%,+27.21%
SNBR,"Sleep Number Corporation",29.49,-13.89,-21.55%,-4.96%,+3.84%,-11.57%
SONC,"Sonic Cp",34.21,+33.91,+24.49%,-5.16%,+34.95%,+40.20%
SPOK,"Spok Holdings Inc",14.85,-9.52,-5.11%,-4.81%,+2.41%,-13.66%
SPPI,"Spectrum Pharma Inc",21.05,+25.69,+11.08%,-4.92%,+28.20%,+134.93%
SPSC,"Sps Commerce Inc",89.78,+75.61,+84.77%,+16.57%,+26.06%,+55.01%
SPTN,"Spartannash Company",23.46,-3.51,-12.07%,-11.44%,+35.22%,-12.89%
SPXC,"SPX Corp",36.75,+41.36,+17.08%,+0.74%,+15.78%,+36.77%
SR,"Spire Inc",73.6,-0.15,-2.06%,-1.01%,+0.68%,-2.00%
SRCI,"Src Energy Inc",10.97,+32.17,+28.60%,-3.77%,-3.86%,+29.52%
SRDX,"Surmodics Inc",65.35,+183.76,+133.39%,+12.58%,+57.66%,+149.90%
SSD,"Simpson Manufacturing Company",73.93,+64.57,+28.78%,+14.82%,+25.43%,+64.58%
SSP,"E.W. Scripps Company",14.24,-16.32,-8.89%,+2.15%,+27.14%,-21.20%
SSTK,"Shutterstock Inc",52.77,+55.99,+22.64%,+3.49%,+21.48%,+52.12%
STBA,"S&T Bancorp Inc",44.51,+22.87,+11.81%,-0.80%,+3.42%,+19.55%
STC,"Stewart Information Services Corp",45.28,+20.40,+7.04%,+3.14%,+8.30%,+13.65%
STMP,"Stamps.Com Inc",267.45,+40.89,+42.26%,-0.72%,+12.71%,+26.60%
STRA,"Strayer Education",123.19,+57.55,+37.52%,+4.05%,+16.60%,+49.78%
SUP,"Superior Industries International",19.45,+18.23,+30.98%,+9.89%,+49.62%,+8.66%
SUPN,"Supernus Pharm",53,+25.81,+33.00%,+1.15%,+15.59%,+29.11%
SVU,"Supervalu Inc",32.09,+40.34,+48.56%,+43.07%,+91.13%,+30.77%
SWM,"Schweitzer-Mauduit International",42.04,+6.71,-7.32%,-4.71%,-2.16%,+6.94%
SXC,"Suncoke Energy Inc",11.28,+23.75,-5.92%,-18.26%,-5.13%,+31.93%
SXI,"Standex International Corp",105,+11.48,+3.09%,+0.57%,+13.02%,+11.76%
SYKE,"Sykes Enterprises",29.48,+6.72,-6.26%,-3.53%,+4.28%,-11.82%
TBI,"Trueblue Inc",29,+38.98,+5.45%,+4.69%,+18.13%,+34.57%
TCMD,"Tactile Systems Technology Inc",48.78,+57.31,+68.32%,-13.02%,+35.42%,+71.82%
TG,"Tredegar Corp",22.25,+32.93,+15.89%,-6.90%,+14.99%,+31.27%
TGI,"Triumph Group",19.7,-33.77,-27.57%,+1.29%,-18.09%,-30.14%
THRM,"Gentherm Inc",46.05,+60.72,+45.04%,+12.87%,+33.67%,+46.19%
TILE,"Interface Inc",22.3,+8.64,-11.33%,-6.89%,-2.83%,+17.99%
TISI,"Team Inc",22.35,+100.95,+50.00%,-4.89%,+23.82%,+69.96%
TIVO,"Tivo Corp",11.45,-40.10,-26.60%,-14.55%,-15.50%,-38.11%
TLRD,"Tailored Brands Inc",20.91,+52.70,-4.21%,-17.32%,-32.00%,+65.95%
TMP,Tompkinstrustco,85.58,+12.39,+5.20%,-3.77%,+7.70%,+9.86%
TMST,"Timken Steel Corp",14.02,-17.38,-7.70%,-18.11%,-18.39%,-11.82%
TNC,"Tennant Company",80.85,+30.37,+11.29%,+1.32%,+10.22%,+22.04%
TPRE,"Third Point Reinsurance Ltd Co",13.5,-7.88,-7.85%,+6.30%,+1.89%,-10.00%
TREX,"Trex Company",79.38,+109.98,+46.47%,+18.18%,+52.10%,+99.27%
TRHC,"Tabula Rasa Healthcare Inc",61.85,+232.76,+120.50%,-9.59%,+44.41%,+319.32%
TRST,"Trustco Bank Corp NY",9.2,+16.03,unch,+0.55%,+5.75%,+15.00%
TTEC,"Teletech Hldgs",31.85,-24.50,-20.87%,-11.65%,-0.62%,-22.41%
TTEK,"Tetra Tech Inc",68.6,+72.20,+42.47%,+13.58%,+37.75%,+65.70%
TTI,"Tetra Technologies",4.29,+82.43,+0.47%,-8.72%,+2.39%,+65.64%
TTMI,"TTM Technologies I",18.83,+40.88,+20.17%,+4.38%,+16.09%,+40.79%
TTS,"Tile Shop Hldgs",7.9,-15.28,-17.71%,-8.67%,+17.04%,-47.33%
TVPT,"Travelport Worldwide Ltd",19.22,+41.11,+47.05%,-3.47%,+11.36%,+37.48%
TVTY,"Tivity Health",35.3,+5.72,-3.42%,-0.56%,-2.22%,-8.96%
TWI,"Titan International",7.03,-29.69,-45.42%,-33.74%,-42.61%,-37.90%
TYPE,"Monotype Imag. Hold.",20.7,+0.79,-14.11%,-0.48%,-3.72%,+9.52%
UBA,"Urstadt Biddle Properties Inc",22.1,+9.08,+1.66%,-3.24%,+8.65%,+4.69%
UCBI,"United Comm Banks",30.86,+14.59,+9.67%,-0.93%,-3.95%,+11.69%
UCTT,"Ultra Clean Holdings",14.7,-34.81,-36.34%,-10.26%,-16.38%,-29.60%
UEIC,"Universal Elect In",43,-0.60,-8.99%,+25.92%,+48.15%,-31.42%
UFCS,"United Fire Group I",56.74,+34.36,+24.48%,+2.34%,+14.46%,+28.20%
UFI,"Unifi Inc",31.52,-3.83,-12.13%,-3.19%,+2.47%,-1.93%
UFPI,"Universal Forest Prd",36.7,+27.27,-2.45%,-3.57%,+12.44%,+29.67%
UHT,"Universal Health Realty Income Trust",68.7,-2.97,-8.53%,+0.87%,+11.42%,-9.63%
UIHC,"United Insurance Hld",20.78,+29.23,+20.46%,+6.56%,+8.97%,+29.96%
UNF,"Unifirst Corp",189.65,+37.72,+15.01%,+2.24%,+15.68%,+32.30%
UNT,"Unit Corp",23.89,+35.13,+8.59%,-11.32%,+17.40%,+19.03%
USCR,"U S Concrete Inc",45.1,-47.10,-46.08%,-11.31%,-26.13%,-43.52%
USPH,"U.S. Physical Therapy",114.9,+95.38,+59.14%,+14.67%,+26.82%,+82.09%
UVE,"Universal Insurance Holdings Inc",44.5,+109.47,+62.71%,+24.82%,+34.44%,+83.88%
UVV,"Universal Corp",67.6,+9.27,+28.76%,-2.87%,+40.10%,+12.76%
VAC,"Marriot Vacations Worldwide Cor",121.2,+3.75,-10.36%,+4.13%,+3.26%,+5.17%
VECO,"Veeco Instrument",11.6,-52.45,-21.89%,-24.68%,-31.96%,-46.91%
VG,"Vonage Holdings",13.26,+59.25,+30.38%,+0.45%,+15.61%,+73.11%
VIAV,"Viavi Solutions",10.33,+3.35,+18.19%,-0.10%,+4.77%,-2.36%
VICR,"Vicor Cp",61,+235.86,+191.87%,+31.61%,+76.81%,+229.73%
VIVO,"Meridian Bioscience",15.4,+10.80,+10.00%,-5.23%,+10.00%,+12.41%
VRA,"Vera Bradley",13.27,+22.00,+8.95%,-4.87%,+27.84%,+32.57%
VREX,"Varex Imaging Corp",28.09,-12.20,-30.07%,-25.96%,-22.68%,-0.57%
VRTS,"Virtus Inv Prts",130.05,+16.10,+13.04%,-0.04%,+12.55%,+12.31%
VRTU,"Virtusa Corp",53.47,+45.56,+21.30%,+4.43%,+9.84%,+61.35%
VRTV,"Veritiv Corp",39.3,+28.43,+35.99%,-2.96%,+9.62%,+40.36%
