Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSTO,"Vista Outdoor Inc",17.91,+3.90,+22.92%,+13.35%,+23.77%,-17.88%
VVI,"Viad Corp",61.7,+19.20,+11.37%,+8.63%,+18.88%,+14.68%
WABC,"Westamerica Bancorp",64.09,+23.80,+7.62%,+6.91%,+11.54%,+26.16%
WAGE,"Wageworks Inc",51.7,-10.20,-16.61%,-2.18%,+15.40%,-10.40%
WD,"Walker & Dunlop",55.35,+15.00,+16.53%,-7.04%,-2.59%,+16.38%
WDFC,"W D 40 Co",173.25,+67.20,+46.82%,+7.14%,+25.36%,+63.60%
WDR,"Waddell & Reed Financial",20.49,+9.40,-8.28%,+5.89%,+4.43%,+11.84%
WETF,"Wisdomtree Invstmnts",7.99,-24.30,-36.33%,-12.68%,-29.48%,-10.73%
WGO,"Winnebago Industries",36.95,-5.40,-33.54%,-12.34%,+2.07%,+6.03%
WING,"Wingstop Inc",64.84,+97.20,+66.34%,+23.41%,+24.79%,+85.20%
WIRE,"Encore Wire Cp",51.2,+20.30,+5.24%,+6.33%,+5.35%,+32.13%
WLH,"William Lyon Homes",20.53,-21.00,-29.40%,-12.97%,-16.65%,-8.67%
WNC,"Wabash National Corp",18.63,-12.10,-14.15%,-5.77%,-9.12%,-8.81%
WPG,"Washington Prime Group Inc",7.78,-3.10,+9.27%,+1.70%,+3.32%,-8.36%
WRLD,"World Acceptance Cp",117.85,+37.70,+46.00%,-2.08%,+6.21%,+61.66%
WSR,"Whitestone REIT",13.53,+9.10,-6.11%,+5.70%,+11.82%,+5.62%
WTS,"Watts Water Technologies",83.15,+29.60,+9.48%,+0.24%,+7.15%,+33.25%
WWE,"World Wrestling Entertainment",80.64,+299.60,+163.70%,-2.28%,+40.95%,+288.63%
WWW,"Wolverine World Wide",38.54,+49.90,+20.89%,+7.29%,+17.36%,+49.79%
XOXO,"Xoxo Group Inc",30.37,+55.50,+64.52%,-11.09%,-2.03%,+66.78%
XPER,"Xperi Corp",16.2,-37.60,-33.61%,-1.22%,-21.17%,-36.22%
ZEUS,"Olympic Steel Inc",21.28,+14.20,-0.98%,-6.83%,-8.04%,+22.93%
ZUMZ,"Zumiez Inc",30,+105.80,+44.06%,+37.30%,+23.71%,+145.90%
"Downloaded from Barchart.com as of 08-23-2018 07:13pm CDT"
