Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPAR,"Inter Parfums Inc",63.4,+73.31,+45.91%,+14.34%,+30.32%,+63.82%
IPHS,"Innophos Hldngs Inc",43.09,-6.03,-7.79%,-12.53%,-7.83%,-4.37%
IRBT,"Irobot Corp",89.28,+31.72,+16.40%,+11.11%,+45.74%,-13.56%
IRDM,"Iridium Comm Inc",19.75,+111.71,+67.37%,+7.63%,+71.00%,+91.75%
IRT,"Independence Realty Trust Inc",10.11,+3.33,+0.20%,-0.69%,+10.01%,-1.84%
ITG,"Investment Technology Group",22.17,+12.01,+15.17%,+2.12%,+0.05%,+8.15%
ITGR,"Integer Holdings Corp",68.75,+55.35,+51.77%,-6.46%,+4.88%,+51.60%
ITRI,"Itron Inc",61.35,-15.14,-10.04%,+0.57%,-1.25%,-16.02%
IVC,"Invacare Corp",16.5,+11.74,-2.08%,-4.62%,-3.51%,+20.44%
IVR,"Invesco Mortgage Capital Inc",16.05,-6.37,-9.98%,-0.50%,+0.19%,-6.03%
JBSS,"John B Sanfilippo",76.17,+26.83,+20.43%,-1.24%,+16.93%,+19.33%
JBT,"John Bean Technologies Corp",108.75,+18.57,-1.85%,+18.53%,+27.27%,+22.74%
JCP,"J.C. Penney Company Inc",2.41,-38.54,-23.73%,+1.26%,-17.18%,-34.51%
JJSF,"J J Snack Foods",144.76,+11.07,-4.66%,-7.45%,+5.89%,+12.59%
JRVR,"James River Gp HD",40.12,+2.72,+0.27%,+1.91%,+9.26%,-0.40%
KALU,"Kaiser Aluminum",104.37,+6.52,-2.32%,-2.67%,-0.04%,+10.81%
KAMN,"Kaman Corp",65.33,+26.55,+11.03%,-3.19%,-6.92%,+31.71%
KELYA,"Kelly Svcs Cl A",24.86,+6.67,-8.84%,+9.90%,+15.52%,+15.25%
KEM,"Kemet Corp",23.68,+44.22,+57.24%,-16.03%,+15.85%,+14.01%
KFY,"Korn/Ferry International",64.95,+97.79,+56.96%,+0.12%,+19.83%,+98.62%
KIRK,"Kirkland's Inc",11.35,+22.34,-5.14%,-0.44%,+5.39%,+30.46%
KLIC,"Kulicke and Soffa",26.37,+34.93,+8.36%,-7.41%,+18.25%,+39.30%
KN,"Knowles Corp",17.31,+27.07,+18.08%,+9.42%,+22.42%,+17.92%
KOP,"Koppers Holdings Inc",34.95,-18.24,-31.34%,-6.55%,-9.34%,-10.38%
KOPN,"Kopin Cp",2.23,-42.99,-30.31%,-26.64%,-30.53%,-43.54%
KRA,"Kraton Performance Polymers Inc",45.56,+20.94,-5.42%,-4.89%,-2.48%,+33.37%
KRG,"Kite Realty Group Trust",17.02,-10.21,-13.16%,+1.49%,+17.46%,-15.91%
KS,"Kapstone Paper and Packaging Corp",34.23,+36.04,+50.86%,-1.13%,-0.73%,+56.37%
KWR,"Quaker Chemical Corp",169.02,+25.82,+12.09%,+6.06%,+12.54%,+24.82%
LABL,"Multi Color Cp",63.85,-18.50,-14.70%,-4.27%,-0.31%,-18.40%
LAD,"Lithia Motors",84.65,-25.11,-25.48%,-11.56%,-12.22%,-18.87%
LCI,"Lannett Co Inc",13.25,-26.72,-42.89%,-2.57%,-11.96%,-12.25%
LCII,"Lci Industries",97.65,-3.80,-24.88%,+3.28%,+13.15%,+0.15%
LDL,"Lydall Inc",43.25,-10.99,-14.78%,-2.59%,+7.32%,-7.98%
LGIH,"LGI Homes Inc",54.43,+2.01,-27.46%,-6.59%,-6.46%,+16.93%
LGND,"Ligand Pharm",247.37,+108.03,+80.65%,+11.89%,+33.45%,+94.75%
LHCG,"LHC Group Inc",94.42,+57.78,+54.16%,+8.75%,+27.96%,+45.33%
LION,"Fidelity Southern Cp",23.66,+8.62,+8.53%,-7.32%,+0.81%,+8.33%
LKSD,"Lsc Communications Inc",11.12,-25.19,-26.60%,-23.57%,-5.68%,-31.48%
LL,"Lumber Liquidators Holdings Inc",18.15,-52.01,-42.18%,-30.67%,-13.82%,-48.64%
LMAT,"Lemaitre Vascular",36.75,+12.36,+15.42%,+0.52%,+9.54%,+5.88%
LMNX,"Luminex Corp",26.93,+38.30,+36.70%,-15.21%,+5.32%,+39.53%
LNN,"Lindsay Corp",89.91,+1.09,+1.94%,-4.21%,-4.81%,+1.88%
LNTH,"Lantheus Holdings",13.45,-24.41,-34.23%,-4.27%,-5.94%,-20.18%
LOCO,"El Pollo Loco",12,+11.82,+21.21%,+3.45%,+16.50%,+0.42%
LPSN,"Liveperson Inc",23.75,+100.88,+106.52%,+7.47%,+31.22%,+77.90%
LQDT,"Liquidity Services",7.15,+19.24,+47.42%,+4.38%,+27.68%,+24.35%
LTC,"Ltc Properties",44.82,+1.20,+2.92%,+6.31%,+15.10%,-5.30%
LTXB,"Legacytexas Fnl",43.82,+18.49,+3.81%,+13.73%,+1.15%,+18.15%
LXP,"Lexington Realty Trust",8.95,-5.60,-7.25%,+0.90%,+11.87%,-8.58%
LXU,"Lsb Industries Inc",6.73,+2.73,-23.17%,-3.44%,+24.17%,+5.49%
LZB,"La-Z-Boy Inc",31.1,+5.28,-0.32%,+3.32%,+5.07%,-2.35%
MANT,"Mantech Intl Cp A",62.47,+58.79,+24.47%,+4.82%,+19.97%,+59.24%
MATW,"Matthews Intl Corp",51.3,-15.30,-2.84%,-15.00%,-0.48%,-18.70%
MATX,"Matson Inc",35.72,+49.06,+19.71%,-4.70%,+7.36%,+17.81%
MCRI,"Monarch Casino",46.82,+30.30,+4.46%,-1.45%,+6.70%,+34.23%
MCS,"Marcus Corp",37.85,+59.29,+38.39%,+14.35%,+18.65%,+48.43%
MDC,"M.D.C. Holdings",30.98,-3.23,-2.82%,-2.55%,+6.90%,-6.99%
MDCO,"Medicines Co",39.78,+10.83,+45.50%,-0.65%,+23.85%,+8.72%
MDXG,"Mimedx Group Inc",3.98,-42.79,-68.44%,+18.10%,-43.14%,-76.22%
MED,"Medifast Inc",208.85,+262.45,+199.17%,+25.81%,+62.21%,+301.40%
MEI,"Methode Electronics",38.85,-2.89,-3.12%,-1.40%,-6.50%,+0.13%
MGLN,"Magellan Health",75.2,-5.77,-22.11%,-24.12%,-16.07%,-4.14%
MGPI,"MGP Ingredients Inc",75.13,+13.73,-2.28%,-15.97%,-12.59%,+23.06%
MHLD,"Maiden Holdings Ltd",3.9,-31.67,-40.91%,-49.02%,-46.39%,-46.58%
MHO,"M/I Homes",25.71,-8.57,-25.26%,-5.86%,-7.18%,-1.27%
MINI,"Mobile Mini Inc",43.9,+40.53,+27.25%,-9.11%,-3.09%,+43.23%
MLI,"Mueller Industries",31.01,+5.86,-12.48%,+4.69%,+5.91%,+5.55%
MMSI,"Merit Medical Sys",56.6,+43.23,+31.02%,+1.52%,+11.64%,+37.88%
MNRO,"Monro Muffler Brak",70.55,+61.23,+23.88%,+8.54%,+26.77%,+57.13%
MNTA,"Momenta Pharma",25.6,+80.43,+83.51%,-8.57%,+17.97%,+57.54%
MOG.A,"Moog Inc Cl A",76.42,-3.33,-12.01%,-2.35%,-8.26%,+2.44%
MOV,"Movado Group Inc",50.1,+110.79,+55.59%,+7.05%,+26.84%,+116.88%
MPAA,"Motorcar Parts Amer",24.54,+2.88,-1.80%,+26.82%,+14.78%,-2.39%
MRCY,"Mercury Sys Inc",49.43,+23.04,-3.74%,+21.42%,+42.99%,+3.78%
MRTN,"Marten Transport L",22.35,+30.65,+10.10%,-0.89%,+8.76%,+37.12%
MSTR,"Microstrategy Cl A",140.57,+12.21,+7.06%,+3.49%,+10.29%,+9.23%
MTH,"Meritage Corp",41.65,-7.61,-18.65%,-9.16%,-0.83%,-3.59%
MTRN,"Materion Corp",61.85,+62.15,+27.26%,+11.34%,+11.44%,+61.07%
MTRX,"Matrix Service Co",18.95,+72.49,+6.46%,-6.42%,+9.54%,+91.41%
MTSC,"M T S Systems Cp",51.3,+5.05,-4.47%,-5.18%,-1.63%,+6.21%
MXL,"Maxlinear Inc",18.91,-16.93,-28.43%,+14.26%,-0.42%,-13.81%
MYE,"Myers Industries",21.3,+10.87,+9.23%,+17.68%,+3.90%,+19.33%
MYGN,"Myriad Genetics Inc",41.79,+40.75,+21.68%,-2.11%,+23.60%,+48.98%
MYRG,"MYR Group Inc",33.88,+28.59,-5.18%,-12.34%,-11.61%,+39.42%
NANO,"Nanometrics Inc",45.22,+61.67,+81.46%,+22.15%,+19.53%,+76.23%
NAVG,"Navigators Grp Inc",65,+21.73,+33.47%,+13.44%,+11.49%,+16.70%
NBHC,"National Bank Holdings Corp",40.23,+28.84,+24.05%,+6.48%,+8.61%,+23.78%
NBTB,"NBT Bancorp Inc",39.69,+17.99,+7.85%,+2.96%,+5.19%,+16.29%
NCI,"Navigant Consulting",24.01,+55.30,+23.70%,+10.39%,+2.13%,+57.96%
NE,"Noble Corp",5.34,+53.17,+18.14%,-17.21%,-3.96%,+55.69%
NEOG,"Neogen Cp",83.08,+67.49,+34.74%,+1.30%,+13.90%,+68.40%
NEWM,"New Media Investment Group Inc",16.02,+8.85,-4.53%,-15.42%,-2.97%,+18.14%
NFBK,"Northfield Bncrp Del",16.16,+0.39,-5.39%,-4.38%,+2.15%,+1.44%
NGVT,"Ingevity Corp",96.69,+70.47,+37.21%,+9.63%,+20.71%,+69.99%
NLS,"Nautilus Group",13.8,-14.99,+3.37%,-5.80%,-11.54%,-20.00%
NMIH,"Nmi Holdings Cmn A",21.65,+88.39,+27.35%,+32.01%,+31.61%,+86.64%
NP,"Neenah Paper",88.65,+14.18,-2.21%,+1.84%,+10.54%,+13.95%
NPK,"National Presto Industries",134.7,+44.30,+35.44%,+11.88%,+30.71%,+27.20%
NPO,"Enpro Industries",72.7,-1.70,-22.25%,-0.66%,+0.37%,+2.35%
NR,"Newpark Resources",9.75,+21.29,+13.37%,-5.34%,-7.58%,+25.81%
NSA,"National Storage Affiliates Tru",28.39,+28.08,+4.15%,-6.77%,+7.82%,+28.99%
NSIT,"Insight Enterpr",54,+45.38,+41.03%,+9.11%,+20.97%,+32.09%
NSP,"Insperity Inc",110.75,+178.23,+93.11%,+14.41%,+26.72%,+166.23%
NTGR,"Netgear Inc",66.85,+41.89,+13.79%,-12.10%,+16.36%,+45.96%
NTRI,"Nutrisystem Inc",39.6,-17.46,-24.71%,+1.67%,+21.47%,-25.21%
NWBI,"Northwest Bancshares",18.19,+17.48,+8.73%,+2.94%,+8.47%,+15.49%
NWN,"Northwest Natural Gas Company",64.5,+3.85,+8.13%,+0.31%,+7.86%,-0.39%
NX,"Quanex Building Products Corp",16.75,-17.38,-28.42%,-4.29%,-1.47%,-15.62%
NYMT,"New York Mtge Trust",6.26,+1.89,+1.46%,+1.95%,+2.12%,+0.81%
OCLR,"Oclaro Inc",9.07,+13.24,+34.57%,+0.44%,+2.49%,+7.98%
ODP,"Office Depot",3.05,-17.57,-13.84%,+16.41%,+30.34%,-28.24%
OFG,"Oriental Financial Group",16.95,+103.40,+80.32%,+16.90%,+20.64%,+82.26%
OFIX,"Orthofix Intl Nv",53.24,+4.15,-2.67%,-8.36%,-0.37%,+10.48%
OIS,"Oil States International",30.85,+34.65,+9.01%,-7.50%,-15.94%,+37.72%
OMCL,"Omnicell Inc",63.75,+41.94,+31.44%,+18.60%,+36.80%,+25.62%
OMI,"Owens & Minor",15.18,-36.84,-19.60%,-12.36%,-8.00%,-45.79%
ONB,"Old National Bncp",19.35,+19.21,+10.89%,+4.59%,+9.63%,+15.87%
OPB,"Opus Bank",28.4,+20.80,+4.03%,-1.90%,-1.22%,+23.21%
ORIT,"Oritani Financial",16.15,+0.52,-1.52%,-0.62%,+6.25%,unch
ORN,"Orion Group Holdings Inc",9.03,+64.22,+15.33%,+3.20%,+25.42%,+62.41%
OSIS,"O S I Systems Inc",78,+4.37,+21.16%,+0.96%,+15.73%,-4.38%
OSPN,"Onespan Inc.",17.7,+31.96,+27.34%,-14.08%,-14.90%,+43.90%
OSUR,"Orasure Tech Inc",16.05,-11.71,-14.90%,-7.23%,+2.82%,-21.82%
OXM,"Oxford Industries",94.25,+60.54,+25.35%,+8.07%,+19.87%,+57.08%
PAHC,"Phibro Anl Htlh A",49.25,+32.80,+47.01%,+1.86%,+14.27%,+23.74%
PARR,"Par Petroleum Corp",16.98,-4.53,-11.93%,-1.22%,-3.90%,unch
PATK,"Patrick Inds Inc",61.4,+23.85,-11.59%,+3.54%,+5.50%,+25.99%
PDCE,"Pdc Energy Inc",49.87,+14.47,-3.24%,-19.47%,-16.92%,+25.55%
PDFS,"Pdf Solutions Inc",9.71,-40.21,-38.15%,-17.43%,-10.26%,-36.45%
PEI,"Pennsylvania Real Estate Investment",10.45,+0.29,-12.11%,-7.19%,+9.08%,-2.61%
PENN,"Penn Natl Gaming Inc",31.05,+38.70,-0.89%,-15.14%,-8.62%,+46.46%
PERY,"Perry Ellis Int",27.64,+42.65,+10.38%,-3.83%,+5.10%,+53.47%
PES,"Pioneer Energy Services Corp",3,+48.78,-1.64%,-45.95%,-43.93%,+57.89%
PETS,"Petmed Express Inc",36.89,-16.54,-18.92%,-5.39%,+6.31%,-21.33%
PFBC,"Preferred Bank La",61.48,+8.27,+4.59%,-5.18%,-2.72%,+13.35%
PFS,"Provident Financial Services",25.08,-2.82,-7.01%,-8.03%,-6.49%,+1.13%
PGNX,"Progenics Pharmaceut",7.83,+33.98,+31.60%,-5.89%,+6.24%,+40.83%
PGTI,"Pgt Inc",24.5,+92.58,+45.40%,+14.75%,+32.43%,+86.31%
PJC,"Piper Jaffray Companies",76.05,+24.42,-11.83%,+0.26%,-1.04%,+31.69%
PKE,"Park Electrochemical Corp",21.2,+19.12,+7.89%,-9.13%,+7.02%,+19.84%
PLAB,"Photronics Inc",8.65,+11.13,+1.47%,+2.37%,+8.12%,+10.19%
PLAY,"Dave & Buster's Ente",52.38,-3.32,-5.06%,+6.46%,+30.95%,-13.26%
PLCE,"Children's Place Inc",128.4,+18.54,-11.66%,+10.26%,-5.20%,+28.79%
PLUS,"Eplus Inc",100.5,+31.36,+33.64%,+1.88%,+14.92%,+24.00%
PLXS,"Plexus Cp",60.99,+16.50,+0.44%,-1.60%,+4.70%,+21.18%
PMT,"Pennymac Mortgage Investment Trust",19.68,+18.26,+22.46%,+4.29%,+6.49%,+13.10%
POWI,"Power Integratn",71.8,+1.73,-2.38%,-6.63%,+0.91%,+1.41%
POWL,"Powell Inds Inc",39.68,+49.58,+38.50%,+9.73%,+13.05%,+29.55%
PPBI,"Pacific Premier Bncp",38.3,+2.93,-4.25%,+2.68%,-7.71%,+5.51%
PRA,"Pro-Assurance Corp",46.75,-11.53,-18.20%,+28.43%,+15.72%,-14.92%
PRAA,"Pra Group Inc",37.85,+20.44,+14.01%,-10.41%,-2.07%,+23.29%
PRFT,"Perficient Inc",26.82,+51.60,+40.64%,-1.54%,+8.85%,+53.43%
PRGS,"Progress Software",38.29,+8.12,-10.05%,-1.11%,+2.87%,+17.78%
PRLB,"Proto Labs Inc",132.15,+77.62,+28.30%,+2.52%,+13.05%,+83.54%
PRSC,"Providence Svc Cp",65.44,+16.84,+10.28%,-10.09%,-10.10%,+29.92%
PSB,"Business Parks",129.56,+2.53,+3.57%,-0.51%,+10.48%,-1.79%
PUMP,"Propetro Holding Corp",15.54,+16.00,-22.92%,-0.32%,-18.98%,+37.64%
PVAC,"Penn Va Corp",75.1,+84.03,+92.02%,-12.68%,+22.83%,+90.85%
QHC,"Quorum Health Corp",4.21,-8.90,-32.53%,-4.75%,-15.46%,-0.47%
QLYS,"Qualys Inc",84.5,+73.65,+42.38%,-9.48%,+10.60%,+87.57%
QNST,"Quinstreet Inc",13.82,+136.11,+64.92%,-4.69%,+11.45%,+240.39%
QSII,"Quality Systems Inc",21.51,+55.07,+58.39%,+8.69%,+49.06%,+36.57%
RAVN,"Raven Industries Inc",38.45,+19.90,+11.94%,-2.29%,-4.47%,+10.33%
RCII,"Rent-A-Center Inc",14.83,+32.44,+33.60%,+0.54%,+46.69%,+14.08%
RECN,"Resources Connect",15.8,+18.83,+2.27%,-9.71%,+0.96%,+25.90%
REGI,"Renewable Energy",21.75,+112.27,+84.32%,+25.72%,+40.78%,+89.13%
REI,"Ring Energy Inc",11.75,-12.71,-15.47%,-12.96%,-25.77%,-12.12%
REX,"Rex American Resources Corp",73.44,-20.36,-11.29%,-0.31%,-0.74%,-22.92%
RGEN,"Repligen Cp",49.08,+32.99,+35.28%,+2.55%,+17.44%,+19.47%
RGNX,"Regenxbio Inc",65.25,+172.70,+96.24%,-15.64%,+28.07%,+204.91%
RGR,"Sturm Ruger & Company",58.65,+19.59,+5.01%,+5.20%,-0.85%,+19.69%
RGS,"Regis Corp",18.28,+63.85,+19.01%,+4.16%,+13.19%,+79.22%
RH,"Restoration Hardware Holdings",148.65,+95.35,+72.43%,+3.81%,+48.23%,+184.88%
RLI,"Rli Corp",76.9,+45.92,+26.77%,+13.27%,+16.55%,+40.61%
RMAX,"Re/Max Holdings Inc",48.05,-18.43,-0.93%,-14.27%,-9.43%,-20.71%
RMBS,"Rambus Inc",11.86,-12.70,-16.60%,-5.57%,-10.08%,-7.49%
ROCK,"Gibraltar Ind Inc",44.1,+63.94,+33.64%,+13.08%,+22.84%,+56.66%
ROG,"Rogers Corp",127.16,+3.86,-21.47%,+8.33%,+8.51%,+9.53%
ROIC,"Retail Opp Invts Cp",19.11,-0.01,-4.21%,-0.10%,+12.94%,-4.69%
RPT,"Ramco-Gershenson Properties Trust",13.17,+1.89,-10.59%,+2.33%,+16.96%,-1.57%
RRD,"Donnelley [R.R.] & Sons Co",4.8,-48.58,-48.39%,-14.74%,-24.29%,-47.25%
RRGB,"Red Robin Gourm",38.35,-34.79,-32.00%,-21.89%,-36.40%,-34.44%
RTEC,"Rudolph Technologies",26.8,+12.08,+12.13%,-10.22%,-16.12%,+22.10%
RUTH,"Ruth's Hospitality",30.65,+56.42,+41.57%,+6.79%,+11.66%,+54.41%
RWT,"Redwood Trust",16.19,-0.65,+9.24%,-2.29%,-1.04%,-2.41%
RYAM,"Rayonier Advanced Materials Inc",20.19,+39.03,-1.27%,+14.59%,+6.10%,+49.67%
SAFT,"Safety Ins Group Inc",95.8,+37.20,+19.15%,+9.36%,+16.33%,+34.93%
SAH,"Sonic Automotive",21.1,+20.73,+14.36%,+4.98%,+2.43%,+26.35%
SAIA,"Saia Inc",75.75,+33.07,+7.07%,-1.05%,+1.20%,+38.74%
SANM,"Sanmina Corp",29.95,-10.80,-9.24%,-2.28%,-0.50%,-17.83%
SBCF,"Seacoast Banking Cp",29.77,+28.57,+18.09%,-5.85%,+0.27%,+29.21%
SBSI,"Southside Bancshares",35.17,+7.46,+4.42%,+4.27%,+4.73%,+6.09%
SCHL,"Scholastic Cp",41.1,+5.39,+2.47%,-11.75%,-3.25%,+4.34%
SCL,"Stepan Company",86.05,+14.04,+8.97%,+6.85%,+23.96%,+9.21%
SCSC,"Scansource Inc",41.2,+15.07,+15.08%,-1.55%,+12.72%,+10.75%
SCVL,"Shoe Carnival Inc",32.43,+69.90,+21.23%,-1.64%,+29.75%,+93.38%
SEDG,"Solaredge Tech",44.9,+21.85,+19.57%,-17.46%,-33.63%,+61.22%
SEM,"Select Medical Holdings Corp",19.25,+14.74,+9.07%,+1.85%,+5.48%,+10.63%
SENEA,"Seneca Foods Cp A",30.1,+3.96,-2.11%,+9.26%,+9.65%,+2.73%
SFBS,"Servisfirst Bancs",42.28,+19.17,+1.88%,-0.89%,-1.35%,+23.27%
SFLY,"Shutterfly Inc",72.99,+26.10,+46.71%,-20.12%,-20.99%,+58.06%
SFNC,"Simmons First Natl",30.2,+13.48,+5.78%,+1.85%,-1.47%,+15.82%
SHAK,"Shake Shack Inc",58.44,+78.84,+35.28%,-9.17%,+1.05%,+86.95%
SHLM,"Schulman A Inc",43.75,+38.79,+17.45%,+0.81%,-0.79%,+54.32%
SHOO,"Steven Maddens Ltd",56.65,+41.89,+21.31%,+8.63%,+13.07%,+32.98%
SIGI,"Selective Ins Group",62.9,+23.43,+7.16%,+9.39%,+14.05%,+24.55%
SJI,"South Jersey Industries",32.96,-0.94,+5.54%,-2.05%,+1.32%,-6.58%
SKYW,"Skywest Inc",60.65,+62.43,+14.22%,+10.47%,+8.50%,+67.31%
SLCA,"U.S. Silica Holdings Inc",22.44,-25.61,-31.08%,-13.16%,-31.27%,-10.17%
SMCI,"Super Micro Computer",18.75,-29.17,-10.39%,-21.88%,-21.05%,-31.32%
SMP,"Standard Motor Products",50.46,+15.49,+12.36%,+6.64%,+17.13%,+13.42%
SMTC,"Semtech Corp",48.5,+39.05,+41.81%,-3.29%,+12.92%,+27.13%
SNBR,"Sleep Number Corporation",31.02,-3.56,-17.48%,+3.02%,+9.15%,-3.18%
SONC,"Sonic Cp",34.16,+34.31,+24.31%,-3.37%,+37.74%,+43.77%
SPOK,"Spok Holdings Inc",15.35,-4.22,-1.92%,+0.66%,+5.14%,-6.12%
SPPI,"Spectrum Pharma Inc",22.48,+35.51,+18.63%,-1.79%,+28.24%,+139.66%
SPSC,"Sps Commerce Inc",91.39,+75.79,+88.08%,+18.53%,+30.37%,+57.11%
SPTN,"Spartannash Company",23.8,+4.04,-10.79%,-8.43%,+34.77%,-8.07%
SPXC,"SPX Corp",33.93,+31.16,+8.09%,-7.32%,+1.43%,+34.11%
SR,"Spire Inc",75.75,+3.14,+0.80%,+5.06%,+7.52%,+0.07%
SRCI,"Src Energy Inc",8.95,+3.23,+4.92%,-16.90%,-25.54%,+11.74%
SRDX,"Surmodics Inc",72.6,+218.03,+159.29%,+21.30%,+55.29%,+185.27%
SSD,"Simpson Manufacturing Company",72.13,+62.13,+25.64%,+11.41%,+19.62%,+66.39%
SSP,"E.W. Scripps Company",14.43,-13.54,-7.68%,+5.02%,+13.44%,-20.54%
SSTK,"Shutterstock Inc",51.17,+47.45,+18.92%,+0.02%,+13.31%,+51.48%
STBA,"S&T Bancorp Inc",44.5,+24.02,+11.78%,+1.99%,+1.44%,+23.68%
STC,"Stewart Information Services Corp",44.6,+19.96,+5.44%,+2.76%,+5.84%,+19.03%
STMP,"Stamps.Com Inc",231.75,+14.24,+23.27%,-14.51%,-5.56%,+9.86%
STRA,"Strayer Education",127.96,+67.59,+42.84%,+7.07%,+27.50%,+61.08%
SUP,"Superior Industries International",22.25,+52.49,+49.83%,+26.06%,+30.88%,+47.35%
SUPN,"Supernus Pharm",43.25,-8.28,+8.53%,-16.34%,-25.56%,-2.37%
SVU,"Supervalu Inc",32.1,+41.99,+48.61%,+46.37%,+96.93%,+40.97%
SWM,"Schweitzer-Mauduit International",39.84,-0.92,-12.17%,-8.79%,-7.69%,+3.72%
SXC,"Suncoke Energy Inc",10.39,+9.39,-13.34%,-20.14%,-18.57%,+21.66%
SXI,"Standex International Corp",108.5,+16.51,+6.53%,+5.34%,+13.43%,+15.30%
SYKE,"Sykes Enterprises",28.57,+4.26,-9.16%,-6.27%,+7.41%,+6.13%
TBI,"Trueblue Inc",28.7,+36.74,+4.36%,+6.10%,+15.49%,+44.95%
TCMD,"Tactile Systems Technology Inc",57.6,+82.63,+98.76%,+8.54%,+26.98%,+69.71%
TG,"Tredegar Corp",22.85,+38.09,+19.01%,-4.59%,+9.59%,+32.08%
TGI,"Triumph Group",21.1,-22.87,-22.43%,+4.98%,-7.25%,-23.96%
THRM,"Gentherm Inc",46.05,+60.64,+45.04%,+14.41%,+31.76%,+50.74%
TILE,"Interface Inc",22.65,+10.50,-9.94%,-3.82%,+0.22%,+18.90%
TISI,"Team Inc",23.45,+113.44,+57.38%,+11.40%,+15.52%,+106.61%
TIVO,"Tivo Corp",12.35,-32.27,-20.83%,-5.73%,-10.18%,-32.51%
TLRD,"Tailored Brands Inc",20.45,+54.48,-6.32%,-8.25%,-40.60%,+88.65%
TMP,Tompkinstrustco,86.36,+14.50,+6.16%,-0.15%,+6.04%,+13.65%
TMST,"Timken Steel Corp",12.92,-22.27,-14.94%,-26.59%,-27.62%,-12.35%
TNC,"Tennant Company",75.8,+19.07,+4.34%,-4.41%,+2.29%,+18.44%
TPRE,"Third Point Reinsurance Ltd Co",13.05,-11.31,-10.92%,+2.35%,-1.51%,-10.31%
TREX,"Trex Company",77.42,+105.58,+42.85%,+18.54%,+40.75%,+104.36%
TRHC,"Tabula Rasa Healthcare Inc",71.11,+282.58,+153.51%,+6.76%,+46.29%,+302.21%
TRST,"Trustco Bank Corp NY",9.2,+15.29,unch,+3.37%,+6.98%,+17.95%
TTEC,"Teletech Hldgs",25.8,-42.49,-35.90%,-26.91%,-21.46%,-37.15%
TTEK,"Tetra Tech Inc",69.35,+77.51,+44.03%,+16.07%,+33.11%,+67.92%
TTI,"Tetra Technologies",4.78,+113.42,+11.94%,-0.83%,+4.37%,+141.41%
TTMI,"TTM Technologies I",18.26,+35.42,+16.53%,+0.33%,+15.21%,+42.54%
TTS,"Tile Shop Hldgs",8.1,-9.32,-15.62%,+0.62%,+20.00%,-44.52%
TVPT,"Travelport Worldwide Ltd",18.2,+31.18,+39.25%,-7.61%,+6.62%,+25.95%
TVTY,"Tivity Health",33,-4.48,-9.71%,-9.22%,-12.70%,-8.46%
TWI,"Titan International",6.93,-26.67,-46.20%,-34.44%,-39.16%,-23.93%
TYPE,"Monotype Imag. Hold.",21.15,+6.67,-12.24%,+1.20%,unch,+13.71%
UBA,"Urstadt Biddle Properties Inc",22.42,+12.18,+3.13%,+0.13%,+10.83%,+9.26%
UCBI,"United Comm Banks",30.66,+13.31,+8.96%,+1.93%,-7.12%,+16.40%
UCTT,"Ultra Clean Holdings",13.24,-45.19,-42.66%,-17.76%,-25.62%,-42.71%
UEIC,"Universal Elect In",42.7,+0.24,-9.63%,+22.88%,+43.77%,-26.12%
UFCS,"United Fire Group I",50.95,+15.87,+11.78%,-9.00%,-0.25%,+18.85%
UFI,"Unifi Inc",31.94,-0.73,-10.96%,+0.31%,+1.08%,+3.97%
UFPI,"Universal Forest Prd",36.57,+28.67,-2.79%,-3.53%,+8.90%,+36.37%
UHT,"Universal Health Realty Income Trust",71.98,+3.14,-4.17%,+9.58%,+22.54%,-3.51%
UIHC,"United Insurance Hld",21.07,+31.11,+22.14%,+4.98%,+0.77%,+30.55%
UNF,"Unifirst Corp",182.25,+30.08,+10.52%,-3.88%,+5.16%,+31.87%
UNT,"Unit Corp",25.36,+52.69,+15.27%,-6.32%,+13.82%,+54.07%
USCR,"U S Concrete Inc",51.3,-36.84,-38.67%,unch,-15.42%,-32.81%
USPH,"U.S. Physical Therapy",113.5,+95.80,+57.20%,+14.82%,+25.83%,+86.83%
UVE,"Universal Insurance Holdings Inc",45.3,+109.18,+65.63%,+23.60%,+32.07%,+94.42%
UVV,"Universal Corp",59.35,-10.02,+13.05%,-13.23%,+26.41%,+2.06%
VAC,"Marriot Vacations Worldwide Cor",117.28,-1.57,-13.26%,-0.48%,+0.39%,+6.12%
VECO,"Veeco Instrument",10.6,-54.62,-28.62%,-30.94%,-35.17%,-45.64%
VG,"Vonage Holdings",14.12,+78.70,+38.84%,+6.17%,+26.18%,+74.11%
VIAV,"Viavi Solutions",10.46,+8.05,+19.68%,unch,+5.23%,-1.60%
VICR,"Vicor Cp",60.35,+226.29,+188.76%,+21.55%,+54.15%,+243.87%
VIVO,"Meridian Bioscience",14.85,+5.81,+6.07%,-5.41%,+7.22%,+7.61%
VRA,"Vera Bradley",14.15,+40.42,+16.17%,+6.95%,+34.89%,+44.39%
VREX,"Varex Imaging Corp",29.23,-6.87,-27.23%,-22.14%,-20.57%,-0.34%
VRTS,"Virtus Inv Prts",129.55,+19.10,+12.60%,-1.48%,+4.48%,+14.80%
VRTU,"Virtusa Corp",51.98,+38.67,+17.92%,-4.11%,+7.78%,+40.98%
VRTV,"Veritiv Corp",48.85,+74.72,+69.03%,+23.36%,+57.84%,+71.10%
