Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPHS,"Innophos Hldngs Inc",44.39,-2.20,-5.01%,-9.65%,-6.63%,+0.07%
IRBT,"Irobot Corp",108.07,+78.30,+40.90%,+51.81%,+73.22%,+19.16%
IRDM,"Iridium Comm Inc",20.85,+122.30,+76.69%,+16.16%,+56.77%,+100.48%
IRT,"Independence Realty Trust Inc",10.3,+4.10,+2.08%,+3.21%,+8.31%,+0.49%
ITG,"Investment Technology Group",21.83,+9.50,+13.40%,-3.58%,-3.71%,+8.39%
ITGR,"Integer Holdings Corp",77,+79.80,+69.98%,+6.13%,+16.93%,+71.49%
ITRI,"Itron Inc",65.15,-8.60,-4.47%,+8.13%,+9.68%,-9.58%
IVC,"Invacare Corp",15.2,+0.90,-9.79%,-11.63%,-7.03%,+13.86%
IVR,"Invesco Mortgage Capital Inc",16.16,-5.70,-9.37%,+0.81%,+0.06%,-5.88%
JBSS,"John B Sanfilippo",73.14,+19.00,+15.64%,-4.63%,+7.06%,+14.03%
JBT,"John Bean Technologies Corp",113.5,+25.70,+2.44%,+20.42%,+28.39%,+29.94%
JCP,"J.C. Penney Company Inc",1.83,-55.40,-42.09%,-24.07%,-21.79%,-51.46%
JJSF,"J J Snack Foods",143.38,+10.60,-5.57%,-7.05%,+3.27%,+14.43%
JRVR,"James River Gp HD",41.21,+7.70,+3.00%,+1.25%,+7.60%,+5.07%
KALU,"Kaiser Aluminum",109.13,+12.10,+2.13%,-2.61%,+0.02%,+11.94%
KAMN,"Kaman Corp",65.67,+28.00,+11.61%,-1.16%,-9.81%,+37.04%
KELYA,"Kelly Svcs Cl A",26.01,+13.30,-4.62%,+11.20%,+11.68%,+22.23%
KEM,"Kemet Corp",25.58,+56.50,+69.85%,-8.68%,+37.31%,+22.45%
KFY,"Korn/Ferry International",66.41,+100.50,+60.49%,+1.16%,+20.44%,+106.11%
KIRK,"Kirkland's Inc",12.08,+17.10,+0.96%,+6.43%,+15.38%,+3.60%
KLIC,"Kulicke and Soffa",25.62,+30.50,+5.28%,-3.32%,+15.61%,+37.82%
KN,"Knowles Corp",17.54,+25.70,+19.65%,+11.93%,+22.14%,+20.14%
KOP,"Koppers Holdings Inc",35,-17.90,-31.24%,-7.28%,-12.50%,-7.65%
KOPN,"Kopin Cp",2.28,-40.20,-28.75%,-25.49%,-31.12%,-38.54%
KRA,"Kraton Performance Polymers Inc",48.15,+31.20,-0.04%,+4.02%,-1.89%,+40.34%
KRG,"Kite Realty Group Trust",17.51,-8.10,-10.66%,+5.04%,+16.73%,-12.93%
KS,"Kapstone Paper and Packaging Corp",34.31,+42.60,+51.21%,-1.04%,-0.90%,+64.16%
KWR,"Quaker Chemical Corp",177.34,+31.50,+17.61%,+10.33%,+14.66%,+31.29%
LABL,"Multi Color Cp",61.1,-23.70,-18.37%,-7.07%,-1.29%,-21.57%
LAD,"Lithia Motors",85.79,-23.60,-24.47%,-8.81%,-12.31%,-15.69%
LCI,"Lannett Co Inc",5.15,-46.30,-77.80%,-58.47%,-68.50%,-67.41%
LCII,"Lci Industries",92.4,-10.30,-28.92%,+1.32%,+5.42%,-2.58%
LDL,"Lydall Inc",44.55,-8.20,-12.22%,unch,+6.71%,-4.40%
LGIH,"LGI Homes Inc",56.76,+11.90,-24.35%,-1.03%,-4.78%,+29.77%
LGND,"Ligand Pharm",251.32,+113.20,+83.54%,+9.60%,+32.68%,+98.14%
LHCG,"LHC Group Inc",99.47,+70.70,+62.40%,+13.73%,+32.72%,+56.25%
LION,"Fidelity Southern Cp",24.19,+9.40,+10.96%,-3.24%,-0.58%,+11.89%
LKSD,"Lsc Communications Inc",12.34,-12.70,-18.55%,-11.73%,+0.33%,-19.66%
LL,"Lumber Liquidators Holdings Inc",17.33,-56.10,-44.79%,-31.15%,-18.06%,-51.43%
LMAT,"Lemaitre Vascular",35.67,+7.50,+12.03%,-1.57%,+8.32%,+4.27%
LMNX,"Luminex Corp",28,+45.80,+42.13%,-16.12%,+1.56%,+48.38%
LNN,"Lindsay Corp",92.4,+5.10,+4.76%,-0.16%,-7.45%,+7.79%
LNTH,"Lantheus Holdings",14.55,-19.80,-28.85%,+4.30%,+3.19%,-14.41%
LOCO,"El Pollo Loco",12.5,+17.70,+26.26%,+6.38%,+14.68%,+8.70%
LPSN,"Liveperson Inc",26,+127.20,+126.09%,+10.64%,+37.57%,+103.13%
LQDT,"Liquidity Services",7.25,+21.40,+49.48%,+2.84%,+28.32%,+24.46%
LTC,"Ltc Properties",45.68,+2.00,+4.89%,+11.50%,+14.43%,-5.15%
LTXB,"Legacytexas Fnl",45.58,+23.00,+7.98%,+1.70%,+5.36%,+24.74%
LXP,"Lexington Realty Trust",9.17,-3.20,-4.97%,+6.75%,+9.82%,-6.14%
LXU,"Lsb Industries Inc",7.11,+15.10,-18.84%,-6.20%,+34.66%,+12.50%
LZB,"La-Z-Boy Inc",33.3,+33.90,+6.73%,+4.88%,+5.71%,+41.40%
MANT,"Mantech Intl Cp A",64.98,+63.40,+29.47%,+11.06%,+21.14%,+68.43%
MATW,"Matthews Intl Corp",53,-10.40,+0.38%,-6.36%,-0.19%,-11.15%
MATX,"Matson Inc",36.52,+46.80,+22.39%,+2.07%,+5.03%,+53.38%
MCRI,"Monarch Casino",47.67,+32.90,+6.36%,+1.15%,+2.74%,+39.26%
MCS,"Marcus Corp",39.2,+66.70,+43.33%,+18.97%,+23.66%,+59.03%
MDC,"M.D.C. Holdings",32.55,+5.90,+2.10%,+8.03%,+4.90%,+5.10%
MDCO,"Medicines Co",38.92,+4.60,+42.36%,-2.38%,+22.12%,+8.65%
MDXG,"Mimedx Group Inc",4.45,-30.00,-64.71%,+12.66%,-49.83%,-72.45%
MED,"Medifast Inc",224.79,+294.50,+222.00%,+30.49%,+59.50%,+305.83%
MEI,"Methode Electronics",39.85,-0.50,-0.62%,+2.97%,-3.51%,+2.71%
MGLN,"Magellan Health",75.1,-6.80,-22.22%,-17.74%,-15.67%,-4.27%
MGPI,"MGP Ingredients Inc",74.76,+15.70,-2.76%,-16.92%,-15.07%,+29.05%
MHLD,"Maiden Holdings Ltd",4.05,-28.40,-38.64%,-51.20%,-47.74%,-45.27%
MHO,"M/I Homes",26.08,-5.20,-24.19%,+0.15%,-7.09%,+5.80%
MINI,"Mobile Mini Inc",43.2,+37.50,+25.22%,-7.40%,-5.78%,+49.74%
MLI,"Mueller Industries",33.22,+15.40,-6.24%,+3.42%,+11.48%,+15.03%
MMSI,"Merit Medical Sys",57.65,+46.50,+33.45%,+0.52%,+5.88%,+40.95%
MNRO,"Monro Muffler Brak",70.5,+54.90,+23.79%,+5.70%,+28.53%,+53.93%
MNTA,"Momenta Pharma",27.15,+89.90,+94.62%,-11.85%,+11.50%,+70.22%
MOG.A,"Moog Inc Cl A",79.45,+2.20,-8.52%,+0.51%,-5.39%,+8.61%
MOV,"Movado Group Inc",50.95,+105.90,+58.23%,+3.98%,+24.12%,+118.67%
MPAA,"Motorcar Parts Amer",26.08,+7.90,+4.36%,+23.72%,+21.87%,+0.35%
MRCY,"Mercury Sys Inc",51.85,+29.30,+0.97%,+32.41%,+42.68%,+9.78%
MRTN,"Marten Transport L",22,+26.90,+8.37%,-0.45%,-0.45%,+40.13%
MSTR,"Microstrategy Cl A",149.67,+22.20,+13.99%,+12.26%,+14.30%,+19.13%
MTH,"Meritage Corp",43.2,-2.10,-15.63%,+0.82%,-3.03%,+5.11%
MTRN,"Materion Corp",63.6,+65.10,+30.86%,+10.61%,+14.91%,+68.48%
MTRX,"Matrix Service Co",21.35,+93.30,+19.94%,+10.62%,+16.67%,+111.39%
MTSC,"M T S Systems Cp",52.55,+8.50,-2.14%,-2.87%,-0.66%,+12.53%
MXL,"Maxlinear Inc",18.92,-17.70,-28.39%,+10.64%,+1.94%,-12.24%
MYE,"Myers Industries",22.75,+21.60,+16.67%,+25.34%,+22.97%,+27.81%
MYGN,"Myriad Genetics Inc",48.62,+69.90,+41.56%,+10.88%,+35.28%,+64.70%
MYRG,"MYR Group Inc",35.06,+32.00,-1.88%,-3.28%,-8.15%,+48.43%
NANO,"Nanometrics Inc",44.14,+57.20,+77.13%,+20.73%,+15.97%,+73.23%
NAVG,"Navigators Grp Inc",69.5,+32.60,+42.71%,+16.03%,+16.81%,+25.23%
NBHC,"National Bank Holdings Corp",40.63,+28.50,+25.29%,+4.91%,+4.61%,+25.67%
NBTB,"NBT Bancorp Inc",41.14,+23.50,+11.79%,+0.32%,+7.25%,+24.29%
NCI,"Navigant Consulting",23.92,+54.70,+23.24%,+12.35%,-1.64%,+63.39%
NE,"Noble Corp",6.29,+86.00,+39.16%,+11.13%,+10.93%,+94.74%
NEOG,"Neogen Cp",88.78,+79.50,+43.99%,+9.89%,+20.79%,+79.57%
NEWM,"New Media Investment Group Inc",15.81,+5.70,-5.78%,-14.59%,-6.62%,+15.99%
NFBK,"Northfield Bncrp Del",16.6,+2.60,-2.81%,-2.12%,+1.97%,+6.21%
NGVT,"Ingevity Corp",100.42,+67.40,+42.50%,+14.54%,+28.20%,+64.25%
NLS,"Nautilus Group",15.35,-1.20,+14.98%,+7.34%,-1.60%,-6.97%
NMIH,"Nmi Holdings Cmn A",22.3,+93.70,+31.18%,+12.63%,+28.90%,+94.76%
NP,"Neenah Paper",89.45,+15.60,-1.32%,+2.23%,+8.03%,+16.40%
NPK,"National Presto Industries",139.05,+50.00,+39.82%,+18.85%,+28.10%,+40.10%
NPO,"Enpro Industries",75.34,+2.80,-19.43%,+3.85%,+0.11%,+9.11%
NR,"Newpark Resources",10.8,+39.30,+25.58%,+9.64%,+1.89%,+44.97%
NSA,"National Storage Affiliates Tru",28.37,+24.10,+4.07%,-2.61%,+3.96%,+26.76%
NSIT,"Insight Enterpr",56.23,+54.50,+46.85%,+11.74%,+21.74%,+46.47%
NSP,"Insperity Inc",115.35,+189.40,+101.13%,+17.82%,+27.53%,+188.38%
NTGR,"Netgear Inc",73.05,+54.90,+24.34%,+11.10%,+21.55%,+53.95%
NTRI,"Nutrisystem Inc",38.4,-18.40,-27.00%,-4.60%,+9.09%,-27.89%
NWBI,"Northwest Bancshares",18.34,+17.30,+9.62%,+0.94%,+6.63%,+17.64%
NWN,"Northwest Natural Gas Company",63.65,+0.10,+6.71%,-0.24%,+7.79%,-2.75%
NX,"Quanex Building Products Corp",16.75,-16.30,-28.42%,-3.18%,-4.01%,-10.19%
NYMT,"New York Mtge Trust",6.35,+3.90,+2.92%,+3.42%,+2.42%,+1.60%
OCLR,"Oclaro Inc",9.41,+16.60,+39.61%,+9.04%,+5.85%,+9.04%
ODP,"Office Depot",3.34,-6.70,-5.65%,+27.97%,+44.59%,-17.33%
OFG,"Oriental Financial Group",16.55,+90.30,+76.06%,unch,+16.14%,+82.87%
OFIX,"Orthofix Intl Nv",53.51,+4.80,-2.18%,-10.74%,-1.80%,+10.42%
OIS,"Oil States International",33.95,+50.60,+19.96%,+2.72%,-6.09%,+59.39%
OMCL,"Omnicell Inc",68.2,+57.70,+40.62%,+29.29%,+49.40%,+39.47%
OMI,"Owens & Minor",16.66,-27.50,-11.76%,-7.08%,+1.83%,-38.46%
ONB,"Old National Bncp",20.1,+23.80,+15.19%,+0.75%,+11.36%,+22.56%
OPB,"Opus Bank",28.3,+17.60,+3.66%,+0.89%,-1.74%,+26.34%
ORIT,"Oritani Financial",16.45,+2.20,+0.30%,+1.23%,+4.11%,+2.81%
ORN,"Orion Group Holdings Inc",8.78,+57.30,+12.13%,-4.36%,+17.69%,+67.88%
OSIS,"O S I Systems Inc",76.63,-2.70,+19.03%,-0.17%,+12.79%,-3.28%
OSPN,"Onespan Inc.",18.4,+39.60,+32.37%,-8.00%,-8.68%,+50.20%
OSUR,"Orasure Tech Inc",16.15,-10.70,-14.37%,-4.66%,+0.44%,-21.53%
OXM,"Oxford Industries",93.32,+53.70,+24.11%,+0.81%,+14.50%,+60.34%
PAHC,"Phibro Anl Htlh A",50.75,+43.10,+51.49%,+7.52%,+13.28%,+33.38%
PARR,"Par Petroleum Corp",18.16,+2.20,-5.81%,+6.32%,+1.74%,+5.34%
PATK,"Patrick Inds Inc",63.4,+28.30,-8.71%,+10.07%,+5.40%,+37.23%
PDCE,"Pdc Energy Inc",54.21,+27.00,+5.18%,-10.00%,-14.70%,+41.14%
PDFS,"Pdf Solutions Inc",9.86,-37.00,-37.20%,-13.05%,-18.58%,-34.62%
PEI,"Pennsylvania Real Estate Investment",10.42,-1.60,-12.36%,-1.61%,+1.86%,+1.96%
PENN,"Penn Natl Gaming Inc",34.55,+56.80,+10.28%,+0.35%,-0.69%,+65.31%
PERY,"Perry Ellis Int",27.7,+25.30,+10.62%,-0.61%,+3.01%,+39.06%
PES,"Pioneer Energy Services Corp",3.4,+79.80,+11.48%,-29.90%,-40.35%,+88.89%
PETS,"Petmed Express Inc",37,-2.60,-18.68%,+5.87%,-0.56%,+2.89%
PFBC,"Preferred Bank La",62.09,+8.60,+5.63%,-5.15%,-4.86%,+13.99%
PFS,"Provident Financial Services",25.63,-0.60,-4.97%,-7.97%,-8.10%,+3.56%
PGNX,"Progenics Pharmaceut",7.7,+30.00,+29.41%,+0.79%,+2.53%,+31.85%
PGTI,"Pgt Inc",24.75,+93.60,+46.88%,+6.68%,+21.62%,+91.86%
PJC,"Piper Jaffray Companies",78,+27.60,-9.57%,+1.10%,+3.72%,+39.94%
PKE,"Park Electrochemical Corp",21.34,+19.00,+8.60%,-7.94%,+4.20%,+18.49%
PLAB,"Photronics Inc",10.8,+39.60,+26.69%,+24.50%,+16.76%,+37.58%
PLAY,"Dave & Buster's Ente",57.45,+10.10,+4.13%,+19.54%,+39.04%,-3.77%
PLCE,"Children's Place Inc",137.85,+28.10,-5.16%,+10.90%,+11.04%,+35.88%
PLUS,"Eplus Inc",101.95,+33.60,+35.57%,+1.09%,+14.49%,+25.48%
PLXS,"Plexus Cp",60.95,+15.50,+0.38%,+0.35%,+5.50%,+22.34%
PMT,"Pennymac Mortgage Investment Trust",19.81,+19.10,+23.27%,+6.28%,+6.51%,+13.98%
POWI,"Power Integratn",72.7,+1.70,-1.16%,-3.52%,-0.75%,+2.97%
POWL,"Powell Inds Inc",40.08,+50.70,+39.90%,+12.58%,+17.47%,+45.53%
PPBI,"Pacific Premier Bncp",39.6,+5.40,-1.00%,+6.45%,-4.23%,+8.49%
PRA,"Pro-Assurance Corp",48,-7.40,-16.01%,+20.15%,+19.40%,-10.45%
PRAA,"Pra Group Inc",37.85,+21.90,+14.01%,-12.28%,-3.93%,+27.01%
PRFT,"Perficient Inc",28.03,+59.70,+46.98%,+3.05%,+9.92%,+59.17%
PRGS,"Progress Software",40.6,+15.70,-4.63%,+3.10%,+7.46%,+22.18%
PRLB,"Proto Labs Inc",146.9,+102.90,+42.62%,+8.65%,+22.98%,+107.78%
PRSC,"Providence Svc Cp",66.91,+20.60,+12.76%,-6.80%,-8.97%,+30.66%
PSB,"Business Parks",129.35,+1.10,+3.41%,+2.58%,+7.93%,-2.51%
PUMP,"Propetro Holding Corp",16.82,+31.80,-16.57%,+14.73%,-11.43%,+51.12%
PVAC,"Penn Va Corp",83.43,+110.40,+113.32%,-5.09%,+30.38%,+114.03%
QHC,"Quorum Health Corp",4.28,-7.00,-31.41%,-5.52%,+0.71%,-5.31%
QLYS,"Qualys Inc",90.05,+87.00,+51.73%,-3.79%,+19.91%,+95.76%
QNST,"Quinstreet Inc",16.02,+165.90,+91.17%,+14.02%,+24.77%,+227.61%
QSII,"Quality Systems Inc",22.37,+65.80,+64.73%,+10.85%,+48.64%,+43.95%
RAVN,"Raven Industries Inc",48.65,+72.50,+41.63%,+24.42%,+26.20%,+63.53%
RCII,"Rent-A-Center Inc",14.74,+32.60,+32.79%,unch,+47.11%,+19.74%
RECN,"Resources Connect",15.75,+17.50,+1.94%,+4.65%,-2.48%,+29.63%
REGI,"Renewable Energy",26.4,+158.80,+123.73%,+59.52%,+50.00%,+124.68%
REI,"Ring Energy Inc",12.07,-11.30,-13.17%,-6.07%,-19.32%,-5.18%
REX,"Rex American Resources Corp",79.61,-12.10,-3.84%,+7.61%,+10.08%,-13.73%
RGEN,"Repligen Cp",52.95,+44.30,+45.95%,+9.70%,+23.05%,+26.52%
RGNX,"Regenxbio Inc",66.15,+165.00,+98.95%,-4.89%,+40.15%,+204.84%
RGR,"Sturm Ruger & Company",61.5,+28.10,+10.12%,+10.61%,-1.76%,+26.54%
RGS,"Regis Corp",21.4,+77.10,+39.32%,+20.77%,+24.42%,+74.69%
RH,"Restoration Hardware Holdings",156.34,+121.40,+81.35%,+13.57%,+52.77%,+244.66%
RLI,"Rli Corp",77.59,+45.40,+27.91%,+5.11%,+16.45%,+43.10%
RMAX,"Re/Max Holdings Inc",49.5,-15.50,+2.06%,-7.91%,-8.16%,-17.29%
RMBS,"Rambus Inc",11.92,-12.60,-16.17%,-9.01%,-11.77%,-6.51%
ROCK,"Gibraltar Ind Inc",45.7,+66.00,+38.48%,+21.22%,+18.70%,+64.09%
ROG,"Rogers Corp",135.19,+12.30,-16.51%,+13.21%,+16.28%,+18.26%
ROIC,"Retail Opp Invts Cp",19.65,+2.20,-1.50%,+3.69%,+10.58%,-1.85%
RPT,"Ramco-Gershenson Properties Trust",13.94,+8.50,-5.36%,+8.48%,+17.94%,+5.37%
RRD,"Donnelley [R.R.] & Sons Co",5.22,-42.40,-43.87%,-4.74%,-17.92%,-40.95%
RRGB,"Red Robin Gourm",40.75,-28.00,-27.75%,-15.81%,-15.81%,-30.28%
RTEC,"Rudolph Technologies",27.55,+16.20,+15.27%,-6.77%,-14.57%,+28.74%
RUTH,"Ruth's Hospitality",31.6,+62.90,+45.96%,+5.51%,+18.80%,+62.47%
RWT,"Redwood Trust",16.55,+2.10,+11.67%,+0.06%,+0.73%,-1.95%
RYAM,"Rayonier Advanced Materials Inc",21.03,+48.20,+2.84%,+24.22%,+14.86%,+52.39%
SAFT,"Safety Ins Group Inc",95.95,+36.20,+19.34%,+7.09%,+12.16%,+34.10%
SAH,"Sonic Automotive",21.75,+24.80,+17.89%,+18.21%,+1.87%,+29.85%
SAIA,"Saia Inc",77.05,+35.80,+8.90%,+2.60%,-5.55%,+50.05%
SANM,"Sanmina Corp",30.6,-9.80,-7.27%,-0.16%,+4.08%,-14.64%
SBCF,"Seacoast Banking Cp",31.42,+35.10,+24.63%,-5.36%,-1.10%,+37.63%
SBSI,"Southside Bancshares",35.87,+8.30,+6.50%,+1.27%,+5.10%,+9.49%
SCHL,"Scholastic Cp",41.95,+8.10,+4.59%,+1.43%,-4.53%,+9.33%
SCL,"Stepan Company",88.83,+18.60,+12.49%,+8.81%,+24.41%,+15.17%
SCSC,"Scansource Inc",42.55,+19.00,+18.85%,+2.90%,+9.95%,+14.23%
SCVL,"Shoe Carnival Inc",33.67,+67.90,+25.87%,+6.32%,+27.83%,+105.56%
SEDG,"Solaredge Tech",47.78,+32.20,+27.23%,-10.78%,-15.37%,+78.60%
SEM,"Select Medical Holdings Corp",19.5,+14.50,+10.48%,-1.27%,+7.73%,+17.12%
SENEA,"Seneca Foods Cp A",30.6,+5.90,-0.49%,+10.07%,+2.86%,+7.18%
SFBS,"Servisfirst Bancs",43.07,+19.90,+3.78%,+3.78%,-0.28%,+25.24%
SFLY,"Shutterfly Inc",74.99,+30.70,+50.73%,-12.35%,-20.03%,+66.53%
SFNC,"Simmons First Natl",31.1,+16.20,+8.93%,-0.96%,-0.64%,+19.27%
SHAK,"Shake Shack Inc",58.55,+79.40,+35.53%,-10.24%,+0.24%,+87.36%
SHOO,"Steven Maddens Ltd",58.3,+45.40,+24.84%,+8.06%,+11.05%,+43.07%
SIGI,"Selective Ins Group",63.85,+24.80,+8.77%,+9.90%,+13.51%,+25.57%
SJI,"South Jersey Industries",33.07,-2.00,+5.89%,-1.58%,+1.32%,-7.05%
SKYW,"Skywest Inc",64,+74.80,+20.53%,+16.47%,+11.79%,+99.69%
SLCA,"U.S. Silica Holdings Inc",22.64,-23.60,-30.47%,-6.17%,-29.12%,-12.04%
SMCI,"Super Micro Computer",16.38,-40.75,-21.72%,-30.74%,-30.89%,-40.00%
SMP,"Standard Motor Products",50.93,+15.80,+13.40%,+4.90%,+14.35%,+14.09%
SMTC,"Semtech Corp",50.45,+41.80,+47.51%,+2.23%,+14.92%,+32.41%
SNBR,"Sleep Number Corporation",32.57,+5.40,-13.35%,+4.02%,+15.01%,+7.63%
SONC,"Sonic Cp",34.53,+35.60,+25.66%,-4.03%,+41.17%,+46.31%
SPOK,"Spok Holdings Inc",15.6,-3.80,-0.32%,+6.85%,+1.96%,-6.31%
SPPI,"Spectrum Pharma Inc",24.53,+52.80,+29.45%,+8.88%,+28.43%,+160.96%
SPSC,"Sps Commerce Inc",97.2,+88.40,+100.04%,+26.25%,+34.11%,+61.81%
SPTN,"Spartannash Company",21.47,-10.70,-19.53%,-10.99%,+15.06%,-10.65%
SPXC,"SPX Corp",34.35,+34.30,+9.43%,-4.69%,-2.25%,+45.18%
SR,"Spire Inc",75.65,+1.50,+0.67%,+4.56%,+7.53%,-1.82%
SRCI,"Src Energy Inc",9.7,+15.60,+13.72%,-10.93%,-22.03%,+27.30%
SRDX,"Surmodics Inc",74.15,+219.60,+164.82%,+19.50%,+49.20%,+193.08%
SSD,"Simpson Manufacturing Company",74.73,+66.80,+30.17%,+21.55%,+19.17%,+76.21%
SSP,"E.W. Scripps Company",14.57,-13.00,-6.78%,+12.51%,+13.92%,-20.30%
SSTK,"Shutterstock Inc",52.96,+59.70,+23.08%,+11.31%,+15.68%,+60.10%
STBA,"S&T Bancorp Inc",47.53,+33.00,+19.39%,+3.96%,+5.06%,+33.25%
STC,"Stewart Information Services Corp",45.24,+22.70,+6.95%,+1.09%,+4.70%,+25.53%
STMP,"Stamps.Com Inc",235.3,+23.50,+25.16%,-13.49%,-4.93%,+20.73%
STRA,"Strayer Education",136.01,+77.70,+51.83%,+14.12%,+28.03%,+74.73%
SUP,"Superior Industries International",21.9,+44.60,+47.47%,+29.20%,+22.01%,+48.98%
SUPN,"Supernus Pharm",44.55,-5.30,+11.79%,-18.11%,-19.95%,-1.00%
SVU,"Supervalu Inc",32.22,+52.90,+49.17%,+64.22%,+87.98%,+58.02%
SWM,"Schweitzer-Mauduit International",40.54,+2.00,-10.63%,-5.24%,-9.49%,+7.53%
SXC,"Suncoke Energy Inc",11.29,+18.00,-5.84%,-16.92%,-15.05%,+23.39%
SXI,"Standex International Corp",112.1,+22.90,+10.06%,+7.74%,+12.21%,+22.71%
SYKE,"Sykes Enterprises",29.3,+8.00,-6.84%,-1.74%,+3.97%,+12.22%
TBI,"Trueblue Inc",29.4,+39.90,+6.91%,+5.38%,+14.84%,+48.48%
TCMD,"Tactile Systems Technology Inc",64.65,+120.20,+123.08%,+24.71%,+33.68%,+99.66%
TG,"Tredegar Corp",21.55,+27.10,+12.24%,-14.31%,-8.88%,+32.21%
TGI,"Triumph Group",21.15,-23.10,-22.24%,+10.16%,-9.81%,-17.70%
THRM,"Gentherm Inc",49,+73.80,+54.33%,+20.69%,+41.21%,+62.25%
TILE,"Interface Inc",23.4,+14.00,-6.96%,-0.43%,+3.08%,+22.83%
TISI,"Team Inc",25.2,+125.40,+69.13%,+13.77%,+17.76%,+117.24%
TIVO,"Tivo Corp",13,-26.50,-16.67%,+5.26%,-6.47%,-27.98%
TLRD,"Tailored Brands Inc",22.29,+59.40,+2.11%,+4.31%,-35.28%,+91.17%
TMP,Tompkinstrustco,88.01,+16.20,+8.19%,-1.30%,+3.38%,+17.63%
TMST,"Timken Steel Corp",13.92,-13.00,-8.36%,-23.39%,-20.91%,-2.93%
TNC,"Tennant Company",75,+18.90,+3.23%,-4.40%,-4.76%,+22.95%
TPRE,"Third Point Reinsurance Ltd Co",13.5,-6.00,-7.85%,+6.30%,+2.66%,-3.91%
TREX,"Trex Company",80.86,+117.10,+49.20%,+22.13%,+39.73%,+124.64%
TRHC,"Tabula Rasa Healthcare Inc",83.34,+331.60,+197.11%,+31.12%,+57.25%,+317.12%
TRST,"Trustco Bank Corp NY",9.4,+17.50,+2.17%,+3.87%,+7.43%,+18.99%
TTEC,"Teletech Hldgs",25.3,-42.80,-37.14%,-24.59%,-29.33%,-36.11%
TTEK,"Tetra Tech Inc",69.7,+77.10,+44.76%,+15.88%,+28.24%,+72.31%
TTI,"Tetra Technologies",4.77,+112.30,+11.71%,+11.45%,+8.41%,+149.74%
TTMI,"TTM Technologies I",17.98,+26.20,+14.74%,+2.33%,+7.34%,+32.60%
TTS,"Tile Shop Hldgs",7.95,-14.60,-17.19%,-8.62%,+6.71%,-47.70%
TVPT,"Travelport Worldwide Ltd",18.66,+31.10,+42.77%,-0.69%,+7.18%,+26.59%
TVTY,"Tivity Health",32.95,-4.40,-9.85%,-4.22%,-13.86%,-11.42%
TWI,"Titan International",7.6,-15.10,-40.99%,-25.56%,-36.45%,-5.94%
TYPE,"Monotype Imag. Hold.",21.9,+11.70,-9.13%,+8.96%,+2.34%,+19.67%
UBA,"Urstadt Biddle Properties Inc",23.11,+15.50,+6.30%,+2.62%,+7.94%,+12.84%
UCBI,"United Comm Banks",30.53,+10.90,+8.49%,-1.13%,-8.01%,+16.84%
UCTT,"Ultra Clean Holdings",14.03,-38.40,-39.24%,-10.35%,-16.83%,-37.59%
UEIC,"Universal Elect In",42.75,+0.60,-9.52%,+21.79%,+34.65%,-25.46%
UFCS,"United Fire Group I",50.92,+14.90,+11.72%,-13.91%,-4.55%,+19.25%
UFI,"Unifi Inc",32.77,unch,-8.64%,+5.57%,+2.95%,+7.23%
UFPI,"Universal Forest Prd",37.06,+27.70,-1.49%,+3.98%,+2.18%,+37.58%
UHT,"Universal Health Realty Income Trust",74.51,+7.80,-0.80%,+16.51%,+21.75%,-0.32%
UIHC,"United Insurance Hld",20.72,+28.70,+20.12%,+3.55%,-0.77%,+26.65%
UNF,"Unifirst Corp",182.35,+28.90,+10.58%,-2.38%,+3.76%,+31.05%
UNT,"Unit Corp",27.48,+66.00,+24.91%,+9.53%,+24.57%,+65.14%
USCR,"U S Concrete Inc",48.7,-37.70,-41.78%,-10.72%,-16.03%,-33.01%
USPH,"U.S. Physical Therapy",118.55,+110.30,+64.20%,+13.66%,+25.58%,+104.93%
UVE,"Universal Insurance Holdings Inc",45.4,+109.80,+66.00%,+20.26%,+26.82%,+102.68%
UVV,"Universal Corp",59.9,-8.10,+14.10%,-9.45%,-4.69%,+5.09%
VAC,"Marriot Vacations Worldwide Cor",124.83,+5.00,-7.68%,+6.02%,+4.90%,+10.32%
VECO,"Veeco Instrument",10.85,-53.00,-26.94%,-27.18%,-33.84%,-43.34%
VG,"Vonage Holdings",14.26,+77.90,+40.22%,+9.44%,+25.86%,+75.62%
VIAV,"Viavi Solutions",11.47,+22.20,+31.24%,+12.67%,+16.21%,+12.45%
VICR,"Vicor Cp",60,+205.30,+187.08%,+20.12%,+47.42%,+227.87%
VIVO,"Meridian Bioscience",15.65,+13.10,+11.79%,-0.32%,+6.83%,+14.23%
VRA,"Vera Bradley",14.99,+43.00,+23.07%,+9.42%,+31.49%,+54.22%
VREX,"Varex Imaging Corp",31.14,+1.30,-22.48%,-18.61%,-16.80%,+5.06%
VRTS,"Virtus Inv Prts",128.55,+17.60,+11.73%,-0.50%,+2.35%,+21.16%
VRTU,"Virtusa Corp",57.57,+61.60,+30.60%,+6.87%,+19.07%,+61.90%
VRTV,"Veritiv Corp",48.35,+73.20,+67.30%,+24.45%,+46.07%,+76.78%
VSI,"Vitamin Shoppe Inc",13.65,+156.90,+210.23%,+75.00%,+165.05%,+152.78%
VSTO,"Vista Outdoor Inc",18.01,+4.70,+23.61%,+15.97%,+22.35%,-18.36%
