Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IOSP,"Innospec Inc",79.1,+28.36,+12.04%,-0.94%,+5.54%,+22.83%
IPAR,"Inter Parfums Inc",57.4,+51.56,+32.11%,+4.84%,+18.96%,+54.93%
IPHS,"Innophos Hldngs Inc",49.15,+17.38,+5.18%,+0.31%,+16.64%,+14.78%
IRBT,"Irobot Corp",71.18,-9.67,-7.20%,-6.24%,+20.48%,-21.24%
IRDM,"Iridium Comm Inc",17.95,+86.39,+52.12%,+9.79%,+40.23%,+66.98%
IRT,"Independence Realty Trust Inc",10,+1.00,-0.89%,-2.25%,+6.38%,-2.06%
ITG,"Investment Technology Group",22.64,+9.08,+17.61%,+4.81%,+9.00%,+2.30%
ITGR,"Integer Holdings Corp",72.55,+67.15,+60.15%,+11.02%,+32.27%,+62.67%
ITRI,"Itron Inc",60.35,-18.88,-11.51%,+1.51%,-9.99%,-16.87%
IVC,"Invacare Corp",17.2,+10.58,+2.08%,-10.42%,-8.99%,+35.97%
IVR,"Invesco Mortgage Capital Inc",16.03,-4.84,-10.10%,-2.08%,-1.23%,-4.13%
JBSS,"John B Sanfilippo",76.7,+22.42,+21.26%,+1.55%,+33.25%,+14.55%
JBT,"John Bean Technologies Corp",94.25,-5.51,-14.94%,unch,-16.26%,+1.07%
JCP,"J.C. Penney Company Inc",2.41,-52.38,-23.73%,-8.02%,-19.93%,-52.65%
JJSF,"J J Snack Foods",154.35,+19.50,+1.66%,-0.34%,+10.04%,+12.18%
JRVR,"James River Gp HD",40.68,+5.42,+1.67%,+2.55%,+10.97%,+2.29%
KALU,"Kaiser Aluminum",112.01,+18.45,+4.83%,+2.31%,+12.13%,+14.59%
KAMN,"Kaman Corp",66.44,+26.40,+12.92%,-7.36%,+6.51%,+31.49%
KELYA,"Kelly Svcs Cl A",23.39,-4.37,-14.23%,+2.01%,-21.62%,+3.04%
KEM,"Kemet Corp",28.01,+113.64,+85.99%,+10.89%,+55.09%,+66.53%
KFY,"Korn/Ferry International",65.65,+99.84,+58.65%,+2.26%,+21.96%,+95.15%
KIRK,"Kirkland's Inc",11.37,+10.64,-4.97%,-11.10%,+7.47%,+20.57%
KLIC,"Kulicke and Soffa",26.5,+25.62,+8.90%,+10.37%,+11.53%,+18.99%
KN,"Knowles Corp",15.67,+6.45,+6.89%,+2.49%,+42.45%,-5.26%
KOP,"Koppers Holdings Inc",37.75,-7.18,-25.83%,-2.71%,-16.48%,+1.75%
KOPN,"Kopin Cp",3.07,-19.81,-4.22%,-3.92%,-2.70%,-23.37%
KRA,"Kraton Performance Polymers Inc",46.29,+17.83,-3.90%,-3.08%,-8.45%,+31.13%
KRG,"Kite Realty Group Trust",16.67,-14.33,-14.95%,-4.85%,+16.41%,-14.86%
KS,"Kapstone Paper and Packaging Corp",34.67,+40.12,+52.80%,-0.14%,+0.64%,+54.85%
KWR,"Quaker Chemical Corp",160.73,+12.34,+6.59%,-0.27%,+6.75%,+6.51%
LABL,"Multi Color Cp",65.75,-18.09,-12.16%,-5.67%,-1.57%,-17.81%
LAD,"Lithia Motors",94.08,-16.26,-17.18%,-6.05%,-5.49%,-4.36%
LCI,"Lannett Co Inc",12.4,-45.58,-46.55%,-11.74%,-22.26%,-40.95%
LCII,"Lci Industries",91.2,-19.56,-29.85%,-2.15%,-0.65%,-11.02%
LDL,"Lydall Inc",44.55,-11.74,-12.22%,+3.85%,-4.60%,-10.54%
LGIH,"LGI Homes Inc",57.31,+13.85,-23.62%,+0.70%,-16.81%,+31.66%
LGND,"Ligand Pharm",229.37,+97.82,+67.51%,+15.61%,+41.79%,+85.36%
LHCG,"LHC Group Inc",87.48,+54.60,+42.82%,+1.24%,+15.79%,+37.54%
LION,"Fidelity Southern Cp",25,+17.86,+14.68%,-4.87%,+8.13%,+11.46%
LKSD,"Lsc Communications Inc",13.98,-17.81,-7.72%,-13.17%,-21.46%,-33.05%
LL,"Lumber Liquidators Holdings Inc",25.17,-17.39,-19.82%,-1.83%,+4.40%,+1.61%
LMAT,"Lemaitre Vascular",36.24,+10.35,+13.82%,+3.01%,-6.60%,+27.25%
LMNX,"Luminex Corp",33.4,+78.98,+69.54%,+7.74%,+52.86%,+61.35%
LNN,"Lindsay Corp",92.55,+0.84,+4.93%,-5.45%,+5.65%,-0.17%
LNTH,"Lantheus Holdings",13.9,-32.30,-32.03%,-8.25%,-20.80%,-27.42%
LOCO,"El Pollo Loco",11.75,+0.01,+18.69%,+1.73%,+20.51%,-10.31%
LPSN,"Liveperson Inc",23.55,+103.14,+104.78%,+4.43%,+44.04%,+107.49%
LQDT,"Liquidity Services",7.05,+3.81,+45.36%,+7.63%,+12.80%,+7.63%
LTC,"Ltc Properties",40.97,-15.89,-5.92%,-3.40%,+16.52%,-20.11%
LTXB,"Legacytexas Fnl",44.82,+16.55,+6.18%,+10.50%,+4.87%,+14.60%
LXP,"Lexington Realty Trust",8.59,-13.64,-10.98%,-4.45%,+10.27%,-14.78%
LXU,"Lsb Industries Inc",7.58,+6.75,-13.47%,+40.37%,+35.36%,-26.97%
LZB,"La-Z-Boy Inc",31.75,+3.71,+1.76%,+6.54%,+8.36%,-2.01%
MANT,"Mantech Intl Cp A",58.5,+43.01,+16.56%,+7.10%,-3.03%,+49.56%
MATW,"Matthews Intl Corp",56.6,-9.21,+7.20%,-5.51%,+10.12%,-12.65%
MATX,"Matson Inc",35.78,+32.84,+19.91%,-8.07%,+24.11%,+22.53%
MCRI,"Monarch Casino",47.18,+34.09,+5.27%,+2.34%,+9.95%,+58.38%
MCS,"Marcus Corp",32.95,+23.24,+20.48%,+0.30%,+6.81%,+16.43%
MDC,"M.D.C. Holdings",30.13,-12.15,-5.49%,+0.60%,+5.76%,-15.53%
MDCO,"Medicines Co",39.86,+5.23,+45.79%,+9.87%,+37.40%,+1.63%
MDXG,"Mimedx Group Inc",3.95,-40.18,-68.68%,-33.95%,-46.84%,-73.68%
MED,"Medifast Inc",172.27,+263.05,+146.77%,+11.28%,+72.65%,+309.78%
MEI,"Methode Electronics",38.7,-5.79,-3.49%,-3.73%,-4.21%,-4.44%
MGLN,"Magellan Health",91.25,+22.03,-5.49%,-8.11%,-17.87%,+13.71%
MGPI,"MGP Ingredients Inc",89.99,+47.27,+17.05%,-4.90%,-3.25%,+53.56%
MHLD,"Maiden Holdings Ltd",8.3,+4.97,+25.76%,-1.19%,+4.40%,-24.89%
MHO,"M/I Homes",26.04,-9.54,-24.30%,-1.88%,-18.93%,-2.91%
MINI,"Mobile Mini Inc",46.65,+50.67,+35.22%,-1.06%,+8.74%,+52.70%
MLI,"Mueller Industries",32.16,+5.76,-9.23%,+6.53%,+16.69%,+6.81%
MMSI,"Merit Medical Sys",57.3,+46.78,+32.64%,+13.69%,+27.05%,+49.41%
MNRO,"Monro Muffler Brak",66.7,+48.37,+17.12%,+10.16%,+22.05%,+43.91%
MNTA,"Momenta Pharma",30.75,+126.48,+120.43%,+43.36%,+57.29%,+83.04%
MOG.A,"Moog Inc Cl A",79.05,-1.57,-8.98%,+2.70%,-5.08%,+7.67%
MOV,"Movado Group Inc",49,+95.19,+52.17%,+0.82%,+27.94%,+98.78%
MPAA,"Motorcar Parts Amer",21.07,-23.35,-15.69%,+10.43%,+10.20%,-24.80%
MRCY,"Mercury Sys Inc",39.15,-7.40,-23.76%,+3.54%,-8.81%,-11.10%
MRTN,"Marten Transport L",22.2,+28.60,+9.36%,-7.50%,+8.56%,+35.78%
MSTR,"Microstrategy Cl A",133.33,-2.84,+1.55%,+1.66%,+2.29%,-30.52%
MTH,"Meritage Corp",42.85,-2.72,-16.31%,-1.83%,+0.12%,+2.88%
MTRN,"Materion Corp",57.5,+44.55,+18.31%,+4.64%,+9.11%,+51.32%
MTRX,"Matrix Service Co",19.3,+71.06,+8.43%,+2.12%,+20.62%,+107.53%
MTSC,"M T S Systems Cp",54.13,+4.71,+0.79%,+1.17%,+4.89%,+1.93%
MXL,"Maxlinear Inc",17.1,-38.32,-35.28%,+4.20%,-25.43%,-36.03%
MYE,"Myers Industries",18.15,-7.22,-6.92%,-6.92%,-24.84%,-1.09%
MYGN,"Myriad Genetics Inc",43.9,+75.53,+27.82%,+12.94%,+53.60%,+81.71%
MYRG,"MYR Group Inc",36.24,+15.42,+1.43%,-0.11%,+18.35%,+14.94%
NANO,"Nanometrics Inc",36.57,+18.23,+46.75%,-4.42%,+42.02%,+32.07%
NAVG,"Navigators Grp Inc",59.95,+7.42,+23.10%,+2.65%,+3.72%,+7.25%
NBHC,"National Bank Holdings Corp",38.73,+18.58,+19.43%,-0.69%,+11.65%,+16.31%
NBTB,"NBT Bancorp Inc",40.98,+17.85,+11.36%,+3.02%,+9.02%,+11.57%
NCI,"Navigant Consulting",21.29,+10.43,+9.69%,-11.88%,-0.98%,+6.45%
NE,"Noble Corp",5.66,+44.96,+25.22%,-1.05%,+15.98%,+42.57%
NEOG,"Neogen Cp",80.69,+64.29,+30.87%,-3.48%,+17.62%,+65.34%
NEWM,"New Media Investment Group Inc",18.51,+29.98,+10.31%,-0.59%,+10.31%,+36.30%
NFBK,"Northfield Bncrp Del",16.95,+2.89,-0.76%,-1.45%,+5.28%,+0.24%
NGVT,"Ingevity Corp",87.67,+46.92,+24.41%,+8.11%,+11.92%,+54.05%
NLS,"Nautilus Group",14.3,-13.82,+7.12%,-11.46%,-1.38%,-21.86%
NMIH,"Nmi Holdings Cmn A",19.83,+68.12,+16.62%,+15.94%,+37.20%,+70.17%
NP,"Neenah Paper",87.5,+9.42,-3.47%,+3.73%,+9.72%,+10.27%
NPK,"National Presto Industries",117,+8.84,+17.65%,-9.97%,+20.56%,+4.74%
NPO,"Enpro Industries",72.55,-5.77,-22.41%,+4.01%,-7.11%,+0.23%
NR,"Newpark Resources",9.85,+21.43,+14.53%,-10.45%,+2.07%,+35.86%
NSA,"National Storage Affiliates Tru",29.13,+28.77,+6.86%,-1.89%,+14.19%,+28.84%
NSIT,"Insight Enterpr",50.31,+29.31,+31.39%,+0.06%,+42.97%,+21.40%
NSP,"Insperity Inc",97.9,+154.91,+70.71%,+2.78%,+26.16%,+175.19%
NTGR,"Netgear Inc",65.75,+30.86,+11.91%,+1.54%,+5.62%,+48.42%
NTRI,"Nutrisystem Inc",40.25,-17.61,-23.48%,+7.05%,+36.67%,-34.23%
NWBI,"Northwest Bancshares",18.17,+14.74,+8.64%,+0.30%,+7.16%,+15.10%
NWN,"Northwest Natural Gas Company",63.8,+3.69,+6.96%,+1.84%,+4.85%,+2.41%
NX,"Quanex Building Products Corp",17.3,-23.19,-26.07%,-5.72%,+0.58%,-17.62%
NYMT,"New York Mtge Trust",6.14,-0.91,-0.41%,-1.21%,+1.91%,-2.46%
OCLR,"Oclaro Inc",8.63,-5.95,+27.97%,-0.98%,+5.44%,-14.69%
ODP,"Office Depot",2.6,-43.70,-26.55%,-10.34%,+18.18%,-55.40%
OFG,"Oriental Financial Group",16.55,+83.53,+76.06%,+16.96%,+22.14%,+59.13%
OFIX,"Orthofix Intl Nv",60.04,+31.63,+9.76%,-0.15%,+0.37%,+30.55%
OIS,"Oil States International",33.05,+28.86,+16.78%,-1.05%,+0.15%,+25.67%
OMCL,"Omnicell Inc",52.78,+12.17,+8.81%,+0.62%,+22.31%,+22.02%
OMI,"Owens & Minor",17.93,-32.12,-5.03%,+0.73%,+19.37%,-43.76%
ONB,"Old National Bncp",19.95,+25.40,+14.33%,+5.28%,+10.53%,+19.10%
OPB,"Opus Bank",28.05,+13.84,+2.75%,-3.61%,-1.92%,+14.49%
ORIT,"Oritani Financial",16.3,-0.38,-0.61%,-4.12%,+4.82%,-3.26%
ORN,"Orion Group Holdings Inc",9.18,+41.87,+17.24%,+9.81%,+34.01%,+29.48%
OSIS,"O S I Systems Inc",76.78,+0.98,+19.26%,-0.57%,+13.41%,-3.26%
OSPN,"Onespan Inc.",20.05,+46.56,+44.24%,-1.96%,+31.91%,+41.20%
OSUR,"Orasure Tech Inc",16.96,+3.79,-10.07%,-1.85%,-0.53%,-8.96%
OXM,"Oxford Industries",92.57,+50.51,+23.11%,+10.47%,+20.66%,+48.95%
PAHC,"Phibro Anl Htlh A",47.2,+30.02,+40.90%,-0.32%,+9.26%,+23.88%
PARR,"Par Petroleum Corp",17.08,-8.44,-11.41%,-3.61%,-4.90%,-5.37%
PATK,"Patrick Inds Inc",57.65,+7.54,-16.99%,-3.51%,+9.81%,+19.44%
PDCE,"Pdc Energy Inc",60.23,+30.19,+16.86%,-2.18%,+10.05%,+34.26%
PDFS,"Pdf Solutions Inc",11.34,-32.40,-27.77%,-7.35%,+1.98%,-41.24%
PEI,"Pennsylvania Real Estate Investment",10.59,-8.91,-10.93%,-9.02%,+17.67%,-10.33%
PENN,"Penn Natl Gaming Inc",34.44,+64.24,+9.93%,-0.49%,+28.89%,+63.15%
PERY,"Perry Ellis Int",27.91,+37.14,+11.46%,+2.23%,+8.30%,+43.42%
PES,"Pioneer Energy Services Corp",4.88,+98.49,+59.84%,-5.34%,+50.00%,+121.59%
PETS,"Petmed Express Inc",34.96,-27.97,-23.16%,-23.62%,+1.07%,-27.09%
PFS,"Provident Financial Services",27.85,+7.84,+3.26%,-2.55%,+4.39%,+8.62%
PGNX,"Progenics Pharmaceut",7.65,+23.10,+28.57%,-9.89%,+9.76%,+15.21%
PGTI,"Pgt Inc",23.15,+82.24,+37.39%,+11.30%,+31.91%,+79.46%
PJC,"Piper Jaffray Companies",77.15,+15.94,-10.55%,-3.50%,-6.65%,+20.27%
PKE,"Park Electrochemical Corp",23.18,+29.85,+17.96%,-0.52%,+32.99%,+25.91%
PLAB,"Photronics Inc",8.65,-7.66,+1.47%,+1.76%,+10.19%,-15.20%
PLAY,"Dave & Buster's Ente",48.08,-15.92,-12.86%,-6.83%,+14.19%,-27.13%
PLCE,"Children's Place Inc",124.3,+9.85,-14.48%,-2.97%,-0.56%,+23.44%
PLUS,"Eplus Inc",100.95,+33.95,+34.24%,+5.49%,+27.54%,+26.58%
PLXS,"Plexus Cp",60.69,+10.10,-0.05%,-1.57%,-1.92%,+10.79%
PMT,"Pennymac Mortgage Investment Trust",18.64,+9.37,+15.99%,-2.41%,+6.76%,+5.31%
POWI,"Power Integratn",75.4,+4.83,+2.52%,-3.52%,+11.87%,-7.77%
POWL,"Powell Inds Inc",35.66,+17.27,+24.47%,+2.77%,+14.52%,+10.40%
PPBI,"Pacific Premier Bncp",37.25,-0.69,-6.88%,-7.57%,-8.48%,+1.50%
PRA,"Pro-Assurance Corp",39.95,-35.40,-30.10%,+8.86%,-15.98%,-34.88%
PRAA,"Pra Group Inc",43.1,+22.99,+29.82%,+10.51%,+16.49%,+11.08%
PRFT,"Perficient Inc",27.2,+50.52,+42.63%,+0.67%,+12.86%,+46.47%
PRGS,"Progress Software",39.38,+13.58,-7.49%,+8.60%,+5.80%,+24.23%
PRLB,"Proto Labs Inc",135.2,+80.60,+31.26%,+6.54%,+13.80%,+90.42%
PRSC,"Providence Svc Cp",71.82,+33.91,+21.03%,-7.48%,-7.91%,+36.05%
PSB,"Business Parks",126.1,-2.32,+0.81%,-0.93%,+9.22%,-2.04%
PUMP,"Propetro Holding Corp",14.66,-1.22,-27.28%,-5.60%,-22.72%,+17.85%
PVAC,"Penn Va Corp",87.95,+137.70,+124.88%,+5.70%,+91.40%,+132.36%
QHC,"Quorum Health Corp",4.53,+22.28,-27.40%,-12.04%,-44.42%,+16.45%
QLYS,"Qualys Inc",93.65,+120.42,+57.79%,+5.46%,+18.54%,+122.71%
QNST,"Quinstreet Inc",14.05,+181.19,+67.66%,+2.33%,+20.19%,+273.67%
QSII,"Quality Systems Inc",20.17,+35.44,+48.53%,+0.15%,+47.12%,+16.19%
RAVN,"Raven Industries Inc",39.1,+16.86,+13.83%,-0.26%,+3.85%,+11.87%
RCII,"Rent-A-Center Inc",14.73,+27.00,+32.75%,-0.77%,+48.24%,+19.12%
RECN,"Resources Connect",15.05,+3.34,-2.59%,-14.73%,-5.35%,+12.73%
REGI,"Renewable Energy",16.6,+37.80,+40.68%,-7.52%,+27.20%,+30.20%
REI,"Ring Energy Inc",12.85,-6.20,-7.55%,+1.10%,-19.59%,+2.47%
REX,"Rex American Resources Corp",73.98,-24.12,-10.64%,-8.66%,+0.50%,-22.95%
RGEN,"Repligen Cp",48.25,+30.63,+32.99%,+4.23%,+28.56%,+12.92%
RGNX,"Regenxbio Inc",69.55,+223.49,+109.17%,-2.32%,+92.13%,+258.51%
RGR,"Sturm Ruger & Company",55.6,+0.94,-0.45%,-3.56%,-1.33%,-2.46%
RGS,"Regis Corp",17.72,+54.13,+15.36%,+3.26%,+15.82%,+76.14%
RH,"Restoration Hardware Holdings",137.66,+42.41,+59.68%,-9.05%,+59.61%,+82.96%
RLI,"Rli Corp",73.82,+33.52,+21.69%,+9.74%,+16.07%,+29.24%
RMAX,"Re/Max Holdings Inc",53.75,-4.62,+10.82%,-2.36%,-3.24%,-7.41%
RMBS,"Rambus Inc",13.11,-1.62,-7.81%,-0.76%,-3.25%,+3.72%
ROCK,"Gibraltar Ind Inc",37.75,+25.21,+14.39%,-2.71%,+5.59%,+22.17%
ROG,"Rogers Corp",119.41,-5.11,-26.25%,+3.29%,+2.11%,+3.88%
ROIC,"Retail Opp Invts Cp",18.98,-2.90,-4.86%,-2.77%,+14.89%,-5.19%
RPT,"Ramco-Gershenson Properties Trust",12.85,-6.44,-12.76%,-1.23%,+11.35%,-5.93%
RRD,"Donnelley [R.R.] & Sons Co",5.49,-51.14,-40.97%,-23.22%,-40.46%,-55.58%
RRGB,"Red Robin Gourm",48.5,-12.25,-14.01%,-6.73%,-22.09%,-24.28%
RTEC,"Rudolph Technologies",29.55,+19.10,+23.64%,-5.29%,+12.14%,+16.80%
RUTH,"Ruth's Hospitality",29.9,+53.34,+38.11%,+5.84%,+13.04%,+43.75%
RYAM,"Rayonier Advanced Materials Inc",16.93,+5.54,-17.21%,+3.17%,-22.05%,+6.34%
SAFT,"Safety Ins Group Inc",89.6,+27.18,+11.44%,+3.40%,+10.48%,+27.73%
SAH,"Sonic Automotive",18.4,-9.42,-0.27%,-21.20%,-7.54%,-3.16%
SAIA,"Saia Inc",75.15,+29.49,+6.22%,-9.18%,+4.67%,+43.97%
SANM,"Sanmina Corp",30.65,-9.74,-7.12%,+0.33%,-3.46%,-27.80%
SBCF,"Seacoast Banking Cp",33.22,+46.32,+31.77%,+0.70%,+18.81%,+39.87%
SBSI,"Southside Bancshares",35.47,+3.35,+5.31%,+2.16%,-0.95%,+1.20%
SCHL,"Scholastic Cp",41.35,+1.32,+3.09%,-9.52%,-0.65%,-0.86%
SCL,"Stepan Company",81.64,+1.48,+3.38%,+6.09%,+9.64%,-10.74%
SCSC,"Scansource Inc",41.4,+10.98,+15.64%,+0.61%,+15.97%,+2.35%
SCVL,"Shoe Carnival Inc",31.66,+50.32,+18.36%,-7.21%,+32.97%,+79.78%
SEDG,"Solaredge Tech",53.58,+72.11,+42.68%,+7.04%,+1.66%,+139.17%
SEM,"Select Medical Holdings Corp",19.75,+21.18,+11.90%,+6.76%,+8.52%,+16.86%
SENEA,"Seneca Foods Cp A",27.8,-6.72,-9.59%,+2.21%,-3.97%,-1.77%
SFBS,"Servisfirst Bancs",41.44,+10.86,-0.14%,-6.01%,-4.32%,+12.95%
SFLY,"Shutterfly Inc",85.62,+51.58,+72.10%,-9.65%,+4.22%,+82.83%
SFNC,"Simmons First Natl",31.48,+16.20,+10.25%,+1.37%,+3.71%,+17.01%
SHAK,"Shake Shack Inc",65.23,+102.79,+51.00%,-5.26%,+51.77%,+88.42%
SHLM,"Schulman A Inc",43.72,+48.20,+17.38%,-1.85%,+1.10%,+69.81%
SHOO,"Steven Maddens Ltd",54,+33.42,+15.63%,+1.60%,+14.53%,+35.34%
SIGI,"Selective Ins Group",58.05,+10.72,-1.11%,+1.04%,-5.30%,+13.60%
SJI,"South Jersey Industries",33.6,+3.79,+7.59%,+1.42%,+9.52%,-1.18%
SKYW,"Skywest Inc",54.95,+36.05,+3.48%,-1.17%,-0.90%,+44.99%
SLCA,"U.S. Silica Holdings Inc",24.13,-23.43,-25.89%,-12.79%,-13.01%,-10.46%
SMCI,"Super Micro Computer",23.67,-3.02,+13.14%,-4.92%,+34.90%,-6.24%
SMP,"Standard Motor Products",48.55,-2.74,+8.11%,-4.17%,+5.61%,-7.29%
SMTC,"Semtech Corp",49.3,+33.86,+44.15%,-0.90%,+18.65%,+24.18%
SNBR,"Sleep Number Corporation",31.33,-7.76,-16.65%,+3.47%,+7.15%,-2.06%
SONC,"Sonic Cp",35.92,+45.97,+30.70%,+0.80%,+35.38%,+46.53%
SPOK,"Spok Holdings Inc",14.63,-11.23,-6.55%,-5.95%,-4.41%,-15.22%
SPPI,"Spectrum Pharma Inc",22.55,+60.51,+19.00%,+16.66%,+30.05%,+173.33%
SPSC,"Sps Commerce Inc",77.11,+42.11,+58.70%,+1.81%,+18.98%,+31.30%
SPTN,"Spartannash Company",24.12,-3.03,-9.60%,-2.35%,+32.60%,-9.32%
SPXC,"SPX Corp",36.04,+32.21,+14.81%,+1.58%,+14.74%,+27.71%
SR,"Spire Inc",72.35,-0.26,-3.73%,+1.83%,+2.05%,+0.84%
SRCI,"Src Energy Inc",10.92,+28.65,+28.02%,+2.06%,-0.27%,+52.30%
SRDX,"Surmodics Inc",62.1,+153.36,+121.79%,+11.79%,+66.94%,+127.89%
SSD,"Simpson Manufacturing Company",61.48,+33.64,+7.09%,-2.07%,+11.10%,+40.40%
SSP,"E.W. Scripps Company",12.94,-31.59,-17.21%,-5.89%,+13.01%,-33.09%
SSTK,"Shutterstock Inc",47.58,+13.80,+10.57%,+0.81%,-4.97%,+7.62%
STBA,"S&T Bancorp Inc",45.7,+22.98,+14.80%,+2.81%,+5.03%,+19.63%
STC,"Stewart Information Services Corp",44.75,+14.60,+5.79%,+4.17%,+5.42%,+12.30%
STMP,"Stamps.Com Inc",272.27,+64.35,+44.83%,+7.77%,+24.07%,+79.60%
STRA,"Strayer Education",119.2,+52.31,+33.07%,+4.81%,+11.53%,+29.96%
SUP,"Superior Industries International",16.95,-16.95,+14.14%,-12.40%,+28.90%,-13.96%
SUPN,"Supernus Pharm",54.45,+31.99,+36.64%,-4.56%,+16.47%,+25.17%
SVU,"Supervalu Inc",19.62,-2.47,-9.17%,-7.58%,+34.29%,-13.76%
SWM,"Schweitzer-Mauduit International",42.78,+9.53,-5.69%,-1.50%,+4.52%,+10.94%
SXC,"Suncoke Energy Inc",13.59,+54.24,+13.34%,+0.52%,+27.37%,+28.94%
SXI,"Standex International Corp",104.05,+8.98,+2.16%,-0.67%,+5.05%,+10.93%
SYKE,"Sykes Enterprises",29.81,-7.69,-5.21%,+2.72%,+1.64%,-11.96%
TBI,"Trueblue Inc",27.9,+12.29,+1.45%,+0.36%,+3.91%,+4.49%
TCMD,"Tactile Systems Technology Inc",51.85,+76.21,+78.90%,-1.34%,+52.17%,+74.15%
TG,"Tredegar Corp",25.15,+69.51,+30.99%,+4.14%,+35.95%,+63.84%
TGI,"Triumph Group",19.2,-33.95,-29.41%,-3.76%,-20.50%,-42.69%
THRM,"Gentherm Inc",40.65,+25.15,+28.03%,+6.55%,+17.49%,+3.44%
TILE,"Interface Inc",23.6,+17.09,-6.16%,-2.07%,-5.98%,+24.87%
TISI,"Team Inc",22.15,+66.97,+48.66%,+1.84%,+29.53%,-6.93%
TIVO,"Tivo Corp",12.4,-36.00,-20.51%,-12.68%,-14.78%,-35.92%
TLRD,"Tailored Brands Inc",21.37,+48.25,-2.11%,-19.75%,-27.31%,+90.46%
TMP,Tompkinstrustco,89.43,+16.01,+9.94%,+0.32%,+13.08%,+14.06%
TMST,"Timken Steel Corp",18.17,+17.99,+19.62%,+2.25%,+10.79%,+14.13%
TNC,"Tennant Company",78.45,+11.85,+7.98%,+1.03%,+5.37%,+6.16%
TPRE,"Third Point Reinsurance Ltd Co",12.7,-15.77,-13.31%,-5.58%,-7.97%,-10.88%
TREX,"Trex Company",66.21,+71.74,+22.17%,+3.10%,+27.29%,+80.09%
TRHC,"Tabula Rasa Healthcare Inc",63.5,+291.98,+126.38%,+2.70%,+59.11%,+362.49%
TRST,"Trustco Bank Corp NY",9.05,+9.43,-1.63%,-0.55%,+4.02%,+11.73%
TTEC,"Teletech Hldgs",33.5,-20.33,-16.77%,-9.21%,+4.85%,-19.37%
TTEK,"Tetra Tech Inc",60.2,+34.59,+25.03%,+3.97%,+17.69%,+28.50%
TTI,"Tetra Technologies",4.28,+50.05,+0.23%,-4.25%,+12.63%,+57.93%
TTMI,"TTM Technologies I",17.57,+9.63,+12.13%,-7.04%,+21.42%,-8.44%
TTS,"Tile Shop Hldgs",8.7,-1.18,-9.38%,+10.13%,+29.85%,-36.26%
TVPT,"Travelport Worldwide Ltd",18.79,+37.08,+43.76%,+2.45%,+9.44%,+31.40%
TVTY,"Tivity Health",34.4,-4.98,-5.88%,-3.23%,-6.52%,-14.53%
TWI,"Titan International",10.21,-21.44,-20.73%,-8.18%,-4.13%,-16.24%
TYPE,"Monotype Imag. Hold.",20.13,-1.93,-16.49%,-5.52%,-11.73%,+7.05%
UBA,"Urstadt Biddle Properties Inc",22.52,+10.56,+3.59%,-1.79%,+15.43%,+9.64%
UCBI,"United Comm Banks",30.89,+9.82,+9.77%,-5.59%,-5.74%,+8.58%
UCTT,"Ultra Clean Holdings",15.65,-34.24,-32.22%,-8.80%,-1.82%,-35.09%
UEIC,"Universal Elect In",35.1,-27.55,-25.71%,+12.68%,-27.48%,-48.57%
UFCS,"United Fire Group I",59.2,+39.82,+29.88%,+6.69%,+17.98%,+33.15%
UFI,"Unifi Inc",31.04,-10.34,-13.47%,-1.52%,-10.47%,+2.65%
UFPI,"Universal Forest Prd",35.64,+18.68,-5.26%,-2.91%,+8.86%,+29.54%
UHT,"Universal Health Realty Income Trust",63.95,-15.56,-14.86%,-3.21%,+7.68%,-22.68%
UIHC,"United Insurance Hld",20.02,+23.96,+16.06%,-0.94%,+2.82%,+25.75%
UNF,"Unifirst Corp",186.8,+32.12,+13.28%,+2.19%,+16.68%,+32.81%
UNT,"Unit Corp",25.09,+38.25,+14.05%,+0.84%,+11.51%,+41.43%
USCR,"U S Concrete Inc",54.5,-33.10,-34.85%,-7.39%,-5.71%,-29.72%
USPH,"U.S. Physical Therapy",104.3,+71.61,+44.46%,+5.51%,+10.20%,+66.08%
UVE,"Universal Insurance Holdings Inc",37.75,+65.94,+38.03%,+6.79%,+15.27%,+59.62%
UVV,"Universal Corp",66.15,-1.95,+26.00%,unch,+39.70%,+3.04%
VAC,"Marriot Vacations Worldwide Cor",117.74,-4.89,-12.92%,-0.20%,-14.36%,+2.17%
VECO,"Veeco Instrument",14.9,-45.00,+0.34%,-1.97%,-10.78%,-54.01%
VG,"Vonage Holdings",13.03,+86.75,+28.12%,+5.85%,+17.18%,+95.06%
VIAV,"Viavi Solutions",10.18,-1.85,+16.48%,+2.00%,+2.72%,-10.70%
VICR,"Vicor Cp",49.95,+151.02,+139.00%,+8.12%,+70.77%,+152.27%
VIVO,"Meridian Bioscience",15.7,+12.91,+12.14%,-6.27%,+9.79%,+2.95%
VRA,"Vera Bradley",13.7,+27.39,+12.48%,-7.06%,+21.67%,+44.97%
VREX,"Varex Imaging Corp",38.26,+20.75,-4.75%,+3.94%,+2.60%,+21.19%
VRTS,"Virtus Inv Prts",129.2,+13.77,+12.30%,-6.04%,+12.74%,+11.48%
VRTU,"Virtusa Corp",53.87,+55.73,+22.21%,+11.23%,+13.20%,+61.63%
VRTV,"Veritiv Corp",38.85,+11.63,+34.43%,+1.70%,+3.19%,-3.24%
