Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
IVC,"Invacare Corp",15.75,"80% Sell",33.37%,32.05%,350150,13.13,20
IVR,"Invesco Mortgage Capital Inc",16.25,"24% Buy",52.20%,11.67%,737080,15.15,18.86
JBSS,"John B Sanfilippo",78.48,"80% Buy",59.82%,14.93%,68485,54.32,79.37
JBT,"John Bean Technologies Corp",110.7,"72% Buy",62.34%,80.52%,231980,84.81,122.65
JCP,"J.C. Penney Company Inc",1.67,"100% Sell",28.98%,119.08%,18327529,1.6,4.75
JJSF,"J J Snack Foods",145.61,"16% Buy",45.73%,24.58%,64250,124.1,159.05
JRVR,"James River Gp HD",40.54,"48% Buy",52.99%,18.15%,102630,32.17,44.34
KALU,"Kaiser Aluminum",107.27,"8% Sell",46.19%,21.08%,124825,90.93,119.66
KAMN,"Kaman Corp",66.33,"16% Sell",47.58%,17.10%,168575,47.66,75.08
KELYA,"Kelly Svcs Cl A",24.93,"40% Buy",57.70%,18.37%,117795,21.13,32.31
KEM,"Kemet Corp",23.76,"32% Sell",43.04%,35.46%,1424110,13.73,29.85
KFY,"Korn/Ferry International",65.1,"24% Buy",51.30%,21.10%,407630,31.53,68.98
KIRK,"Kirkland's Inc",11.36,"24% Buy",48.77%,22.03%,86820,8.17,13.48
KLIC,"Kulicke and Soffa",25.33,"24% Sell",44.86%,25.05%,667195,18.22,28.71
KN,"Knowles Corp",17.34,"32% Buy",57.58%,47.21%,1000635,10.94,18.32
KOP,"Koppers Holdings Inc",34.25,"96% Sell",34.90%,36.61%,142290,33.65,51.8
KOPN,"Kopin Cp",2.15,"96% Sell",25.11%,86.18%,405020,2.12,4.6
KRA,"Kraton Performance Polymers Inc",46.28,"80% Sell",45.37%,30.07%,163080,31.48,53.99
KRG,"Kite Realty Group Trust",17.46,"88% Buy",60.62%,22.46%,538955,13.87,20.79
KS,"Kapstone Paper and Packaging Corp",34.32,"64% Sell",39.08%,4.17%,404915,20.42,35.01
KWR,"Quaker Chemical Corp",174.7,"80% Buy",61.81%,42.34%,42200,129.98,178.9
LABL,"Multi Color Cp",61.4,"80% Sell",40.70%,38.72%,100825,57.76,89.7
LAD,"Lithia Motors",87.63,"32% Sell",43.65%,47.91%,497870,78.85,127.99
LCI,"Lannett Co Inc",5.35,"100% Sell",20.45%,323.92%,1401220,5.3,30.35
LCII,"Lci Industries",93.35,Hold,48.03%,56.58%,210850,80.95,132.73
LDL,"Lydall Inc",45.45,"40% Buy",59.26%,43.63%,84375,37.5,60
LGIH,"LGI Homes Inc",56.25,"32% Sell",48.99%,54.45%,376855,40.73,81.88
LGND,"Ligand Pharm",239.57,"72% Buy",58.21%,45.30%,382535,123.11,255.38
LHCG,"LHC Group Inc",94.64,"96% Buy",67.37%,25.86%,224750,58.65,96.25
LION,"Fidelity Southern Cp",23.97,"56% Sell",43.09%,14.23%,87600,20.28,27.05
LKSD,"Lsc Communications Inc",11.8,"56% Sell",41.22%,88.45%,390935,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",17.35,"80% Sell",30.70%,84.81%,1761145,16.9,41.33
LMAT,"Lemaitre Vascular",37.02,"56% Buy",55.89%,33.46%,134355,28.23,41.28
LMNX,"Luminex Corp",27.24,"48% Sell",41.63%,120.37%,506300,18.62,35.37
LNN,"Lindsay Corp",92.13,Hold,47.95%,21.77%,55695,83.57,103.03
LNTH,"Lantheus Holdings",14.5,"8% Buy",53.73%,65.54%,287655,12.8,24.45
LOCO,"El Pollo Loco",12.5,"100% Buy",65.86%,23.19%,275420,9.05,12.6
LPSN,"Liveperson Inc",24.95,"100% Buy",64.20%,33.08%,593875,10.8,25.2
LQDT,"Liquidity Services",7.1,"24% Buy",52.94%,42.17%,80750,4.34,8
LTC,"Ltc Properties",45.77,"96% Buy",70.66%,14.97%,167290,34.46,49.59
LTXB,"Legacytexas Fnl",44.89,"56% Buy",60.35%,16.72%,240385,34.58,46.45
LXP,"Lexington Realty Trust",9.22,"100% Buy",64.98%,14.58%,808635,7.59,10.65
LXU,"Lsb Industries Inc",6.99,"56% Buy",56.98%,62.66%,148845,4.75,10.05
LZB,"La-Z-Boy Inc",32.4,"72% Buy",58.78%,17.34%,323220,23.15,34.25
MANT,"Mantech Intl Cp A",63.71,"96% Buy",65.07%,24.99%,139740,37.39,64.9
MATW,"Matthews Intl Corp",52.4,"32% Sell",41.77%,37.23%,152500,47.7,65.1
MATX,"Matson Inc",37.15,"64% Buy",56.34%,19.76%,176530,23.01,40.32
MCRI,"Monarch Casino",47.02,"40% Buy",52.08%,19.61%,80170,33.8,49.63
MCS,"Marcus Corp",38.35,"48% Buy",59.78%,49.54%,134305,23.55,40.45
MDC,"M.D.C. Holdings",31.49,"32% Buy",54.49%,27.27%,409365,26.45,37.45
MDCO,"Medicines Co",39.49,"72% Buy",55.95%,16.95%,609845,24.45,41.57
MDXG,"Mimedx Group Inc",3.8,"80% Sell",42.80%,110.35%,2837570,3.01,18.25
MED,"Medifast Inc",217.51,"96% Buy",70.46%,75.39%,254710,54.06,229.2
MEI,"Methode Electronics",39.75,"24% Sell",50.15%,17.88%,147270,36.75,48.44
MGLN,"Magellan Health",74.05,"72% Sell",28.47%,82.69%,318820,71.03,112.25
MGPI,"MGP Ingredients Inc",73.72,"96% Sell",35.45%,55.27%,265720,55.04,99.73
MHLD,"Maiden Holdings Ltd",4.05,"96% Sell",24.35%,191.65%,594735,3.8,9.1
MHO,"M/I Homes",25.92,"24% Sell",45.57%,24.02%,263440,24.08,37.41
MINI,"Mobile Mini Inc",43.9,"48% Sell",44.97%,62.50%,246725,28.1,50.4
MLI,"Mueller Industries",32.51,"72% Buy",59.60%,38.28%,261075,25.26,37.57
MMSI,"Merit Medical Sys",56.5,"64% Buy",57.86%,24.72%,535590,36.21,61.17
MNRO,"Monro Muffler Brak",71.45,"72% Buy",62.93%,30.90%,308980,44.15,71.85
MNTA,"Momenta Pharma",27.2,"32% Buy",52.88%,47.22%,463955,11.85,32.2
MOG.A,"Moog Inc Cl A",78.72,Hold,53.68%,38.92%,104215,71.56,93.93
MOV,"Movado Group Inc",49.6,"16% Buy",52.30%,24.50%,120825,21.5,53.72
MPAA,"Motorcar Parts Amer",25.79,"88% Buy",75.11%,31.45%,223160,18.09,30.16
MRCY,"Mercury Sys Inc",50.74,"96% Buy",70.37%,63.02%,550615,30.11,55
MRTN,"Marten Transport L",22.75,Hold,51.80%,36.36%,277460,15.6,29.6
MSTR,"Microstrategy Cl A",140.92,"88% Buy",58.24%,29.83%,97530,122.16,143.81
MTH,"Meritage Corp",42.05,"64% Sell",42.77%,26.49%,465955,38.8,55.5
MTRN,"Materion Corp",62.4,"24% Buy",60.11%,28.63%,111950,36.95,65.1
MTRX,"Matrix Service Co",20.4,"48% Buy",56.92%,32.80%,158490,9.75,20.65
MTSC,"M T S Systems Cp",51.9,"64% Sell",45.10%,24.69%,79390,42,57.5
MXL,"Maxlinear Inc",18.79,"32% Buy",56.72%,31.45%,1136835,15.39,28.06
MYE,"Myers Industries",21.55,"64% Buy",58.41%,54.75%,165720,17.7,24.6
MYGN,"Myriad Genetics Inc",41.92,"16% Buy",52.33%,16.15%,653275,27.23,44.87
MYRG,"MYR Group Inc",34.81,"56% Sell",44.31%,55.28%,110905,23,40.81
NANO,"Nanometrics Inc",41.29,"32% Buy",54.14%,54.38%,557535,22.08,48.26
NAVG,"Navigators Grp Inc",65.25,"96% Buy",71.30%,23.62%,80625,45.8,66.15
NBHC,"National Bank Holdings Corp",40.67,"56% Buy",59.76%,14.28%,100150,30.25,40.98
NBTB,"NBT Bancorp Inc",40.25,"80% Buy",54.25%,17.56%,68295,31.28,41.88
NCI,"Navigant Consulting",23.73,"64% Buy",53.49%,57.57%,408910,14.62,25.85
NE,"Noble Corp",5.82,"8% Sell",50.80%,43.62%,4472945,3.14,6.84
NEOG,"Neogen Cp",85.19,"100% Buy",59.24%,21.64%,154210,48.56,85.87
NEWM,"New Media Investment Group Inc",15.81,"56% Sell",31.32%,32.49%,604165,13.31,19.1
NFBK,"Northfield Bncrp Del",16.44,"16% Buy",48.53%,22.67%,55855,15.14,18.39
NGVT,"Ingevity Corp",98.81,"80% Buy",61.96%,37.90%,218695,55.41,101.67
NLS,"Nautilus Group",14.8,"24% Buy",54.25%,25.39%,238485,11.3,17.45
NMIH,"Nmi Holdings Cmn A",21.9,"80% Buy",68.39%,32.10%,452885,10.1,22.5
NP,"Neenah Paper",89.35,"88% Buy",59.02%,14.71%,61825,75.5,95.4
NPK,"National Presto Industries",135.35,"96% Buy",69.37%,30.38%,33620,88.8,137.1
NPO,"Enpro Industries",74.91,"56% Buy",53.91%,35.08%,188945,63.73,94.79
NR,"Newpark Resources",10.05,"40% Sell",47.19%,54.20%,596230,7.35,11.65
NSA,"National Storage Affiliates Tru",29.04,"32% Buy",49.84%,19.28%,423060,21.21,32.28
NSIT,"Insight Enterpr",54,"96% Buy",64.64%,32.71%,279165,32.1,54.77
NSP,"Insperity Inc",112.6,"96% Buy",65.89%,46.26%,316770,39.25,113.75
NTGR,"Netgear Inc",68.35,"16% Buy",52.47%,28.88%,494135,44.2,78.3
NTRI,"Nutrisystem Inc",40.1,"40% Buy",51.98%,52.49%,887535,26.06,60.8
NWBI,"Northwest Bancshares",18.33,"96% Buy",60.83%,11.13%,368505,15.06,18.44
NWN,"Northwest Natural Gas Company",64.5,"56% Buy",53.89%,17.16%,121820,51.5,69.5
NX,"Quanex Building Products Corp",17.1,Hold,47.47%,28.20%,124045,16,24.6
NYMT,"New York Mtge Trust",6.37,"80% Buy",61.30%,13.59%,2461495,5.35,6.54
OCLR,"Oclaro Inc",9.1,"56% Buy",55.90%,16.49%,1484440,5.61,10.2
ODP,"Office Depot",3.34,"96% Buy",70.69%,55.70%,5493975,2,4.65
OFG,"Oriental Financial Group",16.5,"32% Buy",54.27%,37.31%,458990,7.8,17.75
OFIX,"Orthofix Intl Nv",53.46,"72% Sell",39.50%,63.79%,200620,47.16,61.98
OIS,"Oil States International",31.85,"80% Sell",44.78%,34.87%,580050,20.23,38.95
OMCL,"Omnicell Inc",64.35,"88% Buy",68.68%,45.52%,445080,39.75,65.55
OMI,"Owens & Minor",16.29,"32% Sell",48.05%,82.19%,1316250,14.07,29.85
ONB,"Old National Bncp",19.85,"80% Buy",58.91%,19.49%,669235,15.38,20.55
OPB,"Opus Bank",28.55,"8% Sell",47.96%,15.71%,150390,21.06,30.95
ORIT,"Oritani Financial",16.25,"32% Buy",51.53%,13.54%,190380,15,17.7
ORN,"Orion Group Holdings Inc",8.77,Hold,49.10%,37.74%,262380,5.17,9.83
OSIS,"O S I Systems Inc",77.74,"8% Sell",50.51%,23.00%,101305,50.5,96.64
OSPN,"Onespan Inc.",17.7,"48% Sell",43.67%,57.11%,269870,11.05,25.45
OSUR,"Orasure Tech Inc",16.47,"72% Sell",45.91%,17.26%,399900,12.86,23.01
OXM,"Oxford Industries",94.24,"72% Buy",58.45%,24.27%,100555,57.36,97.19
PAHC,"Phibro Anl Htlh A",49.95,"88% Buy",58.47%,20.88%,97645,32.05,51.05
PARR,"Par Petroleum Corp",17.51,"16% Sell",52.20%,17.87%,159775,16.42,21.94
PATK,"Patrick Inds Inc",61.75,"64% Buy",52.46%,57.29%,218060,45.3,72.35
PDCE,"Pdc Energy Inc",51.17,"72% Sell",35.65%,52.88%,1013640,37.15,66.2
PDFS,"Pdf Solutions Inc",9.6,"96% Sell",35.70%,49.96%,277155,9.27,18.48
PEI,"Pennsylvania Real Estate Investment",10.78,"16% Buy",52.18%,36.42%,931010,8.86,12.52
PENN,"Penn Natl Gaming Inc",33.82,"56% Buy",55.88%,34.13%,1358200,20.05,36.9
PERY,"Perry Ellis Int",27.56,"16% Sell",43.57%,26.63%,95160,16.35,29.59
PES,"Pioneer Energy Services Corp",3.15,"64% Sell",34.76%,151.00%,810530,1.6,6.35
PETS,"Petmed Express Inc",38.48,"16% Sell",50.09%,26.73%,586300,31.81,57.8
PFBC,"Preferred Bank La",61.78,"56% Sell",43.63%,18.15%,100585,49.84,69.48
PFS,"Provident Financial Services",25.43,"56% Sell",38.12%,22.21%,184450,23.26,29.12
PGNX,"Progenics Pharmaceut",7.67,"40% Sell",44.14%,68.78%,2476150,5.01,9.42
PGTI,"Pgt Inc",24.95,"80% Buy",62.89%,41.11%,652545,12.55,25.7
PJC,"Piper Jaffray Companies",78.4,"40% Buy",54.64%,15.35%,70765,52.75,99.8
PKE,"Park Electrochemical Corp",21.2,"40% Sell",40.10%,18.00%,91010,16.45,24.16
PLAB,"Photronics Inc",8.65,"24% Buy",48.87%,20.43%,343690,7.2,10.6
PLAY,"Dave & Buster's Ente",55.5,"96% Buy",70.71%,25.04%,689725,37.85,61.3
PLCE,"Children's Place Inc",134.8,"48% Buy",60.00%,30.75%,439810,99.3,161.65
PLUS,"Eplus Inc",99.8,"32% Buy",52.32%,25.92%,62165,67.65,107.25
PLXS,"Plexus Cp",61.04,"40% Buy",51.36%,12.62%,142225,49.2,66.78
PMT,"Pennymac Mortgage Investment Trust",19.8,"96% Buy",62.83%,14.50%,347535,14.87,19.93
POWI,"Power Integratn",72,"48% Sell",44.49%,26.86%,175985,60.55,86.6
POWL,"Powell Inds Inc",40.15,"72% Buy",68.29%,27.30%,36165,22.8,41.42
PPBI,"Pacific Premier Bncp",39.05,"24% Buy",56.27%,16.46%,299935,32.05,46.05
PRA,"Pro-Assurance Corp",47.45,"80% Buy",77.68%,21.01%,443490,34.95,63.45
PRAA,"Pra Group Inc",37.85,"48% Sell",43.33%,42.40%,303610,25.72,43.75
PRFT,"Perficient Inc",27.2,"64% Buy",54.76%,20.16%,126420,17.45,27.9
PRGS,"Progress Software",38.87,"40% Buy",52.13%,25.12%,244985,32.45,53.6
PRLB,"Proto Labs Inc",140.65,"100% Buy",63.08%,36.27%,126220,68.5,142
PRSC,"Providence Svc Cp",66.86,"80% Sell",39.32%,41.15%,72755,50.51,83.9
PSB,"Business Parks",130.95,"96% Buy",59.95%,13.60%,74935,107.91,137.6
PUMP,"Propetro Holding Corp",17.01,"48% Buy",55.56%,50.04%,1282450,10.92,22.88
PVAC,"Penn Va Corp",80.44,"32% Sell",49.71%,50.34%,188660,32.49,96.13
QHC,"Quorum Health Corp",3.98,"96% Sell",39.70%,65.46%,300440,3.8,10
QLYS,"Qualys Inc",85.8,"24% Sell",45.77%,32.00%,415450,44.3,98.3
QNST,"Quinstreet Inc",14.01,"32% Buy",51.84%,58.59%,668420,4.47,15.05
QSII,"Quality Systems Inc",21.96,"96% Buy",63.57%,31.79%,267055,12.24,23.73
RAVN,"Raven Industries Inc",39.35,"48% Buy",53.19%,21.04%,69660,26.7,42.4
RCII,"Rent-A-Center Inc",14.71,"24% Buy",63.10%,5.35%,979100,7.22,14.94
RECN,"Resources Connect",15.95,"40% Sell",46.40%,16.70%,128810,12.05,17.95
REGI,"Renewable Energy",24.25,"100% Buy",85.33%,46.39%,779710,9.5,24.55
REI,"Ring Energy Inc",11.84,"64% Sell",43.10%,36.13%,433870,11.11,17.35
REX,"Rex American Resources Corp",75.11,"40% Sell",47.17%,19.40%,25920,70.48,96.62
RGEN,"Repligen Cp",49.63,"72% Buy",60.66%,22.81%,291535,29.56,50
RGNX,"Regenxbio Inc",65.95,"8% Sell",46.50%,40.56%,599610,19.45,85.1
RGR,"Sturm Ruger & Company",58.95,"32% Buy",55.86%,31.67%,191880,43,64.55
RGS,"Regis Corp",18,"88% Buy",57.80%,17.03%,134715,9.96,18.63
RH,"Restoration Hardware Holdings",149.7,"72% Buy",60.98%,28.26%,631975,44,164.49
RLI,"Rli Corp",77.74,"96% Buy",75.23%,10.45%,158145,50.34,78.42
RMAX,"Re/Max Holdings Inc",48.75,"72% Sell",38.01%,27.40%,144690,43.85,67.5
RMBS,"Rambus Inc",11.64,"96% Sell",31.14%,26.67%,923210,11.5,15.5
ROCK,"Gibraltar Ind Inc",45.35,"96% Buy",64.34%,54.43%,215815,26.75,45.7
ROG,"Rogers Corp",131.98,"96% Buy",60.43%,36.65%,134750,105.6,184
ROIC,"Retail Opp Invts Cp",19.54,"80% Buy",60.18%,17.92%,1011925,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",13.78,"100% Buy",62.89%,22.67%,648575,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",5.21,"32% Sell",45.32%,87.42%,1193295,4.48,10.68
RRGB,"Red Robin Gourm",39.7,"72% Sell",35.27%,77.97%,465095,36.2,70.1
RTEC,"Rudolph Technologies",26.8,"96% Sell",35.70%,24.95%,237640,21.4,34.55
RUTH,"Ruth's Hospitality",30.95,"96% Buy",59.15%,59.03%,290905,17.95,33.95
RWT,"Redwood Trust",16.4,"16% Buy",49.87%,19.23%,2295580,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",21.14,"80% Buy",68.36%,38.32%,838145,13.31,22.96
SAFT,"Safety Ins Group Inc",94.6,"72% Buy",63.09%,16.56%,29340,67.5,97.25
SAH,"Sonic Automotive",22.15,"56% Buy",59.82%,37.79%,194830,16.2,23.6
SAIA,"Saia Inc",77.85,"16% Buy",51.84%,29.59%,256190,51.1,87.05
SANM,"Sanmina Corp",30.3,"40% Buy",51.91%,18.33%,331915,24.6,39.4
SBCF,"Seacoast Banking Cp",30.24,Hold,46.56%,40.73%,233480,20.58,34.95
SBSI,"Southside Bancshares",35.91,"100% Buy",57.87%,17.37%,85945,31.2,37.57
SCHL,"Scholastic Cp",41.23,"24% Sell",41.32%,15.73%,103635,33.51,47.76
SCL,"Stepan Company",88.51,"88% Buy",64.95%,20.30%,76855,68.09,89.9
SCSC,"Scansource Inc",42.55,"100% Buy",60.21%,22.70%,57765,31.4,45.35
SCVL,"Shoe Carnival Inc",34.33,"88% Buy",61.62%,24.81%,154875,15.07,36.24
SEDG,"Solaredge Tech",47,"80% Sell",43.06%,71.80%,1167690,24.7,70.74
SEM,"Select Medical Holdings Corp",19.25,"16% Buy",48.79%,42.88%,753960,15.85,21.65
SENEA,"Seneca Foods Cp A",31.75,"96% Buy",65.39%,41.80%,20325,25.45,36.6
SFBS,"Servisfirst Bancs",43.14,"40% Buy",52.89%,17.06%,86445,32.54,44.95
SFLY,"Shutterfly Inc",74.06,"88% Sell",28.28%,29.24%,992130,39.76,100.34
SFNC,"Simmons First Natl",30.9,"16% Buy",53.34%,22.86%,261345,24.98,33.45
SHAK,"Shake Shack Inc",57.18,"56% Sell",41.17%,52.91%,1118600,30.12,70.12
SHLM,"Schulman A Inc",44,"40% Buy",53.44%,8.46%,158855,29.3,45.1
SHOO,"Steven Maddens Ltd",57.2,"96% Buy",59.58%,20.35%,377305,37.25,57.75
SIGI,"Selective Ins Group",63.65,"96% Buy",67.59%,25.27%,134360,46.28,64.1
SJI,"South Jersey Industries",33.02,"16% Sell",47.65%,15.32%,411185,25.96,36.41
SKYW,"Skywest Inc",61.85,"96% Buy",63.13%,26.04%,210310,31.75,62.45
SLCA,"U.S. Silica Holdings Inc",22.27,"100% Sell",34.67%,45.77%,2146155,22.1,38.7
SMCI,"Super Micro Computer",18.95,"80% Sell",29.03%,31.34%,448980,16.1,27.9
SMP,"Standard Motor Products",51.2,"80% Buy",62.36%,31.24%,112825,40.56,51.8
SMTC,"Semtech Corp",48.5,Hold,48.51%,29.33%,299560,31.3,51.95
SNBR,"Sleep Number Corporation",31.1,"24% Buy",54.13%,43.62%,787130,26.22,40.72
SONC,"Sonic Cp",35.08,"32% Buy",55.97%,24.88%,509135,22.11,37.44
SPOK,"Spok Holdings Inc",15.55,"32% Buy",56.54%,26.82%,120410,13.75,18.85
SPPI,"Spectrum Pharma Inc",23.14,"80% Buy",58.62%,48.01%,1075065,9.03,24.2
SPSC,"Sps Commerce Inc",94.94,"96% Buy",72.98%,40.58%,229230,45.02,95.74
SPTN,"Spartannash Company",20.15,"72% Sell",31.17%,72.92%,213710,16.32,27.72
SPXC,"SPX Corp",34.71,"32% Sell",43.59%,21.80%,177240,23.41,39.28
SR,"Spire Inc",76.55,"96% Buy",66.19%,13.44%,211380,60.08,82.85
SRCI,"Src Energy Inc",9.42,"88% Sell",38.09%,51.91%,3245830,7.37,13.32
SRDX,"Surmodics Inc",71.8,"96% Buy",72.07%,45.54%,134395,25,74.1
SSD,"Simpson Manufacturing Company",73.02,"80% Buy",64.71%,70.48%,401995,41.79,74.91
SSP,"E.W. Scripps Company",14.46,"88% Buy",59.04%,32.35%,397450,10.69,19.26
SSTK,"Shutterstock Inc",50.81,"48% Buy",52.70%,40.12%,303990,29.85,54
STBA,"S&T Bancorp Inc",45.69,"88% Buy",57.00%,12.13%,64985,33.92,46.44
STC,"Stewart Information Services Corp",45.15,"80% Buy",58.24%,10.08%,75575,34.48,47.37
STMP,"Stamps.Com Inc",231.05,"64% Sell",38.54%,53.15%,368115,160,285.74
STRA,"Strayer Education",134.25,"100% Buy",67.78%,48.58%,165210,76.4,134.36
SUP,"Superior Industries International",22.65,"96% Buy",72.62%,50.79%,182055,12.7,22.95
SUPN,"Supernus Pharm",44.4,"72% Sell",34.29%,42.98%,982160,33.3,61.25
SVU,"Supervalu Inc",32.04,"72% Buy",74.92%,174.56%,3690600,13.6,32.4
SWM,"Schweitzer-Mauduit International",40.57,"48% Sell",42.23%,31.45%,133005,37.05,48.06
SXC,"Suncoke Energy Inc",10.99,"64% Sell",37.49%,38.24%,387385,8.36,14.32
SXI,"Standex International Corp",109.3,"96% Buy",63.20%,14.70%,33150,89.4,110
SYKE,"Sykes Enterprises",29.33,"16% Buy",50.39%,18.58%,96145,25.77,32.15
TBI,"Trueblue Inc",29.25,"96% Buy",59.87%,27.17%,267585,19.3,29.55
TCMD,"Tactile Systems Technology Inc",63.1,"100% Buy",66.66%,79.24%,292940,22.72,64.31
TG,"Tredegar Corp",21.7,"64% Sell",42.51%,90.11%,144105,15.35,26.5
TGI,"Triumph Group",21,"16% Sell",51.14%,70.00%,681070,17.75,34.58
THRM,"Gentherm Inc",49.2,"100% Buy",74.67%,37.43%,248590,29.75,49.8
TILE,"Interface Inc",23.1,"24% Sell",51.76%,29.50%,353055,18.6,26.25
TISI,"Team Inc",24.75,"100% Buy",65.72%,30.79%,328790,10.5,24.95
TIVO,"Tivo Corp",12.5,"56% Sell",48.55%,45.57%,990725,11.3,20.17
TLRD,"Tailored Brands Inc",21.98,"40% Sell",44.99%,51.83%,1213480,10,35.94
TMP,Tompkinstrustco,86.79,"32% Buy",50.72%,16.03%,22380,71.27,91.99
TMST,"Timken Steel Corp",13.55,"80% Sell",37.32%,70.47%,576835,12.54,20.24
TNC,"Tennant Company",76.05,"48% Sell",42.73%,26.02%,105710,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.3,"24% Buy",53.61%,34.44%,658275,12.27,17.1
TREX,"Trex Company",81.16,"96% Buy",67.89%,71.32%,472555,35.96,82.44
TRHC,"Tabula Rasa Healthcare Inc",74.95,"96% Buy",68.98%,51.76%,348360,17.75,76.04
TRST,"Trustco Bank Corp NY",9.25,"80% Buy",54.88%,14.61%,339560,7.51,9.7
TTEC,"Teletech Hldgs",25.55,"72% Sell",29.40%,86.30%,59825,24.35,43.75
TTEK,"Tetra Tech Inc",69.5,"88% Buy",69.61%,35.41%,296750,40.1,70.75
TTI,"Tetra Technologies",4.94,"88% Buy",61.26%,51.74%,593885,1.85,5.04
TTMI,"TTM Technologies I",17.98,Hold,48.27%,43.53%,759240,12.77,19.91
TTS,"Tile Shop Hldgs",8,"24% Sell",48.84%,33.83%,359805,5.15,16.05
TVPT,"Travelport Worldwide Ltd",18.51,"24% Sell",48.23%,42.27%,1136830,12.1,20.3
TVTY,"Tivity Health",32.65,"96% Sell",36.15%,22.10%,497770,29.95,48.5
TWI,"Titan International",7.44,"80% Sell",31.94%,127.72%,754520,6.71,14.53
TYPE,"Monotype Imag. Hold.",21.8,"48% Buy",59.51%,30.02%,304330,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",22.8,"80% Buy",59.03%,16.21%,72420,17.2,23.94
UCBI,"United Comm Banks",31.16,"16% Sell",50.57%,17.68%,459195,24.47,34.18
UCTT,"Ultra Clean Holdings",14.05,"80% Sell",42.20%,50.46%,1076335,12.75,34.59
UEIC,"Universal Elect In",42.85,"72% Buy",65.30%,85.58%,161780,26.97,67.44
UFCS,"United Fire Group I",51.22,"40% Sell",39.33%,46.25%,87795,38.95,61.56
UFI,"Unifi Inc",32.99,"48% Buy",58.08%,30.78%,66780,28.97,39.21
UFPI,"Universal Forest Prd",37.48,"64% Buy",54.88%,22.46%,238480,26.28,39.58
UHT,"Universal Health Realty Income Trust",73.29,"96% Buy",71.88%,15.42%,32285,53,78.61
UIHC,"United Insurance Hld",21.04,"56% Buy",57.69%,15.90%,73620,13.6,22.23
UNF,"Unifirst Corp",184.95,"8% Buy",50.10%,15.48%,52625,136.4,193.05
UNT,"Unit Corp",27.14,"88% Buy",60.61%,39.05%,343660,15.29,28.68
USCR,"U S Concrete Inc",51.45,"32% Sell",47.60%,58.90%,411135,44,86.35
USPH,"U.S. Physical Therapy",114.25,"88% Buy",63.77%,40.44%,60455,56.5,118.75
UVE,"Universal Insurance Holdings Inc",44.65,"72% Buy",70.28%,40.39%,275030,15.07,45.9
UVV,"Universal Corp",60.15,"40% Sell",43.11%,57.40%,221575,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",123.27,"72% Buy",56.31%,34.51%,280145,107.17,154.14
VECO,"Veeco Instrument",10.95,"96% Sell",31.05%,80.34%,726400,10.4,22.35
VG,"Vonage Holdings",14.48,"96% Buy",64.37%,35.56%,1497085,7.62,14.61
VIAV,"Viavi Solutions",11.01,"96% Buy",61.95%,30.13%,2242950,8.34,11.18
VICR,"Vicor Cp",58.65,"16% Buy",57.62%,69.76%,360815,16.3,64.5
VIVO,"Meridian Bioscience",15.2,Hold,46.58%,21.28%,154925,13.5,17.1
VRA,"Vera Bradley",14.74,"80% Buy",61.12%,31.62%,217880,6.99,15.47
VREX,"Varex Imaging Corp",30.25,"72% Sell",35.54%,108.68%,502015,27.31,43.76
VRTS,"Virtus Inv Prts",130.15,"8% Buy",50.69%,21.71%,50600,103.81,138.02
VRTU,"Virtusa Corp",54.54,"64% Buy",58.62%,25.61%,141050,33.5,55.68
VRTV,"Veritiv Corp",46.95,"96% Buy",67.96%,56.69%,72135,20.35,51
VSI,"Vitamin Shoppe Inc",12.75,"96% Buy",79.66%,101.42%,752650,2.95,13.5
VSTO,"Vista Outdoor Inc",18.17,"88% Buy",62.15%,53.50%,564435,12.35,23.71
VVI,"Viad Corp",61.05,"96% Buy",68.98%,15.14%,55920,49.2,61.85
WABC,"Westamerica Bancorp",62.91,"56% Buy",60.55%,17.05%,87595,49.38,64.26
WAGE,"Wageworks Inc",52.1,"8% Sell",48.94%,31.06%,245435,38.4,65.8
WD,"Walker & Dunlop",54.82,"80% Sell",45.00%,32.08%,236640,42.66,61.44
WDFC,"W D 40 Co",173.6,"100% Buy",74.43%,13.04%,52520,104.9,173.95
WDR,"Waddell & Reed Financial",20.72,"56% Buy",58.19%,34.02%,942540,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.12,"80% Sell",34.29%,35.16%,1340700,7.7,13.41
WGO,"Winnebago Industries",37,"80% Sell",42.25%,48.89%,440865,33.95,58.65
WING,"Wingstop Inc",63.59,"96% Buy",69.93%,62.74%,779200,31.53,64.91
WIRE,"Encore Wire Cp",51.15,"16% Buy",55.54%,33.64%,84410,37.3,58.7
WLH,"William Lyon Homes",20.66,"80% Sell",37.01%,33.63%,486760,19.77,32.95
WNC,"Wabash National Corp",18.71,"32% Sell",46.66%,30.42%,457590,17.47,26.54
