Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
AAOI,"Applied Optoelect",42.39,"48% Buy",53.01%,50.25%,1316090,22.54,71.29
AAON,"Aaon Inc",40.85,"48% Buy",64.49%,23.63%,182130,29.05,43.3
AAT,"American Assets Trust",39.3,"48% Buy",57.36%,11.60%,161790,30.62,41.69
AAWW,"Atlas Air Ww",62.1,"16% Sell",42.81%,26.35%,263430,50.65,75.29
AAXN,"Axon Inc",67.08,"48% Buy",53.93%,52.01%,783870,20.57,76.45
ABCB,"Ameris Bancorp",49.5,"48% Sell",44.21%,15.26%,286390,41.05,59.05
ABG,"Asbury Automotive Group Inc",76.05,"56% Buy",60.33%,15.25%,170080,50.3,77.75
ABM,"ABM Industries Incorporated",31.58,"48% Buy",53.78%,33.11%,508935,28.17,44.83
ACET,"Aceto Cp",3.46,"24% Buy",54.86%,22.49%,153345,2.22,11.98
ACLS,"Axcelis Tech Inc",19.95,"72% Sell",43.92%,30.22%,357625,18.75,37.05
ACOR,"Acorda Therapeutics",28.6,"56% Buy",53.90%,26.82%,358850,16.55,36.35
ADC,"Agree Realty Corp",57.22,"96% Buy",70.08%,9.43%,118135,43.74,57.35
ADTN,"Adtran Inc",17,"96% Buy",63.73%,15.88%,206390,13.95,25.1
AEGN,"Aegion Corp",24.96,"32% Sell",49.03%,17.98%,72440,19.81,28.19
AEIS,"Advanced Energy",58.98,"56% Sell",47.17%,20.14%,361430,56.22,95
AEL,"American Equity Investment Life",37.11,"64% Buy",58.08%,16.26%,331610,25.43,38.56
AGYS,"Agilysys Inc",16.14,"56% Buy",53.45%,35.99%,88725,10.1,16.87
AHH,"Armada Hoffler Properties Inc",15.84,"64% Buy",58.52%,11.32%,264450,12.73,16.17
AIN,"Albany International Corp",77.4,"80% Buy",66.64%,55.80%,197470,51.3,79.45
AIR,"AAR Corp",46.6,"48% Buy",52.03%,17.65%,132290,34.25,49.05
AIT,"Applied Industrial Technologies",77.4,"88% Buy",58.59%,22.93%,203370,55.25,78.9
AJRD,"Aerojet Rocketdyne Holdings",35.92,"64% Buy",61.20%,23.57%,551685,24.41,37.7
AKR,"Acadia Realty Trust",28.43,"88% Buy",59.92%,16.31%,415180,21.34,30.63
AKS,"AK Steel Holding Corp",4.49,"32% Sell",49.25%,34.49%,10939385,4,6.8
ALG,"Alamo Group",97.55,"24% Buy",55.40%,15.60%,85280,87.54,120.58
ALGT,"Allegiant Travel Com",134.85,"32% Sell",48.32%,15.61%,132135,111.54,181.45
ALRM,Alarm.Com,54.71,"64% Buy",65.80%,39.29%,582465,33.39,57.92
AMAG,"Amag Pharmaceuticals",24.55,"24% Buy",56.73%,26.59%,496295,11.93,26.1
AMBC,"Ambac Financial Grp",21.26,"16% Buy",54.26%,20.21%,390375,13.17,23.34
AMED,"Amedisys Inc",122.98,"96% Buy",79.50%,16.30%,372405,45.6,126.3
AMN,"Amn Healthcare Services Inc",59.05,"16% Sell",52.62%,49.19%,435680,36.9,68.2
AMPH,"Amphastar Pharma",18.27,"80% Buy",60.03%,23.75%,134905,14.4,20.45
AMSF,"Amerisafe Inc",63.35,"72% Buy",55.87%,13.43%,82410,51.55,67.82
AMWD,"Amer Woodmark Cp",89,"8% Buy",53.31%,42.17%,182260,80.1,148.44
ANDE,"Andersons Inc",40.55,"80% Buy",66.88%,43.84%,150655,29.6,41.7
ANF,"Abercrombie & Fitch Company",27.22,"16% Buy",53.14%,55.39%,2101005,11.61,29.69
ANGO,"Angiodynamics Inc",22.44,"64% Buy",57.43%,13.29%,128875,15.16,23.95
ANIK,"Anika Therapeutics",41.39,"40% Buy",56.38%,18.77%,86630,28.54,69.81
ANIP,"ANI Pharma Inc",57.76,"40% Sell",35.39%,53.91%,126190,45.57,74.7
APEI,"American Pub. Edu.",35.2,"88% Sell",33.26%,85.50%,129840,17.7,46.15
APOG,"Apogee Entrpr Inc",49.72,"72% Buy",54.93%,15.39%,117950,37.24,51.33
ARCB,"Arcbest Corp",48.45,"88% Buy",56.69%,33.19%,219740,25.86,50.45
ARI,"Apollo Commercial Real Estate",19.43,"96% Buy",63.05%,8.29%,827170,17.56,19.5
AROC,"Archrock Inc",12.7,"32% Buy",50.60%,35.15%,640445,8.25,13.75
ARR,"Armour Residential R",23.77,"64% Buy",57.14%,7.86%,415075,21.4,27.55
ASGN,"On Assignment",91.8,"72% Buy",59.30%,16.90%,259550,44.66,94.25
ASIX,"Advansix Inc",33.74,"80% Sell",40.85%,42.66%,208660,30.56,46.51
ASNA,"Ascena Retail Grp",4.45,"16% Buy",55.83%,51.96%,1659030,1.69,5.28
ASTE,"Astec Inds Inc",48.93,"16% Sell",44.15%,20.92%,167875,44.92,64.8
ATNI,"Atn International",73.74,"64% Buy",68.63%,27.57%,52560,49.34,75.94
ATU,"Actuant Corp",29.25,"56% Buy",58.62%,13.44%,257855,21.5,30.05
AVA,"Avista Corp",51.7,"16% Buy",56.87%,5.36%,381980,47.5,52.91
AVAV,"Aerovironment Inc",86.21,"72% Buy",72.53%,16.47%,202180,38.71,87.53
AVD,"American Vanguard Corp",21.75,"16% Buy",56.37%,33.21%,87735,18.01,24
AVP,"Avon Products",2.08,"72% Buy",68.37%,53.56%,7649080,1.38,2.99
AWR,"American States Water Company",59.87,"16% Buy",51.05%,15.88%,151185,47.53,61.66
AXE,"Anixter International Inc",71.9,"32% Buy",54.65%,18.29%,145860,56.25,88.85
AXL,"American Axle & Manufacturing",18.4,"96% Buy",61.01%,37.61%,1727570,13.38,20.27
AZZ,"Azz Inc",54.25,"72% Buy",58.75%,13.06%,91965,39.5,56.05
B,"Barnes Group",68.23,"72% Buy",61.39%,14.80%,162065,52.42,72.87
BABY,"Natus Medical Inc",36.85,"80% Buy",56.17%,27.24%,162375,28,43.6
BANC,"First Pactrust Bancorp",20,"48% Buy",53.24%,11.50%,268630,17.1,23.4
BANR,"Banner Corp",64.59,"8% Buy",53.36%,14.11%,141315,52.2,67.11
BCC,"Boise Cascade L.L.C.",44.8,"48% Buy",50.44%,21.94%,397360,28.6,49.3
BCOR,"Blucora Inc",35.95,"24% Buy",50.37%,22.35%,334840,19.05,40.6
BCPC,"Balchem Cp",106.02,"96% Buy",61.03%,28.09%,89310,70.23,107.72
BEAT,"Biotelemetry Inc",59.15,"96% Buy",65.50%,33.05%,322540,23.3,60
BEL,"Belmond Ltd",16.5,"96% Buy",79.41%,104.50%,910260,10.3,16.65
BELFB,"Bel Fuse Inc Cl B",27.45,"96% Buy",65.93%,47.52%,20445,17.1,33.45
BFS,"Saul Centers",59.45,"88% Buy",67.11%,17.69%,32930,46.71,65.43
BGFV,"Big 5 Sporting",5.75,"56% Sell",39.24%,37.17%,314915,5.05,9.75
BGG,"Briggs & Stratton Corp",20.4,"64% Buy",63.79%,39.81%,448470,16.26,27.34
BGS,"B&G Foods Holdings",31.35,"48% Buy",51.55%,25.37%,605670,22,39.75
BHE,"Benchmark Electronics",26.1,"24% Sell",45.75%,13.77%,345060,23.98,35.8
BHLB,"Berkshire Hills Bancorp",41.9,"48% Buy",53.43%,15.49%,175390,33.15,44.25
BJRI,"Bj's Restaurants Inc",73.15,"96% Buy",69.58%,28.34%,326150,28,75.18
BKE,"Buckle Inc",25.25,"16% Buy",47.81%,41.62%,524195,14.05,29.65
BKS,"Barnes & Noble",5.35,"48% Sell",38.76%,33.24%,734125,4.1,8
BLD,"Topbuild Corp",65.1,"100% Sell",33.70%,50.11%,417365,55.25,87.21
BMI,"Badger Meter",54.15,"72% Buy",61.31%,18.78%,98760,41,55.45
BNED,"Barnes & Noble Education Inc C",5.91,"8% Sell",51.09%,79.96%,425085,4.93,9.1
BOFI,"Bofi Holding Inc",36.28,"96% Sell",38.06%,46.09%,622920,24.2,45.18
BPFH,"Boston Pvt Finl Hldg",14.3,"16% Sell",41.86%,16.16%,453245,13.77,17.85
BRC,"Brady Corp",39.5,"40% Buy",58.12%,15.51%,252815,32.7,40.9
BRKL,"Brookline Bancorp",17.95,"40% Sell",44.07%,12.33%,273720,13.63,19.35
BRKS,"Brooks Automation",38.6,"88% Buy",70.95%,98.59%,1017525,21.75,39.75
BRS,"Bristow Group Inc",10.85,"64% Sell",35.92%,49.31%,705300,8.04,18.91
CACI,"Caci International",194.8,"96% Buy",68.84%,22.09%,140220,121.6,196.3
CAL,"Caleres Inc",38.84,"96% Buy",63.68%,28.06%,251785,24.37,39.13
CALM,"Cal-Maine Foods In",48.8,"16% Buy",54.99%,19.79%,338515,35.2,52.3
CAMP,"Calamp Corp",23.19,"8% Buy",50.56%,11.87%,286480,18.16,25.45
CASH,"Meta Financial Grp",84.95,"96% Sell",31.74%,19.02%,55595,64,117.97
CATM,"Cardtronics Inc",36.1,"80% Buy",65.18%,91.65%,678395,15.8,39.1
CATO,"Cato Corp",20.95,"64% Sell",38.57%,70.66%,360400,10.76,26.88
CBB,"Cincinnati Bell Inc",13.15,"16% Sell",49.48%,125.06%,537585,9.9,22.2
CBL,"Cbl & Associates Properties",4.47,"64% Sell",40.94%,63.93%,3611635,3.8,9.1
CBM,"Cambrex Corp",66.2,"96% Buy",67.07%,32.79%,312925,42.55,67.75
CBU,"Community Bank System",65.6,"72% Buy",59.67%,13.42%,124370,48.89,67.07
CCMP,"Cabot Microelectron",113.22,"32% Buy",46.77%,39.31%,238885,69.09,123.76
CCOI,"Cogent Comm Hldgs",54.5,"64% Buy",60.27%,18.62%,200190,35.75,57.65
CCRN,"Cross Ctry Hlthcr",9.99,"24% Sell",44.40%,137.95%,404970,7.41,14.65
CDR,"Cedar Shopping Centers Inc",4.47,"32% Sell",44.83%,21.35%,251040,3.54,6.29
CECO,"Career Education",15.99,"48% Sell",38.27%,27.54%,353695,9,19.07
CEIX,"Consol Energy Inc",42.25,"24% Buy",50.89%,47.75%,300190,19.51,48.12
CENT,"Central Garden",38.96,"80% Sell",36.98%,21.19%,205930,34.58,45.02
CENTA,"Central Garden & Pet",36.03,"64% Sell",35.57%,21.41%,609360,32.57,41.97
CENX,"Century Aluminum C",13.01,"16% Sell",48.46%,62.00%,1897780,11.04,24.77
CEVA,"Ceva Inc",30.35,"32% Sell",49.67%,69.91%,172875,26.1,51.8
CHCO,"City Holding Co",80.71,"32% Buy",52.93%,11.69%,34170,60.37,83.27
CHCT,"Community Healthcare Trust Inc",31.04,"16% Buy",55.29%,14.83%,156940,22.41,32.81
CHS,"Chico's Fas",8.47,"56% Sell",39.60%,43.92%,3042620,6.96,10.9
CHSP,"Chesapeake Lodging Trust",32.74,"72% Buy",55.70%,17.49%,182485,24.89,33.09
CHUY,"Chuy's Holdings Inc",28.1,"40% Sell",42.53%,63.03%,156550,18,34.1
CIR,"Circor International",45.3,"72% Buy",57.90%,23.46%,110155,35.16,56.37
CJ,"C&J Energy Services Inc",22.71,"40% Sell",45.02%,45.99%,632305,21.22,36.57
CKH,"Seacor Smit Inc",51.31,"64% Sell",45.07%,22.31%,91995,36.48,59
CLD,"Cloud Peak Energy Inc",2.52,"16% Sell",41.11%,46.97%,491775,2.22,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.92,"80% Buy",58.40%,15.07%,238445,17.9,23.91
CLW,"Clearwater Paper Corp",28.65,"48% Buy",58.85%,64.97%,222770,21.55,50.6
CMO,"Capstead Mortgage Corp",8.37,"40% Sell",43.02%,9.04%,599800,8.01,9.89
CMTL,"Comtech Telecom Co",35.96,"88% Buy",62.34%,17.13%,84765,17.11,36.8
CNMD,"C O N M E D Cp",79.61,"80% Buy",62.80%,24.45%,137770,48.03,83.49
CNSL,"Consolidated Communications Holdings Inc",12.22,"16% Buy",52.30%,47.51%,653175,10.31,20.72
COHU,"Cohu Inc",26.72,"72% Buy",55.80%,31.77%,212345,17.4,27.83
COKE,"Coca Cola Bot Cons",165.35,"56% Buy",61.42%,36.04%,78890,125.08,230
COLB,"Columbia Banking Sys",41.8,"32% Sell",47.73%,16.83%,181095,35.67,48.06
CORE,"Core Mark Holding",34.67,"72% Buy",78.66%,45.97%,508440,17.1,35.89
CORT,"Corcept Therapeutics",14.81,"16% Buy",56.64%,49.66%,1579000,11.55,25.96
CPF,"Central Pacific Financial Co",28.59,"48% Sell",48.96%,14.56%,115365,27.19,33.15
CPS,"Cooper Std Hldg Inc",142.84,"96% Buy",58.35%,22.16%,122525,98.58,146.77
CPSI,"Computer Programs",27.5,"40% Sell",37.50%,57.79%,189015,25.15,34.65
CRAY,"Cray Inc",21.9,"32% Sell",42.75%,28.40%,291335,17.6,28.6
CROX,"Crocs Inc",20.52,"96% Buy",63.08%,36.53%,1111215,8.64,20.86
CRR,"Carbo Ceramics",8.78,"16% Sell",49.46%,47.42%,251930,6.1,12.69
CRVL,"Corvel Cp",59.8,"88% Buy",60.95%,19.09%,25605,46.45,61.2
CRY,Cryolife,34.2,"96% Buy",65.24%,42.11%,183100,16.8,35.05
CRZO,"Carrizo Oil & Gas",23.73,"48% Sell",42.09%,49.38%,2894655,11.1,31.57
