Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VRTV,"Veritiv Corp",49.2,+76.40,+70.24%,+24.24%,+62.64%,+70.83%
VSI,"Vitamin Shoppe Inc",12.4,+116.64,+181.82%,+79.71%,+150.51%,+92.25%
VSTO,"Vista Outdoor Inc",18.6,+6.64,+27.66%,+16.03%,+33.91%,-23.46%
VVI,"Viad Corp",60.8,+18.01,+9.75%,+6.57%,+21.84%,+12.91%
WABC,"Westamerica Bancorp",63.45,+24.46,+6.55%,+8.59%,+12.38%,+20.06%
WAGE,"Wageworks Inc",53.15,-6.41,-14.27%,+1.33%,+24.04%,-9.07%
WD,"Walker & Dunlop",55.36,+14.15,+16.55%,-3.44%,+1.04%,+16.03%
WDFC,"W D 40 Co",167.15,+63.23,+41.65%,+2.99%,+26.63%,+57.91%
WDR,"Waddell & Reed Financial",20.47,+10.61,-8.37%,+11.55%,+8.88%,+9.23%
WETF,"Wisdomtree Invstmnts",8.19,-20.39,-34.74%,-10.20%,-29.15%,-11.46%
WGO,"Winnebago Industries",38.65,+0.97,-30.49%,-6.98%,+8.11%,+9.18%
WING,"Wingstop Inc",61.97,+84.35,+58.98%,+18.69%,+21.44%,+80.25%
WIRE,"Encore Wire Cp",50.45,+23.15,+3.70%,+2.64%,+7.45%,+30.19%
WLH,"William Lyon Homes",21.17,-16.51,-27.20%,-12.56%,-21.74%,-8.28%
WNC,"Wabash National Corp",18.08,-16.51,-16.68%,-7.04%,-10.63%,-14.35%
WPG,"Washington Prime Group Inc",7.66,-2.50,+7.58%,-3.28%,+10.53%,-13.93%
WRLD,"World Acceptance Cp",115.3,+33.34,+42.84%,+4.25%,+5.62%,+51.59%
WSR,"Whitestone REIT",13.15,+6.36,-8.74%,+2.18%,+12.30%,+1.62%
WTS,"Watts Water Technologies",82.95,+28.74,+9.22%,-0.06%,+7.31%,+27.62%
WWE,"World Wrestling Entertainment",78.53,+291.99,+156.80%,+2.12%,+80.24%,+273.24%
WWW,"Wolverine World Wide",38.39,+51.76,+20.42%,+13.92%,+22.85%,+41.61%
XOXO,"Xoxo Group Inc",29.32,+50.16,+58.83%,-15.31%,+1.52%,+60.22%
XPER,"Xperi Corp",16.55,-35.85,-32.17%,-1.78%,-22.30%,-36.10%
ZEUS,"Olympic Steel Inc",22.22,+21.97,+3.40%,-0.67%,+0.14%,+29.64%
ZUMZ,"Zumiez Inc",29.3,+118.82,+40.70%,+41.72%,+21.33%,+142.15%
"Downloaded from Barchart.com as of 08-14-2018 07:37pm CDT"
