Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
ITRI,"Itron Inc",66.4,"80% Buy",63.71%,26.43%,285420,55.26,79.95
IVC,"Invacare Corp",15.2,"96% Sell",33.30%,32.34%,362235,13.2,20
IVR,"Invesco Mortgage Capital Inc",16.23,"8% Sell",51.69%,8.73%,578715,15.15,18.86
JBSS,"John B Sanfilippo",73.07,"32% Sell",45.49%,34.59%,79650,54.32,79.37
JBT,"John Bean Technologies Corp",118.3,"100% Buy",68.77%,17.61%,112485,84.81,122.65
JCP,"J.C. Penney Company Inc",1.77,"88% Sell",36.26%,124.12%,18607426,1.6,4.75
JJSF,"J J Snack Foods",145.5,"24% Sell",48.18%,11.77%,51115,124.49,159.05
JRVR,"James River Gp HD",40.95,"40% Buy",54.54%,16.13%,94880,32.17,44.34
KALU,"Kaiser Aluminum",109.59,"40% Buy",51.62%,21.38%,75290,90.93,119.66
KAMN,"Kaman Corp",65.21,"56% Sell",44.02%,14.67%,151070,48.05,75.08
KELYA,"Kelly Svcs Cl A",25.21,"40% Buy",56.19%,18.31%,134365,21.18,32.31
KEM,"Kemet Corp",25.84,"32% Buy",52.64%,40.13%,1027880,13.73,29.85
KFY,"Korn/Ferry International",67.13,"72% Buy",56.60%,20.69%,374465,31.99,68.98
KIRK,"Kirkland's Inc",9.09,"88% Sell",27.78%,77.07%,194070,8.55,13.48
KLIC,"Kulicke and Soffa",25.79,"8% Sell",48.37%,20.51%,480125,18.22,28.71
KN,"Knowles Corp",18.13,"88% Buy",64.85%,14.81%,666665,10.94,18.32
KOP,"Koppers Holdings Inc",35.45,"56% Sell",44.24%,36.75%,208780,33.65,51.8
KOPN,"Kopin Cp",2.32,"32% Sell",37.04%,88.82%,378630,2.12,4.6
KRA,"Kraton Performance Polymers Inc",47.03,"32% Sell",48.41%,28.49%,116990,31.48,53.99
KRG,"Kite Realty Group Trust",17.48,"72% Buy",57.60%,17.17%,491950,13.87,20.79
KS,"Kapstone Paper and Packaging Corp",34.35,"48% Sell",42.82%,4.21%,786300,20.42,35.01
KWR,"Quaker Chemical Corp",180.14,"96% Buy",65.24%,15.07%,39195,134.91,180.51
LABL,"Multi Color Cp",61.75,"64% Sell",44.30%,39.52%,87420,57.76,89.7
LAD,"Lithia Motors",86.4,"56% Sell",42.88%,19.05%,216825,78.85,127.99
LCI,"Lannett Co Inc",5.35,"88% Sell",25.64%,328.69%,2828700,4.6,30.35
LCII,"Lci Industries",92.95,"16% Sell",47.77%,27.53%,160660,80.95,132.73
LDL,"Lydall Inc",42.8,"48% Sell",45.92%,26.27%,71310,37.5,60
LGIH,"LGI Homes Inc",57.6,"8% Buy",51.50%,47.57%,319365,40.73,81.88
LGND,"Ligand Pharm",259.69,"96% Buy",66.42%,40.52%,394015,123.11,261.33
LHCG,"LHC Group Inc",98.93,"80% Buy",69.75%,15.16%,190960,58.65,100.43
LION,"Fidelity Southern Cp",24.3,"24% Sell",48.40%,11.05%,78820,20.28,27.05
LKSD,"Lsc Communications Inc",12.23,"40% Sell",45.47%,40.12%,326380,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",17.43,"40% Sell",34.30%,37.51%,1159240,16.9,41.33
LMAT,"Lemaitre Vascular",37.51,"72% Buy",57.20%,20.98%,91345,28.23,41.28
LMNX,"Luminex Corp",28.21,"16% Sell",46.05%,118.55%,462875,18.62,35.37
LNN,"Lindsay Corp",95.77,"32% Buy",57.58%,16.03%,43185,83.57,103.03
LNTH,"Lantheus Holdings",16.1,"56% Buy",64.15%,36.61%,239465,12.8,24.45
LOCO,"El Pollo Loco",11.9,"16% Buy",51.16%,25.42%,259770,9.05,12.75
LPSN,"Liveperson Inc",26.9,"96% Buy",72.15%,23.06%,397280,10.8,26.9
LQDT,"Liquidity Services",7.2,"32% Buy",53.61%,33.73%,76205,4.34,8
LTC,"Ltc Properties",46.45,"96% Buy",70.49%,13.41%,154755,34.46,49.59
LTXB,"Legacytexas Fnl",46.27,"96% Buy",63.75%,16.35%,174735,34.58,46.45
LXP,"Lexington Realty Trust",9.34,"96% Buy",64.37%,11.74%,970335,7.59,10.65
LXU,"Lsb Industries Inc",8.72,"100% Buy",75.13%,47.51%,132715,4.75,10.05
LZB,"La-Z-Boy Inc",33.25,"48% Buy",55.05%,60.05%,568965,23.15,39.15
MANT,"Mantech Intl Cp A",66.32,"96% Buy",69.58%,13.37%,106520,38.37,66.91
MATW,"Matthews Intl Corp",51.9,"64% Sell",40.28%,11.29%,70160,47.7,65.1
MATX,"Matson Inc",37.36,"64% Buy",56.85%,17.37%,146375,24,40.32
MCRI,"Monarch Casino",47.05,"24% Buy",51.26%,18.16%,65925,33.9,49.63
MCS,"Marcus Corp",40.6,"96% Buy",66.08%,30.80%,109580,23.55,40.8
MDC,"M.D.C. Holdings",31.7,"48% Buy",52.25%,22.13%,331560,26.45,37.45
MDCO,"Medicines Co",39.61,"72% Buy",54.06%,20.86%,631325,24.45,41.57
MDXG,"Mimedx Group Inc",5.3,"40% Buy",57.95%,97.46%,2470040,3.01,18.25
MED,"Medifast Inc",228.75,"96% Buy",70.46%,33.13%,205255,54.06,231.77
MEI,"Methode Electronics",39.65,"40% Sell",48.48%,21.90%,155385,36.75,48.44
MGLN,"Magellan Health",73.5,"88% Sell",31.33%,11.97%,208460,71.03,112.25
MGPI,"MGP Ingredients Inc",77.11,"16% Sell",45.49%,29.18%,173210,55.04,99.73
MHLD,"Maiden Holdings Ltd",3.8,"88% Sell",25.90%,191.43%,835865,3.75,9.1
MHO,"M/I Homes",25.91,"56% Sell",46.31%,25.68%,221000,24.08,37.41
MINI,"Mobile Mini Inc",42.9,"72% Sell",41.81%,19.35%,181115,28.1,50.4
MLI,"Mueller Industries",31.97,"32% Buy",51.08%,20.54%,156300,25.26,37.57
MMSI,"Merit Medical Sys",58.85,"96% Buy",64.89%,15.00%,248895,36.21,61.17
MNRO,"Monro Muffler Brak",70.95,"32% Buy",58.50%,21.97%,220765,45.45,71.85
MNTA,"Momenta Pharma",26.5,"24% Buy",48.82%,41.74%,369545,11.85,32.2
MOG.A,"Moog Inc Cl A",78.91,"16% Buy",51.71%,18.75%,90605,71.56,93.93
MOV,"Movado Group Inc",42.6,"56% Sell",35.51%,66.69%,274495,26.09,53.72
MPAA,"Motorcar Parts Amer",26.54,"96% Buy",71.02%,29.84%,218470,18.09,30.16
MRCY,"Mercury Sys Inc",54.51,"100% Buy",77.37%,11.52%,315345,30.11,55
MRTN,"Marten Transport L",22.05,"40% Sell",46.60%,16.55%,192785,16.05,29.6
MSTR,"Microstrategy Cl A",149,"96% Buy",65.23%,22.54%,82860,122.16,150.08
MTH,"Meritage Corp",43.15,"40% Sell",48.46%,24.10%,326430,38.8,55.5
MTRN,"Materion Corp",63.8,"80% Buy",62.25%,17.13%,102600,37.3,65.1
MTRX,"Matrix Service Co",20.9,"56% Buy",56.02%,35.19%,162235,10.95,21.95
MTSC,"M T S Systems Cp",54.1,"40% Buy",56.60%,21.61%,64970,42,57.5
MXL,"Maxlinear Inc",19.28,"64% Buy",60.54%,26.87%,1180050,15.39,28.06
MYE,"Myers Industries",22.25,"40% Buy",59.48%,20.39%,106200,17.7,24.6
MYGN,"Myriad Genetics Inc",49.79,"96% Buy",73.59%,44.28%,803465,27.23,50.01
MYRG,"MYR Group Inc",34.77,"64% Sell",44.94%,23.71%,82780,23.94,40.81
NANO,"Nanometrics Inc",43.81,"80% Buy",58.29%,49.63%,513855,22.08,48.26
NAVG,"Navigators Grp Inc",70,"96% Buy",75.18%,35.58%,359910,45.8,70.45
NBHC,"National Bank Holdings Corp",40.15,"16% Buy",51.60%,9.70%,98915,30.25,41.44
NBTB,"NBT Bancorp Inc",40.48,"32% Buy",53.38%,14.72%,55140,31.28,41.88
NCI,"Navigant Consulting",23.89,"24% Buy",53.83%,28.68%,341520,14.66,25.85
NE,"Noble Corp",6.1,"40% Buy",54.00%,44.55%,4714080,3.22,6.84
NEOG,"Neogen Cp",93.44,"100% Buy",72.92%,16.91%,162190,49.51,93.75
NEWM,"New Media Investment Group Inc",15.9,"24% Sell",36.62%,15.54%,477925,13.32,19.1
NFBK,"Northfield Bncrp Del",16.28,"64% Sell",45.96%,14.79%,50500,15.14,18.39
NGVT,"Ingevity Corp",101.01,"64% Buy",63.70%,15.92%,151640,58.79,101.79
NLS,"Nautilus Group",14.65,"8% Sell",50.53%,29.25%,203965,11.3,17.38
NMIH,"Nmi Holdings Cmn A",21.6,"40% Buy",59.64%,21.15%,308110,10.1,22.8
NP,"Neenah Paper",91.25,"100% Buy",63.97%,9.92%,64190,75.5,95.4
NPK,"National Presto Industries",132.6,"16% Buy",56.27%,25.51%,32910,88.8,140.32
NPO,"Enpro Industries",75.07,"40% Buy",53.00%,21.63%,131000,63.73,94.79
NR,"Newpark Resources",10.5,"40% Buy",50.42%,42.96%,486605,7.4,11.65
NSA,"National Storage Affiliates Tru",28.36,"40% Sell",45.99%,18.98%,335800,21.93,32.28
NSIT,"Insight Enterpr",55.14,"80% Buy",62.91%,12.36%,211405,32.1,56.86
NSP,"Insperity Inc",119.85,"96% Buy",71.60%,16.75%,266525,39.25,120.2
NTGR,"Netgear Inc",70.85,"56% Buy",54.60%,25.75%,332795,44.2,78.3
NTRI,"Nutrisystem Inc",37,"32% Sell",43.44%,32.73%,550555,26.06,60.8
NWBI,"Northwest Bancshares",18.22,"40% Buy",54.88%,9.94%,302945,15.06,18.56
NWN,"Northwest Natural Gas Company",64.9,"32% Buy",55.74%,15.54%,120465,51.5,69.5
NX,"Quanex Building Products Corp",16.4,"96% Sell",41.99%,21.42%,118655,16,24.6
NYMT,"New York Mtge Trust",6.4,"88% Buy",60.30%,10.70%,2312355,5.35,6.54
OCLR,"Oclaro Inc",9.54,"96% Buy",64.61%,11.91%,1479335,5.61,10.2
ODP,"Office Depot",3.35,"80% Buy",67.65%,50.32%,5204815,2,4.65
OFG,"Oriental Financial Group",16.2,"8% Buy",50.47%,32.47%,380745,7.8,17.75
OFIX,"Orthofix Intl Nv",53.56,"64% Sell",42.00%,63.50%,197275,47.16,61.98
OIS,"Oil States International",33.85,"16% Buy",53.60%,32.06%,411555,20.23,38.95
OMCL,"Omnicell Inc",68.75,"96% Buy",72.23%,19.92%,351065,39.75,69.4
OMI,"Owens & Minor",16.98,"32% Buy",52.77%,79.10%,1271405,14.07,29.85
ONB,"Old National Bncp",20.3,"96% Buy",61.45%,13.95%,592160,15.38,20.55
OPB,"Opus Bank",28.35,"56% Sell",47.37%,11.94%,122015,21.06,30.95
ORIT,"Oritani Financial",16.2,Hold,49.11%,12.38%,156240,15,17.7
ORN,"Orion Group Holdings Inc",8.62,"16% Sell",47.31%,35.46%,221345,5.46,9.83
OSIS,"O S I Systems Inc",77.89,"24% Buy",51.02%,17.81%,143840,50.5,96.64
OSPN,"Onespan Inc.",18.75,Hold,52.82%,19.56%,148715,11.05,25.45
OSUR,"Orasure Tech Inc",16.01,"96% Sell",40.50%,14.90%,381530,12.86,23.01
OXM,"Oxford Industries",93.09,"16% Buy",53.21%,18.44%,85430,57.54,97.19
PAHC,"Phibro Anl Htlh A",47.2,"24% Sell",46.12%,44.94%,149490,32.05,54.62
PARR,"Par Petroleum Corp",20.31,"88% Buy",70.50%,54.14%,241810,16.42,21.94
PATK,"Patrick Inds Inc",64,"80% Buy",55.60%,29.64%,149255,47.27,72.35
PDCE,"Pdc Energy Inc",52.69,"72% Sell",41.28%,53.93%,1171370,37.15,66.2
PDFS,"Pdf Solutions Inc",8.72,"96% Sell",33.89%,62.22%,269160,8.41,18.48
PEI,"Pennsylvania Real Estate Investment",10.2,"80% Sell",44.34%,32.32%,897415,8.86,12.52
PENN,"Penn Natl Gaming Inc",34.46,"56% Buy",56.54%,23.21%,1020265,20.76,36.9
PERY,"Perry Ellis Int",27.53,"24% Sell",43.66%,19.57%,96645,21.38,29.59
PES,"Pioneer Energy Services Corp",3.2,"64% Sell",39.55%,82.71%,683960,1.6,6.35
PETS,"Petmed Express Inc",36.69,"56% Sell",44.38%,21.23%,376765,31.81,57.8
PFBC,"Preferred Bank La",61.21,"96% Sell",43.01%,16.12%,71690,49.84,69.48
PFS,"Provident Financial Services",25.23,"80% Sell",38.16%,10.50%,147575,23.26,29.12
PGNX,"Progenics Pharmaceut",7.83,"32% Sell",46.91%,39.09%,1684440,5.01,9.42
PGTI,"Pgt Inc",24.3,"8% Buy",54.62%,28.06%,440990,12.95,25.95
PJC,"Piper Jaffray Companies",77,"32% Sell",47.86%,16.17%,50820,52.75,99.8
PKE,"Park Electrochemical Corp",21.38,"24% Sell",44.42%,14.11%,78630,16.45,24.16
PLAB,"Photronics Inc",10.7,"96% Buy",71.81%,49.52%,595835,7.2,11
PLAY,"Dave & Buster's Ente",58.17,"96% Buy",71.84%,20.38%,702555,37.85,59.17
PLCE,"Children's Place Inc",140.75,"72% Buy",60.12%,33.57%,674070,99.9,161.65
PLUS,"Eplus Inc",103.65,"96% Buy",60.87%,21.60%,65255,67.65,107.25
PLXS,"Plexus Cp",63.29,"100% Buy",61.50%,11.85%,123220,50.33,66.78
PMT,"Pennymac Mortgage Investment Trust",19.98,"80% Buy",61.10%,8.27%,275710,14.87,20.2
POWI,"Power Integratn",73.35,"24% Sell",49.64%,15.61%,116800,60.55,86.6
POWL,"Powell Inds Inc",39.15,"16% Buy",55.86%,24.91%,37195,22.8,41.42
PPBI,"Pacific Premier Bncp",39.55,"16% Buy",57.24%,13.30%,268820,32.05,46.05
PRA,"Pro-Assurance Corp",48.35,"56% Buy",74.82%,20.38%,344945,34.95,63.45
PRAA,"Pra Group Inc",36.55,"80% Sell",39.86%,40.50%,261670,25.72,43.75
PRFT,"Perficient Inc",28.73,"96% Buy",68.64%,16.38%,122700,17.64,28.81
PRGS,"Progress Software",40.93,"100% Buy",60.90%,16.08%,178350,32.79,53.6
PRLB,"Proto Labs Inc",155.45,"96% Buy",74.96%,18.00%,107305,69.3,156.2
PRSC,"Providence Svc Cp",67.14,"56% Sell",41.32%,38.91%,70530,50.82,83.9
PSB,"Business Parks",130.43,"56% Buy",56.12%,10.17%,73205,107.91,137.6
PUMP,"Propetro Holding Corp",15.22,"72% Sell",43.64%,63.09%,1328225,10.97,22.88
PVAC,"Penn Va Corp",88.94,"72% Buy",62.00%,42.38%,160865,32.49,96.13
QHC,"Quorum Health Corp",4.55,"16% Sell",51.12%,65.90%,335275,3.8,10
QLYS,"Qualys Inc",91.05,"48% Buy",55.24%,24.09%,324500,45.15,98.3
QNST,"Quinstreet Inc",15.17,"88% Buy",56.69%,58.47%,812005,4.95,16.42
QSII,"Quality Systems Inc",22.89,"96% Buy",68.87%,15.30%,171400,12.24,23.73
RAVN,"Raven Industries Inc",48.4,"96% Buy",74.12%,49.02%,126130,26.86,49.8
RCII,"Rent-A-Center Inc",14.74,Hold,62.92%,3.84%,816785,7.22,14.94
RECN,"Resources Connect",16.55,"16% Buy",55.68%,17.37%,136395,12.05,17.95
REGI,"Renewable Energy",26.95,"96% Buy",82.35%,48.64%,919135,9.5,27.15
REI,"Ring Energy Inc",11.8,"72% Sell",45.58%,42.06%,398620,10.94,17.35
REX,"Rex American Resources Corp",80.58,"88% Buy",60.39%,23.05%,23985,70.48,96.62
RGEN,"Repligen Cp",54.88,"96% Buy",77.36%,16.23%,298850,29.56,55.31
RGNX,"Regenxbio Inc",70.45,"40% Buy",54.24%,45.15%,616570,20.45,85.1
RGR,"Sturm Ruger & Company",65.45,"88% Buy",70.30%,28.20%,144775,43,65.9
RGS,"Regis Corp",21.39,"88% Buy",77.83%,48.94%,327170,12.1,22.4
RH,"Restoration Hardware Holdings",159,"96% Buy",63.98%,29.57%,671035,44,164.49
RLI,"Rli Corp",76.97,"56% Buy",64.25%,9.17%,106545,50.34,78.42
RMAX,"Re/Max Holdings Inc",49.25,"56% Sell",41.66%,20.68%,127660,43.85,67.5
RMBS,"Rambus Inc",12.22,"16% Sell",46.25%,18.79%,693800,11.5,15.5
ROCK,"Gibraltar Ind Inc",45.4,"72% Buy",61.05%,17.31%,123560,27.95,46.6
ROG,"Rogers Corp",138.07,"96% Buy",63.87%,23.07%,105300,105.6,184
ROIC,"Retail Opp Invts Cp",19.74,"96% Buy",61.49%,9.93%,812510,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",13.96,"88% Buy",63.25%,19.95%,755785,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",5.06,"40% Sell",44.15%,54.86%,973885,4.48,10.68
RRGB,"Red Robin Gourm",41.3,"40% Sell",43.74%,24.72%,403180,36.2,70.1
RTEC,"Rudolph Technologies",27.8,"32% Sell",45.17%,20.49%,212550,21.45,34.55
RUTH,"Ruth's Hospitality",30.8,"48% Buy",55.53%,59.09%,266710,17.95,33.95
RWT,"Redwood Trust",16.98,"80% Buy",60.78%,10.89%,775605,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",20.9,"32% Buy",61.38%,20.42%,685590,13.31,22.96
SAFT,"Safety Ins Group Inc",96.7,"64% Buy",64.35%,13.20%,26625,67.5,97.25
SAH,"Sonic Automotive",21.5,"8% Buy",53.32%,25.42%,139860,16.2,23.6
SAIA,"Saia Inc",79.25,"32% Buy",54.54%,16.82%,151515,53.3,87.05
SANM,"Sanmina Corp",30.8,"56% Buy",54.06%,14.89%,252080,24.6,39.4
SBCF,"Seacoast Banking Cp",31.62,"32% Buy",55.36%,13.11%,222800,20.58,34.95
SBSI,"Southside Bancshares",35.6,"56% Buy",53.53%,15.28%,75655,31.2,37.57
SCHL,"Scholastic Cp",42.04,"40% Sell",48.42%,11.55%,90605,33.51,47.76
SCL,"Stepan Company",89.21,"72% Buy",60.85%,16.43%,55125,68.09,90.96
SCSC,"Scansource Inc",40.65,"32% Sell",48.51%,56.08%,118540,31.4,45.35
SCVL,"Shoe Carnival Inc",44.46,"100% Buy",79.48%,53.16%,422810,15.07,45
SEDG,"Solaredge Tech",47.95,"56% Sell",45.92%,31.20%,702305,24.7,70.74
SEM,"Select Medical Holdings Corp",19.8,"72% Buy",53.40%,23.26%,630225,15.85,21.65
SENEA,"Seneca Foods Cp A",32.3,"80% Buy",63.52%,39.40%,18100,25.45,36.6
SFBS,"Servisfirst Bancs",43.1,"24% Buy",51.51%,13.87%,83705,32.54,44.95
SFLY,"Shutterfly Inc",77.68,"32% Sell",42.59%,30.53%,1037810,39.76,100.34
SFNC,"Simmons First Natl",31.6,"72% Buy",57.75%,15.49%,222225,24.98,33.45
SHAK,"Shake Shack Inc",60.45,"24% Buy",51.39%,24.01%,686055,30.12,70.12
SHOO,"Steven Maddens Ltd",58.15,"64% Buy",60.22%,17.12%,305645,37.25,58.95
SIGI,"Selective Ins Group",64.2,"88% Buy",67.10%,11.78%,135230,46.28,64.35
SJI,"South Jersey Industries",33.18,"8% Sell",49.77%,15.26%,408545,25.96,36.41
SKYW,"Skywest Inc",65.3,"96% Buy",66.37%,22.45%,166355,33.1,65.8
SLCA,"U.S. Silica Holdings Inc",21.19,"96% Sell",33.90%,40.72%,2402715,20.08,38.7
SMCI,"Super Micro Computer",20.51,"16% Sell",49.82%,89.94%,3033250,14.2,27.475
SMP,"Standard Motor Products",50.77,"56% Buy",57.35%,15.06%,90205,40.56,51.8
SMTC,"Semtech Corp",59.75,"100% Buy",74.70%,52.27%,596560,31.3,60.05
SNBR,"Sleep Number Corporation",33.7,"100% Buy",64.56%,24.23%,526975,26.22,40.72
SONC,"Sonic Cp",35.86,"64% Buy",59.48%,20.59%,569720,22.11,37.44
SPOK,"Spok Holdings Inc",15.35,"24% Buy",52.10%,22.16%,103885,13.75,18.85
SPPI,"Spectrum Pharma Inc",21.53,"8% Sell",45.49%,55.17%,1179675,9.03,25.29
SPSC,"Sps Commerce Inc",98.27,"72% Buy",71.90%,22.29%,157500,45.02,98.99
SPTN,"Spartannash Company",21.35,"56% Sell",40.83%,73.24%,204165,16.32,27.72
SPXC,"SPX Corp",33.99,"80% Sell",40.90%,19.31%,150465,23.41,39.28
SR,"Spire Inc",74.55,"8% Buy",53.98%,13.03%,164325,60.08,82.85
SRCI,"Src Energy Inc",9.31,"80% Sell",38.99%,50.61%,3271540,7.37,13.32
SRDX,"Surmodics Inc",78.75,"96% Buy",80.01%,36.25%,137115,25,79.55
SSD,"Simpson Manufacturing Company",76.77,"88% Buy",71.18%,13.46%,226200,42.67,77.64
SSP,"E.W. Scripps Company",14.67,"72% Buy",58.99%,23.19%,299240,10.69,19.26
SSTK,"Shutterstock Inc",55.04,"100% Buy",65.47%,22.06%,209975,31.61,55.41
STBA,"S&T Bancorp Inc",46.66,"88% Buy",59.12%,12.51%,63455,34.67,47.77
STC,"Stewart Information Services Corp",44.78,"16% Buy",51.82%,8.56%,77355,34.48,47.37
STMP,"Stamps.Com Inc",248.45,"16% Sell",49.72%,38.79%,329580,160,285.74
STRA,"Strayer Education",138.77,"96% Buy",67.82%,24.51%,151705,76.41,138.97
SUP,"Superior Industries International",21.7,"16% Buy",59.60%,53.79%,183370,12.7,22.95
SUPN,"Supernus Pharm",44.3,"80% Sell",37.54%,45.01%,932260,33.3,61.25
SVU,"Supervalu Inc",32.29,"80% Buy",75.21%,4.71%,1249980,13.6,32.4
SWM,"Schweitzer-Mauduit International",40.69,"40% Sell",44.85%,18.25%,108025,37.05,48.06
SXC,"Suncoke Energy Inc",11.16,"56% Sell",41.85%,31.10%,288130,8.36,14.32
SXI,"Standex International Corp",107.9,"16% Buy",52.44%,40.46%,40255,89.4,114.2
SYKE,"Sykes Enterprises",30.24,"72% Buy",57.39%,14.42%,98075,25.9,32.15
TBI,"Trueblue Inc",29.3,"80% Buy",58.40%,24.35%,229675,19.75,29.85
TCMD,"Tactile Systems Technology Inc",67.67,"96% Buy",69.75%,64.01%,269010,22.72,70.15
TG,"Tredegar Corp",21.95,"64% Sell",45.81%,44.48%,151165,15.35,26.5
TGI,"Triumph Group",20.8,"32% Sell",49.06%,67.18%,628005,17.75,34.58
THRM,"Gentherm Inc",49.2,"48% Buy",68.64%,19.50%,189700,29.8,49.8
TILE,"Interface Inc",23.55,"24% Buy",54.74%,17.05%,271735,18.65,26.25
TISI,"Team Inc",23.3,"8% Buy",51.55%,29.87%,394875,11.45,25.55
TIVO,"Tivo Corp",13.65,"40% Buy",58.10%,42.58%,1008615,11.3,20.17
TLRD,"Tailored Brands Inc",23.54,"24% Buy",53.09%,52.15%,1202980,11.55,35.94
TMP,Tompkinstrustco,87.87,"24% Buy",53.40%,14.32%,20535,71.27,91.99
TMST,"Timken Steel Corp",14.01,"16% Sell",43.63%,32.57%,316725,12.54,20.24
TNC,"Tennant Company",76.55,"24% Sell",47.18%,20.43%,72775,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.4,"56% Buy",53.83%,20.14%,750205,12.27,17.1
TREX,"Trex Company",84.7,"88% Buy",68.36%,25.16%,383245,36.7,85.99
TRHC,"Tabula Rasa Healthcare Inc",87.67,"96% Buy",77.44%,27.60%,351420,20.19,88.35
TRST,"Trustco Bank Corp NY",9.25,"24% Buy",52.79%,14.99%,335345,7.51,9.7
TTEC,"Teletech Hldgs",26.2,"72% Sell",35.32%,85.47%,70380,24.35,43.75
TTEK,"Tetra Tech Inc",69.8,"40% Buy",65.18%,21.15%,246355,40.7,71
TTI,"Tetra Technologies",4.59,"16% Buy",49.39%,54.26%,644680,1.88,5.11
TTMI,"TTM Technologies I",18.7,"80% Buy",55.48%,17.76%,656035,13.61,19.91
TTS,"Tile Shop Hldgs",7.65,"40% Sell",44.29%,31.48%,242930,5.15,16.05
TVPT,"Travelport Worldwide Ltd",18.57,"8% Sell",48.78%,24.03%,836975,12.1,20.3
TVTY,"Tivity Health",34.4,"16% Sell",53.44%,14.61%,363600,29.95,48.5
TWI,"Titan International",7.48,"56% Sell",35.82%,31.62%,597175,6.71,14.53
TYPE,"Monotype Imag. Hold.",20.6,"56% Sell",44.32%,18.65%,242750,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",22.75,"40% Buy",54.58%,10.06%,61965,17.2,23.94
UCBI,"United Comm Banks",30.34,"88% Sell",44.10%,14.38%,324170,24.47,34.18
UCTT,"Ultra Clean Holdings",15.26,"8% Buy",52.92%,36.17%,726330,12.75,34.59
UEIC,"Universal Elect In",43.2,"56% Buy",60.39%,27.27%,98640,26.97,67.44
UFCS,"United Fire Group I",49.53,"56% Sell",35.76%,38.87%,77315,38.95,61.56
UFI,"Unifi Inc",31.81,"32% Sell",47.29%,19.25%,59225,28.97,39.21
UFPI,"Universal Forest Prd",37.46,"72% Buy",53.65%,13.45%,172840,27.5,39.58
UHT,"Universal Health Realty Income Trust",76.25,"96% Buy",77.01%,12.46%,28060,53,78.61
UIHC,"United Insurance Hld",20.83,"40% Buy",52.67%,13.59%,58120,13.6,22.23
UNF,"Unifirst Corp",185.2,"8% Buy",51.32%,12.76%,53830,136.55,193.05
UNT,"Unit Corp",26.29,"32% Buy",53.35%,40.83%,289700,15.29,28.68
USCR,"U S Concrete Inc",48.2,"88% Sell",41.18%,45.34%,352905,44,86.35
USPH,"U.S. Physical Therapy",125.25,"100% Buy",76.20%,20.06%,60315,56.5,125.55
UVE,"Universal Insurance Holdings Inc",44.6,"24% Buy",63.29%,13.72%,206805,15.07,45.9
UVV,"Universal Corp",59.8,"16% Sell",43.23%,54.52%,221565,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",119,"32% Sell",47.31%,24.60%,605940,107.17,154.14
VECO,"Veeco Instrument",12,"16% Sell",45.39%,51.14%,748715,10,22.35
VG,"Vonage Holdings",14.18,"40% Buy",58.18%,29.48%,1356730,7.62,14.61
VIAV,"Viavi Solutions",11.2,"56% Buy",59.75%,29.79%,2458100,8.34,11.55
VICR,"Vicor Cp",62.45,"80% Buy",63.04%,31.23%,271670,16.3,64.5
VIVO,"Meridian Bioscience",15.7,"48% Buy",55.07%,14.89%,156380,13.53,17.1
VRA,"Vera Bradley",14.66,"72% Buy",56.74%,27.45%,216520,6.99,15.47
VREX,"Varex Imaging Corp",31.4,"40% Sell",43.11%,20.76%,340630,27.31,43.76
VRTS,"Virtus Inv Prts",129,"8% Sell",48.68%,15.40%,38405,103.81,138.02
VRTU,"Virtusa Corp",58.26,"96% Buy",67.74%,22.76%,141075,33.5,58.35
VRTV,"Veritiv Corp",47.75,"64% Buy",64.42%,50.96%,81250,20.35,51
VSI,"Vitamin Shoppe Inc",12.8,"40% Buy",68.96%,106.40%,837520,2.95,13.95
VSTO,"Vista Outdoor Inc",18.47,"72% Buy",61.02%,55.51%,546505,12.35,23.71
VVI,"Viad Corp",61.6,"80% Buy",67.23%,12.32%,47905,49.2,62.45
WABC,"Westamerica Bancorp",64.03,"72% Buy",61.46%,15.91%,79190,49.38,64.76
WAGE,"Wageworks Inc",53.5,"56% Buy",53.92%,27.27%,208900,38.4,65.8
WD,"Walker & Dunlop",54.5,"72% Sell",45.10%,18.04%,170770,42.66,61.44
WDFC,"W D 40 Co",177.45,"96% Buy",73.30%,14.19%,43955,106.3,178.25
WDR,"Waddell & Reed Financial",20.02,"16% Buy",49.24%,21.94%,664220,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.22,"24% Sell",40.45%,15.58%,956070,7.7,13.41
WGO,"Winnebago Industries",36.95,"80% Sell",43.37%,27.86%,351035,34.3,58.65
WING,"Wingstop Inc",66.95,"96% Buy",73.71%,20.26%,481235,31.53,67.62
WIRE,"Encore Wire Cp",50.25,Hold,50.06%,21.77%,67115,39.8,58.7
WLH,"William Lyon Homes",19.57,"100% Sell",33.62%,26.39%,423245,19.3,32.95
WNC,"Wabash National Corp",18.24,"96% Sell",42.75%,25.77%,422940,17.47,26.54
