Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPAR,"Inter Parfums Inc",61.7,+66.90,+42.00%,+11.27%,+29.35%,+60.89%
IPHS,"Innophos Hldngs Inc",43.43,-5.00,-7.06%,-11.84%,-6.80%,-3.47%
IRBT,"Irobot Corp",86.04,+25.20,+12.18%,+7.08%,+37.97%,-15.84%
IRDM,"Iridium Comm Inc",19.5,+108.00,+65.25%,+6.27%,+62.50%,+91.18%
IRT,"Independence Realty Trust Inc",9.94,+0.90,-1.49%,-2.36%,+4.85%,-0.30%
ITG,"Investment Technology Group",22.15,+11.90,+15.06%,+2.03%,+1.28%,+8.53%
ITGR,"Integer Holdings Corp",70.1,+59.60,+54.75%,-4.63%,+5.81%,+56.12%
ITRI,"Itron Inc",61.1,-15.60,-10.41%,+0.16%,-7.77%,-14.66%
IVC,"Invacare Corp",16.6,+12.70,-1.48%,-4.05%,-4.60%,+21.17%
IVR,"Invesco Mortgage Capital Inc",15.98,-6.90,-10.38%,-0.93%,-0.81%,-5.05%
JBSS,"John B Sanfilippo",76.56,+27.70,+21.04%,-0.74%,+20.72%,+19.61%
JBT,"John Bean Technologies Corp",106,+14.40,-4.33%,+15.53%,+20.73%,+17.19%
JCP,"J.C. Penney Company Inc",2.46,-36.80,-22.15%,+3.36%,-13.38%,-37.40%
JJSF,"J J Snack Foods",143.4,+9.60,-5.55%,-8.32%,+4.61%,+12.01%
JRVR,"James River Gp HD",40.31,+3.40,+0.75%,+2.39%,+9.93%,+0.27%
KALU,"Kaiser Aluminum",109.69,+14.20,+2.66%,+2.29%,+3.64%,+14.89%
KAMN,"Kaman Corp",65.22,+26.30,+10.84%,-3.35%,-6.68%,+31.65%
KELYA,"Kelly Svcs Cl A",24.56,+4.90,-9.94%,+8.58%,+0.27%,+14.13%
KEM,"Kemet Corp",24.11,+47.90,+60.09%,-14.50%,+16.81%,+23.96%
KFY,"Korn/Ferry International",64.99,+98.00,+57.06%,+0.18%,+16.68%,+100.90%
KIRK,"Kirkland's Inc",11.16,+19.50,-6.73%,-2.11%,+2.95%,+26.96%
KLIC,"Kulicke and Soffa",26.93,+38.90,+10.66%,-5.44%,+22.46%,+40.55%
KN,"Knowles Corp",17.58,+29.80,+19.92%,+11.13%,+27.21%,+19.51%
KOP,"Koppers Holdings Inc",35.45,-16.60,-30.35%,-5.21%,-9.10%,-8.52%
KOPN,"Kopin Cp",2.32,-39.80,-27.50%,-23.68%,-30.33%,-35.38%
KRA,"Kraton Performance Polymers Inc",46.51,+24.50,-3.45%,-2.90%,-1.19%,+37.77%
KRG,"Kite Realty Group Trust",16.48,-14.10,-15.92%,-1.73%,+10.68%,-18.54%
KS,"Kapstone Paper and Packaging Corp",34.5,+37.50,+52.05%,-0.35%,+0.64%,+59.06%
KWR,"Quaker Chemical Corp",164.4,+21.10,+9.03%,+3.16%,+9.92%,+21.72%
LABL,"Multi Color Cp",65.35,-15.80,-12.69%,-2.02%,+1.63%,-13.73%
LAD,"Lithia Motors",85,-24.70,-25.17%,-11.20%,-11.66%,-18.10%
LCI,"Lannett Co Inc",13.55,-24.40,-41.59%,-0.37%,-13.42%,-17.38%
LCII,"Lci Industries",97.45,-4.10,-25.04%,+3.07%,+10.05%,+0.93%
LDL,"Lydall Inc",41.4,-16.10,-18.42%,-6.76%,+2.86%,-11.16%
LGIH,"LGI Homes Inc",55.87,+5.90,-25.54%,-4.12%,-10.15%,+21.83%
LGND,"Ligand Pharm",247.59,+108.30,+80.82%,+11.99%,+38.94%,+97.88%
LHCG,"LHC Group Inc",93.85,+56.50,+53.22%,+8.10%,+28.16%,+46.94%
LION,"Fidelity Southern Cp",23.55,+7.90,+8.03%,-7.76%,+1.25%,+10.77%
LKSD,"Lsc Communications Inc",11.6,-20.60,-23.43%,-20.27%,-3.97%,-29.74%
LL,"Lumber Liquidators Holdings Inc",17.69,-53.70,-43.64%,-32.43%,-16.95%,-50.34%
LMAT,"Lemaitre Vascular",36.51,+11.30,+14.67%,-0.14%,+9.05%,+10.67%
LMNX,"Luminex Corp",26.34,+34.10,+33.71%,-17.07%,+0.84%,+37.26%
LNN,"Lindsay Corp",88.44,-1.20,+0.27%,-5.77%,-6.27%,+2.46%
LNTH,"Lantheus Holdings",13.35,-25.20,-34.72%,-4.98%,-10.40%,-30.29%
LOCO,"El Pollo Loco",11.5,+5.40,+16.16%,-0.86%,+13.30%,-5.74%
LPSN,"Liveperson Inc",23.8,+101.50,+106.96%,+7.69%,+30.05%,+85.94%
LQDT,"Liquidity Services",7.05,+16.90,+45.36%,+2.92%,+22.61%,+12.80%
LTC,"Ltc Properties",43.46,-3.00,-0.21%,+3.08%,+10.50%,-6.52%
LTXB,"Legacytexas Fnl",43.22,+16.20,+2.39%,+12.17%,-0.99%,+18.93%
LXP,"Lexington Realty Trust",8.86,-6.90,-8.19%,-0.11%,+6.49%,-8.94%
LXU,"Lsb Industries Inc",6.79,+4.00,-22.49%,-2.58%,+15.48%,+7.95%
LZB,"La-Z-Boy Inc",31.15,+5.50,-0.16%,+3.49%,+4.18%,-3.71%
MANT,"Mantech Intl Cp A",62.16,+57.70,+23.85%,+4.30%,+14.90%,+59.30%
MATW,"Matthews Intl Corp",51.25,-15.40,-2.94%,-15.08%,-1.91%,-18.72%
MATX,"Matson Inc",35.66,+48.70,+19.50%,-4.86%,+5.85%,+21.79%
MCRI,"Monarch Casino",45.66,+25.90,+1.87%,-3.89%,+4.89%,+32.54%
MCS,"Marcus Corp",39.15,+67.00,+43.14%,+18.28%,+21.58%,+52.04%
MDC,"M.D.C. Holdings",30.69,-4.50,-3.73%,-3.46%,-0.52%,-5.80%
MDCO,"Medicines Co",38.75,+6.90,+41.73%,-3.22%,+27.64%,+3.61%
MDXG,"Mimedx Group Inc",4.59,-30.30,-63.60%,+36.20%,-34.15%,-69.32%
MED,"Medifast Inc",206.65,+257.20,+196.02%,+24.49%,+62.01%,+306.23%
MEI,"Methode Electronics",39.15,-1.90,-2.37%,-0.63%,-7.67%,+3.98%
MGLN,"Magellan Health",75.7,-4.90,-21.60%,-23.61%,-13.09%,-4.24%
MGPI,"MGP Ingredients Inc",76.37,+16.40,-0.66%,-14.58%,-12.61%,+29.07%
MHLD,"Maiden Holdings Ltd",4.3,-21.20,-34.85%,-43.79%,-47.40%,-38.57%
MHO,"M/I Homes",24.79,-13.10,-27.94%,-9.23%,-17.03%,-1.51%
MINI,"Mobile Mini Inc",45.25,+46.60,+31.16%,-6.31%,-0.11%,+51.34%
MLI,"Mueller Industries",31.77,+9.50,-10.33%,+7.26%,+9.44%,+7.15%
MMSI,"Merit Medical Sys",54.95,+37.50,+27.20%,-1.43%,+5.67%,+38.24%
MNRO,"Monro Muffler Brak",69,+56.30,+21.16%,+6.15%,+27.31%,+48.39%
MNTA,"Momenta Pharma",25.6,+80.40,+83.51%,-8.57%,+23.08%,+61.01%
MOG.A,"Moog Inc Cl A",75.33,-5.20,-13.26%,-3.74%,-11.78%,+0.82%
MOV,"Movado Group Inc",50.55,+113.40,+56.99%,+8.01%,+27.97%,+108.45%
MPAA,"Motorcar Parts Amer",24.51,+2.70,-1.92%,+26.67%,+15.18%,-8.95%
MRCY,"Mercury Sys Inc",49.52,+23.40,-3.56%,+21.64%,+42.75%,+5.23%
MRTN,"Marten Transport L",22.45,+31.50,+10.59%,-0.44%,+7.67%,+39.88%
MSTR,"Microstrategy Cl A",140.78,+12.40,+7.22%,+3.64%,+8.90%,+9.12%
MTH,"Meritage Corp",42,-6.50,-17.97%,-8.40%,-4.87%,-1.41%
MTRN,"Materion Corp",64,+70.10,+31.69%,+15.21%,+16.58%,+69.76%
MTRX,"Matrix Service Co",20.15,+88.00,+13.20%,-0.49%,+11.94%,+100.50%
MTSC,"M T S Systems Cp",51.3,+5.10,-4.47%,-5.18%,-1.25%,+6.43%
MXL,"Maxlinear Inc",19.14,-15.50,-27.55%,+15.65%,+1.32%,-11.80%
MYE,"Myers Industries",21.35,+11.20,+9.49%,+17.96%,-5.95%,+23.05%
MYGN,"Myriad Genetics Inc",41.97,+41.60,+22.20%,-1.69%,+20.40%,+51.19%
MYRG,"MYR Group Inc",34.72,+33.10,-2.83%,-10.17%,-8.97%,+38.11%
NANO,"Nanometrics Inc",45.17,+61.40,+81.26%,+22.02%,+22.81%,+78.75%
NAVG,"Navigators Grp Inc",61.65,+13.20,+26.59%,+7.59%,+4.05%,+11.48%
NBHC,"National Bank Holdings Corp",40.23,+28.80,+24.05%,+6.48%,+9.32%,+24.82%
NBTB,"NBT Bancorp Inc",39.5,+17.20,+7.34%,+2.46%,+4.50%,+18.05%
NCI,"Navigant Consulting",24.28,+57.70,+25.09%,+11.63%,+4.61%,+58.38%
NE,"Noble Corp",5.6,+63.90,+23.89%,-13.18%,+7.69%,+61.85%
NEOG,"Neogen Cp",83.4,+68.40,+35.26%,+1.69%,+14.31%,+66.09%
NEWM,"New Media Investment Group Inc",15.7,+5.90,-6.44%,-17.11%,-4.85%,+17.87%
NFBK,"Northfield Bncrp Del",16.03,-0.70,-6.15%,-5.15%,+0.50%,+1.07%
NGVT,"Ingevity Corp",98.25,+74.30,+39.42%,+11.39%,+20.35%,+72.55%
NLS,"Nautilus Group",13.8,-15.00,+3.37%,-5.80%,-14.81%,-19.53%
NMIH,"Nmi Holdings Cmn A",21.45,+86.00,+26.18%,+30.79%,+32.82%,+85.71%
NP,"Neenah Paper",88.4,+13.70,-2.48%,+1.55%,+9.47%,+14.73%
NPK,"National Presto Industries",128,+34.60,+28.71%,+6.31%,+28.64%,+18.19%
NPO,"Enpro Industries",72.16,-2.70,-22.83%,-1.39%,-0.92%,+1.46%
NR,"Newpark Resources",10.25,+30.20,+19.19%,-0.49%,-0.97%,+28.93%
NSA,"National Storage Affiliates Tru",28.38,+28.00,+4.11%,-6.80%,+2.94%,+29.00%
NSIT,"Insight Enterpr",53.12,+42.10,+38.73%,+7.33%,+16.62%,+27.78%
NSP,"Insperity Inc",109.85,+175.10,+91.54%,+13.48%,+24.05%,+166.63%
NTGR,"Netgear Inc",66.35,+40.40,+12.94%,-12.75%,+17.85%,+43.93%
NTRI,"Nutrisystem Inc",40.4,-15.10,-23.19%,+3.72%,+29.07%,-25.12%
NWBI,"Northwest Bancshares",17.89,+14.80,+6.93%,+1.25%,+6.62%,+16.02%
NWN,"Northwest Natural Gas Company",63.85,+2.40,+7.04%,-0.70%,+4.67%,-0.70%
NX,"Quanex Building Products Corp",16.4,-19.80,-29.91%,-6.29%,-6.55%,-17.59%
NYMT,"New York Mtge Trust",6.22,+1.00,+0.81%,+1.30%,+1.47%,+0.48%
OCLR,"Oclaro Inc",9.05,+12.90,+34.27%,+0.22%,+5.60%,+7.87%
ODP,"Office Depot",3.01,-19.10,-14.97%,+14.89%,+29.74%,-29.51%
OFG,"Oriental Financial Group",16.8,+100.90,+78.72%,+15.86%,+22.63%,+79.68%
OFIX,"Orthofix Intl Nv",53.39,+4.60,-2.39%,-8.11%,unch,+13.72%
OIS,"Oil States International",32.5,+44.90,+14.84%,-2.55%,-11.20%,+42.54%
OMCL,"Omnicell Inc",62.9,+39.30,+29.69%,+17.02%,+32.00%,+25.55%
OMI,"Owens & Minor",14.93,-38.20,-20.92%,-13.80%,-7.32%,-47.15%
ONB,"Old National Bncp",19.35,+19.20,+10.89%,+4.59%,+9.32%,+18.71%
OPB,"Opus Bank",28.45,+21.10,+4.21%,-1.73%,-2.23%,+23.43%
ORIT,"Oritani Financial",16.1,+0.10,-1.83%,-0.92%,+5.57%,-0.31%
ORN,"Orion Group Holdings Inc",8.79,+58.20,+12.26%,+0.46%,+20.08%,+53.40%
OSIS,"O S I Systems Inc",78.71,+5.70,+22.26%,+1.88%,+13.87%,-2.80%
OSPN,"Onespan Inc.",17.3,+27.90,+24.46%,-16.02%,-15.20%,+39.52%
OSUR,"Orasure Tech Inc",16.59,-7.50,-12.04%,-4.10%,+4.93%,-19.97%
OXM,"Oxford Industries",94.16,+60.30,+25.23%,+7.97%,+19.63%,+53.26%
PAHC,"Phibro Anl Htlh A",50.05,+35.80,+49.40%,+3.52%,+14.27%,+26.23%
PARR,"Par Petroleum Corp",17.1,-3.60,-11.31%,-0.52%,-1.89%,+1.48%
PATK,"Patrick Inds Inc",62.25,+26.20,-10.37%,+4.97%,+5.87%,+28.88%
PDCE,"Pdc Energy Inc",54.09,+28.40,+4.95%,-12.66%,-9.24%,+32.83%
PDFS,"Pdf Solutions Inc",10.16,-36.30,-35.29%,-13.61%,-10.72%,-34.49%
PEI,"Pennsylvania Real Estate Investment",10.1,-4.30,-15.05%,-10.30%,+1.10%,-7.51%
PENN,"Penn Natl Gaming Inc",30.95,+38.10,-1.21%,-15.41%,-4.00%,+49.23%
PERY,"Perry Ellis Int",29.1,+53.30,+16.21%,+1.25%,+11.45%,+57.38%
PES,"Pioneer Energy Services Corp",3.1,+56.00,+1.64%,-44.14%,-38.61%,+51.22%
PETS,"Petmed Express Inc",37.64,-14.20,-17.27%,-3.46%,+8.19%,-21.19%
PFBC,"Preferred Bank La",61.22,+7.60,+4.15%,-5.58%,-3.50%,+14.84%
PFS,"Provident Financial Services",25.09,-2.80,-6.97%,-7.99%,-6.38%,+2.66%
PGNX,"Progenics Pharmaceut",8.14,+41.40,+36.81%,-2.16%,+8.53%,+44.58%
PGTI,"Pgt Inc",24.05,+87.70,+42.73%,+12.65%,+28.95%,+87.16%
PJC,"Piper Jaffray Companies",76.15,+24.60,-11.71%,+0.40%,+0.86%,+30.73%
PKE,"Park Electrochemical Corp",21.73,+23.30,+10.59%,-6.86%,+8.43%,+25.03%
PLAB,"Photronics Inc",8.85,+14.70,+3.81%,+4.73%,+10.63%,-6.84%
PLAY,"Dave & Buster's Ente",51.29,-6.10,-7.03%,+4.25%,+24.52%,-14.53%
PLCE,"Children's Place Inc",129.6,+20.10,-10.84%,+11.29%,-0.92%,+22.50%
PLUS,"Eplus Inc",98.15,+27.10,+30.52%,-0.51%,+11.22%,+21.85%
PLXS,"Plexus Cp",60.8,+16.00,+0.13%,-1.90%,+2.84%,+20.63%
PMT,"Pennymac Mortgage Investment Trust",19.55,+17.20,+21.66%,+3.60%,+6.42%,+13.60%
POWI,"Power Integratn",72.75,+3.60,-1.09%,-5.40%,+1.68%,+3.71%
POWL,"Powell Inds Inc",40.32,+52.90,+40.73%,+11.50%,+11.50%,+27.68%
PPBI,"Pacific Premier Bncp",37.7,+0.70,-5.75%,+1.07%,-8.83%,+6.65%
PRA,"Pro-Assurance Corp",45.9,-13.70,-19.69%,+26.10%,+11.95%,-16.24%
PRAA,"Pra Group Inc",38.55,+23.50,+16.11%,-8.76%,-2.65%,+19.91%
PRFT,"Perficient Inc",26.7,+50.70,+40.01%,-1.98%,+7.70%,+56.23%
PRGS,"Progress Software",38.79,+10.10,-8.88%,+0.18%,+1.44%,+20.35%
PRLB,"Proto Labs Inc",133.05,+79.30,+29.17%,+3.22%,+7.30%,+85.31%
PRSC,"Providence Svc Cp",65.52,+17.00,+10.41%,-9.98%,-9.39%,+32.34%
PSB,"Business Parks",127.99,+0.80,+2.32%,-1.72%,+8.02%,-2.01%
PUMP,"Propetro Holding Corp",16.56,+27.00,-17.86%,+6.22%,-13.62%,+44.13%
PVAC,"Penn Va Corp",78.6,+96.20,+100.97%,-8.62%,+24.60%,+107.61%
QHC,"Quorum Health Corp",4.25,-7.70,-31.89%,-3.85%,-22.59%,+10.39%
QLYS,"Qualys Inc",85.5,+76.50,+44.06%,-8.41%,+10.61%,+91.70%
QNST,"Quinstreet Inc",14.06,+141.80,+67.78%,-3.03%,+6.03%,+261.44%
QSII,"Quality Systems Inc",21.62,+56.20,+59.20%,+9.25%,+47.48%,+38.06%
RAVN,"Raven Industries Inc",38.1,+18.40,+10.92%,-3.18%,-5.93%,+13.22%
RCII,"Rent-A-Center Inc",14.69,+30.70,+32.34%,-0.41%,+50.98%,+11.54%
RECN,"Resources Connect",15.9,+19.90,+2.91%,-9.14%,+1.27%,+22.78%
REGI,"Renewable Energy",21.35,+106.90,+80.93%,+23.41%,+55.27%,+84.85%
REI,"Ring Energy Inc",11.69,-13.30,-15.90%,-13.41%,-29.02%,-13.34%
REX,"Rex American Resources Corp",75.63,-17.00,-8.65%,+2.66%,+3.59%,-21.57%
RGEN,"Repligen Cp",49.31,+33.90,+35.92%,+3.03%,+16.71%,+19.74%
RGNX,"Regenxbio Inc",66.15,+178.00,+98.95%,-14.48%,+34.18%,+216.51%
RGR,"Sturm Ruger & Company",59.5,+22.00,+6.54%,+6.73%,-2.46%,+19.00%
RGS,"Regis Corp",17.65,+56.20,+14.91%,+0.57%,+10.59%,+71.69%
RH,"Restoration Hardware Holdings",151.62,+100.70,+75.87%,+5.88%,+49.66%,+170.75%
RLI,"Rli Corp",76.1,+43.80,+25.45%,+12.09%,+13.46%,+38.54%
RMAX,"Re/Max Holdings Inc",48.6,-17.10,+0.21%,-13.29%,-8.65%,-19.20%
RMBS,"Rambus Inc",12.36,-7.50,-13.08%,-1.59%,-5.94%,-2.14%
ROCK,"Gibraltar Ind Inc",43.55,+61.10,+31.97%,+11.67%,+16.76%,+51.48%
ROG,"Rogers Corp",129.15,+6.10,-20.24%,+10.03%,+12.31%,+9.01%
ROIC,"Retail Opp Invts Cp",18.81,-2.20,-5.71%,-1.67%,+7.92%,-6.09%
RPT,"Ramco-Gershenson Properties Trust",12.76,-2.50,-13.37%,-0.85%,+8.97%,-4.06%
RRD,"Donnelley [R.R.] & Sons Co",4.91,-46.90,-47.20%,-12.79%,-26.61%,-45.08%
RRGB,"Red Robin Gourm",38.2,-35.10,-32.27%,-22.20%,-38.93%,-36.96%
RTEC,"Rudolph Technologies",27.8,+18.00,+16.32%,-6.87%,-12.58%,+26.65%
RUTH,"Ruth's Hospitality",30.5,+55.30,+40.88%,+6.27%,+10.31%,+54.04%
RWT,"Redwood Trust",16.23,-0.30,+9.51%,-2.05%,-0.37%,-3.57%
RYAM,"Rayonier Advanced Materials Inc",20.21,+39.20,-1.17%,+14.70%,+5.21%,+51.39%
SAFT,"Safety Ins Group Inc",94.6,+34.80,+17.66%,+7.99%,+14.67%,+33.80%
SAH,"Sonic Automotive",20.45,+15.60,+10.84%,+1.74%,+0.25%,+21.01%
SAIA,"Saia Inc",75.85,+33.30,+7.21%,-0.91%,-1.43%,+40.99%
SANM,"Sanmina Corp",30,-10.60,-9.09%,-2.12%,-1.80%,-15.97%
SBCF,"Seacoast Banking Cp",29.92,+29.50,+18.68%,-5.38%,+2.57%,+36.00%
SBSI,"Southside Bancshares",35.03,+6.90,+4.01%,+3.85%,+4.16%,+6.86%
SCHL,"Scholastic Cp",40.74,+4.10,+1.57%,-12.52%,-5.08%,+2.44%
SCL,"Stepan Company",86.25,+14.40,+9.22%,+7.10%,+23.64%,+9.30%
SCSC,"Scansource Inc",40.4,+12.00,+12.85%,-3.46%,+9.78%,+7.45%
SCVL,"Shoe Carnival Inc",32.14,+67.80,+20.15%,-2.52%,+30.65%,+90.74%
SEDG,"Solaredge Tech",45.85,+25.50,+22.10%,-15.72%,-28.69%,+68.88%
SEM,"Select Medical Holdings Corp",19.35,+15.60,+9.63%,+2.38%,+6.32%,+12.83%
SENEA,"Seneca Foods Cp A",28.5,-3.60,-7.32%,+3.45%,+2.70%,-0.70%
SFBS,"Servisfirst Bancs",42.26,+19.10,+1.83%,-0.94%,-3.12%,+23.97%
SFLY,"Shutterfly Inc",73.57,+27.50,+47.88%,-19.48%,-21.42%,+60.32%
SFNC,"Simmons First Natl",30.15,+13.20,+5.60%,+1.69%,-2.11%,+17.43%
SHAK,"Shake Shack Inc",56.81,+72.00,+31.50%,-11.70%,-3.19%,+75.72%
SHLM,"Schulman A Inc",43.7,+38.60,+17.32%,+0.69%,+0.46%,+62.76%
SHOO,"Steven Maddens Ltd",56.3,+40.70,+20.56%,+7.96%,+15.25%,+30.93%
SIGI,"Selective Ins Group",61.65,+20.10,+5.03%,+7.22%,+9.70%,+24.17%
SJI,"South Jersey Industries",32.81,-1.60,+5.06%,-2.50%,+0.58%,-7.24%
SKYW,"Skywest Inc",59,+56.40,+11.11%,+7.47%,+4.70%,+60.76%
SLCA,"U.S. Silica Holdings Inc",25.06,-12.80,-23.03%,-3.02%,-21.56%,-1.49%
SMCI,"Super Micro Computer",19.95,-22.80,-4.66%,-16.87%,-14.74%,-25.70%
SMP,"Standard Motor Products",48.89,+10.60,+8.86%,+3.32%,+12.83%,+7.88%
SMTC,"Semtech Corp",49.15,+41.70,+43.71%,-1.99%,+14.57%,+28.66%
SNBR,"Sleep Number Corporation",31.46,-1.70,-16.31%,+4.48%,+10.85%,-4.67%
SONC,"Sonic Cp",33.8,+32.30,+23.00%,-4.38%,+35.80%,+40.48%
SPOK,"Spok Holdings Inc",15.2,-5.50,-2.88%,-0.33%,+4.47%,-7.88%
SPPI,"Spectrum Pharma Inc",22.89,+38.90,+20.79%,unch,+24.81%,+148.00%
SPSC,"Sps Commerce Inc",93.32,+81.00,+92.06%,+21.04%,+32.95%,+62.66%
SPTN,"Spartannash Company",23.61,+2.90,-11.51%,-9.16%,+35.22%,-10.02%
SPXC,"SPX Corp",34.8,+35.90,+10.86%,-4.94%,+3.48%,+35.94%
SR,"Spire Inc",74.45,+0.70,-0.93%,+3.26%,+4.49%,-0.80%
SRCI,"Src Energy Inc",9.9,+19.20,+16.06%,-8.08%,-17.22%,+21.03%
SRDX,"Surmodics Inc",70.95,+208.10,+153.39%,+18.55%,+52.58%,+188.41%
SSD,"Simpson Manufacturing Company",71.65,+60.60,+24.80%,+10.67%,+15.88%,+64.30%
SSP,"E.W. Scripps Company",14.24,-15.10,-8.89%,+3.64%,+15.12%,-22.19%
SSTK,"Shutterstock Inc",52.78,+54.00,+22.66%,+3.17%,+20.09%,+60.33%
STBA,"S&T Bancorp Inc",44.38,+23.60,+11.48%,+1.72%,+0.18%,+25.47%
STC,"Stewart Information Services Corp",44.84,+20.90,+6.00%,+3.32%,+6.94%,+19.29%
STMP,"Stamps.Com Inc",237.6,+18.40,+26.38%,-12.36%,-4.04%,+13.87%
STRA,"Strayer Education",123.23,+59.00,+37.56%,+3.11%,+19.18%,+55.85%
SUP,"Superior Industries International",21.45,+44.90,+44.44%,+21.53%,+27.30%,+33.23%
SUPN,"Supernus Pharm",43.5,-7.50,+9.16%,-15.86%,-23.75%,+5.07%
SVU,"Supervalu Inc",32.19,+42.50,+49.03%,+46.79%,+98.58%,+40.45%
SWM,"Schweitzer-Mauduit International",39.65,-1.60,-12.59%,-9.23%,-9.35%,+4.23%
SXC,"Suncoke Energy Inc",11.05,+19.30,-7.84%,-15.07%,-11.60%,+29.09%
SXI,"Standex International Corp",106.65,+13.80,+4.71%,+3.54%,+11.09%,+14.25%
SYKE,"Sykes Enterprises",28.48,+3.80,-9.44%,-6.56%,+4.21%,+5.76%
TBI,"Trueblue Inc",28.35,+34.40,+3.09%,+4.81%,+12.28%,+42.82%
TCMD,"Tactile Systems Technology Inc",57.53,+82.30,+98.52%,+8.40%,+25.91%,+88.19%
TG,"Tredegar Corp",22.5,+35.10,+17.19%,-6.05%,+9.22%,+36.78%
TGI,"Triumph Group",22.1,-17.60,-18.75%,+9.95%,-2.00%,-20.93%
THRM,"Gentherm Inc",45.8,+59.40,+44.25%,+13.79%,+31.42%,+50.41%
TILE,"Interface Inc",22.4,+8.80,-10.93%,-4.88%,-1.32%,+19.47%
TISI,"Team Inc",23,+107.80,+54.36%,+9.26%,+11.65%,+112.96%
TIVO,"Tivo Corp",12.05,-34.60,-22.76%,-8.02%,-13.15%,-34.69%
TLRD,"Tailored Brands Inc",21.88,+69.90,+0.23%,-1.84%,-30.74%,+93.63%
TMP,Tompkinstrustco,85.36,+12.70,+4.93%,-1.31%,+5.63%,+13.86%
TMST,"Timken Steel Corp",13.21,-19.80,-13.03%,-24.94%,-24.47%,-15.27%
TNC,"Tennant Company",77.5,+22.80,+6.68%,-2.27%,+7.42%,+22.92%
TPRE,"Third Point Reinsurance Ltd Co",13.2,-9.90,-9.90%,+3.53%,+2.72%,-8.65%
TREX,"Trex Company",76.78,+103.20,+41.67%,+17.56%,+34.87%,+102.16%
TRHC,"Tabula Rasa Healthcare Inc",68.82,+266.00,+145.35%,+3.32%,+45.77%,+307.22%
TRST,"Trustco Bank Corp NY",9.15,+14.40,-0.54%,+2.81%,+4.57%,+18.06%
TTEC,"Teletech Hldgs",25.4,-43.70,-36.89%,-28.05%,-23.03%,-38.65%
TTEK,"Tetra Tech Inc",69.45,+77.90,+44.24%,+16.23%,+32.03%,+66.15%
TTI,"Tetra Technologies",4.9,+120.80,+14.75%,+1.66%,+6.06%,+146.23%
TTMI,"TTM Technologies I",18.46,+37.50,+17.80%,+1.43%,+13.53%,+40.70%
TTS,"Tile Shop Hldgs",8,-10.90,-16.67%,-0.62%,+19.40%,-47.37%
TVPT,"Travelport Worldwide Ltd",18.35,+32.70,+40.40%,-6.85%,+5.76%,+28.77%
TVTY,"Tivity Health",33.65,-1.90,-7.93%,-7.43%,-10.51%,-8.68%
TWI,"Titan International",7.19,-22.80,-44.18%,-31.98%,-37.64%,-22.19%
TYPE,"Monotype Imag. Hold.",21.15,+6.70,-12.24%,+1.20%,-0.47%,+11.32%
UBA,"Urstadt Biddle Properties Inc",22.16,+10.40,+1.93%,-1.03%,+7.21%,+7.68%
UCBI,"United Comm Banks",30.4,+12.00,+8.03%,+1.06%,-8.54%,+17.83%
UCTT,"Ultra Clean Holdings",13.75,-42.20,-40.45%,-14.60%,-22.84%,-37.73%
UEIC,"Universal Elect In",42.8,+0.60,-9.42%,+23.17%,+48.61%,-26.46%
UFCS,"United Fire Group I",49.68,+11.90,+9.00%,-11.27%,-3.48%,+15.86%
UFI,"Unifi Inc",31.96,-0.60,-10.90%,+0.38%,+1.11%,+3.93%
UFPI,"Universal Forest Prd",36.4,+27.80,-3.24%,-3.98%,+6.00%,+34.58%
UHT,"Universal Health Realty Income Trust",69.59,-1.50,-7.35%,+5.94%,+12.44%,-6.07%
UIHC,"United Insurance Hld",21.2,+32.20,+22.90%,+5.63%,+1.83%,+31.35%
UNF,"Unifirst Corp",183.9,+31.70,+11.52%,-3.01%,+6.45%,+34.14%
UNT,"Unit Corp",25.81,+56.50,+17.32%,-4.65%,+17.96%,+50.50%
USCR,"U S Concrete Inc",52.3,-35.10,-37.48%,+1.95%,-10.90%,-31.54%
USPH,"U.S. Physical Therapy",114.1,+97.20,+58.03%,+15.43%,+24.36%,+84.93%
UVE,"Universal Insurance Holdings Inc",45.3,+109.20,+65.63%,+23.60%,+30.74%,+100.00%
UVV,"Universal Corp",57.15,-14.60,+8.86%,-16.45%,+22.64%,+0.18%
VAC,"Marriot Vacations Worldwide Cor",115.96,-3.10,-14.24%,-1.60%,-2.89%,+6.59%
VECO,"Veeco Instrument",11.45,-49.40,-22.90%,-25.41%,-29.10%,-44.28%
VG,"Vonage Holdings",13.7,+71.40,+34.71%,+3.01%,+19.65%,+62.13%
VIAV,"Viavi Solutions",10.96,+15.20,+25.40%,+4.78%,+11.72%,+4.18%
VICR,"Vicor Cp",61.1,+232.00,+192.34%,+23.06%,+57.68%,+252.16%
VIVO,"Meridian Bioscience",14.9,+6.30,+6.43%,-5.10%,+6.43%,+8.36%
VRA,"Vera Bradley",13.89,+36.90,+14.04%,+4.99%,+33.43%,+38.62%
VREX,"Varex Imaging Corp",28.57,-9.70,-28.88%,-23.89%,-21.49%,-1.86%
VRTS,"Virtus Inv Prts",129.3,+18.80,+12.39%,-1.67%,+4.74%,+16.43%
VRTU,"Virtusa Corp",51.75,+37.80,+17.40%,-4.54%,+2.70%,+43.79%
VRTV,"Veritiv Corp",46.6,+64.00,+61.25%,+17.68%,+54.30%,+61.81%
