Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VRTV,"Veritiv Corp",39.35,+28.66,+36.16%,-2.96%,+33.39%,+35.46%
VSI,"Vitamin Shoppe Inc",10.95,+98.02,+148.86%,+57.55%,+123.47%,+79.51%
VSTO,"Vista Outdoor Inc",18.92,+8.10,+29.86%,+14.32%,+39.43%,-15.31%
VVI,"Viad Corp",59.15,+13.35,+6.77%,+2.69%,+16.78%,+11.71%
WABC,"Westamerica Bancorp",63.28,+22.48,+6.26%,+5.80%,+10.76%,+20.81%
WAGE,"Wageworks Inc",55.35,-0.26,-10.73%,+3.65%,+34.84%,-4.57%
WD,"Walker & Dunlop",54.51,+13.41,+14.76%,-5.51%,-3.09%,+15.12%
WDFC,"W D 40 Co",164.65,+62.27,+39.53%,+8.90%,+25.50%,+57.11%
WDR,"Waddell & Reed Financial",20.56,+8.72,-7.97%,+5.22%,+8.84%,+7.03%
WETF,"Wisdomtree Invstmnts",8.09,-24.36,-35.54%,-16.43%,-30.62%,-14.30%
WGO,"Winnebago Industries",39.45,+2.74,-29.05%,-7.39%,+10.66%,+14.68%
WING,"Wingstop Inc",61.22,+87.38,+57.05%,+15.08%,+15.01%,+87.62%
WIRE,"Encore Wire Cp",51.3,+24.52,+5.45%,+4.37%,+9.03%,+26.04%
WLH,"William Lyon Homes",21.61,-14.62,-25.69%,-8.86%,-21.16%,-8.04%
WNC,"Wabash National Corp",18.65,-13.30,-14.06%,-5.09%,-7.26%,-5.04%
WPG,"Washington Prime Group Inc",7.38,-9.55,+3.65%,-10.44%,+5.73%,-19.17%
WRLD,"World Acceptance Cp",110.71,+23.49,+37.15%,-4.72%,+4.09%,+40.71%
WSR,"Whitestone REIT",12.94,+2.80,-10.20%,+2.29%,+9.01%,+0.23%
WTS,"Watts Water Technologies",84.05,+29.77,+10.66%,+1.39%,+10.59%,+29.01%
WWE,"World Wrestling Entertainment",79.06,+300.72,+158.53%,+5.32%,+85.63%,+279.37%
WWW,"Wolverine World Wide",37.68,+45.41,+18.19%,+10.99%,+17.93%,+39.25%
XOXO,"Xoxo Group Inc",29.52,+52.46,+59.91%,-11.38%,+1.69%,+57.69%
XPER,"Xperi Corp",16.7,-35.85,-31.56%,-2.62%,-18.73%,-36.98%
ZEUS,"Olympic Steel Inc",23.63,+32.65,+9.96%,+10.16%,+8.84%,+30.55%
ZUMZ,"Zumiez Inc",27.1,+94.17,+30.13%,+12.68%,+14.59%,+115.94%
"Downloaded from Barchart.com as of 08-09-2018 07:29pm CDT"
