Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",10.7,+98.02,+143.18%,+49.65%,+135.16%,+11.46%
VSTO,"Vista Outdoor Inc",16.47,-10.20,+13.04%,-0.66%,+22.45%,-26.28%
VVI,"Viad Corp",58.25,+11.00,+5.14%,+2.01%,+14.78%,+9.49%
WABC,"Westamerica Bancorp",63.18,+22.21,+6.10%,+7.56%,+10.96%,+18.58%
WAGE,"Wageworks Inc",56.35,+2.20,-9.11%,+6.02%,+36.11%,-2.76%
WD,"Walker & Dunlop",54.23,+12.61,+14.17%,-4.46%,-1.49%,+13.24%
WDFC,"W D 40 Co",165.5,+63.42,+40.25%,+9.03%,+25.24%,+57.02%
WDR,"Waddell & Reed Financial",20.82,+10.61,-6.80%,+9.41%,+11.58%,+6.01%
WETF,"Wisdomtree Invstmnts",8.13,-23.84,-35.22%,-14.87%,-29.30%,-15.93%
WGO,"Winnebago Industries",39.95,+4.56,-28.15%,-4.88%,+14.14%,+13.98%
WING,"Wingstop Inc",60.18,+83.02,+54.39%,+13.23%,+10.75%,+83.76%
WIRE,"Encore Wire Cp",51.45,+25.03,+5.76%,+5.11%,+9.82%,+27.99%
WLH,"William Lyon Homes",21.43,-15.59,-26.31%,-8.65%,-25.87%,-8.54%
WNC,"Wabash National Corp",18.71,-12.91,-13.78%,-3.85%,-6.45%,-3.46%
WPG,"Washington Prime Group Inc",7.31,-10.76,+2.67%,-12.24%,+6.56%,-20.02%
WRLD,"World Acceptance Cp",110.92,+23.80,+37.41%,-3.81%,+3.01%,+37.93%
WSR,"Whitestone REIT",12.8,+1.26,-11.17%,unch,+11.40%,-1.01%
WTS,"Watts Water Technologies",85.1,+32.04,+12.05%,+4.16%,+10.81%,+29.14%
WWE,"World Wrestling Entertainment",79.14,+301.28,+158.80%,+3.21%,+88.16%,+278.66%
WWW,"Wolverine World Wide",36.85,+41.05,+15.59%,+8.06%,+23.66%,+32.65%
XOXO,"Xoxo Group Inc",29.19,+50.14,+58.13%,-12.29%,+3.07%,+55.93%
XPER,"Xperi Corp",16.3,-37.96,-33.20%,-2.10%,-17.88%,-38.14%
ZEUS,"Olympic Steel Inc",23.39,+30.82,+8.84%,+8.24%,+9.86%,+29.37%
ZUMZ,"Zumiez Inc",25.3,+77.17,+21.49%,+6.98%,+3.05%,+96.89%
"Downloaded from Barchart.com as of 08-08-2018 07:24pm CDT"
