Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
JJSF,"J J Snack Foods",144.8,1.4,+0.98%,146.22,143.52,48400,08/14/18
JRVR,"James River Gp HD",40.94,0.63,+1.56%,41.12,40.23,84000,08/14/18
KALU,"Kaiser Aluminum",108.28,-1.41,-1.29%,109.34,106,175100,08/14/18
KAMN,"Kaman Corp",66.55,1.33,+2.04%,66.74,65.03,192500,08/14/18
KELYA,"Kelly Svcs Cl A",24.84,0.28,+1.14%,25.13,24.59,186500,08/14/18
KEM,"Kemet Corp",24.29,0.18,+0.75%,24.54,23.95,694900,08/14/18
KFY,"Korn/Ferry International",65.75,0.76,+1.17%,65.8,64.58,302100,08/14/18
KIRK,"Kirkland's Inc",11.49,0.33,+2.96%,11.59,11.2,96600,08/14/18
KLIC,"Kulicke and Soffa",27.01,0.08,+0.30%,27.38,26.99,317000,08/14/18
KN,"Knowles Corp",17.5,-0.08,-0.46%,17.73,17.43,441200,08/14/18
KOP,"Koppers Holdings Inc",35.1,-0.35,-0.99%,36,34.95,236200,08/14/18
KOPN,"Kopin Cp",2.33,0.01,+0.43%,2.34,2.25,332300,08/14/18
KRA,"Kraton Performance Polymers Inc",47.14,0.63,+1.35%,47.32,46.44,71100,08/14/18
KRG,"Kite Realty Group Trust",16.86,0.38,+2.31%,16.89,16.46,407300,08/14/18
KS,"Kapstone Paper and Packaging Corp",34.5,0,unch,34.55,34.48,188800,08/14/18
KWR,"Quaker Chemical Corp",167.99,3.59,+2.18%,170.79,164.91,54400,08/14/18
LABL,"Multi Color Cp",65.1,-0.25,-0.38%,66,64.35,67300,08/14/18
LAD,"Lithia Motors",85.51,0.51,+0.60%,86.38,84.54,305200,08/14/18
LCI,"Lannett Co Inc",13.55,0,unch,13.75,13.45,439800,08/14/18
LCII,"Lci Industries",99.4,1.95,+2.00%,100.4,97.8,66000,08/14/18
LDL,"Lydall Inc",43.2,1.8,+4.35%,43.35,41.5,70400,08/14/18
LGIH,"LGI Homes Inc",56.74,0.87,+1.56%,57.22,55.62,189300,08/14/18
LGND,"Ligand Pharm",249.11,1.52,+0.61%,255.38,246.01,458800,08/14/18
LHCG,"LHC Group Inc",94.71,0.86,+0.92%,95.26,93.55,129000,08/14/18
LION,"Fidelity Southern Cp",23.85,0.3,+1.27%,23.92,23.43,103700,08/14/18
LKSD,"Lsc Communications Inc",11.22,-0.38,-3.28%,11.7,11.18,292100,08/14/18
LL,"Lumber Liquidators Holdings Inc",18.21,0.52,+2.94%,18.31,17.65,1429800,08/14/18
LMAT,"Lemaitre Vascular",36.62,0.11,+0.30%,36.8,36.44,59100,08/14/18
LMNX,"Luminex Corp",27.02,0.68,+2.58%,27.05,26.33,274300,08/14/18
LNN,"Lindsay Corp",89.82,1.38,+1.56%,90.52,88.59,58100,08/14/18
LNTH,"Lantheus Holdings",13.45,0.1,+0.75%,13.6,13.25,151400,08/14/18
LOCO,"El Pollo Loco",11.75,0.25,+2.17%,11.85,11.5,303000,08/14/18
LPSN,"Liveperson Inc",24.05,0.25,+1.05%,24.1,23.4,383300,08/14/18
LQDT,"Liquidity Services",7.3,0.25,+3.55%,7.35,7.09,66400,08/14/18
LTC,"Ltc Properties",44.24,0.78,+1.79%,44.41,43.4,250000,08/14/18
LTXB,"Legacytexas Fnl",44.3,1.08,+2.50%,44.48,43.22,181800,08/14/18
LXP,"Lexington Realty Trust",8.87,0.01,+0.11%,8.97,8.86,599600,08/14/18
LXU,"Lsb Industries Inc",6.86,0.07,+1.03%,7.01,6.81,52300,08/14/18
LZB,"La-Z-Boy Inc",31.4,0.25,+0.80%,31.73,31.2,201600,08/14/18
MANT,"Mantech Intl Cp A",62.81,0.65,+1.05%,63.46,62.26,118800,08/14/18
MATW,"Matthews Intl Corp",51.85,0.6,+1.17%,52.05,51.4,61900,08/14/18
MATX,"Matson Inc",36.15,0.49,+1.37%,36.52,35.68,79200,08/14/18
MCRI,"Monarch Casino",47.39,1.73,+3.79%,47.71,45.48,64700,08/14/18
MCS,"Marcus Corp",40.2,1.05,+2.68%,40.45,39.15,136600,08/14/18
MDC,"M.D.C. Holdings",31.02,0.33,+1.08%,31.24,30.63,200000,08/14/18
MDCO,"Medicines Co",39.88,1.13,+2.92%,40.05,38.76,855100,08/14/18
MDXG,"Mimedx Group Inc",4.08,-0.51,-11.11%,4.65,4.06,3842800,08/14/18
MED,"Medifast Inc",214.7,8.05,+3.90%,215.82,207.18,216600,08/14/18
MEI,"Methode Electronics",39.35,0.2,+0.51%,39.85,39.1,124600,08/14/18
MGLN,"Magellan Health",75.85,0.15,+0.20%,77.15,75.78,210100,08/14/18
MGPI,"MGP Ingredients Inc",77.18,0.81,+1.06%,78.07,76.67,68300,08/14/18
MHLD,"Maiden Holdings Ltd",4.1,-0.2,-4.65%,4.4,4.1,696700,08/14/18
MHO,"M/I Homes",25.2,0.41,+1.65%,25.39,24.66,172700,08/14/18
MINI,"Mobile Mini Inc",45.05,-0.2,-0.44%,45.85,44.5,389400,08/14/18
MLI,"Mueller Industries",31.91,0.14,+0.44%,32.2,31.68,131300,08/14/18
MMSI,"Merit Medical Sys",55.75,0.8,+1.46%,56,54.9,196800,08/14/18
MNRO,"Monro Muffler Brak",71.1,2.1,+3.04%,71.85,69.15,313600,08/14/18
MNTA,"Momenta Pharma",25.6,0,unch,26.05,25.02,302400,08/14/18
MOG.A,"Moog Inc Cl A",76.78,1.45,+1.92%,77.16,75.18,90100,08/14/18
MOV,"Movado Group Inc",51.6,1.05,+2.08%,51.9,50.55,125100,08/14/18
MPAA,"Motorcar Parts Amer",24.61,0.1,+0.41%,24.89,24.51,200300,08/14/18
MRCY,"Mercury Sys Inc",50.08,0.56,+1.13%,50.86,48.83,315200,08/14/18
MRTN,"Marten Transport L",22.75,0.3,+1.34%,22.85,22.45,171000,08/14/18
MSTR,"Microstrategy Cl A",142.15,1.37,+0.97%,143.81,141.06,71500,08/14/18
MTH,"Meritage Corp",41.8,-0.2,-0.48%,42.5,41.8,355300,08/14/18
MTRN,"Materion Corp",64.2,0.2,+0.31%,64.9,63.6,109600,08/14/18
MTRX,"Matrix Service Co",20.25,0.1,+0.50%,20.38,20.2,151200,08/14/18
MTSC,"M T S Systems Cp",51.5,0.2,+0.39%,51.8,51.3,34900,08/14/18
MXL,"Maxlinear Inc",19.27,0.13,+0.68%,19.31,18.94,1397300,08/14/18
MYE,"Myers Industries",21.6,0.25,+1.17%,21.7,21.4,68700,08/14/18
MYGN,"Myriad Genetics Inc",41.98,0.01,+0.02%,42.42,41.55,363100,08/14/18
MYRG,"MYR Group Inc",35.08,0.36,+1.04%,35.86,34.81,72800,08/14/18
NANO,"Nanometrics Inc",46.22,1.05,+2.32%,48.26,45.42,1201000,08/14/18
NAVG,"Navigators Grp Inc",64.3,2.65,+4.30%,65.1,63.05,125600,08/14/18
NBHC,"National Bank Holdings Corp",40.49,0.26,+0.65%,40.81,40.22,98700,08/14/18
NBTB,"NBT Bancorp Inc",40.25,0.75,+1.90%,40.26,39.56,66900,08/14/18
NCI,"Navigant Consulting",24.55,0.27,+1.11%,24.73,24.35,204500,08/14/18
NE,"Noble Corp",5.57,-0.03,-0.54%,5.81,5.57,3664900,08/14/18
NEOG,"Neogen Cp",84.74,1.34,+1.61%,84.84,83.11,104900,08/14/18
NEWM,"New Media Investment Group Inc",15.76,0.06,+0.38%,16.06,15.73,630000,08/14/18
NFBK,"Northfield Bncrp Del",16.32,0.29,+1.81%,16.43,16.08,39300,08/14/18
NGVT,"Ingevity Corp",98.93,0.68,+0.69%,100.04,98.21,154900,08/14/18
NLS,"Nautilus Group",13.95,0.15,+1.09%,14.2,13.8,255500,08/14/18
NMIH,"Nmi Holdings Cmn A",21.8,0.35,+1.63%,21.85,21.48,324300,08/14/18
NP,"Neenah Paper",88.95,0.55,+0.62%,89.25,88.15,56900,08/14/18
NPK,"National Presto Industries",133.85,5.85,+4.57%,133.95,128.25,52600,08/14/18
NPO,"Enpro Industries",72.6,0.44,+0.61%,73.25,72.25,88000,08/14/18
NR,"Newpark Resources",10.4,0.15,+1.46%,10.55,10.1,724100,08/14/18
NSA,"National Storage Affiliates Tru",28.45,0.07,+0.25%,28.55,28.16,380900,08/14/18
NSIT,"Insight Enterpr",53.54,0.42,+0.79%,53.76,52.83,149300,08/14/18
NSP,"Insperity Inc",111.9,2.05,+1.87%,113.2,110.18,195300,08/14/18
NTGR,"Netgear Inc",67.05,0.7,+1.06%,67.4,66.15,199500,08/14/18
NTRI,"Nutrisystem Inc",41.3,0.9,+2.23%,41.75,40.6,537600,08/14/18
NWBI,"Northwest Bancshares",18.23,0.34,+1.90%,18.24,17.89,456600,08/14/18
NWN,"Northwest Natural Gas Company",64.35,0.5,+0.78%,65.05,63.75,92300,08/14/18
NX,"Quanex Building Products Corp",16.8,0.4,+2.44%,16.8,16.5,45500,08/14/18
NYMT,"New York Mtge Trust",6.22,0,unch,6.28,6.22,1700300,08/14/18
OCLR,"Oclaro Inc",9.1,0.05,+0.55%,9.16,9.03,1426200,08/14/18
ODP,"Office Depot",3.12,0.11,+3.65%,3.12,3,5803200,08/14/18
OFG,"Oriental Financial Group",17.5,0.7,+4.17%,17.65,16.7,589200,08/14/18
OFIX,"Orthofix Intl Nv",53.34,-0.05,-0.09%,53.93,52.89,160000,08/14/18
OIS,"Oil States International",32.95,0.45,+1.38%,33.2,32.5,555800,08/14/18
OMCL,"Omnicell Inc",63.9,1,+1.59%,65,62.7,342600,08/14/18
OMI,"Owens & Minor",15.19,0.26,+1.74%,15.36,14.94,788400,08/14/18
ONB,"Old National Bncp",19.6,0.25,+1.29%,19.79,19.4,734800,08/14/18
OPB,"Opus Bank",28.7,0.25,+0.88%,29.02,28.5,151400,08/14/18
ORIT,"Oritani Financial",16.15,0.05,+0.31%,16.2,16.05,102600,08/14/18
ORN,"Orion Group Holdings Inc",9.19,0.4,+4.55%,9.27,8.82,432600,08/14/18
OSIS,"O S I Systems Inc",79.36,0.65,+0.83%,79.75,78.48,150800,08/14/18
OSPN,"Onespan Inc.",17.65,0.35,+2.02%,17.7,17.25,112900,08/14/18
OSUR,"Orasure Tech Inc",16.27,-0.32,-1.93%,16.64,16.24,265200,08/14/18
OXM,"Oxford Industries",96.11,1.95,+2.07%,96.35,94.51,120900,08/14/18
PAHC,"Phibro Anl Htlh A",49.95,-0.1,-0.20%,50.3,49.6,67400,08/14/18
PARR,"Par Petroleum Corp",17.21,0.11,+0.64%,17.34,17.05,147000,08/14/18
PATK,"Patrick Inds Inc",64.4,2.15,+3.45%,64.75,62.05,185300,08/14/18
PDCE,"Pdc Energy Inc",53.07,-1.02,-1.89%,55.18,51.99,1182700,08/14/18
PDFS,"Pdf Solutions Inc",9.87,-0.29,-2.85%,10.32,9.82,92900,08/14/18
PEI,"Pennsylvania Real Estate Investment",10.46,0.36,+3.56%,10.49,10.14,586500,08/14/18
PENN,"Penn Natl Gaming Inc",30.95,0,unch,31.58,30.91,996600,08/14/18
PERY,"Perry Ellis Int",27.52,-1.58,-5.43%,27.9,27.41,415200,08/14/18
PES,"Pioneer Energy Services Corp",3.15,0.05,+1.61%,3.22,3.1,631300,08/14/18
PETS,"Petmed Express Inc",37.74,0.1,+0.27%,37.89,37.48,323800,08/14/18
PFBC,"Preferred Bank La",61.79,0.57,+0.93%,62.12,60.73,79700,08/14/18
PFS,"Provident Financial Services",25.35,0.26,+1.04%,25.5,24.89,174200,08/14/18
PGNX,"Progenics Pharmaceut",7.86,-0.28,-3.44%,8.26,7.72,2054200,08/14/18
PGTI,"Pgt Inc",24.5,0.45,+1.87%,24.6,23.9,304900,08/14/18
PJC,"Piper Jaffray Companies",77.35,1.2,+1.58%,78.35,76.43,48500,08/14/18
PKE,"Park Electrochemical Corp",21.69,-0.04,-0.18%,21.95,21.63,37800,08/14/18
PLAB,"Photronics Inc",8.75,-0.1,-1.13%,8.93,8.7,260700,08/14/18
PLAY,"Dave & Buster's Ente",52.34,1.05,+2.05%,53.17,51.55,802900,08/14/18
PLCE,"Children's Place Inc",133.85,4.25,+3.28%,135,129.7,660400,08/14/18
PLUS,"Eplus Inc",100.5,2.35,+2.39%,101.65,98.15,68000,08/14/18
PLXS,"Plexus Cp",61.56,0.76,+1.25%,62.08,60.4,91200,08/14/18
PMT,"Pennymac Mortgage Investment Trust",19.61,0.06,+0.31%,19.65,19.57,223200,08/14/18
POWI,"Power Integratn",72.05,-0.7,-0.96%,73.1,72,91500,08/14/18
POWL,"Powell Inds Inc",40.2,-0.12,-0.30%,40.61,39.68,36500,08/14/18
PPBI,"Pacific Premier Bncp",38.3,0.6,+1.59%,38.5,37.55,318700,08/14/18
PRA,"Pro-Assurance Corp",46.55,0.65,+1.42%,46.72,45.95,631200,08/14/18
PRAA,"Pra Group Inc",38.4,-0.15,-0.39%,38.9,38.2,378200,08/14/18
PRFT,"Perficient Inc",26.86,0.16,+0.60%,27.06,26.59,88100,08/14/18
PRGS,"Progress Software",39.15,0.36,+0.93%,39.24,38.49,186700,08/14/18
PRLB,"Proto Labs Inc",134.55,1.5,+1.13%,135.38,131.85,54500,08/14/18
PRSC,"Providence Svc Cp",65.38,-0.14,-0.21%,66.35,65.22,47800,08/14/18
PSB,"Business Parks",128.53,0.54,+0.42%,129.09,127.89,84900,08/14/18
PUMP,"Propetro Holding Corp",16.85,0.29,+1.75%,17.18,16.67,1378900,08/14/18
PVAC,"Penn Va Corp",80.37,1.77,+2.25%,80.78,77.74,187700,08/14/18
QHC,"Quorum Health Corp",4.45,0.2,+4.71%,4.55,4.25,329800,08/14/18
QLYS,"Qualys Inc",85.7,0.2,+0.23%,86.3,84.1,314100,08/14/18
QNST,"Quinstreet Inc",14.31,0.25,+1.78%,14.5,14.01,550900,08/14/18
QSII,"Quality Systems Inc",21.87,0.25,+1.16%,21.91,21.56,100100,08/14/18
RAVN,"Raven Industries Inc",38.55,0.45,+1.18%,38.9,38.1,62400,08/14/18
RCII,"Rent-A-Center Inc",14.79,0.1,+0.68%,14.79,14.68,1029000,08/14/18
RECN,"Resources Connect",16.05,0.15,+0.94%,16.2,15.75,65000,08/14/18
REGI,"Renewable Energy",21.63,0.27,+1.29%,21.65,21.2,407300,08/14/18
REI,"Ring Energy Inc",12.01,0.32,+2.74%,12.08,11.79,343516,08/14/18
REX,"Rex American Resources Corp",75.45,-0.18,-0.24%,76.29,75.14,16200,08/14/18
RGEN,"Repligen Cp",49.5,0.19,+0.39%,49.95,48.93,189900,08/14/18
RGNX,"Regenxbio Inc",65.7,-0.45,-0.68%,68,64.6,751900,08/14/18
RGR,"Sturm Ruger & Company",58.95,-0.55,-0.92%,60,58.8,140800,08/14/18
RGS,"Regis Corp",18.28,0.63,+3.57%,18.29,17.6,116600,08/14/18
RH,"Restoration Hardware Holdings",153.1,1.48,+0.98%,153.38,148.81,786000,08/14/18
RLI,"Rli Corp",76.81,0.71,+0.93%,77.42,76.22,117500,08/14/18
RMAX,"Re/Max Holdings Inc",48.7,0.1,+0.21%,49.1,48.15,98300,08/14/18
RMBS,"Rambus Inc",11.97,-0.39,-3.16%,12.4,11.96,794400,08/14/18
ROCK,"Gibraltar Ind Inc",44.35,0.8,+1.84%,44.65,43.65,77800,08/14/18
ROG,"Rogers Corp",130.35,1.2,+0.93%,131.49,128.75,66200,08/14/18
ROIC,"Retail Opp Invts Cp",19.05,0.24,+1.28%,19.05,18.83,1074700,08/14/18
RPT,"Ramco-Gershenson Properties Trust",13.15,0.39,+3.06%,13.15,12.75,957500,08/14/18
RRD,"Donnelley [R.R.] & Sons Co",4.86,-0.05,-1.02%,5.03,4.86,1232000,08/14/18
RRGB,"Red Robin Gourm",38.5,0.3,+0.79%,38.9,38.15,304800,08/14/18
RTEC,"Rudolph Technologies",27.8,0,unch,28.3,27.75,214200,08/14/18
RUTH,"Ruth's Hospitality",30.7,0.2,+0.66%,31.05,30.4,256000,08/14/18
RWT,"Redwood Trust",16.21,-0.02,-0.12%,16.26,16.14,889100,08/14/18
RYAM,"Rayonier Advanced Materials Inc",20.42,0.21,+1.04%,20.52,20.23,480000,08/14/18
SAFT,"Safety Ins Group Inc",95.65,1.05,+1.11%,96,94.45,20200,08/14/18
SAH,"Sonic Automotive",20.85,0.4,+1.96%,21.1,20.45,158100,08/14/18
SAIA,"Saia Inc",76.05,0.2,+0.26%,77.45,75.32,195600,08/14/18
SANM,"Sanmina Corp",30.3,0.3,+1.00%,30.6,30,275900,08/14/18
SBCF,"Seacoast Banking Cp",30.09,0.17,+0.57%,30.27,29.96,227600,08/14/18
SBSI,"Southside Bancshares",35.85,0.82,+2.34%,35.9,35.13,101100,08/14/18
SCHL,"Scholastic Cp",41.09,0.35,+0.86%,41.52,40.6,78400,08/14/18
SCL,"Stepan Company",87.5,1.25,+1.45%,87.91,86.67,62200,08/14/18
SCSC,"Scansource Inc",40.8,0.4,+0.99%,41.05,40.55,37900,08/14/18
SCVL,"Shoe Carnival Inc",33.39,1.25,+3.89%,33.46,32.23,180600,08/14/18
SEDG,"Solaredge Tech",45.75,-0.1,-0.22%,46.42,44.1,852300,08/14/18
SEM,"Select Medical Holdings Corp",19.6,0.25,+1.29%,19.85,19.35,981100,08/14/18
SENEA,"Seneca Foods Cp A",29.8,1.3,+4.56%,29.8,28.3,74800,08/14/18
SFBS,"Servisfirst Bancs",42.79,0.53,+1.25%,43.09,42.35,57200,08/14/18
SFLY,"Shutterfly Inc",74.98,1.41,+1.92%,75.64,73.05,1011900,08/14/18
SFNC,"Simmons First Natl",30.7,0.55,+1.82%,30.85,30.25,210500,08/14/18
SHAK,"Shake Shack Inc",58.79,1.98,+3.49%,59.46,57.17,852100,08/14/18
SHLM,"Schulman A Inc",43.85,0.15,+0.34%,43.9,43.6,109400,08/14/18
SHOO,"Steven Maddens Ltd",57.5,1.2,+2.13%,57.75,56.4,301100,08/14/18
SIGI,"Selective Ins Group",62.3,0.65,+1.05%,62.55,61.45,89900,08/14/18
SJI,"South Jersey Industries",33.13,0.32,+0.98%,33.47,32.85,453600,08/14/18
SKYW,"Skywest Inc",60.6,1.6,+2.71%,60.85,59.2,102500,08/14/18
SLCA,"U.S. Silica Holdings Inc",23.76,-1.3,-5.19%,25.39,23.43,2832100,08/14/18
SMCI,"Super Micro Computer",19.7,-0.25,-1.25%,20.05,19.6,319400,08/14/18
SMP,"Standard Motor Products",50.32,1.43,+2.92%,50.36,48.74,100400,08/14/18
SMTC,"Semtech Corp",48.85,-0.3,-0.61%,49.46,48.78,239400,08/14/18
SNBR,"Sleep Number Corporation",32.13,0.67,+2.13%,32.33,31.51,494700,08/14/18
SONC,"Sonic Cp",34.13,0.33,+0.98%,34.19,33.37,626900,08/14/18
SPOK,"Spok Holdings Inc",15.4,0.2,+1.32%,15.5,15.05,90000,08/14/18
SPPI,"Spectrum Pharma Inc",22.97,0.08,+0.35%,23.08,22.54,1064300,08/14/18
SPSC,"Sps Commerce Inc",93.78,0.46,+0.49%,94.45,92.54,225900,08/14/18
SPTN,"Spartannash Company",24.04,0.43,+1.82%,24.31,23.26,120600,08/14/18
SPXC,"SPX Corp",34.91,0.11,+0.32%,35.25,34.83,66900,08/14/18
SR,"Spire Inc",74.8,0.35,+0.47%,75.45,74.45,168800,08/14/18
SRCI,"Src Energy Inc",9.27,-0.63,-6.36%,10.01,9.16,7505760,08/14/18
SRDX,"Surmodics Inc",73.1,2.15,+3.03%,73.2,70.9,132500,08/14/18
SSD,"Simpson Manufacturing Company",72.83,1.18,+1.65%,72.99,71.64,160400,08/14/18
SSP,"E.W. Scripps Company",14.41,0.17,+1.19%,14.63,14.24,218500,08/14/18
SSTK,"Shutterstock Inc",51.26,-1.52,-2.88%,51.56,49.15,200300,08/14/18
STBA,"S&T Bancorp Inc",44.95,0.57,+1.28%,45.08,44.4,66800,08/14/18
STC,"Stewart Information Services Corp",44.83,-0.01,-0.02%,44.9,44.6,53500,08/14/18
STMP,"Stamps.Com Inc",236.95,-0.65,-0.27%,242.9,230.75,697800,08/14/18
STRA,"Strayer Education",123.92,0.69,+0.56%,124.35,122.93,66200,08/14/18
SUP,"Superior Industries International",21.95,0.5,+2.33%,22.17,21.6,155300,08/14/18
SUPN,"Supernus Pharm",42.7,-0.8,-1.84%,44,41.8,1598000,08/14/18
SVU,"Supervalu Inc",32.15,-0.04,-0.12%,32.24,32.09,1114500,08/14/18
SWM,"Schweitzer-Mauduit International",40.2,0.55,+1.39%,40.34,39.65,73100,08/14/18
SXC,"Suncoke Energy Inc",10.97,-0.08,-0.72%,11.18,10.89,206300,08/14/18
SXI,"Standex International Corp",109,2.35,+2.20%,109.2,106.6,38100,08/14/18
SYKE,"Sykes Enterprises",28.75,0.27,+0.95%,28.95,28.57,73200,08/14/18
TBI,"Trueblue Inc",28.75,0.4,+1.41%,28.85,28.25,185800,08/14/18
TCMD,"Tactile Systems Technology Inc",58.04,0.51,+0.89%,58.13,56.74,275600,08/14/18
TG,"Tredegar Corp",22.95,0.45,+2.00%,23.3,22.55,125900,08/14/18
TGI,"Triumph Group",21.95,-0.15,-0.68%,22.4,21.45,922700,08/14/18
THRM,"Gentherm Inc",46.35,0.55,+1.20%,46.65,45.65,84000,08/14/18
TILE,"Interface Inc",23,0.6,+2.68%,24.5,22.85,641000,08/14/18
TISI,"Team Inc",23,0,unch,23.65,22.95,224400,08/14/18
TIVO,"Tivo Corp",12.15,0.1,+0.83%,12.3,12,841200,08/14/18
TLRD,"Tailored Brands Inc",22.7,0.82,+3.75%,22.76,21.95,1217500,08/14/18
TMP,Tompkinstrustco,86.84,1.48,+1.73%,86.84,85.11,19190,08/14/18
TMST,"Timken Steel Corp",13.28,0.07,+0.53%,13.46,13.16,222900,08/14/18
TNC,"Tennant Company",76.6,-0.9,-1.16%,77.6,76.5,68100,08/14/18
TPRE,"Third Point Reinsurance Ltd Co",13.1,-0.1,-0.76%,13.4,13.1,522500,08/14/18
TREX,"Trex Company",78.83,2.05,+2.67%,79.3,76.69,392300,08/14/18
TRHC,"Tabula Rasa Healthcare Inc",71.52,2.7,+3.92%,71.88,68.92,469500,08/14/18
TRST,"Trustco Bank Corp NY",9.3,0.15,+1.64%,9.3,9.15,346100,08/14/18
TTEC,"Teletech Hldgs",25.2,-0.2,-0.79%,26.08,24.95,58600,08/14/18
TTEK,"Tetra Tech Inc",70.35,0.9,+1.30%,70.75,69.45,170900,08/14/18
TTI,"Tetra Technologies",4.93,0.03,+0.61%,5.04,4.91,721300,08/14/18
TTMI,"TTM Technologies I",18.55,0.09,+0.49%,18.67,18.4,380200,08/14/18
TTS,"Tile Shop Hldgs",8.2,0.2,+2.50%,8.23,8.1,244500,08/14/18
TVPT,"Travelport Worldwide Ltd",18.42,0.07,+0.38%,18.59,18.29,546700,08/14/18
TVTY,"Tivity Health",33.1,-0.55,-1.63%,34.05,32.95,476100,08/14/18
TWI,"Titan International",7.18,-0.01,-0.14%,7.4,7.16,392300,08/14/18
TYPE,"Monotype Imag. Hold.",21.3,0.15,+0.71%,21.55,21.05,226200,08/14/18
UBA,"Urstadt Biddle Properties Inc",22.21,0.05,+0.23%,22.41,22.09,75600,08/14/18
UCBI,"United Comm Banks",31.09,0.69,+2.27%,31.24,30.45,261400,08/14/18
UCTT,"Ultra Clean Holdings",13.71,-0.04,-0.29%,13.92,13.62,463100,08/14/18
UEIC,"Universal Elect In",43.05,0.25,+0.58%,43.85,42.65,112900,08/14/18
UFCS,"United Fire Group I",50.38,0.7,+1.41%,50.4,48.66,65300,08/14/18
UFI,"Unifi Inc",32.08,0.12,+0.38%,32.44,31.91,37900,08/14/18
UFPI,"Universal Forest Prd",36.8,0.4,+1.10%,36.96,36.44,127000,08/14/18
UHT,"Universal Health Realty Income Trust",70.63,1.04,+1.49%,71.37,68.61,37000,08/14/18
UIHC,"United Insurance Hld",21.2,0,unch,21.68,20.83,108700,08/14/18
UNF,"Unifirst Corp",184.05,0.15,+0.08%,186.45,183.5,89900,08/14/18
UNT,"Unit Corp",26.2,0.39,+1.51%,26.45,25.97,234900,08/14/18
USCR,"U S Concrete Inc",52.7,0.4,+0.76%,53.7,51.9,305100,08/14/18
USPH,"U.S. Physical Therapy",116.75,2.65,+2.32%,117,114.1,54200,08/14/18
UVE,"Universal Insurance Holdings Inc",45.45,0.15,+0.33%,45.75,45.2,251500,08/14/18
UVV,"Universal Corp",58.1,0.95,+1.66%,58.35,57.15,176800,08/14/18
VAC,"Marriot Vacations Worldwide Cor",118.73,2.77,+2.39%,118.9,115.75,164000,08/14/18
VECO,"Veeco Instrument",11.15,-0.3,-2.62%,11.6,11.1,502400,08/14/18
VG,"Vonage Holdings",14.36,0.66,+4.82%,14.38,13.69,2341900,08/14/18
VIAV,"Viavi Solutions",10.93,-0.03,-0.27%,11.11,10.91,5466100,08/14/18
VICR,"Vicor Cp",62.15,1.05,+1.72%,63.1,61.15,266900,08/14/18
VIVO,"Meridian Bioscience",14.9,0,unch,15.05,14.68,140600,08/14/18
VRA,"Vera Bradley",14.31,0.42,+3.02%,14.44,13.86,266500,08/14/18
VREX,"Varex Imaging Corp",29.4,0.83,+2.91%,29.46,28.59,559600,08/14/18
VRTS,"Virtus Inv Prts",131.35,2.05,+1.59%,131.82,128.56,64700,08/14/18
VRTU,"Virtusa Corp",51.66,-0.09,-0.17%,52.46,51.62,91100,08/14/18
VRTV,"Veritiv Corp",49.2,2.6,+5.58%,51,46.8,168100,08/14/18
VSI,"Vitamin Shoppe Inc",12.4,0.35,+2.90%,12.55,11.9,930600,08/14/18
VSTO,"Vista Outdoor Inc",18.6,-0.07,-0.37%,19.21,18.58,617300,08/14/18
VVI,"Viad Corp",60.8,1.25,+2.10%,60.95,59.7,41200,08/14/18
WABC,"Westamerica Bancorp",63.45,0.6,+0.95%,63.72,63.03,147500,08/14/18
WAGE,"Wageworks Inc",53.15,-1.5,-2.74%,54.9,52.95,210500,08/14/18
WD,"Walker & Dunlop",55.36,-0.42,-0.75%,56.17,55.32,210000,08/14/18
WDFC,"W D 40 Co",167.15,2.05,+1.24%,167.15,164.9,52400,08/14/18
WDR,"Waddell & Reed Financial",20.47,0.26,+1.29%,20.61,20.29,958200,08/14/18
WETF,"Wisdomtree Invstmnts",8.19,0.09,+1.11%,8.31,8.11,588300,08/14/18
WGO,"Winnebago Industries",38.65,0.7,+1.84%,39.25,37.9,278900,08/14/18
WING,"Wingstop Inc",61.97,1.68,+2.79%,61.97,60.6,554400,08/14/18
WIRE,"Encore Wire Cp",50.45,0.8,+1.61%,51,49.6,80700,08/14/18
WLH,"William Lyon Homes",21.17,0.37,+1.78%,21.29,20.76,412000,08/14/18
WNC,"Wabash National Corp",18.08,0.13,+0.72%,18.19,17.94,322200,08/14/18
WPG,"Washington Prime Group Inc",7.66,0.32,+4.36%,7.67,7.39,1711000,08/14/18
WRLD,"World Acceptance Cp",115.3,3.81,+3.42%,116.17,112.2,38300,08/14/18
WSR,"Whitestone REIT",13.15,0.18,+1.39%,13.19,12.97,232500,08/14/18
WTS,"Watts Water Technologies",82.95,0.55,+0.67%,83.4,82.45,147300,08/14/18
WWE,"World Wrestling Entertainment",78.53,0.86,+1.11%,79.4,77.52,613100,08/14/18
WWW,"Wolverine World Wide",38.39,0.89,+2.37%,38.52,37.38,833500,08/14/18
XOXO,"Xoxo Group Inc",29.32,0.31,+1.07%,29.51,28.92,139200,08/14/18
XPER,"Xperi Corp",16.55,0,unch,16.65,16.4,393600,08/14/18
ZEUS,"Olympic Steel Inc",22.22,-0.32,-1.42%,22.86,21.96,92000,08/14/18
ZUMZ,"Zumiez Inc",29.3,0.7,+2.45%,29.55,27.85,819800,08/14/18
"Downloaded from Barchart.com as of 08-14-2018 07:36pm CDT"
