Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSTO,"Vista Outdoor Inc",18.47,+14.90,+26.77%,+13.73%,+9.03%,-17.29%
VVI,"Viad Corp",61.6,+15.90,+11.19%,+7.32%,+16.45%,+15.57%
WABC,"Westamerica Bancorp",64.03,+22.70,+7.52%,+6.68%,+11.88%,+23.66%
WAGE,"Wageworks Inc",53.5,-6.20,-13.71%,+1.33%,+12.75%,-9.40%
WD,"Walker & Dunlop",54.5,+10.90,+14.74%,-8.03%,-2.89%,+17.71%
WDFC,"W D 40 Co",177.45,+70.20,+50.38%,+10.80%,+29.01%,+63.40%
WDR,"Waddell & Reed Financial",20.02,+3.90,-10.38%,-3.33%,+3.20%,+9.16%
WETF,"Wisdomtree Invstmnts",8.22,-20.90,-34.50%,-5.95%,-25.00%,-10.55%
WGO,"Winnebago Industries",36.95,-8.20,-33.54%,-7.39%,+1.93%,+1.51%
WING,"Wingstop Inc",66.95,+107.10,+71.75%,+35.66%,+32.29%,+105.12%
WIRE,"Encore Wire Cp",50.25,+12.30,+3.29%,+3.08%,+3.82%,+24.54%
WLH,"William Lyon Homes",19.57,-27.70,-32.70%,-10.35%,-17.95%,-15.28%
WNC,"Wabash National Corp",18.24,-16.40,-15.94%,-7.88%,-8.85%,-11.54%
WPG,"Washington Prime Group Inc",7.74,-1.80,+8.71%,-3.61%,+6.46%,-10.31%
WRLD,"World Acceptance Cp",118.61,+32.40,+46.94%,+18.72%,+9.98%,+61.15%
WSR,"Whitestone REIT",13.64,+11.10,-5.34%,+4.92%,+11.44%,+11.44%
WTS,"Watts Water Technologies",82.45,+27.70,+8.56%,-3.62%,+7.15%,+35.83%
WWE,"World Wrestling Entertainment",87.41,+320.90,+185.84%,+10.49%,+50.99%,+306.75%
WWW,"Wolverine World Wide",39.18,+51.30,+22.90%,+10.74%,+16.85%,+48.80%
XOXO,"Xoxo Group Inc",30.06,+50.90,+62.84%,+6.67%,-7.39%,+64.71%
XPER,"Xperi Corp",15.7,-42.80,-35.66%,-5.71%,-20.51%,-40.42%
ZEUS,"Olympic Steel Inc",22.04,+14.70,+2.56%,-0.32%,-4.71%,+27.10%
ZUMZ,"Zumiez Inc",31.15,+122.80,+49.58%,+37.53%,+28.45%,+140.54%
"Downloaded from Barchart.com as of 09-01-2018 07:55pm CDT"
