Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSTO,"Vista Outdoor Inc",17.97,+4.40,+23.34%,+15.27%,+27.90%,-20.45%
VVI,"Viad Corp",62,+20.00,+11.91%,+8.87%,+19.23%,+15.89%
WABC,"Westamerica Bancorp",64.52,+24.90,+8.35%,+9.13%,+11.66%,+27.56%
WAGE,"Wageworks Inc",51.85,-9.80,-16.37%,+0.39%,+15.87%,-11.82%
WD,"Walker & Dunlop",55.52,+15.50,+16.88%,-6.75%,-0.79%,+16.42%
WDFC,"W D 40 Co",173.25,+67.20,+46.82%,+8.48%,+26.60%,+63.83%
WDR,"Waddell & Reed Financial",21.07,+13.70,-5.68%,+10.60%,+6.47%,+14.14%
WETF,"Wisdomtree Invstmnts",8.09,-23.00,-35.54%,-11.00%,-28.60%,-10.41%
WGO,"Winnebago Industries",37.5,-3.40,-32.55%,-10.07%,-1.83%,+6.99%
WING,"Wingstop Inc",63.49,+91.60,+62.88%,+21.79%,+24.37%,+78.49%
WIRE,"Encore Wire Cp",51.45,+21.10,+5.76%,+5.65%,+6.63%,+31.92%
WLH,"William Lyon Homes",20.9,-19.00,-28.13%,-11.44%,-13.81%,-8.61%
WNC,"Wabash National Corp",18.96,-10.00,-12.63%,-4.63%,-9.63%,-8.45%
WPG,"Washington Prime Group Inc",7.85,-1.90,+10.25%,+2.08%,+6.95%,-6.66%
WRLD,"World Acceptance Cp",118.43,+38.60,+46.72%,-4.48%,+5.86%,+60.28%
WSR,"Whitestone REIT",13.53,+9.10,-6.11%,+6.12%,+13.22%,+6.20%
WTS,"Watts Water Technologies",83.5,+30.40,+9.94%,-0.60%,+7.40%,+32.86%
WWE,"World Wrestling Entertainment",80.01,+295.30,+161.64%,-3.51%,+40.69%,+281.36%
WWW,"Wolverine World Wide",38.54,+49.90,+20.89%,+6.67%,+17.14%,+48.98%
XOXO,"Xoxo Group Inc",30.69,+57.70,+66.25%,-9.66%,-0.90%,+66.70%
XPER,"Xperi Corp",16.25,-37.30,-33.40%,-1.22%,-22.80%,-37.50%
ZEUS,"Olympic Steel Inc",21.57,+16.30,+0.37%,-4.56%,-7.35%,+24.97%
ZUMZ,"Zumiez Inc",29.9,+104.80,+43.58%,+38.11%,+23.30%,+156.65%
"Downloaded from Barchart.com as of 08-22-2018 07:10pm CDT"
