Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPHS,"Innophos Hldngs Inc",43.63,-4.39,-6.63%,-11.23%,-8.09%,-2.94%
IRBT,"Irobot Corp",89.85,+32.88,+17.14%,+13.68%,+44.20%,-12.23%
IRDM,"Iridium Comm Inc",20,+115.43,+69.49%,+10.50%,+71.67%,+93.24%
IRT,"Independence Realty Trust Inc",10.22,+4.88,+1.29%,+0.89%,+10.61%,+0.20%
ITG,"Investment Technology Group",22.29,+12.87,+15.79%,+0.18%,-0.62%,+8.73%
ITGR,"Integer Holdings Corp",70.8,+61.84,+56.29%,-2.88%,+6.39%,+57.33%
ITRI,"Itron Inc",61.85,-14.18,-9.31%,+2.83%,+3.60%,-15.33%
IVC,"Invacare Corp",15.85,+5.60,-5.93%,-7.85%,-7.31%,+17.41%
IVR,"Invesco Mortgage Capital Inc",16.15,-5.56,-9.42%,+0.62%,+1.19%,-5.56%
JBSS,"John B Sanfilippo",76.15,+26.78,+20.40%,-0.29%,+15.57%,+20.07%
JBT,"John Bean Technologies Corp",109.9,+20.31,-0.81%,+21.91%,+26.03%,+23.76%
JCP,"J.C. Penney Company Inc",1.76,-55.31,-44.30%,-26.97%,-42.67%,-51.11%
JJSF,"J J Snack Foods",145.73,+12.09,-4.02%,-6.18%,+5.11%,+12.93%
JRVR,"James River Gp HD",40.8,+5.13,+1.97%,+3.24%,+11.32%,+0.52%
KALU,"Kaiser Aluminum",107.38,+10.88,+0.50%,+1.43%,+1.88%,+12.64%
KAMN,"Kaman Corp",65.97,+28.26,+12.12%,-1.11%,-6.93%,+33.17%
KELYA,"Kelly Svcs Cl A",24.99,+7.43,-8.36%,+11.86%,+11.56%,+15.80%
KEM,"Kemet Corp",23,+38.47,+52.72%,-20.44%,+8.59%,+9.06%
KFY,"Korn/Ferry International",65.79,+101.37,+58.99%,+1.28%,+20.60%,+101.75%
KIRK,"Kirkland's Inc",11.33,+22.05,-5.31%,-0.09%,+5.00%,+27.59%
KLIC,"Kulicke and Soffa",26.32,+34.58,+8.16%,-6.30%,+15.69%,+37.15%
KN,"Knowles Corp",17.42,+28.20,+18.83%,+10.32%,+23.37%,+18.58%
KOP,"Koppers Holdings Inc",35.45,-16.61,-30.35%,-5.34%,-9.34%,-9.34%
KOPN,"Kopin Cp",2.25,-42.27,-29.69%,-25.50%,-31.40%,-41.10%
KRA,"Kraton Performance Polymers Inc",45.83,+21.95,-4.86%,-3.41%,-4.58%,+33.34%
KRG,"Kite Realty Group Trust",17.34,-7.89,-11.53%,+3.71%,+19.42%,-14.79%
KS,"Kapstone Paper and Packaging Corp",34.39,+36.92,+51.56%,-0.89%,-0.15%,+49.00%
KWR,"Quaker Chemical Corp",171.52,+28.39,+13.75%,+8.96%,+12.29%,+26.20%
LABL,"Multi Color Cp",59.05,-27.17,-21.11%,-11.14%,-7.95%,-24.82%
LAD,"Lithia Motors",85.2,-24.44,-24.99%,-11.10%,-13.03%,-17.30%
LCI,"Lannett Co Inc",13.75,-22.85,-40.73%,+9.56%,-8.64%,-14.33%
LCII,"Lci Industries",99.65,-1.07,-23.35%,+6.86%,+12.66%,+4.18%
LDL,"Lydall Inc",44.7,-6.95,-11.92%,+0.90%,+9.29%,-6.19%
LGIH,"LGI Homes Inc",55.82,+5.73,-25.60%,-3.68%,-6.97%,+19.25%
LGND,"Ligand Pharm",239.66,+99.12,+75.02%,+9.03%,+24.05%,+87.91%
LHCG,"LHC Group Inc",93.83,+56.42,+53.19%,+8.70%,+25.04%,+43.84%
LION,"Fidelity Southern Cp",24.01,+10.85,+10.14%,-7.01%,+0.42%,+10.24%
LKSD,"Lsc Communications Inc",11.14,-25.00,-26.47%,-21.10%,-7.48%,-30.07%
LL,"Lumber Liquidators Holdings Inc",17.31,-55.14,-44.86%,-32.01%,-14.48%,-50.43%
LMAT,"Lemaitre Vascular",36.86,+12.82,+15.77%,+1.38%,+8.67%,+6.35%
LMNX,"Luminex Corp",26.59,+35.87,+34.97%,-16.44%,+1.26%,+38.56%
LNN,"Lindsay Corp",90.58,+2.13,+2.70%,-3.61%,-5.06%,+3.01%
LNTH,"Lantheus Holdings",13.75,-22.10,-32.76%,-1.79%,-5.17%,-12.42%
LOCO,"El Pollo Loco",12.25,+15.01,+23.74%,+6.52%,+16.67%,+2.94%
LPSN,"Liveperson Inc",24.5,+109.71,+113.04%,+10.86%,+32.79%,+88.46%
LQDT,"Liquidity Services",7.25,+21.57,+49.48%,+5.84%,+29.46%,+22.88%
LTC,"Ltc Properties",45.3,+2.68,+4.02%,+8.35%,+15.74%,-6.04%
LTXB,"Legacytexas Fnl",44.69,+21.74,+5.88%,+14.44%,+2.13%,+21.51%
LXP,"Lexington Realty Trust",9.05,-4.14,-6.22%,+2.96%,+12.84%,-8.68%
LXU,"Lsb Industries Inc",6.61,+0.16,-24.54%,-4.06%,+18.67%,+3.12%
LZB,"La-Z-Boy Inc",31.45,+6.92,+0.80%,+5.01%,+3.80%,-1.41%
MANT,"Mantech Intl Cp A",62.54,+59.04,+24.61%,+4.95%,+18.99%,+59.26%
MATW,"Matthews Intl Corp",51.95,-13.81,-1.61%,-14.63%,-0.76%,-17.93%
MATX,"Matson Inc",35.96,+50.45,+20.51%,-2.20%,+6.80%,+19.31%
MCRI,"Monarch Casino",46.86,+30.45,+4.55%,-1.70%,+6.02%,+35.55%
MCS,"Marcus Corp",38.75,+64.64,+41.68%,+17.42%,+21.09%,+53.16%
MDC,"M.D.C. Holdings",31.23,-2.15,-2.04%,-2.47%,+6.81%,-6.52%
MDCO,"Medicines Co",39.53,+9.88,+44.59%,-1.94%,+23.03%,+7.83%
MDXG,"Mimedx Group Inc",3.53,-52.03,-72.01%,+9.63%,-51.84%,-79.15%
MED,"Medifast Inc",210.25,+265.79,+201.17%,+26.36%,+61.48%,+307.22%
MEI,"Methode Electronics",39.35,-1.16,-1.87%,+0.38%,-6.20%,+1.03%
MGLN,"Magellan Health",74.85,-6.38,-22.48%,-22.76%,-15.95%,-4.83%
MGPI,"MGP Ingredients Inc",75.41,+14.32,-1.91%,-15.86%,-12.91%,+24.05%
MHLD,"Maiden Holdings Ltd",4.25,-22.54,-35.61%,-44.81%,-42.37%,-41.78%
MHO,"M/I Homes",25.82,-8.03,-24.94%,-5.07%,-7.98%,-2.75%
MINI,"Mobile Mini Inc",44.15,+41.66,+27.97%,-7.44%,-2.86%,+43.58%
MLI,"Mueller Industries",31.26,+7.05,-11.77%,+6.36%,+5.64%,+6.07%
MMSI,"Merit Medical Sys",56.55,+43.06,+30.90%,+1.71%,+8.75%,+38.43%
MNRO,"Monro Muffler Brak",69.05,+56.50,+21.25%,+4.31%,+21.89%,+53.10%
MNTA,"Momenta Pharma",26.85,+92.70,+92.47%,-3.59%,+18.54%,+67.81%
MOG.A,"Moog Inc Cl A",76.8,-2.67,-11.57%,-1.92%,-8.16%,+3.05%
MOV,"Movado Group Inc",49.75,+108.74,+54.50%,+5.18%,+24.22%,+113.06%
MPAA,"Motorcar Parts Amer",24.59,+3.17,-1.60%,+23.94%,+12.23%,-3.00%
MRCY,"Mercury Sys Inc",49.6,+23.63,-3.41%,+21.60%,+40.75%,+6.62%
MRTN,"Marten Transport L",22.55,+32.27,+11.08%,+2.04%,+9.47%,+39.20%
MSTR,"Microstrategy Cl A",141.07,+12.76,+7.44%,+4.26%,+9.52%,+9.59%
MTH,"Meritage Corp",42.2,-5.90,-17.58%,-7.76%,-0.82%,-3.10%
MTRN,"Materion Corp",62.15,+63.26,+27.88%,+12.69%,+10.59%,+63.12%
MTRX,"Matrix Service Co",19.85,+84.14,+11.52%,-0.75%,+9.37%,+103.59%
MTSC,"M T S Systems Cp",51.8,+6.47,-3.54%,-3.18%,-2.08%,+7.80%
MXL,"Maxlinear Inc",19.48,-13.50,-26.27%,+14.52%,+1.62%,-10.56%
MYE,"Myers Industries",21.55,+12.69,+10.51%,+20.06%,+3.86%,+19.39%
MYGN,"Myriad Genetics Inc",41.99,+41.69,+22.26%,-0.07%,+20.38%,+50.77%
MYRG,"MYR Group Inc",34.18,+30.20,-4.34%,-10.10%,-11.77%,+44.95%
NANO,"Nanometrics Inc",41.28,+42.70,+65.65%,+12.66%,+7.58%,+59.69%
NAVG,"Navigators Grp Inc",65.55,+23.13,+34.60%,+14.00%,+12.05%,+16.84%
NBHC,"National Bank Holdings Corp",40.43,+29.73,+24.67%,+5.89%,+8.54%,+24.82%
NBTB,"NBT Bancorp Inc",40.38,+20.82,+9.73%,+3.59%,+6.85%,+19.29%
NCI,"Navigant Consulting",23.54,+51.08,+21.28%,+10.05%,-0.21%,+54.16%
NE,"Noble Corp",5.43,+56.88,+20.13%,-13.26%,-4.06%,+68.11%
NEOG,"Neogen Cp",83.89,+69.76,+36.06%,+3.94%,+13.56%,+69.94%
NEWM,"New Media Investment Group Inc",16,+8.66,-4.65%,-13.98%,-5.55%,+18.52%
NFBK,"Northfield Bncrp Del",16.52,+3.49,-3.28%,-2.71%,+3.51%,+4.03%
NGVT,"Ingevity Corp",97.8,+73.22,+38.78%,+11.40%,+18.04%,+71.55%
NLS,"Nautilus Group",14.2,-11.56,+6.37%,-0.70%,-10.69%,-14.97%
NMIH,"Nmi Holdings Cmn A",21.7,+88.99,+27.65%,+24.71%,+28.78%,+87.07%
NP,"Neenah Paper",89.3,+15.33,-1.49%,+3.48%,+10.04%,+14.12%
NPK,"National Presto Industries",134.55,+44.08,+35.29%,+12.13%,+25.69%,+28.33%
NPO,"Enpro Industries",74.06,+0.84,-20.80%,+2.78%,+1.35%,+3.81%
NR,"Newpark Resources",9.85,+23.06,+14.53%,-0.51%,-7.08%,+31.33%
NSA,"National Storage Affiliates Tru",28.94,+31.52,+6.16%,-5.46%,+9.13%,+31.79%
NSIT,"Insight Enterpr",54.03,+45.49,+41.11%,+9.71%,+18.96%,+32.72%
NSP,"Insperity Inc",112.1,+182.93,+95.47%,+17.08%,+25.39%,+170.28%
NTGR,"Netgear Inc",67.3,+43.22,+14.55%,-13.38%,+13.40%,+47.26%
NTRI,"Nutrisystem Inc",39.6,-17.46,-24.71%,-0.25%,+19.28%,-26.53%
NWBI,"Northwest Bancshares",18.33,+18.73,+9.56%,+3.62%,+8.78%,+16.68%
NWN,"Northwest Natural Gas Company",65.1,+5.18,+9.14%,+1.80%,+10.34%,+0.46%
NX,"Quanex Building Products Corp",17,-15.68,-27.35%,-2.86%,unch,-12.60%
NYMT,"New York Mtge Trust",6.28,+2.34,+1.78%,+2.28%,+1.78%,+1.13%
OCLR,"Oclaro Inc",9.11,+13.94,+35.16%,+1.45%,+1.79%,+7.68%
ODP,"Office Depot",3.13,-14.60,-11.58%,+19.01%,+27.24%,-27.38%
OFG,"Oriental Financial Group",17.3,+109.21,+84.04%,+13.44%,+21.40%,+86.02%
OFIX,"Orthofix Intl Nv",53.66,+5.30,-1.90%,-6.89%,+0.28%,+11.84%
OIS,"Oil States International",30.9,+34.96,+9.19%,-6.51%,-16.03%,+40.14%
OMCL,"Omnicell Inc",64.1,+43.02,+32.16%,+20.26%,+39.20%,+26.68%
OMI,"Owens & Minor",15.51,-34.99,-17.85%,-10.71%,-6.57%,-44.86%
ONB,"Old National Bncp",19.7,+22.20,+12.89%,+5.07%,+10.99%,+18.32%
OPB,"Opus Bank",28.55,+21.69,+4.58%,-2.23%,-1.38%,+24.13%
ORIT,"Oritani Financial",16.3,+1.81,-0.61%,unch,+6.89%,+0.93%
ORN,"Orion Group Holdings Inc",8.97,+62.71,+14.56%,+3.22%,+22.88%,+62.21%
OSIS,"O S I Systems Inc",77.9,+4.18,+21.00%,+1.04%,+15.13%,-2.80%
OSPN,"Onespan Inc.",17.65,+31.44,+26.98%,-12.84%,-12.41%,+42.34%
OSUR,"Orasure Tech Inc",16.31,-9.70,-13.52%,+0.22%,+1.68%,-19.62%
OXM,"Oxford Industries",93.04,+57.67,+23.74%,+4.82%,+15.49%,+55.40%
PAHC,"Phibro Anl Htlh A",49.9,+35.23,+48.96%,+3.31%,+13.02%,+24.75%
PARR,"Par Petroleum Corp",17.28,-2.17,-10.37%,+0.88%,-1.43%,+1.65%
PATK,"Patrick Inds Inc",63.15,+28.76,-9.07%,+6.94%,+5.43%,+32.39%
PDCE,"Pdc Energy Inc",50.55,+16.72,-1.92%,-14.63%,-17.43%,+30.08%
PDFS,"Pdf Solutions Inc",9.59,-41.24,-38.92%,-16.02%,-13.60%,-37.93%
PEI,"Pennsylvania Real Estate Investment",10.29,-1.81,-13.46%,-5.94%,+6.30%,-3.29%
PENN,"Penn Natl Gaming Inc",32.18,+45.73,+2.71%,-10.49%,-6.21%,+50.30%
PERY,"Perry Ellis Int",27.69,+43.02,+10.58%,-2.16%,+3.75%,+55.13%
PES,"Pioneer Energy Services Corp",3,+48.78,-1.64%,-42.86%,-46.90%,+66.67%
PETS,"Petmed Express Inc",36.79,-16.86,-19.14%,-5.81%,+2.82%,-20.85%
PFBC,"Preferred Bank La",62.19,+10.01,+5.80%,-4.35%,-1.85%,+14.40%
PFS,"Provident Financial Services",25.41,-1.05,-5.78%,-7.83%,-6.31%,+2.21%
PGNX,"Progenics Pharmaceut",7.89,+35.42,+32.61%,-5.62%,+4.92%,+36.03%
PGTI,"Pgt Inc",25.15,+99.67,+49.26%,+18.35%,+34.85%,+93.46%
PJC,"Piper Jaffray Companies",77.15,+26.93,-10.55%,+1.92%,+1.38%,+36.31%
PKE,"Park Electrochemical Corp",21.22,+19.28,+7.99%,-10.05%,+6.21%,+19.62%
PLAB,"Photronics Inc",8.65,+11.13,+1.47%,+2.37%,+7.45%,+8.81%
PLAY,"Dave & Buster's Ente",53.54,-0.38,-2.95%,+11.52%,+32.62%,-12.33%
PLCE,"Children's Place Inc",130.8,+21.62,-10.01%,+13.49%,-5.22%,+30.47%
PLUS,"Eplus Inc",101.05,+32.35,+34.38%,+2.95%,+13.28%,+24.45%
PLXS,"Plexus Cp",61.03,+16.60,+0.51%,-1.52%,+3.56%,+19.62%
PMT,"Pennymac Mortgage Investment Trust",19.77,+19.00,+23.02%,+5.50%,+6.81%,+13.49%
POWI,"Power Integratn",72.7,+3.50,-1.16%,-4.34%,+0.76%,+3.93%
POWL,"Powell Inds Inc",40.05,+51.53,+39.79%,+13.49%,+13.75%,+37.53%
PPBI,"Pacific Premier Bncp",38.45,+3.48,-3.87%,+2.88%,-7.79%,+5.92%
PRA,"Pro-Assurance Corp",47.65,-9.20,-16.62%,+25.89%,+19.57%,-13.44%
PRAA,"Pra Group Inc",37.4,+18.47,+12.65%,-12.10%,-5.20%,+19.30%
PRFT,"Perficient Inc",27.02,+53.17,+41.69%,-0.18%,+9.70%,+52.57%
PRGS,"Progress Software",38.48,+8.87,-9.61%,-1.48%,+2.92%,+18.00%
PRLB,"Proto Labs Inc",133.55,+80.24,+29.66%,+2.97%,+13.61%,+85.87%
PRSC,"Providence Svc Cp",65.61,+17.26,+10.57%,-9.90%,-11.16%,+27.82%
PSB,"Business Parks",130.77,+3.85,+4.54%,+1.66%,+11.80%,-1.27%
PUMP,"Propetro Holding Corp",15.94,+20.33,-20.93%,+3.91%,-17.96%,+40.07%
PVAC,"Penn Va Corp",77.65,+92.89,+98.54%,-7.84%,+22.42%,+100.65%
QHC,"Quorum Health Corp",4.05,-13.73,-35.10%,-6.47%,-15.62%,-5.15%
QLYS,"Qualys Inc",85.75,+77.26,+44.48%,-7.55%,+12.02%,+88.46%
QNST,"Quinstreet Inc",13.68,+132.82,+63.25%,-2.63%,+10.23%,+226.49%
QSII,"Quality Systems Inc",21.91,+59.07,+61.34%,+10.60%,+47.54%,+37.63%
RAVN,"Raven Industries Inc",39.15,+22.92,+13.97%,+2.09%,-4.86%,+13.73%
RCII,"Rent-A-Center Inc",14.77,+31.70,+33.06%,+0.14%,+44.38%,+13.18%
RECN,"Resources Connect",15.9,+19.88,+2.91%,-7.56%,+1.27%,+28.23%
REGI,"Renewable Energy",22.4,+120.95,+89.83%,+32.54%,+43.13%,+100.90%
REI,"Ring Energy Inc",12.05,-9.58,-13.31%,-6.23%,-26.03%,-6.08%
REX,"Rex American Resources Corp",74.91,-18.12,-9.52%,+2.64%,-0.20%,-21.08%
RGEN,"Repligen Cp",48.9,+32.31,+34.79%,+2.37%,+16.23%,+18.49%
RGNX,"Regenxbio Inc",65,+171.23,+95.49%,-13.45%,+32.79%,+193.45%
RGR,"Sturm Ruger & Company",59.3,+21.41,+6.18%,+5.42%,-0.08%,+22.90%
RGS,"Regis Corp",18.25,+63.48,+18.82%,+3.46%,+11.48%,+77.88%
RH,"Restoration Hardware Holdings",149.36,+96.63,+73.25%,+8.48%,+46.43%,+192.86%
RLI,"Rli Corp",77.69,+47.99,+28.07%,+13.30%,+16.56%,+41.67%
RMAX,"Re/Max Holdings Inc",48.8,-16.66,+0.62%,-11.27%,-7.49%,-19.80%
RMBS,"Rambus Inc",11.76,-13.75,-17.30%,-7.26%,-11.38%,-8.41%
ROCK,"Gibraltar Ind Inc",44.53,+66.12,+34.92%,+14.31%,+21.16%,+60.45%
ROG,"Rogers Corp",129.59,+6.63,-19.97%,+9.96%,+8.97%,+11.47%
ROIC,"Retail Opp Invts Cp",19.1,-0.08,-4.26%,+0.42%,+11.76%,-5.16%
RPT,"Ramco-Gershenson Properties Trust",13.37,+4.01,-9.23%,+4.45%,+18.53%,-0.15%
RRD,"Donnelley [R.R.] & Sons Co",5.04,-44.96,-45.81%,-9.68%,-22.10%,-44.62%
RRGB,"Red Robin Gourm",38.65,-34.09,-31.47%,-20.80%,-38.26%,-34.93%
RTEC,"Rudolph Technologies",26.55,+10.61,+11.09%,-10.76%,-18.18%,+20.68%
RUTH,"Ruth's Hospitality",30.65,+56.42,+41.57%,+6.06%,+10.65%,+52.87%
RWT,"Redwood Trust",16.33,+0.53,+10.19%,-1.39%,-0.55%,-2.68%
RYAM,"Rayonier Advanced Materials Inc",20.3,+40.08,-0.73%,+13.66%,+6.01%,+51.04%
SAFT,"Safety Ins Group Inc",95.75,+37.11,+19.09%,+8.25%,+15.22%,+33.64%
SAH,"Sonic Automotive",21.25,+21.91,+15.18%,+5.46%,-1.16%,+26.87%
SAIA,"Saia Inc",76.5,+34.90,+8.13%,+2.55%,+1.12%,+43.66%
SANM,"Sanmina Corp",29.9,-11.00,-9.39%,-2.29%,-1.64%,-18.64%
SBCF,"Seacoast Banking Cp",29.94,+29.58,+18.76%,-6.35%,-0.76%,+29.95%
SBSI,"Southside Bancshares",35.55,+9.06,+5.55%,+3.86%,+5.15%,+7.34%
SCHL,"Scholastic Cp",41.45,+6.63,+3.34%,-10.99%,-3.78%,+5.47%
SCL,"Stepan Company",87.44,+16.61,+10.73%,+9.44%,+24.77%,+10.14%
SCSC,"Scansource Inc",42.5,+20.09,+18.72%,+3.03%,+13.94%,+13.33%
SCVL,"Shoe Carnival Inc",32.78,+72.43,+22.54%,+0.86%,+28.15%,+91.25%
SEDG,"Solaredge Tech",45.9,+25.65,+22.24%,-15.63%,-32.05%,+67.21%
SEM,"Select Medical Holdings Corp",19.1,+13.51,+8.22%,+2.14%,+3.52%,+10.09%
SENEA,"Seneca Foods Cp A",32.65,+15.96,+6.18%,+18.08%,+17.87%,+11.24%
SFBS,"Servisfirst Bancs",43.3,+23.15,+4.34%,+0.86%,+0.51%,+26.50%
SFLY,"Shutterfly Inc",73.66,+27.72,+48.06%,-18.21%,-21.63%,+57.80%
SFNC,"Simmons First Natl",30.7,+16.08,+7.53%,+1.99%,-1.29%,+18.08%
SHAK,"Shake Shack Inc",57.23,+73.78,+32.48%,-13.09%,-2.35%,+80.54%
SHLM,"Schulman A Inc",43.7,+38.57,+17.32%,+1.51%,-0.79%,+55.52%
SHOO,"Steven Maddens Ltd",56.15,+40.15,+20.24%,+6.04%,+9.78%,+32.27%
SIGI,"Selective Ins Group",63.4,+24.78,+8.01%,+9.78%,+13.52%,+23.59%
SJI,"South Jersey Industries",33.36,+0.72,+6.82%,-1.30%,+3.03%,-5.23%
SKYW,"Skywest Inc",61.5,+65.56,+15.82%,+13.78%,+6.77%,+69.19%
SLCA,"U.S. Silica Holdings Inc",22.86,-23.57,-29.79%,-11.67%,-30.71%,-8.16%
SMCI,"Super Micro Computer",19.15,-27.03,-8.48%,-20.87%,-19.87%,-29.47%
SMP,"Standard Motor Products",50.09,+14.33,+11.53%,+5.76%,+14.33%,+13.04%
SMTC,"Semtech Corp",48.7,+39.86,+42.40%,-2.21%,+11.06%,+29.18%
SNBR,"Sleep Number Corporation",31.01,-3.60,-17.50%,+2.65%,+7.45%,-3.84%
SONC,"Sonic Cp",34.29,+35.02,+24.78%,-3.90%,+36.29%,+42.28%
SPOK,"Spok Holdings Inc",15.55,-2.49,-0.64%,+2.64%,+5.07%,-4.31%
SPPI,"Spectrum Pharma Inc",22.84,+38.51,+20.53%,-0.87%,+28.03%,+140.42%
SPSC,"Sps Commerce Inc",93.72,+82.07,+92.88%,+21.37%,+31.65%,+60.04%
SPTN,"Spartannash Company",19.52,-21.79,-26.84%,-24.98%,+9.29%,-24.81%
SPXC,"SPX Corp",34.26,+32.95,+9.14%,-5.36%,-0.06%,+36.71%
SR,"Spire Inc",76.9,+5.29,+2.33%,+6.44%,+10.49%,+0.72%
SRCI,"Src Energy Inc",9.19,+7.26,+7.74%,-11.55%,-24.24%,+16.33%
SRDX,"Surmodics Inc",73.05,+220.73,+160.89%,+25.30%,+48.48%,+187.60%
SSD,"Simpson Manufacturing Company",72.87,+64.44,+26.93%,+16.20%,+18.87%,+69.58%
SSP,"E.W. Scripps Company",14.79,-10.57,-5.37%,+13.33%,+13.33%,-19.18%
SSTK,"Shutterstock Inc",50.95,+46.56,+18.41%,+0.73%,+11.10%,+49.85%
STBA,"S&T Bancorp Inc",45.06,+26.18,+13.19%,+2.57%,+1.44%,+26.22%
STC,"Stewart Information Services Corp",44.56,+19.81,+5.34%,+2.48%,+5.29%,+18.16%
STMP,"Stamps.Com Inc",235.15,+16.66,+25.08%,-12.75%,-4.68%,+11.39%
STRA,"Strayer Education",129,+69.47,+44.01%,+8.32%,+27.41%,+61.94%
SUP,"Superior Industries International",22.45,+54.38,+51.18%,+27.92%,+32.45%,+54.30%
SUPN,"Supernus Pharm",43.5,-7.53,+9.16%,-17.46%,-25.45%,-4.71%
SVU,"Supervalu Inc",32.14,+42.24,+48.80%,+47.63%,+95.50%,+42.97%
SWM,"Schweitzer-Mauduit International",39.9,-0.71,-12.04%,-7.85%,-9.17%,+2.97%
SXC,"Suncoke Energy Inc",10.65,+13.30,-11.18%,-18.64%,-18.08%,+21.85%
SXI,"Standex International Corp",107.8,+15.48,+5.84%,+6.36%,+11.02%,+14.56%
SYKE,"Sykes Enterprises",28.89,+5.88,-8.14%,-4.15%,+6.92%,+6.29%
TBI,"Trueblue Inc",28.7,+36.74,+4.36%,+8.10%,+13.89%,+43.50%
TCMD,"Tactile Systems Technology Inc",58.32,+85.78,+101.24%,+7.48%,+28.04%,+75.29%
TG,"Tredegar Corp",21.3,+24.97,+10.94%,-8.97%,+0.71%,+26.79%
TGI,"Triumph Group",20.5,-26.02,-24.63%,+3.27%,-12.02%,-24.07%
THRM,"Gentherm Inc",46.15,+61.13,+45.35%,+14.09%,+30.37%,+49.35%
TILE,"Interface Inc",22.8,+11.51,-9.34%,-2.15%,+0.88%,+20.32%
TISI,"Team Inc",24.25,+123.47,+62.75%,+18.87%,+19.16%,+118.47%
TIVO,"Tivo Corp",12.75,-29.24,-18.27%,-0.78%,-13.85%,-31.08%
TLRD,"Tailored Brands Inc",21.38,+64.50,-2.06%,-2.20%,-37.94%,+94.90%
TMP,Tompkinstrustco,87.42,+16.43,+7.46%,-0.32%,+6.49%,+15.09%
TMST,"Timken Steel Corp",13.2,-19.89,-13.10%,-23.03%,-27.99%,-13.39%
TNC,"Tennant Company",75.9,+19.29,+4.47%,-3.07%,+0.86%,+19.06%
TPRE,"Third Point Reinsurance Ltd Co",13.5,-7.07,-7.85%,+5.88%,+2.66%,-7.85%
TREX,"Trex Company",79.27,+112.41,+46.27%,+19.96%,+42.53%,+111.19%
TRHC,"Tabula Rasa Healthcare Inc",72.71,+294.20,+159.22%,+7.23%,+48.12%,+319.80%
TRST,"Trustco Bank Corp NY",9.3,+17.03,+1.09%,+3.91%,+6.29%,+18.47%
TTEC,"Teletech Hldgs",25.8,-42.49,-35.90%,-26.07%,-22.87%,-37.45%
TTEK,"Tetra Tech Inc",69.6,+78.40,+44.55%,+17.67%,+32.70%,+69.76%
TTI,"Tetra Technologies",4.8,+114.65,+12.41%,+2.56%,+3.00%,+147.42%
TTMI,"TTM Technologies I",18.1,+33.77,+15.51%,-0.17%,+12.28%,+35.07%
TTS,"Tile Shop Hldgs",7.85,-13.20,-18.23%,-3.09%,+15.44%,-46.78%
TVPT,"Travelport Worldwide Ltd",18.3,+32.18,+40.02%,-5.82%,+6.03%,+26.21%
TVTY,"Tivity Health",32.85,-5.09,-10.12%,-7.20%,-13.67%,-10.00%
TWI,"Titan International",7.06,-24.73,-45.19%,-30.92%,-38.61%,-18.94%
TYPE,"Monotype Imag. Hold.",21.1,+6.32,-12.45%,+4.46%,unch,+12.83%
UBA,"Urstadt Biddle Properties Inc",22.57,+13.21,+3.82%,+0.62%,+10.58%,+9.51%
UCBI,"United Comm Banks",31.08,+15.46,+10.45%,+2.41%,-6.30%,+16.80%
UCTT,"Ultra Clean Holdings",13.21,-45.36,-42.79%,-17.80%,-27.02%,-44.24%
UEIC,"Universal Elect In",43,+1.21,-8.99%,+27.98%,+40.52%,-26.12%
UFCS,"United Fire Group I",51.18,+16.58,+12.29%,-9.22%,-1.88%,+18.83%
UFI,"Unifi Inc",32.08,-0.12,-10.57%,+1.74%,+1.65%,+4.67%
UFPI,"Universal Forest Prd",36.91,+30.33,-1.89%,-1.89%,+8.18%,+38.17%
UHT,"Universal Health Realty Income Trust",72.58,+4.31,-3.37%,+10.72%,+24.32%,-3.52%
UIHC,"United Insurance Hld",21.18,+32.05,+22.78%,+4.59%,+1.53%,+29.54%
UNF,"Unifirst Corp",184.65,+32.47,+11.98%,-0.97%,+6.43%,+33.03%
UNT,"Unit Corp",26.06,+58.59,+18.45%,-1.36%,+15.00%,+64.21%
USCR,"U S Concrete Inc",51.5,-36.50,-38.43%,+1.68%,-15.85%,-34.06%
USPH,"U.S. Physical Therapy",113.5,+95.80,+57.20%,+13.16%,+23.37%,+88.38%
UVE,"Universal Insurance Holdings Inc",45.15,+108.23,+65.08%,+23.70%,+28.45%,+97.59%
UVV,"Universal Corp",58.85,-11.05,+12.10%,-9.81%,+22.99%,+1.47%
VAC,"Marriot Vacations Worldwide Cor",119.91,+1.49,-11.32%,+1.11%,+1.25%,+8.36%
VECO,"Veeco Instrument",11.1,-51.56,-25.25%,-27.45%,-35.28%,-43.37%
VG,"Vonage Holdings",14.23,+80.60,+39.92%,+6.75%,+26.15%,+74.39%
VIAV,"Viavi Solutions",10.99,+15.68,+25.74%,+5.07%,+9.90%,+3.78%
VICR,"Vicor Cp",60.65,+228.57,+190.19%,+19.63%,+56.72%,+247.56%
VIVO,"Meridian Bioscience",14.95,+6.80,+6.79%,-4.78%,+6.03%,+8.73%
VRA,"Vera Bradley",13.94,+37.54,+14.45%,+2.95%,+26.73%,+46.12%
VREX,"Varex Imaging Corp",29.22,-6.91,-27.26%,-21.37%,-21.79%,+1.21%
VRTS,"Virtus Inv Prts",130.9,+20.81,+13.78%,+0.38%,+3.03%,+18.78%
VRTU,"Virtusa Corp",51.81,+38.03,+17.54%,-4.97%,+8.78%,+40.67%
VRTV,"Veritiv Corp",47.85,+69.93,+65.57%,+20.23%,+51.66%,+67.31%
