Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IOSP,"Innospec Inc",79.35,+28.90,+12.39%,+2.35%,+6.80%,+26.86%
IPAR,"Inter Parfums Inc",59.65,+59.80,+37.28%,+11.50%,+17.89%,+50.06%
IPHS,"Innophos Hldngs Inc",48.1,+13.90,+2.93%,+0.63%,+14.22%,+14.50%
IRBT,"Irobot Corp",80.16,+6.40,+4.51%,+5.45%,+36.84%,-23.83%
IRDM,"Iridium Comm Inc",17.95,+86.40,+52.12%,+11.49%,+47.74%,+63.93%
IRT,"Independence Realty Trust Inc",9.86,-1.00,-2.28%,-3.43%,+4.45%,-2.47%
ITG,"Investment Technology Group",22.43,+7.70,+16.52%,+6.35%,+10.49%,+2.05%
ITGR,"Integer Holdings Corp",72.05,+65.60,+59.05%,+12.31%,+30.53%,+61.73%
ITRI,"Itron Inc",59.4,-20.70,-12.90%,+0.59%,-9.59%,-17.90%
IVC,"Invacare Corp",17.6,+14.20,+4.45%,-7.37%,-4.35%,+15.03%
IVR,"Invesco Mortgage Capital Inc",16.17,-3.70,-9.31%,+2.86%,-0.80%,-3.00%
JBSS,"John B Sanfilippo",77.99,+25.30,+23.30%,+5.29%,+34.51%,+15.51%
JBT,"John Bean Technologies Corp",114.75,+23.20,+3.56%,+24.05%,+5.03%,+24.32%
JCP,"J.C. Penney Company Inc",2.39,-52.90,-24.37%,-0.83%,-24.13%,-56.70%
JJSF,"J J Snack Foods",153.39,+18.50,+1.03%,-0.60%,+10.29%,+17.21%
JRVR,"James River Gp HD",40.57,+5.00,+1.40%,+3.05%,+9.74%,+2.92%
KALU,"Kaiser Aluminum",110.9,+16.80,+3.79%,+6.40%,+10.09%,+14.67%
KAMN,"Kaman Corp",66.4,+26.30,+12.85%,-5.49%,+7.48%,+29.36%
KELYA,"Kelly Svcs Cl A",24.03,-0.80,-11.88%,+8.93%,-19.85%,+8.29%
KEM,"Kemet Corp",26.79,+100.60,+77.89%,+6.18%,+54.95%,+62.07%
KFY,"Korn/Ferry International",66.48,+103.30,+60.66%,+10.23%,+22.84%,+100.85%
KIRK,"Kirkland's Inc",11.17,+7.90,-6.64%,-7.07%,+5.48%,+14.92%
KLIC,"Kulicke and Soffa",26.89,+28.20,+10.50%,+14.96%,+14.33%,+22.56%
KN,"Knowles Corp",17.65,+25.10,+20.40%,+16.19%,+42.91%,+14.17%
KOP,"Koppers Holdings Inc",36.75,-10.60,-27.80%,-6.25%,-18.78%,+0.55%
KOPN,"Kopin Cp",3.04,-20.70,-5.00%,+5.19%,-8.71%,-20.63%
KRA,"Kraton Performance Polymers Inc",47.49,+22.10,-1.41%,+3.99%,+1.69%,+32.36%
KRG,"Kite Realty Group Trust",16.18,-17.80,-17.45%,-6.31%,+8.81%,-24.32%
KS,"Kapstone Paper and Packaging Corp",34.79,+40.80,+53.33%,+0.26%,+0.99%,+49.57%
KWR,"Quaker Chemical Corp",161.42,+13.00,+7.05%,+4.57%,+7.33%,+9.16%
LABL,"Multi Color Cp",65.15,-19.10,-12.96%,-2.18%,+0.23%,-18.56%
LAD,"Lithia Motors",82.16,-31.00,-27.67%,-14.43%,-14.94%,-17.88%
LCI,"Lannett Co Inc",12.55,-44.70,-45.91%,-5.64%,-22.53%,-39.08%
LCII,"Lci Industries",87.35,-24.40,-32.81%,-4.59%,-11.23%,-18.44%
LDL,"Lydall Inc",45.1,-10.20,-11.13%,+3.32%,-1.74%,-10.07%
LGIH,"LGI Homes Inc",53.03,+1.90,-29.32%,-7.16%,-25.40%,+20.14%
LGND,"Ligand Pharm",223.08,+90.30,+62.92%,+12.33%,+41.65%,+83.38%
LHCG,"LHC Group Inc",86.55,+52.30,+41.31%,+0.37%,+15.79%,+48.35%
LION,"Fidelity Southern Cp",24.12,+12.10,+10.64%,-6.04%,+4.19%,+13.51%
LKSD,"Lsc Communications Inc",14.14,-16.50,-6.67%,-10.17%,-20.43%,-34.51%
LL,"Lumber Liquidators Holdings Inc",23.86,-23.40,-23.99%,-5.54%,-3.60%,-5.91%
LMAT,"Lemaitre Vascular",34.72,+3.90,+9.03%,+0.83%,+10.24%,+22.24%
LMNX,"Luminex Corp",33.21,+77.60,+68.58%,+15.27%,+53.11%,+63.76%
LNN,"Lindsay Corp",91.43,-0.90,+3.66%,-3.11%,+3.22%,+0.36%
LNTH,"Lantheus Holdings",13.3,-36.30,-34.96%,-6.99%,-26.11%,-29.63%
LOCO,"El Pollo Loco",11.95,+2.40,+20.71%,+5.75%,+17.16%,-9.81%
LPSN,"Liveperson Inc",23.35,+100.80,+103.04%,+13.35%,+39.82%,+72.96%
LQDT,"Liquidity Services",7,+2.80,+44.33%,+4.48%,+8.53%,+2.94%
LTC,"Ltc Properties",41.22,-15.20,-5.35%,-3.03%,+14.06%,-19.70%
LTXB,"Legacytexas Fnl",44.1,+14.00,+4.48%,+13.66%,+5.45%,+13.87%
LXP,"Lexington Realty Trust",8.57,-13.90,-11.19%,-2.17%,+6.20%,-15.48%
LXU,"Lsb Industries Inc",6.41,-15.90,-26.83%,+23.98%,+11.28%,-18.24%
LZB,"La-Z-Boy Inc",30.9,-0.20,-0.96%,+1.98%,+5.46%,-7.07%
MANT,"Mantech Intl Cp A",57.94,+41.10,+15.44%,+8.36%,-3.05%,+49.33%
MATW,"Matthews Intl Corp",50.65,-22.60,-4.07%,-13.71%,+4.97%,-21.41%
MATX,"Matson Inc",35.31,+30.40,+18.33%,-5.51%,+20.64%,+24.64%
MCRI,"Monarch Casino",47.1,+33.80,+5.09%,+7.39%,+10.36%,+38.24%
MCS,"Marcus Corp",36.6,+42.20,+33.82%,+13.84%,+22.41%,+32.37%
MDC,"M.D.C. Holdings",28.93,-17.10,-9.25%,-2.69%,-2.72%,-16.60%
MDCO,"Medicines Co",39.28,+3.10,+43.67%,+11.09%,+29.89%,+3.50%
MDXG,"Mimedx Group Inc",4.15,-36.10,-67.09%,-29.18%,-46.93%,-71.08%
MED,"Medifast Inc",174.69,+270.10,+150.24%,+13.17%,+72.55%,+307.30%
MEI,"Methode Electronics",38.65,-6.00,-3.62%,-4.92%,-4.69%,-3.98%
MGLN,"Magellan Health",72,-10.90,-25.43%,-26.12%,-11.55%,-8.63%
MGPI,"MGP Ingredients Inc",86.34,+38.90,+12.30%,-4.25%,-9.13%,+46.71%
MHLD,"Maiden Holdings Ltd",8.55,+9.30,+29.55%,+7.55%,+8.57%,-21.56%
MHO,"M/I Homes",25.63,-11.50,-25.49%,-2.03%,-19.66%,-2.32%
MINI,"Mobile Mini Inc",41.65,+28.10,+20.72%,-10.24%,-2.57%,+38.14%
MLI,"Mueller Industries",32.03,+5.20,-9.60%,+6.87%,+16.30%,+3.29%
MMSI,"Merit Medical Sys",54.05,+35.40,+25.12%,+3.54%,+12.84%,+32.80%
MNRO,"Monro Muffler Brak",63.95,+39.80,+12.29%,+7.75%,+14.30%,+38.27%
MNTA,"Momenta Pharma",28.95,+108.20,+107.53%,+44.75%,+38.85%,+77.61%
MOG.A,"Moog Inc Cl A",74.09,-10.20,-14.69%,-3.94%,-8.63%,+0.27%
MOV,"Movado Group Inc",48.8,+94.10,+51.55%,+1.56%,+22.31%,+97.17%
MPAA,"Motorcar Parts Amer",21.53,-21.00,-13.85%,+14.10%,+10.98%,-22.91%
MRCY,"Mercury Sys Inc",40.8,-1.90,-20.55%,+9.03%,+23.60%,-6.66%
MRTN,"Marten Transport L",21,+18.70,+3.45%,-10.06%,+7.14%,+32.49%
MSTR,"Microstrategy Cl A",129.16,-7.10,-1.63%,+3.28%,+1.95%,-31.73%
MTH,"Meritage Corp",42.3,-4.50,-17.38%,-0.35%,-9.13%,+1.81%
MTRN,"Materion Corp",61.35,+57.80,+26.23%,+13.93%,+19.94%,+58.32%
MTRX,"Matrix Service Co",19.65,+75.30,+10.39%,+5.36%,+22.81%,+87.14%
MTSC,"M T S Systems Cp",52.85,+1.30,-1.58%,+2.32%,+3.53%,+0.28%
MXL,"Maxlinear Inc",16.86,-39.50,-36.18%,+7.18%,-23.57%,-35.58%
MYE,"Myers Industries",17.9,-9.00,-8.21%,-7.25%,-24.15%,+2.29%
MYGN,"Myriad Genetics Inc",42.57,+68.20,+23.95%,+15.74%,+45.69%,+81.46%
MYRG,"MYR Group Inc",37.04,+19.00,+3.67%,+4.28%,+22.28%,+16.26%
NANO,"Nanometrics Inc",36.89,+19.70,+48.03%,+2.93%,+47.97%,+34.49%
NAVG,"Navigators Grp Inc",59.7,+6.80,+22.59%,+5.01%,+4.01%,+7.37%
NBHC,"National Bank Holdings Corp",40.04,+24.10,+23.47%,+4.05%,+15.42%,+16.84%
NBTB,"NBT Bancorp Inc",41.06,+18.20,+11.58%,+6.98%,+10.61%,+14.15%
NCI,"Navigant Consulting",21.2,+9.80,+9.22%,-7.10%,-1.58%,+7.02%
NE,"Noble Corp",5.59,+42.40,+23.67%,-8.96%,+19.70%,+37.68%
NEOG,"Neogen Cp",81.02,+65.20,+31.40%,+0.82%,+18.52%,+67.77%
NEWM,"New Media Investment Group Inc",18.04,+25.40,+7.51%,-4.35%,+8.22%,+31.20%
NFBK,"Northfield Bncrp Del",16.21,-3.30,-5.09%,-3.05%,+0.81%,-1.16%
NGVT,"Ingevity Corp",99.06,+73.60,+40.57%,+23.44%,+27.56%,+69.02%
NLS,"Nautilus Group",13.95,-16.80,+4.49%,-11.99%,-4.45%,-25.00%
NMIH,"Nmi Holdings Cmn A",20.7,+78.40,+21.76%,+28.57%,+48.39%,+76.92%
NP,"Neenah Paper",87.35,+9.20,-3.64%,+3.31%,+11.99%,+7.77%
NPK,"National Presto Industries",117.6,+9.60,+18.25%,-6.70%,+23.46%,+3.52%
NPO,"Enpro Industries",73.82,-3.50,-21.06%,+5.04%,-2.95%,+0.65%
NR,"Newpark Resources",10.7,+35.90,+24.42%,-5.31%,+4.39%,+43.62%
NSA,"National Storage Affiliates Tru",28.37,+24.10,+4.07%,-6.21%,+8.70%,+27.33%
NSIT,"Insight Enterpr",50.11,+28.60,+30.87%,+2.14%,+42.28%,+21.39%
NSP,"Insperity Inc",100.4,+163.90,+75.07%,+8.02%,+31.24%,+170.44%
NTGR,"Netgear Inc",69.25,+41.10,+17.87%,+9.92%,+27.30%,+40.47%
NTRI,"Nutrisystem Inc",39.3,-20.30,-25.29%,+4.52%,+37.65%,-29.06%
NWBI,"Northwest Bancshares",18.05,+13.70,+7.89%,+2.97%,+7.12%,+12.32%
NWN,"Northwest Natural Gas Company",64.6,+5.50,+8.30%,+0.78%,+4.62%,+2.78%
NX,"Quanex Building Products Corp",17.05,-24.70,-27.14%,-5.28%,-2.29%,-22.15%
NYMT,"New York Mtge Trust",6.12,-1.50,-0.81%,+3.73%,+0.49%,-2.86%
OCLR,"Oclaro Inc",8.6,-6.30,+27.60%,-0.69%,+7.23%,-11.79%
ODP,"Office Depot",2.49,-47.10,-29.66%,-7.78%,+7.33%,-57.65%
OFG,"Oriental Financial Group",16.45,+82.00,+75.00%,+15.85%,+19.64%,+58.94%
OFIX,"Orthofix Intl Nv",59.41,+29.70,+8.61%,+2.84%,-3.19%,+32.61%
OIS,"Oil States International",33.85,+33.20,+19.61%,+1.35%,-7.13%,+23.77%
OMCL,"Omnicell Inc",59.85,+33.40,+23.40%,+14.99%,+35.25%,+39.92%
OMI,"Owens & Minor",17.6,-33.80,-6.78%,+1.50%,+9.38%,-45.36%
ONB,"Old National Bncp",19.48,+21.30,+11.60%,+3.87%,+11.29%,+19.48%
OPB,"Opus Bank",27.9,+13.00,+2.20%,-2.11%,-2.45%,+16.01%
ORIT,"Oritani Financial",16.45,+0.90,+0.30%,+0.30%,+6.13%,-2.66%
ORN,"Orion Group Holdings Inc",9.12,+40.60,+16.48%,+7.42%,+46.62%,+27.55%
OSIS,"O S I Systems Inc",77.1,+1.60,+19.76%,-1.14%,+21.23%,-3.13%
OSPN,"Onespan Inc.",18.55,+31.20,+33.45%,-4.63%,+21.24%,+30.18%
OSUR,"Orasure Tech Inc",16.65,+1.20,-11.72%,-1.13%,-7.91%,-6.09%
OXM,"Oxford Industries",92.14,+49.50,+22.54%,+10.76%,+18.43%,+46.70%
PAHC,"Phibro Anl Htlh A",47.15,+29.80,+40.75%,+3.63%,+9.91%,+22.63%
PARR,"Par Petroleum Corp",17.27,-7.00,-10.43%,+0.29%,+0.23%,-5.01%
PATK,"Patrick Inds Inc",59.6,+12.70,-14.18%,+3.20%,+2.14%,+19.76%
PDCE,"Pdc Energy Inc",61.83,+35.00,+19.97%,+1.36%,+15.31%,+29.03%
PDFS,"Pdf Solutions Inc",10.62,-38.40,-32.36%,-9.62%,-4.41%,-43.12%
PEI,"Pennsylvania Real Estate Investment",10.15,-14.20,-14.63%,-9.70%,+2.32%,-21.50%
PENN,"Penn Natl Gaming Inc",31.24,+42.80,-0.29%,-6.75%,+4.27%,+50.63%
PERY,"Perry Ellis Int",27.93,+37.30,+11.54%,+2.72%,+5.92%,+43.75%
PES,"Pioneer Energy Services Corp",4.85,+97.10,+59.02%,-12.61%,+38.57%,+115.56%
PETS,"Petmed Express Inc",35.43,-26.50,-22.13%,-23.26%,+3.54%,-27.63%
PFS,"Provident Financial Services",26.23,-0.90,-2.74%,-6.02%,-1.39%,+1.90%
PGNX,"Progenics Pharmaceut",7.66,+23.30,+28.74%,-6.13%,+11.99%,+21.78%
PGTI,"Pgt Inc",23.75,+88.60,+40.95%,+13.91%,+33.80%,+84.82%
PJC,"Piper Jaffray Companies",77.15,+15.90,-10.55%,+1.71%,+2.25%,+19.71%
PKE,"Park Electrochemical Corp",22.25,+22.60,+13.23%,-4.26%,+30.81%,+18.92%
PLAB,"Photronics Inc",8.7,-6.90,+2.05%,+10.83%,+11.54%,-13.86%
PLAY,"Dave & Buster's Ente",46.32,-20.20,-16.04%,-4.36%,+6.95%,-26.34%
PLCE,"Children's Place Inc",119.35,+3.80,-17.89%,-3.94%,-7.44%,+12.81%
PLUS,"Eplus Inc",98.9,+30.20,+31.52%,+3.94%,+23.16%,+22.40%
PLXS,"Plexus Cp",58.98,+5.80,-2.87%,-1.78%,+6.16%,+8.58%
PMT,"Pennymac Mortgage Investment Trust",19.01,+12.40,+18.29%,+0.80%,+7.64%,+7.46%
POWI,"Power Integratn",71.07,-3.50,-3.37%,-4.08%,+4.52%,-7.75%
POWL,"Powell Inds Inc",35.29,+15.60,+23.18%,+1.67%,+15.48%,+6.91%
PPBI,"Pacific Premier Bncp",37.55,+0.40,-6.13%,-2.97%,-6.13%,+6.22%
PRA,"Pro-Assurance Corp",40.15,-35.00,-29.75%,+13.58%,-16.18%,-33.47%
PRAA,"Pra Group Inc",40.5,+12.70,+21.99%,+6.02%,+13.60%,+3.71%
PRFT,"Perficient Inc",26.68,+46.50,+39.91%,+2.38%,+8.28%,+42.45%
PRGS,"Progress Software",38.21,+8.90,-10.24%,+9.80%,+3.21%,+19.00%
PRLB,"Proto Labs Inc",128.1,+67.50,+24.37%,+8.97%,+6.40%,+73.11%
PRSC,"Providence Svc Cp",70.43,+30.30,+18.69%,-10.20%,-8.10%,+37.94%
PSB,"Business Parks",125.56,-2.90,+0.38%,-1.13%,+7.30%,-4.97%
PUMP,"Propetro Holding Corp",15.72,+8.90,-22.02%,+1.29%,-15.03%,+15.67%
PVAC,"Penn Va Corp",81.02,+112.10,+107.16%,-4.07%,+76.94%,+112.21%
QHC,"Quorum Health Corp",4.75,+30.40,-23.88%,-7.77%,-33.94%,+38.48%
QLYS,"Qualys Inc",90.45,+109.80,+52.40%,+8.39%,+15.89%,+121.42%
QNST,"Quinstreet Inc",13.75,+172.90,+64.08%,+5.36%,+26.49%,+242.89%
QSII,"Quality Systems Inc",20.08,+34.60,+47.86%,+2.40%,+48.41%,+16.34%
RAVN,"Raven Industries Inc",38.8,+15.60,+12.95%,+0.13%,+5.01%,+14.12%
RCII,"Rent-A-Center Inc",14.75,+27.20,+32.88%,-0.34%,+43.06%,+12.77%
RECN,"Resources Connect",15.55,+8.00,+0.65%,-9.59%,-1.58%,+16.48%
REGI,"Renewable Energy",16.55,+37.20,+40.25%,-6.76%,+25.86%,+31.35%
REI,"Ring Energy Inc",12.52,-9.60,-9.93%,-4.72%,-24.03%,-4.35%
REX,"Rex American Resources Corp",75.82,-21.50,-8.42%,-5.09%,+1.11%,-22.88%
RGEN,"Repligen Cp",47.56,+28.00,+31.09%,+4.69%,+27.51%,+16.80%
RGNX,"Regenxbio Inc",66.95,+206.10,+101.35%,-9.22%,+77.35%,+257.07%
RGR,"Sturm Ruger & Company",54.25,-2.50,-2.86%,-7.11%,-3.81%,-4.32%
RGS,"Regis Corp",17.44,+50.70,+13.54%,+5.25%,+14.14%,+65.78%
RH,"Restoration Hardware Holdings",137.68,+42.40,+59.70%,-4.64%,+46.83%,+92.56%
RLI,"Rli Corp",73.78,+33.40,+21.63%,+12.92%,+15.86%,+28.87%
RMAX,"Re/Max Holdings Inc",50.6,-12.50,+4.33%,-4.08%,-6.90%,-13.21%
RMBS,"Rambus Inc",13.39,+1.30,-5.84%,+3.72%,-1.69%,+2.45%
ROCK,"Gibraltar Ind Inc",43.6,+52.50,+32.12%,+14.89%,+22.99%,+48.05%
ROG,"Rogers Corp",121.88,-2.40,-24.73%,+10.28%,+7.69%,+5.79%
ROIC,"Retail Opp Invts Cp",18.3,-7.70,-8.27%,-4.69%,+4.39%,-10.73%
RPT,"Ramco-Gershenson Properties Trust",12.84,-6.50,-12.83%,-1.91%,+6.29%,-10.71%
RRD,"Donnelley [R.R.] & Sons Co",5.42,-52.00,-41.72%,-9.97%,-38.41%,-57.32%
RRGB,"Red Robin Gourm",47.95,-13.60,-14.98%,-2.54%,-25.08%,-20.68%
RTEC,"Rudolph Technologies",29.35,+18.00,+22.80%,+0.86%,+13.98%,+18.11%
RUTH,"Ruth's Hospitality",29.5,+50.50,+36.26%,+4.42%,+10.49%,+41.15%
RYAM,"Rayonier Advanced Materials Inc",17.28,+8.60,-15.50%,+3.97%,-19.93%,+9.99%
SAFT,"Safety Ins Group Inc",89.6,+27.20,+11.44%,+5.91%,+10.01%,+28.09%
SAH,"Sonic Automotive",18.45,-9.10,unch,-18.36%,-7.29%,-2.64%
SAIA,"Saia Inc",72.9,+24.00,+3.04%,-8.76%,+8.56%,+40.73%
SANM,"Sanmina Corp",29.4,-14.80,-10.91%,-2.16%,-1.18%,-19.34%
SBCF,"Seacoast Banking Cp",31.12,+33.60,+23.44%,-1.89%,+11.78%,+27.75%
SBSI,"Southside Bancshares",35.02,+1.50,+3.98%,+3.92%,-1.10%,-1.63%
SCHL,"Scholastic Cp",41.18,+0.70,+2.67%,-6.73%,-0.46%,-0.17%
SCL,"Stepan Company",86.9,+10.60,+10.04%,+12.87%,+19.53%,+2.32%
SCSC,"Scansource Inc",40.55,+7.80,+13.27%,+0.75%,+17.71%,+1.50%
SCVL,"Shoe Carnival Inc",31.17,+47.10,+16.52%,-5.29%,+26.04%,+65.45%
SEDG,"Solaredge Tech",53.95,+73.80,+43.68%,+16.15%,+1.60%,+138.72%
SEM,"Select Medical Holdings Corp",20.85,+30.50,+18.13%,+17.13%,+15.83%,+28.70%
SENEA,"Seneca Foods Cp A",27.05,-10.20,-12.03%,-1.10%,-2.70%,-6.88%
SFBS,"Servisfirst Bancs",42.01,+13.00,+1.23%,-0.94%,-1.98%,+15.60%
SFLY,"Shutterfly Inc",84.79,+49.50,+70.43%,-6.27%,+4.28%,+72.13%
SFNC,"Simmons First Natl",30,+8.70,+5.08%,-0.99%,-1.32%,+10.29%
SHAK,"Shake Shack Inc",64.42,+99.20,+49.12%,-5.80%,+36.31%,+85.43%
SHLM,"Schulman A Inc",43.6,+47.60,+17.05%,-2.13%,+0.93%,+68.02%
SHOO,"Steven Maddens Ltd",53.55,+31.90,+14.67%,+1.13%,+10.53%,+28.73%
SIGI,"Selective Ins Group",58.6,+12.20,-0.17%,+6.74%,-3.14%,+17.91%
SJI,"South Jersey Industries",33.52,+3.40,+7.33%,-0.15%,+8.44%,-2.05%
SKYW,"Skywest Inc",60.6,+55.50,+14.12%,+17.10%,+4.84%,+69.75%
SLCA,"U.S. Silica Holdings Inc",26.74,-11.90,-17.87%,-2.02%,-12.27%,-7.22%
SMCI,"Super Micro Computer",22.2,-11.40,+6.09%,-6.72%,+22.65%,-17.93%
SMP,"Standard Motor Products",45.86,-10.20,+2.12%,-8.39%,-1.61%,-14.07%
SMTC,"Semtech Corp",48.75,+31.80,+42.54%,+3.28%,+22.03%,+20.67%
SNBR,"Sleep Number Corporation",27.14,-24.90,-27.80%,-8.03%,-7.25%,-19.25%
SONC,"Sonic Cp",35.21,+42.00,+28.13%,+3.50%,+32.87%,+45.26%
SPOK,"Spok Holdings Inc",14.75,-10.20,-5.75%,-1.34%,-1.67%,-9.51%
SPPI,"Spectrum Pharma Inc",21.39,+48.80,+12.88%,+2.34%,+29.64%,+190.62%
SPSC,"Sps Commerce Inc",85.71,+64.00,+76.39%,+18.47%,+24.69%,+49.48%
SPTN,"Spartannash Company",24.14,-2.90,-9.52%,-5.70%,+31.77%,-12.79%
SPXC,"SPX Corp",36.49,+34.50,+16.25%,+3.55%,+15.07%,+31.92%
SR,"Spire Inc",71.75,-1.40,-4.52%,+0.99%,-1.51%,-1.58%
SRCI,"Src Energy Inc",11.02,+30.30,+29.19%,-1.17%,-0.81%,+31.98%
SRDX,"Surmodics Inc",59.3,+137.70,+111.79%,+9.01%,+58.34%,+118.82%
SSD,"Simpson Manufacturing Company",60.06,+29.30,+4.62%,-2.61%,+8.92%,+36.97%
SSP,"E.W. Scripps Company",12.6,-34.10,-19.39%,-8.76%,+9.57%,-36.75%
SSTK,"Shutterstock Inc",47.39,+13.20,+10.13%,+0.66%,+11.93%,+9.98%
STBA,"S&T Bancorp Inc",45.18,+21.00,+13.49%,+3.65%,+4.39%,+20.58%
STC,"Stewart Information Services Corp",44.87,+15.00,+6.08%,+6.25%,+7.01%,+12.43%
STMP,"Stamps.Com Inc",272.15,+64.20,+44.76%,+10.41%,+19.84%,+82.90%
STRA,"Strayer Education",119.56,+52.90,+33.47%,+6.45%,+13.61%,+51.32%
SUP,"Superior Industries International",17.2,-15.20,+15.82%,-7.03%,+30.80%,-16.30%
SUPN,"Supernus Pharm",53.45,+28.60,+34.13%,-8.08%,+12.05%,+30.05%
SVU,"Supervalu Inc",32.07,+33.40,+48.47%,+53.67%,+88.31%,+27.97%
SWM,"Schweitzer-Mauduit International",41.39,+4.60,-8.75%,-4.83%,+5.16%,+8.32%
SXC,"Suncoke Energy Inc",11.89,+27.70,-0.83%,-10.13%,+3.21%,+27.71%
SXI,"Standex International Corp",103.3,+7.90,+1.42%,+0.44%,+5.79%,+10.54%
SYKE,"Sykes Enterprises",28.99,-11.20,-7.82%,+1.47%,-0.69%,-15.53%
TBI,"Trueblue Inc",27.5,+10.10,unch,+5.36%,+1.66%,+6.59%
TCMD,"Tactile Systems Technology Inc",48.65,+60.70,+67.87%,-5.39%,+41.26%,+60.67%
TG,"Tredegar Corp",25.55,+73.20,+33.07%,+9.19%,+40.77%,+72.05%
TGI,"Triumph Group",19.85,-30.90,-27.02%,+4.75%,-18.14%,-20.44%
THRM,"Gentherm Inc",44.05,+39.60,+38.74%,+15.16%,+30.23%,+25.32%
TILE,"Interface Inc",22,+6.10,-12.52%,-4.14%,-1.35%,+11.96%
TISI,"Team Inc",22.35,+69.10,+50.00%,+1.82%,+30.32%,+53.61%
TIVO,"Tivo Corp",11.8,-40.30,-24.36%,-13.24%,-18.62%,-38.54%
TLRD,"Tailored Brands Inc",20.56,+40.30,-5.82%,-22.59%,-33.76%,+59.88%
TMP,Tompkinstrustco,87.23,+12.00,+7.23%,+1.32%,+11.83%,+9.82%
TMST,"Timken Steel Corp",15.51,-5.70,+2.11%,-4.50%,-8.06%,-3.90%
TNC,"Tennant Company",83.45,+21.70,+14.87%,+6.92%,+12.92%,+11.94%
TPRE,"Third Point Reinsurance Ltd Co",12.4,-18.50,-15.36%,+0.40%,-8.49%,-14.78%
TREX,"Trex Company",64.69,+66.20,+19.37%,+4.54%,+22.95%,+70.04%
TRHC,"Tabula Rasa Healthcare Inc",60.69,+267.40,+116.36%,-3.59%,+48.10%,+312.86%
TRST,"Trustco Bank Corp NY",9.15,+11.10,-0.54%,+2.81%,+5.17%,+10.91%
TTEC,"Teletech Hldgs",31.9,-25.70,-20.75%,-8.86%,+0.31%,-22.95%
TTEK,"Tetra Tech Inc",60.3,+34.90,+25.23%,+5.05%,+19.64%,+28.98%
TTI,"Tetra Technologies",4.14,+43.20,-3.04%,-8.81%,+2.73%,+47.86%
TTMI,"TTM Technologies I",17.41,+8.30,+11.10%,-3.55%,+23.13%,-8.03%
TTS,"Tile Shop Hldgs",8.15,-9.90,-15.10%,+2.52%,+16.43%,-44.75%
TVPT,"Travelport Worldwide Ltd",18.98,+39.00,+45.22%,+4.11%,+10.22%,+33.47%
TVTY,"Tivity Health",34.15,-5.90,-6.57%,-4.48%,-6.69%,-13.21%
TWI,"Titan International",10.15,-22.10,-21.20%,-7.14%,-2.87%,-21.13%
TYPE,"Monotype Imag. Hold.",21.2,+5.30,-12.03%,+5.74%,-10.74%,+14.91%
UBA,"Urstadt Biddle Properties Inc",21.86,+6.10,+0.55%,-3.53%,+9.90%,+3.50%
UCBI,"United Comm Banks",30.23,+6.60,+7.43%,-2.61%,-7.10%,+7.16%
UCTT,"Ultra Clean Holdings",14.48,-41.10,-37.29%,-9.27%,-17.02%,-40.99%
UEIC,"Universal Elect In",35.25,-27.10,-25.40%,+8.63%,-26.94%,-49.06%
UFCS,"United Fire Group I",60.54,+44.10,+32.82%,+12.01%,+19.90%,+36.75%
UFI,"Unifi Inc",30.07,-14.20,-16.17%,-4.14%,-0.13%,-4.57%
UFPI,"Universal Forest Prd",35.6,+18.50,-5.37%,-1.87%,+10.01%,+23.67%
UHT,"Universal Health Realty Income Trust",65.02,-13.60,-13.43%,+0.09%,+5.35%,-17.05%
UIHC,"United Insurance Hld",20.29,+26.30,+17.62%,+3.57%,+6.45%,+28.42%
UNF,"Unifirst Corp",184.85,+30.20,+12.10%,+3.35%,+15.57%,+30.64%
UNT,"Unit Corp",24.41,+33.00,+10.95%,-5.68%,+5.49%,+33.83%
USCR,"U S Concrete Inc",51.4,-38.30,-38.55%,-0.63%,-12.29%,-32.81%
USPH,"U.S. Physical Therapy",106,+75.50,+46.81%,+8.94%,+16.55%,+69.06%
UVE,"Universal Insurance Holdings Inc",42.1,+92.40,+53.93%,+21.33%,+27.19%,+85.05%
UVV,"Universal Corp",66,-2.30,+25.71%,-0.08%,+37.50%,+2.17%
VAC,"Marriot Vacations Worldwide Cor",119.13,-3.30,-11.89%,+8.00%,-11.38%,+2.64%
VECO,"Veeco Instrument",14.55,-46.80,-2.02%,+4.68%,-9.06%,-53.81%
VG,"Vonage Holdings",12.88,+83.70,+26.65%,+4.72%,+14.49%,+88.03%
VIAV,"Viavi Solutions",10.1,-2.90,+15.56%,+1.61%,+5.54%,-8.01%
VICR,"Vicor Cp",57.55,+204.20,+175.36%,+32.45%,+60.08%,+197.42%
VIVO,"Meridian Bioscience",15.45,+10.40,+10.36%,-3.44%,+5.46%,+5.46%
VRA,"Vera Bradley",12.99,+18.20,+6.65%,-10.54%,+12.18%,+30.55%
VREX,"Varex Imaging Corp",37.6,+17.90,-6.40%,+5.00%,+3.84%,+22.40%
VRTS,"Virtus Inv Prts",129.4,+14.00,+12.47%,+0.94%,+12.72%,+11.46%
VRTU,"Virtusa Corp",53.22,+53.10,+20.74%,+10.92%,+11.53%,+57.74%
VRTV,"Veritiv Corp",36.35,+1.50,+25.78%,-6.79%,-4.97%,-4.97%
