Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",12.7,+132.80,+188.64%,+72.79%,+156.57%,+120.87%
VSTO,"Vista Outdoor Inc",18.25,+6.70,+25.26%,+17.06%,+31.20%,-21.17%
VVI,"Viad Corp",62.05,+20.10,+12.00%,+8.96%,+19.67%,+15.98%
WABC,"Westamerica Bancorp",64.1,+23.80,+7.64%,+8.42%,+10.94%,+27.64%
WAGE,"Wageworks Inc",52.8,-7.50,-14.84%,+2.23%,+17.07%,-8.09%
WD,"Walker & Dunlop",55.23,+14.70,+16.27%,-7.24%,-1.41%,+17.06%
WDFC,"W D 40 Co",172.7,+66.40,+46.36%,+8.14%,+23.31%,+63.77%
WDR,"Waddell & Reed Financial",21.05,+13.50,-5.77%,+10.50%,+6.05%,+17.73%
WETF,"Wisdomtree Invstmnts",8.09,-23.00,-35.54%,-11.00%,-29.71%,-9.10%
WGO,"Winnebago Industries",37.55,-3.20,-32.46%,-9.95%,-2.47%,+8.53%
WING,"Wingstop Inc",63.43,+91.30,+62.72%,+21.68%,+21.79%,+81.90%
WIRE,"Encore Wire Cp",51.7,+21.90,+6.27%,+6.16%,+5.73%,+37.14%
WLH,"William Lyon Homes",21.44,-16.10,-26.27%,-9.15%,-14.24%,-5.84%
WNC,"Wabash National Corp",19.1,-9.10,-11.98%,-3.92%,-9.65%,-5.91%
WPG,"Washington Prime Group Inc",7.92,-0.70,+11.24%,+2.99%,+10.77%,-5.83%
WRLD,"World Acceptance Cp",118.02,+37.90,+46.21%,-4.81%,+7.58%,+61.34%
WSR,"Whitestone REIT",13.57,+9.60,-5.83%,+6.43%,+13.18%,+5.85%
WTS,"Watts Water Technologies",84.5,+32.50,+11.26%,+0.60%,+7.57%,+34.88%
WWE,"World Wrestling Entertainment",80.92,+301.50,+164.62%,-2.41%,+39.85%,+289.23%
WWW,"Wolverine World Wide",38.49,+49.60,+20.73%,+6.53%,+16.88%,+48.38%
XOXO,"Xoxo Group Inc",29.94,+52.50,+62.19%,-11.86%,-2.79%,+65.14%
XPER,"Xperi Corp",16.45,-36.30,-32.58%,unch,-21.48%,-35.36%
ZEUS,"Olympic Steel Inc",21.74,+17.60,+1.16%,-3.81%,-5.81%,+29.95%
ZUMZ,"Zumiez Inc",29.9,+104.80,+43.58%,+38.11%,+21.05%,+161.14%
"Downloaded from Barchart.com as of 08-21-2018 07:06pm CDT"
