Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
ITRI,"Itron Inc",65.15,"64% Buy",60.83%,31.06%,295590,55.26,79.95
IVC,"Invacare Corp",15.2,"96% Sell",31.97%,33.45%,370550,13.15,20
IVR,"Invesco Mortgage Capital Inc",16.16,"24% Sell",49.37%,11.98%,700595,15.15,18.86
JBSS,"John B Sanfilippo",73.14,"32% Sell",42.36%,31.78%,79175,54.32,79.37
JBT,"John Bean Technologies Corp",113.5,"96% Buy",63.73%,25.91%,150910,84.81,122.65
JCP,"J.C. Penney Company Inc",1.83,"88% Sell",35.70%,122.66%,17968256,1.6,4.75
JJSF,"J J Snack Foods",143.38,"48% Sell",41.94%,24.36%,65830,124.1,159.05
JRVR,"James River Gp HD",41.21,"72% Buy",57.12%,16.48%,98025,32.17,44.34
KALU,"Kaiser Aluminum",109.13,"32% Buy",50.86%,21.63%,90470,90.93,119.66
KAMN,"Kaman Corp",65.67,"40% Sell",45.48%,18.09%,156265,47.97,75.08
KELYA,"Kelly Svcs Cl A",26.01,"72% Buy",65.30%,18.46%,133210,21.18,32.31
KEM,"Kemet Corp",25.58,"32% Buy",52.38%,37.69%,1177510,13.73,29.85
KFY,"Korn/Ferry International",66.41,"56% Buy",54.63%,22.25%,405320,31.99,68.98
KIRK,"Kirkland's Inc",12.08,"80% Buy",60.14%,22.78%,85135,8.55,13.48
KLIC,"Kulicke and Soffa",25.62,"8% Sell",47.18%,24.97%,565985,18.22,28.71
KN,"Knowles Corp",17.54,"56% Buy",59.34%,13.88%,700875,10.94,18.32
KOP,"Koppers Holdings Inc",35,"72% Sell",40.75%,36.11%,184565,33.65,51.8
KOPN,"Kopin Cp",2.28,"80% Sell",33.42%,88.40%,415570,2.12,4.6
KRA,"Kraton Performance Polymers Inc",48.15,"8% Buy",52.89%,31.61%,143600,31.48,53.99
KRG,"Kite Realty Group Trust",17.51,"96% Buy",60.88%,17.40%,498965,13.87,20.79
KS,"Kapstone Paper and Packaging Corp",34.31,"72% Sell",39.08%,3.99%,531440,20.42,35.01
KWR,"Quaker Chemical Corp",177.34,"96% Buy",63.67%,41.00%,42290,133.91,180
LABL,"Multi Color Cp",61.1,"88% Sell",41.29%,40.53%,94020,57.76,89.7
LAD,"Lithia Motors",85.79,"56% Sell",40.59%,28.51%,288465,78.85,127.99
LCI,"Lannett Co Inc",5.15,"96% Sell",23.34%,328.46%,2331995,4.6,30.35
LCII,"Lci Industries",92.4,"24% Sell",47.00%,51.62%,196155,80.95,132.73
LDL,"Lydall Inc",44.55,"24% Buy",53.49%,44.04%,85140,37.5,60
LGIH,"LGI Homes Inc",56.76,"8% Sell",49.71%,49.64%,345455,40.73,81.88
LGND,"Ligand Pharm",251.32,"96% Buy",63.65%,42.63%,399125,123.11,255.38
LHCG,"LHC Group Inc",99.47,"96% Buy",74.05%,24.36%,237515,58.65,99.82
LION,"Fidelity Southern Cp",24.19,Hold,46.34%,12.65%,79875,20.28,27.05
LKSD,"Lsc Communications Inc",12.34,"32% Sell",45.66%,89.57%,391795,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",17.33,"64% Sell",31.23%,85.91%,1873690,16.9,41.33
LMAT,"Lemaitre Vascular",35.67,Hold,46.21%,22.17%,106315,28.23,41.28
LMNX,"Luminex Corp",28,"16% Sell",44.78%,120.41%,507375,18.62,35.37
LNN,"Lindsay Corp",92.4,Hold,49.02%,22.01%,46035,83.57,103.03
LNTH,"Lantheus Holdings",14.55,"8% Buy",54.09%,61.63%,260495,12.8,24.45
LOCO,"El Pollo Loco",12.5,"96% Buy",63.96%,22.88%,269095,9.05,12.75
LPSN,"Liveperson Inc",26,"100% Buy",68.66%,29.13%,549155,10.8,26.3
LQDT,"Liquidity Services",7.25,"56% Buy",55.74%,40.12%,94000,4.34,8
LTC,"Ltc Properties",45.68,"96% Buy",68.51%,13.44%,157230,34.46,49.59
LTXB,"Legacytexas Fnl",45.58,"72% Buy",62.05%,16.76%,207570,34.58,46.45
LXP,"Lexington Realty Trust",9.17,"96% Buy",61.55%,11.88%,782140,7.59,10.65
LXU,"Lsb Industries Inc",7.11,"72% Buy",57.92%,35.94%,108290,4.75,10.05
LZB,"La-Z-Boy Inc",33.3,"88% Buy",55.60%,60.35%,548425,23.15,39.15
MANT,"Mantech Intl Cp A",64.98,"96% Buy",67.86%,22.36%,134950,38.37,65.72
MATW,"Matthews Intl Corp",53,"16% Sell",44.84%,17.11%,117245,47.7,65.1
MATX,"Matson Inc",36.52,"40% Buy",51.23%,20.00%,171345,23.89,40.32
MCRI,"Monarch Casino",47.67,"64% Buy",55.56%,19.40%,72890,33.8,49.63
MCS,"Marcus Corp",39.2,"64% Buy",61.62%,33.73%,124725,23.55,40.45
MDC,"M.D.C. Holdings",32.55,"96% Buy",58.81%,24.46%,392625,26.45,37.45
MDCO,"Medicines Co",38.92,"16% Buy",51.95%,16.17%,644700,24.45,41.57
MDXG,"Mimedx Group Inc",4.45,Hold,50.37%,90.23%,2383145,3.01,18.25
MED,"Medifast Inc",224.79,"96% Buy",71.64%,75.53%,250195,54.06,229.2
MEI,"Methode Electronics",39.85,"16% Sell",50.06%,20.35%,145845,36.75,48.44
MGLN,"Magellan Health",75.1,"40% Sell",32.75%,16.71%,258590,71.03,112.25
MGPI,"MGP Ingredients Inc",74.76,"80% Sell",38.41%,55.18%,250420,55.04,99.73
MHLD,"Maiden Holdings Ltd",4.05,"88% Sell",26.50%,191.85%,672570,3.8,9.1
MHO,"M/I Homes",26.08,"24% Sell",47.22%,24.49%,245375,24.08,37.41
MINI,"Mobile Mini Inc",43.2,"72% Sell",42.65%,21.11%,199780,28.1,50.4
MLI,"Mueller Industries",33.22,"96% Buy",61.97%,23.36%,199600,25.26,37.57
MMSI,"Merit Medical Sys",57.65,"96% Buy",60.79%,19.21%,284545,36.21,61.17
MNRO,"Monro Muffler Brak",70.5,"72% Buy",59.02%,24.73%,251715,45.45,71.85
MNTA,"Momenta Pharma",27.15,"40% Buy",52.02%,43.87%,413925,11.85,32.2
MOG.A,"Moog Inc Cl A",79.45,"8% Buy",54.80%,23.15%,95460,71.56,93.93
MOV,"Movado Group Inc",50.95,"64% Buy",57.02%,24.16%,150815,23.15,53.72
MPAA,"Motorcar Parts Amer",26.08,"96% Buy",73.49%,28.73%,230665,18.09,30.16
MRCY,"Mercury Sys Inc",51.85,"96% Buy",72.36%,59.48%,518020,30.11,55
MRTN,"Marten Transport L",22,"48% Sell",45.64%,25.06%,208660,15.75,29.6
MSTR,"Microstrategy Cl A",149.67,"100% Buy",68.88%,24.16%,95815,122.16,150.08
MTH,"Meritage Corp",43.2,"16% Sell",48.56%,23.91%,427740,38.8,55.5
MTRN,"Materion Corp",63.6,"64% Buy",63.91%,18.07%,99885,37.3,65.1
MTRX,"Matrix Service Co",21.35,"96% Buy",61.91%,35.23%,169190,10.1,21.75
MTSC,"M T S Systems Cp",52.55,"16% Sell",48.54%,24.74%,74330,42,57.5
MXL,"Maxlinear Inc",18.92,"32% Buy",57.46%,30.82%,1174200,15.39,28.06
MYE,"Myers Industries",22.75,"88% Buy",65.39%,53.96%,159320,17.7,24.6
MYGN,"Myriad Genetics Inc",48.62,"100% Buy",71.93%,44.82%,799875,27.23,49.85
MYRG,"MYR Group Inc",35.06,"40% Sell",45.62%,53.36%,104315,23.56,40.81
NANO,"Nanometrics Inc",44.14,"72% Buy",60.49%,54.83%,594330,22.08,48.26
NAVG,"Navigators Grp Inc",69.5,"96% Buy",74.91%,36.30%,311230,45.8,70.13
NBHC,"National Bank Holdings Corp",40.63,"72% Buy",57.00%,12.78%,89100,30.25,41.44
NBTB,"NBT Bancorp Inc",41.14,"96% Buy",59.51%,16.16%,62990,31.28,41.88
NCI,"Navigant Consulting",23.92,"72% Buy",54.29%,56.38%,396390,14.66,25.85
NE,"Noble Corp",6.29,"72% Buy",58.44%,44.66%,4769790,3.22,6.84
NEOG,"Neogen Cp",88.78,"100% Buy",66.90%,18.37%,154595,48.84,89.09
NEWM,"New Media Investment Group Inc",15.81,"56% Sell",33.24%,31.65%,580120,13.32,19.1
NFBK,"Northfield Bncrp Del",16.6,"32% Buy",51.10%,18.44%,57290,15.14,18.39
NGVT,"Ingevity Corp",100.42,"88% Buy",63.96%,22.44%,166370,58.79,101.67
NLS,"Nautilus Group",15.35,"48% Buy",59.97%,27.47%,245495,11.3,17.38
NMIH,"Nmi Holdings Cmn A",22.3,"88% Buy",69.64%,29.96%,420290,10.1,22.5
NP,"Neenah Paper",89.45,"56% Buy",57.52%,12.06%,64830,75.5,95.4
NPK,"National Presto Industries",139.05,"96% Buy",70.99%,24.67%,33000,88.8,140.3
NPO,"Enpro Industries",75.34,"56% Buy",54.11%,35.64%,185530,63.73,94.79
NR,"Newpark Resources",10.8,"72% Buy",55.44%,42.29%,550645,7.35,11.65
NSA,"National Storage Affiliates Tru",28.37,"40% Sell",45.09%,18.87%,367690,21.84,32.28
NSIT,"Insight Enterpr",56.23,"96% Buy",71.48%,30.81%,278935,32.1,56.35
NSP,"Insperity Inc",115.35,"96% Buy",67.70%,44.97%,326670,39.25,116.45
NTGR,"Netgear Inc",73.05,"72% Buy",61.91%,29.04%,419510,44.2,78.3
NTRI,"Nutrisystem Inc",38.4,"8% Buy",46.11%,52.78%,762440,26.06,60.8
NWBI,"Northwest Bancshares",18.34,"88% Buy",58.88%,10.35%,344525,15.06,18.56
NWN,"Northwest Natural Gas Company",63.65,Hold,49.49%,16.14%,117505,51.5,69.5
NX,"Quanex Building Products Corp",16.75,"64% Sell",44.33%,27.98%,110645,16,24.6
NYMT,"New York Mtge Trust",6.35,"80% Buy",58.24%,14.01%,2451615,5.35,6.54
OCLR,"Oclaro Inc",9.41,"96% Buy",63.03%,14.91%,1395550,5.61,10.2
ODP,"Office Depot",3.34,"96% Buy",68.93%,51.83%,5472795,2,4.65
OFG,"Oriental Financial Group",16.55,"16% Buy",54.23%,36.09%,446710,7.8,17.75
OFIX,"Orthofix Intl Nv",53.51,"64% Sell",40.88%,64.14%,207890,47.16,61.98
OIS,"Oil States International",33.95,"8% Buy",55.02%,36.67%,545170,20.23,38.95
OMCL,"Omnicell Inc",68.2,"96% Buy",74.96%,22.04%,364445,39.75,68.8
OMI,"Owens & Minor",16.66,"24% Buy",50.48%,81.97%,1355110,14.07,29.85
ONB,"Old National Bncp",20.1,"96% Buy",60.30%,13.91%,599960,15.38,20.55
OPB,"Opus Bank",28.3,"48% Sell",45.58%,12.92%,138940,21.06,30.95
ORIT,"Oritani Financial",16.45,"72% Buy",55.34%,13.57%,190045,15,17.7
ORN,"Orion Group Holdings Inc",8.78,Hold,49.11%,35.62%,252970,5.21,9.83
OSIS,"O S I Systems Inc",76.63,"24% Buy",46.89%,23.16%,136305,50.5,96.64
OSPN,"Onespan Inc.",18.4,"8% Buy",49.46%,45.03%,231480,11.05,25.45
OSUR,"Orasure Tech Inc",16.15,"80% Sell",41.96%,15.97%,403640,12.86,23.01
OXM,"Oxford Industries",93.32,"32% Buy",54.88%,19.23%,86805,57.54,97.19
PAHC,"Phibro Anl Htlh A",50.75,"96% Buy",60.68%,20.10%,107215,32.05,51.09
PARR,"Par Petroleum Corp",18.16,"72% Buy",60.88%,15.79%,165085,16.42,21.94
PATK,"Patrick Inds Inc",63.4,"80% Buy",55.34%,40.89%,168930,45.93,72.35
PDCE,"Pdc Energy Inc",54.21,"56% Sell",43.57%,54.86%,1007105,37.15,66.2
PDFS,"Pdf Solutions Inc",9.86,"72% Sell",39.83%,49.64%,255905,9.27,18.48
PEI,"Pennsylvania Real Estate Investment",10.42,"48% Sell",46.66%,32.14%,839695,8.86,12.52
PENN,"Penn Natl Gaming Inc",34.55,"56% Buy",58.48%,24.53%,1154375,20.65,36.9
PERY,"Perry Ellis Int",27.7,"8% Sell",45.69%,26.09%,105540,19.67,29.59
PES,"Pioneer Energy Services Corp",3.4,Hold,40.87%,159.65%,888215,1.6,6.35
PETS,"Petmed Express Inc",37,"64% Sell",44.95%,25.31%,420990,31.81,57.8
PFBC,"Preferred Bank La",62.09,"56% Sell",45.24%,16.49%,90900,49.84,69.48
PFS,"Provident Financial Services",25.63,"24% Sell",41.68%,14.02%,175440,23.26,29.12
PGNX,"Progenics Pharmaceut",7.7,"40% Sell",44.89%,65.78%,2341720,5.01,9.42
PGTI,"Pgt Inc",24.75,"72% Buy",58.81%,31.40%,539405,12.65,25.95
PJC,"Piper Jaffray Companies",78,"32% Buy",52.12%,17.20%,65780,52.75,99.8
PKE,"Park Electrochemical Corp",21.34,"32% Sell",42.93%,18.18%,83140,16.45,24.16
PLAB,"Photronics Inc",10.8,"100% Buy",75.84%,48.39%,532550,7.2,11
PLAY,"Dave & Buster's Ente",57.45,"100% Buy",73.87%,20.31%,693040,37.85,60.66
PLCE,"Children's Place Inc",137.85,"80% Buy",61.98%,23.63%,616415,99.9,161.65
PLUS,"Eplus Inc",101.95,"72% Buy",56.99%,22.95%,63490,67.65,107.25
PLXS,"Plexus Cp",60.95,"8% Sell",50.34%,10.45%,129230,49.8,66.78
PMT,"Pennymac Mortgage Investment Trust",19.81,"80% Buy",60.72%,13.92%,305915,14.87,20.07
POWI,"Power Integratn",72.7,"24% Sell",47.14%,17.28%,143115,60.55,86.6
POWL,"Powell Inds Inc",40.08,"72% Buy",66.27%,24.78%,38080,22.8,41.42
PPBI,"Pacific Premier Bncp",39.6,"24% Buy",59.05%,13.47%,275540,32.05,46.05
PRA,"Pro-Assurance Corp",48,"80% Buy",76.06%,20.70%,405515,34.95,63.45
PRAA,"Pra Group Inc",37.85,"40% Sell",43.59%,39.06%,275350,25.72,43.75
PRFT,"Perficient Inc",28.03,"100% Buy",62.87%,18.66%,138295,17.45,28.24
PRGS,"Progress Software",40.6,"88% Buy",60.85%,21.48%,229155,32.79,53.6
PRLB,"Proto Labs Inc",146.9,"96% Buy",68.40%,26.66%,108220,69.3,147.1
PRSC,"Providence Svc Cp",66.91,"72% Sell",39.84%,40.97%,74945,50.51,83.9
PSB,"Business Parks",129.35,"32% Buy",54.00%,10.72%,69640,107.91,137.6
PUMP,"Propetro Holding Corp",16.82,"48% Buy",53.59%,47.03%,1161595,10.97,22.88
PVAC,"Penn Va Corp",83.43,"32% Buy",54.37%,39.45%,154900,32.49,96.13
QHC,"Quorum Health Corp",4.28,"72% Sell",46.03%,65.54%,338765,3.8,10
QLYS,"Qualys Inc",90.05,"56% Buy",54.47%,25.87%,397660,45.1,98.3
QNST,"Quinstreet Inc",16.02,"100% Buy",64.44%,62.73%,817305,4.8,16.42
QSII,"Quality Systems Inc",22.37,"96% Buy",65.96%,27.82%,238020,12.24,23.73
RAVN,"Raven Industries Inc",48.65,"100% Buy",80.59%,48.67%,107445,26.7,49.8
RCII,"Rent-A-Center Inc",14.74,"32% Buy",63.43%,5.48%,906875,7.22,14.94
RECN,"Resources Connect",15.75,"56% Sell",44.47%,15.13%,120180,12.05,17.95
REGI,"Renewable Energy",26.4,"96% Buy",86.50%,45.74%,864705,9.5,26.83
REI,"Ring Energy Inc",12.07,"40% Sell",45.99%,34.57%,412300,11.11,17.35
REX,"Rex American Resources Corp",79.61,"64% Buy",59.25%,21.35%,22400,70.48,96.62
RGEN,"Repligen Cp",52.95,"100% Buy",72.29%,21.70%,305785,29.56,53.46
RGNX,"Regenxbio Inc",66.15,"8% Buy",46.91%,33.03%,575605,19.45,85.1
RGR,"Sturm Ruger & Company",61.5,"64% Buy",63.10%,27.60%,182010,43,64.55
RGS,"Regis Corp",21.4,"100% Buy",80.15%,49.00%,287895,12.1,22.4
RH,"Restoration Hardware Holdings",156.34,"96% Buy",64.75%,29.27%,694140,44,164.49
RLI,"Rli Corp",77.59,"80% Buy",70.34%,10.24%,133905,50.34,78.42
RMAX,"Re/Max Holdings Inc",49.5,"32% Sell",42.22%,24.23%,136190,43.85,67.5
RMBS,"Rambus Inc",11.92,"88% Sell",38.83%,27.07%,870215,11.5,15.5
ROCK,"Gibraltar Ind Inc",45.7,"96% Buy",64.20%,28.55%,155140,27.65,46.6
ROG,"Rogers Corp",135.19,"96% Buy",63.60%,34.78%,136285,105.6,184
ROIC,"Retail Opp Invts Cp",19.65,"96% Buy",61.74%,11.80%,863600,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",13.94,"96% Buy",63.83%,20.26%,652765,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",5.22,"32% Sell",46.15%,87.84%,1183950,4.48,10.68
RRGB,"Red Robin Gourm",40.75,"48% Sell",39.47%,78.01%,544805,36.2,70.1
RTEC,"Rudolph Technologies",27.55,"56% Sell",42.51%,24.26%,232605,21.45,34.55
RUTH,"Ruth's Hospitality",31.6,"96% Buy",61.35%,59.24%,267480,17.95,33.95
RWT,"Redwood Trust",16.55,"48% Buy",52.80%,13.18%,1071375,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",21.03,"80% Buy",65.11%,38.45%,815120,13.31,22.96
SAFT,"Safety Ins Group Inc",95.95,"88% Buy",63.44%,15.27%,29135,67.5,97.25
SAH,"Sonic Automotive",21.75,"72% Buy",55.62%,37.09%,162975,16.2,23.6
SAIA,"Saia Inc",77.05,"8% Sell",49.50%,17.16%,206685,51.4,87.05
SANM,"Sanmina Corp",30.6,"48% Buy",53.80%,14.82%,317040,24.6,39.4
SBCF,"Seacoast Banking Cp",31.42,"24% Buy",54.02%,37.09%,249900,20.58,34.95
SBSI,"Southside Bancshares",35.87,"88% Buy",55.94%,17.08%,83285,31.2,37.57
SCHL,"Scholastic Cp",41.95,"8% Sell",47.20%,15.10%,93815,33.51,47.76
SCL,"Stepan Company",88.83,"80% Buy",61.90%,16.63%,66690,68.09,90.96
SCSC,"Scansource Inc",42.55,"88% Buy",57.43%,22.72%,69480,31.4,45.35
SCVL,"Shoe Carnival Inc",33.67,"72% Buy",55.17%,30.14%,201165,15.07,36.33
SEDG,"Solaredge Tech",47.78,"48% Sell",45.07%,63.92%,1048065,24.7,70.74
SEM,"Select Medical Holdings Corp",19.5,"16% Buy",50.65%,34.06%,687655,15.85,21.65
SENEA,"Seneca Foods Cp A",30.6,"80% Buy",56.92%,42.51%,20315,25.45,36.6
SFBS,"Servisfirst Bancs",43.07,"40% Buy",51.46%,16.19%,84720,32.54,44.95
SFLY,"Shutterfly Inc",74.99,"64% Sell",33.98%,29.86%,1045740,39.76,100.34
SFNC,"Simmons First Natl",31.1,"56% Buy",53.74%,16.70%,212635,24.98,33.45
SHAK,"Shake Shack Inc",58.55,"32% Buy",45.15%,51.95%,1065100,30.12,70.12
SHOO,"Steven Maddens Ltd",58.3,"96% Buy",62.66%,16.27%,383830,37.25,58.95
SIGI,"Selective Ins Group",63.85,"80% Buy",66.94%,22.30%,138910,46.28,64.25
SJI,"South Jersey Industries",33.07,"8% Sell",48.01%,15.11%,427800,25.96,36.41
SKYW,"Skywest Inc",64,"100% Buy",65.13%,22.57%,193380,32.25,65.32
SLCA,"U.S. Silica Holdings Inc",22.64,"88% Sell",38.40%,40.13%,2085420,22.1,38.7
SMCI,"Super Micro Computer",16.38,"80% Sell",28.71%,72.12%,2728185,14.2,27.9
SMP,"Standard Motor Products",50.93,"96% Buy",59.81%,21.35%,97105,40.56,51.8
SMTC,"Semtech Corp",50.45,"64% Buy",55.07%,28.46%,318380,31.3,51.95
SNBR,"Sleep Number Corporation",32.57,"96% Buy",60.65%,23.60%,574030,26.22,40.72
SONC,"Sonic Cp",34.53,"8% Buy",52.26%,23.22%,534235,22.11,37.44
SPOK,"Spok Holdings Inc",15.6,"80% Buy",56.80%,24.90%,118335,13.75,18.85
SPPI,"Spectrum Pharma Inc",24.53,"100% Buy",65.19%,46.12%,1040640,9.03,24.63
SPSC,"Sps Commerce Inc",97.2,"96% Buy",73.54%,22.24%,208580,45.02,97.54
SPTN,"Spartannash Company",21.47,"56% Sell",40.42%,73.39%,212320,16.32,27.72
SPXC,"SPX Corp",34.35,"56% Sell",42.66%,21.65%,178325,23.41,39.28
SR,"Spire Inc",75.65,"56% Buy",60.54%,13.42%,206270,60.08,82.85
SRCI,"Src Energy Inc",9.7,"80% Sell",42.03%,50.77%,3143305,7.37,13.32
SRDX,"Surmodics Inc",74.15,"96% Buy",74.71%,37.74%,134335,25,75.1
SSD,"Simpson Manufacturing Company",74.73,"88% Buy",67.73%,68.18%,383660,42.41,74.91
SSP,"E.W. Scripps Company",14.57,"80% Buy",58.23%,30.82%,333690,10.69,19.26
SSTK,"Shutterstock Inc",52.96,"96% Buy",59.54%,36.31%,277430,29.85,54
STBA,"S&T Bancorp Inc",47.53,"100% Buy",66.88%,12.62%,67045,33.92,47.7
STC,"Stewart Information Services Corp",45.24,"80% Buy",57.76%,9.52%,75610,34.48,47.37
STMP,"Stamps.Com Inc",235.3,"72% Sell",41.60%,52.30%,388800,160,285.74
STRA,"Strayer Education",136.01,"96% Buy",66.58%,49.03%,185865,76.41,138.84
SUP,"Superior Industries International",21.9,"72% Buy",64.30%,53.56%,188235,12.7,22.95
SUPN,"Supernus Pharm",44.55,"72% Sell",35.35%,43.22%,969570,33.3,61.25
SVU,"Supervalu Inc",32.22,"80% Buy",75.17%,5.81%,2158620,13.6,32.4
SWM,"Schweitzer-Mauduit International",40.54,"80% Sell",43.73%,32.57%,125750,37.05,48.06
SXC,"Suncoke Energy Inc",11.29,"16% Sell",42.70%,32.82%,330500,8.36,14.32
SXI,"Standex International Corp",112.1,"96% Buy",65.66%,15.58%,33585,89.4,112.9
SYKE,"Sykes Enterprises",29.3,"24% Buy",50.08%,14.32%,100925,25.9,32.15
TBI,"Trueblue Inc",29.4,"96% Buy",59.85%,26.80%,256540,19.75,29.85
TCMD,"Tactile Systems Technology Inc",64.65,"96% Buy",66.41%,65.09%,281540,22.72,65.96
TG,"Tredegar Corp",21.55,"56% Sell",43.28%,90.11%,156620,15.35,26.5
TGI,"Triumph Group",21.15,"8% Sell",51.53%,68.43%,653340,17.75,34.58
THRM,"Gentherm Inc",49,"96% Buy",70.72%,24.55%,197705,29.8,49.8
TILE,"Interface Inc",23.4,"8% Buy",53.98%,18.54%,294240,18.65,26.25
TISI,"Team Inc",25.2,"96% Buy",67.68%,28.83%,375805,11,25.55
TIVO,"Tivo Corp",13,"16% Buy",53.75%,43.40%,983130,11.3,20.17
TLRD,"Tailored Brands Inc",22.29,"16% Sell",46.85%,46.93%,1104205,11.55,35.94
TMP,Tompkinstrustco,88.01,"48% Buy",54.01%,14.19%,22385,71.27,91.99
TMST,"Timken Steel Corp",13.92,"32% Sell",41.75%,43.76%,506155,12.54,20.24
TNC,"Tennant Company",75,"64% Sell",41.84%,25.75%,79390,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.5,"64% Buy",56.39%,34.01%,691955,12.27,17.1
TREX,"Trex Company",80.86,"80% Buy",63.47%,70.63%,487590,36.15,84.21
TRHC,"Tabula Rasa Healthcare Inc",83.34,"96% Buy",76.64%,39.02%,350495,19.62,85.26
TRST,"Trustco Bank Corp NY",9.4,"100% Buy",58.64%,14.36%,325090,7.51,9.7
TTEC,"Teletech Hldgs",25.3,"88% Sell",28.94%,84.16%,65445,24.35,43.75
TTEK,"Tetra Tech Inc",69.7,"80% Buy",68.11%,33.93%,305990,40.1,70.75
TTI,"Tetra Technologies",4.77,"56% Buy",54.61%,52.43%,629670,1.87,5.11
TTMI,"TTM Technologies I",17.98,"24% Buy",48.16%,42.78%,766870,13.61,19.91
TTS,"Tile Shop Hldgs",7.95,"24% Sell",48.00%,29.34%,288190,5.15,16.05
TVPT,"Travelport Worldwide Ltd",18.66,"16% Sell",49.68%,41.46%,1160680,12.1,20.3
TVTY,"Tivity Health",32.95,"72% Sell",39.81%,21.95%,457635,29.95,48.5
TWI,"Titan International",7.6,"72% Sell",35.77%,128.42%,774655,6.71,14.53
TYPE,"Monotype Imag. Hold.",21.9,"56% Buy",59.55%,24.20%,281525,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",23.11,"88% Buy",62.98%,9.42%,61945,17.2,23.94
UCBI,"United Comm Banks",30.53,"80% Sell",44.94%,17.83%,374830,24.47,34.18
UCTT,"Ultra Clean Holdings",14.03,"48% Sell",42.55%,46.03%,779560,12.75,34.59
UEIC,"Universal Elect In",42.75,"64% Buy",63.26%,85.49%,154315,26.97,67.44
UFCS,"United Fire Group I",50.92,"32% Sell",39.86%,42.31%,81410,38.95,61.56
UFI,"Unifi Inc",32.77,"40% Buy",55.86%,28.86%,66360,28.97,39.21
UFPI,"Universal Forest Prd",37.06,"40% Buy",51.38%,19.46%,199860,26.7,39.58
UHT,"Universal Health Realty Income Trust",74.51,"96% Buy",74.45%,13.70%,29355,53,78.61
UIHC,"United Insurance Hld",20.72,"16% Buy",51.06%,15.45%,73130,13.6,22.23
UNF,"Unifirst Corp",182.35,"24% Sell",45.22%,13.54%,56000,136.55,193.05
UNT,"Unit Corp",27.48,"96% Buy",61.38%,37.21%,325930,15.29,28.68
USCR,"U S Concrete Inc",48.7,"88% Sell",41.82%,57.63%,407395,44,86.35
USPH,"U.S. Physical Therapy",118.55,"96% Buy",69.19%,39.85%,65345,56.5,120.75
UVE,"Universal Insurance Holdings Inc",45.4,"80% Buy",72.85%,22.51%,250860,15.07,45.9
UVV,"Universal Corp",59.9,"24% Sell",42.72%,57.36%,226265,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",124.83,"64% Buy",57.21%,28.38%,262785,107.17,154.14
VECO,"Veeco Instrument",10.85,"80% Sell",35.21%,87.75%,816170,10,22.35
VG,"Vonage Holdings",14.26,"88% Buy",60.55%,32.26%,1457520,7.62,14.61
VIAV,"Viavi Solutions",11.47,"96% Buy",68.05%,28.69%,2476325,8.34,11.51
VICR,"Vicor Cp",60,"24% Buy",59.95%,34.96%,280135,16.3,64.5
VIVO,"Meridian Bioscience",15.65,"32% Buy",54.32%,20.91%,156170,13.53,17.1
VRA,"Vera Bradley",14.99,"80% Buy",61.29%,26.95%,227865,6.99,15.47
VREX,"Varex Imaging Corp",31.14,"48% Sell",41.52%,109.96%,479750,27.31,43.76
VRTS,"Virtus Inv Prts",128.55,"16% Sell",47.32%,22.47%,44670,103.81,138.02
VRTU,"Virtusa Corp",57.57,"100% Buy",67.28%,25.21%,149325,33.5,57.77
VRTV,"Veritiv Corp",48.35,"88% Buy",68.99%,51.70%,79850,20.35,51
VSI,"Vitamin Shoppe Inc",13.65,"96% Buy",82.05%,101.48%,799635,2.95,13.85
VSTO,"Vista Outdoor Inc",18.01,"40% Buy",59.62%,53.20%,558285,12.35,23.71
VVI,"Viad Corp",61.95,"96% Buy",70.24%,13.86%,55325,49.2,62.3
WABC,"Westamerica Bancorp",63.8,"88% Buy",61.76%,16.55%,90220,49.38,64.76
WAGE,"Wageworks Inc",52.7,"16% Buy",50.96%,31.10%,229890,38.4,65.8
WD,"Walker & Dunlop",54.9,"72% Sell",45.47%,27.72%,221195,42.66,61.44
WDFC,"W D 40 Co",174.95,"96% Buy",74.38%,11.57%,49340,106.3,175.45
WDR,"Waddell & Reed Financial",20.57,"40% Buy",55.23%,33.82%,938635,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.07,"72% Sell",34.79%,34.08%,1296205,7.7,13.41
WGO,"Winnebago Industries",37.3,"72% Sell",43.78%,37.10%,370810,34.22,58.65
WING,"Wingstop Inc",65.97,"96% Buy",73.33%,60.16%,730510,31.53,66.57
WIRE,"Encore Wire Cp",51.85,"48% Buy",57.40%,31.65%,80635,39.7,58.7
WLH,"William Lyon Homes",20.35,"88% Sell",37.63%,33.84%,484095,19.77,32.95
WNC,"Wabash National Corp",18.81,"16% Sell",47.94%,30.27%,465375,17.47,26.54
WPG,"Washington Prime Group Inc",7.86,"40% Buy",53.31%,31.89%,2009315,5.4,8.87
