Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VRTU,"Virtusa Corp",51.93,+48.70,+17.81%,+6.68%,+7.87%,+54.42%
VRTV,"Veritiv Corp",36.25,+17.40,+25.43%,-9.03%,-4.73%,-4.86%
VSI,"Vitamin Shoppe Inc",8,+20.50,+81.82%,+15.11%,+61.62%,-26.27%
VSTO,"Vista Outdoor Inc",15.96,-12.10,+9.54%,+3.03%,-4.72%,-31.00%
VVI,"Viad Corp",57.15,+6.10,+3.16%,+5.35%,+12.61%,+9.17%
WABC,"Westamerica Bancorp",60.01,+9.90,+0.77%,+6.19%,+7.53%,+10.47%
WAGE,"Wageworks Inc",52.4,-9.40,-15.48%,+4.80%,+25.81%,-19.45%
WD,"Walker & Dunlop",58.45,+20.60,+23.05%,+5.03%,+2.35%,+18.73%
WDFC,"W D 40 Co",160.45,+56.70,+35.97%,+9.71%,+21.65%,+51.23%
WDR,"Waddell & Reed Financial",19.35,-2.90,-13.38%,+7.68%,-4.40%,-4.49%
WETF,"Wisdomtree Invstmnts",9.12,-14.30,-27.33%,+0.44%,-13.72%,-9.97%
WGO,"Winnebago Industries",39.35,+0.40,-29.23%,-3.08%,+3.83%,+8.25%
WING,"Wingstop Inc",49.34,+44.30,+26.58%,-5.33%,+0.98%,+65.85%
WIRE,"Encore Wire Cp",46.7,+6.50,-4.01%,-1.58%,-11.30%,+4.47%
WLH,"William Lyon Homes",21.7,-16.90,-25.38%,-6.47%,-19.21%,-5.73%
WNC,"Wabash National Corp",19.02,-6.10,-12.35%,+1.93%,-5.18%,-0.05%
WPG,"Washington Prime Group Inc",7.76,-6.60,+8.99%,-4.32%,+19.94%,-14.35%
WRLD,"World Acceptance Cp",101.69,+8.50,+25.98%,-8.40%,-0.79%,+35.99%
WSR,"Whitestone REIT",12.71,+0.20,-11.80%,+1.84%,+17.14%,-2.68%
WTS,"Watts Water Technologies",84,+27.10,+10.60%,+7.14%,+12.75%,+30.54%
WWE,"World Wrestling Entertainment",78.5,+304.90,+156.70%,+7.80%,+97.29%,+267.17%
WWW,"Wolverine World Wide",35.16,+29.10,+10.29%,+1.12%,+17.36%,+25.30%
XOXO,"Xoxo Group Inc",31.21,+63.50,+69.07%,-2.47%,+43.96%,+70.45%
XPER,"Xperi Corp",15.95,-42.30,-34.63%,-0.93%,-27.50%,-46.11%
ZEUS,"Olympic Steel Inc",22.25,+18.80,+3.54%,+9.02%,-5.12%,+29.74%
ZUMZ,"Zumiez Inc",22.6,+48.20,+8.52%,-9.78%,-3.42%,+82.26%
"Downloaded from Barchart.com as of 07-31-2018 01:17am CDT"
