Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
ITRI,"Itron Inc",60.6,Hold,50.24%,23.15%,230950,56.7,79.95
IVC,"Invacare Corp",18.1,"16% Buy",51.55%,25.04%,305560,13.13,20
IVR,"Invesco Mortgage Capital Inc",16.31,"32% Buy",52.27%,10.28%,662150,15.15,18.86
JBSS,"John B Sanfilippo",78.4,"80% Buy",61.57%,13.06%,55250,54.32,79.37
JBT,"John Bean Technologies Corp",108.8,"72% Buy",62.48%,81.97%,278750,84.81,122.65
JCP,"J.C. Penney Company Inc",2.36,"80% Sell",42.82%,29.06%,11445985,2.25,5.57
JJSF,"J J Snack Foods",142.26,"40% Sell",36.62%,24.25%,67665,124.1,159.05
JRVR,"James River Gp HD",40.08,"8% Buy",50.76%,16.12%,82670,32.17,44.34
KALU,"Kaiser Aluminum",111.46,"48% Buy",56.44%,15.35%,144735,90.93,119.66
KAMN,"Kaman Corp",65.28,"72% Sell",38.66%,14.37%,172005,47.66,75.08
KELYA,"Kelly Svcs Cl A",24.52,"48% Buy",56.76%,22.19%,112925,21.01,32.31
KEM,"Kemet Corp",25.79,"8% Buy",49.91%,28.42%,1433660,13.73,29.85
KFY,"Korn/Ferry International",67.83,"88% Buy",63.27%,24.74%,442315,31.53,68.34
KIRK,"Kirkland's Inc",11.26,"8% Buy",44.95%,20.08%,89790,8.17,13.48
KLIC,"Kulicke and Soffa",26.72,"24% Buy",56.03%,34.34%,927565,18.22,28.71
KN,"Knowles Corp",17.81,"96% Buy",65.84%,49.38%,1076880,10.94,18.32
KOP,"Koppers Holdings Inc",37.45,"64% Sell",43.32%,26.58%,83185,36.4,51.8
KOPN,"Kopin Cp",2.41,"100% Sell",24.42%,82.67%,312505,2.35,4.6
KRA,"Kraton Performance Polymers Inc",48.16,"8% Sell",51.60%,30.45%,173565,31.48,53.99
KRG,"Kite Realty Group Trust",16.73,"48% Buy",51.37%,21.28%,522590,13.87,21.25
KS,"Kapstone Paper and Packaging Corp",34.85,"96% Buy",57.15%,2.64%,441660,20.42,35.01
KWR,"Quaker Chemical Corp",167.38,"88% Buy",56.38%,42.48%,34995,129.98,178.9
LABL,"Multi Color Cp",65.5,"56% Sell",46.57%,17.10%,93295,61.45,89.7
LAD,"Lithia Motors",87.95,"88% Sell",40.32%,47.36%,490595,78.85,127.99
LCI,"Lannett Co Inc",13.4,"16% Sell",47.97%,51.37%,504645,11.9,30.35
LCII,"Lci Industries",98.2,"64% Buy",55.45%,54.95%,226445,80.95,132.73
LDL,"Lydall Inc",40.7,"80% Sell",37.14%,39.31%,88200,37.5,60
LGIH,"LGI Homes Inc",50.05,"96% Sell",32.12%,34.63%,304160,40.73,81.88
LGND,"Ligand Pharm",226.74,"80% Buy",61.33%,26.26%,266285,121.22,235.04
LHCG,"LHC Group Inc",92.82,"100% Buy",67.19%,26.35%,246855,58.65,94.25
LION,"Fidelity Southern Cp",23.74,"64% Sell",35.89%,17.90%,91885,20.28,27.05
LKSD,"Lsc Communications Inc",11.13,"100% Sell",32.85%,87.24%,393335,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",19.01,"64% Sell",30.97%,83.78%,1399120,18.26,41.33
LMAT,"Lemaitre Vascular",35.93,"8% Sell",50.54%,33.09%,139830,28.23,41.28
LMNX,"Luminex Corp",34.72,"96% Buy",67.50%,30.91%,348130,18.62,35.37
LNN,"Lindsay Corp",91.23,"72% Sell",42.38%,23.29%,97475,83.57,103.03
LNTH,"Lantheus Holdings",13.5,"80% Sell",44.70%,60.47%,305630,13,24.45
LOCO,"El Pollo Loco",11.6,"32% Buy",53.64%,22.19%,230440,9.05,12.55
LPSN,"Liveperson Inc",24.1,"72% Buy",61.48%,33.03%,600315,10.8,25.2
LQDT,"Liquidity Services",7,"64% Buy",55.12%,29.51%,62885,4.34,8
LTC,"Ltc Properties",42.67,"48% Buy",57.08%,14.78%,172735,34.46,50.88
LTXB,"Legacytexas Fnl",43.41,"48% Buy",54.62%,36.02%,383385,34.58,46.45
LXP,"Lexington Realty Trust",8.88,"64% Buy",55.98%,17.88%,720400,7.59,10.65
LXU,"Lsb Industries Inc",6.92,"40% Buy",57.78%,64.08%,188040,4.75,10.05
LZB,"La-Z-Boy Inc",30.45,"40% Sell",46.14%,25.99%,373290,23.15,34.25
MANT,"Mantech Intl Cp A",63.09,"100% Buy",66.38%,27.59%,150045,37.02,64.9
MATW,"Matthews Intl Corp",51.6,"56% Sell",35.05%,37.10%,188110,47.7,65.75
MATX,"Matson Inc",36.07,"8% Buy",47.75%,17.38%,193320,21.63,40.32
MCRI,"Monarch Casino",47.9,"64% Buy",58.30%,14.64%,52325,33.33,49.63
MCS,"Marcus Corp",38.15,"96% Buy",70.52%,42.20%,102220,23.55,39.05
MDC,"M.D.C. Holdings",30.59,"16% Buy",49.48%,30.28%,429165,26.45,37.45
MDCO,"Medicines Co",39,"40% Buy",55.17%,22.31%,800500,24.45,41.57
MDXG,"Mimedx Group Inc",4.42,"24% Sell",46.98%,104.18%,3907075,3.01,18.25
MED,"Medifast Inc",205.05,"100% Buy",71.38%,73.23%,200865,41.87,229.2
MEI,"Methode Electronics",39.55,"32% Sell",48.31%,16.38%,179325,36.75,48.44
MGLN,"Magellan Health",74.85,"88% Sell",27.92%,83.49%,395645,71.03,112.25
MGPI,"MGP Ingredients Inc",75.02,"80% Sell",33.20%,53.95%,246630,55.04,99.73
MHLD,"Maiden Holdings Ltd",7.65,"48% Sell",40.46%,40.26%,226350,5.55,11.1
MHO,"M/I Homes",26,"72% Sell",41.85%,24.03%,213525,24.08,37.41
MINI,"Mobile Mini Inc",43.9,"40% Sell",44.59%,60.86%,192885,28.1,50.4
MLI,"Mueller Industries",32.52,"88% Buy",63.73%,36.78%,240565,25.26,37.57
MMSI,"Merit Medical Sys",56.25,"64% Buy",58.37%,24.03%,573390,36.21,61.17
MNRO,"Monro Muffler Brak",70.2,"96% Buy",65.14%,35.77%,359315,43.97,70.75
MNTA,"Momenta Pharma",29.05,"64% Buy",61.89%,47.23%,550380,11.85,32.2
MOG.A,"Moog Inc Cl A",74.18,"88% Sell",41.26%,40.87%,100830,71.56,93.93
MOV,"Movado Group Inc",50.1,"40% Buy",57.24%,28.74%,141115,21.5,53.72
MPAA,"Motorcar Parts Amer",21.62,"24% Buy",56.49%,33.26%,150895,18.09,30.16
MRCY,"Mercury Sys Inc",48.51,"80% Buy",68.79%,63.97%,574170,30.11,55
MRTN,"Marten Transport L",22.35,"24% Sell",48.70%,44.16%,452270,15.6,29.6
MSTR,"Microstrategy Cl A",137.17,"56% Buy",55.75%,30.14%,77355,122.16,143.37
MTH,"Meritage Corp",42.8,"56% Sell",43.90%,29.50%,421755,38.8,55.5
MTRN,"Materion Corp",64.3,"96% Buy",75.48%,26.23%,83390,36.75,64.45
MTRX,"Matrix Service Co",20.25,"96% Buy",59.75%,20.51%,139825,9.6,20.65
MTSC,"M T S Systems Cp",53.95,"40% Buy",51.56%,17.05%,62380,42,57.5
MXL,"Maxlinear Inc",17.31,"56% Sell",48.29%,26.17%,739195,15.39,28.06
MYE,"Myers Industries",21.8,"48% Buy",65.09%,56.60%,158810,15.4,24.6
MYGN,"Myriad Genetics Inc",44.4,"88% Buy",67.77%,45.21%,896395,23.95,44.68
MYRG,"MYR Group Inc",36.17,Hold,47.21%,54.19%,131520,23,40.81
NANO,"Nanometrics Inc",42.63,"88% Buy",67.83%,32.22%,295870,22.08,44.17
NAVG,"Navigators Grp Inc",59.15,"32% Buy",51.41%,13.06%,65590,45.8,61.74
NBHC,"National Bank Holdings Corp",40.55,"80% Buy",60.80%,17.10%,106375,30.25,40.98
NBTB,"NBT Bancorp Inc",39.5,"16% Buy",49.71%,16.35%,68135,31.28,41.88
NCI,"Navigant Consulting",24.8,"64% Buy",61.86%,57.74%,409720,14.62,25.85
NE,"Noble Corp",5.96,"56% Buy",52.67%,35.90%,4396795,3.14,6.84
NEOG,"Neogen Cp",83,"64% Buy",55.47%,27.52%,194025,48.55,84.77
NEWM,"New Media Investment Group Inc",16.1,"56% Sell",27.82%,31.61%,459510,13.1,19.1
NFBK,"Northfield Bncrp Del",16.25,"40% Sell",42.81%,19.24%,63940,15.14,18.39
NGVT,"Ingevity Corp",99.87,"96% Buy",69.19%,39.06%,288990,55.07,100.86
NLS,"Nautilus Group",13.95,"32% Sell",40.58%,30.82%,217840,11.3,17.75
NMIH,"Nmi Holdings Cmn A",21.2,"56% Buy",67.53%,44.52%,513215,10.1,22.5
NP,"Neenah Paper",88.7,"96% Buy",59.59%,15.69%,54485,75.5,95.4
NPK,"National Presto Industries",127.3,"72% Buy",61.98%,26.15%,32290,88.8,136.65
NPO,"Enpro Industries",74.6,"8% Sell",53.17%,33.68%,162060,63.73,94.79
NR,"Newpark Resources",10.35,"16% Buy",50.38%,52.02%,654570,7.3,11.65
NSA,"National Storage Affiliates Tru",29.08,"24% Sell",47.95%,23.65%,832330,21.17,32.28
NSIT,"Insight Enterpr",52.39,"100% Buy",60.99%,34.61%,242350,32.1,54.06
NSP,"Insperity Inc",106.45,"100% Buy",61.98%,47.58%,314460,39.25,106.65
NTGR,"Netgear Inc",66.45,"8% Sell",48.22%,61.65%,599345,44.1,78.3
NTRI,"Nutrisystem Inc",43.2,"100% Buy",63.13%,48.36%,978405,26.06,60.8
NWBI,"Northwest Bancshares",17.83,"32% Buy",50.92%,10.19%,384145,15.06,18.35
NWN,"Northwest Natural Gas Company",64.95,"64% Buy",57.42%,13.04%,111530,51.5,69.5
NX,"Quanex Building Products Corp",16.8,"72% Sell",42.02%,31.36%,139510,16.25,24.6
NYMT,"New York Mtge Trust",6.4,"100% Buy",68.43%,10.13%,1054165,5.35,6.54
OCLR,"Oclaro Inc",8.93,Hold,53.16%,24.00%,1672395,5.61,10.2
ODP,"Office Depot",2.52,"32% Sell",45.05%,29.57%,4416235,2,6.26
OFG,"Oriental Financial Group",16.35,"48% Buy",60.39%,43.82%,388280,7.8,17.17
OFIX,"Orthofix Intl Nv",61.87,"100% Buy",64.18%,13.71%,111875,43.47,61.98
OIS,"Oil States International",33.25,"32% Buy",49.15%,27.58%,567440,20.23,38.95
OMCL,"Omnicell Inc",61.8,"100% Buy",69.18%,47.49%,397965,39.75,63.45
OMI,"Owens & Minor",18.67,"96% Buy",63.42%,25.44%,698640,14.26,29.85
ONB,"Old National Bncp",19.4,"56% Buy",54.59%,26.95%,832230,15.38,20.55
OPB,"Opus Bank",28.4,"64% Sell",45.98%,23.42%,146885,21.06,30.95
ORIT,"Oritani Financial",15.95,"40% Sell",42.18%,10.59%,159235,15,17.7
ORN,"Orion Group Holdings Inc",9.61,"100% Buy",67.75%,29.26%,319240,5.17,9.73
OSIS,"O S I Systems Inc",79.61,"96% Buy",58.72%,23.25%,99485,50.5,96.64
OSPN,"Onespan Inc.",17.25,"64% Sell",38.51%,56.36%,266405,11.05,25.45
OSUR,"Orasure Tech Inc",16.89,"24% Sell",49.19%,27.48%,421730,12.86,23.01
OXM,"Oxford Industries",92.15,"56% Buy",58.14%,23.56%,135540,57.36,97.19
PAHC,"Phibro Anl Htlh A",50.8,"100% Buy",68.30%,20.82%,96770,32.05,51.05
PARR,"Par Petroleum Corp",17.26,"64% Sell",47.62%,19.02%,144685,15.9,21.94
PATK,"Patrick Inds Inc",59.95,"8% Sell",50.70%,53.65%,213400,45.3,72.35
PDCE,"Pdc Energy Inc",61.52,"32% Buy",50.50%,33.26%,726720,36.74,66.2
PDFS,"Pdf Solutions Inc",9.35,"88% Sell",28.60%,47.14%,368000,9.35,18.48
PEI,"Pennsylvania Real Estate Investment",10.61,"8% Sell",46.60%,29.33%,934140,8.86,12.52
PENN,"Penn Natl Gaming Inc",31.45,"24% Sell",40.13%,29.40%,1323490,20.05,36.9
PERY,"Perry Ellis Int",29.09,"96% Buy",61.78%,18.80%,83775,16.35,29.59
PES,"Pioneer Energy Services Corp",3.5,"64% Sell",34.20%,145.43%,898210,1.6,6.35
PETS,"Petmed Express Inc",37.94,"16% Sell",46.83%,57.41%,949420,31.81,57.8
PFBC,"Preferred Bank La",62.22,"80% Sell",42.63%,19.54%,178425,49.84,69.48
PFS,"Provident Financial Services",25.1,"80% Sell",29.50%,22.13%,165535,23.26,29.12
PGNX,"Progenics Pharmaceut",8.94,"80% Buy",58.70%,62.35%,1727915,4.6,9.42
PGTI,"Pgt Inc",24.75,"96% Buy",69.03%,36.17%,557520,12.35,25.15
PJC,"Piper Jaffray Companies",76.8,"40% Sell",48.34%,15.15%,77215,52.75,99.8
PKE,"Park Electrochemical Corp",22.41,"8% Buy",51.14%,19.70%,96130,16.45,24.16
PLAB,"Photronics Inc",9.1,"96% Buy",61.26%,21.39%,360400,7.2,10.6
PLAY,"Dave & Buster's Ente",50.67,"72% Buy",57.94%,28.97%,787880,37.85,62.27
PLCE,"Children's Place Inc",125.9,Hold,51.96%,33.26%,505520,98.2,161.65
PLUS,"Eplus Inc",103.5,"88% Buy",64.56%,19.83%,50095,67.65,103.6
PLXS,"Plexus Cp",61.14,"48% Buy",52.60%,16.93%,178575,49.2,66.78
PMT,"Pennymac Mortgage Investment Trust",19.86,"100% Buy",65.73%,19.36%,454810,14.87,19.93
POWI,"Power Integratn",72.7,"32% Sell",45.56%,29.21%,159155,60.55,86.6
POWL,"Powell Inds Inc",37,"100% Buy",61.14%,20.93%,25020,22.8,38.17
PPBI,"Pacific Premier Bncp",36.95,"80% Sell",40.50%,21.47%,358655,32.05,46.05
PRA,"Pro-Assurance Corp",42.2,"64% Buy",64.95%,21.75%,406385,34.95,63.45
PRAA,"Pra Group Inc",39.6,"8% Sell",44.97%,24.44%,234185,25.72,43.75
PRFT,"Perficient Inc",26.8,"8% Buy",52.58%,16.10%,109300,16.99,27.9
PRGS,"Progress Software",38.2,"16% Sell",49.00%,28.69%,301915,31.17,53.6
PRLB,"Proto Labs Inc",129.15,"8% Buy",51.90%,34.26%,137175,68.5,140.2
PRSC,"Providence Svc Cp",72.7,Hold,46.30%,37.28%,79290,48.81,83.9
PSB,"Business Parks",128.79,"72% Buy",56.43%,14.57%,81120,107.91,137.6
PUMP,"Propetro Holding Corp",16.3,"40% Buy",53.21%,36.24%,1144130,10.84,22.88
PVAC,"Penn Va Corp",85.49,"48% Buy",57.11%,38.29%,208845,32.49,96.13
QHC,"Quorum Health Corp",4.29,"72% Sell",39.93%,57.61%,204850,2.96,10
QLYS,"Qualys Inc",87.5,"8% Sell",47.94%,36.26%,371670,43.35,98.3
QNST,"Quinstreet Inc",14.63,"88% Buy",57.36%,41.57%,485580,3.45,15.05
QSII,"Quality Systems Inc",21.78,"100% Buy",65.97%,32.50%,304030,12.24,23.73
RAVN,"Raven Industries Inc",38.65,"16% Sell",48.23%,22.97%,61630,26.7,42.4
RCII,"Rent-A-Center Inc",14.83,"64% Buy",70.46%,4.63%,1131380,7.22,14.94
RECN,"Resources Connect",16.3,"32% Sell",49.12%,72.16%,164115,12.05,17.95
REGI,"Renewable Energy",17.85,"64% Buy",59.99%,23.08%,454210,9.5,18.45
REI,"Ring Energy Inc",11.98,"96% Sell",39.52%,28.21%,528000,11.58,17.35
REX,"Rex American Resources Corp",77.93,"40% Buy",55.77%,20.61%,35340,70.48,99.75
RGEN,"Repligen Cp",48.93,"64% Buy",59.89%,22.36%,285480,29.56,49.43
RGNX,"Regenxbio Inc",70.3,"8% Buy",52.37%,53.39%,476770,18.35,85.1
RGR,"Sturm Ruger & Company",55.65,"24% Sell",46.95%,30.57%,183370,43,64.55
RGS,"Regis Corp",17.68,"32% Buy",56.15%,11.74%,124055,9.4,18.63
RH,"Restoration Hardware Holdings",138.49,"56% Buy",55.03%,43.37%,871180,44,164.49
RLI,"Rli Corp",75.08,"88% Buy",69.20%,15.37%,174405,50.34,76.1
RMAX,"Re/Max Holdings Inc",49.35,"96% Sell",34.65%,24.41%,108380,43.85,67.5
RMBS,"Rambus Inc",12.6,"88% Sell",42.99%,28.78%,861685,11.85,15.5
ROCK,"Gibraltar Ind Inc",44.05,"96% Buy",63.29%,54.85%,200430,25.61,44.3
ROG,"Rogers Corp",132.02,"88% Buy",64.42%,38.58%,126690,105.6,184
ROIC,"Retail Opp Invts Cp",19.15,"64% Buy",54.52%,17.57%,954490,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",13.09,"72% Buy",54.21%,17.81%,476390,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",4.55,"100% Sell",31.00%,78.34%,1072980,4.48,10.68
RRGB,"Red Robin Gourm",37.65,"100% Sell",23.49%,76.99%,401820,36.2,70.1
RTEC,"Rudolph Technologies",28.3,"72% Sell",39.59%,23.83%,191900,21.1,34.55
RUTH,"Ruth's Hospitality",28.8,"16% Buy",51.99%,14.87%,194500,17.95,30.35
RWT,"Redwood Trust",16.3,"24% Sell",45.64%,23.67%,2371580,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",20.41,"72% Buy",67.16%,50.02%,837440,12.68,22.96
SAFT,"Safety Ins Group Inc",92.2,"88% Buy",61.65%,16.92%,23780,67.5,95.2
SAH,"Sonic Automotive",20.9,"16% Buy",53.78%,50.90%,275420,15.95,23.6
SAIA,"Saia Inc",76.8,"16% Sell",48.49%,36.44%,295375,51.1,87.05
SANM,"Sanmina Corp",29.85,"8% Buy",48.73%,22.19%,342330,24.6,39.4
SBCF,"Seacoast Banking Cp",29.18,"64% Sell",39.25%,40.87%,246870,20.58,34.95
SBSI,"Southside Bancshares",34.88,"56% Buy",51.95%,17.84%,94565,31.2,37.57
SCHL,"Scholastic Cp",41.2,"56% Sell",37.57%,33.61%,124890,33.51,47.76
SCL,"Stepan Company",89.11,"96% Buy",76.34%,18.44%,92370,68.09,89.9
SCSC,"Scansource Inc",40.3,"16% Buy",48.93%,20.64%,59515,31.4,45.35
SCVL,"Shoe Carnival Inc",32.04,"8% Sell",51.25%,33.12%,187090,15.07,36.24
SEDG,"Solaredge Tech",49.65,"64% Sell",43.92%,68.86%,1011950,24.7,70.74
SEM,"Select Medical Holdings Corp",20.4,"56% Buy",56.52%,40.32%,634965,15.85,21.65
SENEA,"Seneca Foods Cp A",29.05,"48% Buy",57.79%,29.50%,14725,25.45,36.6
SFBS,"Servisfirst Bancs",42.18,"40% Sell",46.95%,22.04%,107920,32.54,44.95
SFLY,"Shutterfly Inc",83.53,"72% Sell",36.74%,19.82%,564155,39.76,100.34
SFNC,"Simmons First Natl",30.1,"24% Sell",46.38%,25.18%,313215,24.98,33.45
SHAK,"Shake Shack Inc",57.54,"56% Sell",37.98%,52.71%,1192100,30.12,70.12
SHLM,"Schulman A Inc",43.75,"8% Buy",49.71%,10.90%,240000,26,45.1
SHOO,"Steven Maddens Ltd",55.15,"72% Buy",55.17%,24.75%,473845,37.25,56.7
SIGI,"Selective Ins Group",62.4,"88% Buy",66.14%,23.76%,125940,46.28,62.95
SJI,"South Jersey Industries",34.17,"80% Buy",57.14%,14.03%,424205,25.96,36.41
SKYW,"Skywest Inc",59.55,"80% Buy",59.88%,26.34%,198240,31.75,62.45
SLCA,"U.S. Silica Holdings Inc",24.92,"64% Sell",40.96%,36.43%,2272135,23.11,38.7
SMCI,"Super Micro Computer",21.05,"64% Sell",30.84%,25.02%,318385,16.1,27.9
SMP,"Standard Motor Products",47.53,"8% Buy",48.73%,29.45%,84730,40.56,51.8
SMTC,"Semtech Corp",48.85,"8% Buy",51.24%,27.15%,299770,31.3,51.9
SNBR,"Sleep Number Corporation",29.49,"72% Sell",48.36%,42.30%,709860,26.22,40.72
SONC,"Sonic Cp",34.21,"8% Sell",50.63%,24.52%,468730,22.11,37.44
SPOK,"Spok Holdings Inc",14.85,"56% Sell",49.72%,24.02%,110195,13.75,18.85
SPPI,"Spectrum Pharma Inc",21.05,"8% Buy",48.18%,26.63%,969395,8.57,24.2
SPSC,"Sps Commerce Inc",89.78,"96% Buy",75.93%,40.22%,192390,45.02,90
SPTN,"Spartannash Company",23.46,"40% Sell",42.92%,24.03%,134665,16.32,27.72
SPXC,"SPX Corp",36.75,"72% Buy",54.97%,18.72%,219110,23.41,39.28
SR,"Spire Inc",73.6,"80% Buy",59.02%,14.10%,207865,60.08,82.85
SRCI,"Src Energy Inc",10.97,"8% Buy",47.81%,38.55%,2477620,7.37,13.32
SRDX,"Surmodics Inc",65.35,"100% Buy",69.60%,43.91%,97395,24.25,67.67
SSD,"Simpson Manufacturing Company",73.93,"96% Buy",72.13%,71.05%,371820,41.79,74.91
SSP,"E.W. Scripps Company",14.24,"72% Buy",60.56%,38.26%,399440,10.69,19.26
SSTK,"Shutterstock Inc",52.77,"96% Buy",60.40%,41.92%,292890,29.85,53.56
STBA,"S&T Bancorp Inc",44.51,"8% Sell",49.01%,15.31%,64600,33.92,46.44
STC,"Stewart Information Services Corp",45.28,"72% Buy",60.52%,14.17%,85175,34.48,47.37
STMP,"Stamps.Com Inc",267.45,"40% Buy",51.13%,46.70%,244935,160,285.74
STRA,"Strayer Education",123.19,"88% Buy",58.39%,43.79%,128975,76.4,132.01
SUP,"Superior Industries International",19.45,"72% Buy",63.60%,29.22%,117460,12.7,20.05
SUPN,"Supernus Pharm",53,"8% Sell",47.43%,25.53%,552755,33.3,61.25
SVU,"Supervalu Inc",32.09,"96% Buy",77.45%,178.47%,3319690,13.6,32.32
SWM,"Schweitzer-Mauduit International",42.04,"16% Sell",45.06%,29.34%,119855,37.05,48.06
SXC,"Suncoke Energy Inc",11.28,"64% Sell",32.36%,37.84%,395390,8.2,14.32
SXI,"Standex International Corp",105,"64% Buy",55.32%,18.69%,29670,89.4,110
SYKE,"Sykes Enterprises",29.48,"16% Buy",49.54%,16.86%,92925,25.77,33.48
TBI,"Trueblue Inc",29,"100% Buy",59.51%,32.34%,232115,19.3,29.55
TCMD,"Tactile Systems Technology Inc",48.78,"32% Sell",44.40%,50.33%,217155,22.72,57.6
TG,"Tredegar Corp",22.25,"32% Sell",43.13%,85.82%,97855,15.35,26.5
TGI,"Triumph Group",19.7,"32% Sell",47.43%,39.35%,541205,17.75,34.58
THRM,"Gentherm Inc",46.05,"96% Buy",70.82%,36.15%,228565,29.5,46.4
TILE,"Interface Inc",22.3,"88% Sell",42.09%,28.39%,318585,18.3,26.25
TISI,"Team Inc",22.35,"64% Buy",53.43%,45.89%,288935,10.45,24.15
TIVO,"Tivo Corp",11.45,"96% Sell",31.82%,32.94%,756645,11.3,20.17
TLRD,"Tailored Brands Inc",20.91,"56% Sell",35.17%,41.71%,1486710,10,35.94
TMP,Tompkinstrustco,85.58,"24% Sell",46.24%,22.15%,24005,71.27,91.99
TMST,"Timken Steel Corp",14.02,"80% Sell",35.01%,70.14%,476540,12.54,20.24
TNC,"Tennant Company",80.85,"80% Buy",54.55%,26.83%,119730,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.5,"32% Buy",58.61%,30.90%,492845,12.27,17.1
TREX,"Trex Company",79.38,"96% Buy",71.95%,70.72%,460480,35.96,80.19
TRHC,"Tabula Rasa Healthcare Inc",61.85,"8% Buy",51.28%,49.12%,310120,14.52,70.15
TRST,"Trustco Bank Corp NY",9.2,"72% Buy",55.74%,14.44%,253125,7.51,9.7
TTEC,"Teletech Hldgs",31.85,"64% Sell",36.54%,27.39%,43885,29.45,43.75
TTEK,"Tetra Tech Inc",68.6,"100% Buy",76.38%,35.50%,242850,39.95,69
TTI,"Tetra Technologies",4.29,"8% Buy",46.40%,25.27%,463350,1.85,4.87
TTMI,"TTM Technologies I",18.83,"56% Buy",57.53%,43.21%,770310,12.76,19.91
TTS,"Tile Shop Hldgs",7.9,"8% Sell",46.97%,54.90%,692830,5.15,16.05
TVPT,"Travelport Worldwide Ltd",19.22,"16% Buy",52.69%,40.38%,984575,12.1,20.3
TVTY,"Tivity Health",35.3,Hold,51.54%,23.69%,496245,29.95,48.5
TWI,"Titan International",7.03,"100% Sell",22.85%,124.56%,497395,6.83,14.53
TYPE,"Monotype Imag. Hold.",20.7,"24% Sell",49.30%,33.46%,249995,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",22.1,"8% Buy",48.97%,17.36%,84435,17.2,23.94
UCBI,"United Comm Banks",30.86,"24% Sell",46.70%,18.92%,485650,24.47,34.18
UCTT,"Ultra Clean Holdings",14.7,"56% Sell",41.71%,48.48%,1246170,13.12,34.59
UEIC,"Universal Elect In",43,"72% Buy",69.82%,86.67%,163455,26.97,67.44
UFCS,"United Fire Group I",56.74,"8% Buy",50.31%,26.72%,57180,38.95,61.56
UFI,"Unifi Inc",31.52,"16% Sell",49.37%,27.73%,53585,28.97,39.21
UFPI,"Universal Forest Prd",36.7,Hold,50.19%,33.04%,365660,25.93,39.58
UHT,"Universal Health Realty Income Trust",68.7,"100% Buy",63.96%,17.92%,28680,53,78.61
UIHC,"United Insurance Hld",20.78,"88% Buy",56.77%,16.86%,67690,13.6,22.23
UNF,"Unifirst Corp",189.65,"96% Buy",60.06%,14.84%,55090,135.95,193.05
UNT,"Unit Corp",23.89,"16% Sell",45.36%,26.67%,350220,15.29,28.68
USCR,"U S Concrete Inc",45.1,"100% Sell",31.89%,45.19%,342815,44,86.35
USPH,"U.S. Physical Therapy",114.9,"100% Buy",71.67%,38.19%,46755,56.5,118.75
UVE,"Universal Insurance Holdings Inc",44.5,"96% Buy",77.86%,39.37%,250855,15.07,45.9
UVV,"Universal Corp",67.6,"64% Buy",57.85%,25.14%,155790,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",121.2,"32% Buy",52.92%,30.29%,308950,107.17,154.14
VECO,"Veeco Instrument",11.6,"100% Sell",28.80%,79.72%,498690,10.85,23.25
VG,"Vonage Holdings",13.26,"56% Buy",55.33%,30.23%,1458070,7.49,13.81
VIAV,"Viavi Solutions",10.33,"72% Buy",54.75%,16.91%,1454035,8.34,11.17
VICR,"Vicor Cp",61,"96% Buy",68.85%,66.79%,292605,16.3,62.7
VIVO,"Meridian Bioscience",15.4,"32% Sell",45.85%,20.62%,144250,13.35,17.1
VRA,"Vera Bradley",13.27,"8% Sell",48.19%,32.69%,272885,6.99,15.47
VREX,"Varex Imaging Corp",28.09,"72% Sell",22.08%,106.62%,421610,27.31,43.76
VRTS,"Virtus Inv Prts",130.05,"32% Buy",51.57%,21.77%,61035,103.81,138.02
VRTU,"Virtusa Corp",53.47,"24% Buy",55.44%,22.40%,129175,31.74,55.68
VRTV,"Veritiv Corp",39.3,"64% Buy",54.88%,30.98%,41075,20.35,40.75
VSI,"Vitamin Shoppe Inc",8.4,"96% Buy",67.06%,36.58%,294535,2.95,10.05
VSTO,"Vista Outdoor Inc",16.11,"8% Sell",51.68%,20.37%,419970,12.35,25.07
VVI,"Viad Corp",56.85,"72% Buy",54.50%,12.84%,50330,49.2,61.85
WABC,"Westamerica Bancorp",61.26,"96% Buy",58.90%,16.20%,70695,49.38,64.26
WAGE,"Wageworks Inc",54.85,"100% Buy",59.74%,31.31%,251565,38.4,65.8
WD,"Walker & Dunlop",53.22,"72% Sell",37.69%,30.65%,199435,42.66,61.44
WDFC,"W D 40 Co",165,"96% Buy",68.93%,20.14%,89270,103.8,165.4
WDR,"Waddell & Reed Financial",20.83,"72% Buy",62.27%,34.36%,946720,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.06,"100% Sell",28.16%,34.15%,1289760,7.7,13.41
WGO,"Winnebago Industries",40.1,"8% Buy",49.70%,47.91%,418500,33.15,58.65
WING,"Wingstop Inc",58.74,"100% Buy",66.12%,62.64%,711900,31.53,62.19
WIRE,"Encore Wire Cp",50.95,"32% Buy",57.27%,30.94%,67610,37.3,58.7
WLH,"William Lyon Homes",20.86,"88% Sell",34.32%,33.12%,374995,18.85,32.95
WNC,"Wabash National Corp",19,"56% Sell",45.60%,33.02%,429200,18.26,26.54
