Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
INVA,"Innoviva Inc",14.19,+4.70,unch,-6.83%,-12.08%,+7.83%
IOSP,"Innospec Inc",81.55,+32.00,+15.51%,+1.87%,+10.58%,+25.56%
IPAR,"Inter Parfums Inc",56.95,+53.70,+31.07%,+4.98%,+20.27%,+51.87%
IPHS,"Innophos Hldngs Inc",49.74,+18.00,+6.44%,+2.68%,+17.17%,+15.62%
IRBT,"Irobot Corp",74.06,+8.50,-3.44%,-5.50%,+15.94%,-12.87%
IRDM,"Iridium Comm Inc",18.25,+83.70,+54.66%,+9.61%,+43.14%,+66.67%
IRT,"Independence Realty Trust Inc",9.98,+0.20,-1.09%,-2.73%,+6.51%,-1.67%
ITG,"Investment Technology Group",22.37,+6.20,+16.21%,+2.61%,+6.93%,+1.13%
ITGR,"Integer Holdings Corp",72.15,+70.30,+59.27%,+10.07%,+30.35%,+59.98%
ITRI,"Itron Inc",61.35,-18.10,-10.04%,+1.24%,-11.22%,-17.26%
IVC,"Invacare Corp",17.6,+27.90,+4.45%,-9.04%,-6.88%,+33.84%
IVR,"Invesco Mortgage Capital Inc",16.07,-5.70,-9.87%,-2.31%,-0.74%,-4.35%
JBSS,"John B Sanfilippo",78,+27.50,+23.32%,+7.59%,+37.13%,+16.00%
JBT,"John Bean Technologies Corp",96.65,-3.10,-12.77%,+5.63%,-18.68%,+3.15%
JCP,"J.C. Penney Company Inc",2.5,-47.20,-20.89%,-9.42%,-13.79%,-50.00%
JJSF,"J J Snack Foods",155.4,+17.10,+2.35%,+1.30%,+10.47%,+14.13%
JRVR,"James River Gp HD",40.23,+4.00,+0.55%,+0.57%,+9.35%,+1.49%
KALU,"Kaiser Aluminum",108.13,+11.80,+1.20%,-3.28%,+2.41%,+12.64%
KAMN,"Kaman Corp",67.91,+31.40,+15.41%,-6.87%,+6.19%,+33.50%
KELYA,"Kelly Svcs Cl A",22.92,-10.90,-15.95%,-0.74%,-24.78%,-2.30%
KEM,"Kemet Corp",28.91,+127.00,+91.97%,+14.31%,+54.60%,+71.37%
KFY,"Korn/Ferry International",65.53,+96.40,+58.36%,+0.91%,+21.62%,+87.23%
KIRK,"Kirkland's Inc",11.35,+10.40,-5.14%,-8.39%,+7.58%,+16.65%
KLIC,"Kulicke and Soffa",27.41,+29.60,+12.64%,+16.05%,+11.56%,+21.66%
KN,"Knowles Corp",15.76,+1.40,+7.50%,+1.81%,+36.69%,-3.96%
KOP,"Koppers Holdings Inc",39.05,-3.80,-23.28%,-2.62%,-14.27%,+2.90%
KOPN,"Kopin Cp",3.11,-21.70,-2.81%,-5.18%,-3.12%,-24.51%
KRA,"Kraton Performance Polymers Inc",48.24,+30.10,+0.15%,-0.31%,-6.66%,+37.51%
KRG,"Kite Realty Group Trust",16.63,-12.90,-15.15%,-2.41%,+16.13%,-15.28%
KS,"Kapstone Paper and Packaging Corp",34.78,+41.50,+53.28%,-0.03%,+0.75%,+53.83%
KWR,"Quaker Chemical Corp",162.68,+10.90,+7.89%,+0.96%,+6.17%,+8.85%
LABL,"Multi Color Cp",64.65,-19.40,-13.63%,-7.51%,-4.29%,-18.47%
LAD,"Lithia Motors",95.33,-10.30,-16.08%,-8.95%,-4.08%,-4.77%
LCI,"Lannett Co Inc",12.35,-47.80,-46.77%,-15.12%,-25.60%,-43.22%
LCII,"Lci Industries",97.55,-8.60,-24.96%,+1.25%,+4.39%,-5.15%
LDL,"Lydall Inc",45,-10.30,-11.33%,+7.66%,-6.54%,-10.98%
LGIH,"LGI Homes Inc",59.91,+22.70,-20.15%,+5.03%,-14.03%,+41.56%
LGND,"Ligand Pharm",231.88,+100.60,+69.34%,+16.43%,+38.87%,+92.13%
LHCG,"LHC Group Inc",87.11,+45.90,+42.22%,+0.40%,+15.16%,+37.51%
LION,"Fidelity Southern Cp",24.9,+14.70,+14.22%,-6.07%,+9.21%,+10.57%
LKSD,"Lsc Communications Inc",14.67,-10.80,-3.17%,-5.60%,-16.08%,-30.93%
LL,"Lumber Liquidators Holdings Inc",25.57,-13.60,-18.54%,-4.09%,+12.54%,+2.98%
LMAT,"Lemaitre Vascular",36.7,+27.80,+15.26%,+3.56%,-9.34%,+25.68%
LMNX,"Luminex Corp",33.32,+77.80,+69.14%,+7.97%,+50.09%,+59.50%
LNN,"Lindsay Corp",93.61,+1.60,+6.13%,-5.25%,+2.98%,-1.19%
LNTH,"Lantheus Holdings",13.7,-31.60,-33.01%,-6.48%,-21.94%,-26.15%
LOCO,"El Pollo Loco",11.9,+2.00,+20.20%,+7.69%,+21.43%,-8.46%
LPSN,"Liveperson Inc",23.25,+116.70,+102.17%,-1.69%,+42.20%,+101.30%
LQDT,"Liquidity Services",6.9,+6.60,+42.27%,+1.47%,+8.66%,+6.98%
LTC,"Ltc Properties",41.7,-14.00,-4.25%,-1.65%,+18.67%,-18.36%
LTXB,"Legacytexas Fnl",44.53,+15.30,+5.50%,+5.30%,+7.02%,+15.21%
LXP,"Lexington Realty Trust",8.69,-12.70,-9.95%,-1.47%,+13.59%,-14.89%
LXU,"Lsb Industries Inc",7.44,-10.50,-15.07%,+38.55%,+23.18%,-32.85%
LZB,"La-Z-Boy Inc",32.4,+8.10,+3.85%,+2.05%,+10.96%,-0.46%
MANT,"Mantech Intl Cp A",60.15,+48.50,+19.84%,+10.14%,-1.20%,+50.45%
MATW,"Matthews Intl Corp",58.6,-4.20,+10.98%,-1.92%,+13.46%,-10.67%
MATX,"Matson Inc",36.65,+33.90,+22.82%,-5.54%,+25.86%,+23.03%
MCRI,"Monarch Casino",47.86,+50.20,+6.78%,+0.40%,+10.94%,+58.16%
MCS,"Marcus Corp",33.15,+23.40,+21.21%,-0.60%,+6.76%,+15.30%
MDC,"M.D.C. Holdings",31.84,-6.90,-0.13%,+3.54%,+12.35%,-10.66%
MDCO,"Medicines Co",39.8,+3.00,+45.57%,+6.30%,+35.14%,+1.84%
MDXG,"Mimedx Group Inc",3.74,-45.40,-70.34%,-33.81%,-50.13%,-75.05%
MED,"Medifast Inc",171.25,+270.90,+145.31%,-2.99%,+73.17%,+309.40%
MEI,"Methode Electronics",39.15,-5.70,-2.37%,-13.48%,-2.12%,-5.78%
MGLN,"Magellan Health",91.9,+19.20,-4.82%,-7.73%,-16.61%,+14.80%
MGPI,"MGP Ingredients Inc",91.93,+52.00,+19.58%,-6.25%,+0.48%,+56.74%
MHLD,"Maiden Holdings Ltd",8.25,+4.00,+25.00%,-2.94%,+5.77%,-24.66%
MHO,"M/I Homes",27.01,-8.00,-21.48%,-2.10%,-17.10%,-0.77%
MINI,"Mobile Mini Inc",47.55,+54.20,+37.83%,+0.42%,+9.56%,+57.19%
MLI,"Mueller Industries",29.51,-4.70,-16.71%,-4.28%,+8.10%,-3.63%
MMSI,"Merit Medical Sys",55.8,+49.30,+29.17%,+9.95%,+21.44%,+41.62%
MNRO,"Monro Muffler Brak",68.45,+49.00,+20.19%,+11.39%,+27.82%,+51.77%
MNTA,"Momenta Pharma",30.35,+121.70,+117.56%,+36.10%,+48.77%,+75.94%
MOG.A,"Moog Inc Cl A",81.42,+5.70,-6.25%,+2.87%,-4.46%,+10.21%
MOV,"Movado Group Inc",49.05,+97.60,+52.33%,+0.10%,+26.09%,+96.99%
MPAA,"Motorcar Parts Amer",20.71,-25.40,-17.13%,+3.55%,-1.62%,-26.43%
MRCY,"Mercury Sys Inc",41.14,-1.10,-19.88%,+10.53%,-8.56%,-6.63%
MRTN,"Marten Transport L",23.55,+38.20,+16.01%,-1.88%,+10.56%,+45.37%
MSTR,"Microstrategy Cl A",135.29,-14.60,+3.04%,+0.21%,+2.84%,-28.54%
MTH,"Meritage Corp",44.85,+2.10,-12.40%,+0.90%,+4.91%,+7.81%
MTRN,"Materion Corp",55.8,+42.40,+14.81%,+0.81%,+2.39%,+47.23%
MTRX,"Matrix Service Co",19.2,+88.10,+7.87%,+3.23%,+21.14%,+100.00%
MTSC,"M T S Systems Cp",54.25,+4.30,+1.02%,-1.09%,+3.83%,+1.50%
MXL,"Maxlinear Inc",17.22,-39.50,-34.82%,+2.07%,-26.00%,-36.99%
MYE,"Myers Industries",18.3,-7.20,-6.15%,-8.50%,-24.38%,-0.54%
MYGN,"Myriad Genetics Inc",43.71,+73.10,+27.27%,+11.93%,+51.25%,+79.73%
MYRG,"MYR Group Inc",38.36,+26.60,+7.36%,+5.56%,+24.46%,+21.47%
NANO,"Nanometrics Inc",37.37,+20.00,+49.96%,-4.81%,+48.71%,+34.62%
NAVG,"Navigators Grp Inc",58.9,+5.60,+20.94%,+0.17%,+1.82%,+5.37%
NBHC,"National Bank Holdings Corp",38.66,+19.90,+19.21%,-3.30%,+14.07%,+14.85%
NBTB,"NBT Bancorp Inc",39.88,+12.40,+8.37%,-0.20%,+9.92%,+8.61%
NCI,"Navigant Consulting",21.26,+8.70,+9.53%,-12.62%,-1.25%,+5.14%
NE,"Noble Corp",5.88,+54.40,+30.09%,+6.52%,+23.53%,+42.72%
NEOG,"Neogen Cp",82.11,+65.80,+33.17%,-1.81%,+17.50%,+62.12%
NEWM,"New Media Investment Group Inc",18.65,+35.40,+11.14%,-0.80%,+8.94%,+34.17%
NFBK,"Northfield Bncrp Del",16.98,+1.80,-0.59%,-0.24%,+7.20%,-0.47%
NGVT,"Ingevity Corp",89.98,+55.80,+27.69%,+8.36%,+9.80%,+55.46%
NLS,"Nautilus Group",14.6,-14.30,+9.36%,-10.43%,+8.55%,-20.87%
NMIH,"Nmi Holdings Cmn A",19.7,+66.50,+15.88%,+12.89%,+36.81%,+68.38%
NP,"Neenah Paper",88,+10.90,-2.92%,+3.29%,+8.64%,+8.78%
NPK,"National Presto Industries",119.9,+14.50,+20.56%,-7.77%,+24.06%,+7.01%
NPO,"Enpro Industries",73.45,-3.80,-21.45%,+0.33%,-7.73%,+0.44%
NR,"Newpark Resources",9.75,+25.60,+13.37%,-5.80%,-0.51%,+26.62%
NSA,"National Storage Affiliates Tru",30.01,+34.10,+10.09%,+1.49%,+19.18%,+34.09%
NSIT,"Insight Enterpr",50.13,+28.40,+30.92%,-0.93%,+41.73%,+21.06%
NSP,"Insperity Inc",97.75,+164.40,+70.44%,-0.71%,+31.12%,+166.89%
NTGR,"Netgear Inc",75.8,+76.50,+29.02%,+12.97%,+22.85%,+72.27%
NTRI,"Nutrisystem Inc",40,-21.30,-23.95%,+3.36%,+40.60%,-31.09%
NWBI,"Northwest Bancshares",17.91,+15.60,+7.05%,-0.39%,+7.57%,+16.37%
NWN,"Northwest Natural Gas Company",64.05,+4.50,+7.38%,+3.14%,+7.11%,+3.31%
NX,"Quanex Building Products Corp",17.8,-17.00,-23.93%,-5.82%,+2.59%,-16.04%
NYMT,"New York Mtge Trust",6.14,-1.70,-0.49%,-1.29%,+1.99%,-3.15%
OCLR,"Oclaro Inc",8.75,-4.50,+29.82%,-0.11%,+5.93%,-11.26%
ODP,"Office Depot",2.71,-42.00,-23.45%,-9.06%,+25.46%,-55.50%
OFG,"Oriental Financial Group",15.9,+76.60,+69.15%,+10.03%,+22.78%,+61.42%
OFIX,"Orthofix Intl Nv",60.02,+28.70,+9.73%,-1.20%,+1.97%,+29.77%
OIS,"Oil States International",33.35,+30.80,+17.84%,+1.52%,+2.30%,+19.96%
OMCL,"Omnicell Inc",55.1,+29.60,+13.61%,+3.86%,+27.25%,+27.69%
OMI,"Owens & Minor",17.45,-34.50,-7.57%,+1.87%,+15.49%,-45.49%
ONB,"Old National Bncp",19.2,+17.20,+10.03%,+0.79%,+14.29%,+14.63%
OPB,"Opus Bank",29.65,+24.80,+8.61%,-0.34%,+5.14%,+26.17%
ORIT,"Oritani Financial",16.45,-0.80,+0.30%,-3.24%,+6.82%,-3.24%
ORN,"Orion Group Holdings Inc",9.08,+38.20,+15.96%,+10.60%,+33.73%,+22.87%
OSIS,"O S I Systems Inc",78.13,+4.40,+21.36%,-2.18%,+14.59%,-0.99%
OSPN,"Onespan Inc.",20.6,+51.00,+48.20%,-0.96%,+35.97%,+45.58%
OSUR,"Orasure Tech Inc",16.93,+2.50,-10.23%,-3.37%,-1.46%,-7.79%
OXM,"Oxford Industries",93,+52.70,+23.69%,+11.12%,+21.97%,+47.55%
PAHC,"Phibro Anl Htlh A",47.5,+31.90,+41.79%,-1.25%,+7.95%,+25.83%
PARR,"Par Petroleum Corp",17.1,-8.60,-11.31%,-2.90%,-6.25%,-5.37%
PATK,"Patrick Inds Inc",60.2,+17.20,-13.32%,-1.39%,+12.73%,+24.12%
PDCE,"Pdc Energy Inc",61.06,+40.40,+18.47%,+1.04%,+8.24%,+34.32%
PDFS,"Pdf Solutions Inc",11.7,-36.00,-25.48%,-6.33%,+2.54%,-40.12%
PEI,"Pennsylvania Real Estate Investment",10.75,-7.00,-9.59%,-6.52%,+19.71%,-11.52%
PENN,"Penn Natl Gaming Inc",35.54,+70.70,+13.44%,+4.99%,+29.24%,+72.11%
PERY,"Perry Ellis Int",28.29,+38.70,+12.98%,+3.70%,+9.91%,+41.03%
PES,"Pioneer Energy Services Corp",5.1,+109.80,+67.21%,+6.25%,+59.37%,+104.00%
PETS,"Petmed Express Inc",40.19,-0.70,-11.67%,-11.73%,+12.58%,+3.08%
PFS,"Provident Financial Services",27.86,+9.40,+3.30%,-3.26%,+6.95%,+8.57%
PGNX,"Progenics Pharmaceut",8.26,+32.00,+38.82%,-4.29%,+18.00%,+25.34%
PGTI,"Pgt Inc",21.55,+65.90,+27.89%,-1.60%,+22.10%,+64.50%
PJC,"Piper Jaffray Companies",76.3,+12.40,-11.54%,-6.09%,-8.68%,+17.75%
PKE,"Park Electrochemical Corp",23.46,+37.00,+19.39%,+14.89%,+33.68%,+28.34%
PLAB,"Photronics Inc",8.85,-5.80,+3.81%,+4.73%,+14.94%,-13.66%
PLAY,"Dave & Buster's Ente",48.95,-19.10,-11.27%,-6.19%,+16.19%,-27.62%
PLCE,"Children's Place Inc",125.9,+14.10,-13.38%,-5.76%,-0.83%,+23.37%
PLUS,"Eplus Inc",101.5,+38.00,+34.97%,+3.78%,+26.72%,+27.67%
PLXS,"Plexus Cp",61.07,+10.20,+0.58%,-1.07%,-1.96%,+11.18%
PMT,"Pennymac Mortgage Investment Trust",18.78,+9.50,+16.86%,-2.39%,+7.44%,+5.62%
POWI,"Power Integratn",76.5,-1.20,+4.01%,-4.02%,+7.97%,-6.93%
POWL,"Powell Inds Inc",35.09,+13.40,+22.48%,-0.03%,+13.30%,+5.15%
PPBI,"Pacific Premier Bncp",37.4,-2.90,-6.50%,-12.51%,-7.54%,+2.05%
PRA,"Pro-Assurance Corp",39,-37.00,-31.76%,+5.55%,-17.11%,-35.64%
PRAA,"Pra Group Inc",43.05,+22.20,+29.67%,+2.99%,+18.27%,+8.17%
PRFT,"Perficient Inc",27.05,+51.40,+41.85%,-1.46%,+13.37%,+45.59%
PRGS,"Progress Software",39.13,+13.60,-8.08%,+0.44%,+3.46%,+22.09%
PRLB,"Proto Labs Inc",135,+85.10,+31.07%,+1.35%,+7.36%,+91.22%
PRSC,"Providence Svc Cp",71.41,+30.80,+20.34%,-9.80%,-8.39%,+43.80%
PSB,"Business Parks",126.69,+0.10,+1.28%,+0.44%,+10.17%,-1.92%
PUMP,"Propetro Holding Corp",15.46,+7.70,-23.31%,-2.71%,-17.81%,+12.68%
PVAC,"Penn Va Corp",85.35,+132.90,+118.23%,+5.32%,+85.70%,+125.79%
QHC,"Quorum Health Corp",4.37,+3.40,-29.97%,-15.31%,-49.77%,+10.35%
QLYS,"Qualys Inc",97.05,+129.60,+63.52%,+1.20%,+19.01%,+126.22%
QNST,"Quinstreet Inc",13.78,+189.40,+64.44%,+4.31%,+19.10%,+258.85%
QSII,"Quality Systems Inc",20.16,+35.80,+48.45%,+0.55%,+43.39%,+17.89%
RAVN,"Raven Industries Inc",39.7,+18.70,+15.57%,+1.15%,+3.79%,+14.24%
RCII,"Rent-A-Center Inc",14.74,+30.20,+32.79%,-0.27%,+52.90%,+17.17%
RECN,"Resources Connect",14.3,-3.60,-7.44%,-19.44%,-8.92%,-2.39%
REGI,"Renewable Energy",16.7,+39.50,+41.53%,-7.48%,+28.96%,+34.68%
REI,"Ring Energy Inc",13.31,+1.20,-4.24%,+7.69%,-19.33%,+4.97%
REX,"Rex American Resources Corp",74.09,-22.30,-10.51%,-6.76%,-1.31%,-22.98%
RGEN,"Repligen Cp",48.79,+28.60,+34.48%,+6.11%,+29.66%,+15.70%
RGNX,"Regenxbio Inc",76.6,+271.50,+130.38%,+14.67%,+93.19%,+305.29%
RGR,"Sturm Ruger & Company",56.2,+1.80,+0.63%,-6.88%,-0.09%,-4.66%
RGS,"Regis Corp",17.79,+62.10,+15.82%,-1.60%,+17.35%,+72.89%
RH,"Restoration Hardware Holdings",134.79,+33.20,+56.35%,-11.14%,+52.48%,+75.69%
RLI,"Rli Corp",72.75,+31.60,+19.93%,+6.27%,+14.37%,+27.90%
RMAX,"Re/Max Holdings Inc",55.6,-0.30,+14.64%,+0.36%,-2.28%,-4.96%
RMBS,"Rambus Inc",13.3,+2.30,-6.47%,-1.04%,-3.41%,+4.89%
ROCK,"Gibraltar Ind Inc",39.3,+28.30,+19.09%,-0.88%,+11.02%,+19.63%
ROG,"Rogers Corp",119.08,-6.40,-26.46%,-1.56%,+0.44%,+0.68%
ROIC,"Retail Opp Invts Cp",19.03,-1.70,-4.61%,+0.21%,+14.50%,-6.12%
RPT,"Ramco-Gershenson Properties Trust",12.72,-5.50,-13.65%,+1.52%,+10.23%,-7.49%
RRD,"Donnelley [R.R.] & Sons Co",5.51,-51.60,-40.75%,-23.37%,-40.62%,-56.75%
RRGB,"Red Robin Gourm",50,-13.20,-11.35%,-4.67%,-21.26%,-22.48%
RTEC,"Rudolph Technologies",30.05,+18.60,+25.73%,-6.53%,+12.34%,+18.54%
RUTH,"Ruth's Hospitality",30.25,+52.30,+39.72%,+6.70%,+14.80%,+43.36%
RYAM,"Rayonier Advanced Materials Inc",17.08,+8.10,-16.48%,+3.33%,-22.61%,+14.86%
SAFT,"Safety Ins Group Inc",89.15,+26.80,+10.88%,+0.62%,+10.47%,+26.45%
SAH,"Sonic Automotive",18.15,-11.00,-1.63%,-21.77%,-5.71%,-7.63%
SAIA,"Saia Inc",78.15,+42.50,+10.46%,-5.39%,+5.82%,+51.31%
SANM,"Sanmina Corp",30.85,-17.80,-6.52%,+2.32%,+11.78%,-25.93%
SBCF,"Seacoast Banking Cp",32.9,+45.60,+30.50%,-0.36%,+19.16%,+39.23%
SBSI,"Southside Bancshares",35.09,+1.00,+4.19%,+0.80%,-0.06%,+0.23%
SCHL,"Scholastic Cp",43.19,+6.50,+7.68%,-5.72%,+3.80%,-1.82%
SCL,"Stepan Company",82.54,-3.20,+4.52%,+6.78%,-6.62%,-7.61%
SCSC,"Scansource Inc",41.5,+9.10,+15.92%,-0.84%,+15.12%,-0.24%
SCVL,"Shoe Carnival Inc",31.63,+49.40,+18.24%,-6.94%,+33.86%,+67.80%
SEDG,"Solaredge Tech",53.65,+76.40,+42.88%,+5.30%,-2.81%,+140.58%
SEM,"Select Medical Holdings Corp",19.45,+19.10,+10.20%,+1.57%,+7.16%,+17.88%
SENEA,"Seneca Foods Cp A",27.85,-6.10,-9.43%,+1.09%,-3.13%,-1.94%
SFBS,"Servisfirst Bancs",41.5,+10.90,unch,-6.93%,-3.44%,+12.86%
SFLY,"Shutterfly Inc",88.8,+62.60,+78.49%,-6.86%,+7.29%,+85.58%
SFNC,"Simmons First Natl",31.2,+16.20,+9.28%,-1.58%,+8.33%,+17.29%
SHAK,"Shake Shack Inc",67.97,+112.10,+57.34%,-1.81%,+56.50%,+94.09%
SHLM,"Schulman A Inc",42.95,+48.40,+15.30%,-3.16%,+0.12%,+65.83%
SHOO,"Steven Maddens Ltd",55.15,+42.00,+18.09%,+2.04%,+16.72%,+37.36%
SIGI,"Selective Ins Group",58.25,+11.50,-0.77%,+0.43%,-4.12%,+13.77%
SJI,"South Jersey Industries",33.73,+3.00,+8.01%,+2.99%,+12.36%,-1.11%
SKYW,"Skywest Inc",55.5,+37.70,+4.52%,-3.56%,-1.51%,+45.48%
SLCA,"U.S. Silica Holdings Inc",24.51,-24.90,-24.72%,-12.74%,-12.43%,-22.71%
SMCI,"Super Micro Computer",23.75,+0.20,+13.50%,-5.94%,+36.10%,-12.36%
SMP,"Standard Motor Products",48.53,-2.10,+8.06%,-3.50%,+3.63%,-7.81%
SMTC,"Semtech Corp",51,+40.90,+49.12%,+1.80%,+19.30%,+28.46%
SNBR,"Sleep Number Corporation",31.37,-4.70,-16.55%,+1.65%,+3.72%,-3.51%
SONC,"Sonic Cp",36.78,+47.30,+33.84%,+4.37%,+37.70%,+49.09%
SPOK,"Spok Holdings Inc",14.35,-18.10,-8.31%,-4.65%,-7.12%,-18.47%
SPPI,"Spectrum Pharma Inc",23.75,+64.80,+25.33%,+16.71%,+28.59%,+195.40%
SPSC,"Sps Commerce Inc",76.33,+40.50,+57.09%,-2.20%,+17.20%,+27.45%
SPTN,"Spartannash Company",25.06,+4.20,-6.07%,-1.30%,+38.91%,-7.25%
SPXC,"SPX Corp",36.3,+30.60,+15.64%,+0.47%,+12.91%,+25.22%
SR,"Spire Inc",72.2,-0.10,-3.93%,+3.22%,+3.44%,+1.05%
SRCI,"Src Energy Inc",10.97,+47.20,+28.60%,+2.33%,+0.27%,+51.10%
SRDX,"Surmodics Inc",60.75,+148.00,+116.96%,+9.95%,+56.98%,+119.31%
SSD,"Simpson Manufacturing Company",62.81,+36.50,+9.41%,-3.61%,+12.18%,+43.14%
SSP,"E.W. Scripps Company",12.9,-30.00,-17.47%,-9.85%,+12.37%,-33.51%
SSTK,"Shutterstock Inc",49.43,+20.00,+14.87%,-0.10%,-3.51%,+12.52%
STBA,"S&T Bancorp Inc",45.56,+21.80,+14.44%,+0.62%,+8.58%,+21.79%
STC,"Stewart Information Services Corp",45.17,+15.50,+6.78%,+5.24%,+5.10%,+8.56%
STMP,"Stamps.Com Inc",269.75,+62.50,+43.48%,-3.76%,+24.45%,+80.62%
STRA,"Strayer Education",120.01,+39.00,+33.97%,+3.82%,+12.20%,+27.36%
SUP,"Superior Industries International",17.2,-14.50,+15.82%,-13.57%,+25.55%,-15.89%
SUPN,"Supernus Pharm",54.88,+31.10,+37.70%,-5.47%,+13.14%,+29.73%
SVU,"Supervalu Inc",20.61,+10.50,-4.58%,+0.83%,+43.52%,-12.89%
SWM,"Schweitzer-Mauduit International",42.87,+8.90,-5.49%,-1.79%,+2.78%,+11.15%
SXC,"Suncoke Energy Inc",13.37,+37.80,+11.51%,-1.98%,+24.26%,+25.30%
SXI,"Standex International Corp",103.9,+9.60,+2.01%,unch,+3.59%,+10.01%
SYKE,"Sykes Enterprises",30.03,-6.40,-4.52%,+0.98%,+1.66%,-12.37%
TBI,"Trueblue Inc",27.6,+6.70,+0.36%,-1.60%,+1.28%,+2.03%
TCMD,"Tactile Systems Technology Inc",55.6,+96.10,+91.86%,+0.60%,+59.13%,+85.15%
TG,"Tredegar Corp",24.55,+63.80,+27.86%,+2.29%,+34.15%,+54.40%
TGI,"Triumph Group",18.6,-45.90,-31.62%,-6.77%,-26.63%,-45.45%
THRM,"Gentherm Inc",40.6,+14.50,+27.87%,+3.97%,+13.88%,-0.25%
TILE,"Interface Inc",23.45,+16.20,-6.76%,-3.70%,-7.86%,+23.42%
TISI,"Team Inc",22.05,+43.70,+47.99%,+2.08%,+34.04%,-10.18%
TIVO,"Tivo Corp",12.8,-33.60,-17.95%,-12.03%,-13.22%,-34.86%
TLRD,"Tailored Brands Inc",22.39,+64.80,+2.57%,-16.73%,-24.41%,+88.79%
TMP,Tompkinstrustco,91.14,+19.40,+12.03%,+2.86%,+15.35%,+14.71%
TMST,"Timken Steel Corp",17.71,+13.30,+16.59%,-2.64%,+5.67%,+9.73%
TNC,"Tennant Company",78.8,+13.90,+8.47%,+0.64%,+12.89%,+5.63%
TPRE,"Third Point Reinsurance Ltd Co",12.75,-14.50,-12.97%,-7.27%,-6.25%,-10.21%
TREX,"Trex Company",68.02,+82.40,+25.51%,+3.01%,+26.91%,+88.89%
TRHC,"Tabula Rasa Healthcare Inc",67.39,+367.10,+140.25%,+8.20%,+64.41%,+396.61%
TRST,"Trustco Bank Corp NY",9.05,+15.00,-1.63%,-2.16%,+4.02%,+16.77%
TTEC,"Teletech Hldgs",34.55,-16.50,-14.16%,-7.25%,+8.14%,-17.15%
TTEK,"Tetra Tech Inc",60.25,+35.40,+25.13%,+3.08%,+17.22%,+28.06%
TTI,"Tetra Technologies",4.39,+55.80,+2.81%,-1.79%,+19.62%,+40.71%
TTMI,"TTM Technologies I",17.59,+4.80,+12.25%,-9.14%,+16.03%,-7.86%
TTS,"Tile Shop Hldgs",8.8,+3.70,-8.33%,+8.64%,+46.67%,-37.81%
TVPT,"Travelport Worldwide Ltd",19.18,+41.60,+46.75%,+4.64%,+11.97%,+33.47%
TVTY,"Tivity Health",34.7,-2.20,-5.06%,-1.70%,-13.36%,-14.00%
TWI,"Titan International",10.26,-17.50,-20.34%,-12.53%,-10.39%,-16.38%
TYPE,"Monotype Imag. Hold.",20.2,-1.30,-16.18%,-7.76%,-13.68%,+7.73%
UBA,"Urstadt Biddle Properties Inc",22.45,+10.80,+3.27%,unch,+15.78%,+9.09%
UCBI,"United Comm Banks",30.81,+7.40,+9.49%,-7.64%,-4.88%,+7.92%
UCTT,"Ultra Clean Holdings",15.93,-32.10,-31.01%,-7.33%,-6.18%,-33.87%
UEIC,"Universal Elect In",35.4,-25.40,-25.08%,+18.59%,-28.19%,-47.01%
UFCS,"United Fire Group I",56.96,+33.50,+24.97%,+4.40%,+14.68%,+28.12%
UFI,"Unifi Inc",31.49,-3.00,-12.21%,-3.67%,-9.90%,+3.59%
UFPI,"Universal Forest Prd",36.68,+24.30,-2.50%,-3.55%,+10.32%,+27.14%
UHT,"Universal Health Realty Income Trust",64.87,-17.80,-13.63%,-2.44%,+8.42%,-21.91%
UIHC,"United Insurance Hld",20.31,+27.80,+17.74%,-0.25%,+5.73%,+26.70%
UNF,"Unifirst Corp",187.2,+34.10,+13.52%,+2.63%,+15.45%,+34.58%
UNT,"Unit Corp",25.75,+47.60,+17.05%,+5.58%,+13.09%,+35.03%
USCR,"U S Concrete Inc",52.3,-37.30,-37.48%,-14.61%,-11.88%,-33.08%
USPH,"U.S. Physical Therapy",104.6,+74.90,+44.88%,+3.92%,+12.65%,+68.98%
UVE,"Universal Insurance Holdings Inc",37.65,+66.60,+37.66%,+7.42%,+15.67%,+58.19%
UVV,"Universal Corp",65.7,-3.20,+25.14%,-0.68%,+39.79%,+0.92%
VAC,"Marriot Vacations Worldwide Cor",119.98,-2.00,-11.26%,-0.27%,-11.77%,+3.88%
VECO,"Veeco Instrument",15.45,-44.00,+4.04%,-1.90%,-9.91%,-53.11%
VG,"Vonage Holdings",13.36,+96.50,+31.37%,+7.40%,+20.04%,+102.73%
VIAV,"Viavi Solutions",10.32,-1.50,+18.08%,+2.08%,+2.48%,-4.00%
VICR,"Vicor Cp",50.6,+147.50,+142.11%,+6.75%,+68.39%,+156.85%
VIVO,"Meridian Bioscience",15.85,+8.30,+13.21%,-5.65%,+8.93%,+2.26%
VRA,"Vera Bradley",13.76,+33.50,+12.97%,-6.39%,+26.94%,+42.74%
VREX,"Varex Imaging Corp",38.2,+19.50,-4.90%,+1.73%,+4.31%,+19.64%
VRTS,"Virtus Inv Prts",129.05,+13.80,+12.17%,-3.48%,+11.39%,+11.83%
VRTU,"Virtusa Corp",54.13,+58.50,+22.80%,+8.52%,+13.41%,+63.73%
VRTV,"Veritiv Corp",40.15,+12.20,+38.93%,+1.01%,+7.93%,-3.72%
