Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WNC,"Wabash National Corp",18.08,"96% Sell",39.68%,33.38%,439170,17.47,26.54
WPG,"Washington Prime Group Inc",7.66,"8% Buy",49.55%,37.01%,2102455,5.4,8.87
WRLD,"World Acceptance Cp",115.3,"48% Buy",55.18%,46.46%,76840,71.02,125.14
WSR,"Whitestone REIT",13.15,"100% Buy",60.85%,20.56%,222110,10.06,15.15
WTS,"Watts Water Technologies",82.95,"24% Buy",50.86%,17.32%,121290,59.15,93.35
WWE,"World Wrestling Entertainment",78.53,"24% Buy",58.23%,27.48%,1583575,20.62,85.93
WWW,"Wolverine World Wide",38.39,"100% Buy",65.56%,27.67%,650295,25.25,38.52
XOXO,"Xoxo Group Inc",29.32,"40% Sell",41.48%,46.67%,197645,17.49,35.83
XPER,"Xperi Corp",16.55,"24% Sell",45.85%,27.39%,319835,15.6,28.33
ZEUS,"Olympic Steel Inc",22.22,"16% Sell",47.84%,34.06%,61945,16.58,25.84
ZUMZ,"Zumiez Inc",29.3,"72% Buy",72.02%,35.77%,469930,11.43,31.55
"Downloaded from Barchart.com as of 08-14-2018 07:36pm CDT"
