Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPHS,"Innophos Hldngs Inc",43.57,-6.47,-6.76%,-9.42%,-8.29%,-2.90%
IRBT,"Irobot Corp",117.71,+90.46,+53.47%,+46.84%,+87.65%,+28.14%
IRDM,"Iridium Comm Inc",19.6,+89.91,+66.10%,+9.19%,+47.92%,+90.29%
IRT,"Independence Realty Trust Inc",10.34,+4.62,+2.48%,+4.87%,+9.07%,+1.67%
ITG,"Investment Technology Group",21.86,+9.10,+13.56%,-2.54%,-3.19%,+8.54%
ITGR,"Integer Holdings Corp",77.7,+78.71,+71.52%,+7.84%,+17.82%,+71.52%
ITRI,"Itron Inc",65.8,-7.52,-3.52%,+10.77%,+11.43%,-9.30%
IVC,"Invacare Corp",15.2,-1.87,-9.79%,-13.64%,-6.17%,+12.59%
IVR,"Invesco Mortgage Capital Inc",16.15,-5.20,-9.42%,-0.12%,+0.37%,-5.67%
JBSS,"John B Sanfilippo",69.5,+11.18,+9.88%,-10.89%,+1.61%,+11.70%
JBT,"John Bean Technologies Corp",115.65,+26.48,+4.38%,+0.78%,+30.68%,+33.16%
JCP,"J.C. Penney Company Inc",1.77,-57.89,-43.99%,-25.94%,-23.04%,-54.03%
JJSF,"J J Snack Foods",142.19,+7.48,-6.35%,-7.30%,+2.24%,+12.16%
JRVR,"James River Gp HD",40.59,+4.53,+1.45%,+0.05%,+7.95%,+3.70%
KALU,"Kaiser Aluminum",109.7,+11.09,+2.67%,-1.08%,+1.07%,+14.31%
KAMN,"Kaman Corp",65.04,+23.94,+10.54%,-2.05%,-10.19%,+34.44%
KELYA,"Kelly Svcs Cl A",25.43,+8.76,-6.75%,+5.83%,+11.44%,+19.22%
KEM,"Kemet Corp",26.49,+46.71,+75.90%,-1.12%,+41.81%,+25.07%
KFY,"Korn/Ferry International",67.19,+95.87,+62.37%,+1.07%,+22.27%,+106.55%
KIRK,"Kirkland's Inc",11.84,+12.03,-1.04%,+6.00%,+11.91%,+4.59%
KLIC,"Kulicke and Soffa",26.35,+32.13,+8.28%,-2.01%,+16.85%,+41.51%
KN,"Knowles Corp",17.46,+23.11,+19.10%,-1.08%,+20.66%,+19.67%
KOP,"Koppers Holdings Inc",35.75,-18.36,-29.76%,-2.72%,-10.74%,-6.54%
KOPN,"Kopin Cp",2.25,-43.69,-29.69%,-25.99%,-32.63%,-40.94%
KRA,"Kraton Performance Polymers Inc",47.77,+29.96,-0.83%,+0.59%,-1.97%,+42.26%
KRG,"Kite Realty Group Trust",17.61,-7.21,-10.15%,+8.84%,+16.55%,-12.34%
KS,"Kapstone Paper and Packaging Corp",34.33,+35.65,+51.30%,-1.32%,-0.38%,+61.02%
KWR,"Quaker Chemical Corp",176.78,+28.14,+17.24%,+9.52%,+14.38%,+29.01%
LABL,"Multi Color Cp",60.35,-26.28,-19.37%,-7.37%,-3.21%,-22.78%
LAD,"Lithia Motors",88.04,-23.23,-22.49%,+7.16%,-9.80%,-14.40%
LCI,"Lannett Co Inc",5.55,-43.82,-76.08%,-55.78%,-66.67%,-67.73%
LCII,"Lci Industries",93.85,-11.28,-27.81%,+7.44%,+6.89%,-7.35%
LDL,"Lydall Inc",44.25,-8.99,-12.81%,-1.88%,+5.61%,-7.23%
LGIH,"LGI Homes Inc",57.76,+12.67,-23.02%,+8.92%,-5.47%,+38.18%
LGND,"Ligand Pharm",254.31,+109.10,+85.72%,+14.00%,+34.38%,+104.77%
LHCG,"LHC Group Inc",98.72,+63.86,+61.18%,+14.06%,+30.46%,+53.91%
LION,"Fidelity Southern Cp",24.27,+9.67,+11.33%,+0.62%,+0.12%,+13.25%
LKSD,"Lsc Communications Inc",12.14,-17.66,-19.87%,-14.14%,-1.30%,-23.31%
LL,"Lumber Liquidators Holdings Inc",17.41,-55.69,-44.54%,-27.03%,-18.91%,-55.01%
LMAT,"Lemaitre Vascular",35.87,+3.09,+12.66%,+3.33%,+10.34%,-2.50%
LMNX,"Luminex Corp",27.9,+42.72,+41.62%,-15.99%,+2.16%,+47.07%
LNN,"Lindsay Corp",93.32,+6.38,+5.80%,+2.07%,-7.21%,+9.22%
LNTH,"Lantheus Holdings",14.65,-17.69,-28.36%,+10.15%,+0.69%,-13.82%
LOCO,"El Pollo Loco",12.35,+16.20,+24.75%,+3.35%,+14.35%,+6.93%
LPSN,"Liveperson Inc",26.4,+120.36,+129.57%,+13.06%,+38.22%,+105.45%
LQDT,"Liquidity Services",7.25,+21.22,+49.48%,+3.57%,+29.46%,+27.19%
LTC,"Ltc Properties",45.92,+2.09,+5.44%,+11.40%,+14.43%,-3.63%
LTXB,"Legacytexas Fnl",45.21,+21.69,+7.11%,+2.52%,+5.58%,+25.44%
LXP,"Lexington Realty Trust",9.37,-0.51,-2.90%,+9.33%,+11.81%,-3.60%
LXU,"Lsb Industries Inc",7.18,+14.40,-18.04%,+12.01%,+38.34%,+15.25%
LZB,"La-Z-Boy Inc",33.5,+33.48,+7.37%,+8.41%,+5.51%,+41.95%
MANT,"Mantech Intl Cp A",65.68,+59.74,+30.86%,+13.36%,+23.11%,+69.67%
MATW,"Matthews Intl Corp",53,-10.98,+0.38%,+4.64%,-1.21%,-10.77%
MATX,"Matson Inc",36.85,+40.44,+23.49%,+4.36%,+6.29%,+52.08%
MCRI,"Monarch Casino",46.96,+27.48,+4.77%,-0.30%,+4.24%,+37.31%
MCS,"Marcus Corp",39.15,+62.14,+43.14%,+6.97%,+24.48%,+61.11%
MDC,"M.D.C. Holdings",32.09,+2.92,+0.66%,+10.92%,+1.42%,+4.32%
MDCO,"Medicines Co",39.4,+4.67,+44.11%,+0.31%,+19.72%,+4.45%
MDXG,"Mimedx Group Inc",4.82,-24.60,-61.78%,+16.14%,-42.28%,-68.92%
MED,"Medifast Inc",221.6,+280.77,+217.43%,+26.85%,+57.63%,+300.80%
MEI,"Methode Electronics",40.95,+1.68,+2.12%,+5.95%,+1.36%,+4.87%
MGLN,"Magellan Health",75.1,-8.35,-22.22%,+4.31%,-16.88%,-3.90%
MGPI,"MGP Ingredients Inc",72.23,+8.53,-6.05%,-16.34%,-17.39%,+26.88%
MHLD,"Maiden Holdings Ltd",4.15,-25.08,-37.12%,-51.46%,-47.13%,-42.76%
MHO,"M/I Homes",26.37,-4.73,-23.34%,+2.89%,-7.73%,+8.03%
MINI,"Mobile Mini Inc",43.7,+33.36,+26.67%,+4.92%,-3.96%,+53.06%
MLI,"Mueller Industries",32.71,+9.30,-7.68%,+2.12%,+10.02%,+12.56%
MMSI,"Merit Medical Sys",58.3,+45.68,+34.95%,+7.86%,+8.87%,+43.77%
MNRO,"Monro Muffler Brak",69.75,+47.32,+22.48%,+9.07%,+24.89%,+48.56%
MNTA,"Momenta Pharma",27.05,+80.20,+93.91%,-6.56%,+17.35%,+67.49%
MOG.A,"Moog Inc Cl A",80.35,+0.25,-7.48%,+8.45%,-3.31%,+10.02%
MOV,"Movado Group Inc",49.4,+76.67,+53.42%,+1.23%,+21.23%,+107.13%
MPAA,"Motorcar Parts Amer",26.44,+7.15,+5.80%,+22.81%,+24.13%,+3.77%
MRCY,"Mercury Sys Inc",52.73,+29.25,+2.69%,+29.24%,+45.58%,+10.15%
MRTN,"Marten Transport L",21.85,+17.04,+7.64%,+4.05%,-1.35%,+34.46%
MSTR,"Microstrategy Cl A",147.84,+18.11,+12.60%,+14.46%,+13.10%,+17.05%
MTH,"Meritage Corp",43.45,+0.13,-15.14%,+2.72%,-5.34%,+6.89%
MTRN,"Materion Corp",63.45,+61.35,+30.56%,+3.42%,+16.74%,+65.23%
MTRX,"Matrix Service Co",21.25,+71.45,+19.38%,+8.14%,+14.86%,+91.44%
MTSC,"M T S Systems Cp",53.7,+9.34,0.00%,+1.61%,+1.23%,+13.89%
MXL,"Maxlinear Inc",19.02,-16.91,-28.01%,+12.81%,+0.85%,-12.47%
MYE,"Myers Industries",22.8,+20.42,+16.92%,+27.37%,+23.24%,+26.67%
MYGN,"Myriad Genetics Inc",49.47,+69.34,+44.04%,+16.21%,+37.91%,+67.30%
MYRG,"MYR Group Inc",34.76,+23.78,-2.71%,-6.16%,-9.55%,+43.22%
NANO,"Nanometrics Inc",44.78,+56.12,+79.70%,+21.39%,+15.80%,+74.58%
NAVG,"Navigators Grp Inc",69.5,+31.79,+42.71%,+16.42%,+17.20%,+26.59%
NBHC,"National Bank Holdings Corp",40.54,+28.45,+25.01%,+1.25%,+3.63%,+25.86%
NBTB,"NBT Bancorp Inc",40.54,+21.81,+10.16%,-1.27%,+5.68%,+21.89%
NCI,"Navigant Consulting",23.46,+45.57,+20.87%,+10.66%,-3.58%,+58.94%
NE,"Noble Corp",6.07,+74.19,+34.29%,+8.59%,+11.99%,+82.83%
NEOG,"Neogen Cp",87.9,+70.57,+42.56%,+8.49%,+19.82%,+73.89%
NEWM,"New Media Investment Group Inc",15.8,+4.03,-5.84%,-12.42%,-6.56%,+14.74%
NFBK,"Northfield Bncrp Del",16.26,-0.28,-4.80%,+0.31%,-1.09%,+1.06%
NGVT,"Ingevity Corp",99.4,+59.44,+41.05%,+0.34%,+28.59%,+60.87%
NLS,"Nautilus Group",14.9,-4.77,+11.61%,+6.81%,-3.87%,-10.78%
NMIH,"Nmi Holdings Cmn A",21.35,+87.17,+25.59%,+3.14%,+25.59%,+96.77%
NP,"Neenah Paper",89.8,+15.24,-0.94%,+2.80%,+10.25%,+17.08%
NPK,"National Presto Industries",137.1,+46.90,+37.86%,+16.58%,+23.68%,+38.84%
NPO,"Enpro Industries",74.93,+1.16,-19.87%,+1.50%,-0.66%,+7.58%
NR,"Newpark Resources",11,+33.92,+27.91%,+2.80%,+3.77%,+45.70%
NSA,"National Storage Affiliates Tru",28.48,+23.01,+4.48%,+0.39%,+4.25%,+28.29%
NSIT,"Insight Enterpr",55.9,+48.71,+45.99%,+11.55%,+19.09%,+44.26%
NSP,"Insperity Inc",116.05,+184.83,+102.35%,+15.59%,+28.37%,+193.43%
NTGR,"Netgear Inc",73.25,+53.02,+24.68%,+5.78%,+21.48%,+53.08%
NTRI,"Nutrisystem Inc",36.8,-23.39,-30.04%,-6.36%,+4.40%,-29.97%
NWBI,"Northwest Bancshares",18.21,+15.98,+8.85%,+0.89%,+5.63%,+16.96%
NWN,"Northwest Natural Gas Company",63.5,-0.89,+6.45%,-1.70%,+7.35%,-4.01%
NX,"Quanex Building Products Corp",16.6,-19.94,-29.06%,-2.64%,-2.64%,-13.09%
NYMT,"New York Mtge Trust",6.38,+3.74,+3.40%,+4.25%,+3.74%,+1.59%
OCLR,"Oclaro Inc",9.55,+19.13,+41.69%,+11.05%,+4.60%,+12.35%
ODP,"Office Depot",3.35,-8.44,-5.37%,+34.54%,+43.16%,-20.62%
OFG,"Oriental Financial Group",16.35,+80.30,+73.94%,-0.61%,+14.74%,+80.66%
OFIX,"Orthofix Intl Nv",53.25,+1.56,-2.65%,-10.37%,-2.12%,+10.75%
OIS,"Oil States International",33.65,+47.16,+18.90%,-0.59%,-3.86%,+57.24%
OMCL,"Omnicell Inc",66.75,+44.45,+37.63%,+11.53%,+45.58%,+36.22%
OMI,"Owens & Minor",16.92,-27.12,-10.38%,-3.86%,+3.42%,-38.20%
ONB,"Old National Bncp",19.8,+21.39,+13.47%,+1.67%,+9.09%,+20.00%
OPB,"Opus Bank",27.95,+16.04,+2.38%,+0.18%,-4.93%,+23.40%
ORIT,"Oritani Financial",16.15,+0.06,-1.52%,-1.82%,+1.57%,+0.62%
ORN,"Orion Group Holdings Inc",8.48,+38.15,+8.30%,-7.02%,+12.32%,+52.79%
OSIS,"O S I Systems Inc",77.01,-1.61,+19.62%,-0.12%,+13.37%,-7.17%
OSPN,"Onespan Inc.",18.4,+35.32,+32.37%,-0.81%,-10.68%,+49.59%
OSUR,"Orasure Tech Inc",16.25,-11.37,-13.84%,-2.40%,+0.25%,-19.95%
OXM,"Oxford Industries",94.38,+50.65,+25.52%,+2.43%,+14.64%,+57.67%
PAHC,"Phibro Anl Htlh A",49.25,+39.76,+47.01%,+4.45%,+10.67%,+32.21%
PARR,"Par Petroleum Corp",17.85,-1.32,-7.42%,+3.36%,+1.36%,+0.62%
PATK,"Patrick Inds Inc",64.75,+27.55,-6.77%,+8.64%,+8.73%,+32.59%
PDCE,"Pdc Energy Inc",54.97,+27.19,+6.66%,-11.09%,-11.22%,+43.30%
PDFS,"Pdf Solutions Inc",8.81,-47.60,-43.89%,-17.04%,-28.37%,-40.11%
PEI,"Pennsylvania Real Estate Investment",10.4,+0.02,-12.53%,+2.46%,-0.95%,+1.86%
PENN,"Penn Natl Gaming Inc",34.51,+48.72,+10.15%,+10.47%,+0.20%,+64.73%
PERY,"Perry Ellis Int",27.54,+20.94,+9.98%,-1.40%,+2.57%,+23.55%
PES,"Pioneer Energy Services Corp",3.15,+63.91,+3.28%,-35.05%,-37.62%,+80.00%
PETS,"Petmed Express Inc",37.13,-3.98,-18.40%,+4.80%,-2.13%,+3.17%
PFBC,"Preferred Bank La",61.13,+7.08,+4.00%,-2.88%,-6.21%,+12.14%
PFS,"Provident Financial Services",25.3,-2.07,-6.19%,-3.55%,-9.35%,+2.26%
PGNX,"Progenics Pharmaceut",8,+26.61,+34.45%,+4.44%,+6.38%,+27.19%
PGTI,"Pgt Inc",24.75,+87.53,+46.88%,+4.21%,+20.44%,+88.93%
PJC,"Piper Jaffray Companies",78.35,+26.87,-9.16%,+1.56%,+5.10%,+40.54%
PKE,"Park Electrochemical Corp",21.41,+18.51,+8.96%,-3.78%,+4.13%,+18.94%
PLAB,"Photronics Inc",10.6,+34.45,+24.34%,+21.84%,+14.59%,+35.90%
PLAY,"Dave & Buster's Ente",56.81,+10.73,+2.97%,+22.65%,+39.69%,-2.84%
PLCE,"Children's Place Inc",140.2,+27.46,-3.54%,+17.47%,+12.70%,+35.98%
PLUS,"Eplus Inc",102.45,+32.35,+36.24%,+3.59%,+15.50%,+25.40%
PLXS,"Plexus Cp",62.7,+16.14,+3.26%,+6.31%,+8.14%,+22.58%
PMT,"Pennymac Mortgage Investment Trust",19.86,+19.14,+23.58%,+4.47%,+6.66%,+14.86%
POWI,"Power Integratn",73.25,-0.14,-0.41%,+3.06%,-2.46%,+3.31%
POWL,"Powell Inds Inc",40.66,+50.49,+41.92%,+15.22%,+19.66%,+43.42%
PPBI,"Pacific Premier Bncp",38.55,+3.94,-3.63%,+2.66%,-6.88%,+5.62%
PRA,"Pro-Assurance Corp",48.25,-6.25,-15.57%,+20.17%,+20.17%,-9.47%
PRAA,"Pra Group Inc",37.15,+19.79,+11.90%,-8.27%,-6.42%,+24.87%
PRFT,"Perficient Inc",28.36,+57.23,+48.72%,+6.30%,+11.43%,+59.51%
PRGS,"Progress Software",40.25,+13.32,-5.45%,+5.34%,+8.52%,+20.94%
PRLB,"Proto Labs Inc",148.8,+99.63,+44.47%,+16.16%,+24.41%,+112.72%
PRSC,"Providence Svc Cp",67.01,+18.48,+12.93%,-4.86%,-9.42%,+30.65%
PSB,"Business Parks",131.07,+1.45,+4.78%,+4.39%,+9.48%,-1.71%
PUMP,"Propetro Holding Corp",16.41,+26.43,-18.60%,+4.39%,-7.29%,+45.09%
PVAC,"Penn Va Corp",82.27,+105.79,+110.36%,+1.54%,+32.71%,+116.50%
QHC,"Quorum Health Corp",4.51,-2.90,-27.72%,-5.05%,+8.41%,+4.64%
QLYS,"Qualys Inc",91.5,+81.99,+54.17%,+1.16%,+22.65%,+100.88%
QNST,"Quinstreet Inc",15.56,+141.85,+85.68%,+13.16%,+20.71%,+209.65%
QSII,"Quality Systems Inc",22.66,+64.91,+66.86%,+12.85%,+33.37%,+48.20%
RAVN,"Raven Industries Inc",47.2,+61.93,+37.41%,+21.65%,+22.44%,+76.45%
RCII,"Rent-A-Center Inc",14.74,+33.23,+32.79%,-0.07%,+45.22%,+18.11%
RECN,"Resources Connect",15.75,+14.76,+1.94%,+1.29%,-3.67%,+30.71%
REGI,"Renewable Energy",25.75,+143.63,+118.22%,+55.59%,+46.31%,+114.58%
REI,"Ring Energy Inc",11.16,-18.77,-19.71%,-10.86%,-20.17%,-6.92%
REX,"Rex American Resources Corp",77.92,-8.92,-5.88%,+2.77%,+6.52%,-17.60%
RGEN,"Repligen Cp",53.31,+40.07,+46.94%,+12.09%,+22.66%,+25.52%
RGNX,"Regenxbio Inc",67.2,+154.88,+102.11%,+0.37%,+35.89%,+217.73%
RGR,"Sturm Ruger & Company",60.6,+29.83,+8.50%,+11.71%,-4.04%,+26.25%
RGS,"Regis Corp",21.5,+68.56,+39.97%,+23.28%,+24.21%,+76.09%
RH,"Restoration Hardware Holdings",159.15,+114.93,+84.61%,+15.59%,+52.60%,+252.41%
RLI,"Rli Corp",77.05,+45.67,+27.02%,+4.43%,+15.67%,+41.69%
RMAX,"Re/Max Holdings Inc",50,-17.81,+3.09%,-1.19%,-6.80%,-16.11%
RMBS,"Rambus Inc",12.04,-13.02,-15.33%,-10.08%,-11.14%,-6.01%
ROCK,"Gibraltar Ind Inc",45.3,+58.58,+37.27%,+3.90%,+13.68%,+60.07%
ROG,"Rogers Corp",140.44,+15.97,-13.27%,+15.23%,+18.66%,+19.50%
ROIC,"Retail Opp Invts Cp",19.62,+2.94,-1.65%,+7.21%,+10.22%,-1.26%
RPT,"Ramco-Gershenson Properties Trust",13.88,+8.32,-5.77%,+8.10%,+17.03%,+5.79%
RRD,"Donnelley [R.R.] & Sons Co",5.18,-44.16,-44.30%,-4.43%,-18.68%,-43.57%
RRGB,"Red Robin Gourm",40.4,-27.65,-28.37%,-15.75%,-15.83%,-30.46%
RTEC,"Rudolph Technologies",27.45,+12.61,+14.85%,-6.47%,-15.54%,+25.34%
RUTH,"Ruth's Hospitality",30.9,+59.41,+42.73%,+4.75%,+16.38%,+57.65%
RWT,"Redwood Trust",16.86,+5.15,+13.77%,+2.49%,+2.43%,+0.18%
RYAM,"Rayonier Advanced Materials Inc",21.24,+48.12,+3.86%,+22.92%,+16.51%,+56.52%
SAFT,"Safety Ins Group Inc",95.25,+35.85,+18.47%,+6.31%,+11.08%,+33.50%
SAH,"Sonic Automotive",21.75,+16.33,+17.89%,+17.89%,+0.69%,+32.62%
SAIA,"Saia Inc",77.6,+28.45,+9.68%,+6.45%,-5.65%,+44.64%
SANM,"Sanmina Corp",31.25,-9.28,-5.30%,+6.29%,+5.40%,-13.31%
SBCF,"Seacoast Banking Cp",31.23,+34.34,+23.88%,+0.35%,-1.36%,+36.67%
SBSI,"Southside Bancshares",35.25,+5.79,+4.66%,+0.66%,+3.55%,+7.73%
SCHL,"Scholastic Cp",41.8,+5.54,+4.21%,+1.51%,-5.41%,+7.68%
SCL,"Stepan Company",88.75,+17.18,+12.38%,+2.13%,+23.54%,+15.83%
SCSC,"Scansource Inc",43.15,+21.38,+20.53%,+6.41%,+11.64%,+14.61%
SCVL,"Shoe Carnival Inc",36.91,+75.08,+37.98%,+18.42%,+16.07%,+127.14%
SEDG,"Solaredge Tech",47.85,+31.54,+27.43%,-11.31%,-18.83%,+78.88%
SEM,"Select Medical Holdings Corp",19.4,+6.99,+9.92%,-6.95%,+6.30%,+12.79%
SENEA,"Seneca Foods Cp A",30.6,+4.04,-0.49%,+13.12%,+4.44%,+6.25%
SFBS,"Servisfirst Bancs",43.05,+20.01,+3.73%,+2.48%,+0.80%,+25.40%
SFLY,"Shutterfly Inc",76,+32.50,+52.76%,-10.37%,-18.21%,+68.93%
SFNC,"Simmons First Natl",30.8,+14.81,+7.88%,+2.67%,-2.22%,+17.67%
SHAK,"Shake Shack Inc",58.35,+77.25,+35.07%,-9.42%,0.00%,+90.38%
SHOO,"Steven Maddens Ltd",56.9,+37.67,+21.84%,+6.26%,+7.61%,+35.96%
SIGI,"Selective Ins Group",63.65,+24.36,+8.43%,+8.62%,+13.06%,+26.04%
SJI,"South Jersey Industries",32.54,-5.19,+4.19%,-2.92%,-1.36%,-8.34%
SKYW,"Skywest Inc",64.55,+71.65,+21.56%,+6.52%,+10.63%,+89.30%
SLCA,"U.S. Silica Holdings Inc",22.33,-27.65,-31.42%,-16.49%,-27.80%,-13.08%
SMCI,"Super Micro Computer",19.48,-25.21,-6.91%,-12.25%,-17.81%,-28.78%
SMP,"Standard Motor Products",51.52,+17.39,+14.72%,+12.34%,+16.14%,+16.46%
SMTC,"Semtech Corp",49.9,+40.15,+45.91%,+2.36%,+10.52%,+34.14%
SNBR,"Sleep Number Corporation",32.89,+6.02,-12.50%,+21.19%,+17.13%,+9.49%
SONC,"Sonic Cp",33.79,+31.89,+22.96%,-4.03%,+37.92%,+43.54%
SPOK,"Spok Holdings Inc",15.6,-5.02,-0.32%,+5.76%,+1.30%,-6.31%
SPPI,"Spectrum Pharma Inc",24.47,+46.18,+29.13%,+14.40%,+30.44%,+159.22%
SPSC,"Sps Commerce Inc",96.53,+81.91,+98.66%,+12.62%,+31.71%,+60.35%
SPTN,"Spartannash Company",21.17,-13.27,-20.65%,-12.30%,+9.97%,-11.83%
SPXC,"SPX Corp",34.19,+29.97,+8.92%,-6.30%,-1.87%,+44.02%
SR,"Spire Inc",74.45,-0.48,-0.93%,+3.76%,+6.05%,-3.75%
SRCI,"Src Energy Inc",9.66,+12.08,+13.25%,-12.34%,-20.43%,+28.12%
SRDX,"Surmodics Inc",74.85,+207.09,+167.32%,+26.22%,+50.45%,+192.95%
SSD,"Simpson Manufacturing Company",75.75,+66.23,+31.95%,+26.12%,+19.50%,+75.88%
SSP,"E.W. Scripps Company",14.45,-13.97,-7.55%,+14.68%,+12.80%,-20.39%
SSTK,"Shutterstock Inc",53.19,+54.43,+23.61%,+12.24%,+15.45%,+65.91%
STBA,"S&T Bancorp Inc",46.54,+26.66,+16.91%,+3.01%,+2.92%,+30.55%
STC,"Stewart Information Services Corp",44.76,+21.44,+5.82%,-0.25%,+3.59%,+24.85%
STMP,"Stamps.Com Inc",238.35,+25.90,+26.78%,-12.42%,-4.03%,+25.05%
STRA,"Strayer Education",138.38,+80.43,+54.48%,+15.74%,+29.11%,+75.70%
SUP,"Superior Industries International",22.45,+50.53,+51.18%,+30.52%,+24.03%,+50.17%
SUPN,"Supernus Pharm",44.95,-8.78,+12.80%,-15.90%,-21.48%,+0.45%
SVU,"Supervalu Inc",32.24,+54.49,+49.26%,+0.53%,+79.41%,+63.16%
SWM,"Schweitzer-Mauduit International",40.89,+2.89,-9.85%,-1.21%,-6.96%,+8.46%
SXC,"Suncoke Energy Inc",11.35,+14.77,-5.34%,-4.54%,-13.23%,+20.74%
SXI,"Standex International Corp",103.55,+6.78,+1.67%,+0.24%,+3.14%,+8.54%
SYKE,"Sykes Enterprises",30.11,+10.77,-4.26%,+3.86%,+7.27%,+15.01%
TBI,"Trueblue Inc",29.4,+36.72,+6.91%,+6.91%,+14.40%,+47.00%
TCMD,"Tactile Systems Technology Inc",65.56,+118.01,+126.22%,+34.76%,+35.12%,+100.12%
TG,"Tredegar Corp",22.45,+31.95,+16.93%,-12.13%,-3.85%,+36.89%
TGI,"Triumph Group",21.6,-22.08,-20.59%,+8.82%,-4.21%,-16.12%
THRM,"Gentherm Inc",48.85,+65.68,+53.86%,+10.90%,+39.17%,+62.29%
TILE,"Interface Inc",23.7,+15.47,-5.77%,+7.73%,+3.95%,+24.74%
TISI,"Team Inc",23.25,+84.82,+56.04%,+4.03%,+9.93%,+80.23%
TIVO,"Tivo Corp",13.55,-23.40,-13.14%,+14.83%,-3.90%,-24.72%
TLRD,"Tailored Brands Inc",22.47,+57.89,+2.93%,+9.29%,-34.34%,+87.88%
TMP,Tompkinstrustco,86.94,+12.80,+6.87%,-0.33%,+1.66%,+15.98%
TMST,"Timken Steel Corp",13.93,-15.63,-8.29%,-10.19%,-18.49%,-5.37%
TNC,"Tennant Company",74.45,+17.58,+2.48%,-10.78%,-6.00%,+21.65%
TPRE,"Third Point Reinsurance Ltd Co",13.45,-6.58,-8.19%,+8.47%,+1.51%,-3.58%
TREX,"Trex Company",83.26,+116.95,+53.63%,+28.71%,+41.83%,+122.77%
TRHC,"Tabula Rasa Healthcare Inc",82.69,+288.61,+194.80%,+36.25%,+58.32%,+309.15%
TRST,"Trustco Bank Corp NY",9.15,+12.48,-0.54%,0.00%,+3.39%,+17.31%
TTEC,"Teletech Hldgs",26.65,-39.08,-33.79%,-16.46%,-27.19%,-32.19%
TTEK,"Tetra Tech Inc",68.9,+65.21,+43.09%,+14.26%,+27.95%,+67.44%
TTI,"Tetra Technologies",4.65,+92.20,+8.90%,+12.32%,+9.15%,+144.74%
TTMI,"TTM Technologies I",18.44,+26.03,+17.68%,+5.92%,+7.71%,+32.85%
TTS,"Tile Shop Hldgs",7.6,-19.65,-20.83%,-6.75%,+3.40%,-50.33%
TVPT,"Travelport Worldwide Ltd",18.57,+27.43,+42.08%,-2.16%,+5.75%,+24.97%
TVTY,"Tivity Health",33.2,-5.58,-9.17%,-2.78%,-13.77%,-11.58%
TWI,"Titan International",7.79,-13.78,-39.52%,-23.25%,-34.15%,-6.82%
TYPE,"Monotype Imag. Hold.",21,+4.79,-12.86%,-0.94%,-2.10%,+15.70%
UBA,"Urstadt Biddle Properties Inc",22.99,+13.58,+5.75%,+5.17%,+6.73%,+12.04%
UCBI,"United Comm Banks",30.38,+10.30,+7.96%,+0.50%,-8.05%,+15.82%
UCTT,"Ultra Clean Holdings",15.19,-33.09,-34.21%,+4.90%,-12.90%,-33.05%
UEIC,"Universal Elect In",44.6,+5.52,-5.61%,+26.52%,+43.87%,-20.92%
UFCS,"United Fire Group I",50.34,+13.54,+10.44%,-16.85%,-5.64%,+18.39%
UFI,"Unifi Inc",32.21,-1.90,-10.20%,+7.12%,+0.94%,+2.48%
UFPI,"Universal Forest Prd",36.96,+20.58,-1.75%,+3.82%,+1.99%,+32.85%
UHT,"Universal Health Realty Income Trust",75.7,+9.05,+0.79%,+16.43%,+23.81%,+1.15%
UIHC,"United Insurance Hld",20.75,+29.03,+20.29%,+2.27%,-0.53%,+30.42%
UNF,"Unifirst Corp",184.4,+26.58,+11.83%,-0.24%,+5.25%,+33.48%
UNT,"Unit Corp",25.8,+51.13,+17.27%,+5.69%,+23.27%,+61.05%
USCR,"U S Concrete Inc",48.45,-44.15,-42.08%,-5.74%,-17.46%,-33.36%
USPH,"U.S. Physical Therapy",119.6,+105.23,+65.65%,+12.83%,+27.03%,+107.46%
UVE,"Universal Insurance Holdings Inc",44.55,+110.94,+62.89%,+5.82%,+24.27%,+97.56%
UVV,"Universal Corp",59.45,-8.87,+13.24%,-9.92%,-9.92%,+5.22%
VAC,"Marriot Vacations Worldwide Cor",124.69,+2.15,-7.78%,+4.67%,+4.26%,+9.82%
VECO,"Veeco Instrument",11.25,-50.87,-24.24%,-22.68%,-32.02%,-41.71%
VG,"Vonage Holdings",14.13,+72.49,+38.94%,+9.70%,+25.71%,+74.44%
VIAV,"Viavi Solutions",11.48,+20.80,+31.35%,+13.66%,+15.96%,+13.55%
VICR,"Vicor Cp",59.9,+192.96,+186.60%,+4.08%,+47.36%,+224.66%
VIVO,"Meridian Bioscience",15.5,+10.37,+10.71%,+0.32%,+4.73%,+12.32%
VRA,"Vera Bradley",14.8,+49.66,+21.51%,+13.93%,+28.81%,+46.10%
VREX,"Varex Imaging Corp",31.6,-0.94,-21.33%,-15.96%,-15.30%,+6.25%
VRTS,"Virtus Inv Prts",128.05,+15.50,+11.30%,-1.04%,+2.24%,+20.92%
VRTU,"Virtusa Corp",57,+56.10,+29.31%,+7.10%,+20.92%,+61.38%
VRTV,"Veritiv Corp",48.15,+68.57,+66.61%,+32.46%,+45.25%,+73.51%
VSI,"Vitamin Shoppe Inc",13.6,+157.98,+209.09%,+73.25%,+159.05%,+159.05%
