Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",12.75,+134.10,+189.77%,+73.47%,+155.00%,+116.10%
VSTO,"Vista Outdoor Inc",18.17,+6.00,+24.71%,+16.55%,+30.91%,-21.51%
VVI,"Viad Corp",61.05,+17.50,+10.20%,+7.20%,+19.59%,+16.29%
WABC,"Westamerica Bancorp",62.91,+20.70,+5.64%,+6.41%,+9.85%,+25.04%
WAGE,"Wageworks Inc",52.1,-9.20,-15.97%,+0.87%,+15.91%,-10.56%
WD,"Walker & Dunlop",54.82,+13.50,+15.41%,-7.93%,-0.35%,+15.22%
WDFC,"W D 40 Co",173.6,+67.60,+47.12%,+8.70%,+26.53%,+64.94%
WDR,"Waddell & Reed Financial",20.72,+11.10,-7.25%,+8.77%,+5.34%,+14.54%
WETF,"Wisdomtree Invstmnts",8.12,-22.60,-35.30%,-10.67%,-29.94%,-8.87%
WGO,"Winnebago Industries",37,-5.20,-33.45%,-11.27%,-2.89%,+7.71%
WING,"Wingstop Inc",63.59,+92.00,+63.13%,+21.98%,+22.69%,+82.94%
WIRE,"Encore Wire Cp",51.15,+20.10,+5.14%,+5.03%,+5.68%,+33.90%
WLH,"William Lyon Homes",20.66,-20.30,-28.95%,-12.46%,-17.16%,-8.58%
WNC,"Wabash National Corp",18.71,-11.60,-13.78%,-5.89%,-9.57%,-8.78%
WPG,"Washington Prime Group Inc",7.85,-1.90,+10.25%,+2.08%,+11.35%,-5.99%
WRLD,"World Acceptance Cp",118.34,+38.50,+46.61%,-4.56%,+8.61%,+62.11%
WSR,"Whitestone REIT",13.51,+8.90,-6.25%,+5.96%,+15.27%,+6.97%
WTS,"Watts Water Technologies",83.3,+29.90,+9.68%,-0.83%,+7.55%,+32.96%
WWE,"World Wrestling Entertainment",80.36,+297.70,+162.79%,-3.09%,+56.28%,+284.50%
WWW,"Wolverine World Wide",38.28,+48.50,+20.08%,+5.95%,+18.51%,+48.31%
XOXO,"Xoxo Group Inc",29.89,+52.10,+61.92%,-12.01%,+0.07%,+65.23%
XPER,"Xperi Corp",15.95,-38.90,-34.63%,-3.04%,-24.41%,-37.33%
ZEUS,"Olympic Steel Inc",21.34,+14.60,-0.70%,-5.58%,-8.41%,+25.09%
ZUMZ,"Zumiez Inc",29.5,+101.10,+41.66%,+36.26%,+18.71%,+147.90%
"Downloaded from Barchart.com as of 08-20-2018 07:02pm CDT"
