Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
IVC,"Invacare Corp",15.85,"88% Sell",34.04%,32.85%,347660,13.13,20
IVR,"Invesco Mortgage Capital Inc",16.15,"64% Sell",49.47%,11.77%,734975,15.15,18.86
JBSS,"John B Sanfilippo",76.15,"8% Buy",51.60%,13.73%,63400,54.32,79.37
JBT,"John Bean Technologies Corp",109.9,"72% Buy",61.70%,81.51%,244850,84.81,122.65
JCP,"J.C. Penney Company Inc",1.76,"100% Sell",29.88%,117.07%,16667311,1.75,4.75
JJSF,"J J Snack Foods",145.73,"16% Buy",45.59%,24.40%,62045,124.1,159.05
JRVR,"James River Gp HD",40.8,"48% Buy",55.22%,18.42%,104220,32.17,44.34
KALU,"Kaiser Aluminum",107.38,"16% Sell",46.21%,21.30%,135405,90.93,119.66
KAMN,"Kaman Corp",65.97,"24% Sell",45.56%,17.10%,169195,47.66,75.08
KELYA,"Kelly Svcs Cl A",24.99,"48% Buy",59.12%,18.97%,118060,21.01,32.31
KEM,"Kemet Corp",23,"24% Sell",38.60%,31.53%,1460800,13.73,29.85
KFY,"Korn/Ferry International",65.79,"8% Buy",53.98%,20.99%,392460,31.53,68.98
KIRK,"Kirkland's Inc",11.33,"8% Buy",48.20%,21.64%,84565,8.17,13.48
KLIC,"Kulicke and Soffa",26.32,"32% Buy",51.36%,25.22%,698355,18.22,28.71
KN,"Knowles Corp",17.42,"56% Buy",59.19%,48.61%,1043015,10.94,18.32
KOP,"Koppers Holdings Inc",35.45,"88% Sell",39.03%,36.85%,121185,33.65,51.8
KOPN,"Kopin Cp",2.25,"88% Sell",27.16%,86.15%,394270,2.19,4.6
KRA,"Kraton Performance Polymers Inc",45.83,"88% Sell",43.51%,32.12%,164485,31.48,53.99
KRG,"Kite Realty Group Trust",17.34,"64% Buy",59.27%,23.29%,524440,13.87,20.79
KS,"Kapstone Paper and Packaging Corp",34.39,"64% Sell",41.13%,4.29%,409780,20.42,35.01
KWR,"Quaker Chemical Corp",171.52,"80% Buy",58.93%,42.98%,37905,129.98,178.9
LABL,"Multi Color Cp",59.05,"88% Sell",33.51%,37.06%,96120,58.65,89.7
LAD,"Lithia Motors",85.2,"88% Sell",37.43%,46.95%,503930,78.85,127.99
LCI,"Lannett Co Inc",13.75,"40% Sell",51.28%,42.68%,521230,11.9,30.35
LCII,"Lci Industries",99.65,"88% Buy",56.09%,54.50%,215065,80.95,132.73
LDL,"Lydall Inc",44.7,"24% Buy",56.56%,43.86%,82805,37.5,60
LGIH,"LGI Homes Inc",55.82,"32% Sell",48.08%,55.12%,379525,40.73,81.88
LGND,"Ligand Pharm",239.66,"88% Buy",60.45%,42.06%,354280,123.11,255.38
LHCG,"LHC Group Inc",93.83,"88% Buy",65.71%,26.14%,230935,58.65,96.25
LION,"Fidelity Southern Cp",24.01,"64% Sell",43.50%,19.91%,100245,20.28,27.05
LKSD,"Lsc Communications Inc",11.14,"96% Sell",35.56%,85.91%,386065,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",17.31,"80% Sell",29.67%,84.30%,1706615,17.26,41.33
LMAT,"Lemaitre Vascular",36.86,"48% Buy",55.11%,33.46%,143040,28.23,41.28
LMNX,"Luminex Corp",26.59,"40% Sell",39.08%,119.96%,481205,18.62,35.37
LNN,"Lindsay Corp",90.58,"40% Sell",43.69%,21.75%,58825,83.57,103.03
LNTH,"Lantheus Holdings",13.75,"48% Sell",47.94%,59.80%,275185,12.8,24.45
LOCO,"El Pollo Loco",12.25,"100% Buy",62.87%,22.37%,265415,9.05,12.55
LPSN,"Liveperson Inc",24.5,"96% Buy",61.72%,32.85%,587595,10.8,25.2
LQDT,"Liquidity Services",7.25,"80% Buy",56.09%,41.42%,82680,4.34,8
LTC,"Ltc Properties",45.3,"100% Buy",69.11%,15.96%,159185,34.46,49.59
LTXB,"Legacytexas Fnl",44.69,"48% Buy",59.49%,19.29%,279480,34.58,46.45
LXP,"Lexington Realty Trust",9.05,"100% Buy",60.43%,14.88%,774975,7.59,10.65
LXU,"Lsb Industries Inc",6.61,"32% Buy",51.31%,60.96%,151030,4.75,10.05
LZB,"La-Z-Boy Inc",31.45,"48% Buy",52.80%,15.81%,325640,23.15,34.25
MANT,"Mantech Intl Cp A",62.54,"80% Buy",62.21%,24.23%,138585,37.02,64.9
MATW,"Matthews Intl Corp",51.95,"48% Sell",39.47%,37.11%,168930,47.7,65.1
MATX,"Matson Inc",35.96,"24% Buy",48.05%,17.41%,168930,21.63,40.32
MCRI,"Monarch Casino",46.86,"24% Buy",51.24%,20.09%,63745,33.58,49.63
MCS,"Marcus Corp",38.75,"48% Buy",61.97%,49.16%,127675,23.55,40.45
MDC,"M.D.C. Holdings",31.23,"32% Buy",52.87%,29.59%,424600,26.45,37.45
MDCO,"Medicines Co",39.53,"72% Buy",56.82%,16.65%,601370,24.45,41.57
MDXG,"Mimedx Group Inc",3.53,"88% Sell",39.28%,107.38%,2983790,3.01,18.25
MED,"Medifast Inc",210.25,"88% Buy",67.79%,75.48%,255135,51.92,229.2
MEI,"Methode Electronics",39.35,"40% Sell",47.90%,17.24%,154510,36.75,48.44
MGLN,"Magellan Health",74.85,"72% Sell",29.49%,83.66%,367830,71.03,112.25
MGPI,"MGP Ingredients Inc",75.41,"88% Sell",37.36%,55.43%,267910,55.04,99.73
MHLD,"Maiden Holdings Ltd",4.25,"80% Sell",24.23%,191.60%,539945,3.8,9.1
MHO,"M/I Homes",25.82,"40% Sell",44.35%,27.08%,255890,24.08,37.41
MINI,"Mobile Mini Inc",44.15,"48% Sell",45.65%,62.30%,246000,28.1,50.4
MLI,"Mueller Industries",31.26,"16% Buy",50.57%,37.78%,242070,25.26,37.57
MMSI,"Merit Medical Sys",56.55,"64% Buy",58.26%,24.83%,546350,36.21,61.17
MNRO,"Monro Muffler Brak",69.05,"72% Buy",58.15%,29.92%,319570,43.97,71.85
MNTA,"Momenta Pharma",26.85,"16% Buy",51.73%,46.26%,458540,11.85,32.2
MOG.A,"Moog Inc Cl A",76.8,"16% Sell",48.67%,41.30%,102895,71.56,93.93
MOV,"Movado Group Inc",49.75,"16% Buy",52.96%,24.62%,113730,21.5,53.72
MPAA,"Motorcar Parts Amer",24.59,"80% Buy",70.57%,32.31%,210160,18.09,30.16
MRCY,"Mercury Sys Inc",49.6,"88% Buy",68.12%,64.53%,551430,30.11,55
MRTN,"Marten Transport L",22.55,"8% Sell",50.24%,36.42%,326220,15.6,29.6
MSTR,"Microstrategy Cl A",141.07,"88% Buy",59.20%,30.28%,86260,122.16,143.81
MTH,"Meritage Corp",42.2,"72% Sell",43.13%,29.10%,470950,38.8,55.5
MTRN,"Materion Corp",62.15,"40% Buy",59.76%,28.54%,108605,36.75,65.1
MTRX,"Matrix Service Co",19.85,"24% Buy",52.52%,32.87%,152835,9.6,20.65
MTSC,"M T S Systems Cp",51.8,"56% Sell",44.55%,24.73%,74510,42,57.5
MXL,"Maxlinear Inc",19.48,"72% Buy",63.48%,29.79%,1097940,15.39,28.06
MYE,"Myers Industries",21.55,"48% Buy",59.76%,54.71%,161740,17.7,24.6
MYGN,"Myriad Genetics Inc",41.99,"8% Buy",52.83%,15.82%,682800,27.23,44.87
MYRG,"MYR Group Inc",34.18,"72% Sell",41.72%,55.80%,124775,23,40.81
NANO,"Nanometrics Inc",41.28,"32% Buy",54.39%,53.52%,515725,22.08,48.26
NAVG,"Navigators Grp Inc",65.55,"100% Buy",73.24%,23.33%,80545,45.8,66.15
NBHC,"National Bank Holdings Corp",40.43,"72% Buy",57.99%,14.78%,99600,30.25,40.98
NBTB,"NBT Bancorp Inc",40.38,"72% Buy",55.82%,17.47%,66145,31.28,41.88
NCI,"Navigant Consulting",23.54,"48% Buy",52.37%,57.75%,430225,14.62,25.85
NE,"Noble Corp",5.43,"48% Sell",43.42%,41.80%,4417740,3.14,6.84
NEOG,"Neogen Cp",83.89,"72% Buy",56.02%,21.30%,153130,48.55,84.99
NEWM,"New Media Investment Group Inc",16,"56% Sell",32.71%,32.27%,556275,13.25,19.1
NFBK,"Northfield Bncrp Del",16.52,"32% Buy",49.84%,22.63%,56745,15.14,18.39
NGVT,"Ingevity Corp",97.8,"56% Buy",60.42%,38.93%,243965,55.07,101.67
NLS,"Nautilus Group",14.2,"16% Sell",46.73%,22.65%,250985,11.3,17.45
NMIH,"Nmi Holdings Cmn A",21.7,"80% Buy",67.51%,31.95%,462530,10.1,22.5
NP,"Neenah Paper",89.3,"72% Buy",59.30%,14.98%,61135,75.5,95.4
NPK,"National Presto Industries",134.55,"80% Buy",68.74%,31.36%,32190,88.8,137
NPO,"Enpro Industries",74.06,"8% Buy",51.97%,35.25%,189035,63.73,94.79
NR,"Newpark Resources",9.85,"64% Sell",44.58%,54.15%,603075,7.3,11.65
NSA,"National Storage Affiliates Tru",28.94,"16% Buy",49.04%,18.82%,424225,21.17,32.28
NSIT,"Insight Enterpr",54.03,"96% Buy",64.91%,33.57%,284710,32.1,54.67
NSP,"Insperity Inc",112.1,"96% Buy",65.39%,46.36%,313415,39.25,113.2
NTGR,"Netgear Inc",67.3,"8% Buy",50.13%,58.26%,571765,44.1,78.3
NTRI,"Nutrisystem Inc",39.6,"32% Buy",50.38%,51.30%,886965,26.06,60.8
NWBI,"Northwest Bancshares",18.33,"100% Buy",60.95%,12.02%,375525,15.06,18.36
NWN,"Northwest Natural Gas Company",65.1,"64% Buy",57.11%,16.93%,119470,51.5,69.5
NX,"Quanex Building Products Corp",17,"32% Sell",46.23%,30.49%,127810,16,24.6
NYMT,"New York Mtge Trust",6.28,"48% Buy",56.07%,13.37%,2303595,5.35,6.54
OCLR,"Oclaro Inc",9.11,"72% Buy",56.54%,22.04%,1564400,5.61,10.2
ODP,"Office Depot",3.13,"80% Buy",65.51%,56.41%,5461010,2,4.65
OFG,"Oriental Financial Group",17.3,"96% Buy",64.07%,40.09%,465735,7.8,17.7
OFIX,"Orthofix Intl Nv",53.66,"56% Sell",39.35%,64.04%,183040,46.01,61.98
OIS,"Oil States International",30.9,"88% Sell",39.24%,33.55%,593005,20.23,38.95
OMCL,"Omnicell Inc",64.1,"96% Buy",68.82%,45.31%,443020,39.75,65.55
OMI,"Owens & Minor",15.51,"56% Sell",42.73%,80.96%,1278435,14.07,29.85
ONB,"Old National Bncp",19.7,"72% Buy",57.13%,26.51%,747845,15.38,20.55
OPB,"Opus Bank",28.55,"24% Sell",47.93%,21.19%,142405,21.06,30.95
ORIT,"Oritani Financial",16.3,"32% Buy",53.11%,13.53%,181150,15,17.7
ORN,"Orion Group Holdings Inc",8.97,"32% Buy",52.76%,33.56%,263625,5.17,9.83
OSIS,"O S I Systems Inc",77.9,"16% Buy",51.03%,23.10%,99735,50.5,96.64
OSPN,"Onespan Inc.",17.65,"56% Sell",43.28%,58.16%,288690,11.05,25.45
OSUR,"Orasure Tech Inc",16.31,"72% Sell",43.48%,17.07%,405715,12.86,23.01
OXM,"Oxford Industries",93.04,"56% Buy",56.09%,24.16%,109405,57.36,97.19
PAHC,"Phibro Anl Htlh A",49.9,"88% Buy",59.09%,20.58%,98060,32.05,51.05
PARR,"Par Petroleum Corp",17.28,"40% Sell",48.90%,18.74%,155575,16.42,21.94
PATK,"Patrick Inds Inc",63.15,"88% Buy",55.42%,56.63%,213480,45.3,72.35
PDCE,"Pdc Energy Inc",50.55,"64% Sell",33.61%,52.17%,987485,36.74,66.2
PDFS,"Pdf Solutions Inc",9.59,"80% Sell",35.18%,49.93%,334380,9.27,18.48
PEI,"Pennsylvania Real Estate Investment",10.29,"64% Sell",44.68%,33.66%,921505,8.86,12.52
PENN,"Penn Natl Gaming Inc",32.18,"32% Buy",47.15%,31.28%,1287285,20.05,36.9
PERY,"Perry Ellis Int",27.69,"8% Sell",44.80%,26.62%,92815,16.35,29.59
PES,"Pioneer Energy Services Corp",3,"80% Sell",31.69%,148.77%,845390,1.6,6.35
PETS,"Petmed Express Inc",36.79,"64% Sell",43.33%,51.62%,823170,31.81,57.8
PFBC,"Preferred Bank La",62.19,"56% Sell",44.89%,18.70%,106640,49.84,69.48
PFS,"Provident Financial Services",25.41,"64% Sell",37.84%,22.79%,183735,23.26,29.12
PGNX,"Progenics Pharmaceut",7.89,"16% Sell",46.70%,69.73%,2470050,5.01,9.42
PGTI,"Pgt Inc",25.15,"96% Buy",64.59%,41.32%,623230,12.35,25.7
PJC,"Piper Jaffray Companies",77.15,"56% Sell",50.31%,15.16%,68530,52.75,99.8
PKE,"Park Electrochemical Corp",21.22,"24% Sell",39.93%,17.85%,93920,16.45,24.16
PLAB,"Photronics Inc",8.65,"16% Buy",48.88%,19.74%,324565,7.2,10.6
PLAY,"Dave & Buster's Ente",53.54,"88% Buy",66.11%,24.89%,667495,37.85,61.3
PLCE,"Children's Place Inc",130.8,"48% Buy",55.75%,31.04%,432320,98.4,161.65
PLUS,"Eplus Inc",101.05,"48% Buy",55.46%,25.37%,53270,67.65,107.25
PLXS,"Plexus Cp",61.03,"40% Buy",51.34%,13.26%,147375,49.2,66.78
PMT,"Pennymac Mortgage Investment Trust",19.77,"96% Buy",62.33%,14.72%,377525,14.87,19.93
POWI,"Power Integratn",72.7,"32% Sell",46.50%,27.02%,178120,60.55,86.6
POWL,"Powell Inds Inc",40.05,"96% Buy",68.61%,27.37%,36125,22.8,41.42
PPBI,"Pacific Premier Bncp",38.45,"8% Sell",52.08%,16.29%,290025,32.05,46.05
PRA,"Pro-Assurance Corp",47.65,"88% Buy",79.20%,19.96%,438080,34.95,63.45
PRAA,"Pra Group Inc",37.4,"40% Sell",40.65%,41.84%,290975,25.72,43.75
PRFT,"Perficient Inc",27.02,"64% Buy",52.95%,20.80%,122595,17.45,27.9
PRGS,"Progress Software",38.48,"24% Buy",50.04%,25.15%,254435,32.26,53.6
PRLB,"Proto Labs Inc",133.55,"80% Buy",55.76%,34.08%,126935,68.5,140.2
PRSC,"Providence Svc Cp",65.61,"72% Sell",35.34%,41.35%,72815,50.51,83.9
PSB,"Business Parks",130.77,"100% Buy",60.48%,14.69%,72875,107.91,137.6
PUMP,"Propetro Holding Corp",15.94,"40% Sell",48.69%,49.28%,1333695,10.92,22.88
PVAC,"Penn Va Corp",77.65,"32% Sell",45.19%,48.99%,198715,32.49,96.13
QHC,"Quorum Health Corp",4.05,"96% Sell",40.32%,65.84%,299795,3.8,10
QLYS,"Qualys Inc",85.75,"24% Sell",45.67%,32.28%,413845,44.3,98.3
QNST,"Quinstreet Inc",13.68,"8% Sell",49.19%,58.38%,658680,4.13,15.05
QSII,"Quality Systems Inc",21.91,"96% Buy",63.42%,32.39%,287465,12.24,23.73
RAVN,"Raven Industries Inc",39.15,"32% Buy",51.94%,21.39%,64680,26.7,42.4
RCII,"Rent-A-Center Inc",14.77,"48% Buy",65.61%,5.28%,999265,7.22,14.94
RECN,"Resources Connect",15.9,"40% Sell",45.72%,25.07%,147340,12.05,17.95
REGI,"Renewable Energy",22.4,"96% Buy",80.96%,49.82%,720435,9.5,22.95
REI,"Ring Energy Inc",12.05,"56% Sell",44.87%,36.50%,443220,11.11,17.35
REX,"Rex American Resources Corp",74.91,"48% Sell",46.11%,18.77%,26855,70.48,96.62
RGEN,"Repligen Cp",48.9,"72% Buy",57.29%,22.42%,287775,29.56,50
RGNX,"Regenxbio Inc",65,"16% Sell",44.77%,41.96%,599560,19.45,85.1
RGR,"Sturm Ruger & Company",59.3,"40% Buy",57.71%,32.19%,190480,43,64.55
RGS,"Regis Corp",18.25,"100% Buy",63.41%,16.65%,127295,9.89,18.63
RH,"Restoration Hardware Holdings",149.36,"72% Buy",61.34%,30.29%,620860,44,164.49
RLI,"Rli Corp",77.69,"100% Buy",75.25%,14.76%,165500,50.34,78.11
RMAX,"Re/Max Holdings Inc",48.8,"72% Sell",37.99%,27.64%,146270,43.85,67.5
RMBS,"Rambus Inc",11.76,"96% Sell",32.46%,27.27%,941085,11.73,15.5
ROCK,"Gibraltar Ind Inc",44.53,"96% Buy",62.02%,55.83%,202940,25.61,44.95
ROG,"Rogers Corp",129.59,"88% Buy",57.98%,36.73%,133190,105.6,184
ROIC,"Retail Opp Invts Cp",19.1,"24% Buy",53.59%,17.31%,997880,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",13.37,"88% Buy",57.60%,22.17%,565205,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",5.04,"72% Sell",42.16%,86.81%,1162260,4.48,10.68
RRGB,"Red Robin Gourm",38.65,"80% Sell",31.01%,77.19%,437000,36.2,70.1
RTEC,"Rudolph Technologies",26.55,"100% Sell",32.56%,23.28%,229935,21.25,34.55
RUTH,"Ruth's Hospitality",30.65,"96% Buy",57.81%,59.16%,271035,17.95,33.95
RWT,"Redwood Trust",16.33,"16% Sell",48.42%,24.58%,2646340,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",20.3,"56% Buy",63.63%,49.46%,790805,13.17,22.96
SAFT,"Safety Ins Group Inc",95.75,"96% Buy",69.67%,16.48%,25985,67.5,97.25
SAH,"Sonic Automotive",21.25,"16% Buy",54.82%,44.39%,213725,15.95,23.6
SAIA,"Saia Inc",76.5,"24% Sell",48.58%,29.64%,252585,51.1,87.05
SANM,"Sanmina Corp",29.9,Hold,48.50%,18.47%,334905,24.6,39.4
SBCF,"Seacoast Banking Cp",29.94,"32% Sell",44.50%,41.35%,232130,20.58,34.95
SBSI,"Southside Bancshares",35.55,"96% Buy",55.40%,18.15%,91525,31.2,37.57
SCHL,"Scholastic Cp",41.45,"24% Sell",42.50%,20.69%,114740,33.51,47.76
SCL,"Stepan Company",87.44,"48% Buy",62.42%,21.69%,81010,68.09,89.9
SCSC,"Scansource Inc",42.5,"100% Buy",60.07%,22.81%,54425,31.4,45.35
SCVL,"Shoe Carnival Inc",32.78,"32% Buy",54.52%,25.38%,154925,15.07,36.24
SEDG,"Solaredge Tech",45.9,"88% Sell",40.38%,70.75%,1138020,24.7,70.74
SEM,"Select Medical Holdings Corp",19.1,Hold,47.61%,43.94%,748980,15.85,21.65
SENEA,"Seneca Foods Cp A",32.65,"88% Buy",71.48%,40.34%,20170,25.45,36.6
SFBS,"Servisfirst Bancs",43.3,"40% Buy",54.28%,23.72%,96480,32.54,44.95
SFLY,"Shutterfly Inc",73.66,"80% Sell",26.99%,28.56%,945975,39.76,100.34
SFNC,"Simmons First Natl",30.7,Hold,51.76%,23.96%,281455,24.98,33.45
SHAK,"Shake Shack Inc",57.23,"56% Sell",40.50%,52.09%,1107410,30.12,70.12
SHLM,"Schulman A Inc",43.7,"8% Buy",48.61%,8.00%,159555,27.95,45.1
SHOO,"Steven Maddens Ltd",56.15,"88% Buy",55.96%,21.80%,401655,37.25,57.75
SIGI,"Selective Ins Group",63.4,"96% Buy",66.84%,25.40%,128500,46.28,63.75
SJI,"South Jersey Industries",33.36,"24% Buy",50.40%,15.25%,429880,25.96,36.41
SKYW,"Skywest Inc",61.5,"96% Buy",62.86%,26.23%,199430,31.75,62.45
SLCA,"U.S. Silica Holdings Inc",22.86,"96% Sell",35.40%,43.26%,2196970,22.1,38.7
SMCI,"Super Micro Computer",19.15,"80% Sell",29.21%,31.02%,418180,16.1,27.9
SMP,"Standard Motor Products",50.09,"80% Buy",58.41%,30.95%,98555,40.56,51.8
SMTC,"Semtech Corp",48.7,Hold,49.24%,29.41%,296465,31.3,51.95
SNBR,"Sleep Number Corporation",31.01,"24% Buy",53.74%,44.43%,762775,26.22,40.72
SONC,"Sonic Cp",34.29,"8% Sell",51.36%,24.17%,477755,22.11,37.44
SPOK,"Spok Holdings Inc",15.55,"32% Buy",56.96%,26.61%,120810,13.75,18.85
SPPI,"Spectrum Pharma Inc",22.84,"72% Buy",57.24%,48.28%,1036490,9.03,24.2
SPSC,"Sps Commerce Inc",93.72,"96% Buy",71.56%,40.97%,234210,45.02,94.99
SPTN,"Spartannash Company",19.52,"72% Sell",26.40%,71.47%,188260,16.32,27.72
SPXC,"SPX Corp",34.26,"64% Sell",40.09%,22.06%,172400,23.41,39.28
SR,"Spire Inc",76.9,"100% Buy",68.30%,13.50%,213075,60.08,82.85
SRCI,"Src Energy Inc",9.19,"96% Sell",35.06%,51.12%,3225195,7.37,13.32
SRDX,"Surmodics Inc",73.05,"96% Buy",77.79%,44.24%,132970,24.6,73.9
SSD,"Simpson Manufacturing Company",72.87,"80% Buy",64.76%,70.65%,389795,41.79,74.91
SSP,"E.W. Scripps Company",14.79,"96% Buy",63.83%,30.86%,398585,10.69,19.26
SSTK,"Shutterstock Inc",50.95,"48% Buy",53.18%,41.35%,306505,29.85,54
STBA,"S&T Bancorp Inc",45.06,"64% Buy",52.86%,12.77%,61920,33.92,46.44
STC,"Stewart Information Services Corp",44.56,"16% Buy",52.34%,10.11%,74755,34.48,47.37
STMP,"Stamps.Com Inc",235.15,"64% Sell",39.94%,53.84%,371440,160,285.74
STRA,"Strayer Education",129,"96% Buy",62.56%,47.07%,157995,76.4,132.01
SUP,"Superior Industries International",22.45,"96% Buy",71.88%,52.20%,178685,12.7,22.95
SUPN,"Supernus Pharm",43.5,"80% Sell",30.70%,41.87%,953070,33.3,61.25
SVU,"Supervalu Inc",32.14,"80% Buy",75.75%,176.47%,3681235,13.6,32.4
SWM,"Schweitzer-Mauduit International",39.9,"80% Sell",37.45%,30.44%,131650,37.05,48.06
SXC,"Suncoke Energy Inc",10.65,"80% Sell",32.22%,36.86%,384195,8.36,14.32
SXI,"Standex International Corp",107.8,"96% Buy",59.90%,15.36%,30185,89.4,110
SYKE,"Sykes Enterprises",28.89,"24% Sell",46.22%,18.05%,90775,25.77,32.15
TBI,"Trueblue Inc",28.7,"88% Buy",56.55%,27.51%,256545,19.3,29.55
TCMD,"Tactile Systems Technology Inc",58.32,"96% Buy",59.93%,77.52%,281825,22.72,59.99
TG,"Tredegar Corp",21.3,"64% Sell",40.38%,89.65%,135800,15.35,26.5
TGI,"Triumph Group",20.5,"32% Sell",48.92%,70.92%,693310,17.75,34.58
THRM,"Gentherm Inc",46.15,"80% Buy",66.75%,35.69%,228360,29.5,46.9
TILE,"Interface Inc",22.8,"24% Sell",48.63%,29.37%,345245,18.3,26.25
TISI,"Team Inc",24.25,"100% Buy",63.33%,31.20%,300765,10.5,24.5
TIVO,"Tivo Corp",12.75,"16% Sell",51.13%,42.16%,877070,11.3,20.17
TLRD,"Tailored Brands Inc",21.38,"56% Sell",42.00%,53.81%,1260350,10,35.94
TMP,Tompkinstrustco,87.42,"48% Buy",52.64%,22.98%,22845,71.27,91.99
TMST,"Timken Steel Corp",13.2,"96% Sell",34.21%,70.01%,556850,12.54,20.24
TNC,"Tennant Company",75.9,"48% Sell",41.80%,25.91%,106715,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.5,"40% Buy",57.72%,33.43%,584940,12.27,17.1
TREX,"Trex Company",79.27,"88% Buy",65.55%,71.57%,458865,35.96,80.19
TRHC,"Tabula Rasa Healthcare Inc",72.71,"96% Buy",66.39%,51.27%,333435,17.08,73.23
TRST,"Trustco Bank Corp NY",9.3,"100% Buy",56.68%,14.78%,264950,7.51,9.7
TTEC,"Teletech Hldgs",25.8,"80% Sell",29.53%,86.81%,57595,24.35,43.75
TTEK,"Tetra Tech Inc",69.6,"96% Buy",71.66%,35.41%,290175,39.95,70.75
TTI,"Tetra Technologies",4.8,"80% Buy",58.23%,53.35%,584185,1.85,5.04
TTMI,"TTM Technologies I",18.1,Hold,49.34%,43.84%,752755,12.77,19.91
TTS,"Tile Shop Hldgs",7.85,"16% Sell",46.10%,35.44%,414660,5.15,16.05
TVPT,"Travelport Worldwide Ltd",18.3,"32% Sell",45.58%,40.84%,1066935,12.1,20.3
TVTY,"Tivity Health",32.85,"96% Sell",37.28%,22.74%,511450,29.95,48.5
TWI,"Titan International",7.06,"88% Sell",26.42%,125.46%,711485,6.71,14.53
TYPE,"Monotype Imag. Hold.",21.1,Hold,52.54%,28.92%,267665,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",22.57,"48% Buy",55.97%,16.34%,73715,17.2,23.94
UCBI,"United Comm Banks",31.08,"24% Sell",49.86%,18.40%,464545,24.47,34.18
UCTT,"Ultra Clean Holdings",13.21,"96% Sell",33.84%,46.43%,1063220,13.12,34.59
UEIC,"Universal Elect In",43,"72% Buy",67.40%,84.83%,169390,26.97,67.44
UFCS,"United Fire Group I",51.18,"40% Sell",38.13%,46.20%,84765,38.95,61.56
UFI,"Unifi Inc",32.08,"8% Buy",52.16%,30.23%,59760,28.97,39.21
UFPI,"Universal Forest Prd",36.91,"8% Buy",51.47%,24.26%,265385,25.93,39.58
UHT,"Universal Health Realty Income Trust",72.58,"100% Buy",72.32%,14.87%,29040,53,78.61
UIHC,"United Insurance Hld",21.18,"72% Buy",60.36%,17.34%,74595,13.6,22.23
UNF,"Unifirst Corp",184.65,"16% Sell",49.58%,15.64%,54375,135.95,193.05
UNT,"Unit Corp",26.06,"56% Buy",56.01%,40.49%,336850,15.29,28.68
USCR,"U S Concrete Inc",51.5,"40% Sell",47.69%,60.02%,421210,44,86.35
USPH,"U.S. Physical Therapy",113.5,"88% Buy",62.83%,40.48%,51625,56.5,118.75
UVE,"Universal Insurance Holdings Inc",45.15,"80% Buy",74.77%,39.59%,269260,15.07,45.9
UVV,"Universal Corp",58.85,"40% Sell",39.54%,57.25%,202225,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",119.91,Hold,51.59%,33.62%,275670,107.17,154.14
VECO,"Veeco Instrument",11.1,"96% Sell",31.13%,79.78%,659820,10.4,22.35
VG,"Vonage Holdings",14.23,"96% Buy",62.77%,35.30%,1470455,7.62,14.5
VIAV,"Viavi Solutions",10.99,"100% Buy",61.87%,30.40%,2202650,8.34,11.18
VICR,"Vicor Cp",60.65,"56% Buy",62.46%,68.85%,330390,16.3,64.5
VIVO,"Meridian Bioscience",14.95,"48% Sell",40.85%,19.83%,147490,13.5,17.1
VRA,"Vera Bradley",13.94,"32% Buy",53.68%,30.15%,227210,6.99,15.47
VREX,"Varex Imaging Corp",29.22,"80% Sell",29.89%,107.80%,490215,27.31,43.76
VRTS,"Virtus Inv Prts",130.9,"24% Buy",52.20%,21.70%,54055,103.81,138.02
VRTU,"Virtusa Corp",51.81,"8% Sell",48.18%,22.36%,135550,33.5,55.68
VRTV,"Veritiv Corp",47.85,"96% Buy",71.88%,57.41%,64765,20.35,51
VSI,"Vitamin Shoppe Inc",12.45,"96% Buy",78.72%,101.05%,688770,2.95,13.5
VSTO,"Vista Outdoor Inc",18.53,"96% Buy",66.36%,52.96%,546050,12.35,24.29
VVI,"Viad Corp",60.55,"96% Buy",67.31%,15.42%,53370,49.2,61.85
WABC,"Westamerica Bancorp",62.95,"56% Buy",60.77%,18.04%,86005,49.38,64.26
WAGE,"Wageworks Inc",52.05,"8% Sell",48.80%,31.57%,253325,38.4,65.8
WD,"Walker & Dunlop",53.95,"96% Sell",41.68%,31.52%,232835,42.66,61.44
WDFC,"W D 40 Co",168.75,"100% Buy",69.53%,12.96%,52420,104.4,169.55
WDR,"Waddell & Reed Financial",20.58,"48% Buy",57.13%,34.26%,940995,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.19,"80% Sell",34.83%,35.25%,1297240,7.7,13.41
WGO,"Winnebago Industries",38.9,"8% Sell",47.30%,48.16%,435740,33.15,58.65
WING,"Wingstop Inc",63.73,"96% Buy",71.13%,62.91%,766015,31.53,64.18
WIRE,"Encore Wire Cp",49.55,Hold,49.93%,33.39%,81825,37.3,58.7
WLH,"William Lyon Homes",20.82,"56% Sell",37.89%,35.53%,470435,19.77,32.95
WNC,"Wabash National Corp",18.56,"80% Sell",44.98%,29.72%,446645,17.47,26.54
