Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
INVA,"Innoviva Inc",14.28,+5.60,+0.63%,-0.83%,-12.01%,+9.68%
IOSP,"Innospec Inc",82.5,+34.10,+16.86%,+3.32%,+13.40%,+26.24%
IPAR,"Inter Parfums Inc",56.45,+51.90,+29.92%,+4.63%,+18.22%,+51.54%
IPHS,"Innophos Hldngs Inc",50.12,+19.30,+7.25%,+3.15%,+18.32%,+16.02%
IRBT,"Irobot Corp",77.89,+16.50,+1.55%,-0.10%,+22.33%,-10.23%
IRDM,"Iridium Comm Inc",18.25,+83.70,+54.66%,+7.35%,+43.70%,+67.43%
IRT,"Independence Realty Trust Inc",10.11,+2.00,+0.20%,+0.20%,+7.21%,-0.88%
ITG,"Investment Technology Group",22.34,+6.00,+16.05%,+2.90%,+6.74%,+0.49%
ITGR,"Integer Holdings Corp",72.45,+71.20,+59.93%,+11.20%,+28.34%,+61.36%
ITRI,"Itron Inc",60.5,-19.70,-11.29%,+3.33%,-13.07%,-19.87%
IVC,"Invacare Corp",18.05,+32.40,+7.12%,-7.20%,-3.99%,+36.23%
IVR,"Invesco Mortgage Capital Inc",16.11,-5.40,-9.65%,-1.89%,-0.12%,-3.71%
JBSS,"John B Sanfilippo",77.29,+25.90,+22.20%,+5.04%,+32.78%,+16.84%
JBT,"John Bean Technologies Corp",94.8,-5.70,-14.44%,+4.87%,-20.20%,+0.53%
JCP,"J.C. Penney Company Inc",2.56,-45.50,-18.99%,-8.24%,-15.79%,-49.21%
JJSF,"J J Snack Foods",155.44,+17.10,+2.38%,+1.51%,+9.41%,+15.45%
JRVR,"James River Gp HD",39.71,+2.20,-0.75%,-2.19%,+7.94%,+0.81%
KALU,"Kaiser Aluminum",108.46,+12.20,+1.51%,-2.73%,+0.84%,+16.04%
KAMN,"Kaman Corp",68.28,+32.30,+16.04%,-5.39%,+6.32%,+34.44%
KELYA,"Kelly Svcs Cl A",23.21,-9.30,-14.89%,-0.73%,-26.57%,-0.60%
KEM,"Kemet Corp",29.39,+132.20,+95.15%,+18.36%,+56.25%,+68.62%
KFY,"Korn/Ferry International",65.77,+97.40,+58.94%,+2.08%,+19.13%,+89.87%
KIRK,"Kirkland's Inc",11.6,+13.80,-3.05%,-6.07%,+10.58%,+19.10%
KLIC,"Kulicke and Soffa",28.03,+33.70,+15.18%,+18.92%,+15.40%,+24.58%
KN,"Knowles Corp",16.21,+5.40,+10.57%,+4.92%,+38.07%,-1.52%
KOP,"Koppers Holdings Inc",39.2,-3.30,-22.99%,-2.61%,-14.41%,+3.70%
KOPN,"Kopin Cp",3.11,-21.70,-2.81%,-7.44%,-6.61%,-24.15%
KRA,"Kraton Performance Polymers Inc",49.13,+33.40,+1.99%,+1.99%,-6.88%,+38.67%
KRG,"Kite Realty Group Trust",16.88,-11.10,-13.88%,+1.69%,+14.99%,-13.97%
KS,"Kapstone Paper and Packaging Corp",34.82,+41.70,+53.46%,+0.09%,+0.66%,+53.19%
KWR,"Quaker Chemical Corp",162.75,+10.90,+7.93%,+1.49%,+5.78%,+8.31%
LABL,"Multi Color Cp",65.25,-18.40,-12.83%,-7.25%,-4.47%,-17.67%
LAD,"Lithia Motors",96.21,-9.10,-15.30%,-7.87%,-5.17%,-3.89%
LCI,"Lannett Co Inc",12.8,-45.10,-44.83%,-12.93%,-23.12%,-40.88%
LCII,"Lci Industries",98.65,-7.10,-24.12%,+8.23%,+5.34%,-4.22%
LDL,"Lydall Inc",45.7,-8.40,-9.95%,+11.46%,-5.48%,-10.39%
LGIH,"LGI Homes Inc",61.74,+27.80,-17.71%,+8.68%,-13.29%,+44.93%
LGND,"Ligand Pharm",232.54,+101.30,+69.82%,+18.70%,+37.92%,+93.00%
LHCG,"LHC Group Inc",87,+45.60,+42.04%,+1.65%,+17.08%,+37.29%
LION,"Fidelity Southern Cp",25.93,+21.40,+18.94%,-1.97%,+11.82%,+12.84%
LKSD,"Lsc Communications Inc",14.79,-9.80,-2.38%,-1.99%,-16.20%,-30.82%
LL,"Lumber Liquidators Holdings Inc",26.3,-10.20,-16.22%,+4.61%,+14.60%,+3.38%
LMAT,"Lemaitre Vascular",36.92,+28.90,+15.95%,+2.56%,-10.00%,+27.35%
LMNX,"Luminex Corp",33.99,+82.70,+72.54%,+11.70%,+52.97%,+63.10%
LNN,"Lindsay Corp",94.1,+2.40,+6.69%,-3.67%,+2.43%,+2.57%
LNTH,"Lantheus Holdings",13.85,-30.60,-32.27%,-9.77%,-19.94%,-24.93%
LOCO,"El Pollo Loco",11.95,+2.60,+20.71%,+8.64%,+23.20%,-9.47%
LPSN,"Liveperson Inc",23,+113.50,+100.00%,-2.75%,+40.24%,+97.42%
LQDT,"Liquidity Services",6.9,+6.60,+42.27%,+3.76%,+6.98%,+7.81%
LTC,"Ltc Properties",42.05,-13.00,-3.44%,+0.02%,+15.87%,-17.92%
LTXB,"Legacytexas Fnl",43.86,+13.00,+3.91%,+2.81%,+6.82%,+13.80%
LXP,"Lexington Realty Trust",8.77,-11.50,-9.12%,-0.34%,+13.60%,-14.19%
LXU,"Lsb Industries Inc",7.35,-11.90,-16.10%,+36.87%,+14.49%,-36.86%
LZB,"La-Z-Boy Inc",32.4,+8.10,+3.85%,-2.56%,+10.20%,+0.31%
MANT,"Mantech Intl Cp A",60.34,+49.20,+20.22%,+10.11%,-1.31%,+49.95%
MATW,"Matthews Intl Corp",58.75,-3.90,+11.27%,+0.34%,+13.64%,-10.37%
MATX,"Matson Inc",36.82,+34.80,+23.39%,-4.11%,+24.98%,+23.14%
MCRI,"Monarch Casino",47.84,+50.10,+6.74%,+4.11%,+10.92%,+58.88%
MCS,"Marcus Corp",33.2,+23.60,+21.39%,+0.91%,+6.75%,+16.08%
MDC,"M.D.C. Holdings",32.67,-3.60,+2.48%,+6.42%,+13.63%,-9.40%
MDCO,"Medicines Co",40.08,+4.00,+46.60%,+7.28%,+33.24%,+6.54%
MDXG,"Mimedx Group Inc",4.02,-39.90,-68.12%,-25.56%,-44.86%,-73.31%
MED,"Medifast Inc",171.65,+272.10,+145.88%,+0.12%,+76.89%,+316.83%
MEI,"Methode Electronics",39.45,-4.70,-1.62%,-9.21%,-0.75%,-4.36%
MGLN,"Magellan Health",95.45,+25.80,-1.14%,-2.50%,-13.62%,+20.59%
MGPI,"MGP Ingredients Inc",91.74,+51.60,+19.33%,-4.53%,+1.46%,+58.72%
MHLD,"Maiden Holdings Ltd",8.15,+2.30,+23.48%,-8.43%,+6.54%,-25.57%
MHO,"M/I Homes",28.12,-2.80,-18.26%,+2.25%,-14.84%,+2.33%
MINI,"Mobile Mini Inc",47.75,+55.10,+38.41%,+3.69%,+4.83%,+59.43%
MLI,"Mueller Industries",29.46,-4.90,-16.85%,-4.32%,+8.07%,-4.32%
MMSI,"Merit Medical Sys",55.95,+49.90,+29.51%,+10.68%,+22.70%,+44.95%
MNRO,"Monro Muffler Brak",68.75,+49.80,+20.72%,+12.61%,+27.79%,+62.15%
MNTA,"Momenta Pharma",29.95,+117.70,+114.70%,+31.65%,+46.45%,+77.22%
MOG.A,"Moog Inc Cl A",79.86,+2.90,-8.05%,+1.14%,-7.18%,+8.15%
MOV,"Movado Group Inc",49.4,+99.50,+53.42%,+0.51%,+25.86%,+102.04%
MPAA,"Motorcar Parts Amer",20.94,-24.30,-16.21%,+5.70%,-3.15%,-25.90%
MRCY,"Mercury Sys Inc",41.6,+0.40,-18.99%,+16.53%,-7.51%,-5.71%
MRTN,"Marten Transport L",23.5,+37.80,+15.76%,-0.42%,+0.64%,+46.88%
MSTR,"Microstrategy Cl A",137.54,-12.70,+4.75%,+1.51%,+2.46%,-27.54%
MTH,"Meritage Corp",46.4,+7.10,-9.37%,+4.39%,+6.30%,+9.31%
MTRN,"Materion Corp",55.9,+42.80,+15.02%,+0.99%,+2.57%,+48.28%
MTRX,"Matrix Service Co",19.5,+92.20,+9.55%,+3.45%,+20.00%,+104.19%
MTSC,"M T S Systems Cp",54.3,+4.40,+1.12%,-0.55%,+2.94%,+1.88%
MXL,"Maxlinear Inc",17.41,-38.60,-34.10%,+2.17%,-25.02%,-35.76%
MYE,"Myers Industries",18.55,-5.50,-4.87%,-7.25%,-21.89%,-0.80%
MYGN,"Myriad Genetics Inc",43.75,+73.30,+27.38%,+10.70%,+50.65%,+76.77%
MYRG,"MYR Group Inc",37.82,+24.10,+5.85%,+1.10%,+21.49%,+20.60%
NANO,"Nanometrics Inc",37.62,+21.10,+50.96%,-3.24%,+49.17%,+34.98%
NAVG,"Navigators Grp Inc",58.15,+3.80,+19.40%,-2.43%,+0.52%,+5.54%
NBHC,"National Bank Holdings Corp",38.34,+18.60,+18.22%,-3.79%,+13.73%,+13.57%
NBTB,"NBT Bancorp Inc",39.63,+11.40,+7.69%,-0.33%,+9.66%,+8.19%
NCI,"Navigant Consulting",21.42,+9.90,+10.36%,-12.50%,-0.83%,+6.51%
NE,"Noble Corp",5.99,+58.60,+32.52%,+12.59%,+23.51%,+40.28%
NEOG,"Neogen Cp",81.79,+64.90,+32.65%,+0.20%,+17.03%,+63.03%
NEWM,"New Media Investment Group Inc",18.79,+36.80,+11.98%,+0.91%,+7.74%,+36.26%
NFBK,"Northfield Bncrp Del",16.95,+1.60,-0.76%,+0.47%,+7.82%,-0.29%
NGVT,"Ingevity Corp",90.05,+56.00,+27.78%,+8.86%,+10.49%,+54.43%
NLS,"Nautilus Group",14.4,-16.00,+7.87%,-12.20%,+7.06%,-21.53%
NMIH,"Nmi Holdings Cmn A",19.5,+64.50,+14.71%,+12.72%,+39.29%,+66.67%
NP,"Neenah Paper",88.35,+11.50,-2.54%,+3.70%,+8.26%,+8.87%
NPK,"National Presto Industries",120,+14.60,+20.66%,-8.22%,+23.08%,+7.67%
NPO,"Enpro Industries",73.29,-4.10,-21.62%,-0.39%,-8.20%,+0.19%
NR,"Newpark Resources",9.85,+27.40,+14.53%,-4.83%,+0.51%,+27.92%
NSA,"National Storage Affiliates Tru",30.05,+34.40,+10.23%,+1.35%,+18.07%,+33.32%
NSIT,"Insight Enterpr",50.11,+28.30,+30.87%,-0.73%,+39.93%,+19.57%
NSP,"Insperity Inc",98.1,+165.70,+71.05%,+0.98%,+25.93%,+170.06%
NTGR,"Netgear Inc",76.05,+77.30,+29.45%,+14.10%,+20.52%,+71.28%
NTRI,"Nutrisystem Inc",40.3,-20.50,-23.38%,+5.08%,+40.42%,-31.64%
NWBI,"Northwest Bancshares",17.79,+14.60,+6.34%,-1.06%,+6.65%,+15.82%
NWN,"Northwest Natural Gas Company",64.2,+4.80,+7.63%,+4.48%,+7.27%,+4.82%
NX,"Quanex Building Products Corp",18.45,-12.80,-21.15%,-1.34%,+4.53%,-12.77%
NYMT,"New York Mtge Trust",6.11,-2.40,-0.97%,-1.61%,+1.33%,-2.40%
OCLR,"Oclaro Inc",9.12,+1.20,+35.31%,+3.87%,+11.49%,-8.06%
ODP,"Office Depot",2.75,-40.90,-22.32%,-9.84%,+23.87%,-54.32%
OFG,"Oriental Financial Group",14.6,+57.30,+55.32%,+0.69%,+23.73%,+46.73%
OFIX,"Orthofix Intl Nv",59.19,+26.30,+8.21%,-2.05%,+0.08%,+28.79%
OIS,"Oil States International",33.25,+30.30,+17.49%,+0.91%,+1.84%,+15.85%
OMCL,"Omnicell Inc",54.6,+28.00,+12.58%,+3.80%,+24.37%,+26.83%
OMI,"Owens & Minor",17.48,-34.30,-7.42%,+3.62%,+13.14%,-45.36%
ONB,"Old National Bncp",19.05,+16.00,+9.17%,+1.60%,+13.73%,+12.72%
OPB,"Opus Bank",29.8,+25.70,+9.16%,+0.68%,+5.67%,+26.81%
ORIT,"Oritani Financial",16.35,-1.60,-0.30%,-2.68%,+6.51%,-3.25%
ORN,"Orion Group Holdings Inc",9.28,+42.30,+18.52%,+16.58%,+32.95%,+23.40%
OSIS,"O S I Systems Inc",77.62,+3.40,+20.57%,-1.03%,+14.45%,-1.25%
OSPN,"Onespan Inc.",20.15,+46.40,+44.96%,-2.66%,+33.00%,+43.93%
OSUR,"Orasure Tech Inc",16.91,+2.40,-10.34%,-4.52%,-3.65%,-8.89%
OXM,"Oxford Industries",92.73,+52.10,+23.33%,+12.43%,+20.52%,+47.99%
PAHC,"Phibro Anl Htlh A",47.1,+30.30,+40.60%,-1.15%,+7.90%,+24.44%
PARR,"Par Petroleum Corp",17.42,-6.20,-9.65%,-1.36%,-4.91%,-4.76%
PATK,"Patrick Inds Inc",61.25,+20.00,-11.81%,+1.16%,+14.38%,+23.49%
PDCE,"Pdc Energy Inc",60.77,+39.50,+17.91%,+2.22%,+6.78%,+32.45%
PDFS,"Pdf Solutions Inc",11.7,-36.00,-25.48%,-8.02%,+3.45%,-39.32%
PEI,"Pennsylvania Real Estate Investment",10.85,-5.80,-8.75%,-4.49%,+15.55%,-10.11%
PENN,"Penn Natl Gaming Inc",35.41,+69.80,+13.02%,+5.99%,+29.38%,+70.82%
PERY,"Perry Ellis Int",28.3,+38.70,+13.02%,+3.66%,+7.32%,+42.21%
PES,"Pioneer Energy Services Corp",5.2,+115.70,+70.49%,+8.33%,+57.58%,+108.00%
PETS,"Petmed Express Inc",41.37,+3.30,-9.08%,-7.55%,+14.76%,+2.99%
PFS,"Provident Financial Services",27.66,+8.30,+2.56%,-3.25%,+6.18%,+8.00%
PGNX,"Progenics Pharmaceut",8.39,+34.90,+41.01%,-1.76%,+19.52%,+23.93%
PGTI,"Pgt Inc",21.55,+65.90,+27.89%,-0.23%,+17.44%,+65.77%
PJC,"Piper Jaffray Companies",76.3,+12.40,-11.54%,-5.16%,-10.60%,+17.93%
PKE,"Park Electrochemical Corp",23.56,+37.80,+19.90%,+15.43%,+33.18%,+28.95%
PLAB,"Photronics Inc",8.8,-6.50,+3.23%,+5.39%,+13.55%,-14.56%
PLAY,"Dave & Buster's Ente",49.51,-17.80,-10.26%,-9.12%,+16.00%,-25.78%
PLCE,"Children's Place Inc",128.05,+16.70,-11.90%,-2.73%,-0.47%,+25.54%
PLUS,"Eplus Inc",101.45,+37.90,+34.91%,+2.63%,+26.42%,+28.17%
PLXS,"Plexus Cp",61.79,+12.00,+1.76%,+1.39%,-1.31%,+14.72%
PMT,"Pennymac Mortgage Investment Trust",18.67,+8.60,+16.18%,-2.56%,+5.42%,+5.18%
POWI,"Power Integratn",77.5,+0.60,+5.37%,-2.27%,+11.03%,-4.02%
POWL,"Powell Inds Inc",35.08,+13.30,+22.44%,+0.03%,+13.34%,+5.38%
PPBI,"Pacific Premier Bncp",37.3,-3.30,-6.75%,-11.08%,-7.44%,+1.22%
PRA,"Pro-Assurance Corp",38.55,-38.00,-32.55%,+1.31%,-18.15%,-36.54%
PRAA,"Pra Group Inc",42.95,+21.80,+29.37%,+3.00%,+16.71%,+8.60%
PRFT,"Perficient Inc",27.12,+52.00,+42.21%,-0.18%,+12.67%,+45.88%
PRGS,"Progress Software",39.4,+14.70,-7.45%,+0.18%,+1.42%,+22.78%
PRLB,"Proto Labs Inc",134.35,+83.90,+30.44%,+1.36%,+6.46%,+87.51%
PRSC,"Providence Svc Cp",72.03,+32.40,+21.39%,-8.68%,-6.93%,+45.46%
PSB,"Business Parks",128.71,+2.40,+2.89%,+2.84%,+11.13%,-1.19%
PUMP,"Propetro Holding Corp",15.45,+7.60,-23.36%,-2.89%,-18.04%,+11.63%
PVAC,"Penn Va Corp",86.49,+137.20,+121.15%,+6.78%,+91.52%,+126.06%
QHC,"Quorum Health Corp",4.44,+5.70,-28.85%,-9.94%,-50.28%,+17.15%
QLYS,"Qualys Inc",96.35,+127.40,+62.34%,+0.16%,+16.44%,+126.97%
QNST,"Quinstreet Inc",13.8,+190.00,+64.68%,+3.60%,+21.27%,+258.44%
QSII,"Quality Systems Inc",19.7,+31.60,+45.07%,-0.30%,+40.71%,+16.78%
RAVN,"Raven Industries Inc",39.6,+18.30,+15.28%,+2.06%,+4.21%,+13.14%
RCII,"Rent-A-Center Inc",14.74,+30.20,+32.79%,-0.94%,+46.67%,+19.16%
RECN,"Resources Connect",14.2,-4.60,-8.09%,-20.00%,-10.13%,-2.41%
REGI,"Renewable Energy",17.05,+43.60,+44.49%,-6.32%,+31.66%,+38.62%
REI,"Ring Energy Inc",13.27,+0.80,-4.53%,+7.36%,-18.04%,+3.19%
REX,"Rex American Resources Corp",73.58,-23.00,-11.12%,-6.26%,-3.21%,-24.39%
RGEN,"Repligen Cp",48.79,+28.60,+34.48%,+7.51%,+30.32%,+16.06%
RGNX,"Regenxbio Inc",79.35,+290.00,+138.65%,+31.05%,+102.94%,+320.95%
RGR,"Sturm Ruger & Company",56.65,+2.90,+1.43%,-5.66%,+1.07%,-4.47%
RGS,"Regis Corp",17.82,+62.50,+16.02%,-2.52%,+16.93%,+72.01%
RH,"Restoration Hardware Holdings",138.62,+38.50,+60.79%,-8.68%,+57.52%,+79.10%
RLI,"Rli Corp",70.29,+25.60,+15.88%,+1.93%,+9.55%,+28.59%
RMAX,"Re/Max Holdings Inc",55.95,+0.50,+15.36%,+0.36%,-2.36%,-4.68%
RMBS,"Rambus Inc",13.18,+1.10,-7.31%,-2.37%,-5.32%,+4.27%
ROCK,"Gibraltar Ind Inc",39.9,+31.10,+20.91%,+0.13%,+13.68%,+21.09%
ROG,"Rogers Corp",119.85,-5.50,-25.98%,-2.27%,-0.37%,+1.67%
ROIC,"Retail Opp Invts Cp",19.15,-0.90,-4.01%,+2.41%,+13.31%,-5.03%
RPT,"Ramco-Gershenson Properties Trust",12.83,-4.40,-12.90%,+4.48%,+8.45%,-6.08%
RRD,"Donnelley [R.R.] & Sons Co",5.64,-50.00,-39.35%,-20.45%,-39.87%,-55.70%
RRGB,"Red Robin Gourm",50.05,-13.00,-11.26%,-4.21%,-20.24%,-22.04%
RTEC,"Rudolph Technologies",30.35,+20.20,+26.99%,-4.26%,+12.20%,+19.49%
RUTH,"Ruth's Hospitality",29.95,+50.30,+38.34%,+4.90%,+14.10%,+42.62%
RYAM,"Rayonier Advanced Materials Inc",18.52,+20.80,-9.44%,+11.50%,-15.55%,+24.55%
SAFT,"Safety Ins Group Inc",89.5,+27.50,+11.32%,+1.42%,+11.60%,+27.77%
SAH,"Sonic Automotive",19.25,-3.20,+4.34%,-15.20%,-1.79%,-1.53%
SAIA,"Saia Inc",79.3,+45.40,+12.08%,-3.12%,+4.41%,+51.63%
SANM,"Sanmina Corp",31.35,-15.90,-5.00%,+3.47%,+10.78%,-24.46%
SBCF,"Seacoast Banking Cp",32.5,+43.10,+28.92%,-1.31%,+19.22%,+37.42%
SBSI,"Southside Bancshares",34.86,+0.10,+3.50%,+0.40%,-0.31%,-0.66%
SCHL,"Scholastic Cp",43.12,+6.20,+7.50%,-5.13%,+3.73%,-3.17%
SCL,"Stepan Company",82.29,-3.60,+4.20%,+8.26%,-7.11%,-7.85%
SCSC,"Scansource Inc",41.55,+9.30,+16.06%,+0.61%,+13.52%,+0.61%
SCVL,"Shoe Carnival Inc",32.62,+56.00,+21.94%,-0.09%,+34.35%,+72.23%
SEDG,"Solaredge Tech",54.3,+79.40,+44.61%,+10.25%,-1.36%,+146.26%
SEM,"Select Medical Holdings Corp",19.3,+17.90,+9.35%,+4.61%,+4.61%,+16.97%
SENEA,"Seneca Foods Cp A",27.35,-8.40,-11.06%,-0.73%,-6.01%,-2.84%
SFBS,"Servisfirst Bancs",43.42,+18.10,+4.63%,-2.14%,+1.07%,+18.41%
SFLY,"Shutterfly Inc",90.01,+65.70,+80.92%,-4.86%,+8.35%,+85.40%
SFNC,"Simmons First Natl",30.9,+14.70,+8.23%,-2.22%,+7.48%,+17.60%
SHAK,"Shake Shack Inc",68.61,+114.80,+58.82%,-0.54%,+59.00%,+99.33%
SHLM,"Schulman A Inc",43.05,+48.80,+15.57%,-3.04%,+0.35%,+38.42%
SHOO,"Steven Maddens Ltd",56.25,+45.80,+20.45%,+3.78%,+21.10%,+42.95%
SIGI,"Selective Ins Group",57.65,+9.90,-1.79%,-1.62%,-4.71%,+11.83%
SJI,"South Jersey Industries",33.87,+3.60,+8.45%,+5.06%,+13.58%,-0.24%
SKYW,"Skywest Inc",56.1,+39.80,+5.65%,-0.97%,-0.44%,+48.02%
SLCA,"U.S. Silica Holdings Inc",24.83,-23.50,-23.74%,-11.73%,-11.45%,-29.02%
SMCI,"Super Micro Computer",24.25,+3.10,+15.89%,-3.96%,+36.62%,-8.49%
SMP,"Standard Motor Products",48.53,-2.10,+8.06%,-2.10%,+2.80%,-7.67%
SMTC,"Semtech Corp",50.8,+40.10,+48.54%,+1.70%,+18.69%,+30.59%
SNBR,"Sleep Number Corporation",31.31,-5.00,-16.71%,+2.05%,-0.24%,-5.09%
SONC,"Sonic Cp",36.47,+45.60,+32.71%,+4.29%,+35.88%,+45.24%
SPOK,"Spok Holdings Inc",14.45,-17.30,-7.67%,-2.36%,-5.25%,-16.95%
SPPI,"Spectrum Pharma Inc",23.77,+65.00,+25.44%,+19.09%,+26.03%,+202.42%
SPSC,"Sps Commerce Inc",76.56,+41.10,+57.56%,-0.46%,+16.51%,+28.16%
SPTN,"Spartannash Company",25.36,+5.90,-4.95%,-2.05%,+39.49%,-5.41%
SPXC,"SPX Corp",36.55,+31.90,+16.44%,+0.55%,+12.36%,+28.52%
SR,"Spire Inc",72.55,+0.60,-3.46%,+3.87%,+2.98%,+2.98%
SRCI,"Src Energy Inc",10.89,+45.70,+27.67%,+2.35%,+2.54%,+45.01%
SRDX,"Surmodics Inc",60.25,+145.20,+115.18%,+9.95%,+57.11%,+115.18%
SSD,"Simpson Manufacturing Company",63,+37.10,+9.74%,-3.71%,+12.22%,+43.44%
SSP,"E.W. Scripps Company",12.88,-30.10,-17.59%,-4.66%,+9.06%,-31.67%
SSTK,"Shutterstock Inc",49.89,+21.50,+15.94%,+1.36%,-3.78%,+11.79%
STBA,"S&T Bancorp Inc",45.12,+20.20,+13.34%,+0.13%,+6.24%,+23.14%
STC,"Stewart Information Services Corp",45.04,+15.00,+6.48%,+4.21%,+5.75%,-2.83%
STMP,"Stamps.Com Inc",274.6,+66.60,+46.06%,-1.77%,+23.89%,+87.06%
STRA,"Strayer Education",119.92,+38.90,+33.87%,+5.68%,+11.53%,+27.38%
SUP,"Superior Industries International",17.4,-13.10,+17.17%,-12.56%,+21.25%,-15.94%
SUPN,"Supernus Pharm",54.25,+29.10,+36.14%,-1.72%,+11.05%,+24.57%
SVU,"Supervalu Inc",21.43,+16.80,-0.79%,+2.29%,+44.70%,-7.23%
SWM,"Schweitzer-Mauduit International",43.23,+10.10,-4.70%,-0.80%,+2.90%,+11.47%
SXC,"Suncoke Energy Inc",13.42,+38.50,+11.93%,-0.96%,+23.12%,+24.72%
SXI,"Standex International Corp",104.2,+10.00,+2.31%,+0.68%,+4.20%,+9.57%
SYKE,"Sykes Enterprises",30.27,-5.40,-3.75%,+0.93%,+0.87%,-10.50%
TBI,"Trueblue Inc",28,+8.80,+1.82%,+4.09%,-0.18%,+3.51%
TCMD,"Tactile Systems Technology Inc",54.37,+90.20,+87.61%,-2.18%,+54.50%,+78.15%
TG,"Tredegar Corp",24.8,+66.10,+29.17%,+5.76%,+35.15%,+61.04%
TGI,"Triumph Group",18.95,-44.50,-30.33%,-5.25%,-27.81%,-44.43%
THRM,"Gentherm Inc",40.6,+14.50,+27.87%,+6.98%,+14.04%,+0.74%
TILE,"Interface Inc",23.55,+16.90,-6.36%,-2.28%,-8.37%,+23.95%
TISI,"Team Inc",22.15,+44.60,+48.66%,+2.78%,+32.24%,-7.52%
TIVO,"Tivo Corp",12.75,-34.00,-18.27%,-12.07%,-15.84%,-34.28%
TLRD,"Tailored Brands Inc",23.33,+74.40,+6.87%,-14.26%,-20.48%,+101.47%
TMP,Tompkinstrustco,87.18,+12.30,+7.17%,-0.97%,+11.20%,+9.65%
TMST,"Timken Steel Corp",17.8,+14.10,+17.18%,-2.20%,+4.09%,+10.01%
TNC,"Tennant Company",78.2,+12.70,+7.64%,+0.19%,+10.92%,+4.06%
TPRE,"Third Point Reinsurance Ltd Co",12.75,-14.50,-12.97%,-9.25%,-5.20%,-9.57%
TREX,"Trex Company",68.41,+83.80,+26.23%,+4.65%,+26.61%,+91.14%
TRHC,"Tabula Rasa Healthcare Inc",67.47,+367.80,+140.53%,+9.64%,+61.80%,+378.51%
TRST,"Trustco Bank Corp NY",8.95,+13.20,-2.72%,-1.10%,+2.87%,+16.23%
TTEC,"Teletech Hldgs",33.95,-18.50,-15.65%,-9.22%,+5.60%,-17.20%
TTEK,"Tetra Tech Inc",60.7,+36.80,+26.06%,+4.57%,+16.51%,+29.56%
TTI,"Tetra Technologies",4.49,+60.90,+5.15%,unch,+22.34%,+46.25%
TTMI,"TTM Technologies I",17.89,+7.30,+14.17%,-6.58%,+16.02%,-7.50%
TTS,"Tile Shop Hldgs",9.3,+11.60,-3.13%,+16.25%,+55.00%,-37.27%
TVPT,"Travelport Worldwide Ltd",19.41,+44.00,+48.51%,+6.01%,+12.00%,+36.02%
TVTY,"Tivity Health",34.3,-3.80,-6.16%,-1.86%,-14.36%,-14.14%
TWI,"Titan International",10.62,-13.40,-17.55%,-9.39%,-9.23%,-14.77%
TYPE,"Monotype Imag. Hold.",20.45,+0.40,-15.15%,-6.19%,-12.61%,+8.49%
UBA,"Urstadt Biddle Properties Inc",22.5,+11.10,+3.50%,+0.76%,+14.21%,+9.86%
UCBI,"United Comm Banks",30.85,+7.60,+9.63%,-7.47%,-4.01%,+9.13%
UCTT,"Ultra Clean Holdings",16.04,-31.50,-30.53%,-6.36%,-3.49%,-33.91%
UEIC,"Universal Elect In",34.95,-26.70,-26.03%,+18.27%,-29.39%,-48.68%
UFCS,"United Fire Group I",56.24,+31.20,+23.39%,+2.67%,+13.82%,+27.07%
UFI,"Unifi Inc",31.73,-2.00,-11.54%,-3.11%,-8.74%,+5.59%
UFPI,"Universal Forest Prd",36.17,+21.90,-3.85%,-4.64%,+11.12%,+22.00%
UHT,"Universal Health Realty Income Trust",64.63,-18.20,-13.95%,+0.19%,+7.27%,-23.27%
UIHC,"United Insurance Hld",20.32,+27.80,+17.80%,-2.40%,+6.11%,+26.13%
UNF,"Unifirst Corp",186.45,+33.40,+13.07%,+2.30%,+15.13%,+34.67%
UNT,"Unit Corp",26.42,+53.10,+20.09%,+11.43%,+14.13%,+35.00%
USCR,"U S Concrete Inc",52.45,-37.10,-37.30%,-16.01%,-13.88%,-33.40%
USPH,"U.S. Physical Therapy",104,+73.50,+44.04%,+6.23%,+12.01%,+67.61%
UVE,"Universal Insurance Holdings Inc",37.6,+66.30,+37.48%,+6.97%,+16.05%,+57.32%
UVV,"Universal Corp",64.8,-5.10,+23.43%,-0.46%,+34.86%,-1.07%
VAC,"Marriot Vacations Worldwide Cor",120.07,-1.90,-11.20%,+0.31%,-12.22%,+3.54%
VECO,"Veeco Instrument",15.8,-42.20,+6.40%,+0.64%,-6.51%,-51.83%
VG,"Vonage Holdings",13.43,+97.90,+32.06%,+8.83%,+19.38%,+105.04%
VIAV,"Viavi Solutions",10.27,-2.20,+17.51%,+2.19%,+1.68%,-6.38%
VICR,"Vicor Cp",50.95,+149.90,+143.78%,+8.64%,+69.55%,+158.63%
VIVO,"Meridian Bioscience",15.85,+8.30,+13.21%,-5.65%,+7.46%,+3.26%
VRA,"Vera Bradley",14.09,+37.80,+15.68%,-0.63%,+30.22%,+47.38%
VREX,"Varex Imaging Corp",38.12,+19.10,-5.10%,+0.69%,+1.93%,+19.20%
VRTS,"Virtus Inv Prts",128.3,+12.90,+11.52%,-4.22%,+9.38%,+10.75%
VRTU,"Virtusa Corp",54.15,+58.60,+22.84%,+7.53%,+13.05%,+65.50%
